"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Ecuador","Ecuador2010",14,0.444144752008667,0.368349175778478,0.309170627025551,0.495059845559846,-0.145955148414795,-0.100841425400093,7.96850498696651,1,0.00880503144654088,0.00880503144654088,NA,0,0,0,1,6,0.386938727423234,0.349486640347965,0.220315344447722,0.149200288184438,0.0365951596040025,0.00871041224148966,0.542297262401171,4,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",46,0.5622851216444,0.487775563293917,0.252009410114847,0.443181818181818,-0.028081547355994,-0.030154898462602,1.65479915903524,69,0.456717454815504,0.466666666666667,0.337550880954735,0.433333333333333,-0.0185975073234913,-0.0105332634902673,1.23337455909974,73,0.497554792779044,0.428904227139998,0.257808219730832,0.27465508665287,0.0266765724866367,0.0177253190494643,1.33086566489519,3,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",15,0.619027503299182,0.615741684142813,0.179233997444024,0.266666666666667,-0.0137898687863627,-0.00111133932139911,1.05279022215906,5,0.478907940273992,0.524871950886373,0.160861642256931,0.126549333229513,0.03311069652577,0.0299027544159051,0.855857214562763,11,0.350959202606105,0.409236464003221,0.215440603482323,0.444825636676689,0.0363822976361726,0.0623346494383732,0.585380810178726,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,1.17167790901462,0.975367716673704,0.652195756559432,1.03836501964677,0.0425683696602997,0.0597167235666483,1.000905492907,6,0.673888237405986,0.701195654705467,0.174103848419282,0.297069922854966,-0.0208216715317601,0.0202387338404046,1.16672818466567,3,0.414954565717713,0.393028975967469,0.0998581101018877,0.149117454588243,0.0410909940651096,0.0331884875159861,0.337049796083982,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",9,0.237065376138554,0.294034894400267,0.150674718353291,0.205745614035088,-0.0254151561853318,-0.0256511624237938,2.09747215988483,5,0.092408819659388,0.095046902251729,0.0569273980308539,0.035,-0.00385204084649085,-0.00385204084649085,1.08333333333333,8,0.578844142363386,0.4107997265892,0.599819847548149,0.746898188148237,0.0280955562199487,0.0283570959518262,1.80861244019139,6,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",2,0.915384820600965,0.915384820600965,0.0961021544877741,0.135908970249884,0.00914166108152627,0.0121830750224,0.914391535039886,15,0.473290424624944,0.448666342027381,0.172780054735835,0.129411764705882,-0.00197796033099389,0.0125934506584686,1.13103674462919,8,0.48146428136146,0.502140324625928,0.221327951329385,0.373333333333333,-0.0279497372478463,-0.0162495984852404,1.36869032958553,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",4,0.471247653044175,0.483243997237106,0.0813898810993489,0.0514687900437502,-0.0212155149176749,-0.00524740446742486,1.0057729618376,10,0.577471023063083,0.636115276654938,0.276951539964232,0.332600492873036,0.0330338641336265,0.0383608495875537,1.16234889074458,13,0.559392022688613,0.6,0.172611051301477,0.123218477260054,0.0142282042269323,0.017077384381255,NA,3,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",1,0.625,0.625,Inf,0,0,0,1,24,0.212290980525481,0.201772655005745,0.17640826536071,0.235706432105552,0.0202013795565426,0.0239553759148433,1.36561925772186,9,0.363007231209966,0.305460536280555,0.314469236337715,0.394182823418778,-0.00481133353155572,0.00224018252890287,0.727290702517059,2,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",1,0.135325785863924,0.135325785863924,NA,0,0,0,1,4,0.551512961590407,0.532462256759811,0.0668486711070021,0.0830516114491773,-0.0147680161796533,-0.0147405558156065,1.68155083994542,5,0.488775976520398,0.417391304347826,0.39856681228115,0.376085800476386,0.0676207532261235,0.0676207532261235,0.767441860465116,0,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",24,0.452625556817601,0.400812412753801,0.197769881693828,0.262878943881504,-0.00457395452161787,-0.00142549039505561,1.23943994956113,29,0.394037257493519,0.385463475476056,0.262068497278159,0.333333333333333,0.00505182964435196,0.00270660836197203,1.14285714285714,17,0.394839945773174,0.406775323849411,0.164406828130737,0.166702280701755,0.0155732930135699,0.0325620696750073,0.344339126393577,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",11,0.53772277457879,0.578152475999018,0.156907477837221,0.3015,-0.0889267962722462,-0.0892421487474728,0.929149282054507,3,0.450393686097641,0.371896283583156,0.150226898950826,0.263075722092115,0.0255374961785297,0.0252727236333794,0.942389731105119,8,0.395249928226867,0.397338399591348,0.219649311200115,0.236500359624173,0.0281441186284279,0.0361556734908221,1.04841050749622,0,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",11,0.208506127366992,0.225741685486355,0.209825278348719,0.331350877192982,-0.053253812120033,-0.0406425751536569,3.22589633414188,9,0.170065260855475,0.157427246251666,0.13077425802355,0.184798534798535,0.0201314943684402,0.0329336122044909,0.978100256151502,1,0.333333333333333,0.333333333333333,NA,0,0,0,1,7,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",3,0.372300240764132,0.376295041234833,0.472362205771897,0.670879120879121,0.0633118847864491,0.0286829785025385,0.725635541492165,3,0.290594795573308,0.219409999640078,0.170643827297847,0.30412,0.0037871630503249,0.00265971014492753,0.982669643178502,1,0.11988085106383,0.11988085106383,NA,0,0,0,1,2,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",88,0.533393366248502,0.601292812197966,0.233782298979015,0.277777777777777,-0.0998511958801008,-0.082732530011949,1.51886280933614,213,0.59249046854968,0.62,0.193193206574488,0.231707317073171,0.00372888152014373,0.00348699494388957,1.2,204,0.543118192154842,0.572177415904162,0.194516878939157,0.266666666666667,0.00471166596400114,0.000422781691805297,1.10346309799942,7,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",23,0.550896487911266,0.691440475134971,0.278448873821491,0.59,-0.0939960960881179,0.0180002874713446,1.53794112274925,76,0.423105907451263,0.394376522771321,0.291558744081086,0.327893352462936,0.0347518839313321,0.0256148397741346,1.010975479571,28,0.336857059165437,0.383576109622858,0.203350718292744,0.345514950166113,0.00640253839369296,-0.000483016737371313,0.976870791736593,4,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,0.311051317998548,0.311051317998548,NA,0,0,0,1,112,0.184531369898273,0.157380254094543,0.152579372449183,0.176293706293706,0.00779383254420647,0.000504123981455711,1.05171235806134,48,0.172052295276158,0.136657827706468,0.1654319941479,0.188571428571429,0.0009629473802233,-0.00785991124587629,0.938348995655368,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",9,0.429257156959765,0.462379933162975,0.200143428566528,0.166666666666667,-0.038512054437334,-0.0397594052964492,1.08219295323289,37,0.488045925587424,0.4,0.219424739590548,0.376518218623481,0.0337730717516972,0.0164043287163395,NA,30,0.434176817216185,0.469986554796468,0.203161201093203,0.166666666666667,-0.0263334279037279,-0.0188511752686832,0.763182631835079,0,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",15,0.548248015729071,0.569047618799266,0.0741442765310806,0.090224001813168,0.0164927158438952,0.0169340344154159,0.32,9,0.42687735907287,0.415268484472664,0.0537264239506627,0.033333333333333,-0.00196207631727885,0.00579429818462162,1.23426800847684,11,0.491922924420778,0.481444360346761,0.0992452585189496,0.154761904761905,-0.00595946846362497,-0.0154493491948434,1.75368952857545,1,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",17,0.325559244186435,0.285714285714286,0.21459161304299,0.242450638792103,-0.0383031218950952,-0.0601176699015645,2.62409563752011,26,0.294726159139642,0.3,0.133989357479887,0.150455373406193,-0.00500169903417136,-0.00249018308091233,0.686665357572879,30,0.281297429810229,0.292616514690983,0.201031764782341,0.279,0.0175384659307462,0.0221446122025103,0.871951219512195,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",6,0.559367678919661,0.581752533825196,0.207629616555728,0.215384615384615,0.0204390779338878,0.0269971223640715,0.664914256051082,8,0.309039825861458,0.321091021290095,0.138202247593407,0.0972456436200113,0.00289331572290117,0.00380261357069603,1,10,0.550390185749287,0.499649585479863,0.218135087442333,0.41941391941392,-0.0523327498491185,-0.0378244873034302,0.882098493535125,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",19,0.191856017797191,0.0856152773723412,0.214719384702529,0.19047619047619,-0.0643892226792643,-0.0856662632884308,1.18776113418014,42,0.0979194972293071,0.0398313813789904,0.127940311497467,0.0977777777777778,0.00357735829885552,0.00801133826067929,1.03851609580926,40,0.236447471884308,0.223091309338923,0.180080586373382,0.277142857142857,-0.00930373377699219,-0.00899867638691482,1.18181818181818,5,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,0.25,0.25,NA,0,0,0,1,1,0.6,0.6,NA,0,0,0,1,3,0.355174657451637,0.346662977591792,0.0653712690781476,0,0.00228589469668255,0.000252540890674639,0.905286516997798,3,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",5,0.552574829827671,0.556097875666862,0.174192415964223,0.0983044733044733,-0.0826566667245184,-0.110393887668089,2.03075156393564,6,0.629985776264163,0.592623731925482,0.229548937934344,0.385857142857143,-0.0328842763593285,-0.0204414770986837,0.75,7,0.601485211675943,0.61567633387602,0.118754250380783,0.159918376675319,0.00534007041043462,-0.00118445117389494,0.697960820158543,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",1,0.625,0.625,NA,0,0,0,1,6,0.937502921285379,0.944827242380638,0.673828354815631,1.21290322580645,-0.222567835407788,-0.158742777234713,1,2,0.278845665691655,0.278845665691655,0.369158762446665,0.522069328520941,0.0662332499037796,0.0652586660651177,0.78144136586682,0,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",3,0.574144825130775,0.552214159107497,0.163582799184986,0.3,-0.0103305172012116,-0.0125129802699896,0.993326600831136,2,0.593810827240571,0.593810827240571,0.176776695296637,0.25,-0.0442412877827551,-0.0520833333333333,1.89250955862531,1,0.027471781825288,0.027471781825288,NA,0,0,0,1,1,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",14,0.38317174207797,0.287102127494098,0.24316127728835,0.37208253968254,0.109675068610342,0.0608354126706305,0.445993484350107,19,0.410984754068755,0.383359135229466,0.180593225637314,0.335294117647059,-0.00583166050971184,0.00304379732403596,0.917436299000293,29,0.340058037514792,0.340896726045512,0.204148846969005,0.30952380952381,-0.023111431711066,-0.0196995674260884,1.48553999221027,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",3,0.548860828441717,0.48646330068671,0.206046217392506,0.3735,0.110622843638855,0.101898967579422,0.293598233042908,3,0.786726477941155,0.797214572937189,0.0177431281487265,0.0255102040816331,0.00872578893686472,0.00618429189857758,0.912649007310261,4,0.365228773046477,0.381211387908308,0.0596364552896724,0.0595533452293075,-0.033384813873831,-0.0443488593853444,1.04833364345222,2,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",5,0.494499760514882,0.497033991137377,0.0634859945263786,0.0982050723057916,-0.00401747094584917,-0.00485712113854991,1.65448439647183,42,0.353069751730411,0.305050679812008,0.242488316113579,0.282794391086133,-0.0160894459033814,-0.00795422411388116,0.977245276572654,3,0.974212967103525,0.970330346229532,0.0673337286238415,0.0984934917683713,0.0140615365596954,0.02322261957491,0.818859171297261,8,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mali","Mali2010",NA,NA,NA,NA,NA,NA,NA,NA,9,0.122342109641318,0.075,0.13262949708344,0.284615384615385,-0.0295302283397579,-0.0094575243158942,NA,5,0.136796483023277,0.0817607279080573,0.150506037689375,0.31729055258467,0.0224673333963138,0.0139739435042673,0.726937579463668,0,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",9,0.392697201806992,0.389245040069039,0.256180002306094,0.522508849332329,-0.046573524588825,-0.0435543322652603,1.26952030037194,2,0.0893123508115423,0.0893123508115423,0.166109279782369,0.234913996304253,0.0334828574060912,0.033559142329179,0.712704984459197,13,0.431846527017754,0.476200933477304,0.314169302894805,0.635443176579148,0.0718454619497245,0.0636439129700537,1.01554228365984,1,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",10,0.241483005817027,0.281803782057741,0.170421489969614,0.285925925925926,-0.00636899840861927,-0.00611229124449267,1,25,0.363137879743843,0.336703435452475,0.225196876538523,0.221538461538462,0.00654142683014876,0.00623812895871489,1.17647058823529,14,0.412168792253689,0.427036805772942,0.292074680206239,0.442352941176471,0.0337641727744109,0.0398856777533665,0.761130689939584,6,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",59,0.41996817870715,0.444444444444444,0.177046211166066,0.248459617566926,-0.0261104904999294,-0.0783505504382759,0.503576884119149,53,0.345582527512976,0.315916686446606,0.177634876238674,0.265873015873015,-0.0184777543778191,0.00163179516915863,2.18765596424293,47,0.405367439059608,0.373065293706508,0.159489372662793,0.220920438441731,0.0120396309808846,0.0149678689426001,0.679453628892452,2,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",1,0.0687361419068736,0.0687361419068736,NA,0,0,0,1,5,0.520544593982665,0.567243868458921,0.308375001760749,0.283199208060733,0.0315453362073408,0.0236491055494476,1.00933516763575,9,0.386006159529813,0.34698477380512,0.229280503813092,0.221402240131323,-0.0242457983707065,-0.0391970108154387,1.05529646143062,7,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",3,0.275676470588235,0.3,0.161395265298892,0.320029411764706,0.014391671884784,0.014391671884784,1,14,0.392690521039659,0.5,0.20803638657932,0.234285714285714,0.0439655340063761,0.0392183109023999,0.889751589035427,8,0.404267751554228,0.420827852873196,0.254114753257909,0.121102913707363,0.0109809831908189,0.0167757476218539,NA,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
