"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Croatia","Croatia2013",3,0.26326874569033,0.178481172708783,0.179732151289952,0.321867651913813,0.00501611937775598,0.00498626034642886,1,3,0.26326874569033,0.178481172708783,0.179732151289952,0.321867651913813,0.00501611937775598,0.00498626034642886,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",9,0.493584351970692,0.440305158299781,0.290091952907073,0.506192524202,-0.124556877523522,-0.0563457971364066,3.93950522246662,9,0.493584351970692,0.440305158299781,0.290091952907073,0.506192524202,-0.124556877523522,-0.0563457971364066,3.93950522246662,-9,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",7,0.248809802704727,0.276390165181561,0.138942231641788,0.198052571708182,0.0316260219343162,-0.0480524570710437,0.479108667718268,7,0.248809802704727,0.276390165181561,0.138942231641788,0.198052571708182,0.0316260219343162,-0.0480524570710437,0.479108667718268,-4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",148,0.349382075369567,0.314210084900543,0.208834980040966,0.289574994237567,0.0206787984980126,0.0276912765035109,1.4312859254739,148,0.349382075369567,0.314210084900543,0.208834980040966,0.289574994237567,0.0206787984980126,0.0276912765035109,1.4312859254739,-129,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,1.0643727706378,0.291450653334844,1.14156531322097,2.1818809423602,-0.527583018071122,-0.37430766380992,0.856658904484404,5,1.0643727706378,0.291450653334844,1.14156531322097,2.1818809423602,-0.527583018071122,-0.37430766380992,0.856658904484404,-4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",8,0.302013915534113,0.33906600249066,0.153533002022414,0.149434955945109,0.0260875022130198,0.0280878145732602,7.3,8,0.302013915534113,0.33906600249066,0.153533002022414,0.149434955945109,0.0260875022130198,0.0280878145732602,7.3,-8,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",5,0.852202092326827,0.801089371935657,0.358313316473446,0,-0.120434233682665,-0.0441910914676901,0.38140763927126,5,0.852202092326827,0.801089371935657,0.358313316473446,0,-0.120434233682665,-0.0441910914676901,0.38140763927126,-5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",40,0.54168636456232,0.525244928584994,0.328680528022154,0.423963133640553,0.0930447593023659,0.0756584666537597,1.25,40,0.54168636456232,0.525244928584994,0.328680528022154,0.423963133640553,0.0930447593023659,0.0756584666537597,1.25,-40,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",2,0.0965256441972319,0.0965256441972319,0.329687522118557,0,0.282202627423638,0.209811854306359,0.170456001141411,2,0.0965256441972319,0.0965256441972319,0.329687522118557,0,0.282202627423638,0.209811854306359,0.170456001141411,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",395,0.339607883451857,0.285714285714286,0.267840398558951,0.351498547114985,0.024397496002286,0.0706712561580908,1,395,0.339607883451857,0.285714285714286,0.267840398558951,0.351498547114985,0.024397496002286,0.0706712561580908,1,-390,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",118,0.542421095785758,0.572226584440218,0.304490534507831,0.392279169196035,-0.143609450227755,-0.224253299855874,0.824919589575816,118,0.542421095785758,0.572226584440218,0.304490534507831,0.392279169196035,-0.143609450227755,-0.224253299855874,0.824919589575816,-114,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",8,0.369259340382535,0.25706722300902,0.315135951256787,0.154557045335008,-0.173543888026473,-0.193333558046161,4.07886051763071,8,0.369259340382535,0.25706722300902,0.315135951256787,0.154557045335008,-0.173543888026473,-0.193333558046161,4.07886051763071,-8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",29,0.219899090133455,0.199351219230712,0.214512011732659,0.232109939506952,-0.00644336254670122,-0.00330160651006097,1.32019988888594,29,0.219899090133455,0.199351219230712,0.214512011732659,0.232109939506952,-0.00644336254670122,-0.00330160651006097,1.32019988888594,-29,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Madagascar","Madagascar2013",37,0.353673619630128,0.406788898816227,0.453972938302305,0.551558609007825,0.0601927542994048,0.0361021923281352,0.38834357892334,37,0.353673619630128,0.406788898816227,0.453972938302305,0.551558609007825,0.0601927542994048,0.0361021923281352,0.38834357892334,-30,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",26,0.254003192182094,0.182113709023095,0.206247733010487,0.358788676761027,0.0534683387654469,0.0686217479943216,0.733226852896442,26,0.254003192182094,0.182113709023095,0.206247733010487,0.358788676761027,0.0534683387654469,0.0686217479943216,0.733226852896442,-20,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",11,0.465409393382496,0.410015744799634,0.261070337705855,0,0.0659473004999137,0.0129844132342813,0.848085613888569,11,0.465409393382496,0.410015744799634,0.261070337705855,0,0.0659473004999137,0.0129844132342813,0.848085613888569,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,7,0.923751046995161,0.775494425448968,0.84526606760038,1.97131535877337,-0.0516705087142468,-0.0333924349978455,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",3,0.209270474718186,0.216172133249057,0.0428054793571745,0.00226134346415199,0.00359555208734938,0.0245584654436388,1.62929768132111,3,0.209270474718186,0.216172133249057,0.0428054793571745,0.00226134346415199,0.00359555208734938,0.0245584654436388,1.62929768132111,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",6,0.264255539299838,0.217139984920834,0.246982143727789,0.184239733629301,0.0808210513647383,0.0847790488834695,0.595132448615929,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",17,0.280713240352957,0.258701219799096,0.227449062619958,0.226774448310245,0.0277355169401208,-0.126490232702613,0.605395945376319,17,0.280713240352957,0.258701219799096,0.227449062619958,0.226774448310245,0.0277355169401208,-0.126490232702613,0.605395945376319,-17,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",17,0.360369306706203,0.505976894257993,0.309530828281635,0.57042547855889,-0.141039699795142,-0.0791918132991079,1.38116476664692,17,0.360369306706203,0.505976894257993,0.309530828281635,0.57042547855889,-0.141039699795142,-0.0791918132991079,1.38116476664692,-17,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",25,0.16941443336015,0.0607868874427702,0.233863689057327,0.340507224461127,-0.152068432560581,-0.175514638762603,0.36081952711154,25,0.16941443336015,0.0607868874427702,0.233863689057327,0.340507224461127,-0.152068432560581,-0.175514638762603,0.36081952711154,-22,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",39,0.551251344901549,0.521743821638707,0.384814515749449,0.403061224489796,-0.084120457296693,-0.0830299716866448,1.94886584395525,39,0.551251344901549,0.521743821638707,0.384814515749449,0.403061224489796,-0.084120457296693,-0.0830299716866448,1.94886584395525,-38,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",13,1.13855052086275,0.443105580551284,1.97059066214029,0.489067441748546,0.0498539852370614,0.0191535740803754,0.421288847127358,13,1.13855052086275,0.443105580551284,1.97059066214029,0.489067441748546,0.0498539852370614,0.0191535740803754,0.421288847127358,-13,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",NA,NA,NA,NA,NA,NA,NA,NA,2,0.331444385207371,0.331444385207371,0.0286431844104847,0,-0.0277855154307082,-0.0191127313437443,8.42745964386422,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"SriLanka","SriLanka2011",11,0.721183283727814,0.626703993900514,0.264915012438664,0.223184728237885,0.0897141780186047,0.17117780943932,0.461538461538462,11,0.721183283727814,0.626703993900514,0.264915012438664,0.223184728237885,0.0897141780186047,0.17117780943932,0.461538461538462,-10,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Tajikistan","Tajikistan2013",6,0.601407438300358,0.590125977803828,0.246117603828486,0.434397163120565,-0.14666090124485,-0.123921862497164,0.869553225746979,6,0.601407438300358,0.590125977803828,0.246117603828486,0.434397163120565,-0.14666090124485,-0.123921862497164,0.869553225746979,-4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",3,0.310190387023639,0.306116154124584,0.184425442840686,0,0.221975775141915,0.0873792185229988,1,3,0.310190387023639,0.306116154124584,0.184425442840686,0,0.221975775141915,0.0873792185229988,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",16,0.518865221682972,0.444701513724399,0.264004242859918,0.201720730147657,0.0653814721584285,0.108854503288612,1.58056915782803,16,0.518865221682972,0.444701513724399,0.264004242859918,0.201720730147657,0.0653814721584285,0.108854503288612,1.58056915782803,-16,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",28,0.505913913542053,0.335209200840166,0.4329664931792,0.381728456428187,-0.193583384954648,-0.0828919532292701,2.41083239034543,28,0.505913913542053,0.335209200840166,0.4329664931792,0.381728456428187,-0.193583384954648,-0.0828919532292701,2.41083239034543,-25,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",8,0.0587461278901384,0.025233121486508,0.244082900790185,0,0.000869541421977398,-0.0221306422243337,1.10244936193606,8,0.0587461278901384,0.025233121486508,0.244082900790185,0,0.000869541421977398,-0.0221306422243337,1.10244936193606,-3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uruguay","Uruguay2010",26,0.576050110065634,0.380924290425053,0.476701151681198,0.575772610562684,0.316023402526884,0.414683294636313,0.171408267103165,26,0.576050110065634,0.380924290425053,0.476701151681198,0.575772610562684,0.316023402526884,0.414683294636313,0.171408267103165,-24,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",16,0.373292870399973,0.169006135171308,0.372520722351884,0.524201192040358,-0.132997111584354,-0.0663174344487675,0.86655042650941,16,0.373292870399973,0.169006135171308,0.372520722351884,0.524201192040358,-0.132997111584354,-0.0663174344487675,0.86655042650941,-10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",77,0.394997346893281,0.319818820688797,0.433932180390334,0.455770944741533,0.0505898500539293,0.0775055416671501,1.07372543411423,77,0.394997346893281,0.319818820688797,0.433932180390334,0.455770944741533,0.0505898500539293,0.0775055416671501,1.07372543411423,-71,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Yemen","Yemen2013",5,0.316548851202866,0.375800191015717,0.198225524543294,0.28494223398682,-0.0823407874340093,-0.0872756163412322,1.44168385963656,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
