"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Bulgaria","Bulgaria2013",6,0.574504439816362,0.535753787669354,0.192574731776736,0.196492405012939,-0.0307970241280615,-0.0378386613072357,1.84511521790051,6,0.574504439816362,0.535753787669354,0.192574731776736,0.196492405012939,-0.0307970241280615,-0.0378386613072357,1.84511521790051,6,0.574504439816362,0.535753787669354,0.192574731776736,0.196492405012939,-0.0307970241280615,-0.0378386613072357,1.84511521790051,-12,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,14,0.225508248340916,0.139599165031532,0.179140368604692,0.158751828376402,0.126454715341475,0.0702249781674898,0.153666977648312,14,0.225508248340916,0.139599165031532,0.179140368604692,0.158751828376402,0.126454715341475,0.0702249781674898,0.153666977648312,-14,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",5,0.524539525673672,0.492102740359402,0.256404068179315,0.412593324862166,-0.128197487101506,-0.0202851742095762,2.17166124926517,5,0.524539525673672,0.492102740359402,0.256404068179315,0.412593324862166,-0.128197487101506,-0.0202851742095762,2.17166124926517,5,0.524539525673672,0.492102740359402,0.256404068179315,0.412593324862166,-0.128197487101506,-0.0202851742095762,2.17166124926517,-7,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",10,0.131640888875533,0.432544680277159,1.08316592859637,0.476637851147195,0.104668949182047,-0.0370829636552847,2.85714285714286,10,0.131640888875533,0.432544680277159,1.08316592859637,0.476637851147195,0.104668949182047,-0.0370829636552847,2.85714285714286,10,0.131640888875533,0.432544680277159,1.08316592859637,0.476637851147195,0.104668949182047,-0.0370829636552847,2.85714285714286,-20,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",44,0.367384261767232,0.30711887048068,0.238628219877073,0.40575526983294,-0.110881741760267,-0.0838895472852194,1.12567261517224,44,0.367384261767232,0.30711887048068,0.238628219877073,0.40575526983294,-0.110881741760267,-0.0838895472852194,1.12567261517224,44,0.367384261767232,0.30711887048068,0.238628219877073,0.40575526983294,-0.110881741760267,-0.0838895472852194,1.12567261517224,-88,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",86,0.409735837302852,0.385260068585351,0.243149874434817,0.415389874184102,-0.0207102508303444,0.134353442737411,2.05593341440396,86,0.409735837302852,0.385260068585351,0.243149874434817,0.415389874184102,-0.0207102508303444,0.134353442737411,2.05593341440396,86,0.409735837302852,0.385260068585351,0.243149874434817,0.415389874184102,-0.0207102508303444,0.134353442737411,2.05593341440396,-156,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",5,0.474588395843657,0.577591538512148,0.361706047153592,0.692896061799432,0.00332400650568446,0.0679371869497211,1.02912367433963,NA,NA,NA,NA,NA,NA,NA,NA,5,0.474588395843657,0.577591538512148,0.361706047153592,0.692896061799432,0.00332400650568446,0.0679371869497211,1.02912367433963,-5,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",4,0.190886111884403,0.486230788698775,1.89250418965787,0,0.0786686528009753,0.827566123743251,1.92431286088688,4,0.190886111884403,0.486230788698775,1.89250418965787,0,0.0786686528009753,0.827566123743251,1.92431286088688,4,0.190886111884403,0.486230788698775,1.89250418965787,0,0.0786686528009753,0.827566123743251,1.92431286088688,-7,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",16,0.427040868326357,0.300092170642058,0.346398868182765,0.585298196948682,0.0341932800886714,-0.0221126788932911,0.746686606314243,16,0.427040868326357,0.300092170642058,0.346398868182765,0.585298196948682,0.0341932800886714,-0.0221126788932911,0.746686606314243,16,0.427040868326357,0.300092170642058,0.346398868182765,0.585298196948682,0.0341932800886714,-0.0221126788932911,0.746686606314243,-32,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",10,0.311574392874549,0.601145644210958,0.579099981381778,1.18021135368927,0.0185422492434765,0.00204352258000214,0.592914985477885,10,0.311574392874549,0.601145644210958,0.579099981381778,1.18021135368927,0.0185422492434765,0.00204352258000214,0.592914985477885,10,0.311574392874549,0.601145644210958,0.579099981381778,1.18021135368927,0.0185422492434765,0.00204352258000214,0.592914985477885,-20,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",4,0.212268233804364,0.132908397432016,0.325634745640547,0,-0.0672011165185054,-0.125440761926896,4.35922689565394,4,0.212268233804364,0.132908397432016,0.325634745640547,0,-0.0672011165185054,-0.125440761926896,4.35922689565394,4,0.212268233804364,0.132908397432016,0.325634745640547,0,-0.0672011165185054,-0.125440761926896,4.35922689565394,-7,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",65,0.532278519951523,0.508771913127218,0.30847942510143,0.572916666666666,-0.101787542684781,-0.062469254319643,0.822112462814464,65,0.532278519951523,0.508771913127218,0.30847942510143,0.572916666666666,-0.101787542684781,-0.062469254319643,0.822112462814464,65,0.532278519951523,0.508771913127218,0.30847942510143,0.572916666666666,-0.101787542684781,-0.062469254319643,0.822112462814464,-129,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",18,0.676606027194079,0.774829537482648,0.276928566047892,0.425825839877921,-0.39633895232314,-0.302059798103405,0.472661252607634,NA,NA,NA,NA,NA,NA,NA,NA,18,0.676606027194079,0.774829537482648,0.276928566047892,0.425825839877921,-0.39633895232314,-0.302059798103405,0.472661252607634,-18,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,0.286693405641892,0.235712581063728,0.203532132838345,0.359254653235502,-0.0299173629279678,-0.0312278944165721,1.2,22,0.286693405641892,0.235712581063728,0.203532132838345,0.359254653235502,-0.0299173629279678,-0.0312278944165721,1.2,NA,NA,NA,NA,NA,NA,NA,NA,-22,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",4,0.357879532072926,0.340762698626825,0.1009721101437,0.0718626144667272,0.0544693202050398,0.0862662340689789,NA,4,0.357879532072926,0.340762698626825,0.1009721101437,0.0718626144667272,0.0544693202050398,0.0862662340689789,NA,4,0.357879532072926,0.340762698626825,0.1009721101437,0.0718626144667272,0.0544693202050398,0.0862662340689789,NA,-7,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",10,0.502057167039469,0.505956525759305,0.0902432984132706,0.140755174339429,-0.014522887142508,-0.00537153007509454,1.31522135668096,10,0.502057167039469,0.505956525759305,0.0902432984132706,0.140755174339429,-0.014522887142508,-0.00537153007509454,1.31522135668096,10,0.502057167039469,0.505956525759305,0.0902432984132706,0.140755174339429,-0.014522887142508,-0.00537153007509454,1.31522135668096,-18,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",NA,NA,NA,NA,NA,NA,NA,NA,6,1.56879599128404,0.556263592596183,2.02859233348785,3.99669694467382,-1.02331088634413,-0.706438558470673,1.73982320942883,6,1.56879599128404,0.556263592596183,2.02859233348785,3.99669694467382,-1.02331088634413,-0.706438558470673,1.73982320942883,-6,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",7,0.267204192280157,0.27038921165042,0.166710972807091,0.246762458707415,-0.0504171626861434,-0.0499250148828372,0.778446716562327,7,0.267204192280157,0.27038921165042,0.166710972807091,0.246762458707415,-0.0504171626861434,-0.0499250148828372,0.778446716562327,7,0.267204192280157,0.27038921165042,0.166710972807091,0.246762458707415,-0.0504171626861434,-0.0499250148828372,0.778446716562327,-13,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",4,0.930094176536382,0.86057251989861,0.758500318221055,1.21926060406008,-0.219757876308781,-0.108189624765337,1.08338486772973,4,0.930094176536382,0.86057251989861,0.758500318221055,1.21926060406008,-0.219757876308781,-0.108189624765337,1.08338486772973,NA,NA,NA,NA,NA,NA,NA,NA,-2,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",4,4.59325510636671,-0.157133561489703,9.08626757307569,17.0107033639144,-3.51400254482725,-3.33244176946429,NA,4,4.59325510636671,-0.157133561489703,9.08626757307569,17.0107033639144,-3.51400254482725,-3.33244176946429,NA,4,4.59325510636671,-0.157133561489703,9.08626757307569,17.0107033639144,-3.51400254482725,-3.33244176946429,NA,-6,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",14,0.326450875264951,0.261694775234424,0.171393023678397,0.324476188989518,0.0677068827045965,0.0482480185963617,0.283697838288282,14,0.326450875264951,0.261694775234424,0.171393023678397,0.324476188989518,0.0677068827045965,0.0482480185963617,0.283697838288282,14,0.326450875264951,0.261694775234424,0.171393023678397,0.324476188989518,0.0677068827045965,0.0482480185963617,0.283697838288282,-28,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",NA,NA,NA,NA,NA,NA,NA,NA,8,0.705654830619193,0.705480343147655,0.134923043869953,0,0.00155538223380281,0.00154267213930259,10.7127379561818,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",8,0.218985604629172,0.158967398237586,0.323303084151253,0,0.144290857159894,-0.0575482274828347,0.298073003126217,8,0.218985604629172,0.158967398237586,0.323303084151253,0,0.144290857159894,-0.0575482274828347,0.298073003126217,8,0.218985604629172,0.158967398237586,0.323303084151253,0,0.144290857159894,-0.0575482274828347,0.298073003126217,-15,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",112,0.613667220666935,0.826235327662497,0.314553140235973,0.502100281572281,-0.190626480888953,-0.0560907424721598,0.987349613449472,112,0.613667220666935,0.826235327662497,0.314553140235973,0.502100281572281,-0.190626480888953,-0.0560907424721598,0.987349613449472,112,0.613667220666935,0.826235327662497,0.314553140235973,0.502100281572281,-0.190626480888953,-0.0560907424721598,0.987349613449472,-221,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,14,0.430545164611761,0.449605684410636,0.204584103584066,0.11686840379226,-0.00198769239940932,-0.0367525028939953,1.41451152862529,14,0.430545164611761,0.449605684410636,0.204584103584066,0.11686840379226,-0.00198769239940932,-0.0367525028939953,1.41451152862529,-14,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",8,0.064592275028643,0.0470480844463357,0.648845258112351,0.424712943684865,0.182003663177514,0.177303091875973,1.93147950584688,8,0.064592275028643,0.0470480844463357,0.648845258112351,0.424712943684865,0.182003663177514,0.177303091875973,1.93147950584688,8,0.064592275028643,0.0470480844463357,0.648845258112351,0.424712943684865,0.182003663177514,0.177303091875973,1.93147950584688,-15,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",24,0.383817404646488,0.367120357806662,0.180366109715742,0.28986864189311,-0.0590901199941858,-0.00517751895502711,0.958486926417251,24,0.383817404646488,0.367120357806662,0.180366109715742,0.28986864189311,-0.0590901199941858,-0.00517751895502711,0.958486926417251,24,0.383817404646488,0.367120357806662,0.180366109715742,0.28986864189311,-0.0590901199941858,-0.00517751895502711,0.958486926417251,-45,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",10,0.339066617344503,0.293326914419866,0.179629981658833,0.155875479157822,-0.0298432024608919,-0.0335793908279877,0.37309838101966,10,0.339066617344503,0.293326914419866,0.179629981658833,0.155875479157822,-0.0298432024608919,-0.0335793908279877,0.37309838101966,10,0.339066617344503,0.293326914419866,0.179629981658833,0.155875479157822,-0.0298432024608919,-0.0335793908279877,0.37309838101966,-20,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",82,0.372995354316909,0.375514866724459,0.384848810883579,0.641843334531081,-0.0501432290962966,-0.0209065467718846,0.746912816912542,82,0.372995354316909,0.375514866724459,0.384848810883579,0.641843334531081,-0.0501432290962966,-0.0209065467718846,0.746912816912542,82,0.372995354316909,0.375514866724459,0.384848810883579,0.641843334531081,-0.0501432290962966,-0.0209065467718846,0.746912816912542,-161,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",9,0.234468409485903,0.230532140086425,0.172488701947878,0.25174512260605,0.0205260524063478,0.00505031392385596,1,NA,NA,NA,NA,NA,NA,NA,NA,9,0.234468409485903,0.230532140086425,0.172488701947878,0.25174512260605,0.0205260524063478,0.00505031392385596,1,-9,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",11,0.336631621870843,0.360811959750454,0.193951089522127,0.233608862828667,0.0956723493392492,0.180546488745241,1.21639019845981,11,0.336631621870843,0.360811959750454,0.193951089522127,0.233608862828667,0.0956723493392492,0.180546488745241,1.21639019845981,NA,NA,NA,NA,NA,NA,NA,NA,-11,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",29,0.426453732576723,0.43330633250352,0.267631312761893,0.281817199654278,-0.113481752208467,-0.0980926635985834,0.557227950054373,29,0.426453732576723,0.43330633250352,0.267631312761893,0.281817199654278,-0.113481752208467,-0.0980926635985834,0.557227950054373,29,0.426453732576723,0.43330633250352,0.267631312761893,0.281817199654278,-0.113481752208467,-0.0980926635985834,0.557227950054373,-58,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,0.498720830271067,0.340633076915655,0.544954450333932,0.656462208044873,0.0616056881812458,-0.0872189065705312,0.086121912821741,6,0.498720830271067,0.340633076915655,0.544954450333932,0.656462208044873,0.0616056881812458,-0.0872189065705312,0.086121912821741,NA,NA,NA,NA,NA,NA,NA,NA,-6,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",38,0.432987935497179,0.345571938130672,0.263105832305863,0.272919922502942,0.357457708125848,0.384613895421599,0.174552850598994,38,0.432987935497179,0.345571938130672,0.263105832305863,0.272919922502942,0.357457708125848,0.384613895421599,0.174552850598994,38,0.432987935497179,0.345571938130672,0.263105832305863,0.272919922502942,0.357457708125848,0.384613895421599,0.174552850598994,-75,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",23,-0.928220910081449,0.236995594583292,4.10647548399536,0.425570776255708,0.169880658379385,0.171949971361597,1.0625,23,-0.928220910081449,0.236995594583292,4.10647548399536,0.425570776255708,0.169880658379385,0.171949971361597,1.0625,23,-0.928220910081449,0.236995594583292,4.10647548399536,0.425570776255708,0.169880658379385,0.171949971361597,1.0625,-46,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.53680649668964,0.481758534164916,0.22499425723929,0.348329453218398,0.0436345012431414,0.0567626612666947,0.8715347106659,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,6,0.447847961837468,0.366397566653018,0.230536257757652,0.450919886956258,-0.0492124663511643,-0.0464696625426751,1.26515150461534,6,0.447847961837468,0.366397566653018,0.230536257757652,0.450919886956258,-0.0492124663511643,-0.0464696625426751,1.26515150461534,-6,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",6,0.491315435894368,0.481515401501699,0.242196141896393,0.38270944741533,-0.0613784535977349,-0.0677860831553283,1,NA,NA,NA,NA,NA,NA,NA,NA,6,0.491315435894368,0.481515401501699,0.242196141896393,0.38270944741533,-0.0613784535977349,-0.0677860831553283,1,-6,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,11,0.692935085589447,0.639056460519186,0.261383150673369,0.19,-0.0904918169304945,-0.0899156286207553,1.53812810600466,11,0.692935085589447,0.639056460519186,0.261383150673369,0.19,-0.0904918169304945,-0.0899156286207553,1.53812810600466,-11,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",9,0.851214251591188,0.726143029116228,0.623001471111813,1.1725458792929,-0.205104334610347,-0.0829645404033448,2.87101253529641,9,0.851214251591188,0.726143029116228,0.623001471111813,1.1725458792929,-0.205104334610347,-0.0829645404033448,2.87101253529641,NA,NA,NA,NA,NA,NA,NA,NA,-8,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",20,0.278939082057805,0.283451268431131,0.177555085215572,0.218667774546462,0.0848904767239748,0.0757610896752287,0.319298893045707,20,0.278939082057805,0.283451268431131,0.177555085215572,0.218667774546462,0.0848904767239748,0.0757610896752287,0.319298893045707,20,0.278939082057805,0.283451268431131,0.177555085215572,0.218667774546462,0.0848904767239748,0.0757610896752287,0.319298893045707,-40,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",7,0.558436724260368,0.643180065610897,0.241881191067917,0.41050155550497,0.171950646780921,0.148649193727437,0.0422467371161631,7,0.558436724260368,0.643180065610897,0.241881191067917,0.41050155550497,0.171950646780921,0.148649193727437,0.0422467371161631,7,0.558436724260368,0.643180065610897,0.241881191067917,0.41050155550497,0.171950646780921,0.148649193727437,0.0422467371161631,-14,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",6,0.257005918409766,0.241170759842366,0.157642393565782,0.298971034679002,0.049242191947944,0.0864194725699647,0.40354830209469,6,0.257005918409766,0.241170759842366,0.157642393565782,0.298971034679002,0.049242191947944,0.0864194725699647,0.40354830209469,6,0.257005918409766,0.241170759842366,0.157642393565782,0.298971034679002,0.049242191947944,0.0864194725699647,0.40354830209469,-10,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",NA,NA,NA,NA,NA,NA,NA,NA,16,0.144052131146021,0.0414833251784627,0.211928678257559,0.179366480337354,0.123266176336788,0.0520292012388017,0.184825525940734,16,0.144052131146021,0.0414833251784627,0.211928678257559,0.179366480337354,0.123266176336788,0.0520292012388017,0.184825525940734,-15,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",11,0.32790811104684,0.028731557406598,0.638752089742063,0.813947582283625,-0.251950834965114,-0.315825419349777,5.14740332964517,11,0.32790811104684,0.028731557406598,0.638752089742063,0.813947582283625,-0.251950834965114,-0.315825419349777,5.14740332964517,11,0.32790811104684,0.028731557406598,0.638752089742063,0.813947582283625,-0.251950834965114,-0.315825419349777,5.14740332964517,-21,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uzbekistan","Uzbekistan2013",NA,NA,NA,NA,NA,NA,NA,NA,7,0.422355070361589,0.312279053565838,0.30764754185152,0.36828968589202,0.103860373016611,0.0920475582555281,0.517613239665648,7,0.422355070361589,0.312279053565838,0.30764754185152,0.36828968589202,0.103860373016611,0.0920475582555281,0.517613239665648,-7,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",4,0.422664490974918,0.421851646982116,0.41516317760287,0.722305917351591,0.165619982572426,0.0206568008037764,0.86697015797993,4,0.422664490974918,0.421851646982116,0.41516317760287,0.722305917351591,0.165619982572426,0.0206568008037764,0.86697015797993,NA,NA,NA,NA,NA,NA,NA,NA,-3,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",7,0.324612341054044,0.378672276920895,0.185480346695234,0.0853421389285748,-0.029057083377861,0.0351414808210288,0.984461008097818,7,0.324612341054044,0.378672276920895,0.185480346695234,0.0853421389285748,-0.029057083377861,0.0351414808210288,0.984461008097818,7,0.324612341054044,0.378672276920895,0.185480346695234,0.0853421389285748,-0.029057083377861,0.0351414808210288,0.984461008097818,-13,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",29,0.277715976878581,0.241975945892594,0.169339373961385,0.197366984916995,0.047342729409917,0.022120348053118,0.319504743745823,29,0.277715976878581,0.241975945892594,0.169339373961385,0.197366984916995,0.047342729409917,0.022120348053118,0.319504743745823,29,0.277715976878581,0.241975945892594,0.169339373961385,0.197366984916995,0.047342729409917,0.022120348053118,0.319504743745823,-58,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
