"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Cotedivoire","Cotedivoire2009",20,5630.48110813754,2140.2781297659,9439.65097321883,5818.99305738886,-1299.76529309202,-1511.94641097092,0.3727950049587,-7,20,5630.48110813754,2140.2781297659,9439.65097321883,5818.99305738886,-1299.76529309202,-1511.94641097092,0.3727950049587,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",17,40705.0469356963,27776.1990230316,33678.2937629004,27029.1542560004,38983.1652970577,40884.1997430436,0.48417662041436,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",5,20124.5210232131,9989.80049708585,28760.9111791415,44883.2892202784,5401.98147397155,-670.281402136919,0.9176850265939,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominica","Dominica2010",14,18202.7529761701,14527.7777777778,9743.40072599945,17779.8941798942,5192.93032286963,3981.8314099753,0.9,-11,14,18202.7529761701,14527.7777777778,9743.40072599945,17779.8941798942,5192.93032286963,3981.8314099753,0.9,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",13,15810.6973672794,14789.449614917,16733.2677418724,6331.39548507836,-707.825982654295,-825.328444869506,0.35374468049189,-2,13,15810.6973672794,14789.449614917,16733.2677418724,6331.39548507836,-707.825982654295,-825.328444869506,0.35374468049189,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",27,11652.8749574307,6466.17777206888,14988.0724716461,12381.4164037247,123.494350346977,635.167062542399,2.85675738875771,-10,27,11652.8749574307,6466.17777206888,14988.0724716461,12381.4164037247,123.494350346977,635.167062542399,2.85675738875771,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",22,25605.6077287468,29795.3945690687,19896.0504904999,36115.9111111111,8459.73519793009,8935.9290175841,1.01277248748218,-11,22,25605.6077287468,29795.3945690687,19896.0504904999,36115.9111111111,8459.73519793009,8935.9290175841,1.01277248748218,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",160,10906.0832005121,6094.52907643717,13167.7740301574,12536.5050359118,4541.1550511894,1167.64458913524,1.64514460404626,-70,160,10906.0832005121,6094.52907643717,13167.7740301574,12536.5050359118,4541.1550511894,1167.64458913524,1.64514460404626,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",27,9045.504451537,7066.18702342776,8079.65377413772,9856.28571428571,1976.49085221247,2549.34688962349,1.33346404291954,-12,27,9045.504451537,7066.18702342776,8079.65377413772,9856.28571428571,1976.49085221247,2549.34688962349,1.33346404291954,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",11,24990.8312085118,24163.0134398747,15524.6075210341,19642.0739915253,4056.96067120874,1845.0570606758,2.64208453052093,-5,11,24990.8312085118,24163.0134398747,15524.6075210341,19642.0739915253,4056.96067120874,1845.0570606758,2.64208453052093,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",23,16884.3871296571,5372.93609846095,25333.1488201645,29109.1415152557,9414.9201743191,12054.9750859467,0.813930654058313,11,23,16884.3871296571,5372.93609846095,25333.1488201645,29109.1415152557,9414.9201743191,12054.9750859467,0.813930654058313,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",25,14823.7807001704,10975.7244444449,14689.4238017458,15473.6593476533,-5155.850858646,-2671.9833519901,0.568047091022081,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",22,3855.20704525164,2957.56242457403,3904.31187972105,2366.81189459294,-400.373725516559,-855.428386099856,1.0950127088041,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",26,8743.40771754158,3905.82655285788,9938.12737916683,15283.6205973945,3987.79233547994,-91.1011849939902,0.727277307025191,5,26,8743.40771754158,3905.82655285788,9938.12737916683,15283.6205973945,3987.79233547994,-91.1011849939902,0.727277307025191,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",9,20720.1754835344,11627.2477288392,27845.5211155361,10419.7530864198,15444.5534640992,16712.2155768913,0.287993649496281,-7,9,20720.1754835344,11627.2477288392,27845.5211155361,10419.7530864198,15444.5534640992,16712.2155768913,0.287993649496281,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",64,8773.26452892381,6860.72487521102,7863.26090262182,9716.2851872649,4720.32728371416,3897.72395610501,1.01645641290513,-19,64,8773.26452892381,6860.72487521102,7863.26090262182,9716.2851872649,4720.32728371416,3897.72395610501,1.01645641290513,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",17,18812.6867420845,13989.1431612466,14476.2203613826,15948.3408105305,3943.59301302098,3259.9785220074,0.719019103910241,-9,17,18812.6867420845,13989.1431612466,14476.2203613826,15948.3408105305,3943.59301302098,3259.9785220074,0.719019103910241,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",24,9853.59661747127,9153.93993667402,10791.6888493568,19761.7371699541,3085.726066461,1726.86700089353,1,7,24,9853.59661747127,9153.93993667402,10791.6888493568,19761.7371699541,3085.726066461,1726.86700089353,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",9,47073.8620263567,23413.9602956472,57516.2414617922,43862.5312307028,19537.087048171,8755.10871106491,1.72649588519129,2,9,47073.8620263567,23413.9602956472,57516.2414617922,43862.5312307028,19537.087048171,8755.10871106491,1.72649588519129,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",389,11652.0138431818,7518.95555173836,11755.6497113467,12950.3122909753,-1043.46914555549,-631.857521864463,0.8,-236,389,11652.0138431818,7518.95555173836,11755.6497113467,12950.3122909753,-1043.46914555549,-631.857521864463,0.8,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",86,984.529719430563,843.983771737721,789.053366449423,818.189130142656,-12.1773696835447,-364.4696843861,1,-77,86,984.529719430563,843.983771737721,789.053366449423,818.189130142656,-12.1773696835447,-364.4696843861,1,86,984.529719430563,843.983771737721,789.053366449423,818.189130142656,-12.1773696835447,-364.4696843861,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",158,19075.4425432708,13178.503524452,18295.5914688381,22464.3778021936,-3414.9029347585,-2772.38090369855,0.643987644040846,-151,158,19075.4425432708,13178.503524452,18295.5914688381,22464.3778021936,-3414.9029347585,-2772.38090369855,0.643987644040846,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",71,102510.693343461,86972.890764964,68309.8395960153,84446.7213794694,2742.300464141,9723.51942026354,1.2103763508654,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",28,21846.794162614,15301.0918052402,18695.3587883702,20765.5150378494,13793.8783006923,14490.1808040964,2.38570285481142,-18,28,21846.794162614,15301.0918052402,18695.3587883702,20765.5150378494,13793.8783006923,14490.1808040964,2.38570285481142,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",69,33986.6736955103,18964.0422980825,42421.7901314414,48477.6803289379,11664.4848569743,-578.643056587175,1.51785563347366,-50,69,33986.6736955103,18964.0422980825,42421.7901314414,48477.6803289379,11664.4848569743,-578.643056587175,1.51785563347366,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",15,15737.9241811301,13684.6355255105,11960.3141795609,19738.4081462666,-2055.33933985952,-34.176753958155,0.262202475834379,7,15,15737.9241811301,13684.6355255105,11960.3141795609,19738.4081462666,-2055.33933985952,-34.176753958155,0.262202475834379,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",90,24778.112993158,17784.7595778957,25256.2146464382,34640.9706413325,24893.7886060091,42510.9059164925,0.291837589445335,-17,90,24778.112993158,17784.7595778957,25256.2146464382,34640.9706413325,24893.7886060091,42510.9059164925,0.291837589445335,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",6,38803.7709321999,39997.5386297692,13735.0890294683,11437.0001338729,-3371.30729330943,205.645638232523,0.51877719359527,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",12,2820.93944887722,3437.54607355367,1155.0624705317,1432.47656524458,194.342143128532,3.16445966347692,0.572029024560507,4,12,2820.93944887722,3437.54607355367,1155.0624705317,1432.47656524458,194.342143128532,3.16445966347692,0.572029024560507,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",7,1020.64362381665,738.338934254088,2030.44002262604,2320.72686716516,1952.22687621436,1647.01048595357,2.04292103570644,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",5,20747.3182324554,20403.3405709055,11269.6660433807,14563.5818930247,1803.77771862794,7112.14131612529,0.0527448729687093,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",56,34884.1736636476,28523.200410933,29119.6059368834,33201.1781399184,-3546.41641813652,-6314.8334914284,0.804048047208537,-23,56,34884.1736636476,28523.200410933,29119.6059368834,33201.1781399184,-3546.41641813652,-6314.8334914284,0.804048047208537,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",11,14358.5587254619,6763.78620362419,15897.4101920434,27659.1345274631,14831.6282502559,16891.1798380781,2.35477379150826,-1,11,14358.5587254619,6763.78620362419,15897.4101920434,27659.1345274631,14831.6282502559,16891.1798380781,2.35477379150826,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",55,2292.18127409788,1354.69531618079,3809.04550389651,2524.79314553017,1484.43768942655,1354.77834728036,0.278017467429523,-40,55,2292.18127409788,1354.69531618079,3809.04550389651,2524.79314553017,1484.43768942655,1354.77834728036,0.278017467429523,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mali","Mali2010",7,4425.86523653522,1683.26264448152,5203.7127994734,4483.7025102066,-1076.77133189734,-843.662821395,0.461460950878331,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",20,28122.2527709818,17535.7172785263,34193.8737342124,15946.7716106047,-10967.6910137143,-12253.9477723115,2.05010245488501,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",47,10501.7558288882,7204.82453831869,10613.2800800994,10100.0637063074,14593.2123669166,15681.7605819046,1.72881363736407,-15,47,10501.7558288882,7204.82453831869,10613.2800800994,10100.0637063074,14593.2123669166,15681.7605819046,1.72881363736407,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",148,10306.6924526048,6133.20427382779,12200.8613112277,13307.7045936247,27386.6265774515,24741.6057373832,0.569613250081052,-107,148,10306.6924526048,6133.20427382779,12200.8613112277,13307.7045936247,27386.6265774515,24741.6057373832,0.569613250081052,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",22,26578.4646658565,18160.0360701675,26064.9535342108,24740.7855729236,-1750.78273471506,2704.93830087784,3.62145060431628,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",21,17239.2041685889,8834.883001483,24719.3387983221,4728.70196516916,20591.5280584173,25117.652183045,0.458351543262453,-9,21,17239.2041685889,8834.883001483,24719.3387983221,4728.70196516916,20591.5280584173,25117.652183045,0.458351543262453,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",3,10457.8728209796,10105.8134597445,6815.45315761295,0,449.840371497005,-36.0007873582472,1.10893412413907,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",27,20800.3589607224,10155.4637696716,27284.4541178036,14899.2698957734,-9445.76033888492,-9581.09390685922,1.01689464151532,-5,27,20800.3589607224,10155.4637696716,27284.4541178036,14899.2698957734,-9445.76033888492,-9581.09390685922,1.01689464151532,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",71,10541.9301286927,5361.73453599175,11269.9927364758,8291.77094405178,538.478829263373,2205.74898185634,0.879763354487097,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",5,57554.0653696991,30153.9211519281,70335.9403394228,89514.0296101633,82741.5430654569,82750.433691402,6.72727272727273,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",26,3930.85266696529,2324.58565515734,3674.44376902409,3902.33105912725,2062.22242298294,4860.8327133638,1.08959617033648,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",23,3596.24638704059,784.976757324961,10520.8854435905,5090.61014098443,16554.4962059477,12628.789504792,0.141241562770289,-13,23,3596.24638704059,784.976757324961,10520.8854435905,5090.61014098443,16554.4962059477,12628.789504792,0.141241562770289,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",114,-16414.5115479338,257.075081478988,42763.5165629836,902.253490301009,7881.37221006168,1176.55036088333,NA,44,114,-16414.5115479338,257.075081478988,42763.5165629836,902.253490301009,7881.37221006168,1176.55036088333,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",57,70020.7966846697,15305.9273488706,116781.553525463,120568.548662853,-22039.3852744325,-16951.4627588489,0.873436574441133,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",18,96916.4685827154,11492.9879900141,158053.576251107,59960.2272727273,-10523.0707977547,7936.47613576199,1.66862080518096,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",23,20309.4971156786,12492.8522529029,24074.3241344737,16957.3732854239,4217.64780118579,3756.54977450202,1.21117578699886,2,23,20309.4971156786,12492.8522529029,24074.3241344737,16957.3732854239,4217.64780118579,3756.54977450202,1.21117578699886,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",99,19155.3588010588,12972.555808255,21071.3131892384,12889.8125062838,5638.34660270841,4127.04271731105,0.802392508456069,-36,99,19155.3588010588,12972.555808255,21071.3131892384,12889.8125062838,5638.34660270841,4127.04271731105,0.802392508456069,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",70,9465.04132614768,5796.67076199176,11291.878424989,10822.2853402775,44.9989459574922,2381.92765508802,0.755261744212449,-3,70,9465.04132614768,5796.67076199176,11291.878424989,10822.2853402775,44.9989459574922,2381.92765508802,0.755261744212449,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",19,16985.819319871,8762.03069220411,28502.7740279989,10039.7980989331,-745.568560011784,-2413.91975803192,0.546552323074388,-13,19,16985.819319871,8762.03069220411,28502.7740279989,10039.7980989331,-745.568560011784,-2413.91975803192,0.546552323074388,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",52,23401.2677331219,23852.5553831499,19177.3855723813,17906.5690232727,-4355.82124114243,-7401.69659994061,3.37082849382182,23,52,23401.2677331219,23852.5553831499,19177.3855723813,17906.5690232727,-4355.82124114243,-7401.69659994061,3.37082849382182,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
