"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Belarus","Belarus2013",7,82340.9623508339,80933.5739361705,32112.4463855687,30643.1567564212,-16327.5987819496,-5377.85398951569,0.180842859599442,2,65177.5163099505,65177.5163099505,35250.3014928925,49851.4544489891,10645.9716669962,10438.9797777798,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",4,80989.8867313916,60416.6666666667,66426.8614131619,70593.4466019417,11582.1753528656,11582.1753528656,1.71359223300971,9,31522.6108219997,28340.2600718232,11637.1779465898,11666.6666666667,1393.71969127378,1257.75459108792,2.99068322209468,12,44980.9090403347,50000,17442.3502190509,31111.1111111111,1770.62448152525,1453.67364117364,0.724403815074566,1,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",NA,NA,NA,NA,NA,NA,NA,NA,4,77117.8492257999,69498.4257361192,50243.736524892,37373.41786317,-6793.17307464483,-6793.17307464483,0.943548387096774,4,51946.8492488162,7855.26293496161,88706.2463115668,163925.000865169,-10430.0911685308,7261.3663073514,1.2213954220905,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",1,99551.6088005238,99551.6088005238,Inf,0,0,0,1,4,54053.8055935918,54816.5533592787,13186.0064848648,14229.8737354792,466.765248085775,1571.5489147197,1.05668037805814,5,49704.4574831261,57659.2073227319,37991.0497185206,84609.9329574296,-1370.06090977382,-426.685946240876,1.22608545977522,4,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",12,135662.099881269,52096.1768560165,158697.123846984,230279.410706253,57209.9997997227,43590.8049994441,0.953781218923543,1,3205.12820512821,3205.12820512821,NA,0,0,0,1,6,19634.3637345833,14655.7886639297,15329.3730202489,25800.7424674091,295.208694773511,211.192917300648,1,31,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",3,63688.725385457,30382.546581809,69359.0021207372,126921.375044008,17561.4994671605,17700.2285013409,0.992211622733315,4,23154.6830539803,18722.2106736417,16600.2917462276,31454.0802176663,1328.29714851636,1477.97122729532,1.34985230185399,1,22067.3233067876,22067.3233067876,NA,0,0,0,1,1,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",37,117805.798761911,70583.9889751378,119618.213556784,230041.613572763,-33311.0071259991,-24289.1990157676,1.7914991619925,43,25503.9695787923,18743.1337366813,25714.8669243188,24534.8071237141,-2578.29061081105,2863.50263319628,1,45,15516.4893840925,17817.2776961997,8639.13157003148,6741.9422203754,-824.057532981145,-186.065556629205,0.6,41,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",1,71686.6880883016,71686.6880883016,NA,0,0,0,1,5,44326.0101437902,41588.0306866654,22585.8684355505,37403.8343282764,5041.16411535228,7437.76468230093,1.25564208234485,5,90098.5267162742,18727.8986575896,121006.740638441,226316.922485856,13070.0761935184,10294.4815016252,1.70456385042392,1,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",5,10998.5717825469,11575.4235435739,4616.92989664731,3791.97607323407,459.696052719921,564.296600739413,1.43101725006461,3,13442.8058193891,14279.1051348605,4529.60355477884,2685.51122609863,-1854.92790789016,-1579.91149230041,0.360721614071018,9,22986.1424277644,11154.4258108967,26999.0878020131,36148.9703708625,126.327612318458,152.139991952095,1.08333333333333,3,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",2,128647.411189882,128647.411189882,191964.615710986,271478.963034215,100895.21571675,92986.8889132942,2.86774283649506,19,9834.59326127807,7080.77850454629,7863.11880786786,8698.21217933496,856.696153523046,840.540436240853,0.857788340449475,5,20970.1564180375,7828.13248131837,25103.4069430964,44544.2247535734,1424.76324111795,1255.53032805093,0.8,2,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",15,145876.918099669,57468.8219890138,157336.939420396,234410.36095405,-24280.2389012717,-26875.3609212543,0.462606646050439,6,12373.5671666062,12448.2358130798,9695.4845801423,13809.7390886563,-145.597545706805,433.303519318137,NA,3,5508.23957664316,5626.78542611142,3437.72617415031,0,-156.577534989092,-170.324315601211,0.6145754460876,5,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",46,265181.484335145,162754.840535237,220367.157849691,425795.726995693,64596.7735935177,29494.5920786416,0.62664729407576,53,34349.4879577602,33239.4161530429,17747.2995358808,10697.8588684757,490.117046558746,1050.10114943116,0.760534324318443,51,34404.7285827852,32098.4506687257,20630.1301234876,34191.1959914026,-1904.39854330991,-1122.252701395,1.0091168380051,31,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",60,45735.6067963639,30850.5357230876,46589.3717894004,46891.7517044688,4205.51017122225,11256.6833299135,1.0884418316703,51,38080.3210864488,29959.5900571625,28499.3854724994,19749.481007831,-1905.51847315833,-1448.36478685287,0.649287691401533,20,70522.3828053033,37055.3193320377,73699.9794511483,79892.2401524332,-3747.76767438173,-4299.14776929897,1.2,11,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",32,63488.3007288267,51103.2003964056,48181.9767372005,50214.9288768359,41316.4420844838,47209.8145560306,0.580553907433343,48,40368.4034023008,35620.4337018387,22818.6227413202,32539.5016092717,1091.49854381545,1107.67458401087,0.917639760948466,38,23774.4775113235,17331.0587975335,24271.1882195012,27568.5565912564,1350.14806064285,595.784516838442,2,22,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",21,71624.1077791879,59199.5473690418,51714.4066617116,43201.0935792104,-11012.1894508061,-9725.05732821848,1.21522979682682,33,50308.7283205351,28672.4193824964,55196.0504706705,49887.6693014301,215.647547767459,494.520491733595,0.881428920526563,31,33887.559358065,33062.0060693326,21301.3930415582,33142.1579275235,449.843361692049,451.654172859296,0.661364708696741,23,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",4,611539.861166297,365830.604786726,794626.468721287,886759.35721392,-52051.4302459803,-52051.4302459803,0.630434782608696,6,16804.4092055668,1814.85793863398,21328.947007762,35848.1329244136,3768.4217062677,6538.54170335996,1.19047619047619,20,5410.27686468155,4265.95493368402,3822.48856419807,5894.73142478611,409.007580119618,447.555554272617,1.07634492135289,3,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",4,223920.484285342,245622.85558343,120401.792311659,186524.223850742,28291.6796191566,31756.8438562298,1.39992591465409,6,87315.3308723536,103225.42581159,42656.1338553263,68962.0410114445,-1631.30982329247,-3338.50777544479,1.19705048498123,11,44679.324563502,40348.2539371616,13525.9706160035,20527.6114294767,-2033.60837521049,-2018.33399770499,0.683331897732233,6,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",NA,NA,NA,NA,NA,NA,NA,NA,3,63592.4148425832,43035.2913742233,64457.4911983274,122138.464021972,-1213.06879365186,1061.07219701732,0.881889248986301,4,102017.186181129,67031.8055311729,97359.9394154412,185765.822832352,33696.2664789876,29061.9064209821,1,2,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",NA,NA,NA,NA,NA,NA,NA,NA,5,8797.35247996966,6479.68002980639,8081.26908277896,11368.7258758903,-2397.27520509802,-2314.81928156836,0.499141714169644,21,67167.7724439535,22840.7913311764,86882.1860912445,49041.5626018795,-13105.1514899552,-14465.4179137295,1.07908719453708,6,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",1,67089.9470899471,67089.9470899471,NA,0,0,0,1,5,34022.0905789925,32029.6296296296,17880.5013830892,25633.2098765432,1283.5777905264,1283.5777905264,1,8,38164.9831649832,32962.962962963,21891.4484889866,37407.4074074074,-2300.78563411897,-2300.78563411897,0.454545454545455,3,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",10,40244.7954058716,24615.7330581547,30254.571560899,44863.5352580883,5193.14716191136,3141.22227259204,0.505798176872644,9,21925.873272487,17302.4081247905,16508.5928839179,14144.7220232223,-49.6426949149199,83.2712107947254,0.585229755974455,1,28428.8843583708,28428.8843583708,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",4,141398.444646203,70518.5362620612,196128.077559183,241618.474719884,99297.3471471247,98123.394574806,1.08048435598175,11,60903.6625781851,13141.2101043781,105946.278961164,63080.4497576602,6214.76985534245,6688.68220912911,0.654084864722806,22,12697.4497527635,6851.57391743965,15463.2181349742,18172.6543254986,419.774150126625,538.494830945366,1.45810249554266,7,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",16,143851.498300283,69371.6588545945,132478.696960776,170476.19047619,-20429.4151725802,-6521.93061135879,2.33265088632058,7,22015.3772012507,11922.065908319,35249.7422175338,21787.4396135266,7033.29435507184,4358.9382358588,0.988393258839542,1,53000,53000,NA,0,0,0,1,9,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",50,51598.6421051169,15700.0689241225,58148.4529334124,91583.7353907143,-4413.01689994036,-3816.48198062934,0.864680542922144,75,25190.4308593602,18637.0601191622,25439.1349647776,30615.1344020388,-142.205270291419,-375.110151038395,1.1852851088641,76,19068.9099122426,9049.1122377189,22731.8505216452,20279.2556936582,-268.232959078136,37.8197110081669,1.52013446733295,49,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",17,46585.293356684,47453.7614256099,31167.2491239756,28260.8695652174,11785.7065497887,9428.86000014006,0.703038139163979,10,12300.0814917718,14633.4078573515,8489.5337711044,10759.5698924731,3181.67244621215,2448.86401305807,1.35769092631786,6,24701.8268558905,22778.2740641829,12157.7585938211,23419.0476190476,2138.41768508099,2246.61255781256,0.987110633699727,9,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,32472.2137977209,22227.1228130255,45645.8026217235,50015.6989022811,1062.51428275249,3302.07587679115,1.000905492907,4,54475.3991346984,52454.3162022316,31734.0965894276,31682.7104943834,12160.4635525608,24003.3315417802,1.07077371450727,7,76307.2486216903,73557.0181201163,51325.8355385848,56705.8338955898,2476.92990066531,417.072647581206,2.08786244125847,2,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",18,21660.6596780715,8720.11985566148,25607.6821907328,32428.1093764348,-5026.63096501926,-5209.7031445252,0.596255768028164,11,16173.4349196317,7653.19232966399,22728.5265351791,19069.2188981005,-1109.07977766348,-1110.96290355437,0.635609756097561,14,14755.2232715685,14413.4633222054,7004.32940585646,11845.6399540365,-148.624140273582,205.954384337118,0.94588592800374,14,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,68549.7605799799,68549.7605799799,NA,0,0,0,1,8,21143.0623368512,18061.0319813143,12399.4626410645,11385.00477572,258.163849862914,934.218533163895,0.897927234488721,18,49412.3058349794,38898.3791118896,42548.3441131029,68081.18433722,4730.78323402619,10066.8820994829,2.35476887522414,5,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",5,39300.3567005169,45278.7549528854,30018.3971272293,48901.7206577317,-12021.6650473027,-6238.30821015337,0.265227571758699,15,12521.8133303331,11443.2416794655,7697.74557995886,10521.8688986425,-1147.74584758748,-1397.37078736202,0.431699765144593,15,12509.7590147768,11385.7733696597,11109.6852839864,7999.01169680893,906.44610042246,1134.10459336676,1.75453999713034,10,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",1,67770.3268983774,67770.3268983774,NA,0,0,0,1,11,20835.6786758651,13333.6420508305,26229.4836796709,24854.6044805403,-2179.17317230054,-2113.07725802948,1.06666666666667,28,11244.5802633521,5162.34094017609,13118.0064604762,21484.8120765314,-408.729637360785,-464.86389188062,0.958728438298201,17,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",1,98380.4975968335,98380.4975968335,NA,0,0,0,1,4,21644.4550635376,23474.0953122603,11844.4121419415,8094.19725555437,595.074185337469,595.07418533747,1.71666666666667,4,26887.5487242055,26178.9798664153,7364.47209123384,10400.0998547567,-1558.78229731197,-1555.06326462209,0.896827114637558,2,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",23,35546.6232493681,21575.9556753534,34027.370445764,20420.9440673916,-1528.29986950328,-1441.32989752958,0.956008114448378,22,27986.4858365346,22717.5422263724,26787.8130526702,29085.2589074134,6962.77175390416,3135.89653350053,1.17421484916403,28,12696.6985600391,9321.27364339988,8509.54267541281,8576.79650830444,130.806314493362,530.066084083001,1,36,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",11,97947.2136476825,59154.1831321289,92448.8450385124,128804.118656533,-29152.9515561824,-29157.3723427143,0.666666666666667,7,34701.6254982472,17253.4156723191,34833.1865764659,71885.3866897995,-11046.233017504,-10978.7055054032,0.539933470545178,3,30401.3853395212,21444.3462559091,15969.4418766293,27919.1843444904,-4934.59634010113,-4985.06680096747,0.942389731105119,4,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",13,94772.1991324952,54880.067404938,86654.9928478693,155747.106014636,-29733.7081333448,-24278.4926057164,0.380139987969007,1,16201.1552719801,16201.1552719801,NA,0,0,0,1,13,11164.3873756859,2659.43794550406,13699.0104670284,20576.7632878365,220.96605380661,3334.57826406228,1,28,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",6,135544.35811117,112587.511991713,121091.058149414,108892.020714521,-23603.8764638366,-35757.9464293075,0.942485544679435,1,64647.4733505154,64647.4733505154,NA,0,0,0,1,4,37377.0411404887,37857.2521296492,20044.3560046639,38446.5248575391,1387.77549787675,1504.42923355588,1.03821160551881,9,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",84,22225.4674379602,14157.8406395493,24478.1399507108,23739.8167698388,12076.2820622277,9269.27478067459,1.02717216637696,200,32229.0314362016,19655.5852457239,34696.5553664283,31555.3418396086,-1228.75492526211,969.51768001941,1.07142857142857,211,38820.129264357,26646.7331090028,39383.6121276971,38264.708744528,390.827315789207,1340.70071152891,1.2,47,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",22,6868.8549083017,5195.82189481701,9136.99121775368,5697.53485555993,1995.48478157772,3908.14960518272,NA,24,3013.53548407976,2823.94746746804,2764.5607854929,1647.42192878331,-50.8065070278361,599.477548342824,0.841581118387531,84,1739.20411702822,1131.97654992412,1830.20667670259,1666.12688760466,125.885744755951,237.401949012642,1.2,51,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,13803.5274375801,13803.5274375801,NA,0,0,0,1,40,9560.85576841148,8254.39173183367,5558.86407351045,4390.6154986121,64.590141419134,-351.393806376816,0.934469901149906,110,29986.6875314524,20617.4133331913,25004.2322364309,35687.8234117955,-1875.16303793247,-1735.65617480514,0.678499453894498,14,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",15,181095.42675166,182165.550031301,126256.173215516,216640.906383053,-21014.7307991237,-16021.6601054196,0.871836199166355,32,132825.707050141,108687.838093915,93292.7701733609,131511.010920878,3563.71195837384,-5368.69257039871,1.17100781863049,41,119689.319940878,89922.2696818184,77276.9131070993,59884.4781871851,7335.47973539011,891.955483763275,0.554301713945339,14,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",16,181122.588797585,141068.592343174,119264.951019816,202489.30287896,-8531.08530725633,-4025.71712409203,2.07407407407407,11,54141.0028546568,31779.5605856534,44801.6388032777,55967.517472975,-6376.00032993058,-5158.89313004851,2.13500410668406,8,17423.7846020507,16877.3667720105,4447.761974528,5688.66268957614,-270.948066334024,109.832497371142,0.588235294117647,3,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",18,78302.1731835915,53272.8754815768,75617.6108068609,82925.0587862198,-9628.05598393522,-19380.155891426,0.740082011758312,35,52370.5316288028,37411.2629078783,49441.4056221346,49740.3192009624,7247.46065993081,12859.6911402739,0.531476079067991,30,40620.6037704388,18742.3208408242,52820.2471764872,52928.801201024,13305.0723006113,2757.91106009843,2.66666666666667,5,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",5,13749.9742933947,11812.5740535196,8258.87173350895,10095.4696046428,-23.8845226758118,-44.9122450168656,0.97406743005325,12,24855.3063098624,22765.0402116546,15264.3144796303,17031.8036847384,-142.340775583052,77.2249723541788,0.444880505323352,11,24379.3765153596,23034.3212823067,15551.15148745,33007.3714820512,-1008.20578337852,-1119.17443857332,1,9,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",25,51458.7056000172,25265.1058393429,71467.3765352531,56632.6965475456,15234.3170743344,22531.9901334497,0.800603614743833,44,68521.560868312,35516.9243125153,88492.1044349293,92047.7182966702,-7844.6350229606,2831.4711117438,0.504839033047926,60,26303.6418043811,19564.632723443,21588.449663406,28902.9144937433,-1867.71099547343,-1353.46350562588,1,34,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,112127.452292872,112127.452292872,NA,1.45519152283669e-11,0,0,1,1,75838.931368997,75838.931368997,NA,0,0,0,1,1,32292.7062603471,32292.7062603471,Inf,0,0,0,1,11,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",6,23277.7505057839,14560.5277901647,20394.7379554332,20505.4401063283,1270.30519622383,744.608479914416,2.25136932754799,8,6818.84972716812,7050.67669562164,3711.12913274909,6991.99413818216,1053.87258040576,694.672633675253,1.58558342602733,6,7947.07599607625,8635.28616916889,2346.53442512047,3366.98312391806,-594.002014422668,-648.451267330313,0.631578947368421,8,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",1,12053.6367754423,12053.6367754423,NA,0,0,0,1,4,23988.128958052,6363.69328115342,35866.0447346445,71205.8080616719,4127.95930379599,3760.34776658902,1.21411972595139,6,4380.00612215244,3997.8422280015,2479.31473824517,4266.98741850659,-113.027546705454,-135.330846676851,0.710240703418428,1,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",7,59310.2455586731,26782.4864803247,72265.7230260358,77056.8821200953,10506.7709725832,5796.3573624278,1.42691701053995,6,36152.0229365604,29052.5938828398,43149.8562167595,54413.8549693795,11374.0507494729,3683.83727998192,1.57691044691021,6,62637.2095159666,65173.6250995007,24351.9266026004,19923.6765397531,4494.42941950221,6447.07006395989,1.09676938154763,1,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",17,74999.0722490122,76640.0161921027,39175.3503485517,63522.1757266022,-4439.29560710377,-1528.01125087237,0.487581584882253,29,62311.4970121447,56764.4974578147,49229.4074381178,41283.2708784107,983.523069592667,-97.6570205020269,0.944536866556525,28,96573.7479101567,86139.8951785825,71485.7213790364,151371.993220839,-3882.70926039058,4893.04300890125,1.52339749377996,15,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",3,65683.3711146146,64165.8599486449,18046.1678497979,17466.5630895383,1711.76733763339,1194.8900979102,1.14652012115737,8,85180.8177358922,89178.3577907447,59466.6824570933,66424.94092289,11440.5960137063,13179.0851093907,2.65038238077571,7,92062.7258006512,38603.3829531903,99165.6726472438,156826.122426518,9247.66467825342,-9696.94486863713,0.386204959097712,3,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",7,19535.9719829358,10270.6501201182,15667.1923085107,27676.0586393579,-1734.59445803692,-1037.11998462207,1.34656652311161,7,1722.78698940045,148.004743147736,2961.12823384002,5283.62091493525,415.11107146779,376.307687109235,1.0165560991259,46,4355.81786825612,2852.57447857568,3766.41982537762,6106.50100599445,112.382342238369,-0.215327273076621,0.981146263405188,10,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",NA,NA,NA,NA,NA,NA,NA,NA,1,1169.77197811151,1169.77197811151,NA,0,0,0,1,10,5938.93193173455,3812.08644194421,7202.7136555666,4713.36694477167,-1126.89108769896,-966.708698107519,1.14051919739951,11,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",3,8798.43614553385,10839.3963284033,6395.24228932105,11769.4587030378,811.259748374236,748.166552601045,1.20039205616902,7,3735.20498710329,2809.47548913528,2662.31426212343,5432.17804121184,-265.164751397157,-240.735835406046,0.651755452623028,24,8191.48779978953,4393.20963749473,9279.04661849833,12237.401734166,416.347551994334,-339.329675189338,1.58161539885578,14,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",10,47349.7848107016,38417.7992456311,49379.0297673301,35908.0964523597,-10098.5850413342,-8967.07575143195,0.378066443751259,14,95023.4226233941,62380.8230734289,86392.4635214012,84178.5975276628,-15538.1333150528,-17953.8798820496,1.16634429780213,3,172739.410911914,201062.837736011,113302.502864813,62316.0499896331,-30283.4083918331,-37754.4645014484,0.50522185690004,6,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",10,21381.6485499934,20462.7337272277,11092.9160070591,10389.0833173927,1743.62957124435,2480.31713999733,1,18,12547.8251592362,11570.7644122646,9465.0799252816,7655.11402334204,-395.94639491261,-1160.40886207869,0.446428571428571,39,56466.9861370731,22815.2443330484,66730.0981440918,86120.032762598,-16504.1161385098,-8807.7586903858,0.956295600791569,12,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",59,65577.0996672526,15323.3155751674,101692.152159543,50519.3747494488,25248.7674703659,3443.24994007141,1.27759698216911,36,13260.3829285788,11552.9675870898,5807.62512772952,3587.8890133625,524.155304418976,3026.68786182182,0.986077051627015,43,18795.1928222671,18500.0527251503,4702.97331900378,3394.1430066409,-47.542042811926,-701.167822710631,0.5,51,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",1,26188.3448847458,26188.3448847458,NA,0,0,0,1,13,45496.7602921452,20762.226510632,43584.9068463748,55831.3649348189,-1991.459872144,-2425.79079246435,1.07539932667741,9,17491.9781834978,9146.57472600952,19288.3176526253,37489.7867260654,2670.08569889861,1690.80341452006,1.5,13,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",3,64380.9834857302,65557.4794363581,43296.4709188074,86568.9618046041,18232.9347144393,18232.9347144393,1,10,31021.0078462156,19556.0999690946,33469.0073920441,29345.8970430207,-9285.16288837992,-6708.19134123531,0.509477350749588,15,11718.2302126503,11955.3184091771,2877.47400173767,2259.7464502684,-493.05989780963,-545.724358519491,0.797473242467341,5,"2013","East Asia and Pacific","Mongolia","Upper middle income"
