"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Mexico","Mexico2010",6,0.919885961702865,0.94189615521813,0.400004158244716,0.60241526346914,-0.190140708993084,-0.0711779239404335,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",5,1.43852718581627,1.64433714672962,0.65640900100338,0.950456085386175,-0.0874529809491311,-0.072364785225015,0.918672092612923,0,2,0.589915422302206,0.589915422302206,0.34994667773136,0.494899337755097,0.176749763483963,0.176749763483963,0.583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Myanmar","Myanmar2014",7,0.333523800309532,0.259227489742463,0.324539288777507,0.64140767943727,0.0180659993134264,-0.00415942876868631,0.856660346215976,1,1,3.71577574967405,3.71577574967405,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",9,1.16582137378926,0.894704902199221,0.560841074749607,0.814349775784753,0.0677882458953144,0.00655586274449838,1,3,1,0.349162011173184,0.349162011173184,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",14,0.692769794804425,1.24944888171191,1.15542446544571,1.30433389633436,0.199392610447999,0.0448929148941856,2.33325494477497,1,9,0.23109721649948,0.279325182506633,0.574138879425315,0.446744286330315,0.1120012779966,0.287174345410846,1.46383317066842,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",2,0.771216837418318,0.771216837418318,0.327600439223427,0.463296984189153,-0.115824246047288,-0.115824246047288,2,2,2,0.215037124571523,0.215037124571523,0.0129819726881629,0.018359281841957,-0.000695329040227105,-0.000706126224690654,1.0909543519616,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",5,0.611797837336464,0.566621035836188,0.648352238318892,1.01737934479244,-0.123883417991734,0.190242953795351,1.62729053975312,0,3,-2.31200810413294,-2.42384846526158,3.43228562497896,4.19912324578467,-1.11231228977405,-0.840779008005471,0.764548725899781,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",2,2.99394311089227,2.99394311089227,1.5648769386065,2.2130701900222,-0.158076442144443,-0.158076442144443,1.16666666666667,0,7,0.94121663435084,1.31030302930784,1.2997702301683,2.02290504508507,0.926267254946549,1.05332192166717,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",31,0.979981611737135,0.965414247572394,0.633239889072007,0.745089184917588,0.107896256020013,0.0761241474629128,1.51612437408254,1,5,0.473033008850839,0.533331583040609,0.29238931015509,0.563502362414321,-0.26740259060047,-0.210268526640879,1.32716495725661,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",16,0.839901297923828,0.834971478730762,0.678150782124503,0.897440925580939,0.0389540775363317,0.0137782065581738,1.25950121437481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"SriLanka","SriLanka2011",14,1.14580754046041,1.20804193792377,0.720099496012212,0.877589453860641,-0.0532752900220407,-0.0830615963302999,1.02496609430898,6,1,0.258531540847983,0.258531540847983,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",4,0.891065932900913,0.923622092573577,0.0781879705321373,0.0651164938693517,-0.0181350939780261,-0.0142567103841014,4.57142857142857,1,4,1.1876673150636,1.15900809951496,0.373173195674451,0.484411263635162,0.0508612752451916,0.0508612752451916,0.6875,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",2,0.872877619209931,0.872877619209931,0.530723963848435,0.750557027550864,0.150111405510173,0.150111405510173,0.714285714285714,0,10,15.7570522865346,10.2697343148174,15.418039194968,24.3965141612201,-3.34158897252819,-1.59642104291552,0.921667016635045,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",5,0.624902061416063,0.493719426671963,0.412407107048938,0.537791932059448,-0.0116606198066947,-0.0364155250502049,2.5,0,2,0.493280242487449,0.493280242487449,0.510710820684476,0.72225416906268,0.204079874739429,0.189591719378953,0.538323618445211,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Vietnam","Vietnam2009",15,1.41233133854271,1.16189622891533,1.48286205355162,1.93012798339675,-0.211561505087701,0.283186504593292,0.411131538993729,0,17,2.55762629933388,2.85122226785215,1.45437576163043,2.52361381498306,-1.01060225401033,-0.498262577120258,1.15713311011551,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,0.648486076889464,0.704872513813019,0.357904302815361,0.645833333333333,-0.000379084353861259,-0.171426667578356,0.869263400575288,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",10,0.456946886908804,0.48100140495973,0.325300809502557,0.645960832313342,-0.0691073510888056,-0.0462248271169266,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
