"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Jamaica","Jamaica2010",6,46081.6820610285,38872.5283787703,29533.1181624977,55248.2920411635,-3956.13067412403,-4306.2086777967,0.453754884741472,6,46081.6820610285,38872.5283787703,29533.1181624977,55248.2920411635,-3956.13067412403,-4306.2086777967,0.453754884741472,-6,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Kenya","Kenya2013",6,18860.6103702339,17048.761801844,8752.99328044484,14194.494401534,-5065.79081291164,-4022.51520571344,0.496975670994699,6,18860.6103702339,17048.761801844,8752.99328044484,14194.494401534,-5065.79081291164,-4022.51520571344,0.496975670994699,-5,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Latvia","Latvia2013",5,26867.9177907185,18490.8106284251,27236.4270045664,26425.0867790409,-3428.57889132204,-3355.53014681912,2.19500674590254,5,26867.9177907185,18490.8106284251,27236.4270045664,26425.0867790409,-3428.57889132204,-3355.53014681912,2.19500674590254,-5,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",6,63091.7254940531,56629.351246116,31230.5041067573,51412.5029058359,-505.338502438309,-249.002317964181,12.7418254822765,6,63091.7254940531,56629.351246116,31230.5041067573,51412.5029058359,-505.338502438309,-249.002317964181,12.7418254822765,-5,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",5,56541.7021716031,10951.9525155303,111273.025883645,45504.2412862162,110044.923986795,50571.9310272026,1.52130922778227,5,56541.7021716031,10951.9525155303,111273.025883645,45504.2412862162,110044.923986795,50571.9310272026,1.52130922778227,-4,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",4,13207.2008264431,13728.8856562559,5276.22155643894,5342.82516515036,1374.75892676603,2120.72665546538,0.835304540877615,NA,NA,NA,NA,NA,NA,NA,NA,3,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nigeria","Nigeria2014",6,1848.91398912066,584.822082116311,2292.70628775161,3275.50772056472,391.073946097704,1120.19753408562,0.176700518700391,6,1848.91398912066,584.822082116311,2292.70628775161,3275.50772056472,391.073946097704,1120.19753408562,0.176700518700391,-5,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",15,14105.0006477386,12734.8938873815,10043.5037389873,16543.2346751581,5333.65466615249,8399.79918261381,0.970906623376138,15,14105.0006477386,12734.8938873815,10043.5037389873,16543.2346751581,5333.65466615249,8399.79918261381,0.970906623376138,-7,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",8,145489.752865824,78525.7012476123,158184.036871359,122823.183599251,-19855.2597972497,-3154.80235384286,0.477028309392567,8,145489.752865824,78525.7012476123,158184.036871359,122823.183599251,-19855.2597972497,-3154.80235384286,0.477028309392567,-7,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",9,150554.821590606,74218.0379949743,251700.228764212,180302.835060756,18405.127383498,43238.4556016267,0.989106132396939,9,150554.821590606,74218.0379949743,251700.228764212,180302.835060756,18405.127383498,43238.4556016267,0.989106132396939,-8,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",15,54600.4301517077,33214.8102231639,53712.2138550944,63037.2001524967,-5916.44913418523,-7526.92128735968,0.832315626336045,15,54600.4301517077,33214.8102231639,53712.2138550944,63037.2001524967,-5916.44913418523,-7526.92128735968,0.832315626336045,-13,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",2,86692.325697034,86692.325697034,44711.4306325642,63231.5115936761,10126.0223682638,10214.3211035938,1.31246195569378,2,86692.325697034,86692.325697034,44711.4306325642,63231.5115936761,10126.0223682638,10214.3211035938,1.31246195569378,1,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Sweden","Sweden2014",7,757857.446771061,603142.290131546,526083.074708556,1071719.89056803,-54214.0821812232,-31895.0981621471,0.296328180483187,7,757857.446771061,603142.290131546,526083.074708556,1071719.89056803,-54214.0821812232,-31895.0981621471,0.296328180483187,-6,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",4,373780.768145419,329276.293033615,356743.587709034,544858.82148698,-290270.456995558,-218123.613665439,0.0318307144271619,4,373780.768145419,329276.293033615,356743.587709034,544858.82148698,-290270.456995558,-218123.613665439,0.0318307144271619,-3,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",2,43079.5116111449,43079.5116111449,28603.3325214534,40451.2207809069,10559.7351849702,13483.7402603023,3.54561159209952,2,43079.5116111449,43079.5116111449,28603.3325214534,40451.2207809069,10559.7351849702,13483.7402603023,3.54561159209952,5,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",4,14260.9822615037,4610.09679201856,27393.7642630151,206.198608964269,-857.542055856826,-1333.41562202172,0.652397934030079,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uruguay","Uruguay2010",NA,NA,NA,NA,NA,NA,NA,NA,2,98381.9738138155,98381.9738138155,4298.76164435761,6079.3670188598,-215.216684172314,-241.648479829156,0.899254437028144,6,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",23,34446.5923749126,29367.3481425887,22458.6907270725,29010.0491988252,-1647.15424576199,-5901.52001321672,0.239842727754699,23,34446.5923749126,29367.3481425887,22458.6907270725,29010.0491988252,-1647.15424576199,-5901.52001321672,0.239842727754699,-21,"2009","East Asia and Pacific","Vietnam","Lower middle income"
