"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"China","China2012",3,0.172832111814929,0.115630229444398,0.0949146031809967,0.158751828376402,-0.00685492198635057,-0.00895642387737637,1,1,0.0849256900212314,0.0849256900212314,NA,0,0,0,1,1,9,0.370084895342527,0.343395595104998,0.146971449080823,0.2144967461173,0.0321585082215459,0.024866360486811,0.649598289055774,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,0.709240941095498,0.709240941095498,NA,0,0,0,1,1,0.398849691056119,0.398849691056119,NA,0,0,0,1,5,1,0.296647616233332,0.296647616233332,NA,0,0,0,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,-0.15983489325135,0.468699439799508,1.81218753171246,2.5,0.45155897139688,0.429333588817423,1.21139854572057,4,0.4219105306949,0.432402273935432,0.119087417137313,0.158766732135128,0.0191125437677016,0.0210095369756044,0.909699116987023,0,2,0.226709792216579,0.226709792216579,0.310166079128584,0.43864107569173,-0.043864107569173,-0.043864107569173,1.25,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",36,0.389964600110133,0.333880530141945,0.241050186590982,0.43905407755173,-0.016324558583508,-0.00530253016692067,1.09274638622141,5,0.343307005011177,0.325124033677831,0.233861307224077,0.337187526735892,-0.000470327420032007,0.00371248234533187,0.726118062370998,0,3,0.144945815057286,0.146355186460514,0.124431933704397,0.24325247133549,-0.00280309276873022,-0.00260672342260135,1.08915082994497,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",49,0.44917992048248,0.507412083069804,0.273246323595379,0.520278987260119,-0.0381280342460743,-0.0213087058392284,1.16666666666667,38,0.357978926753221,0.359875739624369,0.192863737925398,0.175585973793499,0.0155766458247302,0.00989818819654617,0.810810810810811,7,8,0.48648320978838,0.328437094682231,0.415484081897189,0.547737742159399,0.0513874547854861,0.0314768205268568,1.67958656330749,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",3,0.457036027115673,0.481572051338139,0.470770956979293,0.692896061799432,-0.057641675228878,-0.0414118849817221,1.1446031173252,1,0.535972977228016,0.535972977228016,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",1,0.526315789473684,0.526315789473684,NA,0,0,0,1,1,0.11016901685073,0.11016901685073,NA,0,0,0,1,2,1,0.938709927767222,0.938709927767222,NA,0,0,0,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",14,0.401038710281743,0.253740341462708,0.327621116083215,0.585298196948682,-0.0219762496063462,-0.0394753366661999,0.656327467155893,2,0.612988006566453,0.612988006566453,0.620422596443635,0.877410050293318,-0.0689668347621237,-0.0756387974390791,1.12795275848136,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,0.659082870050467,0.660928166828847,0.0711226721006125,0.0870702653046959,-0.00963529086019907,0.0174434969953023,1,1,-0.478456967724363,-0.478456967724363,Inf,0,0,0,1,4,1,0.587349397590361,0.587349397590361,NA,0,0,0,1,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",2,0.278265879021576,0.278265879021576,0.915174983466727,1.29425287356322,0.220680754049037,0.238415003024803,1.67149780983443,1,0.112781954887218,0.112781954887218,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",18,0.426585588226176,0.39821356484176,0.188855515828444,0.22213058419244,0.00841888805362458,-0.0079841903221834,0.926336782257002,33,0.620081820197011,0.742566893558339,0.328029425406526,0.565378163790211,-0.0507849590002975,-0.0501317195162235,0.903594453946924,0,15,0.302017695140358,0.319235872800463,0.187376810551874,0.110876269013548,0.000868408390090946,0.0208755604582856,1.23693617508621,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",10,0.69036554751899,0.741061635510206,0.252730092925384,0.409513141959248,-0.0298672062491248,-0.0199711234850938,1.11625378391586,1,0.943877551020408,0.943877551020408,NA,0,0,0,1,2,5,0.188644567027528,0.322563017813283,0.373398497745523,0.53912102621639,-0.0652911013274691,-0.135699370113497,0.821142544349441,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,0.286693405641892,0.235712581063728,0.203532132838345,0.359254653235502,-0.0299173629279678,-0.0312278944165721,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,0.29004895063488,0.29004895063488,0.0205816451100293,0.0291068416505534,-0.00210629508031001,-0.00242557013754612,1.11153648447659,1,0.370027752081406,0.370027752081406,NA,-5.55111512312578e-17,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",7,0.498033322300351,0.492280521439105,0.0975357473080782,0.138456423237381,-0.0174371221244552,-0.0166018426888689,1,5,0.482395677050124,0.472739687941625,0.110364915075768,0.178000809388911,-0.0147323711687752,-0.0221603593213966,0.916666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",5,1.64739563769737,0.590163934426229,2.10800049192696,3.99669694467382,-0.449132570560252,-0.321133304294723,1.70402689634331,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.388888888888889,0.388888888888889,NA,0,0,0,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",3,-0.23862574651858,0.280096774773439,0.999136259887394,1.75080558539205,0.307499077263387,0.287373757637905,1.71356076032962,4,0.298620947397941,0.290538974482669,0.203769956900597,0.287564605517156,0.020346129645379,0.0195231143451535,1.1870554304204,0,1,0.0604351329572925,0.0604351329572925,Inf,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",3,0.955648315915468,0.896556867268048,0.80604823586103,1.21926060406008,-0.205084057408917,-0.140134487334059,1.07146466512451,3,1.0096163097649,0.896474151956159,0.60380295263105,1.11732800456751,0.0662026351428487,0.060806365397253,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",1,16.6666666666667,16.6666666666667,NA,0,0,0,1,4,-0.289712084480984,-0.225304316652272,0.47567872582492,0.237464761190868,-0.0585941985301288,-0.0601907310171672,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",6,0.213111254081353,0.212570690166609,0.05223128831541,0.0567382401535621,-0.00535077123792499,-0.0169500120018993,1.31659633533035,1,0.519750549465988,0.519750549465988,NA,0,0,0,1,5,2,0.364631341523815,0.364631341523815,0.098698175269839,0.139580298048083,-0.00576472441497437,-0.00634455900218559,1.12638168825528,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",10,0.465694086029028,0.524104107069546,0.344414809817075,0.57848305520649,-0.0405975865659566,-0.00572323250528448,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.706713780918728,0.706713780918728,NA,0,0,0,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",1,0.123839009287926,0.123839009287926,Inf,0,0,0,1,5,0.559913147425471,0.535509964047557,0.370489627152395,0.621376811594203,-0.0609765197054229,-0.0690083265259905,1.79714326905725,2,1,0.335820895522388,0.335820895522388,NA,0,0,0,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",39,0.746440382829348,0.828559516585634,0.261393265019774,0.051388260236801,-0.022411998736172,0.00441676338743738,0.989557784395972,10,0.329559355081156,0.328354420930125,0.0120090888420112,0,-0.000579821655317901,-0.000907199449818491,1.79519988496434,34,32,0.335173295751712,0.217636830429276,0.246356179775017,0.308044922511215,-0.00430332056106969,-0.0295709788757937,1.08610365015708,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",9,0.406794845225242,0.415428483562537,0.244077788303691,0.45974025974026,-0.0465276834486405,-0.0327561082761587,1.29153500542518,4,0.496444950778315,0.495572983241828,0.0437235989344101,0.0466573141430187,0.00168743604498157,-0.00648088778007522,0.847556446913834,0,1,0.385438972162741,0.385438972162741,NA,0,0,0,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",5,-0.00643823432383418,0.00198475138221644,0.849245756251347,0.178207163124311,0.266458761138946,0.246788176531052,1,3,0.172958309984873,0.0760456273764258,0.220002300400424,0.406728219545701,0.0678994775747649,0.0678994775747649,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",21,0.383509085869902,0.366672882692798,0.17963268826183,0.28986864189311,-0.0614727234638117,-0.0425448704573326,0.956430375400311,4,0.509878360725634,0.629273156207646,0.321997613526742,0.634514349685232,-0.0443007177721484,-0.0396657488624562,0.927477114627634,1,1,0.290322580645161,0.290322580645161,NA,0,0,0,1,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",5,0.317309474266494,0.307185148231678,0.054688131712111,0.089096768107091,0.00793782032769747,0.0113801837910328,0.852897732933432,5,0.370590606901374,0.200630759701358,0.291882388322215,0.488325150027278,-0.0655405633916076,-0.0620347408531926,1.814598311261,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",68,0.371312685382964,0.381445825201763,0.387142666461754,0.661938329050628,-0.0119374106090536,-0.0008386022420374,1.38286567545199,10,0.412633384516448,0.360986085781088,0.32280868256642,0.198833786871979,-0.0650573560421492,-0.0787991552172904,1,5,2,1.47212339153515e-07,1.47212339153515e-07,3.56909818951615e-07,5.047467065055e-07,4.97949421445232e-08,5.5116019675888e-08,0.744637696252329,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",1,0.0860927152317881,0.0860927152317881,NA,0,0,0,1,6,0.270739167400104,0.260296244474451,0.205251241482765,0.306472519875562,-0.00405944156658214,-0.00210707229116201,1.01355191828753,0,2,0.276686347739211,0.276686347739211,0.0414918015355115,0.0586782684588132,-0.0193016878594264,-0.0208847760063822,3.71736376547713,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",4,0.359118943836373,0.340162286902154,0.161718814077906,0.316861148376225,-0.0173722678468567,-0.0165273752611188,0.715001421186585,3,0.258792884751561,0.261592542113781,0.270493776369962,0.385355982910345,0.018062333776921,-0.00914221149935631,0.914923009147488,0,4,0.522376583513212,0.463903955550814,0.280338678685458,0.195723066388901,0.0679811499573501,0.10962497950633,0.553142424937383,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",4,0.589678418247236,0.571097226645901,0.0329237560223834,0.0489531947034249,-0.00269282988845555,-0.00177784496299406,1.11982772984067,17,0.443074767766427,0.359615384615385,0.233107485384429,0.292519540791402,-0.0603362895028621,-0.0513259334260463,1.22778205680493,2,6,0.182748318817391,0.405382666852601,0.42529180422942,0.365038784399712,0.0386552728673297,0.00485109286660813,1.63814289705844,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",3,0.460580954055314,0.451225368754518,0.441102045617159,0.556584444453609,0.0274987245589762,0.0690206473045163,0.899838015247245,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0.543416730991758,0.352399266826278,0.80471578574448,0.424224828938576,0.0225497237818906,-0.0144979889718944,0.956371576900443,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",19,0.424720441760794,0.368681523277295,0.20178941478637,0.240081935114619,-0.00720499832560993,0.0185274077201834,1.05983893068193,12,0.390259487466762,0.280481891557171,0.304721469084671,0.608784383318545,-0.0262903582471137,-0.0186698846830947,0.999683190789308,2,6,0.370091358435814,0.327756813634818,0.12854421703042,0.0412322340207115,0.0184463147908511,0.0356914054167441,0.855193443714909,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",21,0.302179284476478,0.309635426285485,0.226387633519757,0.356372549019608,0.00289618264813991,0.00279531706578024,0.9,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",2,0.488184781731881,0.488184781731881,0.037930629143265,0.0536420101637495,0.00625812476445953,0.00618946271120186,0.781218085975639,4,0.570349440297361,0.369570341021986,0.338295453528209,0.47620669107006,0.0212993651243798,0.00207472482864758,1.20338244338198,2,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",4,0.571932447324269,0.655948751750845,0.202311040496468,0.170707240957759,0.0559255966379534,0.0559255966379534,0.818181818181818,2,0.245947777303051,0.245947777303051,0.00217213574445722,0.00307186382912678,9.57700964636802e-05,9.80382073125566e-05,0.92881356047269,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,0.530062560551394,0.59551963172848,0.239410289534887,0.304476199797723,0.0206207401864055,0.0221710111521211,0.983320252083862,1,0.250361097737121,0.250361097737121,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",7,0.7452666097229,0.642857142857143,0.292577928277522,0.605384615384615,-0.0425598564235213,-0.0425598564235213,1.14285714285714,4,0.56054103438786,0.533458306399483,0.106757936399855,0.138353600389127,-0.0260730048775557,-0.0260730048775557,1.875,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",5,0.951982887278793,0.924637852222967,0.659095396711811,0.907192789759487,-0.0846905545263416,0.00538697006353456,2.01444690805385,4,0.391772007693061,0.375788521991702,0.142360492480412,0.191246887819403,0.0451626627919315,0.0432187031520808,0.605498917423037,0,1,0.53996823716252,0.53996823716252,NA,0,0,0,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",15,0.23660025979363,0.164315765486707,0.185498942521796,0.338811902459985,0.0412022738839077,0.0172593312969114,1,1,0.300710770913067,0.300710770913067,NA,0,0,0,1,3,1,0.411764705882353,0.411764705882353,Inf,0,0,0,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",5,0.522479521242835,0.571913375071809,0.238666174739456,0.48463768115942,-0.0311876955313743,-0.0176877092035397,1.35946488980908,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.836614472849963,0.836614472849963,NA,0,0,0,1,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",3,0.173703974487575,0.154322481016623,0.099435029186299,0.197671198170269,-0.00620012627884389,-0.00469392356562024,1.03093402800029,3,0.432386486176854,0.431799923664154,0.0627335363264752,0.085106463967579,0.0164145286963913,0.0241584154883853,0.696101256635809,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",9,0.0807171074367476,0.0345708767442118,0.109687552886015,0.179366480337354,-0.0118962494552245,-0.00148819597295449,1.5,6,0.354762932461268,0.366917395739049,0.300257226014301,0.545308041714,0.101590356343774,0.0535586207988172,0.679543783753306,1,1,7.50168787977295e-05,7.50168787977295e-05,NA,0,0,0,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,0.841121495327103,0.841121495327103,NA,0,0,0,1,1,0.0271739130434783,0.0271739130434783,Inf,0,0,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uzbekistan","Uzbekistan2013",5,0.259492377446105,0.236292771779781,0.118537445960253,0.196914700544464,-0.00732535140424192,-0.0107263328829392,1.12259795315708,2,0.802098035317244,0.802098035317244,0.255561498302405,0.361418536919651,-0.047626076312398,-0.0468505510821769,1.29390767799454,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",1,0.131352619233776,0.131352619233776,NA,0,0,0,1,1,0.740740740740741,0.740740740740741,NA,0,0,0,1,1,2,0.749789917233193,0.749789917233193,0.210790639378104,0.298102981029812,-0.147271204164895,-0.121951219512196,4.13588804425973,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,0.38527397260274,0.38527397260274,NA,0,0,0,1,4,0.130308501610722,0.0443716487685204,0.266439234781669,0.179053056733401,-0.00619964093877593,-0.0305738685316657,1,2,1,0.368196371398079,0.368196371398079,NA,0,0,0,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",20,0.290038596197604,0.242946981853655,0.145613421765052,0.15864309743204,-0.0108737301742588,-0.0145025350066452,0.981535885404218,7,0.195761726515973,0.177717628263947,0.167255893069785,0.330902741840422,-0.0153174900941674,-0.0171048146128861,0.971647206169904,0,2,0.436987122612849,0.436987122612849,0.368276354869851,0.520821415758271,0.0467384262957037,0.0506839632784894,0.870208000024991,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
