"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",24,1.08464833635809,0.991763688757333,0.852030256952557,0.663825390675449,0.201488899711221,0.0712523418485721,0.154436029089674,24,1.08464833635809,0.991763688757333,0.852030256952557,0.663825390675449,0.201488899711221,0.0712523418485721,0.154436029089674,24,1.08464833635809,0.991763688757333,0.852030256952557,0.663825390675449,0.201488899711221,0.0712523418485721,0.154436029089674,-48,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",23,1.07938365998352,0.519989615599207,1.11730608104877,1.96557971014493,-0.389262321107502,-0.465218564166204,1.82775303588325,NA,NA,NA,NA,NA,NA,NA,NA,23,1.07938365998352,0.519989615599207,1.11730608104877,1.96557971014493,-0.389262321107502,-0.465218564166204,1.82775303588325,-23,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",10,0.7177038050752,0.834280273964217,0.284012658644738,0.39741812559687,0.0768878152106376,0.141421334664499,0.867039049152038,10,0.7177038050752,0.834280273964217,0.284012658644738,0.39741812559687,0.0768878152106376,0.141421334664499,0.867039049152038,10,0.7177038050752,0.834280273964217,0.284012658644738,0.39741812559687,0.0768878152106376,0.141421334664499,0.867039049152038,-16,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",12,0.925167189751098,0.434310848601377,1.10732068616221,2.17351398601399,0.0282485954577458,-0.0636489564369323,0.103915229910864,12,0.925167189751098,0.434310848601377,1.10732068616221,2.17351398601399,0.0282485954577458,-0.0636489564369323,0.103915229910864,12,0.925167189751098,0.434310848601377,1.10732068616221,2.17351398601399,0.0282485954577458,-0.0636489564369323,0.103915229910864,-24,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",7,0.458461912372988,0.33812488864095,0.487914805713243,0.49476151712494,-0.0585005601484207,-0.0502514900605496,0.834366575077355,NA,NA,NA,NA,NA,NA,NA,NA,7,0.458461912372988,0.33812488864095,0.487914805713243,0.49476151712494,-0.0585005601484207,-0.0502514900605496,0.834366575077355,-6,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",8,1.20264674549491,1.24925501473112,0.516017737593094,0.389784946236559,0.231475667078289,0.205483486665988,0.323737159093552,8,1.20264674549491,1.24925501473112,0.516017737593094,0.389784946236559,0.231475667078289,0.205483486665988,0.323737159093552,8,1.20264674549491,1.24925501473112,0.516017737593094,0.389784946236559,0.231475667078289,0.205483486665988,0.323737159093552,-11,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",5,0.245931539659806,0.137869363193234,0.277181448293913,0.216585827190411,-0.101700250920714,-0.109384454418861,1.22106515350942,5,0.245931539659806,0.137869363193234,0.277181448293913,0.216585827190411,-0.101700250920714,-0.109384454418861,1.22106515350942,5,0.245931539659806,0.137869363193234,0.277181448293913,0.216585827190411,-0.101700250920714,-0.109384454418861,1.22106515350942,-10,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",8,0.750461682677623,0.736369517777432,0.880795584682907,0.809515750486078,0.329032768616627,0.164756661666623,0.315584312378476,8,0.750461682677623,0.736369517777432,0.880795584682907,0.809515750486078,0.329032768616627,0.164756661666623,0.315584312378476,8,0.750461682677623,0.736369517777432,0.880795584682907,0.809515750486078,0.329032768616627,0.164756661666623,0.315584312378476,-16,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",38,1.18216871058792,0.80056048584274,1.39488100314278,1.18963239637764,-0.124933877900176,0.0145476085786258,1.19478840938044,38,1.18216871058792,0.80056048584274,1.39488100314278,1.18963239637764,-0.124933877900176,0.0145476085786258,1.19478840938044,38,1.18216871058792,0.80056048584274,1.39488100314278,1.18963239637764,-0.124933877900176,0.0145476085786258,1.19478840938044,-74,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",2,0.157200359332856,0.157200359332856,1.83878037112568,0,0.0471481201979118,0.20529695834774,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.157200359332856,0.157200359332856,1.83878037112568,0,0.0471481201979118,0.20529695834774,1,2,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",5,1.03709632355871,0.66358103355066,1.02661190050378,2.10157315456868,0.00197742135163827,-0.076710204373786,0.971619869280865,5,1.03709632355871,0.66358103355066,1.02661190050378,2.10157315456868,0.00197742135163827,-0.076710204373786,0.971619869280865,5,1.03709632355871,0.66358103355066,1.02661190050378,2.10157315456868,0.00197742135163827,-0.076710204373786,0.971619869280865,-7,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",22,-0.144155042380995,0.424550991857385,3.46184039347599,0.945775300310734,0.0611362223652242,0.109369329305098,1.38953394181292,22,-0.144155042380995,0.424550991857385,3.46184039347599,0.945775300310734,0.0611362223652242,0.109369329305098,1.38953394181292,22,-0.144155042380995,0.424550991857385,3.46184039347599,0.945775300310734,0.0611362223652242,0.109369329305098,1.38953394181292,-42,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",5,0.764014834778323,0.85995085995086,0.306740237719402,0.124746481313507,0.0985180630823492,0.0996250320115342,3.69722461027854,5,0.764014834778323,0.85995085995086,0.306740237719402,0.124746481313507,0.0985180630823492,0.0996250320115342,3.69722461027854,5,0.764014834778323,0.85995085995086,0.306740237719402,0.124746481313507,0.0985180630823492,0.0996250320115342,3.69722461027854,-7,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",NA,NA,NA,NA,NA,NA,NA,NA,7,1.34263739067955,1.15336414012421,0.803519623502149,1.19952002299298,-0.190393830397162,-0.213860185210078,0.986946292039825,7,1.34263739067955,1.15336414012421,0.803519623502149,1.19952002299298,-0.190393830397162,-0.213860185210078,0.986946292039825,-7,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"India","India2014",108,1.57697670250739,1.50805067615807,0.983920435973631,1.19184612855499,0.102830242062233,0.069027072101631,1.05709143653715,108,1.57697670250739,1.50805067615807,0.983920435973631,1.19184612855499,0.102830242062233,0.069027072101631,1.05709143653715,108,1.57697670250739,1.50805067615807,0.983920435973631,1.19184612855499,0.102830242062233,0.069027072101631,1.05709143653715,-215,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",8,0.695421205018933,0.402821777658124,0.575925814812378,1.20319634703196,0.333314632491045,0.313668729410614,0.933725286587931,8,0.695421205018933,0.402821777658124,0.575925814812378,1.20319634703196,0.333314632491045,0.313668729410614,0.933725286587931,8,0.695421205018933,0.402821777658124,0.575925814812378,1.20319634703196,0.333314632491045,0.313668729410614,0.933725286587931,-16,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",6,-0.0591384225600581,0.0251929081848985,0.590280803392591,0.321828707813086,0.0581106437388879,0.0245650948152829,2.42649897236978,6,-0.0591384225600581,0.0251929081848985,0.590280803392591,0.321828707813086,0.0581106437388879,0.0245650948152829,2.42649897236978,NA,NA,NA,NA,NA,NA,NA,NA,-6,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",14,0.978599615806227,0.958412695172745,0.298899964298682,0.358697746099018,-0.0329564228896427,-0.129079375573156,0.482758620689655,14,0.978599615806227,0.958412695172745,0.298899964298682,0.358697746099018,-0.0329564228896427,-0.129079375573156,0.482758620689655,14,0.978599615806227,0.958412695172745,0.298899964298682,0.358697746099018,-0.0329564228896427,-0.129079375573156,0.482758620689655,-28,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",8,0.89705588120715,0.511612989332116,0.810661757643478,1.60136110538255,-0.139348100300103,0.164944819684853,1.40510887772194,8,0.89705588120715,0.511612989332116,0.810661757643478,1.60136110538255,-0.139348100300103,0.164944819684853,1.40510887772194,8,0.89705588120715,0.511612989332116,0.810661757643478,1.60136110538255,-0.139348100300103,0.164944819684853,1.40510887772194,-16,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",8,0.828378614164554,0.594959858601757,0.976037058384843,0.337350380375843,-0.305180680992416,-0.450638915324706,1.46036922696999,8,0.828378614164554,0.594959858601757,0.976037058384843,0.337350380375843,-0.305180680992416,-0.450638915324706,1.46036922696999,8,0.828378614164554,0.594959858601757,0.976037058384843,0.337350380375843,-0.305180680992416,-0.450638915324706,1.46036922696999,-12,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",16,0.413682093037905,0.442163995150487,0.240475473642508,0.354501717971352,-0.00327191618394344,0.0122350804713918,0.949805484706011,16,0.413682093037905,0.442163995150487,0.240475473642508,0.354501717971352,-0.00327191618394344,0.0122350804713918,0.949805484706011,16,0.413682093037905,0.442163995150487,0.240475473642508,0.354501717971352,-0.00327191618394344,0.0122350804713918,0.949805484706011,-31,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",10,0.293959633200343,0.129258058357711,0.600883438893824,0.707387627948376,0.137512996689641,-0.0356820830010113,0.339186733485592,10,0.293959633200343,0.129258058357711,0.600883438893824,0.707387627948376,0.137512996689641,-0.0356820830010113,0.339186733485592,NA,NA,NA,NA,NA,NA,NA,NA,-7,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",8,0.43986528348591,0.474290990633501,0.262091539062184,0,-0.337607751516969,-0.265453391336407,0.991562904137102,8,0.43986528348591,0.474290990633501,0.262091539062184,0,-0.337607751516969,-0.265453391336407,0.991562904137102,8,0.43986528348591,0.474290990633501,0.262091539062184,0,-0.337607751516969,-0.265453391336407,0.991562904137102,-14,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",6,0.733507411033273,0.829858152357422,0.490711975339263,0.365827316813949,0.00836840975097633,0.00711719796476274,NA,6,0.733507411033273,0.829858152357422,0.490711975339263,0.365827316813949,0.00836840975097633,0.00711719796476274,NA,6,0.733507411033273,0.829858152357422,0.490711975339263,0.365827316813949,0.00836840975097633,0.00711719796476274,NA,-12,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",7,0.950706332602129,0.777632106642216,0.891897227107461,1.2948922399724,-0.205348923474165,-0.203703307527974,1.22656172644228,7,0.950706332602129,0.777632106642216,0.891897227107461,1.2948922399724,-0.205348923474165,-0.203703307527974,1.22656172644228,7,0.950706332602129,0.777632106642216,0.891897227107461,1.2948922399724,-0.205348923474165,-0.203703307527974,1.22656172644228,-14,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",7,0.80761473040584,0.807167081736913,0.212125247855348,0.132505175983437,0.0142515562635383,0.0546932654066251,0.945782845954355,NA,NA,NA,NA,NA,NA,NA,NA,7,0.80761473040584,0.807167081736913,0.212125247855348,0.132505175983437,0.0142515562635383,0.0546932654066251,0.945782845954355,-6,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",3,1.01581739574929,1.02921795440747,0.101347742711773,0,0.000555480863416331,-0.00218895155621033,1,3,1.01581739574929,1.02921795440747,0.101347742711773,0,0.000555480863416331,-0.00218895155621033,1,NA,NA,NA,NA,NA,NA,NA,NA,-1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",38,0.532941921505354,0.470116433708711,0.755630702921516,0.73225516621743,-0.106029511779492,-0.134192220777846,0.32,38,0.532941921505354,0.470116433708711,0.755630702921516,0.73225516621743,-0.106029511779492,-0.134192220777846,0.32,38,0.532941921505354,0.470116433708711,0.755630702921516,0.73225516621743,-0.106029511779492,-0.134192220777846,0.32,-71,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",6,0.848501312639779,0.768280535600199,0.434327750476751,0.0996488104404207,-0.24565585609027,-0.223873954789054,5.27292466085843,6,0.848501312639779,0.768280535600199,0.434327750476751,0.0996488104404207,-0.24565585609027,-0.223873954789054,5.27292466085843,NA,NA,NA,NA,NA,NA,NA,NA,-6,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",16,0.943902151534823,0.705407454892654,0.722452961505772,1.19410892138165,-0.0271040757742454,-0.00822407160698573,0.331086500878434,16,0.943902151534823,0.705407454892654,0.722452961505772,1.19410892138165,-0.0271040757742454,-0.00822407160698573,0.331086500878434,16,0.943902151534823,0.705407454892654,0.722452961505772,1.19410892138165,-0.0271040757742454,-0.00822407160698573,0.331086500878434,-31,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",7,0.61989648788688,0.38916721788265,0.601118933381113,0.686777768510702,0.499325229107726,0.413535160753779,0.343673896280481,7,0.61989648788688,0.38916721788265,0.601118933381113,0.686777768510702,0.499325229107726,0.413535160753779,0.343673896280481,7,0.61989648788688,0.38916721788265,0.601118933381113,0.686777768510702,0.499325229107726,0.413535160753779,0.343673896280481,-12,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",36,1.31859413773505,1.50842164115028,1.60961632923338,1.70772466986093,-0.26596023157869,0.250811325947737,3.94772560268902,36,1.31859413773505,1.50842164115028,1.60961632923338,1.70772466986093,-0.26596023157869,0.250811325947737,3.94772560268902,36,1.31859413773505,1.50842164115028,1.60961632923338,1.70772466986093,-0.26596023157869,0.250811325947737,3.94772560268902,-71,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",6,0.515588484640737,0.369735445807518,0.433828868194614,0.810967103394692,-0.212298371098249,-0.182153789090775,1.96747281803628,6,0.515588484640737,0.369735445807518,0.433828868194614,0.810967103394692,-0.212298371098249,-0.182153789090775,1.96747281803628,6,0.515588484640737,0.369735445807518,0.433828868194614,0.810967103394692,-0.212298371098249,-0.182153789090775,1.96747281803628,-10,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,0.582723947419291,0.644113319426362,0.258168366872202,0.388651379712398,-0.0399595817497769,-0.0436035559852771,1.1116758235413,5,0.582723947419291,0.644113319426362,0.258168366872202,0.388651379712398,-0.0399595817497769,-0.0436035559852771,1.1116758235413,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",6,0.831439879663263,0.871675812579148,0.118531633661197,0.123698828362041,0.0261687548937805,0.0261687548937805,0.8,NA,NA,NA,NA,NA,NA,NA,NA,6,0.831439879663263,0.871675812579148,0.118531633661197,0.123698828362041,0.0261687548937805,0.0261687548937805,0.8,-5,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",5,0.43732112037754,0.411762135465149,0.29003621321311,0.375611890502366,0.0766096622294538,0.12391549765415,0.618271627494358,5,0.43732112037754,0.411762135465149,0.29003621321311,0.375611890502366,0.0766096622294538,0.12391549765415,0.618271627494358,NA,NA,NA,NA,NA,NA,NA,NA,-4,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",8,0.662108915286593,0.319896213679914,0.62629879511658,0.889991325092171,-0.0970353695064651,-0.0734332311390296,6.3662765400109,8,0.662108915286593,0.319896213679914,0.62629879511658,0.889991325092171,-0.0970353695064651,-0.0734332311390296,6.3662765400109,8,0.662108915286593,0.319896213679914,0.62629879511658,0.889991325092171,-0.0970353695064651,-0.0734332311390296,6.3662765400109,-16,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",8,0.553998552415702,0.573568708558668,0.2241722936888,0.45443538622972,-0.0360958989783947,-0.061499849092702,1.06531889168461,8,0.553998552415702,0.573568708558668,0.2241722936888,0.45443538622972,-0.0360958989783947,-0.061499849092702,1.06531889168461,8,0.553998552415702,0.573568708558668,0.2241722936888,0.45443538622972,-0.0360958989783947,-0.061499849092702,1.06531889168461,-12,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Turkey","Turkey2013",4,0.325709074564572,0.303881176379878,0.274195509087752,0.485885750633116,-0.0660208619361296,-0.0445956374304088,1.33315073889564,NA,NA,NA,NA,NA,NA,NA,NA,4,0.325709074564572,0.303881176379878,0.274195509087752,0.485885750633116,-0.0660208619361296,-0.0445956374304088,1.33315073889564,-3,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",9,0.174003750904944,0.0960460522992561,0.185289542776323,0.180703203110233,0.00700234530202315,0.0488049645462766,0.487453898420139,9,0.174003750904944,0.0960460522992561,0.185289542776323,0.180703203110233,0.00700234530202315,0.0488049645462766,0.487453898420139,NA,NA,NA,NA,NA,NA,NA,NA,-8,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",5,0.0424381640258791,0.0477754057533806,0.0245836834778071,0.0516994783779236,0.0125787254472517,0.011447353719999,0.0881085162983343,5,0.0424381640258791,0.0477754057533806,0.0245836834778071,0.0516994783779236,0.0125787254472517,0.011447353719999,0.0881085162983343,5,0.0424381640258791,0.0477754057533806,0.0245836834778071,0.0516994783779236,0.0125787254472517,0.011447353719999,0.0881085162983343,-10,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",9,0.772886657182937,0.677184558020933,0.421186045691731,0.458776660094566,-0.0441791301467212,-0.0907463100193583,0.482731598060089,9,0.772886657182937,0.677184558020933,0.421186045691731,0.458776660094566,-0.0441791301467212,-0.0907463100193583,0.482731598060089,NA,NA,NA,NA,NA,NA,NA,NA,-9,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",6,8.97908895467492,0.942924096989613,16.9767557662564,2.44511278195489,-6.24125918242587,-4.77950434363677,2.88263671115328,NA,NA,NA,NA,NA,NA,NA,NA,6,8.97908895467492,0.942924096989613,16.9767557662564,2.44511278195489,-6.24125918242587,-4.77950434363677,2.88263671115328,-6,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",21,0.243468453352513,0.162576477007333,0.235176754579156,0.173258429640915,0.102534580164131,0.0910737595550124,0.272547689779916,21,0.243468453352513,0.162576477007333,0.235176754579156,0.173258429640915,0.102534580164131,0.0910737595550124,0.272547689779916,21,0.243468453352513,0.162576477007333,0.235176754579156,0.173258429640915,0.102534580164131,0.0910737595550124,0.272547689779916,-42,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
