"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,0,162,1.65277543681158,1.52764226176596,1.3079481414807,2.02469473936842,0.0303394005301263,-0.027678217503419,1.29215704098292,517,1.87206649425693,1.89269758853775,1.27216824155498,1.92068877056438,-0.0228072843272143,0.00933728552659438,1.1,509,2.04842546579402,2.00692474330825,1.27403644285485,1.59990187152998,-0.0237856486506355,-0.164059387558479,1.25,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,125,185,2.25988633511768,2.20781868756369,0.938660778248789,0.964536101435326,0.184918296335701,0.0630294534982745,0.777777777777778,184,2.90856357534376,3.14321341768973,0.834004763570341,0.897961284941413,0.0165212430006165,-0.0115717801736012,1.39769382402942,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,1,45,1.95439691218643,1.96544242695589,0.644756266739857,1.17523832568363,0.00966418452001503,-0.0305109050826353,0.591603670788437,42,2.55786229547693,2.48358461493098,0.400952472944113,0.430551612958261,0.00230203894473539,-0.0105948151101819,0.708124368439612,21,2.72867634889899,2.77576543777432,0.922877296469628,0.892846643589932,0.326709798327757,0.338683744620494,1.26726524779279,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",NA,NA,NA,NA,NA,NA,NA,NA,0,18,3.12103213465216,2.96038788613014,0.662479869722209,0.882339044804301,0.277983080764984,0.191973303505466,3.5,8,3.26914971517963,3.04686735874621,0.676599168705061,1.16889677848888,-0.0625938645993145,-0.0757014270741963,0.936571119923203,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,12,2.1903145222813,2.21929124673121,0.412643991751367,0.805097595732734,0.043470870518965,0.0448484845458626,1.63636363636364,3,2.97996328820291,3.03493419276566,0.137260691748911,0.234668723418338,-0.0286275824504703,-0.02644980573961,0.763089817300986,2,6.41166647550286,6.41166647550286,5.81188812434309,8.21925100844113,-0.722035695545459,-0.770996867401104,0.870309803029894,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,5,2.59468900680588,2.3460386163597,0.62904837066695,0.956693317479996,0.0773856033221809,0.077385603322181,1.44117647058824,9,2.54353676375879,2.55977992436556,0.428865387346078,0.494517580830266,-0.0831724087281784,-0.111294158537562,0.605511078090889,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,0,77,3.18477806347238,2.31149500687423,2.4840239713305,4.22404750562715,-0.159031946028057,-0.16096746173217,1.16666666666667,8,2.2169249283387,1.94003168679881,1.40777646714906,2.00654357112846,-0.263865109490149,-0.193134253216491,0.695121591775754,4,2.33395905181695,3.03367568841992,1.93801589442951,1.9033024267104,0.835756704199599,0.948074845894814,0.574215591898339,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2.97691443518459,2.80330236660231,0.478514507666256,0.453525617029857,0.108408747256479,0.124105833868696,7.25798617885923,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,13,534,1.9815032909614,2.0136907101889,0.916435015746364,1.0091011236057,0.0306977727006569,0.039275578028769,0.9,535,2.21549588211194,2.22728062592659,0.949828606527661,1.16332212858389,-0.00597974594454116,0.0109676494173831,0.909205124741922,295,2.26085715112002,2.31740397975741,1.11714755075696,1.6337309127504,-0.0236187986501619,-0.122158819584417,1,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",NA,NA,NA,NA,NA,NA,NA,NA,0,5,2.27383779534757,2.22109556548987,0.243545803178308,0.325406876311545,-0.0368681535153425,-0.0416647017793607,1.16707801985831,9,1.98658601753704,1.80072810702981,0.537771068025695,0.43150024470275,0.00383326583104998,0.0899891208978808,0.96944177168079,12,2.62764892116152,2.76000150162805,0.323818919174398,0.630962200143628,0.00887759007377791,0.0220384235102426,2.10681217406784,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Fyrom","Fyrom2013",NA,NA,NA,NA,NA,NA,NA,NA,4,14,2.54176046372656,2.65957721032226,0.49239379709622,0.663117836194511,0.0446132320624904,0.0999925983569692,1.4,NA,NA,NA,NA,NA,NA,NA,NA,2,2.72609233242647,2.72609233242647,0.118002898689198,0.166881299725603,-0.0152628085701217,-0.0166881299725603,0.767052571858692,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",NA,NA,NA,NA,NA,NA,NA,NA,0,6,1.84024730240517,1.97059770503936,0.533247909947138,1.05289716610364,0.132022764737574,0.110949695375099,1.87600947030177,7,2.10936442635705,2.15439266547048,0.225650142498886,0.363006086569385,0.047632302339716,0.157189276095172,0.795152646077169,2,2.64516463682864,2.64516463682864,0.067135138691983,0.0949434236500011,0.0145337057541367,0.0225111557302828,2.31815867166746,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,0,115,2.13463687408022,1.9063018158138,1.05464317665429,1.40019321450942,0.0867675676413616,0.087777309778543,1.16666666666667,35,2.30904944263098,2.48043009476263,1.35750022228015,1.83673793734699,0.200292192846389,0.2432896006398,0.856422210444793,19,3.64849662014769,3.24854356441806,1.74861997155931,3.18751912010852,0.356384241371316,0.287260668528207,0.679841885870604,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,0,49,2.12814441975053,2.12202649196907,0.621290771473276,0.694404731449171,-0.0020446948331312,0.0226644099595118,0.8,36,1.93221701334711,2.07847510237256,0.749840607278076,1.27899669000658,0.0165752996751333,0.033046485537142,1.06179244782549,39,2.13905855283642,2.30594485703003,0.886497822803408,1.61745359256778,0.414519348524679,0.389674836520731,1.06255058508357,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",NA,NA,NA,NA,NA,NA,NA,NA,0,3,2.57726543756693,2.65046184028849,0.217458473214228,0.411466743461368,-0.0264060673419009,-0.0258516293561157,0.942389731105119,8,3.04634964318748,3.01251773581332,0.736921381788164,1.15438501035923,-0.239124997395401,-0.219940125214447,0.689427302436388,10,3.11332130847761,2.98781377460723,0.372802745619931,0.66141026730903,-0.0267054026217586,-0.0315758321116887,1.07085071794549,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,4,3.51134197380032,2.9441224246372,1.52573475287365,1.50216504275822,-0.362842767084214,-0.362842767084214,1.03191489361702,7,3.45124122168923,3.1051199204216,0.998327158048517,1.94081420373602,0.372713973531399,0.382042133670551,1.16832811125032,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,0,897,2.19521167181612,2.23637513210944,1.0187248847752,1.24446480085654,0.00778560796967808,-0.00232018937097994,1.1,1397,2.08162108556531,2.09880097334044,1.19272598534599,1.54726371867278,-0.0649774381943665,-0.0173119884067537,0.875,555,2.14740923438515,2.28480104420231,1.18349362536952,1.5393483399383,-0.00711372832944152,0.0659516007220802,0.967794184748581,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,10,270,2.36058918220774,2.38691898531785,1.10259540063163,1.0495157051831,-0.0312901434946054,-0.024819323111008,0.802963424141164,151,2.53214495623199,2.66450415322369,1.07104725146858,0.807708456186226,-0.08535230931678,0.0473133304188922,0.75,110,2.90190118027985,2.87597704556802,1.3983793884603,1.92193412458327,0.547103312934972,-0.144756887639701,1.93543400139517,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,5,320,3.13126124997408,2.98713429997808,0.838938044724925,1.13327977106071,-0.0148269265462401,0.013706444513059,1.12619776465985,91,3.22548624299944,3.02141252984991,0.754099628255186,0.983195736999161,-0.0127506664746764,0.00730391885868016,0.948180489538461,2,2.57491640890158,2.57491640890158,0.00093961659996656,0.0013288185391036,-0.000278918597667975,-0.000267747019073114,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",NA,NA,NA,NA,NA,NA,NA,NA,0,31,2.82429386764272,2.63837720686701,0.67811956287544,1.45209390716435,0.0567681104395137,0.00324541307348749,0.933333333333333,25,2.59013994571631,2.56682636385437,0.387580738719035,0.404769262666505,0.0193631786234544,-0.00474217854740462,0.900299118657049,4,2.53486751950171,2.39649650081349,0.4400914406332,0.787179188663753,0.0216255116305308,0.0199305876932275,1.07715138586526,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",NA,NA,NA,NA,NA,NA,NA,NA,2,15,1.00002736872506,0.726499617389517,1.36463534663361,2.55484895655966,-0.0116233679866643,0.00398546275463893,0.709971562336227,17,1.60776055559023,2.47309039312662,1.5242468951186,3.12350250894042,-0.0575962302577711,-0.0824481049794751,1.35031963235905,15,3.02891662391967,3.02459398744705,0.357412977870921,0.625565041430619,0.00116666196482907,0.0102653130339986,1.77777777777778,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",NA,NA,NA,NA,NA,NA,NA,NA,3,44,2.45204876185835,2.39004143540103,0.667265906817975,1.17216684950019,-0.0205888718105131,-0.074033170113933,1.5114150852519,40,2.59773250058424,2.48853033673754,0.713301790998885,0.813324572060345,0.00869963334351539,0.021049298421684,0.764986409284005,54,2.79601751281481,2.72756264124541,0.47265712511168,0.492134213189948,0.0952430009334899,0.108592869208155,1.36159537604089,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",NA,NA,NA,NA,NA,NA,NA,NA,1,49,3.34459667632099,3.30224260969933,1.28349045945306,2.12411249424059,-0.041954198330328,-0.0564223278099871,0.759017145988043,54,2.89235104848494,3.19168910266263,1.3988126453182,1.74342435524975,0.0119934580484439,0.136808918053753,0.733219531313497,40,2.94022982510315,2.78347196267293,1.36031512580453,1.55977319867136,0.326869680570071,0.414645627511302,1.37431018211569,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",NA,NA,NA,NA,NA,NA,NA,NA,1,15,3.17137613716642,3.29316067030367,0.469850868802971,0.831264512210208,0.10728917808653,0.107014405769172,1.86262906957224,20,3.21892036071413,2.93607236581446,0.683390232074218,1.2460320377251,0.0876720472845896,0.0499952611525089,1.41909476960159,7,3.20838278964747,3.21864212553759,0.164522387795387,0.275377397055884,-0.0335907446790771,-0.0190655393682101,0.935916516701305,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",NA,NA,NA,NA,NA,NA,NA,NA,0,55,1.22196322025872,1.74782863887504,1.21198812178545,1.86696440043176,-0.0168095828588104,0.0364528026530546,1.16666666666667,14,1.07843440235711,1.139767960563,1.28643805970042,2.44517719917676,0.195319757459114,0.0419668543099196,1.23637357049519,25,0.917050953360637,0.306543254412911,1.60644910866827,2.7103594074277,-0.607521436700748,-0.365139994630155,0.578715977925886,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",NA,NA,NA,NA,NA,NA,NA,NA,2,37,2.07743478642669,2.14961416524623,0.988947472706515,1.30468394653877,-0.058361277383046,-0.00199953717346208,0.699131979842671,20,2.21844185228558,2.12754237365179,1.06676615411654,1.26502343260473,-0.0293261631404765,-0.134542448390686,0.586318980002347,13,2.28257322950009,2.71606169356026,1.38498218482864,1.83698450557086,-0.135799446668907,-0.135461752186732,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",NA,NA,NA,NA,NA,NA,NA,NA,3,325,2.28387321200995,2.2743031919189,0.788551080882794,0.834212728502419,-0.0384110715812557,-0.00645717317679825,0.769282054578043,322,2.64437295749707,2.516810647138,1.27991278222669,1.7769561409919,-0.0504379765804678,0.0459433940137146,1,315,2.80983455777106,2.71590276443895,1.12496464194059,1.62116245901607,0.264898415964061,0.259811074831267,0.615031688079535,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,9,2.68651911144234,2.48889070589612,0.639880396701911,0.514326533148306,-0.0719160008434099,-0.0703925000204683,0.856056441462984,5,3.24932846369001,2.72441508871552,1.11861986127938,2.21174992017519,-0.206903041335137,-0.154830879521197,1.1879157560178,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",NA,NA,NA,NA,NA,NA,NA,NA,3,9,3.08071826854541,2.99202271606947,0.538831376557517,0.789567372174526,0.00540497395685305,-0.00394098774209235,0.652073343111737,23,2.59861274259608,2.56096088552124,0.542612807449215,0.502905617019305,-0.00208408353162634,0.0027545727663442,1.19187631554196,34,3.40611830522304,3.13538078095443,1.40469546528212,1.68893530257403,0.105416171496581,0.427855641046488,0.818817016810817,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,4,62,2.29160481729233,2.47317841092929,1.67415979461906,2.42294443417779,0.0933443942408527,-0.105293429910032,1,32,3.65587091875719,3.76531709952985,0.751269051076166,0.844609625535432,-0.0503256424783617,0.0470500299128633,0.695683539967669,20,3.53274941408599,3.23520009558971,1.00587540982582,1.79438476574299,0.444309710153098,0.333108208138598,1.23381562713459,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",NA,NA,NA,NA,NA,NA,NA,NA,0,68,1.76410009680183,1.41541509929509,1.63168248342083,1.29244251892609,0.0179251982595017,0.031667051975104,0.898284711938083,63,2.38365371918768,1.78778475630166,2.07070097529301,4.78671226040531,-0.327168036278057,0.0859506631518534,0.519904094136836,25,1.61496222839308,1.7613643471197,2.62950355469269,4.17818345918484,0.0706689500380508,0.0676223683311786,1.2136870684761,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,5,2.23031850065184,2.20170133149154,0.241848393421736,0.193937815433413,-0.0022012245349537,-0.0348849138687479,1.06862725646826,6,2.7090247966684,2.72050543982897,0.958010704272374,2.35177559204238,0.0520214789189196,0.0277324471146903,0.541128999076702,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",NA,NA,NA,NA,NA,NA,NA,NA,11,198,2.97599248610731,2.28685666299265,2.13152971242795,2.02858449859929,0.00812032372675823,-0.0207290996293605,1.6,64,5.86814125302156,3.30625707361404,4.88783576084644,9.43742753518847,-0.546977275938358,0.379977036426563,0.658531525425263,12,2.10230357047946,2.38425902139586,1.0261962155494,0.721920706417558,0.891807394321016,0.921277315897064,1.03460593217411,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",NA,NA,NA,NA,NA,NA,NA,NA,1,54,3.32160217626519,2.88258340522717,1.36668484273236,1.39030007259521,0.104696939812166,0.07582047023159,1.34213200773561,35,3.25005204356561,3.02169413671428,1.02618422625486,1.55713872711591,0.0711648976384202,0.041445189403863,1.00063592083946,19,2.86458728842288,2.93996311364871,1.20458903591738,0.963069088262388,0.126596193181474,0.207361813381007,1.43374815634679,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",NA,NA,NA,NA,NA,NA,NA,NA,0,8,2.71048236136682,2.69160814093937,0.24082656210047,0.268430802163088,0.00636291768447982,0.00791550000179978,1.82076906454294,6,3.31884308561065,3.17447180401075,0.596859455662154,1.02797006674463,-0.045383063673001,-0.0410482296193694,1.31578947368421,9,3.78570877431139,3.49045404027814,1.1272535913337,2.24972703663155,0.462334852382274,0.330180942875557,1.87113645580753,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",NA,NA,NA,NA,NA,NA,NA,NA,4,151,2.24369833219622,2.13244485842313,0.864909878926299,1.22282543110967,0.1027413005721,0.0531070486111707,1.33333333333333,182,2.38973030924735,2.33238406551281,0.922979423386331,0.894346017214012,0.00375798594771905,0.0577344779539912,1,127,2.62941621380035,2.5560466439352,0.932188356424952,0.651318854093662,0.164665684326572,0.147358578158208,0.738995846406726,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",NA,NA,NA,NA,NA,NA,NA,NA,3,88,2.78726692408057,2.71268800488134,0.722879050656422,0.882624235848454,0.0470427266166489,0.0713004035595761,1.33287807187381,123,2.93927712695072,2.70086887895718,0.849020045842085,0.82782919990613,-0.00223964887055652,0.0184287270564372,1.13416734247268,72,3.31761817162619,3.13024460314739,1.26260256534633,1.90488249745413,0.0945510617524566,-0.0264262009743725,0.382572986003362,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",NA,NA,NA,NA,NA,NA,NA,NA,1,3,3.23108669241293,3.40642502583351,1.2499519728199,2.31664418112356,0.169948151567894,0.163085791669293,1,6,3.49573355231605,3.57516734671695,0.498448718025059,0.455068838193277,0.123759905183523,0.18685120282707,1.9774023027797,7,2.43247398568244,2.35212487792129,0.201147711307502,0.248358823321627,0.0400863554484596,0.0628861476263393,1.03041269177688,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",NA,NA,NA,NA,NA,NA,NA,NA,3,126,2.05361982581766,2.33157627236533,0.866146859556256,0.985679552026353,-0.112998123082256,-0.0477885779279437,0.723605639009644,130,1.8977859667013,1.71474753114094,0.687293628646726,0.798069306594456,-0.035656652582571,-0.0373660178299508,0.817443222855249,74,2.27062959444089,2.14778352031865,0.965723442996061,1.12985578220223,0.391557699136908,0.208302112104488,1.3120994474385,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",NA,NA,NA,NA,NA,NA,NA,NA,1,31,2.95386767357529,2.83836643887625,0.382005189520595,0.358763121660456,0.0415815320840794,0.011904697676216,0.838558568204328,11,3.65584535140341,2.85800474571947,1.63366234837781,1.11425199567439,-0.212056912571355,-0.0643248080494602,1.04338744588969,5,3.67849831679493,3.52678976442236,1.01688707151992,1.82353806551825,-0.0465580496158024,0.0888366651888643,2.856874265827,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovenia","Slovenia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,8,1.47103146804405,1.4503970728869,0.121611442065222,0.180974052411367,-0.0258872938909607,0.0139529524773078,0.867794158322489,6,1.29832622129994,1.5487112637735,0.45993253214663,0.716493681427528,0.0323903000357251,-0.0196582694415327,1.17070111704373,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",NA,NA,NA,NA,NA,NA,NA,NA,1,9,2.29611580379147,2.44842239368541,0.783052434916435,0.969565426614006,-0.164051606359058,-0.108019168081766,0.682839639402829,5,2.70708031673091,3.41950356950238,1.46990270955759,2.33059897120494,0.157076391523535,0.174810250747464,0.971855088993459,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,7,110,2.50353217301625,2.38350701652176,0.559534347605323,0.524192081052705,-0.0109209572613503,0.00974015935475983,0.692912979342123,54,2.62469905594935,2.40585543761249,0.867712700754502,0.900193707672116,0.0523674963489323,-0.0482792418401422,1.42857142857143,36,2.89170084255837,2.84528158949042,0.706267582199805,0.734448580956176,0.0170365786051809,0.0336841576258536,2.17912561087992,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,0,12,1.96213682841489,1.89269141861939,0.228746621935409,0.300433158834665,0.0143526523293645,0.0143526523293645,1.06666666666667,6,2.17546277088167,2.23183033138025,0.130112634345362,0.186545815172662,0.00516220103965689,0.00200201839857469,1.49435027449521,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",NA,NA,NA,NA,NA,NA,NA,NA,0,10,2.16017133990736,2.26909008968203,0.33352926658988,0.461097039207732,-0.0311952365825149,-0.0316711894783883,1.08129699246597,7,2.36968465337559,2.40905244851873,0.149283915814525,0.249544704984805,0.0640227950925302,0.0610697168659276,1.83422161773092,2,2.86998425066035,2.86998425066035,0.730005600888123,1.0323838213843,0.241372512046928,0.257543287347476,2.10417196950406,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,1,13,2.04258472582163,2.03044506201478,0.0675705927990753,0.0549041904084024,-0.00561363586816235,-0.00561363586816235,0.620689655172414,14,2.20279203094868,2.11053826009991,0.26321246014599,0.329326930246463,0.083129929525021,0.0834215869380573,1.19047619047619,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",NA,NA,NA,NA,NA,NA,NA,NA,3,47,1.53434669921187,1.46928592732371,0.238741645006164,0.294694728365833,-0.00616210494243088,-0.0233540008428463,0.636363636363636,90,1.77047511572719,1.70154245187826,0.375015511454658,0.662828327299895,-0.039129300810578,0.0303838338630867,0.733333333333333,35,1.69989896260257,1.74117238184188,0.258078168634841,0.45946796487975,0.0917662224077611,0.0726443712908986,1.35511610860814,"2014","Europe and Central Asia","Sweden","High income"
