"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Cotedivoire","Cotedivoire2009",2,0.0959660121031168,0.0959660121031168,4.33890892726945e-05,0,-8.67229415053026e-06,-1.90717984553326e-05,1,15,0.0786699448351521,0.0646528876751053,0.0691007743890373,0.0484894038278214,-0.0217997404466072,-0.0270635805677394,7.63707472156975,NA,NA,NA,NA,NA,NA,NA,NA,15,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",2,0.747435897435898,0.747435897435898,0.302786749892701,0.428205128205128,-0.0959444161430917,-0.0959444161430917,1.812,NA,NA,NA,NA,NA,NA,NA,NA,5,0.829356964035418,0.445783897483861,0.680325480493711,0.680436666431717,-0.0298039411689235,-0.22948803414438,0.842437061032237,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",8,0.152040363168585,0.180336477775781,0.0650752446491908,0.0874308253271204,0.000210020766525124,0.000196257813042906,1,23,0.255986525814138,0.237441113377056,0.238019368154866,0.426291033622649,0.0145876037474304,0.0192499809731186,0.715915893302549,2,0.0943174836446253,0.0943174836446253,0.0994111802613893,0.140588639377173,0.0064013979201037,0.00639039269896242,0.914433707915991,2,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",3,0.715392548341533,0.761938340578345,0.22825408773513,0.150563367560692,-0.00462892554181558,0.0265137616953707,1.21870181869194,1,1.08108108108108,1.08108108108108,NA,0,0,0,1,5,0.455674068841223,0.258818822792233,0.43896189453938,0.510706595357837,-0.083358253187723,-0.0702851604510757,1.11301148652201,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",57,0.539735617751293,0.593750861453954,1.01544654305367,1.14870748105114,0.247634842682546,-0.217560797223051,0.507146559366893,53,0.959563462709938,0.841266938233882,0.717403662793452,0.909774436090225,-0.145909603674134,-0.0429800693035591,2.30908485566823,22,0.527984415188634,0.0276446197149565,1.07983013140439,1.11313708924222,0.271035773530365,0.514763281433832,0.476342743388403,6,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,1.17876752510454,1.08449632848598,1.04998623942376,1.95754716981132,-0.0174128664623321,-0.0112006819049666,1,2,0.33780044867525,0.33780044867525,0.126879639714897,0.179434907273819,-0.0207040277623637,-0.0207040277623638,1.3,11,1.19960810571585,1.37328937602811,0.994015388698337,1.16629887705991,-1.16945024587028,-0.830059455070914,0.855618939472585,1,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,0.062140877406254,0.0618983268309809,0.0320219482760615,0.0441176470588235,-0.0260376866877601,-0.0130165827980307,5.53371534895268,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00187090739008419,0.00187090739008419,NA,0,0,0,1,0,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",2,0.124441320054366,0.124441320054366,0.152840002725288,0.216148404727243,-0.0699786626036605,-0.105044084540343,47.4027287078864,1,0.196372801490329,0.196372801490329,NA,0,0,0,1,1,1.10849634495974,1.10849634495974,NA,0,0,0,1,6,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",5,0.484866280156969,0.549404708721916,0.383913182833167,0.555816861157418,-0.287163789114602,-0.291632365340035,0.851061080343579,4,0.22762280766343,0.110083843072871,0.283702427377594,0.379677673256356,0.0105298753949944,0.0105960492462424,1.07411156334268,2,0.926942773246019,0.926942773246019,0.111554584496317,0.157762006339586,0.019638795238162,0.0197202507924483,0.747084170028107,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",6,0.352802261478948,0.400842484309422,0.103616473393456,0.0878957755773815,0.0286206400699771,0.0159731096161815,1.12522566501476,5,-13.2005705064736,0.38568713435564,31.9222564301177,61.0714285714284,-11.0770238017867,-6.98853905146038,0.488183670901333,8,0.378551920631111,0.294289761575592,0.35545747336511,0.239046773238603,-0.08394376896948,-0.0540790855785349,4.49554731062677,2,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",3,0.0198401091180395,0.112841345068833,0.187524918366568,0.338695571816974,-0.140749008539689,-0.140749008539689,0.166666666666667,1,0.892857142857143,0.892857142857143,NA,0,0,0,1,2,0.0155247123612541,0.015524712361254,0.0122910179946185,0.0173821243433612,0.00821417210543005,0.00858309866644233,NA,0,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",121,1.81017813165305,1.56195370602508,1.15153568023618,1.25665158371041,0.0560925799488094,0.100543343297514,0.766144952744046,58,1.5080254484264,1.54056843498021,0.824857164087247,0.704376163873371,0.0103881192975142,-0.0697161542489687,0.834905712434875,21,1.83139702099219,1.39161498751873,1.64789730078746,2.31521500757079,-0.508505742921932,-0.451951011996875,1.02846599900724,5,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",7,0.646092620585535,0.576901942250056,0.215293986015761,0.311203319502075,0.0675346944918259,-0.0133450227082857,1.25866484372236,75,1.05475148279974,0.902018756526122,0.962605139950386,1.1229194342424,-0.109011063097675,-0.122969065852224,1.31877417103393,15,0.863616618729901,0.770570919636048,0.587530061130245,0.851322546421238,0.0612884555922741,0.0545933026783243,0.843620572044176,7,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",4,0.620492171921665,0.604071537290715,0.189109483995811,0.335197804497988,-0.00594046116117424,-0.00594046116117424,1.18181818181818,2,0.692772013050522,0.692772013050522,0.144415173373894,0.204233896797823,-0.0784116268816935,-0.0726286317489586,3.15857142622613,1,1.45161290322581,1.45161290322581,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",8,0.0730616254611748,0.0592046396652119,0.071096846873291,0.092953840368525,0.0816684836572632,0.0816890302430434,0.0813731722822632,5,0.179515126013862,0.185030573543792,0.143352243649278,0.205618142993888,0.0282648865298013,-0.0298686749220803,0.599609375,35,0.85750937214469,0.783727419505018,0.685015701482416,1.18722951552161,-0.0783116968102015,0.115139463641862,3.01541410652599,2,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",7,0.248058730159164,0.314680713725432,0.130518505182688,0.252481870183532,-0.0782350393431718,-0.0784516441953046,2.35322036024847,2,0.069393228188665,0.069393228188665,0.0720581522724556,0.101905616223252,-0.0339080085660721,-0.0339685387410841,3.0053340106498,9,0.118794576114566,0.179266194015794,0.741608759393707,0.247701096631401,-0.133068171327648,-0.133151241338138,0.531714858342959,3,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",2,0.312222759299573,0.312222759299573,0.427414333721429,0.604455147501505,0.0309482699300029,0.0323815257590092,0.877316926461237,1,0.137614678899083,0.137614678899083,NA,0,0,0,1,3,0.483975399343103,0.43097132288461,0.329579270842849,0.238359685672195,-0.103018267922644,-0.123181126776105,1,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mauritius","Mauritius2009",2,0.0849916185708618,0.0849916185708618,0.13095635410905,0.185200252059952,0.0561318763635236,0.0514445144610978,0.524849693137505,2,0.295497096091587,0.295497096091587,0.00282352102735868,0,0.000666491866012653,0.00161010553650656,0.828846405472948,1,1.15384615384615,1.15384615384615,NA,0,0,0,1,8,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",41,0.957302696540962,0.702574951009386,0.983182675020045,1.10192338947495,0.376653738287006,0.226923664240188,0.28420456073978,46,0.970997751755291,0.68825780469206,0.898815490197352,1.27753853500772,0.0395320597360604,-0.0384567933034253,2.5,25,1.22218500548954,0.493962229893853,1.28331216188122,1.37285635257238,-0.332196930889545,-0.265776870182495,1.98873828980969,5,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",2,1.22936394395622,1.22936394395622,0.429126160438052,0.606876036060586,0.101146006010098,0.101146006010098,0.75,NA,NA,NA,NA,NA,NA,NA,NA,3,0.860280843889407,0.441548041086482,0.963004942351705,1.83471863108356,0.769012496199693,0.763144140833125,0.205150732565273,2,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",3,0.0706858305971031,0.0706946780601151,0.0194340461407997,0,0.0220055561506288,0.0214479993906817,0.0152043010105255,5,3.26420765399106,1.71299013687237,4.35427986602564,7.8051948051948,-0.0256584621346863,-0.0547556557143491,1.08051921588644,12,0.528360361367165,0.365211084315891,0.57802100354936,0.743840991972172,0.222811583100411,0.0292598890776658,0.522215316299983,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,9,0.250438413282378,0.33325740229894,0.178193138521328,0.278445580459343,-0.144356973286771,-0.124070400596683,1,13,0.0462842339375212,0.0143825068006505,0.062278448581663,0.0713601029925205,0.00760894199272098,0.00748734907158477,0.357904438413402,22,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",7,1.23364496633846,0.996266178789385,0.531556681860727,0.949900482346823,-0.234738123517943,-0.0863655546537754,1.32690967659088,2,0.387473813719948,0.387473813719948,0.0316249998568786,0.0447245037076449,-0.00203293198671113,-0.00203293198671113,1.1,4,1.2491438438001,1.24903930930601,0.0392041609528131,0.0550342373237067,-0.0158314877474969,-0.025715597516841,1.40909090909091,5,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",15,0.321763284553977,0.186701417533856,0.838850739980121,0.87331256490135,-0.185860643980979,-0.208845735283776,0.678201193749622,36,-2.04192971434338,-2.72975150210504,2.6361353041504,3.82575757575757,-0.02978660466027,0.441009095686883,1.47259339196537,5,-0.590941611345805,-0.502679103401522,0.893630694096099,1.00033345515562,-0.276490307227319,-0.219626887391465,0.180676043505109,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",4,0.364341829385831,0.291475859977621,1.55522188530351,1.88719684151156,-0.93439814721435,-0.886156812497888,0.27273466848543,19,0.519924879138936,0.525439445548407,0.394681521034041,0.609260203814806,-0.024154975262354,0.00752763902360781,1.05574641894807,8,0.258817370843103,0.024261303148959,0.390145493772818,0.275426219870664,0.388210866579293,0.346338808420706,0.580590183677667,0,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",1,0.459770114942529,0.459770114942529,Inf,0,0,0,1,1,2.07210940737671,2.07210940737671,NA,0,0,0,1,4,1.28643720645538,0.558118198915179,1.18858503188015,1.93047803354847,-0.500358795512126,-0.337789675166097,1.38368496265374,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",22,0.799394076615951,0.786844856036054,0.481375802575412,0.590080987039035,-0.147167466400159,-0.27589388155435,0.866892932306791,12,0.527339520343921,0.406042098048794,0.260662586723018,0.347795440633637,0.103851097112956,0.402470150935959,0.863475186028096,46,0.824316129931282,0.772093978506614,0.333525448324435,0.344705523604809,-0.100298245631487,-0.0662891351351244,3.15103402597115,7,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",11,0.976279542373642,0.686012706996988,0.739579326612967,1.12121212121213,-0.097739224133649,0.00248237369762653,0.180385005584747,27,0.276884803350071,0.0737844637172772,0.545464054154073,0.198692872817479,0.215255390405242,0.274020803804267,0.802184107208977,21,0.922914261008536,1.26863177013767,2.17538194162552,1.66689941294906,-0.0261651156221997,-0.432856762251448,0.5095982904197,12,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",7,0.289185150071732,0.105462897245392,0.379402182774646,0.284387920861288,-0.0916814958493051,-0.0599824121655064,2.44782516706864,1,0.0324455509579008,0.0324455509579008,NA,0,0,0,1,13,0.237332383651354,0.133424687055533,0.229710859269007,0.316185622537862,0.0818133102771458,0.0887871423978886,4.23042238218371,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",2,0.161535301289204,0.161535301289204,0.00818025491960906,0,0.0013524231906554,0.00213940370668815,0.531664741533351,2,0.496845243263884,0.496845243263883,0.970404750509053,1.37235955916118,0.248531238239437,0.249519919847488,0.633913752389031,1,0.592835149797175,0.592835149797175,NA,0,0,0,1,5,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,0.484138308991545,0.203817001406479,0.574549975611626,1.06105465086878,0.129838262094238,0.134215138289176,0.736183457650811,6,0.529348950097251,0.471213683103817,0.469152933257215,0.29201615408512,0.0076842806874366,0.0118477134671929,1.44982094618867,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,0.43046357615894,0.43046357615894,NA,0,0,0,1,9,0.529540913473432,0.525642130198962,0.430160764212008,0.640545932927269,0.0127554481125046,0.00790138525966332,1.22534618182967,1,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",9,0.583522903770226,0.472881666530189,0.425118655184001,0.575078178830763,0.240712807221105,0.23644426646903,0.299850562836863,72,0.71532705549944,0.606060606060606,0.626145582552644,1.10394274808027,0.200813784908948,0.353540765157863,0.985544998981987,13,0.829017624105243,0.698056074566869,0.601245686787695,0.676132386761324,-0.158364082642309,-0.177907375066168,0.408350933730974,2,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,6,1.32996482036789,1.26504909324451,0.544765027491297,0.73957044699149,-0.0894143935738064,-0.1055124062476,2.74999993046125,1,1,1,NA,0,0,0,1,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",1,0.670724509369928,0.670724509369928,NA,0,0,0,1,3,2.10076211935993,2.06615745223107,1.56907599233381,2.75277161862528,-0.108507385941582,-0.0289230809128111,0.941121520255705,3,0.30188653481389,0.157170773513915,0.371660731524662,0.686866619771314,0.0783332174944427,0.086294780765471,0.62537819847815,0,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",12,0.199199668927539,0.192322436156068,0.215070397690476,0.247048772910842,-0.0574957091364909,-0.120803412909707,1.24510042782883,1,0.461538461538461,0.461538461538461,NA,0,0,0,1,1,1.03092783505155,1.03092783505155,NA,0,0,0,1,2,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",1,1.16022099447514,1.16022099447514,NA,0,0,0,1,1,0.285816036223181,0.285816036223181,NA,0,0,0,1,3,0.732229910548418,0.748379828758631,0.248745322661258,0.261732900134974,0.131386773600409,0.13354419296736,0.384120233882372,2,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",2,0.0925166426138434,0.0925166426138434,0.167725637241434,0.237199870944506,0.0603337754588437,0.0567217082693384,1,9,1.0847057430421,0.889031036942898,0.93341324850259,0.862317349248816,0.10118057458345,0.041873994171046,1,41,0.605480741819618,0.476451939273323,0.540134610148944,0.636574378967888,0.389534876544951,0.345179245098004,0.305074920703729,25,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",1,0.203252032520325,0.203252032520325,NA,0,0,0,1,27,0.63688368544106,0.679248202133495,0.466173445752883,0.93236526835058,-0.0640330491304402,-0.178597435202179,0.320779678439304,2,1.34615384615385,1.34615384615385,0.453273577683685,0.641025641025641,0.0400641025641026,0.0400641025641026,0.888888888888889,5,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",25,0.0666886030664476,0.0617004288255204,0.0419930246037586,0.0595751607389925,-0.00736911609677501,-0.00674613519874669,0.848915240498384,5,0.171982758282847,0.174658093599531,0.0434212403959563,0,-0.0264019621384742,-0.00981038490216516,1,1,0.180722891566265,0.180722891566265,NA,0,0,0,1,21,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",17,0.605417116039995,0.269073710195212,0.766353207483945,0.414182904474167,0.0166608630614581,-0.00649386207543711,0.814814814814815,2,0.782355067440236,0.782355067440236,1.01380755837969,1.43374039869691,0.44665824384978,0.450127799590891,0.618966212476568,13,0.563297235360667,0.477929840419417,0.364412585631484,0.391313561011539,0.179786403120343,0.177181685644375,0.19598611073232,2,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",32,0.651665113448797,0.340908998245664,0.723953583512022,0.966703056768559,-0.28462758222926,-0.2504778376526,1.04343882929571,21,1.07515947647573,0.722163105298904,0.948686524757767,1.20138805791552,0.305272411999052,0.485036303175769,0.458619048603663,41,1.42718315404682,0.426731962272411,1.57267163467242,2.3293801150299,-0.183349478064821,0.133840987336998,1.96686716547716,2,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,0.210019424141586,0.210019424141586,NA,0,0,0,1,3,0.161574655045046,0.141830081607261,0.081489014726766,0.0399056447856724,0.0721430114715261,0.0757784457166142,0.125934192341441,3,0.643109741376215,0.637777499211859,0.1172736163619,0.237315875613748,0.0331642443298654,0.0329592593383642,0.824584497590879,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",NA,NA,NA,NA,NA,NA,NA,NA,1,0.0947368421052631,0.0947368421052631,NA,0,0,0,1,1,1.31233595800525,1.31233595800525,NA,0,0,0,1,6,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",2,0.159643727102721,0.159643727102721,0.152109107403131,0.215114762649974,0.0147693132877101,0.0153653401892839,0.892489860476458,8,0.245129430429915,0.243024229313503,0.115639062820076,0.0922039176167925,0.00181966756704531,0.00221267147212096,1.08887751762955,4,0.505565489651504,0.514083682984411,0.185327142547025,0.0918174680279341,-0.0223111089096521,-0.0272257967933361,8.89317288387163,1,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
