"countryOnly","country","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Croatia","Croatia2013",10,0.36983097217452,0.433614240885889,0.216261167268776,0.270705628968216,0.119938477314629,0.125751791863449,0.207858311800341,10,0.36983097217452,0.433614240885889,0.216261167268776,0.270705628968216,0.119938477314629,0.125751791863449,0.207858311800341,10,0.36983097217452,0.433614240885889,0.216261167268776,0.270705628968216,0.119938477314629,0.125751791863449,0.207858311800341,-20,"2013","Europe and Central Asia","Croatia","High income"
"Drc","Drc2013",13,0.204269179168998,0.212426899750341,0.141586744360299,0.211,-0.073803884350715,-0.070814753547247,1.50594295669058,13,0.204269179168998,0.212426899750341,0.141586744360299,0.211,-0.073803884350715,-0.070814753547247,1.50594295669058,13,0.204269179168998,0.212426899750341,0.141586744360299,0.211,-0.073803884350715,-0.070814753547247,1.50594295669058,-26,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",62,0.468369364964285,0.5,0.241120183081434,0.253846153846154,0.053541644774705,0.0638335583138816,0.184314224496817,62,0.468369364964285,0.5,0.241120183081434,0.253846153846154,0.053541644774705,0.0638335583138816,0.184314224496817,62,0.468369364964285,0.5,0.241120183081434,0.253846153846154,0.053541644774705,0.0638335583138816,0.184314224496817,-123,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",NA,NA,NA,NA,NA,NA,NA,NA,8,0.284085676125093,0.230487871396092,0.199750555533029,0.373726981310387,0.0496545202374591,0.0763281685863648,0.791330551593753,8,0.284085676125093,0.230487871396092,0.199750555533029,0.373726981310387,0.0496545202374591,0.0763281685863648,0.791330551593753,-8,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",6,0.183473135145558,0.146601749974642,0.139773912888405,0.257921025209777,0.0258245890491206,0.0258245890491206,1.92857142857143,6,0.183473135145558,0.146601749974642,0.139773912888405,0.257921025209777,0.0258245890491206,0.0258245890491206,1.92857142857143,6,0.183473135145558,0.146601749974642,0.139773912888405,0.257921025209777,0.0258245890491206,0.0258245890491206,1.92857142857143,-12,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",7,0.475285380826286,0.462273615875764,0.15578538815673,0.2689018,-0.0165058626854909,0.0173203293609107,1.22938600197378,7,0.475285380826286,0.462273615875764,0.15578538815673,0.2689018,-0.0165058626854909,0.0173203293609107,1.22938600197378,7,0.475285380826286,0.462273615875764,0.15578538815673,0.2689018,-0.0165058626854909,0.0173203293609107,1.22938600197378,-14,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",10,0.42744082941879,0.408419226079869,0.272600880456919,0.483284600071083,-0.0668720401071886,-0.0501244472748993,0.763726712629817,10,0.42744082941879,0.408419226079869,0.272600880456919,0.483284600071083,-0.0668720401071886,-0.0501244472748993,0.763726712629817,10,0.42744082941879,0.408419226079869,0.272600880456919,0.483284600071083,-0.0668720401071886,-0.0501244472748993,0.763726712629817,-20,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,5,0.223981467136993,0.228622609117771,0.106913866041987,0.13,2.86816282579963e-05,0.0694040404040404,1.29957183177762,5,0.223981467136993,0.228622609117771,0.106913866041987,0.13,2.86816282579963e-05,0.0694040404040404,1.29957183177762,-1,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",9,0.383685878921456,0.342288677868911,0.220095354361533,0.234848484848485,-0.0421854325934825,-0.0420489265342596,1,9,0.383685878921456,0.342288677868911,0.220095354361533,0.234848484848485,-0.0421854325934825,-0.0420489265342596,1,9,0.383685878921456,0.342288677868911,0.220095354361533,0.234848484848485,-0.0421854325934825,-0.0420489265342596,1,-18,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,2,0.0426381751567069,0.0426381751567069,0.269625093765586,0,0.0373247369400153,0.0917962414198579,1,2,0.0426381751567069,0.0426381751567069,0.269625093765586,0,0.0373247369400153,0.0917962414198579,1,9,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",139,0.546684817984986,0.583333333333333,0.17513600822367,0.230236363636364,0.0362391519448845,0.0564467857236218,2.02468099232813,139,0.546684817984986,0.583333333333333,0.17513600822367,0.230236363636364,0.0362391519448845,0.0564467857236218,2.02468099232813,139,0.546684817984986,0.583333333333333,0.17513600822367,0.230236363636364,0.0362391519448845,0.0564467857236218,2.02468099232813,-278,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,29,0.532215029312236,0.396967105536788,0.66499697524189,0.361904761904762,0.0265587344428699,0.0489517949323578,0.860213398962654,29,0.532215029312236,0.396967105536788,0.66499697524189,0.361904761904762,0.0265587344428699,0.0489517949323578,0.860213398962654,-28,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",7,0.136250098492209,0.107780289232505,0.102901704613912,0.159147869674185,-0.000866127337831278,-0.00127960148324242,0.801530134274007,7,0.136250098492209,0.107780289232505,0.102901704613912,0.159147869674185,-0.000866127337831278,-0.00127960148324242,0.801530134274007,7,0.136250098492209,0.107780289232505,0.102901704613912,0.159147869674185,-0.000866127337831278,-0.00127960148324242,0.801530134274007,-13,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",4,0.323971402245977,0.306947034688549,0.189363007990278,0,0.0242710991493747,0.0469397759103641,0.618003573967959,4,0.323971402245977,0.306947034688549,0.189363007990278,0,0.0242710991493747,0.0469397759103641,0.618003573967959,4,0.323971402245977,0.306947034688549,0.189363007990278,0,0.0242710991493747,0.0469397759103641,0.618003573967959,-6,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",9,0.282632066967838,0.312847610058541,0.227235437762568,0.115918367346939,-0.048485269447085,-0.0703229665181306,0.231424677991745,9,0.282632066967838,0.312847610058541,0.227235437762568,0.115918367346939,-0.048485269447085,-0.0703229665181306,0.231424677991745,9,0.282632066967838,0.312847610058541,0.227235437762568,0.115918367346939,-0.048485269447085,-0.0703229665181306,0.231424677991745,-14,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",5,0.566407738100432,0.548596140844925,0.313096787404196,0.369565217391304,0.0699252283225126,0.0244106057570293,0.593983636556831,5,0.566407738100432,0.548596140844925,0.313096787404196,0.369565217391304,0.0699252283225126,0.0244106057570293,0.593983636556831,5,0.566407738100432,0.548596140844925,0.313096787404196,0.369565217391304,0.0699252283225126,0.0244106057570293,0.593983636556831,-10,"2013","Europe and Central Asia","Latvia","High income"
"Lithuania","Lithuania2013",9,0.330985937317511,0.355922177624731,0.190968365498717,0.2289125,0.0312527493291188,0.0240948935722059,1.58286430670547,9,0.330985937317511,0.355922177624731,0.190968365498717,0.2289125,0.0312527493291188,0.0240948935722059,1.58286430670547,9,0.330985937317511,0.355922177624731,0.190968365498717,0.2289125,0.0312527493291188,0.0240948935722059,1.58286430670547,-13,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",23,0.342649368623884,0.307560687922761,0.202329225266958,0.256179810875453,0.0263603971900539,0.00743694694266513,0.152769542065439,23,0.342649368623884,0.307560687922761,0.202329225266958,0.256179810875453,0.0263603971900539,0.00743694694266513,0.152769542065439,23,0.342649368623884,0.307560687922761,0.202329225266958,0.256179810875453,0.0263603971900539,0.00743694694266513,0.152769542065439,-41,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",NA,NA,NA,NA,NA,NA,NA,NA,2,0.441200378768582,0.441200378768582,0.14142135623731,0.2,-0.0661733835312754,-0.06,1.88199431847126,2,0.441200378768582,0.441200378768582,0.14142135623731,0.2,-0.0661733835312754,-0.06,1.88199431847126,2,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",7,0.44620141163681,0.47884660878479,0.134721377236686,0.162828282828283,0.0167998289993681,0.0172866135485492,0.918672092612922,NA,NA,NA,NA,NA,NA,NA,NA,7,0.44620141163681,0.47884660878479,0.134721377236686,0.162828282828283,0.0167998289993681,0.0172866135485492,0.918672092612922,-7,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Myanmar","Myanmar2014",9,0.347484733636435,0.274212428143761,0.301773279221505,0.356,0.26924198231006,0.250360027940869,0.0962980667026254,9,0.347484733636435,0.274212428143761,0.301773279221505,0.356,0.26924198231006,0.250360027940869,0.0962980667026254,9,0.347484733636435,0.274212428143761,0.301773279221505,0.356,0.26924198231006,0.250360027940869,0.0962980667026254,-18,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",13,0.451957630569348,0.432480142811943,0.141575620489897,0.2,-0.0487000974655713,0.0108306430465742,1.10686608852288,13,0.451957630569348,0.432480142811943,0.141575620489897,0.2,-0.0487000974655713,0.0108306430465742,1.10686608852288,13,0.451957630569348,0.432480142811943,0.141575620489897,0.2,-0.0487000974655713,0.0108306430465742,1.10686608852288,-26,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",19,0.37061039271317,0.36415251909453,0.249517999237747,0.34054054054054,-0.0268078247815696,-0.000514487059248054,1.04069579670911,19,0.37061039271317,0.36415251909453,0.249517999237747,0.34054054054054,-0.0268078247815696,-0.000514487059248054,1.04069579670911,19,0.37061039271317,0.36415251909453,0.249517999237747,0.34054054054054,-0.0268078247815696,-0.000514487059248054,1.04069579670911,-31,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",6,0.291385106322765,0.281865286713313,0.177645018284347,0.314181152790485,-0.114891796527103,-0.135292763632833,1.32538304031102,6,0.291385106322765,0.281865286713313,0.177645018284347,0.314181152790485,-0.114891796527103,-0.135292763632833,1.32538304031102,6,0.291385106322765,0.281865286713313,0.177645018284347,0.314181152790485,-0.114891796527103,-0.135292763632833,1.32538304031102,-12,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",NA,NA,NA,NA,NA,NA,NA,NA,6,0.420090740791691,0.374329805175206,0.449670709712555,0.449689872669401,0.331189989225238,0.304185583328185,0.190657505429498,6,0.420090740791691,0.374329805175206,0.449670709712555,0.449689872669401,0.331189989225238,0.304185583328185,0.190657505429498,-4,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",9,0.558443092288415,0.569030717413482,0.257042769049123,0.276433849089008,0.066729939286448,0.112224006443604,6.51442060157585,9,0.558443092288415,0.569030717413482,0.257042769049123,0.276433849089008,0.066729939286448,0.112224006443604,6.51442060157585,9,0.558443092288415,0.569030717413482,0.257042769049123,0.276433849089008,0.066729939286448,0.112224006443604,6.51442060157585,-17,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",45,0.406673129534089,0.4,0.182038359884716,0.26060606060606,-0.108313689255049,-0.0816320042768502,1.4665849549249,45,0.406673129534089,0.4,0.182038359884716,0.26060606060606,-0.108313689255049,-0.0816320042768502,1.4665849549249,45,0.406673129534089,0.4,0.182038359884716,0.26060606060606,-0.108313689255049,-0.0816320042768502,1.4665849549249,-89,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",17,0.341779341217849,0.363386599134279,0.180201243786467,0.269230769230769,0.0452297533531901,0.0308492006803256,3,17,0.341779341217849,0.363386599134279,0.180201243786467,0.269230769230769,0.0452297533531901,0.0308492006803256,3,17,0.341779341217849,0.363386599134279,0.180201243786467,0.269230769230769,0.0452297533531901,0.0308492006803256,3,-34,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovakia","Slovakia2013",NA,NA,NA,NA,NA,NA,NA,NA,7,0.112525702298786,0.0132252006551609,0.208377541998807,0.0207037827265236,0.0748759463729596,0.0832223159865059,0.876321968077551,7,0.112525702298786,0.0132252006551609,0.208377541998807,0.0207037827265236,0.0748759463729596,0.0832223159865059,0.876321968077551,-7,"2013","Europe and Central Asia","Slovak Republic","High income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,21,0.449176483383673,0.4,0.228505884888401,0.292307692307692,-0.0769353099242757,-0.138235049974513,1,21,0.449176483383673,0.4,0.228505884888401,0.292307692307692,-0.0769353099242757,-0.138235049974513,1,-21,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,9,0.465658421747469,0.447559415600935,0.0595124231163668,0.103333333333333,-0.00081270194663301,-0.000972242758603871,0.722008990481603,9,0.465658421747469,0.447559415600935,0.0595124231163668,0.103333333333333,-0.00081270194663301,-0.000972242758603871,0.722008990481603,-9,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",NA,NA,NA,NA,NA,NA,NA,NA,13,0.664977522139975,0.650673036312288,0.293914304216988,0.510952380952381,-0.0212968237775116,0.0364442544445579,0.855656844980039,13,0.664977522139975,0.650673036312288,0.293914304216988,0.510952380952381,-0.0212968237775116,0.0364442544445579,0.855656844980039,-13,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,0.267424162913657,0.227640068061909,0.106209824128999,0.0698245614035088,-0.00434563861139502,-0.00545036160420774,0.735216388506339,4,0.267424162913657,0.227640068061909,0.106209824128999,0.0698245614035088,-0.00434563861139502,-0.00545036160420774,0.735216388506339,4,0.267424162913657,0.227640068061909,0.106209824128999,0.0698245614035088,-0.00434563861139502,-0.00545036160420774,0.735216388506339,-4,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Vietnam","Vietnam2009",32,0.588008224861456,0.6,0.170601608128053,0.242907996048237,-0.0875394157911035,-0.0532606954544177,0.98019171919723,32,0.588008224861456,0.6,0.170601608128053,0.242907996048237,-0.0875394157911035,-0.0532606954544177,0.98019171919723,32,0.588008224861456,0.6,0.170601608128053,0.242907996048237,-0.0875394157911035,-0.0532606954544177,0.98019171919723,-63,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",5,0.329970133253251,0.384098213256628,0.119662310181049,0.033333333333333,0.0189043217724991,0.0117948717948718,0.883806119578928,5,0.329970133253251,0.384098213256628,0.119662310181049,0.033333333333333,0.0189043217724991,0.0117948717948718,0.883806119578928,5,0.329970133253251,0.384098213256628,0.119662310181049,0.033333333333333,0.0189043217724991,0.0117948717948718,0.883806119578928,-8,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",14,0.252692765227192,0.268202702502475,0.15005203328762,0.288888888888889,-0.0750392795020639,-0.0438451401875884,1.5139628920574,NA,NA,NA,NA,NA,NA,NA,NA,14,0.252692765227192,0.268202702502475,0.15005203328762,0.288888888888889,-0.0750392795020639,-0.0438451401875884,1.5139628920574,-14,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
