"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","yearOnly","region","countryDes","incomeLevel"
"China","China2012",1040,1.89483394564893,1.74218514890057,1.26186988003411,1.64405972937831,0.0293096644703822,-0.141585730637055,1,0,72,1.17476787114023,0.300129204296917,1.3887406125918,2.17013312524229,0.838989520796854,0.127909991627346,0.669887763315583,76,2.36465740873491,2.38831022347413,1.10655591762006,1.59164433440011,0.057264058572214,0.0600633466454797,1.220763026032,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",131,2.48110323684233,2.43918778586001,0.891606989668539,1.41130746765697,0.432853145009917,0.483538475450191,2.4,100,180,2.4881938755359,2.48761409377466,0.970627708902617,0.866269164390324,0.175290146958027,0.224158971472912,1.33333333333333,83,3.02042884591666,2.96810611300414,0.295078533565712,0.174589930745274,-0.0314790644643255,0.154063408591778,11.6765290269698,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",20,2.39229988214007,2.53739587334342,0.804039929486778,0.602317427115491,0.210240985289485,0.337263942737075,0.533333333333333,1,49,2.09809662900403,2.24966960025754,0.669640071400613,1.17490044041591,0.799869159259948,0.630524332896836,1.87306119649273,39,2.42670891230223,2.44599927179726,0.604424426851411,0.697036674799822,0.360663064260497,0.474336832415408,1.46528809852675,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",20,3.28359753294715,3.0861270658756,0.67437691029349,1.16889677848888,0.0475605893536983,-0.0298483685654082,2.61166825213469,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",5,2.25216065473098,2.28701142849339,0.318858446775571,0.32456800126225,0.0019479542077326,0.00234933346093919,NA,1,7,2.10955013823743,2.12554683108123,0.521534191460392,0.609484768225228,0.159934747648537,0.14778638977732,1.45249485142381,5,2.8534808179869,2.83790122043082,0.194755550077396,0.203562502795741,0.158948457156057,0.14629955708221,5.28897094440535,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",9,2.68615440209497,2.5739530124421,0.542297048162881,0.868551150823222,-0.0759439259782436,-0.0746271485798384,2.07916755189682,3,NA,NA,NA,NA,NA,NA,NA,NA,5,2.69289203820886,2.5749274858223,0.563129931017393,0.517934068427557,-0.263810684033109,-0.28274023236396,0.330708584409403,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",54,3.3824742892653,2.96663581243908,2.5744396920215,4.29682778633803,0.257856982449929,0.267487935486563,1.16666666666667,0,26,2.27143142078117,1.93622633787562,1.77091061572151,1.88113981086231,-0.266429655700842,-0.307047409877189,1.13330794544717,9,3.35052203811878,2.95543131332917,2.41848380239411,2.03044002256885,-2.40170924141621,-2.50881045817267,0.0337034121300835,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,13,2.89158437120199,2.77081198603208,0.552307776445502,0.535412162922984,0.190210409154183,0.198879225236347,11.1173015836186,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",617,2.20821886634039,2.18657879074115,0.828765447799065,0.880762718823462,-0.0603096146849182,-0.164987426330154,1,15,533,1.98798535104638,1.97429799990544,1.05702722024678,1.54723577238743,0.268642517941099,0.0398519406048164,1.08050894738262,212,2.07281172898996,1.84786147480171,1.05572886693776,1.46760631376339,0.122359174648553,-0.0569652235779788,0.43763216248118,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",6,1.91990401385747,1.91500779787939,0.335102827615206,0.525041785742475,0.298525933037968,0.275862633788231,0.970704664355763,0,7,2.5684471061908,2.59289893638578,0.377893456977391,0.554719780976438,0.0499343292363009,0.00569704614079881,1.5773477957838,13,2.43623444580144,2.76216870756688,0.577386660815647,1.11890532514259,0.269153160013327,0.135258923828254,3.04204200657838,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Fyrom","Fyrom2013",9,2.51398819122461,2.36036357084182,0.38360179010212,0.670099075962829,-0.00669124976630903,0.0428478321248415,1.06665326719585,1,6,2.31659451797934,2.33128938606786,0.473044904732657,0.483906826931252,0.118544509621883,0.224819497269233,2.68552940098613,4,2.75773776908717,2.7648796236189,0.240422282392761,0.344436178961725,-0.0168737701369538,0.0320998262397333,0.677770489647711,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",6,1.823301640288,1.91483244144494,0.57747255043008,1.10172102308621,0.300036354277828,0.371090732285035,2.4984946410632,3,2,2.22961853872604,2.22961853872604,0.0185664370319573,0.0262569070555401,0.00789040158554842,0.00771036159567446,2.36366052366659,4,2.08062296109873,2.06039999564253,0.303251544369141,0.326156090587872,0.326802033673403,0.296511712246947,1.62149479279274,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",44,2.17302415415351,1.90521837723691,1.19721425431688,1.60339560261307,-0.09295645242746,-0.107095839933318,1.15868093952671,0,77,2.03361335364544,1.84519167383757,0.98865940717009,1.35589026311478,0.22492444164369,0.342016304771263,1.13318900941946,48,2.9883657192946,2.81714375832643,1.57925879384564,1.66028532164663,0.869814802013028,0.856932186170033,1.1959554704397,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",37,2.21154280052409,2.09613417261914,0.607708745570005,0.519668464903015,-0.222345086656669,-0.121039756294071,0.397940012420843,0,36,1.95654093329703,2.17613184915418,0.636340247299197,0.829404151364247,0.0516574957694666,0.135862592914885,0.944712052987848,51,2.0115717425338,2.25674353388749,0.910268122464268,1.66805138904037,0.567826906326108,0.533316669456913,5.00689141420463,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",4,2.83354464765012,2.79666728409382,0.448475432131858,0.346983826974517,0.0521599740471204,0.0509395188144939,1.23044107557953,0,3,2.76304673316883,2.65706967896258,0.558531128168374,1.09493891198467,-0.256958838144613,-0.25516856078716,0.281486319418007,14,3.1177818150701,2.93763344104906,0.595114106472643,0.687722222010336,-0.0446554717326664,-0.0492815138482796,1.53356474441336,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",8,3.40852721151218,3.36720685171499,1.27023400741906,1.51485742494513,0.223418277314739,0.241898328282679,3.24820940157342,2,NA,NA,NA,NA,NA,NA,NA,NA,7,3.07656857062004,2.88921749774836,0.999899583314023,1.48534595891914,0.718357583361795,0.760544478673104,7.67491375933636,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",762,2.03463908375888,2.06359759013993,1.13924933398083,1.49225770735012,0.0240717195983868,0.128200679988862,1,0,1895,2.1571204558185,2.19054400920305,1.12283231401344,1.39188260094483,-0.0298710995679816,0.0456269553704024,0.866666666666667,192,2.17392846721375,2.07078902445592,1.32118258026164,1.8031196154403,-0.131653797069791,-0.100297734941605,1.19158701027773,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",413,2.36991306521547,2.4038983311225,1.05583550186682,1.02009794574759,-0.0141092041586583,0.116055158417595,0.911021633033488,9,45,3.28949397192348,2.66527532289311,1.66991938607128,1.85214809445164,-0.671251058044174,0.0713109780190642,1.23490848908757,74,2.0433797492223,2.31293134376027,1.67863774851124,2.64296470408449,1.50559912331681,0.00203506835260424,6.25,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",2,2.64034128471191,2.64034128471191,0.0131558544603821,0.0186051878024789,0.0026375939453075,0.002831224230812,1.24533371877307,7,338,3.17482875521458,3.04916337118584,0.808902250211194,1.08927019871198,-0.0229119077652142,-0.0379437850245519,1.25047581259624,71,2.87100946220164,2.77955020410955,0.706578325191564,0.504260455954793,-0.0511779135629155,-0.0171562023954896,1.18799755601937,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",31,2.85556503454256,2.60489382515036,0.699261995863373,1.48965580042036,-0.113613794816468,-0.0580439169039989,1.09432588239093,2,22,2.48728415881536,2.52892092882789,0.276920684301335,0.530156902774644,-0.0158506307420842,-0.0120955249553287,0.852690629870355,5,2.57108092918581,2.56700850575175,0.0958922122300802,0.205241027572523,0.0140622721759066,0.0127382672845044,1.03835285437711,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",11,2.56228907883338,2.51139560139462,0.383943046029519,0.434222142263419,0.469067109565843,0.51992259473407,2.52908676644895,5,14,0.841849117026136,-0.206762328177918,1.50320901607191,2.72584483132659,0.233506552372024,0.631789407043855,0.220480889734211,19,1.54457150331277,2.40741242208084,1.55383964840563,2.97243037977704,0.748291982450749,0.542645035175957,0.39843651312796,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",43,2.51573769092274,2.44473021230903,0.765445714305157,1.18283127909553,0.112150382974661,0.119363238033453,1.58936751718914,3,20,2.5286193051347,2.54663503472578,0.491647358724356,0.756461630656167,0.45266921415443,0.540669549146231,1.24641669226512,75,2.62379299594951,2.57363800493692,0.590775351400263,0.61394802842419,0.255566526680574,0.153368447113222,3.3333615164382,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",58,3.26760103079748,3.27508669111459,1.31592371799987,2.17308100051929,-0.598017394487956,-1.06328305155144,1.12835169327775,1,33,3.32892585214552,3.50532707842034,1.30694082923109,1.94306454825126,-0.278068618860104,-0.219179237965039,0.401253761501522,52,2.51728473129037,2.70694672647624,1.33685571268298,1.3328720111161,0.912927958799181,0.898587101879339,1.26518287420804,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",18,2.99863279067899,2.92894273551289,0.372496615095189,0.571620589278634,-0.0714742963974672,0.0181947696757329,1.45784192609167,1,9,2.98734577270559,2.82026829739569,0.544659854782622,0.482953593020635,0.0698276924787381,0.0407157703266584,0.376502077892758,15,3.65206985400544,3.40344207065221,0.583369533488995,0.74947425354322,-0.340351612987982,-0.288871167676213,1.86147410710966,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",2,-0.353812156677884,-0.353812156677884,0.426205498562942,0.602745596425699,-0.0753431995532123,-0.0753431995532123,0.8,0,62,0.917704959027667,0.640795107941115,1.30358538368009,2.13232004785391,-1.03043659655519,-1.04788382376978,0.439410841942962,30,1.33152727070126,1.89693742537875,1.45100313283307,2.59040012958657,-0.612395222404372,-0.564940795294757,0.441123734548421,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",35,2.14556851907258,2.26570416684506,1.00079161941374,1.31966773481871,0.298695071086884,0.235263804989024,0.998620252077275,2,9,2.49154946162613,2.27510626121603,1.08406589919991,0.523090877714073,0.224585409401425,0.282158564663798,1.93763602004652,26,2.07434940852071,1.43051345734598,1.1642714798798,1.60296545593835,-0.0598395477034086,0.0963032442030459,0.216858114897107,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",351,2.52671715862475,2.39187520465336,0.995959639396251,0.871890462687743,0.197929299312263,0.24930749905099,1,6,288,2.39509451412464,2.33568869368187,0.966269647900937,1.04156917967399,0.260072852024077,0.394859266724347,0.2,320,2.45748115846667,2.41407026144334,1.20683434673067,1.49719666301967,0.613829081235792,0.566692080297418,0.963027911488429,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",10,2.73671793567441,2.64948689295759,0.609471213716892,0.414308797554032,-0.0466796974047199,-0.0350112669048279,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2.54393378870433,2.54826946465044,0.212520488125582,0.274213945350912,0.17577516132025,0.107914016928319,1.71957105586412,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",20,2.67935845230229,2.61604189908109,0.737662704419455,1.00524013970868,-0.0864763709584148,0.0745761906062518,0.135318852849928,1,10,2.76283576391027,2.84874754068201,0.350848427058537,0.280669293828131,0.163336968445029,0.127806160036786,0.326042936902076,38,3.30822874077402,2.81179609494643,1.36423314794955,1.05300588597209,0.420742530076612,0.561893414951965,2.6,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",87,2.65714670562883,3.07934363816291,1.54310422815597,1.20518635333179,0.544285247552601,0.610541399550563,1.53860217196973,0,18,3.36772557669906,3.86881907030215,1.52500234175585,1.17540322960906,0.697022397740416,1.81064333320463,4.08950935896727,13,3.87543725190503,4.38019171611164,1.13214563683568,2.08794154406855,0.153493690124827,0.0274292736385174,5.41755360759231,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",61,1.31720854891703,1.27775982631209,1.1637503112916,1.0428649543206,0.0505274484111673,0.298942415769915,0.890022663885323,4,39,2.42758107565717,2.40916415513052,2.0650215369767,3.77324940250564,0.226380345908738,0.568004418442152,1.62788147315844,52,1.99089049919841,1.96895816911025,1.76906515374742,1.53615017225801,-0.509527370509071,-0.595878376437568,0.335642489795151,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",10,1.74575682312092,1.45545327723114,0.518364823710356,0.701276730519572,0.509363017941723,0.423761272779289,1.13727788182853,2,2,2.91081686218046,2.91081686218046,0.546727813114762,0.77318988823348,0.0525005479664709,0.0525005479664709,1.15714285714286,4,2.21022998769973,2.35357644287001,0.524643735272238,1.09128912550432,-0.472597631713763,-0.480627726410383,0.153139221520295,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",161,2.28156491698497,2.07486911766196,1.32626513367356,1.14062432354346,0.236502203540324,0.781396059524563,0.925212500856511,16,91,5.66166373387179,4.34205527534782,4.33217273508428,7.00883878393067,-0.0731596253232658,-0.464705687605076,1.47473456481527,17,2.36795576876158,2.3919065585353,1.02242977570033,0.306863097619635,-0.467257617517175,-0.528064804138573,2.20567941812363,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",96,3.22093789315665,2.88817301032362,1.25586362742004,1.58955517768585,-0.111387164843079,-0.15755226789433,1.63208277324773,4,NA,NA,NA,NA,NA,NA,NA,NA,9,0.945203698354275,2.79633653369744,3.80629070169422,2.13390743238905,1.30449811963015,0.742208178692901,0.586388280405348,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",5,2.73357972707301,2.71501421137995,0.185008396796599,0.249625207818479,0.109543837734354,0.0734933256239875,0.84277413640613,1,7,2.90526296690196,2.82792696828821,0.549917661121735,0.520954445713528,0.0857179687884816,0.0100071641556378,2.44826329895681,10,3.55069824321284,3.21293661347626,1.05506331857296,1.56881559409633,0.746649873825671,0.55310473151506,3.80004794427687,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",81,2.07467848012413,2.10511481651157,0.665435376054143,0.881657797881263,0.258509706096673,0.192419930848206,0.756814336019668,1,156,2.35944331467189,2.23254907130936,0.952243455675499,1.21418109643663,0.223870662000114,0.419586232075579,1.66666666666667,226,2.45646047223825,2.50346270204784,0.966000519613434,0.843970737723305,0.235948367988866,0.205451752390156,1.01290570120132,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",110,2.82796539688459,2.84055181613122,0.768156590850379,0.9366405730945,-0.0186344480949049,0.112818663587269,0.945739146674619,9,45,2.54470772862765,2.69967170672116,0.3404470104903,0.40697111221451,0.0348428108684174,0.0803127247826268,1.38509812037377,122,3.30513386566265,3.13855494973683,1.16343932020415,1.48657065812499,0.159314679382155,0.0994782400726934,1.32570241385834,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",NA,NA,NA,NA,NA,NA,NA,NA,0,6,3.11609684411304,2.89055197908262,1.05060035049346,1.85396187923604,-0.023123959657601,0.0129663775399263,1.62688713257206,11,3.1428278511323,3.32698474814358,0.666996284185285,1.33511604731671,-0.523476636608792,-0.174467587892486,0.464732487863308,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",115,2.25890712659556,2.2960501689998,0.606839202470302,0.491667593916054,-0.123662843390263,-0.130401920006521,1.30999350285565,6,174,1.87708475242889,1.71059002829736,0.837456640129347,0.969120788408425,0.509703268312956,0.443519829208096,1.89029524083983,38,1.99250586298694,2.0525789773636,0.856936893392942,1.06536239298412,0.705058180802738,0.364345591427203,0.40266115221624,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",25,2.99632228341315,2.82691705780004,0.642188359270675,0.60218717386055,0.612551635219233,0.406966165031079,0.635667495126724,1,17,3.04044259376148,3.13813008285127,0.415198844887097,0.685574862425273,0.417105908999719,0.251436973170883,1.26985358784404,5,3.0128089085057,2.99526937414891,0.307226667086198,0.3467791082433,0.105281872287266,0.126740840514501,0.905140463318635,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovenia","Slovenia2013",3,1.5452884478416,1.54419504170853,0.110331745973975,0.149664497685949,-0.0171098232318717,0.0124040899849803,0.791666666666667,0,3,1.31991185889299,1.42465065252588,0.210537622838739,0.382406406223527,0.0277558995129643,0.0295636052003662,1,9,1.34392762494739,1.40794556987848,0.290143160542489,0.272177565010251,0.0349896335302021,0.0792686381096002,0.922771440870148,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",3,1.9199458755227,2.02109343981257,0.758564081444617,1.10524503926166,-0.122486123670682,-0.120915694047654,0.855242231785191,0,4,3.10014989841,3.16194675530842,0.574505760332656,0.955638462281193,0.188872041990729,0.297082132788921,1.80201597552521,8,2.45478296007825,1.81846979329889,1.32781745196181,2.99264837374096,1.29384067552682,1.33377744346919,0.741876885294914,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",169,2.52689994778386,2.40508957339264,0.603444135874572,0.547790035696719,0.0724440941318659,0.118760545267901,0.473788041591865,10,13,2.59963031564662,2.61838459983496,0.661083283244167,0.935334754899779,0.180026110773313,-0.00577354980789198,1.98993790853337,15,3.00534136999766,3.09477453754021,0.743669722134205,0.739521308614097,0.151722780602083,0.286186203975595,7.29691785914252,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",11,2.08828976722521,2.13346497015591,0.189358991621567,0.316474819797349,0.0837434381407631,0.0947242712099795,1.93020923989738,1,6,1.90110925903418,1.90321876942427,0.154890479607785,0.274157398361636,0.0486171563197453,0.0488831270017192,1.63749998261531,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",3,2.14924804377406,2.25066116791282,0.488073598178802,0.960213249082756,-0.0366819717444139,-0.0366819717444139,0.875,2,NA,NA,NA,NA,NA,NA,NA,NA,14,2.26089795882195,2.33584789856432,0.250992448448784,0.288852955773654,0.0947509120669181,0.0842336093161827,1.26658282701653,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",13,2.0763028631927,2.01889570591402,0.126277570293468,0.13294714393029,0.0637732494650303,0.0597980267659523,1.23892723478322,4,11,2.05275996176244,2.04446026233285,0.0700756210547009,0.116921850816334,0.00574565244382627,0.00652726546077577,0.828150993517134,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",7,1.41611310826016,1.42037066842821,0.109849936681061,0.109707019090283,-0.0285479877549792,-0.0461614880601967,0.330829354518679,7,38,1.7083278487191,1.70485164662992,0.399172916271233,0.750611747375963,0.0635681174120311,0.0160181558742384,1.17600429250336,123,1.6134113604841,1.62072803643281,0.234066822150752,0.244773223847901,0.102831324361417,0.118673438291651,0.715762388584627,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",19,1.81048539619567,1.50944660296305,0.914020978991695,1.28373962383291,0.335246115009762,0.135474025500318,0.752101846934275,0,19,2.10740494320744,2.09283942080421,0.618196966310024,0.651539554450799,0.0798940303936962,0.346431248181473,1,14,1.76126763937777,1.96047478011554,0.556786541885542,0.988105893010732,0.425501826407581,0.370109940716522,1.04385482786024,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",2,3.13427043901619,3.13427043901619,0.211062601171857,0.298487593086984,0.112195407984486,0.0994958643623279,2.48187798152385,0,5,2.24935487512396,2.15129498604728,0.469253699675546,0.783290635030026,0.343331876420531,0.321734552423523,0.830219638498916,8,2.47185189573738,2.13602408455297,0.561321132407402,1.05939007249149,0.203744822148762,0.13786539718007,2.03196107515846,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",48,2.17726866920306,2.27818671766248,0.760198564327719,0.903484051208658,0.228959944609611,0.232013879745838,0.833333333333333,2,12,2.00753493643163,1.60663229931527,0.98299959425436,1.67349431482771,-0.368492896610255,-0.138166110240636,0.257403486165267,108,1.82525057075199,1.67014885127996,0.944343082291883,1.31636124433034,0.446859150370154,0.113780972681187,2.22063114417254,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",128,2.46207122315336,2.36476387411343,1.11641255604918,1.30417001393548,0.142708965525543,0.371097481910269,0.661319366284301,7,13,2.89712429278482,2.56876267972142,0.845066968625229,0.821603721671446,0.0831331057655442,-0.0185429826087652,0.404965609151097,62,2.15233552993913,2.30858913506772,0.859632198782657,1.38989698900532,0.360064896462709,0.349430971010009,2.73660771393221,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",6,3.2870997757531,3.29827063635639,0.560290637431579,0,-0.0665034293248437,-0.0129033234223172,1,4,4,2.42183595070747,1.72483040867101,1.38938040005824,1.45085332172614,0.66294619777288,0.699183309874497,1.32127613697087,11,2.6343998163861,2.39234472512406,1.38338234512769,1.55855383702549,0.205059943900197,0.175397204909563,3.26842893948352,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",68,2.69630928684894,2.83207942242594,0.941408175644359,0.77396703379354,-0.155251034401063,-0.163777653093449,0.317043523412604,5,42,2.4251775073176,2.61714486413759,1.16315039630581,1.82889034618112,-0.0224716091623007,0.34625407862926,2.10176279624279,10,2.6159327141189,2.58537572044971,0.306773705841547,0,0.337893977725106,0.236413170049816,1.04287166714259,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",8,2.73037010909104,2.53537897225932,0.562703717475607,0.906986573603299,-0.115792270964902,-0.0517052309442018,1.05304992747337,0,49,2.6924478793217,3.06859109071761,0.736327266218872,0.945200861501695,-0.0640275344440532,0.0791211078273365,0.645912040724197,65,2.21362870953341,1.95529463613618,0.840668097663982,1.21869653129076,0.582382366638707,0.572885611866613,1.05243842886814,"2010","Latin America and Caribbean","Uruguay","High income"
