"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Cameroon","Cameroon2009",3,36129.9167059275,29984.5143373671,36108.3792786025,71428.0218520373,15649.0131819112,15649.0131819112,1.5,3,7785.822437919,6907.50813299351,8120.33437661889,7051.94921393837,4782.31068953062,2174.38592977697,6.77593991503922,NA,NA,NA,NA,NA,NA,NA,NA,5,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",23,32679.5692570841,20970.9846410052,27222.6425154251,18496.9511717447,905.980177128668,1069.34987401049,0.919308929417699,93,19307.5905355079,16045.9975773845,11802.0959043929,14766.8598572387,6295.32047157539,6643.59312777806,1.40884308108878,3,49963.9219679892,50390.5748784126,24212.9828266968,28297.9391731702,-13212.3228982762,-4116.23136994027,1.44227748048698,30,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",88,19805.8981948779,15746.9512408733,16079.5395368797,16843.4577630194,-3633.24247193499,-8381.10699070464,2.31436304087412,33,23724.5160480475,21180.5103306273,20533.1384541373,12976.2474435085,-4795.61218281811,-5787.13770922401,2.14489454887968,15,46753.1937499071,24062.8378980112,53805.8829475953,57321.6199125603,24179.4888871555,22032.2196384041,0.398027484330112,41,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",30,14916.6203218337,15191.7073165198,8283.67031119689,9068.61362536827,825.267260190669,535.69971300824,0.697841563650626,58,10478.2037315589,5794.42260829098,9574.87209786739,6416.82148903425,6292.32865489672,4430.65710884685,1,5,6731.18573913367,4313.82220405875,5087.66323246555,1366.54192965595,-861.857472198736,-739.809113393291,1.12306133018715,32,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,15977.4827202254,17263.8913567031,4661.08578936606,9866.33319881867,440.356304175719,258.184004344464,1.77373389866989,15,12354.1265846975,13561.4576154646,8085.22816338377,10177.5971551869,1566.23342761097,1690.21948556659,0.230880445539636,NA,NA,NA,NA,NA,NA,NA,NA,15,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",4,483.106037845113,496.393608634451,273.458446269115,331.636058859395,9.937650310017,-18.7134686039199,3.21330119945322,1,1071.76934996111,1071.76934996111,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",2,51004.7396269305,51004.7396269305,21021.9254407168,29729.4920654576,-11766.8938801035,-10228.0362610519,1,5,42284.4712474064,30266.9954679444,31909.1367799519,42857.3349140366,8624.17502370696,11537.7884135559,1.03527627052786,4,23865.6929126622,21217.634541915,9252.16170632012,17330.4633926665,-1556.99804789574,-1529.47563195657,0.882472250376565,4,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",3,38665.2622518041,35854.6563669229,18044.9138498661,27075.6722167415,3161.35546809054,5013.35928285527,3.05277318088549,5,612379.534451123,51643.3550497837,915688.593419481,1844899.34055286,-93716.2304325523,248.952929317213,0.970763820676769,NA,NA,NA,NA,NA,NA,NA,NA,10,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",1,29672.6602005324,29672.6602005324,NA,0,0,0,1,4,11138.5848849409,10744.7922685514,2662.34155385697,5807.6205407423,-1324.45270700294,-1197.96050434434,0.480632661477819,NA,NA,NA,NA,NA,NA,NA,NA,4,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",5,1622.03220526268,1237.68033275616,1828.73920357723,1459.07683704058,1455.92167992461,1434.00942903782,1.16620989272123,6,179417.80074482,11619.1521304561,249471.452354562,453633.367024275,-112469.363442414,-44618.2574208288,1.43162414926993,10,1256.01099680151,517.562100760433,1911.0072126917,1772.06949376364,-542.630607565252,-531.68033895404,0.179487179487179,9,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,15724.0588235294,15724.0588235294,Inf,0,0,0,1,7,18383.8450229348,15628.4347115162,13239.826242093,11847.5982905983,11830.3629237603,21013.3985810959,0.125588948386751,1,7350,7350,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",20,8507.27471612983,7515.6284170206,10404.8600660551,13344.6100121063,-671.615825191542,-3056.53877885199,2.65822818254545,35,3150.75946504654,2185.91211817266,3294.5468090649,4536.69191631443,-998.458556602408,-767.272803481069,1.64729191330549,8,8446.09272597386,8309.83364774362,2675.58737876641,1865.69152381655,418.112221657598,1127.36280765075,5.25297889359509,28,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,3900,3900,NA,0,0,0,1,1,-1294.28571428571,-1294.28571428571,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,96855.3745924276,65119.80545323,82001.968222921,140631.032041694,-29649.3160884252,-28937.1353501873,0.170731707317073,1,-22910.1293346954,-22910.1293346954,NA,0,0,0,1,1,91572.8884668414,91572.8884668414,NA,0,0,0,1,4,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",3,3763.92161032536,1233.46431651703,4771.72756751864,8477.49335399951,873.646137378311,873.646137378311,9.8,1,12465.8836127438,12465.8836127438,Inf,0,-3.49875588683623e-28,0,1,2,36407.2267884335,36407.2267884335,43154.261080352,61029.3412940232,3620.50515647572,3851.36619816651,1.1722633744856,11,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",4,15020.9786729229,14323.2609650891,5330.43651321005,4431.35565909227,-1234.30518729173,-1112.32329520073,0.749074258309839,6,5991.89356415207,5978.98568053336,3595.69807693363,4707.15010537148,1675.26865302768,989.737544446281,0.956212331367366,3,9133.38052993299,8979.9276332789,6356.0176087309,13021.1100575019,-826.469396145594,-868.074003833463,0.814887649438757,4,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",1,12682.831202375,12682.831202375,Inf,0,-2.7184892799548e-28,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,21898.5390326297,16638.6958333612,27091.7488436927,31419.6683743034,-6647.95846508934,-8051.07566535576,0.695787239731168,4,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",22,3088.56259009955,2931.17214618409,2268.14740041864,3420.28368565249,1037.92955997227,1139.65094344738,0.994229328916292,11,3579.99278837509,2591.60169785239,2873.66583249208,4710.89493339354,-48.701667615162,-459.60877000962,0.412215534054977,7,4690.3230723429,2247.35515254511,5499.65965649716,5832.8367291442,2173.82546159341,2210.31691015189,1.06893166434551,30,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,1608.14934530709,1608.14934530709,NA,0,0,0,NA,12,14607.2175066623,12530.4443818701,11311.1687387872,8763.47142681281,-1175.89686603017,-813.894039694809,8.37494487814914,NA,NA,NA,NA,NA,NA,NA,NA,7,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,696.476864372245,696.476864372245,NA,0,0,0,1,1,1100.81449688014,1100.81449688014,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,13,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",4,37566.3700391296,21328.0410116781,33596.97982856,60444.6234282006,1036.06678326532,540.25725365029,1.5,1,15267.8075359728,15267.8075359728,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",126,8685.63056475442,6186.05554468428,8400.67013262354,10223.4632694874,-87.8054306923486,566.486833535857,0.944259808312539,200,9313.96360982052,6055.13746349734,8372.33540735062,8767.03516098984,-1370.89268112443,-1060.85614486504,1.18277424316272,59,6321.91905281565,2946.00558129625,7810.60851215545,5755.6943515446,1153.47033915571,1387.97782537662,0.809708788116413,197,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",1,1745.79615665852,1745.79615665852,NA,0,0,0,1,7,2778.2087047909,1678.29704528352,3028.38629535689,6302.96494357094,-1707.62614593096,-1607.49955696152,0.283618183828038,NA,NA,NA,NA,NA,NA,NA,NA,13,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",25,26362.0220948875,15816.629226582,27934.6119144416,21209.246112801,-4423.50077096279,-2200.55861955827,0.666529571282417,5,10544.3197328926,9556.08821064383,12817.5911464774,11894.0648058555,1170.05293363092,-361.223611251946,1.06530332876848,3,28120.6551050698,27563.39958315,17107.0911969563,21373.2240756384,1110.85247955515,1509.47623002001,1.7518567508031,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,68820.1474455027,68820.1474455027,6729.48942306431,9516.93520994385,1445.59182407501,1438.60648522407,1.30902423022814,5,91224.1036444087,92434.397955881,24206.1850064045,35719.3299304741,-16976.5182601177,-11690.3438080725,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",4,9563.89111492521,9812.688497106,4758.51762343396,7064.08187113668,1340.42842776132,1217.26593408934,1.5,1,9932.12143019217,9932.12143019217,NA,0,0,0,1,1,9999.07955219346,9999.07955219346,NA,0,0,0,1,13,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",1,100577.598505425,100577.598505425,NA,0,0,0,1,7,10836.7314929647,10910.142660058,5248.13207254446,5684.00565783622,4870.32854993784,5490.87049090413,2.5,1,5511.61490411834,5511.61490411834,NA,0,0,0,1,7,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,5045.73535317924,5045.73535317924,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,18790.2504280208,18790.2504280208,23647.0739187597,33442.012646349,8869.49312783937,8360.50316158726,1.83204957790121,6,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",3,37948.5526191768,15084.436319632,45162.1928477611,65906.8281409651,2978.72399513275,2548.82137698855,1,1,31648.0576662968,31648.0576662968,NA,0,0,0,1,1,21606.2815315065,21606.2815315065,NA,0,0,0,1,8,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",38,17964.5785385503,13447.7152077995,13702.2524556276,26252.8081538366,197.816511597867,169.292892863923,1.06483075917658,89,14383.0636403406,12390.952883476,11213.2515644363,12852.6032965861,7034.73642586577,5906.43263210251,1.009817894543,17,18721.7575093565,12674.7765845753,16632.4921279199,21460.0611611743,12562.6105396222,12538.1426720647,0.543408772775893,22,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",4,23521.1398329137,16707.0504350076,21226.2191373331,16333.563473699,-2214.68447736384,-2214.68447736384,1.4,1,6693.11542773471,6693.11542773471,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",2,14926.8362849498,14926.8362849498,17847.8096889962,25240.6145208324,1149.48843158147,1147.30066003783,1.09673861492324,2,16134.4850242423,16134.4850242423,7444.59914498985,10528.2530772758,726.156373642768,735.845645185943,1,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",11,5146.43472838363,3067.65588905316,4750.50058958686,4903.33849258441,5037.8529527961,6253.61971429022,1.23766534751245,1,4137.21242629675,4137.21242629675,NA,0,0,0,1,3,3330.47095428457,2110.74574425693,2313.67745589072,4116.94361336864,-76.2047173293521,-76.2047173293519,2,4,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",3,1703.88253890386,1676.30043601258,172.737779032588,249.774195411538,-41.0407450599455,-29.7551195243074,0.855344525524255,9,3153.83472458411,2516.73933702225,1870.56777849428,1753.73371246399,571.192441139742,341.289038751041,1.22100266791222,3,16442.4686444907,2522.18793919822,27021.6124456164,48400.0611451782,2537.12618668425,2251.22279476107,0.937999129369146,3,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,4,7632.48871170727,4796.61057409802,9482.87951295613,15091.6113554146,3644.61842238106,3193.64188517713,1.05524334242746,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",23,1485.47089888928,627.710458459,1825.45632645068,1780.05316488213,-617.114857766605,-399.846942722385,1.10888952955231,21,2839.59561782233,1724.11351444389,3567.53326754702,3075.99952303941,-1191.09516799037,-1229.07859263091,0.733154595901266,15,2804.6194991607,479.799718994969,5645.56235450917,1558.4185109466,-687.264235724484,-609.416194375521,1,93,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",4,31542.7251604793,4312.68546208015,51510.7693580162,97752.7011389956,-7360.24120832613,-6650.0504173545,0.816461734863474,10,12248.4844718758,4921.74738747764,14082.9887201172,20472.6895720569,-3984.77426626653,-3541.19569459584,0.29568194323523,1,10994.8882764128,10994.8882764128,Inf,0,0,0,1,20,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",2,3422.88328990087,3422.88328990087,3656.752211279,5171.42857142857,420.603473312713,430.952380952381,1.14873130419123,4,298279.30041965,290673.991451204,256174.265094026,321269.880952381,-63511.5521038916,-25676.2064610711,0.69627126842295,NA,NA,NA,NA,NA,NA,NA,NA,5,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Peru","Peru2010",38,10183.132891762,5674.4995871671,8905.92431918343,11970.7455566286,1314.37084207398,1625.31392795305,0.960628712338237,47,21732.1023125072,18639.0894767569,15106.5853317007,24001.4948503832,-3799.32342481806,-3537.76589343821,0.841920221622323,7,9897.61067315229,4899.87609355551,10086.1585143892,7331.57526267292,6147.05724557694,4621.45789178471,1.05861167592113,33,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",7,1979.26161010387,1448.44876316379,2278.22181573111,0,64.3013566609874,-1804.82896111741,0.270827253579159,5,3974.12907288911,2655.04659739173,4622.82349069511,3421.04161425942,-1080.93706076919,1002.7385311411,0.848435724553428,NA,NA,NA,NA,NA,NA,NA,NA,8,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,12106.7606140173,9044.39130405437,7092.74258240836,5679.17953223308,767.815180173003,1816.92987974005,1.26269093867588,6,16815.023515885,14256.1983166348,11431.5675537104,6986.33014327402,-2200.40491676196,-1544.65222326345,1.33121102203296,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",34,22631.2105018179,16866.5395191147,23308.6461529497,24936.4091093551,15093.7565755845,7875.55528811237,1.75714771375375,11,14618.0205116426,14307.8727770474,5752.69951960544,10554.3936035144,405.8931925596,1240.26795819919,0.861255213263098,13,12561.8720188755,7824.80625590653,10757.8909539225,19453.3377993542,9780.62020953341,10031.8214489601,2.3498462994802,89,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",4,1982.09048325428,1712.78649983561,1843.31888355975,3262.32578408293,74.4092092249827,84.0020787937076,1.2,NA,NA,NA,NA,NA,NA,NA,NA,1,54.99367239202,54.99367239202,NA,0,0,0,1,10,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",1,40964.7087237782,40964.7087237782,NA,0,0,0,1,3,13386.961537746,13461.9937384349,665.512308365475,1341.69831308791,-604.937142321949,-591.364758538678,NA,1,5953.7780878585,5953.7780878585,NA,0,0,0,1,9,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",1,117695.381209587,117695.381209587,NA,0,0,0,1,10,53775.6239084074,44757.2844195915,26904.6536214951,33296.5973566567,-2082.14912381262,-7155.41708693357,0.743103335679833,1,19913.0282095575,19913.0282095575,NA,0,0,0,1,8,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",1,9851.2357327191,9851.2357327191,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3021.52582444629,2510.78065972162,2764.72266807712,3081.32838099448,-431.323456830722,-431.323456830722,0.75,1,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",20,100775.628364231,96416.2443949177,21402.398469995,27251.1305078581,10619.6531648149,9497.50997966202,1.70359496788859,61,122999.255772865,107447.024978852,46074.039172487,39227.9636568195,3428.27067830299,1180.27785780947,0.934388308822939,10,189196.107719777,170340.814587153,84216.5088088564,97017.1982322238,2160.59519866417,-6618.81687373009,0.996437455920711,24,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,6361.1746387807,5366.71790645007,4288.67771048839,8593.07075406821,1087.50955022658,1324.7959034636,2.45143261095499,1,3447.63929135728,3447.63929135728,NA,0,0,0,1,1,3648.8516890236,3648.8516890236,NA,0,0,0,1,26,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",3,13989.8238614779,13051.0221189573,11852.2371334198,11409.9150317067,10665.4387179243,16151.5202602755,1.83333333333333,5,14144.037685882,12179.9452224531,3990.98033714474,5685.9263514432,267.465001347945,1076.87796334337,1,1,12660.8050508056,12660.8050508056,NA,-1.81898940354586e-12,0,0,NA,3,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",5,13754.8094437232,12588.0824599251,4909.8324514781,7136.4514509516,-639.433989616379,-662.420712334739,0.972795653126199,6,11707.6021914105,8304.20266051638,9864.41425163291,7357.2078231689,8057.74814000021,7424.52179530743,NA,4,23503.9424114713,21433.5108996455,17321.1953281038,26643.0642642811,-1783.64935675073,5541.16165924483,0.543835454487732,7,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",17,38925.3141071797,31804.8602586634,30359.6345220279,33843.340503971,1126.56735132475,25333.4181198314,0.290149270692579,21,53021.6845292225,58642.4791877774,32829.3625825505,46064.8595831552,5362.08085300803,-1198.05520010191,0.532104406390417,7,93186.8155544975,73476.4893924992,113443.709107311,103401.025310432,-44717.1289193151,-1466.3884676092,0.261017663245939,96,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,133.629486119479,133.629486119479,NA,0,0,0,1,7,909.527200279581,744.930271634754,728.435569450194,620.061062486221,973.713817369235,883.905489265998,NA,1,1072.45255195321,1072.45255195321,NA,0,0,0,1,44,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,4210.44782762876,4210.44782762876,NA,0,0,0,1,4,2943.24158970675,3291.47361689904,609.945836081112,1034.50239632126,33.8837933960544,-93.2244233269785,1.62967703889189,NA,NA,NA,NA,NA,NA,NA,NA,24,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",1,11833.5262652805,11833.5262652805,NA,0,0,0,1,7,25482.1725915096,26874.8868252679,12739.3272289476,24666.2122372476,10788.2472064692,8049.20014003487,1.01855039645613,NA,NA,NA,NA,NA,NA,NA,NA,4,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",1,32196.2495696725,32196.2495696725,NA,0,0,0,1,9,56364.0076326047,34978.2906354186,60368.794083626,52479.6986695288,33201.466186547,25959.8014256476,11.8907202176912,NA,NA,NA,NA,NA,NA,NA,NA,5,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",47,10027.5572434702,6494.55119716436,11722.5496446,11895.8956499392,3484.10482963342,29.7461777424233,1.2155630358063,16,11056.2530484425,5818.48841233344,11693.2343226304,11787.9085159816,-765.294823990631,1737.11849306107,17.245959467874,7,5237.15981535246,5733.61076770362,2032.45315869263,2085.79549491958,72.958432315336,-104.977838606812,0.425118031473027,24,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,5143.02232608138,5143.02232608138,NA,0,0,0,NA,1,8739.7409763499,8739.7409763499,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,15,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",5,4384.58646401322,3712.93521056198,7305.36993682266,12656.6550095078,3744.55656173266,3934.66456461478,1.07504032343907,7,5906.81121271658,6080.7522483631,2969.65789199362,4238.35298887313,296.114841927384,550.282543364782,1.07716052084467,1,11290.9836533417,11290.9836533417,NA,0,0,0,1,4,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",9,10728443.1446304,6997225.49148456,8660217.01622244,12693499.376433,2260250.46305503,1850292.14191467,3.39123522558966,7,28180164.2348698,16604068.0722703,27268366.2726972,56550262.2374276,-9070100.75236508,-9895780.29265739,0.597845388893347,6,2998484.86818711,2860900.56467202,1759531.37067276,3542023.95631034,326436.154558262,339846.052629349,1.59834278067905,12,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
