"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Bhutan","Bhutan2015",7,14936.528774969,12587.7903650235,12468.0113486088,8406.41030077788,-4304.83600587702,-5071.92971876621,0.588235294117647,2,15022.1809333912,15022.1809333912,851.050751592591,1203.56751517006,-499.534363597727,-584.491120872815,0.580469875331061,1,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",1,31449.5210147996,31449.5210147996,NA,0,0,0,1,6,32755.8942321133,34904.6969096513,13597.8269323123,24280.8801952497,-876.442438716108,-227.880725372377,0.975745815031134,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",6,14670.6067543278,15950.7482346534,8607.6001871016,18925.7946415852,1410.85522828553,1216.07591512574,3.54148806199282,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",132,20940.7622452243,14114.8720972487,22028.6303109585,30359.6777004484,-1280.9274440705,5384.29889790151,0.624669110510461,27,79570.4045922165,79555.1266022887,53536.4168670327,78066.398975851,11124.5801895997,13922.4505453515,0.926878640107274,14,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",4,13897.5281600537,15971.1810201711,7020.03503771194,8661.17200022134,25.511686215286,310.778861121857,3.11040900838505,2,16811.1902081839,16811.1902081839,5848.86268477419,8271.54093326557,3364.41050275365,3229.30022737081,4.36594511043201,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",4,15455.9998848146,3487.47890474776,22037.2707960583,39950.1765253911,-3958.36584937341,-5706.24841065178,1.00729266808044,1,11878.7692329019,11878.7692329019,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Chile","Chile2010",3,38363.5411734197,39548.2723144843,9090.91000126193,0,-2886.43202059108,-1589.7105444706,0.468964210080375,2,119064.571140077,119064.571140077,34145.4413718698,48288.9462813137,-9473.27845663885,-10974.7605184804,0.757033626562823,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",10,49834.6136853679,36561.3558550989,35515.170091326,45803.6040297003,5485.77361332944,-6362.91892282049,0.639963375626952,4,27515.5313789397,28657.9056293771,8454.72248753354,16244.074404395,4126.14097889318,5495.2976490145,0.588573857338234,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,43547.2308855636,43547.2308855636,NA,0,0,0,1,5,44130.4728219652,45675.9264722318,18143.1258834558,22703.5171927994,8002.33156852137,23142.0038154433,1.93250309858634,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",5,10246.5140366821,10881.5152484222,3466.73168629947,3737.83736024701,1737.29202902315,1739.03827083815,3.73437979518439,5,156023.723835196,116038.55282474,150592.742482556,320374.193299394,84682.343122197,93313.1359230629,3.84613519718938,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Czech","Czech2013",2,55492.7029220497,55492.7029220497,41209.8111490054,58279.4738297574,5592.95835144227,5827.94738297574,1.28164687275028,3,40516.0095281839,39292.5771242575,17996.1067689012,18744.8600037231,5147.15930746518,5319.37908929479,1.29739342041145,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Drc","Drc2013",41,1052.46591672973,563.867875761731,1353.91351566793,951.774081735052,-51.5743475443648,-112.524270584677,0.363427834412025,4,4074.23539628665,954.518397734382,6926.3933818119,4668.05279200819,-2740.31166385899,-2687.38096523055,0.0976266209967101,11,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",3,18504.8220013153,18493.0361225139,7274.24340101917,10222.2222222222,-194.330145616502,332.519332519332,0.948376733175615,2,22507.5328320921,22507.5328320921,4821.18259899919,6818.18181818182,-1390.02456074572,-2045.45454545455,0.774171388469871,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",97,11950.3465997461,6824.62903389675,11379.0791166518,7850.03446206127,-1598.94773933412,-780.617227113861,2.2,12,18861.4456278222,20434.7039213516,8629.40379848905,3936.47828134523,-1153.30188829021,-5556.00320010455,0.833333333333333,33,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",NA,NA,NA,NA,NA,NA,NA,NA,6,41383.9272473389,36393.5695031328,18233.3868912877,8265.39505473171,9065.85484556066,-3249.68495400149,1.1397150169126,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",7,6810.43905897739,3474.72105318404,6900.85018565219,14886.5386703349,-1263.87999752188,-1263.87999752188,1.8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",2,6529.11156051629,6529.11156051629,6429.28692853089,9092.38477071645,2374.33183039289,4079.9162432702,13.5664998996772,1,32824.8567340168,32824.8567340168,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",7,11115.8226181224,7303.31260899255,12039.1602416888,25781.8348418316,-3942.50706733214,-3177.81483674957,0.0484750767302487,1,6376.89024160154,6376.89024160154,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",21,4259.11275396976,1685.07962695824,4958.0101385933,7387.67157282833,-126.231865234769,421.319540094692,0.358022327257764,5,46320.7404203161,18012.8009335074,66865.5473171443,41621.0992019115,3866.05218255585,1128.04602230877,0.335506059898196,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",6,6171.98537807971,5759.42941932311,2391.94985034686,3147.58912316938,2200.30036966165,196.059936747212,1.52998431229361,5,14771.8747865371,13528.436799086,23856.2938259087,35142.4312348958,10776.8448348366,1294.53185799062,1.38773565323119,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",2,27681.4035838489,27681.4035838489,984.80945796104,0,152.698171886121,563.724408586442,8.44285310087012,2,33789.519486523,33789.519486523,1663.23375122309,2352.16772837637,-206.982568789955,-235.216772837637,0.878244044293166,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",61,8524.38281210995,5327.54811211098,7262.86156202408,8553.60132798986,-841.714256483967,-1354.38898965989,0.744417524991384,16,51231.5641174332,46388.6334553727,34497.2447949623,62886.2901372466,5784.88591057389,2620.87837226324,2.17410555792752,15,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",18,2007.39474057134,1071.58152278454,2168.20311761104,1915.52633855587,356.286842808201,469.180830788126,0.92422080943705,8,5580.20031194289,4187.33985047276,4650.54197580072,5940.08827434486,2992.94469301417,1751.97762569915,2.53399142186116,5,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,48447.438883078,41830.7859848349,37328.9971964089,62094.8425885441,-2821.01950347063,-3413.78355401591,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",6,162323.914403796,159349.011586646,53512.9432282115,52217.6072774073,-58806.8940358071,-127158.945880619,0.802437624670421,3,129676.996759811,128593.743487817,20916.3704393435,23537.4820682252,19366.5826982496,20461.634315741,1.89888942099522,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",12,16953.67158566,17075.9330772668,5149.541510639,5076.03747685256,964.356653802663,235.015706605168,2.64811678956829,3,26791.233389137,20624.5149304242,41704.7997152859,22185.784489347,43106.7716800785,35306.1744618437,2.15440735657706,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",9,21034.2502660935,18061.9782439011,12780.0042431376,16498.4812611192,14044.4764376322,18306.4891848064,1.95679482952828,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",9,24305.9870258762,19169.6581624933,13645.3795730162,17603.931457094,-2785.12318441701,-3794.06929313166,0.333846375869932,1,5501.22858034186,5501.22858034186,NA,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",7,20266.821327581,20139.1837498549,14371.5232703045,9373.49473489514,-4533.40038704241,-6547.46224700345,0.599432458114245,6,16888.3230792521,15551.4253180629,11297.7250416814,16410.8261666318,-486.213156500296,1182.89804927174,20.5582719275837,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,9610.92448224616,9610.92448224616,NA,0,0,0,1,1,49336.0790088636,49336.0790088636,NA,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",5,1753.74946038556,1856.38409762952,1095.13975843253,1978.51837928332,-512.935416048123,-671.988625751561,0.30835683903303,2,2454.42491171095,2454.42491171095,2386.49832452495,3375.01829712386,544.361194039315,562.503049520642,1.29866163970633,1,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",7,5329.76693559051,4820.6035058938,1597.94731014218,2659.35104090612,-516.767207486881,-208.97116592964,0.967245278610824,4,35107.5216047891,37188.9562706343,12237.0481120488,19450.5725148961,7404.2936003455,5533.7277354138,2.83611323418393,7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",9,40117.4761923857,25770.5398676052,26898.9070187296,45051.1884585831,-11846.8222503778,-11164.343143143,NA,8,34535.5225099583,42047.7758946776,13150.1620399609,10511.9439736694,-10860.4340894675,-8167.45291569709,0.0368335197725431,7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",3,29554.344230317,31419.8958782947,26239.0493538329,47358.6441751171,-2276.13453119085,-1946.89476035677,0.862979457134216,3,20341.8774191192,20345.5020998961,3123.2264172533,4389.4765952661,-2555.84135718614,-1267.80303859609,0.245822619133926,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",11,5048.56131283617,6224.83285412223,3231.3839381748,4880.44165222581,165.175993874606,-50.5181547662803,0.737422966802726,1,866.350589152511,866.350589152511,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",14,19169.4108818405,21663.4709378966,15233.2086721266,15310.2280466841,9767.95859375584,13706.2968554868,1,9,26648.1129473019,34703.2230015322,18317.6616869846,35541.6008226595,5177.15442584622,3053.48732546684,1.06358376199333,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",72,22491.1607491159,25493.5915785488,9621.65870016239,7796.3548349959,350.518649496512,4448.48612385312,0.529833488507556,12,13870.2868238576,12879.5644352561,6765.71324870321,0,1787.10050748986,4788.84098520935,0.947488941533949,40,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",3,65156.2202040804,26725.2986402124,93106.545307389,159071.292755051,82798.9090104781,88440.7185989169,3.50194308442129,2,10058.3197528246,10058.3197528246,291.52436678048,412.277713263184,29.0529627110481,29.4484080902274,1.13231747213376,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",2,25205.5904698495,25205.5904698495,3895.95651712262,5509.71454493066,-1455.43960765985,-1377.42863623267,0.616830446864622,1,40404.5733294915,40404.5733294915,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",12,5681.0608229743,4390.32515844618,3884.58151159164,3116.64801300438,-345.486594379183,-541.197315138882,1.66239349859955,4,61277.0536101488,11281.637130245,81656.9205177103,133810.003016086,-32817.5567383067,-25535.1212078491,0.851978183042989,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",11,14618.3403510592,14141.4498111222,11833.3664388304,20134.4685604903,4537.33960864989,4428.64326245421,0.8371394194907,3,21059.5380224624,14278.7049837443,21836.7553809953,43409.7610054958,-8903.93992026181,-9779.18111630457,0.388165293925659,19,1,4412.82273708007,4412.82273708007,NA,0,0,0,1,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",23,5433.44193140587,3639.04694595251,4995.57514383302,2650.52936088309,566.321927080026,3332.24486758228,1.25087405332302,3,2860.00536257315,3348.03708743126,1308.16925541718,1881.27798246138,-149.472250573144,-25.6054784464439,0.860773956788828,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",11,5148.62222328764,3934.88572613746,3618.08254590329,4670.71878262488,2547.57126702324,2614.97969519523,0.999264765611472,2,10910.9132987491,10910.9132987491,5417.98685623891,7662.19049285224,3163.89437820417,2991.40313762039,4.28818122866573,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",94,1700.56258574718,778.698091422406,1964.08763348666,1965.30463233883,-327.641659042356,-701.675479740213,0.639755302901932,41,858.498427530285,717.37213976454,565.556405346571,982.65231616942,26.1012843870205,0.983296252658876,0.944376243806079,56,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,1366.20019946878,655.932351039291,1590.64498727157,1765.56092498729,102.944340107403,111.344503723522,1.1050217852891,5,10193.0180911103,8101.03117941292,9762.36131657759,19769.46842646,-9317.70838547334,-7581.55257458051,0.0159469178184523,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",6,26225.0481782913,32257.5911998764,11069.7668155239,14097.5787408512,-4083.55495362477,-9820.67776537498,0.236442242710754,1,11952.7328324217,11952.7328324217,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",9,20616.4608379472,14659.4866066445,18013.8529409906,32246.668566785,8895.61626924032,6622.66595368042,2.52756854116963,3,25126.7884536482,18692.6639629755,26063.0697577476,42222.4001974139,11315.0696237845,15583.6140589728,9.23697050751172,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",14,10338.7433295443,9054.30946145939,5423.79189968893,4437.9582284687,997.819257849122,576.120255311251,0.637201651874175,19,11255.5144282159,13857.4394250181,5696.70321620987,8289.09259345777,-926.775431808138,-684.914599698581,3.30227934819526,8,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",6,21980.511844765,18435.9252260096,22281.1169600928,29009.500211491,-5048.38335018303,-2826.49352409568,1.5043037957082,7,42420.8527216288,50888.7316439848,31845.0930777139,52238.2570303448,14244.6977751742,13129.9478492003,1.89374426407943,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",3,13704.4818516283,13749.6546280483,4677.69258307638,6318.6246663878,3539.72947751096,5157.09809409421,1.03641551169342,3,39493.531281151,33838.5749704775,33183.3089933441,53287.2179636648,10564.4934592641,1905.96418217331,0.399957593639046,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",54,33915.299775576,28621.5242573384,25055.2756211672,27007.9627581074,28169.0480347729,24520.8872137407,1.73997045813973,5,41997.5591158446,43059.2723171583,8424.85637698786,6653.99970333642,3072.21643109892,3396.02186363525,1.04684491059221,33,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",1,21598.0538276723,21598.0538276723,NA,0,0,0,1,4,34927.8482938216,42778.346828815,12571.0741095755,17598.4142299552,166.551589535757,956.203582729206,1.01068153830722,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",NA,NA,NA,NA,NA,NA,NA,NA,4,51158.9014195043,54005.0236957665,35208.1005592244,47484.9169633242,-421.3794486337,-296.697414580937,0.829603707415452,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovak Republic","High income"
"Southsudan","Southsudan2014",22,7841.89202716472,6889.65956431161,5639.98694438057,6549.63247866242,-574.73536647719,-625.554226585997,0.75,1,14086.0725988319,14086.0725988319,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",8,22708.848268098,9171.89290478507,31391.8922323878,19571.7541222165,-5836.25590197843,-7340.83456620164,0.818768896441312,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,51762.9747829406,45227.0715224224,43622.087147961,45791.2457912458,11625.215482454,10213.0706379072,0.92777777005125,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",6,28892.3522765262,26102.53501432,6647.52916258083,6172.83950617284,-2128.65421816027,-2109.49222143252,0.583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",6,33105.7120057101,34338.3850433874,4322.16024984301,9107.46812386157,-991.217391845813,-1194.84983336053,0.4,5,34165.2656191854,34149.3107724866,2561.70993621859,3035.82270795386,215.025376292117,195.971748527197,0.710996768610767,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",1,100676.716992754,100676.716992754,NA,0,0,0,1,10,247205.408936859,126800.984845832,219280.76901381,260299.604783497,91376.9853484354,74790.8179097705,1.19717540310694,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",53,2191.68522276912,1919.71495745684,1942.61500124036,2145.12151030194,-831.627576074828,-1174.60183110547,1.14472974122369,9,708.698021422241,633.736555030716,657.548162885937,276.915685875342,-116.263458955826,-258.703228029245,1.6520709785235,54,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",4,35462.4532946775,36891.1802410839,2726.90203979086,3689.1180241084,-289.776099580514,-263.508430293457,0.863014537235125,3,115052.908794689,121708.818142302,86064.1100701338,82669.3114646137,-84309.8793415144,-68952.5594793501,0.0711105204647075,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",6,21283.9257348893,18625.4315585494,17394.1172788426,30437.6210178382,-2870.58118664382,-1133.85519717686,0.942847742783654,3,53850.0645081303,53571.0726746493,44985.3482154567,64093.792815601,1187.81828880716,-11291.9231961509,1.02191196626599,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",9,63992.5987301822,69412.2602644553,31480.6673050536,19262.4860861461,-1924.81534973316,-15100.8618992234,0.830147028802288,10,67774.7752030628,57787.4582584384,45948.2596405898,81630.6574992168,-4320.15830242913,1922.92734271919,1.10200364903181,15,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",23,1912.22280289557,716.174621774445,1971.19877130898,2756.10815121426,947.998928530457,0.802712185494673,0.884374712284347,7,497418.736951725,6265.04822859856,1016986.73199536,11486.2174840462,255297.258389387,117861.88346888,0.433604842805482,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",4,8119.71677345855,8072.14217331011,3723.98030829163,6669.82266457456,-315.946986589523,-1461.12947959692,0.785714285714286,1,8583.74207167902,8583.74207167902,NA,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",7,10832.8835406709,10663.4501165532,4124.06662750659,3256.03259648425,425.674710067913,991.380733953298,1.29403309916412,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",1,20093.0258795142,20093.0258795142,NA,0,0,0,1,2,16296.30014852,16296.30014852,1704.94978247535,2411.1631055417,1191.18196257012,986.384906812515,4.13588804425973,5,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,24152.6106415103,27769.5829812993,19806.6204046486,27946.1030503965,-1225.10576259737,-3595.57516379024,0.666666666666667,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,166340.384178694,166340.384178694,NA,0,0,0,1,1,22178.7178904926,22178.7178904926,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
