"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Myanmar","Myanmar2014",27,5869.99888125235,3235.96230777649,5416.78459869976,5849.89884980583,-594.96488800483,508.757068403631,0.987886660212488,NA,NA,NA,NA,NA,NA,NA,NA,15,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",10,3233.91672878691,2723.33382701236,1280.02169034292,2120.42348870647,-47.9758976654461,-25.451169920974,1.77889131618666,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",4,5997.9564488123,6759.68968353954,3832.94546297853,2676.78461236937,-1765.56768842573,-1762.20105973275,0.329684240300002,NA,NA,NA,NA,NA,NA,NA,NA,17,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",8,3717383.10411774,73831.1499949672,6044415.16985103,12630411.8423695,-3140717.25681655,-1567764.14577249,0.109144791449361,NA,NA,NA,NA,NA,NA,NA,NA,27,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",21,22835.9057186351,13091.3357361917,19497.0389706235,31358.2248836178,14345.0894717077,14412.5290368796,0.415545518432039,NA,NA,NA,NA,NA,NA,NA,NA,4,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",3,217.732361290785,53.2743691998417,3874.50821619429,4229.82556732849,599.098240989463,4348.27722207454,1,1,361292.815778128,361292.815778128,NA,0,0,0,1,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",5,38213.978256036,25456.2830590641,38688.8103929755,70781.4382037131,-2500.96994024206,647.141718237512,2.21309216663865,NA,NA,NA,NA,NA,NA,NA,NA,14,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",9,21602.1381873616,14852.9473621492,20463.2204211326,14105.3319989152,-10299.4520372022,-8224.84956115941,0.238226812946892,NA,NA,NA,NA,NA,NA,NA,NA,10,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",37,14967.7506483123,16917.7639991352,8053.27608455363,9260.39603157664,4297.16295559146,2860.98813804211,1.78529632369997,NA,NA,NA,NA,NA,NA,NA,NA,95,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovakia","Slovakia2013",5,53045.4556648302,59098.8642342376,49012.2852689403,70283.3698456076,-20296.3303710095,-22608.506615921,0.275400184557621,1,58994.7563694182,58994.7563694182,NA,0,0,0,1,9,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",9,84911.414419772,87002.6962950254,16219.3044826937,23327.9756383128,6491.4814905747,11673.7926842735,1.02274871853142,1,269311.631902687,269311.631902687,NA,0,0,0,1,5,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",62,156461.123283096,162194.670288255,32725.140862855,31636.1173448149,-937.998627898412,14873.892906792,0.880646344579562,23,212179.926169417,197446.598431698,97277.3775882829,89509.2156120451,-6869.04076467365,-13790.3725520447,16.9129278708678,26,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",10,37909.8727096808,42606.297035114,19777.3148766673,26851.6147267964,6585.36399129442,15868.2066088346,0.703541976579707,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",12,60039.7633149172,41001.430720177,64706.8603213222,51893.1375160777,-25498.1964416402,-18239.5535512863,0.25,NA,NA,NA,NA,NA,NA,NA,NA,27,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",41,8035.0171154292,6292.61414246049,6124.11483504587,5466.67980242947,-2693.99902684494,-2766.94854559471,0.165485679941053,1,14699.2945798659,14699.2945798659,Inf,0,0,0,1,85,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",1,4628.78501521106,4628.78501521106,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",17,6182.07094896958,6108.50870162626,1874.39058445901,0,-57.7847329983151,344.693950135961,1.06213393452905,3,18611.9215800434,16151.5373429482,13676.5936696181,24004.8909836836,9150.12964140216,10255.5653174044,3.32397847239211,10,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",12,11312570.2012994,6154892.62397324,11002724.3809671,17855600.8189086,2760952.06720425,2346760.79912146,1.6544702427533,2,29499580.8488333,29499580.8488333,4359871.40290413,6165789.26818964,1489402.99471879,1481390.92807154,1.91439292561145,4,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
