"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Ghana","Ghana2013",3,0.161912095703858,0.161334991195818,0.109218190708174,0.203349115722044,-0.0417772801323173,-0.0346692970647852,1.8549840134689,1,4,0.040723274919372,0.0389502377846882,0.0145080774257618,0.00772401433691757,-0.00280168148939104,-0.00374528995496738,6.31283819039289,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",8,0.488461264918159,0.432895052586174,0.203922795470032,0.266666666666667,-0.321011316621967,-0.27587524232526,0.867904180930389,0,2,0.128257653998454,0.128257653998454,0.235047531894417,0.332407407407407,0.00799970572796971,0.00874756335282651,0.93412765078505,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",642,0.118081405786017,0.1,0.0956868209470011,0.109375,-0.0136455586596867,-0.0147748501219151,1.01056313424746,4,1,0.102,0.102,NA,0,0,0,1,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",9,0.30958967969507,0.276282984319911,0.225106021052812,0.417333333333333,-0.00237218103927084,-0.0587718542877411,0.088826234136575,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",6,0.280086693105462,0.310444099795641,0.177591549981928,0.34,-0.166175478752874,-0.0945416140158752,2.13080762292004,0,1,0.64,0.64,NA,0,0,0,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",9,0.0290652941553366,0.0219032611128513,0.02604963812862,0.04616,-0.0109907318350475,-0.00791237183643603,0.872589162498755,0,1,0.25,0.25,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",1,0.25,0.25,NA,0,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",10,0.120268496921299,0.100155350502202,0.0820168371743874,0,-0.00149547542162807,-0.0131961380830956,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",5,0.356599600830897,0.192443989624702,0.337478547152444,0.64,-0.173685135697293,-0.129686059546703,1.95543892339084,0,1,0.0666666666666667,0.0666666666666667,NA,0,0,0,1,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",19,0.247374139665792,0.306103234783159,0.153806757767296,0.206666666666667,-0.181898267201534,-0.0678168270888758,1.46177998844906,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",12,0.116730403635243,0.000143522460291238,0.211619531425611,0.204335326086957,0.071187996258985,0.0229279036405093,0.663940242247536,4,4,0.0667814537745736,0.015265209327657,0.0959882273454713,0.166529166666667,-0.0337351139023756,-0.0278580858371854,1.75162482823532,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",16,0.133931621114865,0.0693051098402066,0.173102030199878,0.18402380952381,-0.0654360831102787,-0.0949028298313218,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",1,0.30375,0.30375,NA,0,0,0,1,3,1,0.25,0.25,NA,0,0,0,1,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",11,0.180992838135698,0.182814849485843,0.0822005502101141,0.0714974054855448,-0.043997380441405,-0.0317466124084546,0.153240897403894,0,1,0.04,0.04,NA,0,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,0.0407840575538344,0.0407840575538344,NA,0,0,0,1,5,1,0.00319444444444444,0.00319444444444444,NA,0,0,0,1,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",5,0.037234444986365,0.0233973653390252,0.0630705511088216,0.0524026853054121,-0.0169859079005734,-0.0138408658413678,3.85280103464163,2,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",4,0.488949765778382,0.218792774438452,0.521092192466207,0.82536824452226,-0.26008831428683,-0.169869208201081,1.93782196598822,0,1,0.0459,0.0459,NA,0,0,0,1,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",6,0.303971467468516,0.308411128507035,0.0697251207412021,0.107142857142857,0.0308201501188485,0.0491423228810275,0.629864967186201,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",12,0.0937405662982257,0.0843422499513032,0.0941676431166846,0.156529982363316,-0.00217580313401824,-0.0107991159590011,1.08479093234128,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",23,0.112976995836855,0.0985862152316948,0.0682366644728934,0.0962264150943396,-9.09797747691272e-05,-0.00745952948504115,0.755872004777185,0,1,0.0285714285714286,0.0285714285714286,NA,0,0,0,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",3,0.237804406586517,0.244078214320378,0.0229334010552624,0.0375,-0.00197653702784184,-0.00352564102564103,2.98299690438022,0,2,0.014782913413809,0.014782913413809,0.00978164380641391,0.0138333333333333,-0.00103541918496236,-0.00103014184397163,1.16573351603616,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
