"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Costarica","Costarica2010",11,0.421285172305806,0.271959934441509,0.319667570943521,0.313030638612034,0.165958983176895,0.180330545371011,0.314890605951868,11,0.421285172305806,0.271959934441509,0.319667570943521,0.313030638612034,0.165958983176895,0.180330545371011,0.314890605951868,11,0.421285172305806,0.271959934441509,0.319667570943521,0.313030638612034,0.165958983176895,0.180330545371011,0.314890605951868,-21,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",13,0.200379141998318,0.184055258234602,0.149048021420739,0.0807343866252353,-0.119941408871727,-0.0979251289160296,1.04666515001755,13,0.200379141998318,0.184055258234602,0.149048021420739,0.0807343866252353,-0.119941408871727,-0.0979251289160296,1.04666515001755,13,0.200379141998318,0.184055258234602,0.149048021420739,0.0807343866252353,-0.119941408871727,-0.0979251289160296,1.04666515001755,-24,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominica","Dominica2010",5,0.592716751974967,0.597755505364201,0.267623114686896,0.333476272155517,0.215103564785287,0.228074491742053,0.0980392156862746,5,0.592716751974967,0.597755505364201,0.267623114686896,0.333476272155517,0.215103564785287,0.228074491742053,0.0980392156862746,5,0.592716751974967,0.597755505364201,0.267623114686896,0.333476272155517,0.215103564785287,0.228074491742053,0.0980392156862746,-10,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",8,0.368909663411263,0.353422713470196,0.204062672456628,0.326010014937351,-0.0642399103667218,-0.0740722945510619,1.07728816019376,NA,NA,NA,NA,NA,NA,NA,NA,8,0.368909663411263,0.353422713470196,0.204062672456628,0.326010014937351,-0.0642399103667218,-0.0740722945510619,1.07728816019376,-8,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",12,0.310989381547205,0.280389852181954,0.209906938256645,0.298758245072821,-0.00698785734996026,-0.0359572591994868,0.971377382358977,12,0.310989381547205,0.280389852181954,0.209906938256645,0.298758245072821,-0.00698785734996026,-0.0359572591994868,0.971377382358977,12,0.310989381547205,0.280389852181954,0.209906938256645,0.298758245072821,-0.00698785734996026,-0.0359572591994868,0.971377382358977,-24,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",12,0.330250129226066,0.305326471326801,0.157676915040138,0.0634994578976411,-0.0166415270999689,-0.0655038605495333,0.274339845544836,12,0.330250129226066,0.305326471326801,0.157676915040138,0.0634994578976411,-0.0166415270999689,-0.0655038605495333,0.274339845544836,12,0.330250129226066,0.305326471326801,0.157676915040138,0.0634994578976411,-0.0166415270999689,-0.0655038605495333,0.274339845544836,-23,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",124,0.222200756859085,0.118751276996234,0.234432269202904,0.320137153192077,0.00313712793773743,-0.0255426426073518,0.923460117701455,124,0.222200756859085,0.118751276996234,0.234432269202904,0.320137153192077,0.00313712793773743,-0.0255426426073518,0.923460117701455,124,0.222200756859085,0.118751276996234,0.234432269202904,0.320137153192077,0.00313712793773743,-0.0255426426073518,0.923460117701455,-241,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",11,0.622475741462088,0.711501674908139,0.261397307017584,0.462618877459338,-0.206536710968836,-0.135538114032073,0.942782732288566,11,0.622475741462088,0.711501674908139,0.261397307017584,0.462618877459338,-0.206536710968836,-0.135538114032073,0.942782732288566,11,0.622475741462088,0.711501674908139,0.261397307017584,0.462618877459338,-0.206536710968836,-0.135538114032073,0.942782732288566,-22,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",8,0.124111508690569,0.145238452861092,0.132728593128772,0.147904483079308,0.00871789246328009,0.0085902241192584,0.762987012987013,8,0.124111508690569,0.145238452861092,0.132728593128772,0.147904483079308,0.00871789246328009,0.0085902241192584,0.762987012987013,8,0.124111508690569,0.145238452861092,0.132728593128772,0.147904483079308,0.00871789246328009,0.0085902241192584,0.762987012987013,-15,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",4,0.294885362436617,0.254621589464385,0.531465510223098,0.644961240310078,-0.436124685321977,-0.453918739453004,0.0699873264413172,NA,NA,NA,NA,NA,NA,NA,NA,4,0.294885362436617,0.254621589464385,0.531465510223098,0.644961240310078,-0.436124685321977,-0.453918739453004,0.0699873264413172,-3,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",16,0.633858599952693,0.167257326767894,1.30227454885254,0.378070175438596,-0.383645312501113,-0.263786419146675,2.08081447256727,16,0.633858599952693,0.167257326767894,1.30227454885254,0.378070175438596,-0.383645312501113,-0.263786419146675,2.08081447256727,16,0.633858599952693,0.167257326767894,1.30227454885254,0.378070175438596,-0.383645312501113,-0.263786419146675,2.08081447256727,-32,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",12,0.347373636410572,0.294107679617241,0.318489771273712,0.313987580963423,0.258924755250968,0.261176797388613,13.3625409347018,NA,NA,NA,NA,NA,NA,NA,NA,12,0.347373636410572,0.294107679617241,0.318489771273712,0.313987580963423,0.258924755250968,0.261176797388613,13.3625409347018,-12,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",2,0.335026517899042,0.335026517899042,0.1599113381094,0,0.00306275494652872,0.104376361445327,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.335026517899042,0.335026517899042,0.1599113381094,0,0.00306275494652872,0.104376361445327,1,7,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",401,0.377955399109945,0.345587434050138,0.293409437034686,0.40249433106576,0.0719428010091075,0.065469463991976,1.16666666666667,401,0.377955399109945,0.345587434050138,0.293409437034686,0.40249433106576,0.0719428010091075,0.065469463991976,1.16666666666667,401,0.377955399109945,0.345587434050138,0.293409437034686,0.40249433106576,0.0719428010091075,0.065469463991976,1.16666666666667,-797,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",80,0.44335363488907,0.482456326228281,0.463805089898981,0.52047485222498,-0.0220102573562128,-0.0413201974648228,0.411746718284554,80,0.44335363488907,0.482456326228281,0.463805089898981,0.52047485222498,-0.0220102573562128,-0.0413201974648228,0.411746718284554,80,0.44335363488907,0.482456326228281,0.463805089898981,0.52047485222498,-0.0220102573562128,-0.0413201974648228,0.411746718284554,-156,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",34,0.306171966413584,0.313001223506909,0.13182449996664,0.205595047308961,0.0325607486521862,0.0423549898209392,0.800831269510454,34,0.306171966413584,0.313001223506909,0.13182449996664,0.205595047308961,0.0325607486521862,0.0423549898209392,0.800831269510454,34,0.306171966413584,0.313001223506909,0.13182449996664,0.205595047308961,0.0325607486521862,0.0423549898209392,0.800831269510454,-68,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",6,0.17340892715922,0.279903852327581,0.596422320398938,0.344640915847625,0.646979500226047,0.647202241332234,2.3096627774685,6,0.17340892715922,0.279903852327581,0.596422320398938,0.344640915847625,0.646979500226047,0.647202241332234,2.3096627774685,6,0.17340892715922,0.279903852327581,0.596422320398938,0.344640915847625,0.646979500226047,0.647202241332234,2.3096627774685,-11,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",34,0.204723380977123,0.178201047755513,0.255753495560579,0.358618919265819,0.04545282482832,-0.00772524266663381,0.927688521402469,34,0.204723380977123,0.178201047755513,0.255753495560579,0.358618919265819,0.04545282482832,-0.00772524266663381,0.927688521402469,34,0.204723380977123,0.178201047755513,0.255753495560579,0.358618919265819,0.04545282482832,-0.00772524266663381,0.927688521402469,-68,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",24,0.197916873627864,0.150358939695428,0.332926497798348,0.187729984169751,-0.0960461037531703,-0.110723458020351,0.744739582881131,24,0.197916873627864,0.150358939695428,0.332926497798348,0.187729984169751,-0.0960461037531703,-0.110723458020351,0.744739582881131,24,0.197916873627864,0.150358939695428,0.332926497798348,0.187729984169751,-0.0960461037531703,-0.110723458020351,0.744739582881131,-47,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",3,0.411982827359102,0.351098415103708,0.584068387903122,0,-0.0981539620042003,-0.38708118121005,1,3,0.411982827359102,0.351098415103708,0.584068387903122,0,-0.0981539620042003,-0.38708118121005,1,3,0.411982827359102,0.351098415103708,0.584068387903122,0,-0.0981539620042003,-0.38708118121005,1,-3,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",8,0.141210973737605,0.172651935988881,0.544890547353492,0.545165304936135,-0.343007560814107,-0.0612292278747162,0.0428132767639507,8,0.141210973737605,0.172651935988881,0.544890547353492,0.545165304936135,-0.343007560814107,-0.0612292278747162,0.0428132767639507,8,0.141210973737605,0.172651935988881,0.544890547353492,0.545165304936135,-0.343007560814107,-0.0612292278747162,0.0428132767639507,-10,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",136,0.372003522041537,0.334257274259204,0.243996656156993,0.331323951098612,-0.095861196962983,-0.0972175334279274,1.94869357969572,136,0.372003522041537,0.334257274259204,0.243996656156993,0.331323951098612,-0.095861196962983,-0.0972175334279274,1.94869357969572,136,0.372003522041537,0.334257274259204,0.243996656156993,0.331323951098612,-0.095861196962983,-0.0972175334279274,1.94869357969572,-269,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",6,0.243585357709195,0.215266857239845,0.0988565655052827,0.13609179206484,-0.0266255171100183,-0.0700929543851462,3.86806293021509,6,0.243585357709195,0.215266857239845,0.0988565655052827,0.13609179206484,-0.0266255171100183,-0.0700929543851462,3.86806293021509,6,0.243585357709195,0.215266857239845,0.0988565655052827,0.13609179206484,-0.0266255171100183,-0.0700929543851462,3.86806293021509,-10,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",2,0.456317204301075,0.456317204301075,0.114999893176844,0.16263440860215,-0.0116167434715822,-0.0116167434715822,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2,0.456317204301075,0.456317204301075,0.114999893176844,0.16263440860215,-0.0116167434715822,-0.0116167434715822,1.16666666666667,6,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",6,0.593933293659182,0.747846974657146,0.385886372876926,0.816389139311662,0.0897670426338699,0.0460257678068993,1.12334516954303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",7,1.26407837918231,1.33478806241445,0.649805333553264,0,-0.673149296645078,-0.242219500798309,1.0275727610979,7,1.26407837918231,1.33478806241445,0.649805333553264,0,-0.673149296645078,-0.242219500798309,1.0275727610979,7,1.26407837918231,1.33478806241445,0.649805333553264,0,-0.673149296645078,-0.242219500798309,1.0275727610979,-11,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",20,-0.0890145030158067,0.076831000109741,0.708872907377086,0.747484553875531,-0.106910821981749,-0.0905274017822256,0.55692701486315,20,-0.0890145030158067,0.076831000109741,0.708872907377086,0.747484553875531,-0.106910821981749,-0.0905274017822256,0.55692701486315,20,-0.0890145030158067,0.076831000109741,0.708872907377086,0.747484553875531,-0.106910821981749,-0.0905274017822256,0.55692701486315,-38,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",13,0.271128355492587,0.179078265657528,0.242802664894152,0.546167154682076,-0.0497996462503423,-0.0688997294744887,2.64720212066808,NA,NA,NA,NA,NA,NA,NA,NA,13,0.271128355492587,0.179078265657528,0.242802664894152,0.546167154682076,-0.0497996462503423,-0.0688997294744887,2.64720212066808,-13,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",82,0.377883987532027,0.319167027340042,0.225804483718977,0.321212121212121,-0.0439096737996349,-0.0391097883062584,2.53107601887183,82,0.377883987532027,0.319167027340042,0.225804483718977,0.321212121212121,-0.0439096737996349,-0.0391097883062584,2.53107601887183,82,0.377883987532027,0.319167027340042,0.225804483718977,0.321212121212121,-0.0439096737996349,-0.0391097883062584,2.53107601887183,-164,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",84,0.197667500334132,0.109618145275575,0.216008727655909,0.21533274621402,-0.0737451944642561,-0.0579601009208432,1.5,84,0.197667500334132,0.109618145275575,0.216008727655909,0.21533274621402,-0.0737451944642561,-0.0579601009208432,1.5,84,0.197667500334132,0.109618145275575,0.216008727655909,0.21533274621402,-0.0737451944642561,-0.0579601009208432,1.5,-163,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",10,0.532832211184662,0.524261082620171,0.243512506334023,0,-0.011307296412071,0.0649315148358276,1.63614557236049,10,0.532832211184662,0.524261082620171,0.243512506334023,0,-0.011307296412071,0.0649315148358276,1.63614557236049,10,0.532832211184662,0.524261082620171,0.243512506334023,0,-0.011307296412071,0.0649315148358276,1.63614557236049,14,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",6,0.0463720766252912,0.0466599062027972,0.0281785222657592,0.04887248358225,0.0108349958478507,0.0132341360189434,0.67463857964447,NA,NA,NA,NA,NA,NA,NA,NA,6,0.0463720766252912,0.0466599062027972,0.0281785222657592,0.04887248358225,0.0108349958478507,0.0132341360189434,0.67463857964447,-5,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",2,0.207238590276412,0.207238590276412,0.00499774873744458,0.00706788404582714,0.000172632625670793,0.000185996948574399,0.962236924878775,NA,NA,NA,NA,NA,NA,NA,NA,2,0.207238590276412,0.207238590276412,0.00499774873744458,0.00706788404582714,0.000172632625670793,0.000185996948574399,0.962236924878775,1,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",5,0.223950590701879,0.232552348520999,0.0458552940093722,0.0676950545914609,-0.0131489281755839,-0.0188944425820172,1.47286044536531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",8,0.464911445844296,0.373144812646603,0.275233036383843,0.369079196665403,-0.11614910561702,-0.121967554646072,1.83833106226429,NA,NA,NA,NA,NA,NA,NA,NA,8,0.464911445844296,0.373144812646603,0.275233036383843,0.369079196665403,-0.11614910561702,-0.121967554646072,1.83833106226429,-8,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Trinidadandtobago","Trinidadandtobago2010",10,0.313963263790841,0.262469697334729,0.195290156306673,0.10964671341455,0.123223117913314,0.0704355355876681,0.28899566767657,NA,NA,NA,NA,NA,NA,NA,NA,10,0.313963263790841,0.262469697334729,0.195290156306673,0.10964671341455,0.123223117913314,0.0704355355876681,0.28899566767657,-9,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",7,0.405312680636963,0.213490168825478,0.528101285906975,0.159190543544033,0.0447229141717296,-0.0572432298580728,0.551646853173106,NA,NA,NA,NA,NA,NA,NA,NA,7,0.405312680636963,0.213490168825478,0.528101285906975,0.159190543544033,0.0447229141717296,-0.0572432298580728,0.551646853173106,-5,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",25,0.498821431258444,0.571848303134108,0.372860738021155,0.631087281548972,-0.235292829222031,-0.0661663638787366,1,25,0.498821431258444,0.571848303134108,0.372860738021155,0.631087281548972,-0.235292829222031,-0.0661663638787366,1,25,0.498821431258444,0.571848303134108,0.372860738021155,0.631087281548972,-0.235292829222031,-0.0661663638787366,1,-45,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uruguay","Uruguay2010",25,0.314163825304454,0.319678908241844,0.133517929173862,0.0507555309387756,0.0188006388705831,-0.0132622302054883,0.429070808664763,25,0.314163825304454,0.319678908241844,0.133517929173862,0.0507555309387756,0.0188006388705831,-0.0132622302054883,0.429070808664763,25,0.314163825304454,0.319678908241844,0.133517929173862,0.0507555309387756,0.0188006388705831,-0.0132622302054883,0.429070808664763,-49,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",5,0.248724769370027,0.226398985318527,0.166348756883793,0.277627134199304,0.0674934178991744,0.0421587017570855,0.331654853228504,5,0.248724769370027,0.226398985318527,0.166348756883793,0.277627134199304,0.0674934178991744,0.0421587017570855,0.331654853228504,5,0.248724769370027,0.226398985318527,0.166348756883793,0.277627134199304,0.0674934178991744,0.0421587017570855,0.331654853228504,-9,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",16,0.302799965906897,0.361985116292411,0.210700736790774,0.364724245577524,0.0461798560773527,0.0708262426283213,0.259639283186884,NA,NA,NA,NA,NA,NA,NA,NA,16,0.302799965906897,0.361985116292411,0.210700736790774,0.364724245577524,0.0461798560773527,0.0708262426283213,0.259639283186884,-13,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",3,0.400364159648453,0.37919826652221,0.250102872886008,0.498860504557982,0.106575008423693,0.106575008423693,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,3,0.400364159648453,0.37919826652221,0.250102872886008,0.498860504557982,0.106575008423693,0.106575008423693,0.428571428571429,0,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",14,0.201102514829246,0.182549293869757,0.146222317544599,0.145746026235525,0.036083490957746,0.0344901089226008,0.616145947027283,14,0.201102514829246,0.182549293869757,0.146222317544599,0.145746026235525,0.036083490957746,0.0344901089226008,0.616145947027283,14,0.201102514829246,0.182549293869757,0.146222317544599,0.145746026235525,0.036083490957746,0.0344901089226008,0.616145947027283,-27,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
