"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Belarus","Belarus2013",91,29513.5184755647,19748.8345762469,28880.0953226344,32623.3658640277,2436.08205576257,-352.724016529509,0.464800590834253,24,2,13567.6904724912,13567.6904724912,1019.12341115052,1441.25814978099,-510.277872802195,-601.626108394818,0.623458099200968,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",65,35565.8613469816,34934.7209204817,19065.6002928411,27272.7272727273,10402.7417327928,12155.0377316199,2.4,5,2,41772.5560802653,41772.5560802653,17182.033935374,24299.0654205607,-13672.7340030705,-10859.3168472417,0.375679318621756,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",69,9657.54035802336,6162.83386513807,10434.4701174069,10911.8835005746,1074.89821760546,886.595145348227,0.668671282285466,13,1,74282.0982941464,74282.0982941464,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",95,52430.1403339056,45863.8848132494,36359.5526903066,37414.1728419008,-8841.54555146522,-9424.740797537,1.75125803761747,19,3,34407.3411938061,34234.5104273461,18202.4520848793,24483.4182204514,-3851.0691876585,5444.27411770086,0.668964461777181,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",65,9563.3164465367,10038.349028449,6374.7708767727,7049.85754985756,1957.6740824068,465.385297658696,0.755410320972771,93,1,356125.356125356,356125.356125356,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",41,19169.8986518351,13167.550477083,17076.3195746342,15722.9678560861,7450.75193633646,8375.11286614489,1.06876518551087,16,28,23908.6874135886,22007.3703142107,16836.5872208177,16519.9636123351,-3725.08835353037,-4838.97305068229,1.24444510687377,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",822,30078.659729151,18090.1803677155,32063.3349183344,37813.5020186275,4460.64582548887,5793.43147995893,1.06666666666667,208,453,58610.7271379307,47487.3177920559,55873.3882440717,60677.479983379,19250.4248234926,30645.5244558128,0.332075980919881,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",97,28974.0472735859,19635.7923734411,26389.6068636271,30846.5506370153,7953.98922795576,3583.86063836724,0.488585253414913,9,5,15225.070891504,14865.3096573583,8169.68389666322,9287.13885451553,-2417.32212273453,-2133.86459042506,0.0666640310658504,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",77,23596.4764343732,6877.59373425131,33632.2669837102,23257.3797612605,16173.7516615507,13994.9423870576,1.80559367508924,7,11,19970.4884125174,6599.28354896984,27056.8381359566,22173.7659215194,4320.69166044234,13102.3454171866,1.10641447643779,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",50,16193.5427758509,12372.6867046804,13406.3969062496,18570.1476507708,-123.389839983007,581.570826672437,1.61722148740882,3,7,67181.2547730461,40947.8940359133,93281.7957041498,91827.8574389312,117936.864428164,124229.303673557,1.53846153846154,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",81,17035.056589678,9349.8986479886,21041.8807762405,16338.5176817458,27741.6323389221,35465.3133257308,2.28662702314451,19,7,34701.14800802,11937.5687192602,67387.842158672,27196.1295595385,65805.9790391238,58906.1340873901,30.2215498696564,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",608,50501.8876186903,37525.6247262492,39428.7845866488,37031.0499293388,23075.6198537582,21195.4798107497,1.34010751575506,119,53,124784.250174392,85763.9309093792,115440.086107436,126219.645787283,33579.5822693303,22039.7537520454,2.10283270899363,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1556,47450.9210299303,35292.3767557618,38594.2583433423,45808.5026620396,217.406643166223,12717.1767068916,2.10526315789474,79,55,97256.2991461928,49904.834137377,107326.150696649,108168.054799406,15439.2202705251,82300.661142865,4.8851475098565,1,22469.6925428718,22469.6925428718,NA,0,0,0,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",610,38316.203114316,25440.8841705836,34687.849558394,42321.7544981741,23424.1731966823,39681.2531729147,2.14285714285714,97,1,758714.477616512,758714.477616512,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",198,29714.0046830187,20931.8892173833,23688.8149004694,29695.0412508513,15948.5968401932,16382.260014123,3.23555852509944,64,60,29968.655135096,20647.3865153857,36521.3376889349,43026.6611690656,22382.7052144789,9540.44584440984,0.50651155029036,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",116,4879.39808368963,2143.53869992222,6116.01389742454,4101.57885850502,11713.5087056424,16285.8873945105,0.684078701836393,54,39,3146.63943505392,1229.16707763244,4665.75173865683,2197.12716742028,2002.97995134727,1705.96660723775,0.75,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",102,68090.7435547739,59068.0415918444,46171.6014800783,50809.366716199,43675.9192382645,39881.5845966972,0.937936196983869,16,3,100406.641584364,105561.783809658,44013.0235687768,87588.8375250779,-20912.0274886894,-20052.3367425113,0.410339470738846,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",83,77028.5612643139,57548.7393951033,60698.7167023163,60707.7852393306,-12944.5162145736,-2343.81328978761,0.504621694732536,19,12,133032.831649599,85026.4372375158,143172.227012463,172503.506672375,-36065.8095043309,-6408.99944060096,0.0634212505223364,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",48,80949.1144040652,20857.0256614854,112860.611836638,64534.2380602005,-36609.4375109187,-31226.9487069666,0.314782941140112,12,2,152853.676313877,152853.676313877,84202.5530262186,119080.392476118,-49481.5150977954,-50653.5997846174,0.552719109833698,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",23,51370.6273532608,32962.962962963,44736.9972841394,48515.873015873,4036.15165820992,2671.44489158776,1,4,1,32029.6296296296,32029.6296296296,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",86,27690.4060313216,22761.7987309746,21708.7938188036,21901.2026577278,6853.00008377271,9257.61781883652,0.416174422858548,10,26,29433.3857488711,29202.2337172051,22965.2814451692,32831.33411294,-3768.21286483477,-4164.01089650863,0.526198352550312,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",155,3219.06386363189,1110.27588438096,5461.5580493851,2630.5471821645,1773.0950966145,1588.19253687274,0.517496790766796,49,37,13288.2166467659,3513.39625278589,21402.187597712,19214.9934169476,10032.275858704,9454.43573226086,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",89,30901.1304370193,25000,21184.9343541084,25631.3526570048,7036.41134991125,7719.70976512486,1.44444444444444,36,1,92307.6923076923,92307.6923076923,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",1509,16881.3002088899,11201.2566298169,16486.0569738316,15045.8993856174,426.372501750821,1520.96758503846,1.71704880521676,425,88,28214.4847419828,12950.2481067206,34185.5062724169,22765.0999399776,17915.3540657008,-5314.57910367467,0.533091891573341,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",109,28443.6153459791,19756.5221748711,24298.0285157652,36811.3760683761,10147.6652724502,16388.9576354897,0.830254082185619,23,13,35813.947619006,21960.2286070109,28973.6738412589,38333.3333333333,7255.09274626615,-8654.7470911729,0.413576592043163,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",57,55906.1081875614,44580.2617762537,43498.6739219128,61029.3704622631,4811.01164791155,885.790269710248,1.48678659563557,9,17,85734.2673447719,63272.7276115354,76279.5127352513,91527.2924530187,-3591.19441527892,226.900131320261,0.284996311654755,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",177,17858.5811352337,9630.42822193343,22776.6000868492,18600.1135297814,-4738.4509767979,-3149.84435385548,1.19230769230769,92,52,9873.13571100139,6305.58511697551,10452.8427291385,12027.880568714,-1481.13513547564,-1130.38500736305,2.17809096732864,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",116,28430.6204355131,21883.2378226779,26107.1821879788,26174.068768301,-6123.61337905416,-5492.5863225839,0.32413442250058,8,1,333447.213693918,333447.213693918,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",88,14371.4872716051,10202.0160153154,14505.0595861136,14696.0177705178,-2153.55431638652,86.4409654652463,0.991803645774959,21,2,6095.94844233445,6095.94844233445,3192.46574433008,4514.82835304312,999.950537673317,1644.28933845398,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",247,10329.1675208204,4765.10111004216,12895.0322278727,12047.0350125059,7140.79945349091,8586.53318679468,1.14186915061779,98,32,38231.493402956,20510.9898763196,46668.61815672,60416.7758026334,7748.46277597489,1715.87999910986,0.832198332246851,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",16,22283.6026398615,19775.9328964493,14289.0655010126,24814.8148148148,1199.74190563739,1873.3758786645,0.546522533883224,1,8,63614.5142102243,24867.7423470409,81302.2278805328,83565.6827820187,29756.1519827433,25605.9387667913,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",230,15827.4713483246,9070.81050415456,16068.8369487612,16949.383575935,14414.9098450159,7708.04547561401,0.947442505743105,106,20,53240.9639628479,57188.7094070906,41077.9281221704,42225.2424103161,2585.2332176608,5975.44182792989,1.9111399334026,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",53,29999.096164568,22431.0016010401,26675.6950604935,30236.1689956689,5954.29947072986,7144.44418171839,1.11306084862309,12,7,78169.3702584321,62677.4732586067,49771.9779167091,67935.9207378414,28057.0098947454,25974.1645620864,0.884476983220823,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",117,11530.1181700933,12009.7473061321,9827.80789567385,14126.5433355521,4872.41034155403,3192.79917464588,1.6,63,10,20663.3717567137,11992.8860922387,19656.893270026,39031.2832427455,-3043.27726322105,-3296.87365636416,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",55,113241.48057124,59276.0934178383,117262.232708798,140393.336075435,-17120.4718076364,-9984.02586351298,0.841547405602015,36,7,351038.31233375,254803.933332969,337869.870879892,622756.552475028,-197265.987269979,-102553.559519685,0.747077736036147,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",6494,25270.6128582747,15988.0398654017,25716.4486930331,24381.7607947375,2689.56216395011,3057.17330162722,0.820517300035233,650,19,38754.1505524169,32657.95888576,27360.6485016026,47964.119596205,-13880.3874492921,7879.4130611291,0.771879828127124,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",772,2591.62804850323,1731.94063160567,2516.95515137576,2760.0205905268,1205.37321590457,2019.34070335953,1,359,55,1064.13465292395,747.205234239923,969.987324627288,1745.79615665851,901.172971385063,1374.06663153245,1,1,2847.31039835972,2847.31039835972,NA,0,0,0,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",439,25353.8360194058,17356.0655393853,23505.8380180883,24861.3911780384,-4637.79859665595,-5413.77058605985,0.555555555555556,31,5,19532.3765484047,16918.5195281309,15864.3673135972,8330.40887013451,59.5738458823691,-6696.28084239244,2.30534321277071,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",169,167710.595552089,147165.535606724,93205.9632712196,131119.609102661,11558.8394765661,4156.37610702444,1.07735296968632,27,5,190328.529699618,186130.302156732,30928.5164349509,61645.7863691614,10335.9101467272,5725.9100207668,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",84,25028.1350868136,17958.0744818486,17864.2094302099,14221.6567239403,13365.8640889734,25503.7281017535,1.15384615384615,33,4,23835.9696023093,23180.4452396307,6420.60825511166,6636.77313783883,3424.81692620902,5338.81081286086,1.17195975195103,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",273,39127.5269352217,24104.9239204664,42534.8309672393,44840.7332859355,17245.7630229688,4999.83380109423,1.8929821122898,34,28,52232.6010569511,59314.3091453973,37769.6703252138,46870.6854009069,-22408.3975424659,-18018.5219019631,0.0752810672652452,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",143,22649.5567145239,17057.2306356506,15009.6011812101,15049.5579688654,-6653.94418829332,-6766.88779224369,1.44702139883662,51,8,81034.02924715,47991.7776367832,80461.7637286063,171720.134975656,-20679.2980657264,-18324.3352202683,3.28177886432075,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",306,35528.2555229632,19774.5364095118,40144.4781093013,37601.1045936936,26022.9537320251,21126.9121327618,0.481591833010203,85,23,114317.501453785,39126.4487645178,171069.094160105,154166.419286864,47428.0595220055,60787.4157963325,2.08636566405587,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",61,46392.2536230099,32292.7062603471,39830.1167790731,50457.3535317924,11842.2002267967,6910.36631413034,1.65735062911586,11,1,5485.61997371281,5485.61997371281,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",74,14233.876779602,9450.02921635862,11618.3267525652,8826.10607253354,7378.12109165896,6547.32237846306,0.785275338064864,22,8,28244.3354355274,11592.8294734399,30120.1705014793,34230.7536474011,2627.63361111068,2756.82014641617,0.901895028702334,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",80,7827.66070650009,4433.76971431924,8357.28876346401,8606.29665766582,2113.72755780414,2435.22130520016,0.322256681644186,8,8,7280.35000554287,7164.98418941911,2690.10000886271,4036.56673410162,-168.967721069607,56.2488408712447,0.308816362774014,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",87,35841.6200517974,26056.6840594797,29447.1253841122,43104.1078985042,4048.93802721835,5638.35304707973,0.92013335660815,19,12,55992.7084812012,58994.5412497683,36410.1985370344,37618.9664880599,19793.299495792,28326.9280196252,0.602305926046609,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",196,62230.8438685595,47303.7478815123,48739.7649070905,47303.7478815122,4734.89959223003,7662.13990069662,0.728226002352822,42,1,176450.488129451,176450.488129451,Inf,0,-4.95167641866447e-27,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",81,47588.2647450438,31209.178592342,48746.5810382375,56300.6488810715,3954.20944998598,24606.5047850107,0.591738423690137,18,8,18551.2431142053,13614.5804854766,14645.2764973756,1511.35767079767,2371.05784195852,-3177.59612384257,1.36550067576117,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",173,3154.50573884822,1394.47563962065,4481.98881667662,2973.538796317,-650.310212913749,-864.301980872895,0.211134682078864,54,38,5833.59371099322,5275.46452504759,4917.25398359738,8850.93750937061,-813.731091996617,-235.484158353783,0.250415717545243,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",100,14155.5964039882,5817.02426668762,18677.1736057391,24166.7177895566,4674.86971678255,4411.17224201845,2.14596325313259,70,27,20824.1015839502,14244.8585618728,23514.5325573828,24566.6398333554,3737.70758480605,-1092.27106918327,0.6323675610968,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",95,13732.3738851525,3187.79966791805,25538.5054053053,12237.4017341659,-3858.84254090039,-2983.56484902365,1.61234213317022,56,11,4849.95431577928,4544.86263341179,2488.26906476239,3479.25633383103,82.0152210116685,232.180779368861,1.27614384951194,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",37,98168.3913464899,54516.057700821,103149.181269815,143213.635080701,-30569.8549716934,-28535.6588098887,1.66438123109036,13,2,82611.4495354264,82611.4495354264,46549.4873472727,65830.9163280278,-24984.9750879361,-24596.1665401423,0.56316191168486,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",164,20767.6253918183,15314.0318223497,22497.1969736312,17470.0637889842,7580.99193690257,13273.4006078228,1.34787354917214,23,38,17965.8268648544,20118.4997953329,12665.4770466207,12138.8236655852,6516.53730532907,9190.71861176869,2.78964928797435,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",874,18303.8107289439,16355.4236091896,14374.9799621516,12262.8920920996,10398.264657407,7580.62210998163,0.944828169083118,228,73,47571.0462015645,19799.2223023878,72439.4289124152,59857.9483729306,79897.6015432361,15442.7576948006,1.89816175388582,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",87,19818.0917323477,14428.2805192163,18423.4481477649,18964.7748101064,3778.78907385814,867.358604217872,0.79616273722057,22,1,8679.12050044807,8679.12050044807,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",93,17922.3945311847,12886.4635150365,13542.2903116868,15105.5358867942,815.180436952508,3150.84481738535,0.891444668464355,15,7,13737.0475579252,13867.8097948665,2495.37229294749,4538.03440987235,1293.45547957938,1591.85089843099,1.07942142874149,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",25,33569.5421018874,17324.6870027894,26675.5747950313,46452.8016641898,9044.4597228608,6535.40875262227,0.385946528047319,23,2,71147.1450573937,71147.1450573937,3857.16073978998,5454.84903046403,-976.734699834584,-1002.38678764937,0.61859859140392,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",138,31786.0405877227,20066.5826813785,30084.6296156637,33058.287269584,-4015.70941255389,-2997.18416496161,1.19701519281888,30,19,167853.391054476,33562.2552636866,284890.308806989,104782.649272583,-114035.271889561,-102778.930573886,0.240111747315905,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",271,10623.4779427936,6461.9689090211,10293.4842561163,10685.6503303007,-2795.27327483881,-4186.13301797552,0.877134724275996,69,13,2637.51807878934,2076.65779118095,1648.63835419334,1808.03276642544,785.882310372273,785.882310372273,1.12765957446808,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",59,28436.874753391,4955.97993273127,43985.2017841254,70916.2283908606,46300.3062318765,56028.9780327162,0.936191500943618,106,16,6153.99889533685,5748.781879769,5858.71372019521,7261.80855758268,6926.51159431408,9086.43269541654,0.0632911392405064,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",188,7604.45637729136,4653.74350912287,7128.93729437673,5621.39560358829,1510.05371345843,2269.71932160759,1.13874237640541,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",107,9886.84045765787,6176.25149634966,10699.4074413121,10390.896675451,5295.5480798871,1195.98110727845,0.64392377523463,26,12,50135.0869960404,33352.7451816973,46553.0496851675,75382.2198570387,132.859858634499,10935.6176201187,1.33718178229716,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",810,1294.31404670437,595.546858284495,1619.95207323266,1670.83979685372,-232.472496913652,-281.758203617299,0.9,484,133,467.669497113655,264.890609158813,661.448545230442,516.140610513229,20.5274310088971,96.8729391547316,0.552165022573061,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",484,19886.9347054697,6362.78256736849,32049.2671524725,20118.5124987271,8205.00803100337,1203.16090642763,0.459362658730022,596,6,16077.7488383418,19080.4140584122,14753.2688842824,26912.9387772591,11217.3201047015,14073.066105752,53.6424392241312,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",49,11762.8686358147,9194.42060859713,10107.5162027784,8400,5521.8471830223,4120.74900841282,1.07120679434456,68,2,110289.929199099,110289.929199099,51710.1897806489,73129.2517006803,16082.8088372146,15367.7412994183,1.53449287523608,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Panama","Upper middle income"
