"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Croatia","Croatia2013",1,31153.6691106175,31153.6691106175,NA,0,0,0,1,1,48080.7155406993,48080.7155406993,NA,0,0,0,1,2,1,34187.6198922303,34187.6198922303,NA,0,0,0,1,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",4,7734.7752869741,7994.92450232987,3414.49465403911,1749.80909325964,2436.19692932262,2791.57223988905,3.75673630640235,4,13290.2477968777,13159.6729526905,3854.33854072404,4017.52597497807,-2150.61483141461,-1368.41115107511,0.262156468580294,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",9,22914.5253347131,21393.1619451574,19111.7983088893,30638.5776397516,2638.91269784061,2913.51129196974,3.0276368455584,1,7666.66666666667,7666.66666666667,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",74,3625.06042443158,3556.88781821693,1946.71462442002,1976.24617582392,416.001810257599,-450.300715518959,2.59962759687135,38,22958.6778018126,6239.30157890919,31397.3561184907,26067.8235300157,-12981.4902477362,-1764.75953721516,0.263223047152694,85,27,8708.60129750876,10226.0603191488,3480.56573948107,3503.35823706847,825.016728174773,2945.54370775931,2.17944310859852,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,3647.73520542182,2259.50220953869,3713.5006809611,6206.69047619048,-1209.3359850236,31.341746031746,1,1,40566.6666666667,40566.6666666667,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",2,1499.21961171165,1499.21961171165,938.947417845713,1327.87217267261,620.91203725637,543.220434275157,4.63333333333333,2,14230.5956113437,14230.5956113437,15481.3425415551,21893.9245860108,10041.898718282,10475.110470031,24.155980861244,10,4,1264.08660920288,604.666921107458,1493.79864492581,1085.986699648,1319.79100531008,1319.79100531008,1.25,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,5882.72922644929,5882.72922644929,NA,0,0,0,1,2,5764.32028817376,5764.32028817376,783.825543485563,1108.49671413175,-356.420159916532,-331.360277816862,0.56787030910294,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",33,9619.26535044485,5772.98557241248,9045.11226789443,8969.35725027495,3784.79664736599,3664.87164836005,0.258838502920045,7,2829.13505316,2969.57951052802,3030.61129497482,4366.5812971531,2160.44578584601,2378.73137232797,0.355182219909499,21,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",198,11069.0593842872,5701.30715930029,11868.1553032761,16099.9561444595,-3172.90366706176,-3697.78038668877,1.07818590264603,123,10592.8477534989,5393.55371062396,12371.6625952159,12324.4564734343,2105.2763139865,5558.13168148072,1.00135962452016,179,64,5953.64195047504,5095.48331942227,4047.81442464472,4326.76328857432,-596.631686371622,-385.009090035478,0.358486472025777,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",43,958.288243708004,950.888281580693,894.473534422559,1259.46722730364,551.145798998042,287.782757259556,0.776586046819258,55,1741.50258366454,1548.90247545611,1233.98923631204,1257.28993050963,-30.4962071404529,-3.08261348521413,1.05990768034071,99,5,1434.90038729419,1649.16479605213,1148.64729139032,2372.75866529977,-736.617777561584,-633.929484917825,0.2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",4,13976.2770735654,14402.3384826428,11772.6776902516,12844.7997372485,-9204.91977055647,-10467.8496519296,0.125875706214689,3,25892.5687718514,24356.0356653231,23809.6473685233,24065.695929799,6387.28287518295,5668.32060124264,3.11111111111111,1,1,21024.8503084068,21024.8503084068,NA,0,0,0,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",21,28338.8948495705,18276.2022509762,30622.4639333745,41632.3768650368,-10879.1089349428,-6226.98860388467,1.57335088050364,6,434353.427551865,7134.9758448621,1048599.03976924,27853.0271549164,-353373.606206864,-358694.06568686,1.02065846960543,10,1,11260.6190121041,11260.6190121041,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Madagascar","Madagascar2013",11,10115.972839599,3338.15581880708,12827.5852999643,25077.6035395459,-4448.15984823805,-1836.12326806577,0.0894251237163949,13,473.5890083934,765.699230995753,811.223886498291,754.244822916176,-80.9969814344771,-10.9152634107449,0.868495799356449,26,15,453.706734355379,489.100066194762,790.224444586045,583.198338264499,22.8999614299936,11.8994406714297,1.77719168917779,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",12,8266.15896223365,8258.38151038463,5451.44541205132,10921.8245740315,45.3845424322792,1141.62448758262,1.35211082154962,14,17638.1546037044,4743.4083483785,24425.0986910716,20070.5510527959,-11025.9743997789,-3761.32082146932,1.41666666666667,8,6,3819.18951769598,2027.32455221567,3935.93673172756,7023.12447376872,4097.96214863945,3400.00650825757,1.51937427427844,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",16,10518.6682611155,10352.429236996,6831.6075352146,9553.71563834598,2590.98270589691,1864.65624744745,1.56490484948373,1,12567.3501026621,12567.3501026621,NA,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",2,5598.02040751107,5598.02040751107,2142.48562118387,3029.93222266758,598.940090527312,598.940090527312,1.65384615384615,3,10777.176246419,1830.70662126873,13870.4060472686,21203.2009428684,-660.000514445109,-1565.72543018893,1,3,1,3101.83999925731,3101.83999925731,Inf,0,0,0,1,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",4,15522.1953241807,15765.4596138079,5453.63652727385,5525.4565864876,-2595.49339696353,-3745.36895048516,0.157258735984669,1,550848.03688726,550848.03688726,NA,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",3,7088.96728576053,6976.72002250523,2864.62697321273,3989.45080122669,-360.662779818462,-326.663031849287,0.849741900468695,3,6394.59639290795,4259.9455497237,5131.40874537559,9212.66311463079,-2031.69711420118,-1933.40246517229,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",11,13235.1809407488,12237.7480521416,11315.1389508533,14588.7616050477,1464.29007663461,9519.85885417594,0.544349548223702,4,5653.58814593336,5877.79074495266,1755.19774346934,1320.61462893122,-228.363179253959,-188.224422693105,0.813204214755713,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",7,-415.422783067891,180.269038576982,1561.40326339889,2672.51652655167,797.512454248263,410.702143311359,2.08670361029567,7,176.65161499698,162.942453831353,127.559401336512,122.512496561382,153.980450882112,186.265902694379,0.898144684503498,33,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",18,12994.2329092577,8400.92981449221,12312.7557725605,14002.651411969,17446.0964998252,16634.1131399446,1.51432076842171,8,16333.4549224321,11260.874910199,18698.6276373133,20455.9217685852,9585.15481485325,10599.2084103497,13.5945660596236,141,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",22,16591.9320959342,11544.9470540704,13825.4296120151,17286.8663082269,6152.1390494335,5473.91580078113,1.34346543787487,14,10390.3290381193,6256.2920364957,11046.8660060899,2357.62256455099,5279.094224184,5317.51651404632,1.04226219028702,13,3,11326.5676646153,12333.6391706893,4452.57085604722,8732.63819572564,1602.73703953664,1602.73703953664,3.88888888888889,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",9,5748.76716419461,6813.77804159266,4276.44126431516,6932.55933455507,8.41493291435506,726.042233889119,1.32578727966623,5,8943.41309452791,4342.77613073165,9774.90054289082,17944.6069977332,-3539.64066095763,-3380.51204216751,0.825002320730296,3,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",1,9326.3747681403,9326.3747681403,NA,0,0,0,1,2,5909889.88397348,5909889.88397347,7798482.51105968,11028719.73307,-1927965.74262113,-1891787.69143901,0.727227746609979,1,1,58842.1488917561,58842.1488917561,Inf,0,0,0,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"SriLanka","SriLanka2011",1,896.456237919383,896.456237919383,NA,0,0,0,1,6,1498.6729110402,1599.57852200111,672.810118454804,799.538417025714,145.838606951567,-312.580935717622,1.05376475001939,6,1,6197.72213870191,6197.72213870191,NA,0,0,0,1,"2011","South Asia","Sri Lanka","Lower middle income"
"Tajikistan","Tajikistan2013",2,50472.1677010102,50472.1677010102,54103.9047619961,76514.4758917571,17192.265302593,20600.0512016269,2.44663335006207,3,716.98288922996,615.271923146901,751.96757747742,645.097674502424,-199.227507585782,-151.073455686996,0.611512275158829,6,2,1327.40442309022,1327.40442309022,623.726784635568,882.082878046982,-314.779490429516,-280.66273392404,0.501925699116333,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",1,84.0887632038361,84.0887632038361,NA,0,0,0,1,2,784.899146361962,784.899146361962,678.1595096794,959.062376040895,-68.7321565928902,-95.9062376040895,0.910905618992248,33,1,1021.07783890372,1021.07783890372,Inf,0,0,0,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",10,11568.4470877173,13242.1149114765,3679.9186164721,2683.25891844855,1432.99423786452,3666.3417854598,6.1190960490193,NA,NA,NA,NA,NA,NA,NA,NA,7,1,16488.4941285204,16488.4941285204,NA,0,0,0,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",11,29950.1456088732,20323.1562412279,29777.5506393048,39685.2241893545,-13895.4239580775,-17107.6403929172,0.0627533133092346,12,23925.0575356767,16480.0764464106,22138.0034410293,25109.3561674806,-3971.30095899431,-5597.92824998804,2.39358081485724,140,6,8264.20389993296,10815.813165305,10103.8293078267,17283.6173905405,1068.1682907304,1735.53611304244,0.992358581535829,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",4,8048.18333301487,8075.85483128612,5696.92395345253,5708.31187887053,1332.26840741181,1418.14440257214,1.49122003736063,1,37633.1193064819,37633.1193064819,NA,0,0,0,1,35,3,19499.3688240341,7468.25205078324,27396.8894461625,46094.3252328756,8441.98102573696,8255.41580857225,1.84954711477396,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uruguay","Uruguay2010",19,17225.4070749616,16386.9962302259,10422.8595598556,15793.8089284303,-2204.66939950816,-2876.14520518279,0.639090473760989,6,14429.9999346816,13872.1237541478,4835.48903421453,4507.15314879814,1661.03881050485,3025.72192453849,1.09898449332257,18,1,125946.253114175,125946.253114175,NA,0,0,0,1,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",6,42410.9076806723,12588.5695031965,44266.639362427,66443.0481333759,-20796.5514781134,-18531.4083756441,0.77457177757778,5,36073.9235270202,5533.6523382466,52505.3011292264,47957.6886389778,-23753.0040988877,-17589.5976868876,3.43197491535001,7,6,2194.9518958911,2607.48057081,1404.50661777594,2269.92204900587,343.109868344061,457.80309496076,0.448973961083133,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",18,3968.35632824231,2744.43853646526,4574.87127119088,7540.3229881755,-2322.14811497065,-1511.40805155278,1.89674099839943,51,7884.35846878003,5245.40745719142,8488.86055105276,11870.3414426668,-722.351974570411,-421.800133000985,1.09834500609622,17,13,3002.61961092967,3820.11657740496,3212.04188633932,3874.09699819559,-365.776216766813,-584.151705567357,0.555312971651904,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Yemen","Yemen2013",2,5516.59472839238,5516.59472839238,1618.72963464606,2289.22940313171,-656.959181512207,-735.823736720906,0.666756622412848,3,2041.80291833442,2102.7959270803,698.960229147867,1393.92294133289,70.8207730890436,70.8207730890436,1.38461538461538,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
