"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Belarus","Belarus2013",30,0.36570606827674,0.315906534200201,0.197464324155033,0.224612403100775,0.102558338980767,0.144779990647487,0.126960950848441,17,0.529230356577334,0.445445174888988,0.277592824435027,0.39390673004009,0.028647482035508,0.00202372191317669,0.436317904679882,23,0.382923231755595,0.405019771747672,0.204326951638054,0.343172119487909,0.0603489261214558,-0.0306394211933012,0.358089060760961,2,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",8,0.251005927310187,0.260135135135135,0.114217521809871,0.100555923088645,-0.0145488555122292,-0.0145488555122292,1.74242424242424,18,0.364670315499087,0.320974639391947,0.121513476653315,0.212801661300303,0.0511564568123707,0.0296707850149452,0.249334775886985,46,0.550771976487757,0.388519218402184,0.379433185400553,0.507711389128559,-0.104112492371092,-0.018318475954862,2.4,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",28,0.447252882416331,0.272672273813838,0.402754884816775,0.513405482861345,-0.0100761652866132,-0.0419197163235913,0.854289313729126,32,0.762426009824653,0.687347633140385,0.675382971733316,0.559230194319881,-0.14668843274934,-0.161605793688865,1.47198658890701,9,0.585029407931915,0.696384171425921,0.250575135169507,0.401568022893177,-0.0225777371230213,-0.170548035984569,0.756784034988307,2,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",35,0.594744764041555,0.485405314792319,0.557109563214755,0.4949788926189,0.134790488839749,0.0534665519868639,2.81145486637705,28,0.562609616043789,0.579519844806043,0.354682983602502,0.62980739520033,-0.0817006960784449,-0.0609868888602922,1.68,9,0.29631986028681,0.32170740675116,0.27843243732483,0.50358401880141,0.0978175603549265,0.170815948728649,0.322007361828495,1,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",20,0.121627502528564,0.0720363283948215,0.235939544854399,0.113618017124942,0.115992277266773,0.0232092836967629,0.432525275284637,3,0.582722040704251,0.583543838031438,0.0100567216856235,0.0160147628473759,0.00170014210934824,0.00145251128497309,1.74997271180075,8,0.222322313803186,0.257768493512458,0.130205423396763,0.125788560437245,-0.0477299563035811,-0.0212065688276014,1.63112011943464,7,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",43,0.386567796231914,0.317977937960606,0.261102264574874,0.227448610303148,-0.0618079224849438,-0.0653704392701484,1.66250198457177,6,0.426012142875932,0.361213315474564,0.32247285738331,0.122668169068464,-0.230632013361911,-0.288770940266199,1.82355753634348,11,0.333054871433307,0.380486941713724,0.185624910308331,0.252676220806794,-0.00899266304296252,-0.00314628679428582,0.728893496108451,2,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",206,0.416279043879746,0.318464695808973,0.355332658636069,0.497659443157074,-0.113429564924618,-0.029402751924086,2,586,0.41577927739372,0.373270918494368,0.293181851480039,0.407560794308166,-0.0458024064349311,-0.032421533103578,0.41597158213984,284,0.33943236220116,0.296678735466068,0.239039626647751,0.386492430688222,0.00490025744335606,-0.153384700054768,0.90002195440942,30,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",30,0.498427344431568,0.57242535533652,0.247843314156538,0.273467191623466,-0.0346335473175344,-0.0121034839923842,2.20305934827072,31,0.44908379410404,0.469841275605672,0.294704325285567,0.454050704686413,0.0682492733131451,0.00554761940111869,1.13770803690381,18,0.495723326079835,0.529117936622948,0.254754650022134,0.464872162221733,0.190997700710558,0.123689444776178,0.374552738265592,1,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",12,0.151127477773509,0.149377906883166,0.0956099306705264,0.197617804485601,-0.0195307739250173,-0.0191071292741523,0.976095659747967,12,0.276820701358647,0.188166023581548,0.239437506165628,0.335786969476269,0.0169507258775956,0.00964536393366796,0.857142857142857,17,0.106952602523696,0.0736180170239696,0.0983334965805617,0.128128316931282,-0.0508958747801655,-0.0581498445748179,0.637601694747174,2,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",22,0.245311086433001,0.170182136549812,0.199482342966794,0.341475347834209,-0.0425167639287747,-0.0521886317597048,0.845073438937908,13,0.323332778444341,0.310520793074148,0.182275122230994,0.33646324966992,0.0249110648185861,0.0284040940838747,0.485158940704352,13,0.279422024554303,0.173865801273497,0.290270723284823,0.321947136524735,-0.119456499364136,-0.224080713662774,1.19892707146582,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",29,0.224645298044581,0.217391304347826,0.150092061776263,0.214901777737939,0.0359430013693145,0.0605164042387282,1.03142352442574,19,0.273160656300692,0.274843541238674,0.169734212660138,0.30551255985961,-0.14489240458697,-0.136405658686424,0.531714582499527,22,0.375216012659192,0.46620173182148,0.243429063357704,0.357332402742335,-0.063839847118477,-0.0856663619096722,0.44079283279809,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",281,0.405416250512199,0.351521955671764,0.269477046302955,0.295313949891741,-0.043872149231081,-0.0229558091378371,0.622925413418494,138,0.419117346847596,0.384986255543015,0.274212064831978,0.444123777457111,-0.00387856784184436,-0.0281099435794244,0.781533765695963,190,0.461009098916636,0.473987434912811,0.232529107510929,0.266224502020235,-0.0998066246008978,-0.0981941203114152,0.945347170194629,25,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",88,0.237989725684426,0.180943509235741,0.195633061521754,0.27130110795176,0.289952738081599,0.15298357284643,0.269937565906846,1225,0.291694103399709,0.254403270929457,0.188278750992565,0.252394588482716,0.00919736599498023,-0.00285775912561975,0.817676705262952,85,0.372216132750514,0.361748600603702,0.198823236013006,0.236650338655056,-0.0616706402093447,-0.0456811194027976,0.745402491063738,13,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",206,0.323956595660411,0.376179424242391,0.166469838009824,0.159715744216744,0.0138060877453892,-0.0695997555006754,11.2244961241983,149,0.558790188898592,0.465852489555755,0.323525972764903,0.533153467273406,-0.0886437542801495,-0.00368961418925666,3,217,0.49037211675473,0.475724652907309,0.296559352349116,0.473367299675775,-0.037213361804406,-0.024864033482375,1.18036343932924,17,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",87,0.434689590601185,0.37700689941241,0.277359772849254,0.321312212110999,-0.00237143247595205,-0.0307606830244566,0.389434910261616,30,0.556240395136063,0.515777714193807,0.359689944020286,0.493302421432251,0.119090991952135,0.184269475316624,2.08583220062587,73,0.798688119741854,0.548633633793753,0.739858361276749,0.73259106955813,-0.394016604049479,-0.286989845516342,1.55545906209097,9,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",17,0.348714598361037,0.305394946797289,0.242164807034018,0.268856970843726,-0.0480864256376932,-0.0998355971341998,0.856057352810738,92,0.340433868135494,0.281142800104896,0.234556565200815,0.393383899422401,-0.177807175414157,-0.272639669566075,0.272727272727273,28,0.606395396677276,0.497834444030264,0.429178159832597,0.880131362889984,-0.428637322426861,-0.276950720011813,2.2786833038208,6,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",54,0.455415440970565,0.371838879442636,0.279869057862335,0.408627762339553,0.0246092159260702,0.0301406531088892,0.851500088642993,14,0.505559697402358,0.453992596218984,0.300070775476257,0.363430024296292,-0.0536849165680311,-0.0799242000786477,1.00030156814602,18,0.567260623464871,0.567969727006744,0.29832139666628,0.40248021451331,0.0539514678558822,0.0576385638034265,0.557721731765875,3,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",30,0.435014864694111,0.484516890524873,0.263424544619442,0.437893414578692,-0.0665732295253476,-0.038167964345846,0.571604191894659,7,0.433013168041473,0.508032682226868,0.361740995787191,0.542127518141699,0.0837300163535107,0.0802183985125622,1.125,12,0.273161022225299,0.366511373801225,0.286546815341186,0.525624663206557,0.0542883496798633,0.11501165612836,0.504355171877019,1,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",4,0.354766012633614,0.355731204095865,0.252151151684746,0.458194905869324,0.0537686820721491,0.0488068632582316,1.15444886363636,1,0.259920291110726,0.259920291110726,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",4,0.344905391542347,0.381195516811955,0.147330000238019,0.176166189453591,0.0724567596894582,0.0751784978648686,0.288571428571429,17,0.59316267499211,0.58455114822547,0.199686644856935,0.251590842413022,-0.0136934477675987,-0.0136934477675987,0.461538461538461,2,0.144949274571834,0.144949274571834,0.0333613704443309,0.0471801025417257,-0.00524223361574731,-0.00524223361574731,1.28571428571429,1,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",46,0.377910944494136,0.358419708068326,0.236709671004657,0.334114759650954,0.0313984852217046,0.0637659738732443,0.652519041669146,28,0.454912518770911,0.447986700521905,0.252792867208771,0.303076986158541,0.0574754070949495,0.0224805478480818,0.421907142887855,19,0.462981141470886,0.351662852645952,0.331128257458938,0.455935900692955,0.0250235605620113,0.0776617447303968,1.18121942372879,3,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",25,0.187920849793663,0.154405883010017,0.165151293246099,0.200538002159676,0.018991659907396,0.0105591394485157,0.217049746491851,102,0.346828185146709,0.307431700785019,0.262990592884644,0.476445010825174,-0.223140694588308,-0.227195333092677,1.16932701227739,53,0.311594337103164,0.295650017425569,0.202814033127766,0.303644813539486,-0.0474215936071082,-0.0495974467386274,0.775042226130446,1,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",56,0.332060408913436,0.315611141341857,0.173831939463874,0.280260861944029,-0.113390004461243,-0.0918630609905754,4.04118021777903,19,0.378623658794843,0.374243023692823,0.247571926242221,0.40470353458848,0.0781500424726329,-0.0544454979987549,1,20,0.544090338847143,0.453521067686124,0.260101858896503,0.297690415696373,-0.196122582757645,-0.232731643910744,1.66618314915988,2,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",243,0.298988829944901,0.226648365053979,0.248175979842717,0.29008225544744,0.0159306194868356,0.0301840835151809,0.584753727674896,602,0.369238714634846,0.343090351804452,0.299765265138354,0.408979269611999,0.00518257324090021,0.105580215656074,1.26367684014385,538,0.386315058526291,0.336591433754151,0.377466861552391,0.411827956989248,-0.0632515656197091,-0.0169321088894059,1.30868389688516,80,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",54,0.448420353221102,0.389860452329907,0.278755120898513,0.448766197497279,-0.0178796964833894,-0.078411454126956,1.68997962051943,15,0.834422633215254,0.481684817316423,0.844433064545332,0.674120137950855,-0.219468268858588,-0.0412110275703507,0.924260263293491,22,0.485262142591453,0.42369301743217,0.319160545694331,0.625854443104142,-0.0199303583575319,-0.149385642079862,0.478974377305239,3,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",31,0.428683023659226,0.423754642385547,0.376479835189564,0.448010427859294,-0.133222753322215,-0.106652048877764,3.07655938163155,7,0.441920933692389,0.267734037347745,0.330073593562902,0.468988077020539,-0.126521353243,-0.0683258027399975,1.50947810804412,17,0.589708722039428,0.550174780169653,0.289619109995512,0.30886174144906,-0.0886196198256607,-0.155473298683289,0.640534272091543,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",34,0.106534640794754,0.0698145798496433,0.151722345344356,0.125389450514065,0.110641828901973,0.115232409250486,2.89324271517343,43,0.0961116294379912,0.0918448473045253,0.0941244797527527,0.0798061379644214,-0.00715889165262768,-0.0310508899005264,0.163735437516038,29,0.22516007123472,0.162107006157117,0.275213896980983,0.386821940922902,0.00749106411690339,0.00162524656326624,0.672844272844274,19,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",36,0.499775323359212,0.379911088042928,0.383027165188072,0.516731343033392,0.107789963101911,0.0822944197705822,1.01418551132713,32,0.547875029133476,0.458050676661624,0.290757387544767,0.461682311342106,0.00443022654138909,0.029101862661047,0.624442069693499,31,0.588473225555829,0.584478173787015,0.285303843495917,0.456341660821258,0.0457256373017169,0.110489864193652,0.357975426750197,4,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",24,0.313316035113557,0.37846447371351,0.209795350080044,0.228192131562663,-0.08814853030006,0.0240723741002747,0.153549049835616,19,0.669338881375744,0.4822856320663,0.573200910909532,0.797875713379835,-0.018897421612863,-0.126526302826501,2.00926128644209,14,0.509220302353917,0.497522079488269,0.217023828862591,0.168296844652576,0.00667255786930942,-0.0521077216909975,0.638677829124972,3,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",59,0.239082892314478,0.150283465240629,0.232116271418889,0.29581678493768,-0.00799232718230999,0.0199124892712246,0.179609512797326,46,0.285153382883548,0.166983557777245,0.367638839385768,0.480260512106275,-0.111161207844042,-0.119441810847338,1.07656746144775,75,0.278944430812501,0.183307609105814,0.247823398744925,0.386920229939365,0.101904871858213,0.0808052186340092,0.355329155783797,6,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",12,0.45875920586343,0.487044321494915,0.160516883034898,0.270460446019611,-0.0156529049013268,-0.0148955930023143,0.998339676901459,1,0.594034165044061,0.594034165044061,NA,0,0,0,1,5,0.595358462834169,0.577200577200577,0.143015278912686,0.0924256782014209,-0.00704619862738464,-0.0069942530440432,1.4,1,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",106,0.3161555859489,0.290144991499556,0.406055304202369,0.394529654564217,0.0915064425959806,0.0273229007196891,1.15419672294705,52,0.497189160488814,0.45654020464642,0.276124202272401,0.431262582686224,0.0112512905209007,0.0198924156311426,1.13370332400528,60,0.477827029112432,0.419990420549766,0.257909016545625,0.374966042005646,0.0660538001067998,0.0938187575174224,1.44744601070259,10,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",38,0.344259538778091,0.274582352929258,0.241412568869457,0.286113603822666,-0.0347319630356236,-0.0355388376742136,2.66756504818682,12,0.503363335216292,0.389285490365699,0.360039942647318,0.600599292387574,0.0292915354481632,0.0276368152526219,0.765586794788571,6,0.796470324621321,0.65014648270648,0.638580833493169,0.703550968286139,0.313488301144997,0.315013641799459,0.520208617388192,1,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",42,-2.39734203779946,0.161326074870932,3.58926732056909,6.33821871476889,-0.291878432269441,0.0919266093264954,1.0508863357364,31,0.719662286404573,0.259898746313844,1.17295167087024,0.85943130189566,-0.296537783510445,-0.201830895651391,0.820978737295452,26,0.423286975917849,0.15530388105668,0.834397925672066,0.626914304333659,-0.0694821073085836,-0.10435512596013,1.6550443908006,2,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",10,0.371348347314159,0.436312098812514,0.330935926311009,0.516131660729174,0.194847271602948,0.141231852350531,0.338598779630381,8,0.52356342842622,0.6003300337718,0.383660929109236,0.712221212550147,0.143857532798159,0.266370081138406,0.911286666210265,11,0.343223124695588,0.262575539964474,0.307488063581369,0.424066924066924,-0.115276947838738,-0.0224664715793794,0.922187225445069,2,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",371,0.258652179564909,0.247713333221712,0.222293092688072,0.305781391147244,0.0311412826697513,0.0392797155067225,1.24,1478,0.35205327935691,0.310031840083998,0.238530663907782,0.329268292682927,0.0197149258747136,0.0061594226474096,0.933333333333333,3344,0.345718079501217,0.308944793366525,0.255212279752851,0.349929954656121,0.0271426434792232,0.0260185311412202,1,45,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",107,0.325113369127278,0.401705494148785,0.513382968331768,0.507126605841932,0.0529955517507827,-0.0118384739087616,1.06709288679441,536,0.514508123760429,0.519645102031449,0.339469143691117,0.43560078455897,-0.0478292526625308,-0.171229103855804,1,67,0.255096076250433,0.199508715255161,0.2246233873482,0.271140969229926,-0.0721335306125416,-0.0982830454096695,1.06760848646736,24,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",87,0.367818563544582,0.384407678602003,0.228154786228359,0.287379287379287,0.0249052028041366,0.000177247119606932,0.937193180932421,2,0.391294466848622,0.391294466848622,0.110809860480207,0.156708807535779,0.0222160725449736,0.0238469924510968,0.664177983345635,371,0.317504020034946,0.246245777247264,0.238207073357994,0.32036272122986,0.00850327683912915,0.0388272482316317,0.921941672644971,11,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",46,0.44093787848666,0.377582114623186,0.24019563607609,0.356009070294785,0.0816536453988344,0.0398908375849305,0.669696783216306,33,0.372004678091414,0.299058913821036,0.250970543644428,0.507923103670955,0.00721606048114606,0.0367263075486352,1,50,0.322606102130889,0.287423109763527,0.276156476428132,0.39407447840854,0.0320176068507266,0.02855218658978,1.00453217742208,0,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",35,0.366431053700717,0.335021347921208,0.150938574403236,0.1676212294769,-0.0502542993996037,-0.0450310831422325,0.594798840124769,26,0.437013534622144,0.455368694562145,0.173568600359116,0.278802453787678,-0.129279191152548,-0.131950222619962,1.98139636697031,31,0.475745496847866,0.44542023849576,0.127560152470502,0.163386399491876,-0.0422544288498492,-0.0834776516407553,0.485512235963168,1,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",124,0.191712571268243,0.152412159429761,0.206065037466873,0.256101419866519,0.046655900820315,0.0201014578784056,0.473023887886684,78,0.609331463090317,0.457208923014666,0.490752355520858,0.377649325626204,-0.185042051364097,0.0221599387625365,0.548827110525532,33,0.42126143255478,0.41139383595498,0.243664986319563,0.417592353397055,-0.179385449266572,-0.137541418953968,4.94208811014481,6,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",19,0.511411056138444,0.476854623053833,0.26081688367995,0.394098968361159,-0.0898487807520375,-0.0937746402843922,1.37961251813713,21,0.497412485991659,0.494790202208117,0.227291377293983,0.398659809987865,0.000766910459976304,-0.056378712663913,1.14832110167921,28,0.533818837914885,0.565207884019666,0.305788678837514,0.545995359242921,0.0841451568601721,0.0361273981727505,0.19571096979006,1,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",98,0.223749977363651,0.191954624058559,0.19277474993967,0.284322678843227,-0.0789800582967047,-0.0716740707926064,3.15161985274525,102,0.233255801530477,0.101043039702845,0.271084417568094,0.232109939506952,-0.113929368790517,0.0103655232776658,0.569507439350028,59,0.130998644181572,0.0725190659500162,0.146604256466441,0.121874937628485,0.00264327904935646,-0.0296702559301067,0.881101407553722,10,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",24,0.473186935363982,0.437959840991238,0.509119428616452,0.561184672250036,0.311027605327671,0.455360090030791,0.900695189131391,9,0.233328744273673,0.103597834623398,0.278451237148624,0.355652182665499,0.0295342590265566,0.0274451724915589,1.62804927378664,10,1.11619024780054,1.34421113194082,0.618737409048611,0.766666666666666,-0.40572783036134,-0.131107090491973,0.943424451680943,0,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",8,0.62440113853046,0.645461404860109,0.254235283295279,0.446041029935842,0.182931536394253,0.16927621548074,0.120129998627222,12,0.796831371038692,0.768902013832707,0.424600774715433,0.531202887703982,-0.120567791314866,-0.133364276329284,1.39981965997356,16,0.495038534610493,0.454408443067943,0.308112833517521,0.409157789059348,0.123796839010155,0.12068469219257,0.385900660229994,1,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",21,0.31898950119075,0.264982635522141,0.612911405228967,0.690351479109485,-0.100307478453713,-0.226254977281012,0.287092541442538,22,0.158592518015945,0.364476396117322,1.01063870915254,0.823870484612916,0.174527849306098,0.0256950683746523,1.07050592955123,23,0.260604828645459,0.1900565040824,0.571576552028316,0.486458139225343,0.039831823075318,0.0512964413450154,1.11168021762048,6,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",3,0.724637791577723,0.707385073619415,0.0664379670938582,0.0355201159840522,-0.000851967550449214,0.000809495754645719,1.40009053592416,5,0.404939186121802,0.443065197167737,0.16100367529294,0.307297384299192,0.0647414477713493,0.0457160773777836,1.45331840719675,9,0.653469659701265,0.559930200336552,0.608124182068888,1.27773733443701,0.146450744894539,0.178706700147917,2.58300594249937,9,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",81,0.403616061332517,0.418369183385939,0.234912573212511,0.313295991755589,-0.0353627570383354,0.0284411764909442,1.35713905389754,42,0.367453225615385,0.317426228748473,0.247180177762901,0.33285027728367,0.0149701095742747,0.096144220128442,1.86442131527553,26,0.331068263867665,0.290252467382846,0.264195593626559,0.350350381030663,0.129181368542036,0.122830711017568,0.452855619649399,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",18,0.282988185411952,0.322099494544996,0.252367194108881,0.264080785442321,0.0797347206362365,-0.0206399517112632,0.298199133033328,14,1.55863647547331,0.458105813364757,2.03895011036522,4.32795321040978,-0.94986259890485,-0.328570626046421,6.70092636543202,9,0.537905548233828,0.573357863032514,0.185423107198718,0.118268974891937,0.0486314524621181,0.0110796751332405,0.825091416629918,1,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",52,0.262259758774613,0.204212773773446,0.370771978135943,0.426918876381349,0.0563236427683933,0.00488653162832467,0.687587635504861,2,0.836398442948603,0.836398442948603,0.116500357501128,0.16475638559941,0.0205945481999262,0.0205945481999262,0.8,119,0.450641651016823,0.422572789999291,0.367375681503748,0.491953023053502,0.0975353519008353,0.0700959157600207,0.242195209812854,15,"2013","Sub-Saharan Africa","Madagascar","Low income"
