"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Colombia","Colombia2010",112,0.380889575915761,0.353802685117021,0.22617082793746,0.475,-0.135402984170352,-0.061372960122575,NA,-112,112,0.380889575915761,0.353802685117021,0.22617082793746,0.475,-0.135402984170352,-0.061372960122575,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",8,0.506990863172125,0.503420687107527,0.306289032166675,0,-0.0951172811712943,-0.20152568871708,1.00485165098186,8,8,0.506990863172125,0.503420687107527,0.306289032166675,0,-0.0951172811712943,-0.20152568871708,1.00485165098186,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",7,0.611175427699427,0.652347676370249,0.388671520848665,0.622222222222222,-0.33651131489813,-0.144020421608874,1.27632187853205,-7,7,0.611175427699427,0.652347676370249,0.388671520848665,0.622222222222222,-0.33651131489813,-0.144020421608874,1.27632187853205,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",14,0.356709764226558,0.398713726467577,0.149857225335189,0.272972972972973,0.0329921413803457,0.0407866220507537,0.805463116026161,-14,14,0.356709764226558,0.398713726467577,0.149857225335189,0.272972972972973,0.0329921413803457,0.0407866220507537,0.805463116026161,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",11,0.199964948165515,0.209805773397025,0.178634447683966,0.39,-0.0785723168465881,-0.0969598847963295,0.550894654500755,-11,11,0.199964948165515,0.209805773397025,0.178634447683966,0.39,-0.0785723168465881,-0.0969598847963295,0.550894654500755,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",5,0.113166849488494,0.0962875431048048,0.060923991434484,0.00439973080185105,0.0539493453086273,0.0422786763732258,0.0980578468967152,-2,5,0.113166849488494,0.0962875431048048,0.060923991434484,0.00439973080185105,0.0539493453086273,0.0422786763732258,0.0980578468967152,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",27,0.199936862930945,0.166721277417102,0.166879329760222,0.28372216330859,-0.0041543202748603,-0.0108663907509142,1.33333333333333,-27,27,0.199936862930945,0.166721277417102,0.166879329760222,0.28372216330859,-0.0041543202748603,-0.0108663907509142,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",11,0.164452428069503,0.190727749487279,0.0918780418886568,0.0949682648197484,-0.0254139607242306,-0.0552011980157457,0.31748486747034,-11,11,0.164452428069503,0.190727749487279,0.0918780418886568,0.0949682648197484,-0.0254139607242306,-0.0552011980157457,0.31748486747034,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",72,0.159519297670907,0.137082839716581,0.120521877649033,0.186666666666667,-0.0422939393690898,-0.0713636854098096,1.20594178090854,-67,72,0.159519297670907,0.137082839716581,0.120521877649033,0.186666666666667,-0.0422939393690898,-0.0713636854098096,1.20594178090854,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,0.358081061374281,0.369972571919477,0.0861884983788462,0.0368550551190467,-0.0592980954154713,-0.0930841727026126,1.38968592212659,-5,5,0.358081061374281,0.369972571919477,0.0861884983788462,0.0368550551190467,-0.0592980954154713,-0.0930841727026126,1.38968592212659,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,6,0.163048116096792,0.186233441712433,0.0687714869860626,0.12037037037037,0.0306840179179416,0.0458943181055018,0.214497855626248,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",7,0.0319090756707366,0.0229961876506798,0.0417105955065077,0,-0.00853864433374615,-0.0177909636736064,16.3923448532144,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",16,0.244744187471389,0.203251281960708,0.211242797900934,0.113333333333333,-0.0358350369564199,-0.0480731140146057,1.07849289660419,-16,16,0.244744187471389,0.203251281960708,0.211242797900934,0.113333333333333,-0.0358350369564199,-0.0480731140146057,1.07849289660419,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",6,0.296141577960063,0.161399552344102,0.372434196195833,0.49466684080187,0.136148748304908,0.147189897079958,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",57,0.134384811848533,0.111089008581881,0.0939501831310403,0.133333333333333,-0.0418416428171383,-0.0433014769690464,1.30813957469671,-55,57,0.134384811848533,0.111089008581881,0.0939501831310403,0.133333333333333,-0.0418416428171383,-0.0433014769690464,1.30813957469671,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",10,0.325132959890152,0.300185956686203,0.215428324262639,0,-0.0181982090165118,0.000194054580896695,6.82518601501616,-3,10,0.325132959890152,0.300185956686203,0.215428324262639,0,-0.0181982090165118,0.000194054580896695,6.82518601501616,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",14,0.371363581887412,0.4,0.150916065515637,0.23265306122449,-0.0466470290489946,-0.0861260683457129,0.997399729221018,-14,14,0.371363581887412,0.4,0.150916065515637,0.23265306122449,-0.0466470290489946,-0.0861260683457129,0.997399729221018,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",4,0.168030357333208,0.196596508245477,0.125285868713338,0.242429770156877,0.00727663522954064,-0.00619278395311784,0.742861309631004,-3,4,0.168030357333208,0.196596508245477,0.125285868713338,0.242429770156877,0.00727663522954064,-0.00619278395311784,0.742861309631004,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",550,0.125882659250049,0.103044379447325,0.0931762263464651,0.111111111111111,-0.00589104915666769,-0.00813560650168888,0.733101576388217,-547,550,0.125882659250049,0.103044379447325,0.0931762263464651,0.111111111111111,-0.00589104915666769,-0.00813560650168888,0.733101576388217,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",15,0.187103489785995,0.129073526730048,0.201306017132276,0.21603192686375,-0.0170326337862911,-0.00750406212309997,1,-15,15,0.187103489785995,0.129073526730048,0.201306017132276,0.21603192686375,-0.0170326337862911,-0.00750406212309997,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",35,0.353486164604082,0.214476198798561,0.319195212845233,0.641072875985558,0.00518390094165256,0.00308206395733899,0.958956357060339,-35,35,0.353486164604082,0.214476198798561,0.319195212845233,0.641072875985558,0.00518390094165256,0.00308206395733899,0.958956357060339,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",9,0.249704168494616,0.234273376969576,0.141507556262891,0.210933333333333,-0.0214574818300686,-0.034270717326309,0.730669488667656,-9,9,0.249704168494616,0.234273376969576,0.141507556262891,0.210933333333333,-0.0214574818300686,-0.034270717326309,0.730669488667656,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",18,0.314652609558461,0.276351033477392,0.239838864835814,0.366666666666667,-0.127868512069854,-0.112836246051599,3,-18,18,0.314652609558461,0.276351033477392,0.239838864835814,0.366666666666667,-0.127868512069854,-0.112836246051599,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",11,0.220498094467403,0.223186884180177,0.125607794643139,0.207211538461538,0.118721235739809,0.0812003452542224,0.0489830385366395,-11,11,0.220498094467403,0.223186884180177,0.125607794643139,0.207211538461538,0.118721235739809,0.0812003452542224,0.0489830385366395,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",11,0.128375680226078,0.0588013529733751,0.152476358662142,0.262727272727273,-0.113254694610624,-0.102984180783923,2.06472972216209,-7,11,0.128375680226078,0.0588013529733751,0.152476358662142,0.262727272727273,-0.113254694610624,-0.102984180783923,2.06472972216209,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",7,0.414132078456773,0.444505492984358,0.243943212966817,0.10962962962963,-0.0976550286625126,-0.100012807698763,1.0542917226116,-6,7,0.414132078456773,0.444505492984358,0.243943212966817,0.10962962962963,-0.0976550286625126,-0.100012807698763,1.0542917226116,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",5,0.241983561830942,0.253040673046136,0.12320145012821,0,-0.037735754198345,-0.0542681047915517,0.672680417927006,-1,5,0.241983561830942,0.253040673046136,0.12320145012821,0,-0.037735754198345,-0.0542681047915517,0.672680417927006,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Mauritius","Mauritius2009",2,0.0341352237144198,0.0341352237144198,0.00851895312572365,0,-0.00857190402753858,-0.00584663865546219,1,2,2,0.0341352237144198,0.0341352237144198,0.00851895312572365,0,-0.00857190402753858,-0.00584663865546219,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",155,0.265334425968029,0.261585311333439,0.157012489828733,0.26,-0.047366511537481,-0.060772038330452,0.801729615158917,-152,155,0.265334425968029,0.261585311333439,0.157012489828733,0.26,-0.047366511537481,-0.060772038330452,0.801729615158917,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",8,0.206262325312107,0.185179288698405,0.0989743302430726,0.147620026225297,0.0589383613465968,0.0266581078881376,0.32936476972386,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",5,0.134651964901612,0.143439914210976,0.125792114506446,0.158043719288063,0.0544323941446343,0.0391737857800123,0.399883168837369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",9,0.336668591581294,0.303892999216858,0.237804817035067,0.491666666666667,0.00999906640083995,0.0198673986759479,1.00223833576584,-9,9,0.336668591581294,0.303892999216858,0.237804817035067,0.491666666666667,0.00999906640083995,0.0198673986759479,1.00223833576584,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",16,0.253876641502627,0.215045652939379,0.193712390038047,0.188505747126437,-0.0529321432569804,-0.0924157112483727,0.512638701260126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",16,0.233275408755526,0.207360750132598,0.108409243181049,0.151636363636364,-0.0492305753038882,-0.0516172149759754,1.37111571925761,-14,16,0.233275408755526,0.207360750132598,0.108409243181049,0.151636363636364,-0.0492305753038882,-0.0516172149759754,1.37111571925761,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",6,0.0931670935324648,0.060808784551619,0.094709334527072,0.0929363810426166,-0.0351604517955574,-0.0367483585420948,6.72141764121256,-6,6,0.0931670935324648,0.060808784551619,0.094709334527072,0.0929363810426166,-0.0351604517955574,-0.0367483585420948,6.72141764121256,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",90,0.261847958460088,0.25,0.214371646392351,0.322222222222222,-0.0187517592307147,-0.0166932755923631,0.849362066895334,-87,90,0.261847958460088,0.25,0.214371646392351,0.322222222222222,-0.0187517592307147,-0.0166932755923631,0.849362066895334,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",29,0.192744118929309,0.139385972341211,0.164763505323855,0.26,0.00416382022720166,-0.00143008099214806,1.14285714285714,-29,29,0.192744118929309,0.139385972341211,0.164763505323855,0.26,0.00416382022720166,-0.00143008099214806,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",6,0.182624873511872,0.101866592212054,0.211306484144044,0.377262443438914,-0.0591979791186662,-0.0519784842823307,0.991579925279824,-6,6,0.182624873511872,0.101866592212054,0.211306484144044,0.377262443438914,-0.0591979791186662,-0.0519784842823307,0.991579925279824,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",5,0.258783593168012,0.212508177656119,0.181320386302715,0.254180602006689,0.0688258549119438,0.0370502366716184,0.300974332346807,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",105,0.21249346998821,0.2,0.127101642651753,0.155,0.00248098727187451,0.0141169474406872,1.59506651104791,-103,105,0.21249346998821,0.2,0.127101642651753,0.155,0.00248098727187451,0.0141169474406872,1.59506651104791,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",18,0.142000633379562,0.138443589522683,0.114258856500976,0.234501795404647,-0.0138977964032183,-0.0211921940259854,1.2007885846366,-18,18,0.142000633379562,0.138443589522683,0.114258856500976,0.234501795404647,-0.0138977964032183,-0.0211921940259854,1.2007885846366,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",5,0.135142292572308,0.0428994418949868,0.193744226202008,0.272531122835574,-0.0585179269834368,-0.0427381810027249,1.5,-4,5,0.135142292572308,0.0428994418949868,0.193744226202008,0.272531122835574,-0.0585179269834368,-0.0427381810027249,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",13,0.164921104692224,0.173322889092098,0.0933826123027172,0.0605829754149453,0.00178928246521891,-0.0223214791916419,0.643460835017712,-13,13,0.164921104692224,0.173322889092098,0.0933826123027172,0.0605829754149453,0.00178928246521891,-0.0223214791916419,0.643460835017712,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",87,0.199823928510798,0.164453773955365,0.157395175857021,0.233333333333333,-0.0174156498174867,-0.0234943666602852,0.684353947209171,-85,87,0.199823928510798,0.164453773955365,0.157395175857021,0.233333333333333,-0.0174156498174867,-0.0234943666602852,0.684353947209171,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,0.23468224788025,0.194550964644701,0.146779008418234,0.117619047619048,-0.0254984836558188,-0.0262597402597403,1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",9,0.339525316952639,0.403069665462367,0.127808267504565,0.130948449447457,-0.0493573548801422,-0.0283940222609335,1.16522745960664,-8,9,0.339525316952639,0.403069665462367,0.127808267504565,0.130948449447457,-0.0493573548801422,-0.0283940222609335,1.16522745960664,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",17,0.249318765921119,0.229338421084173,0.163542082885093,0.258556693977387,-0.0216980279815886,-0.0897413317748702,0.794477432355151,-17,17,0.249318765921119,0.229338421084173,0.163542082885093,0.258556693977387,-0.0216980279815886,-0.0897413317748702,0.794477432355151,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",7,0.253364213441076,0.288,0.0960540130669711,0.171794871794872,0.02032347534487,0.02032347534487,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",108,0.403234123568219,0.400394604343772,0.147290069591401,0.238888888888889,-0.0724110480482064,-0.0516082893999209,1.99327065094179,-108,108,0.403234123568219,0.400394604343772,0.147290069591401,0.238888888888889,-0.0724110480482064,-0.0516082893999209,1.99327065094179,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",16,0.206527092985691,0.188441805756042,0.178414626735269,0.345804511278196,-0.0837786697703119,-0.142807954545262,0.783453308257056,-15,16,0.206527092985691,0.188441805756042,0.178414626735269,0.345804511278196,-0.0837786697703119,-0.142807954545262,0.783453308257056,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",11,0.302895256728708,0.29704926382342,0.0592297438094706,0.1125,0.01176288215024,-0.0162552947887294,1.0570394191234,-10,11,0.302895256728708,0.29704926382342,0.0592297438094706,0.1125,0.01176288215024,-0.0162552947887294,1.0570394191234,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",20,0.22844270077771,0.219508712509111,0.131018050118619,0.175324879861556,-0.0546696143481948,-0.0589155023187316,1.54511454428593,-18,20,0.22844270077771,0.219508712509111,0.131018050118619,0.175324879861556,-0.0546696143481948,-0.0589155023187316,1.54511454428593,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",51,0.235323629900042,0.195998739273093,0.186152158184115,0.28,-0.0416773744267952,0.0238779127224267,0.596010006754338,-48,51,0.235323629900042,0.195998739273093,0.186152158184115,0.28,-0.0416773744267952,0.0238779127224267,0.596010006754338,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",31,0.28298645221797,0.33025301228475,0.175812859630199,0.15,-0.189527977634989,-0.158198203319621,0.431626049372578,-30,31,0.28298645221797,0.33025301228475,0.175812859630199,0.15,-0.189527977634989,-0.158198203319621,0.431626049372578,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",17,0.359604483091835,0.303768555581445,0.166083281812896,0.255,-0.0314412563230374,0.000216058556470528,0.758489469242745,-17,17,0.359604483091835,0.303768555581445,0.166083281812896,0.255,-0.0314412563230374,0.000216058556470528,0.758489469242745,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",9,0.390988972371506,0.456974990168351,0.223540308866701,0.457142857142857,-0.0812648762582882,-0.0523931765488962,1.35928664654016,-9,9,0.390988972371506,0.456974990168351,0.223540308866701,0.457142857142857,-0.0812648762582882,-0.0523931765488962,1.35928664654016,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",11,0.233597233294248,0.203152786692181,0.111173291900489,0.229936211706254,-0.0658698889538055,-0.0625299924128693,1.22883664744815,-11,11,0.233597233294248,0.203152786692181,0.111173291900489,0.229936211706254,-0.0658698889538055,-0.0625299924128693,1.22883664744815,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",81,0.136140969137442,0.0980498992170052,0.114945389482778,0.128429856218136,-0.0391689493368407,-0.0373521260114327,1.75163405898364,-160,81,0.136140969137442,0.0980498992170052,0.114945389482778,0.128429856218136,-0.0391689493368407,-0.0373521260114327,1.75163405898364,81,0.136140969137442,0.0980498992170052,0.114945389482778,0.128429856218136,-0.0391689493368407,-0.0373521260114327,1.75163405898364,"2009","East Asia and Pacific","Vietnam","Lower middle income"
