"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Bulgaria","Bulgaria2013",3,0.513844382845591,0.5157633393164,0.143731439913684,0.295238095238095,-0.000611151153211454,-0.00590027256693919,1.74730166545712,3,0.645511274926993,0.557277469538072,0.250818262316608,0.471002208934508,-0.0900565680924147,-0.0958021930238428,4.34140875192047,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"China","China2012",7,0.185727612162506,0.152015959962757,0.136170326247199,0.188111852640885,0.0423800457521742,0.0951621415313403,0.730479848274108,4,0.207543687868157,0.197767950401044,0.235562944663531,0.253714285714286,0.214309609270468,0.0580300709159832,0.184254280023134,0,3,0.479886993848378,0.460807313795132,0.235630248361569,0.353923807234707,-0.073976475835176,-0.0571601179919364,1.64696402189607,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",3,0.547407502609005,0.543653550056313,0.293960135985551,0.412593324862166,-0.151322159246529,-0.061362869295903,2.63791371479504,5,0.438758973192569,0.392312546772083,0.238007278864475,0.13268351603944,-0.0434441922895624,-0.0488059231187988,0.553530522647524,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",1,0.388137810728304,0.388137810728304,NA,0,0,0,NA,8,0.543837517601637,0.468604476596878,0.590237531517437,0.280237876196765,-0.265185701515358,-0.282097313211133,2.16715461756395,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",17,0.350948166626505,0.302187866976373,0.218677630210285,0.334013840364098,-0.154170111784294,-0.152808669432404,1,9,0.363796641682167,0.294605867200851,0.27319881891659,0.446355446355446,-0.0686585616295701,-0.064679865853598,1.12386971126959,0,18,0.381109984596378,0.342272643925364,0.254017537140164,0.442227763923525,-0.0336828256010653,-0.00175711542052804,0.820232509609365,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",32,0.441695558033564,0.495188627800236,0.282701138007555,0.42415158862752,-0.0545190020117272,0.0568718867955073,3.92237462437072,28,0.462364758265649,0.400571087820318,0.211406396918617,0.361111111111111,-0.0830799158047423,0.0836934634339386,0.934125519640298,7,35,0.346283712895321,0.324746093515792,0.230362211861102,0.432948509723015,0.0477016380542728,0.00585920923187255,0.503179444967409,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",4,0.459228540838182,0.596468937634831,0.45058840552557,0.692896061799432,-0.0299612927840047,0.0811221135063588,1,1,0.535972977228016,0.535972977228016,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",1,0.526315789473684,0.526315789473684,NA,0,0,0,1,2,0.294017699944951,0.294017699944951,0.299225891063349,0.423169313354962,-0.162322194310029,-0.183986657980418,8.54057923414042,1,1,0.938709927767222,0.938709927767222,NA,0,0,0,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",9,0.436477872977502,0.388900396561992,0.3461039386223,0.470428730036724,0.173734096561084,0.130777124928481,0.21875980920146,4,0.0810166704040152,0.0907470195475434,0.0702761992107775,0.104841890610087,-0.0406261655456033,-0.0474038442767339,0.819708458558313,0,3,0.621254118096615,0.694573025480302,0.342863877775234,0.667665667665668,0.112719900312981,0.113352068044625,0.457195068696691,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",3,0.116459196137013,0.348432055749129,0.81153429901526,1.18021135368927,-0.298494757805169,0.0182717244648969,0.616666666666667,3,0.60277453856394,0.602939017996088,0.0200940595959372,0.027334723069855,-0.0123154344093066,-0.00153811312521617,5.14683450166594,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,1,0.112781954887218,0.112781954887218,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",32,0.594433482772561,0.736449023188271,0.323123783219247,0.614631085829011,-0.141714402091724,-0.0773146446324347,0.76144244988426,24,0.443350576475135,0.369568660209865,0.301951661305623,0.541938923597781,-0.0708751223292225,-0.0280114695308185,1.00285833374638,0,10,0.505011138764425,0.471166192289854,0.237348073843349,0.501261261261261,0.0349718951220806,0.0159244187656816,0.842859997783095,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",10,0.730351334738613,0.811319660776592,0.230519321352926,0.278427952942616,-0.0822042998624899,-0.198624198339365,0.967067410826045,8,0.486815184823808,0.555113650144246,0.361271899212826,0.447605271616843,-0.299955083858864,-0.316788492790822,0.0124456897437185,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",8,0.384037594554527,0.335815751880676,0.235157496464191,0.419097810402158,-0.0713259715337978,-0.0723231600848679,1.2,11,0.272365577821122,0.233152071495376,0.163791216465731,0.127902151210494,-0.00611779610794305,-0.00456377715225032,1.07359404634762,0,3,0.0659169153695453,0.0580993847020745,0.0316584864731871,0.0648733853549362,-0.00148109327543285,-0.00158834327236758,0.975709606539105,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,0.370027752081406,0.370027752081406,NA,-5.55111512312578e-17,0,0,1,3,0.291772387691958,0.291829657177717,0.021187078270112,0.0291068416505534,0.00692719513300126,0.0162022518949866,0.692166448867897,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",4,0.479516896760746,0.465134280209792,0.0613936234401355,0.0403743113727266,0.0157040844478041,0.0179145957829519,0.534102735455224,8,0.499767222413572,0.544219127162817,0.118958068138831,0.211428571428572,-0.0383814799363696,-0.0260905469102326,1.23845929175754,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",NA,NA,NA,NA,NA,NA,NA,NA,1,4.28571428571429,4.28571428571429,NA,0,0,0,1,0,5,0.454820607474004,0.406545126057321,0.207512316267526,0.301146593385767,-0.0552664082977984,-0.113648453174376,1.09956615916728,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",2,0.270324707234426,0.270324707234426,0.000107667572316156,0.000152264940997293,-4.89904319111838e-05,-6.66159116863158e-05,9.99479333067299,4,0.2120763760854,0.205208404335193,0.157232873757616,0.246762458707415,-0.0606666135905256,-0.0484057398863154,0.539460173308366,1,1,-1.42857142857143,-1.42857142857143,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",NA,NA,NA,NA,NA,NA,NA,NA,1,1.36986301369863,1.36986301369863,NA,0,0,0,1,2,3,0.238019409464903,0.240616561676406,0.210760401621786,0.273126403920768,0.0229426126530951,0.0304611843742889,0.502005687247831,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",2,10.8838599459322,10.8838599459322,26.5829982807997,37.5940366972477,2.81368583809971,3.13283639143731,1.11946465588253,3,8.79796343657225,6.85816145008179,11.0003215295315,16.4207650273225,-6.90170132455001,-4.63260735046759,0.616696245561213,0,1,-0.106571936056838,-0.106571936056838,NA,0,0,0,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",3,0.203569508491522,0.20770198490804,0.0569945976064261,0.0567382401535621,-0.0172743711544038,-0.0421045072479314,1.35618907980042,3,0.303968644917135,0.307276488060326,0.0161024874808501,0.0102227090178898,0.00564558435535358,0.00650305889669688,0.550486739337026,7,1,0.519750549465988,0.519750549465988,NA,0,0,0,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",1,0.706713780918728,0.706713780918728,NA,0,0,0,1,2,0.122620321190742,0.122620321190742,0.00964611536970468,0.0136416671800519,0.000612328590167533,0.00062007578091145,0.902888423261965,4,4,0.652561364226872,0.668217966548982,0.182088805356099,0.150907535904059,0.00587122587079123,0.00587122587079124,1.6,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",3,0.455369008765332,0.541814071438506,0.267725246752889,0.541645909157162,-0.147965660028572,-0.160737790366461,2.73602355243214,1,0.123839009287926,0.123839009287926,Inf,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",9,0.824747639781334,0.829253321087495,0.0722826303725024,0,-0.0032408652083736,0.0184067576155572,1,59,0.459262476847612,0.332045993910042,0.277964821193006,0.284513805522209,-0.0799217056812508,-0.0785615042528875,3.8582809664135,36,11,0.277819855615931,0.181839413641167,0.204064843082558,0.222501862918745,-0.0658188843698888,0.0338111279337632,1.02789078961283,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",9,0.457254805101809,0.455542706930782,0.225752227411536,0.25528482607965,-0.0206956759989917,-0.0609202489197934,1.29153500542518,1,0.510204081632653,0.510204081632653,NA,0,0,0,1,0,4,0.35595963016808,0.431620836431578,0.174174096308412,0.274666523309851,0.0477025342006174,0.0180830003009708,3.83787782757891,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",3,0.378155984156424,0.00224220273997175,0.619482314962717,1.05256576157029,0.282223759848917,0.273924301628688,0.421052631578947,3,0.209216211970721,0.178272980501393,0.212889188087772,0.406728219545701,0.075510099652491,0.0765518994756959,0.552890022484135,1,2,-0.57422208427097,-0.57422208427097,0.919617416985064,1.30053542329479,0.303458265435451,0.303458265435451,1.875,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",9,0.448178055610462,0.392038481421494,0.169617502794144,0.261176470588235,-0.0208255809226967,-0.11216648637432,NA,11,0.389473525887371,0.505719725107024,0.240033922031356,0.312127015581569,-0.101443394335797,-0.0840500276165831,1.00924371936912,1,6,0.284844924639174,0.274707373952568,0.0815769146147392,0.0704515067366039,-0.0166468074612726,-0.0106687361168969,1.32909705041303,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",2,0.321441235751035,0.321441235751034,0.0407217642952866,0.0575892713501548,-0.00297568879949747,-0.00319940396389749,1.15222020649881,8,0.348519951908759,0.25816880370729,0.225532417025557,0.216615415542035,-0.040745122189106,-0.0430236515501869,0.985706980132046,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",41,0.430818845335899,0.392965087561815,0.400096691273999,0.742244445350493,-0.102142828552632,-0.0517493465624069,0.795739645658947,24,0.24420419257808,0.0493271612620183,0.424159619261248,0.629322830464883,0.0385298589225721,0.058117433274413,0.815921215333305,3,17,0.397472700989668,0.387878379586795,0.335393622443722,0.653615696627747,-0.0303363954826608,-0.0707898202584655,0.69364390689531,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",5,0.306729004046358,0.309854633772321,0.179433526614598,0.118666961263917,-0.00291641503036123,-0.000646691314907372,1,4,0.155920792488807,0.128220321618031,0.144513127185159,0.16418885153082,0.0869550235836109,0.0539352869300795,0.841272062088767,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",3,0.273042877207834,0.283008285294581,0.271172653249622,0.395653903611717,0.0206137384136546,0.119226383514665,0.679154581824165,7,0.414432720567315,0.443142234709891,0.178935577094568,0.313860252004582,0.12288169605102,0.170184837321447,1.17759703403188,0,1,0.219221325850579,0.219221325850579,NA,0,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",8,0.427737980480605,0.348670497565674,0.160321527773812,0.232864004950853,-0.0374688037170201,-0.0601441463182196,1.26033381738511,20,0.46296616157806,0.472762591210552,0.232018728669985,0.266471571906354,-0.103302316853231,-0.0968926948863531,1.30353819650345,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",1,0.22263633476717,0.22263633476717,NA,0,0,0,1,4,0.643149077596026,0.55690010204764,0.722381821644074,0.656462208044873,-0.0572611529512752,-0.142701948721575,0.55612993872411,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",21,0.417878897703533,0.374389174431304,0.235337494561672,0.291527482538718,0.00484742788559044,0.100157119642987,0.358842667544441,7,0.341264764434968,0.319280755564726,0.110127902817096,0.0412322340207115,0.00898773042176182,0.0598047146357699,1.01339980449101,2,9,0.42634484999305,0.375706498994823,0.246801241885486,0.111475030014533,-0.026447557776583,-0.0292972607483127,1.23159793709261,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",2,0.252061880825728,0.252061880825728,0.0997285929251438,0.141037528671124,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,19,0.307386825232291,0.309635426285485,0.236702536783658,0.418727972321919,0.00360427684357015,0.00352408962007493,0.907790108730919,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",2,0.609791851622434,0.609791851622434,0.315772851914925,0.446570249807318,0.170435889082021,0.148856749935773,0.457882547917647,6,0.496749708944449,0.385330037907947,0.223840187413026,0.172157798785874,0.0352926580786238,0.0553343170180859,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",3,0.671001504857267,0.698689956331878,0.0500656239078913,0.087899463900299,0.0103615041408565,0.0103615041408565,1,3,0.25426898151638,0.247197349059608,0.0161977700006607,0.0300270691787821,-0.00591549629822868,-0.00666890186887836,4.4,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",4,0.603212251469159,0.633290641323878,0.208194837712626,0.487734118349759,0.02368915309421,0.0226688580632987,0.911891680655291,2,0.252729847141929,0.252729847141929,0.00295878707407684,0.00418435680833368,-0.00139222064383444,-0.00130054333231993,2.42568319487782,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",5,0.881316309872667,0.775693799102723,0.28812127593299,0.458668197474168,-0.143831837737138,-0.136247005589566,1.9881774078688,6,0.539546529815399,0.502901267572515,0.0869789916574601,0.162115112610162,-0.0287579373917989,-0.0297000436650808,1.29793104637704,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,0.503981139371588,0.461351107116752,0.251166371738858,0.468041326975813,-0.0461941430355485,0.00239086038468479,1.3473791050608,6,0.952298634398164,0.990939140101608,0.693980540374036,0.924244363290659,-0.193556055430674,-0.117823056003862,1.77126561022459,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",7,0.343746109495607,0.321233547586281,0.122058474414058,0.0785995739145189,0.0180927272873463,0.0531719753495716,0.521132753386059,7,0.363609809496898,0.380739770385868,0.162713268132186,0.210351109451554,0.0242369210512828,0.0197383799701347,1.69834662026693,2,4,0.132948908555079,0.109028091375446,0.146201459094138,0.120144127913523,0.0509404539257382,0.0935527673423054,0.306551745551043,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",4,0.536167206117612,0.628141711044089,0.262677288322605,0.48463768115942,-0.0248567571087314,-0.012658745591507,1.28467129877179,3,0.624454820522357,0.525210084033614,0.255578173631388,0.40371403994953,0.150646048213251,0.104487759058844,0.625,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",1,0.395778364116095,0.395778364116095,NA,0,0,0,1,5,0.224765399264285,0.181144418325022,0.159389216520079,0.197671198170269,0.0588900018223383,0.10253884500662,0.373928743786224,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",1,0.202020202020202,0.202020202020202,NA,0,0,0,1,8,0.151410350427754,0.0330813068074355,0.28189085244178,0.233756534727408,0.18964085794335,0.162501387006901,0.182926829268293,5,3,0.0594397970002092,0.0552251649102277,0.0201650634854667,0.0349048741618892,0.00701332212417067,0.00660760303292815,0.762806596682493,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,0.0271739130434783,0.0271739130434783,Inf,0,0,0,1,3,0.810016503117586,0.563391945240678,1.83951168061541,1.38761328552167,1.44038906416624,1.5783427878471,0.127342751998971,7,1,0.841121495327103,0.841121495327103,NA,0,0,0,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uzbekistan","Uzbekistan2013",2,0.493007523021587,0.493007523021587,0.121180414265002,0.171374985347556,0.0573743787712081,0.0530446383218626,0.556369732262938,1,0.474137931034483,0.474137931034483,NA,0,0,0,1,0,4,0.391659580664219,0.236063603586946,0.377605041166769,0.221183806881027,0.118637525031715,0.118637525031715,0.525,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",3,0.397467004248841,0.48162661814622,0.501419895798841,0.722305917351591,0.329914873751269,0.184438309155918,0.614324763534562,1,0.555555555555555,0.555555555555555,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,0.38527397260274,0.38527397260274,NA,0,0,0,1,4,0.130308501610722,0.0443716487685204,0.266439234781669,0.179053056733401,-0.00619964093877593,-0.0305738685316657,1,2,1,0.368196371398079,0.368196371398079,NA,0,0,0,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",16,0.279883754410518,0.264905261421644,0.198234092077255,0.359554507841817,0.125998973230141,0.103918410236333,0.0988158841164651,8,0.283518979416695,0.234088637746406,0.165353667153472,0.222002374356945,-0.137117385820451,-0.136671451200367,1.22047222241451,0,5,0.265552300416591,0.238690686828282,0.106985247238258,0.154678777009632,0.0381198478591978,0.0340208108219391,0.474479913871437,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
