"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Costarica","Costarica2010",7,25605.0413402196,30285.3485364126,12372.656891745,22224.2748016384,2969.90726144321,5171.50930538717,1.16671121328941,3,42158.943396229,46998.1610985992,29215.7960985516,22579.306424307,296.022262932874,567.874401916045,1.19474048325764,2,22385.8354175866,22385.8354175866,10118.8158220724,14310.1665707303,-1524.24720164705,-1517.74493931988,0.79165437598939,8,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",4,58853.2764111923,49510.5835972591,42109.4615101569,30468.8545081111,-5152.22304871093,-5152.22304871093,0.95,5,13161.4293609851,11420.8994221114,16321.2148995829,15446.6696468241,647.296427602595,-1389.37072658909,3.83333333333333,5,46097.5892317619,22357.1672216375,45794.8548728823,57159.0472398705,26775.92486829,27022.9647575108,1,7,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominica","Dominica2010",1,46560.8465608466,46560.8465608466,NA,0,0,0,1,3,10574.9559082892,10222.2222222222,723.714630164778,1312.16931216931,145.582812249479,145.582812249479,1,1,4773.66255144033,4773.66255144033,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",2,11561.3772939488,11561.3772939488,3443.2366832158,4869.47201586434,587.694898466386,587.694898466386,1.31818181818182,4,6903.12157831159,6998.85702919173,913.343723450051,706.48888457277,89.6305545314533,281.610376625705,1,NA,NA,NA,NA,NA,NA,NA,NA,8,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",3,35614.8826472386,679.438032187697,60906.7720045907,105721.727344586,2720.7336088156,2720.7336088156,2.79166666666667,7,3193.48430072217,3478.51311149559,2436.77094469892,3801.074017188,219.900500291042,78.6917135285791,0.861398755510409,2,17229.014070072,17229.014070072,12052.6716890087,17045.0517654263,-756.880704672774,-774.775080246649,0.926160337552743,9,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,157213.333333333,157213.333333333,NA,0,0,0,1,5,23052.9914281714,23062.186566697,7763.34680211986,10600,-1561.19932034429,-692.265281461833,0.876039359173644,5,37115.1466645006,11480.5824784348,64770.8550097844,48096.5962711864,6277.4006560621,-123.435727095538,1.06755203915921,7,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",51,7089.29881627545,6240.77739733869,5209.01060825799,3893.61709318238,238.554877172821,365.399020349312,1.5,35,26267.4557577569,21300.0102202913,25207.7024788377,49277.2829965125,1494.35842250599,605.886626792223,1,28,26322.4093109348,13488.0125064771,30106.1592683743,31107.4885634993,-3797.04036547135,-3978.09620136059,0.708177975119449,59,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,70952.14,70952.14,NA,0,0,0,1,1,4825,4825,NA,0,0,0,1,5,21536.0621978554,14073.7738024915,15718.2154873518,13439.2637540453,3828.99070128661,2485.21178493082,1.16167060837431,13,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",3,48.8534330463245,597.228528671643,1518.30656745445,2884.24575835607,44.612520299261,44.612520299261,1,2,9704.34010772114,9704.34010772114,4463.30876696589,6312.07179130189,-411.656855954471,-411.656855954471,0.884615384615385,5,5686.68549611916,9292.54702866627,9012.90833561985,11668.679179735,1197.38954959084,1197.38954959084,1.07142857142857,14,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",1,4511.64984593309,4511.64984593309,NA,0,0,0,1,3,2775.85614146567,1380.68504355771,3102.92161798649,5761.70788888233,182.063957484008,192.782419404797,0.882352941176471,1,-1575.22756819136,-1575.22756819136,NA,0,0,0,1,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",4,5943.53100423145,6989.57987732315,4207.83871430289,8968.97920045714,-1191.47213980432,-1175.56752387789,0.571378631083947,7,7476.59938938094,3070.14870072357,9707.48002998267,9822.46175483358,-94.4573587478763,-263.995196331791,1.88319296999775,4,427818.45242699,343793.316243651,474533.152897043,742302.680003064,105601.951194826,76390.0740931768,0.713416783765947,11,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",3,-1655792.06085547,5745.46020923098,2788606.60586516,4775415.08022166,483330.250670231,497690.027092929,0.993572533983043,1,-10753.6691458884,-10753.6691458884,NA,0,0,0,1,8,24824.325520386,20484.3816123977,19792.0509518451,21131.738784823,-3327.68857364313,-4982.13159887401,0.289452103599137,7,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,3746.01087054316,3746.01087054316,NA,0,0,0,1,4,23937.2826015659,21486.2503233562,11816.5024800619,14607.4627653185,399.599769363911,399.599769363911,1.04545454545455,1,15647.7958130238,15647.7958130238,NA,0,0,0,1,9,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",181,10424.8981202354,5381.29911437655,11819.9134272276,13458.3766689203,887.893234856053,1397.24431963521,0.875,88,8799.55775011877,6835.38945960839,6665.86434908578,7255.23925725368,51.0403517068002,-213.862623059589,2.2783814500141,109,13056.7241474773,9430.42023506983,10280.3121232196,12613.4214509544,-3660.95795857843,-2706.18374055512,1,190,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",16,2606.49353717101,1258.95815869917,2945.35830663484,3933.23717437648,474.493038758005,-167.34980195891,1.37504568301982,35,1148.27244179482,934.965568297771,1230.34642355124,1546.27659589754,9.24812489137706,2.70497792456737,0.859812202700706,26,5538.5249646193,2029.99444021653,11107.8523758554,3699.92801058341,-3226.97071189764,-4625.70087189946,0.585932458379705,61,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",9,10056.4654150701,7888.59723466642,9853.10011743033,9870.84345155003,-265.921156027343,-638.769488273422,1.09382134268749,22,26751.4137076049,26145.040809956,19869.640684857,32285.8000246498,-543.320540293976,774.311553085694,0.629327074912083,3,20542.836949949,19124.507892993,3316.83659986032,6162.03279602392,-54.7428594676594,-54.7428594676595,0.881889763779528,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",3,98282.0055839976,98294.4507904501,43587.6635764371,59286.0121812666,5081.47063606136,12728.2268696045,1.14184791312505,3,75085.6627966097,79051.3251911162,107361.862127245,147345.75857957,-1892.83673433193,-6705.56421745088,1.0292951812838,1,43680.4429130058,43680.4429130058,NA,0,0,0,1,8,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",6,41628.7458974152,40827.4722883986,35129.6398582757,38389.3232807428,-4449.71620652884,-873.378361183567,1.95276329509906,13,12140.2331422122,15936.8322938606,16975.0250644533,14773.1936508858,-2649.85623188883,-1119.98578961003,0.75,13,31527.1744228041,27118.1456951045,24149.2484330829,42435.8257870211,-4434.28127409438,-3783.08251793947,0.646879370629371,17,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",10,37517.3084880489,27267.6236642721,36735.0223809428,48866.0167765782,4350.64138922581,4177.93922160163,1.49340688184064,4,18601.6258955189,12245.4683549912,11686.432176262,19883.0570316596,1191.97362302527,582.095401492096,0.751193064143035,11,22403.2017580725,8361.52418445774,30713.7417154801,19824.3312551785,-4027.83999772636,-6323.6202151237,1.69775249440687,12,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",3,67809.3930239276,64202.2698455928,40214.7458577754,79977.418101731,-19398.3745050679,-19914.5062237338,0.319514075187281,1,11605.186146931,11605.186146931,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,8,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",5,8847.66018098282,3741.50725176166,10996.0046751268,6660.0990324629,-855.143246688383,-733.304211563578,1.24712138224483,6,6452.79098257296,6332.86750574904,3774.67364186841,2851.73735596035,-175.429667141645,361.512881696201,0.461135777230699,3,-17030.5774356172,-17066.258003768,24560.7354726409,29819.6349532511,-962.763921308559,-1068.97021023061,0.972069116831503,5,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",41,28558.9485585119,20812.9656853314,26064.3086564828,25615.1730032431,3797.29016575547,1109.16524965478,1.05325151827517,37,14625.9325801557,11588.8484695282,11015.7676726329,14886.3757595042,-353.575847810403,-74.0042792638822,0.857142857142857,56,78199.8937707311,44028.1876640965,85519.1291698202,102975.343230972,55936.5651026702,35395.4851233524,1.27558682922759,20,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",4,4737.35148833823,5592.94789450246,3014.16975088521,5737.44013493076,243.522688636672,417.799764534598,0.947807181721088,1,4170.37186502014,4170.37186502014,NA,0,0,0,1,1,34906.457745649,34906.457745649,NA,0,0,0,1,11,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",4,14421.5276512318,11429.7287165482,14273.889692461,31666.8507852873,-1622.64658803644,-1524.3036708851,1.83988282593212,2,4000.90431948036,4000.90431948036,2233.26594358946,3158.31498581016,225.593927557868,225.593927557868,1.16666666666667,4,28120.8478108411,30453.6253894242,8803.85232717247,11205.1817620702,1526.3724941527,1526.3724941527,1.05347593582888,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",3,3248.34720524415,1794.96105096276,7614.70583890155,4195.28465216414,1881.46796688514,2587.31453388166,1,1,11340.8329739523,11340.8329739523,NA,0,0,0,1,3,15968.1376382941,14353.9614566446,9821.12067353662,16129.002579766,-1184.79133223144,-953.818084625085,0.701269062665735,5,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",3,142.082572390012,119.938182346539,97.7296660185158,186.432059984711,0.331638112832144,-3.21525463926135,0.682440359110738,2,58.435025129866,58.435025129866,27.5730204885739,0,0.568075865093062,1.49977459732817,1,2,813.240353092707,813.240353092707,637.989561341075,902.25349030101,152.938613107488,150.375581716835,1.36118952256737,32,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",8,7236.34673625131,5833.51370227844,7910.53099377177,12361.1190887949,-542.457840528845,-511.536376402884,1.45242058478379,4,6309.4526191266,5706.38234826879,4820.14843041738,7115.60021007609,55.1334578179233,245.816514650527,1,6,2696.0577498088,310.484531358581,6389.83123058103,7000.86756348441,-750.131334937256,-934.576450479368,0.89825738974121,93,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",5,42234.538137095,30148.1935039643,33562.6629489976,52498.5627369293,-8084.03978885011,-4885.27252186587,0.820672350217856,1,3037.41567885715,3037.41567885715,NA,0,0,0,1,7,31221.6563968455,20638.9158503495,24784.4730629719,42671.8307769296,917.792487468529,965.040342543023,1.02818399877524,11,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",34,25243.632120169,22299.4788435772,16787.5460616413,13445.0898082633,-101.618980768727,-241.215048906953,0.991574916279157,28,16334.7949782582,13796.6270127406,12206.494391226,16205.1986935974,743.991053506625,576.040550487364,1.55122353318417,17,37101.3817799031,30101.3841640619,28754.9738941314,35110.5694071543,4346.66724240692,3807.28871802385,0.434838370991009,32,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",52,19830.9796072413,18392.1062862442,17468.0020205813,14397.1443441076,1331.80352428977,1423.53759575151,0.703826067319209,12,13943.5045987048,5392.28671283829,19241.4260392088,12974.7861894304,-864.47157435005,-715.601221712792,1.03921589919695,19,72215.9890563563,26687.51360616,78588.9976924682,164829.955824602,13810.5794920611,-2204.24277042898,1.956798767104,47,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",1,35645.3033753199,35645.3033753199,NA,0,0,0,1,15,18279.1138548878,17492.5312766684,7017.25815347814,4771.16423172567,-44.5868776278578,757.015858027366,1.86099350053863,9,19712.3508189622,13805.630850291,22169.194682212,25591.3812218046,-3385.23667516257,-7271.39839756637,0.917478993364262,87,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",2,56344.810032686,56344.810032686,22828.9978403275,32285.0783611772,-949.561128269919,-949.561128269919,0.944444444444444,2,249644.263524825,249644.263524825,364506.147958083,515489.538010695,-74720.2313791388,-75807.2850015727,0.782515109442557,3,128102.263186047,110745.878196344,105404.62530544,208377.914075469,25563.4681380525,25538.0183034161,1.00309665340213,5,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",2,9635.10448489948,9635.10448489948,1585.85601627741,2242.73908619048,-488.9956088085,-496.343896124122,0.702893530853672,2,33218.4000270814,33218.4000270814,3330.83276874177,4710.50887555133,-115.053884608097,-123.96075988293,0.962236924878775,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",1,31105.1092299513,31105.1092299513,NA,0,0,0,1,1,5410.19203235557,5410.19203235557,NA,0,0,0,1,1,61491.4444709128,61491.4444709128,NA,0,0,0,1,3,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",4,35410.5825516924,27347.8833949965,25177.0577936562,51870.3703703704,5727.96125683208,6400.39997480474,2.5306122319228,4,13933.3521870287,10920.4793028322,9863.19577265341,7298.94628791688,485.549473252313,485.549473252313,1.11538461538462,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Trinidadandtobago","Trinidadandtobago2010",3,25039.4472031765,24049.9395017072,14739.1179452298,15378.7573895112,-2587.19468574202,-1388.91800288065,0.595828903485307,3,89262.8028482159,84811.2605323008,36741.4530288252,49981.9026174481,7445.92055892867,7305.60231422564,1.25337089259772,4,17193.6365901129,15671.0292472672,5914.74958375432,10197.2595691601,741.272535677108,533.282388954516,1.83047518075681,5,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",3,24290.4114959199,22923.60172809,33398.9938443097,39190.7971968558,-2767.73683107998,782.371505886241,0.885479925374641,2,17926.5669067901,17926.5669067901,11420.8928415179,16151.5815508844,-2246.45245586979,-2457.84936643894,0.809949240651368,3,33041.0292676721,28982.2240361252,30248.0084325027,22667.5563143508,-6944.81692838889,-10271.6037934747,0.754196242957593,4,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",12,54828.4222656442,54639.6479416067,25099.3994579234,8864.09359720742,1350.5079867277,4110.90246338164,1.09373458332294,1,38057.1689387716,38057.1689387716,NA,0,0,0,1,2,101135.309674847,101135.309674847,50026.9396574713,70748.7765476164,-16714.6954968459,-18816.1639754299,0.712851999222714,102,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uruguay","Uruguay2010",12,41031.1174263338,33718.4498820834,15596.4809603477,19126.2862659012,3493.09842398081,-3268.78570528855,0.901799120210366,4,76075.2812855896,77095.0604187564,15714.3809644528,0,-95.4298804370579,903.988193134546,1,7,67186.5054881427,80302.276108732,30000.5171281827,44766.3444412285,2538.93068768309,2542.50619602538,1.16912529142742,13,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",3,19537.4407497403,14355.5632917451,21229.6311353171,30620.3857146286,7983.36710630985,9720.71359586049,2.24267702176206,1,10692.4933851375,10692.4933851375,NA,0,0,0,1,1,6900.65932712762,6900.65932712762,NA,0,0,0,1,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",7,26379.8505344505,14661.3822629729,24510.1733220794,48204.2391277528,4853.84174790426,3943.54881632801,2.66416896538,1,5889.83261165656,5889.83261165656,NA,0,0,0,1,8,8617.49568730778,9816.38053428986,3152.83645723394,5982.7872566236,-1333.30787474219,-2798.97472250418,0.467153232166492,7,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,9334.93778364085,9334.93778364085,NA,0,0,0,1,2,31429.091629104,31429.091629104,17624.9604384403,24925.4580883316,-2492.54580883316,-2492.54580883316,0.833333333333333,2,59334.0974691323,59334.0974691323,8354.78339002736,11815.4479808662,2383.81845228001,2383.81845228001,1.67647058823529,3,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",8,6122967.82939455,4376157.09584118,4745392.19122727,6247583.32433266,-1467.5376377513,-22549.9387976164,1.33333333333333,6,14645807.9552431,12197587.6676032,11500918.8862575,15414081.7970409,156440.488565745,172179.077206472,0.833333333333333,1,4735013.33751004,4735013.33751004,NA,0,0,0,1,11,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
