"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Colombia","Colombia2010",20,0.408010397399884,0.440753257340814,0.179288935574935,0.222222222222222,0.0150786163704363,0.00896771243718687,0.931896533126786,18,0.43772881815878,0.418241800134096,0.135952828312393,0.167672672924818,-0.00532824022954713,-0.0091416131753282,1.24198654173871,13,0.310359884513879,0.16776532350573,0.236601221628712,0.236363636363636,-0.0148363745027598,0.00949403046417805,0.947780166389806,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",9,0.371875750050186,0.324115289639608,0.151675895241231,0.320526315789474,-0.0154883220964808,-0.00133356831206637,1.47074133820983,1,0.8125,0.8125,NA,0,0,0,1,1,0.275862068965517,0.275862068965517,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,0.05,0.05,NA,0,0,0,1,6,0.104211777431506,0.0432355025473438,0.12994162554205,0.263333333333333,-0.0551547982973972,-0.0677884869269286,2.00999252659902,2,0.137632308967163,0.137632308967163,0.106269663930964,0.037572,-0.0113514622004865,-0.0166986666666667,1.42724708001717,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",1,0.428571428571429,0.428571428571429,NA,0,0,0,1,2,0.545503155524384,0.545503155524384,0.339411254969543,0.48,-0.0185922825342377,-0.0221123595505618,1.05687263431828,4,0.441722874700477,0.453217418545102,0.137827284198051,0.207440476190476,0.00551148504574742,0.00589249419279908,0.767333550041037,0,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",2,0.491122620891735,0.491122620891735,0.0998853793902897,0.14125925821653,0.0353148145541324,0.0353148145541324,0.666666666666667,2,0.779393025467286,0.779393025467286,0.198335969511385,0.280489417989418,0.0356779516738857,0.0488492806610784,0.846915424416515,1,0.4,0.4,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",1,0.65,0.65,Inf,0,0,0,1,2,0.662999221922208,0.662999221922208,0.0117851130197758,0,0.00101499760953362,0.00164157256378084,0.927573732719492,2,0.412797623442273,0.412797623442273,0.161142566474539,0.227890002983901,-0.0453186831358829,-0.0438250005738271,NA,3,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",36,0.498290500578161,0.512174801881729,0.166674977869619,0.2,-0.0137036801775108,-0.00944822884397696,1.17656968933553,19,0.684348922341984,0.844718610206444,0.3445229248028,0.212096106048053,-0.0140690820127277,0.0492877639958932,1,39,0.538879681888636,0.539419856011032,0.241560816885241,0.25,-0.0212666579757979,-0.00380318626045344,0.714285714285714,1,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,0.25,0.25,NA,0,0,0,1,3,0.559757333799477,0.479951865345843,0.243624906977134,0.422077922077922,-0.0517780859749086,-0.0431252637725399,1.14472634795226,1,0.312154400485177,0.312154400485177,NA,0,0,0,1,1,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",6,0.486682535786013,0.443603890335324,0.18256458658566,0.306562510522574,-0.00978713976878877,-0.011031482314903,1.091,5,2.17792931845584,0.855074652363552,3.39126639746168,0.294972052775858,-0.632408449214681,-0.662223005648445,1.18180076628352,3,2.85025046746565,0.272,4.51577888995412,7.85028085566756,-0.00213943431982587,-0.00213943431982587,1,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,0.333689839572193,0.333689839572193,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,0.548009825478285,0.55135047857738,0.22446105601407,0.400809972019533,-0.0164122385833615,0.023566043308228,1.40301974448316,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",4,0.51190979845775,0.449813854353352,0.301782731745168,0.410410917966585,-0.0186609215023078,-0.0133346413733764,0.993594939918427,10,0.228773522205533,0.0755084946573371,0.27590732226701,0.338108046664453,-0.00976145756423428,0.00420325515645796,0.781326727354141,2,0.0555555555555556,0.0555555555555556,1.96389875601891e-17,0,-3.85185988877447e-34,0,1,2,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,0.818958495133795,0.818958495133795,Inf,0,0,0,1,1,0.58,0.58,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",286,0.550813159061502,0.558416455545018,0.166533422786505,0.162033333333333,0.00313763034717347,-0.0032619302358757,0.807323151001505,132,0.576265431671038,0.625076326340881,0.185062960881988,0.188583333333333,-0.0414626007487593,-0.0676059819324417,1,242,0.515490441892855,0.540196806213208,0.179710858991052,0.247482014388489,0.00293433862387726,0.00319040217941682,0.920084263277055,3,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",38,0.286029985677633,0.20714001455581,0.230715694188429,0.273015873015873,0.0112845983193097,0.0213784901426347,1.0238281316561,28,0.52386071869433,0.524608323082288,0.197509061585745,0.257142857142857,0.00561055703660511,0.0306231550976857,0.660535790040658,38,0.366445468253944,0.34337614972559,0.25883881131898,0.429753521126761,0.0131665455288914,-0.00506518429392719,0.71967119937322,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",3,0.0895433419531639,0.0276923076923077,0.123235007215876,0.223214285714286,0.0382288900867438,0.0381805592781203,0.542758057833035,NA,NA,NA,NA,NA,NA,NA,NA,24,0.146987019247138,0.0876481807008722,0.133701361366454,0.144285714285714,-0.0113061588100784,-0.0228510603937928,0.945866268630371,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",7,0.326278786278933,0.24004126277181,0.316832863188621,0.592857142857143,0.0544369382561166,0.0361240715102999,0.854841404917243,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3,0.3,NA,0,0,0,1,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",4,0.797984775440096,0.816658166361055,0.234197752269925,0.239142443247857,-0.0104189216703894,-0.0189207844477447,1.03770247127207,1,0.4,0.4,NA,0,0,0,1,6,0.479367667422535,0.48743648072905,0.232274650810578,0.338418079096045,-0.0650365821665514,-0.0509068492289236,1.33333333333333,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",4,0.234259230666277,0.279454983242312,0.170147568796879,0.306428571428571,-0.00339331736823907,-0.00629960317460317,1.09661138477403,3,0.131145410812383,0.10598639966126,0.138311594451477,0.099,-0.0221584974571755,-0.0171944444444444,1.1524819622434,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",1,0.5,0.5,NA,0,0,0,1,1,0.412552727946971,0.412552727946971,NA,0,0,0,1,2,0.513786670699952,0.513786670699952,0.027196414661021,0.0384615384615384,0.00522807680913023,0.00524475524475524,0.72505147351375,4,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",1,0.142450142450142,0.142450142450142,NA,0,0,0,1,5,0.479592722249862,0.498387992119077,0.288760649088152,0.370206673917871,0.0497144225670185,0.0589869111733039,1.18628994004532,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",5,0.456578342059538,0.456931529782457,0.154054469550272,0.358333333333333,0.0328765041709504,0.0253791957102191,0.842105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",49,0.317173760624289,0.342573459513541,0.280682584886189,0.457795791376827,0.0739770778629441,0.0285192096826225,0.507755657959331,50,0.467198950669366,0.5,0.178659982868158,0.265151515151516,0.012509059884274,0.00902348622302203,0.865874238257411,36,0.396596855709698,0.327522591245084,0.168023147435394,0.21,-0.000593504130909848,-0.00355286210166938,0.813549259881018,4,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",1,0.58613650935081,0.58613650935081,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,0.40321524827922,0.312116385674525,0.204012324936149,0.36939341602554,0.00299128186602837,-0.00517379564671323,1.34076513185608,0,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",2,0.674751215239118,0.674751215239118,0.0190858202985949,0.0269914259152886,-0.00371834479235793,-0.00449857098588143,1.65044644635205,1,0.707335907335907,0.707335907335907,NA,0,0,0,1,2,0.262023924223049,0.262023924223049,0.259720027682702,0.367299585568794,0.0278203450985264,0.0306082987973995,0.890774175566675,2,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",8,0.364574195872319,0.361646778093152,0.102759994923119,0.0428571428571429,0.0136417786794276,0.0220058901085687,0.653093689219409,2,0.146749444444444,0.146749444444444,0.0111165042744538,0.0157211111111111,0.00397597868217053,0.00397597868217053,0.664092664092664,8,0.369186879053644,0.367566988006103,0.19019876175671,0.2,0.000931045603122465,0.00214349129764597,1.01311828438781,6,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",16,0.63864772237279,0.71655612021289,0.241177977942126,0.25,-0.00668603338638116,-0.0166465263337526,NA,2,0.483333333333333,0.483333333333333,0.0235702260395515,0.0333333333333333,0.0111111111111111,0.0111111111111111,0.6,9,0.506555658129234,0.558839696285182,0.192640072922673,0.195555555555555,0.0423806601324704,0.0262305210257257,0.357253120354263,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",2,0.315999999958247,0.315999999958247,0.436991990832334,0.618000000083506,-0.094043478273577,-0.094043478273577,1.4375,2,0.41269635575898,0.41269635575898,0.357464015786021,0.505530459184941,0.114434849801676,0.151659137755482,0.744372013925497,1,0.434782608695652,0.434782608695652,NA,5.55111512312578e-17,0,0,1,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",6,0.562297630083918,0.542337508421107,0.456797295275612,0.726785714285714,0.0211480034931177,-0.0241298110979929,0.827832776016313,3,0.0652971802302229,0.0334519252535703,0.0986956928186469,0.19994,0.00429799650250919,0.00594582857142857,0.936378469417868,4,0.124967613725112,0.125436874150526,0.0263730237265111,0.0391534391534391,0.00584867311479237,0.00343122848363023,0.959827857378371,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",2,0.226464203698004,0.226464203698004,0.184379994019073,0.260752688172043,0,0,1,2,0.460256836411953,0.460256836411953,0.0140337971919745,0,-0.000376632628426766,-0.000947459648465308,1.02159604940262,7,0.124670419472871,0.10773572060165,0.0871236304597084,0.0430769230769231,0.00557116661111739,0.00817576656660401,0.816651867252369,4,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",1,0.3,0.3,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.567843137254902,0.523529411764706,0.0978405830937007,0.18,-0.0114131169709263,-0.0114131169709263,1,3,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",12,0.419317578500304,0.346215862596536,0.180169267272457,0.227742941176471,0.00190731187550384,0.00207346473788189,0.919891496585255,17,0.467356579981927,0.493529337527028,0.217948376556293,0.167857142857143,0.0101672737162927,0.0153059705849654,2.12549739085616,1,0.421052631578947,0.421052631578947,NA,0,0,0,1,8,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",60,0.446515090349632,0.49992391895575,0.262885417357898,0.324641498027702,0.00227910793328126,-0.00171129753850767,1.13483004158106,39,0.524530860628543,0.48884198108865,0.204961522244958,0.268696714509022,0.003103143314152,0.00831955048819145,1.64349716850393,33,0.509006317374147,0.567061003458979,0.171772648398456,0.128024217147896,-0.0053629473915565,-0.00220111211763738,0.762685622622415,7,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",2,0.327633183818063,0.327633183818063,0.0993316668809674,0.14047619047619,0.0220656430829588,0.0218774395003903,0.755302036808534,NA,NA,NA,NA,NA,NA,NA,NA,3,0.36095302009262,0.301211320422046,0.448425707435196,0.64810621543431,0.168736302641373,0.11576047420258,0.501076891824544,0,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",1,0.612244897959184,0.612244897959184,Inf,0,0,0,1,1,0.212,0.212,NA,0,0,0,1,4,0.298855885558982,0.29726012707441,0.152938962368745,0.209593912976845,-0.0349086050440109,-0.0948891402696315,1.53112512043061,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",30,0.410607730030554,0.447216338217548,0.203844132459181,0.352631578947368,-0.00678797966135964,0.0240691364903232,0.541607714988228,6,0.462371677459464,0.522614120243007,0.238579920028211,0.479166666666667,0.0945098747886628,0.0536001967106043,0.314285714285714,29,0.451407552979274,0.583697340813157,0.325663682877235,0.666666666666667,-0.000449521690147511,0.00510693032379227,0.872951761846575,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovenia","Slovenia2013",1,0.27846508702034,0.27846508702034,NA,0,0,0,1,1,0.0518031007429097,0.0518031007429097,NA,0,0,0,1,4,0.58741820296987,0.589997921816726,0.0564779685886251,0.0627181777782267,-0.0137044862262516,0.00152634780458221,2.24982311806863,2,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",2,0.543478260869565,0.543478260869565,0.0614875461901347,0.0869565217391306,0.00106044538706257,0.00106044538706257,0.976190476190476,2,0.581506421045452,0.581506421045452,0.0471468318971041,0.066675689091809,0.00137453352916301,0.00175462339715287,0.972263385341121,1,0.0222222222222222,0.0222222222222222,NA,0,0,0,1,7,"2011","South Asia","Sri Lanka","Lower middle income"
"Sweden","Sweden2014",5,0.287275122610451,0.347637052448862,0.222875433783995,0.454472573189522,0.03687894782717,0.0368448525150194,0.961961707250572,2,0.50690117430795,0.506901174307949,0.0798465611018715,0.112920089619119,0.00824691648526959,0.009963537319334,0.902263238885604,4,0.239858247118615,0.213012830959407,0.203042956132876,0.234090909090909,0.086145855781768,0.0642121657754011,0.378635105899804,0,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",3,0.425970782238163,0.481842034370808,0.131394121028285,0.238095238095238,-0.00551893691714214,-0.00427532123960695,1.11687237291193,5,0.338806264643631,0.303337048477135,0.210967937586988,0.15,-0.049397409152015,-0.0503099715099715,1.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",8,0.676301833488816,0.718326970317771,0.204573284088053,0.22498271045897,-0.00379883235789653,0.00459401207646707,1.2139589195254,2,0.214926454109481,0.214926454109481,0.352465534006833,0.498461538461538,0,0,1,3,0.540388403229493,0.565296794245782,0.176347278639265,0.27,-0.000232213105800652,0.00121692698438095,1,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",5,0.174352309661791,0.166846738779544,0.204697514133657,0.179044117647059,0.0317250517284022,0.0164763177998472,0.724015284706183,2,0.0523776881421397,0.0523776881421397,0.0731028053145837,0.103382978723404,-0.0146598714023821,-0.0148785592524781,1.42225787157849,10,0.332611691100712,0.301594089015524,0.142923125870764,0.075,0.0116044651174495,0.00684026937679372,0.713295108374038,2,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",1,0.02,0.02,NA,0,0,0,1,1,0.001,0.001,NA,0,0,0,1,3,0.0457295644617733,0.0419231429927814,0.0586185319586435,0.0888888888888889,0.000293772346410658,0.0013051953555386,1,6,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",5,0.427166918497488,0.459111125501156,0.338778445881935,0.426226749267713,-0.00989960326477418,0.0152975776345774,1.01565603405399,1,0.56,0.56,NA,0,0,0,1,1,0.244444444444444,0.244444444444444,NA,0,0,0,1,6,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",4,0.0882063211025076,0.0655666818421432,0.131824516484519,0.1613,-0.0204814855450578,-0.0122828360878733,1.40226597294409,NA,NA,NA,NA,NA,NA,NA,NA,4,0.624083763627797,0.709824770148862,0.343805765648544,0.667822838847385,0.0616513427017408,0.0934989325801517,0.625,0,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",16,0.585937764268621,0.574791155118929,0.26313299465674,0.511991869918699,0.0151077821631052,0.0123195501310712,0.953201436999313,7,0.697027403324679,0.678321678321678,0.0621867579786158,0.0326797385620918,0.00615261635302972,0.00616306092670362,0.813260309307663,3,0.432607023146345,0.413253446422016,0.120511229935144,0.0952380952380953,-0.00665460811733393,-0.0130718954248366,1.47703684973651,2,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",3,0.222157190673758,0.23329271466708,0.0736030509572282,0.0584415584415584,0.0132813364974774,0.0135999314217136,0.6,1,0.132501378947368,0.132501378947368,NA,0,0,0,1,8,0.313902070215326,0.279821729624002,0.233594642028526,0.374609313516066,0.0353891090121634,0.0187898522078639,0.959066683403871,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",10,0.150191726012707,0.127315835151852,0.116694747203787,0.141176470588235,0.00282801742714249,0.00333153279364617,1.02223908721909,3,0.342162536325938,0.343584361264614,0.0325403934702008,0.034382,-0.00606269085303351,-0.00740924386724385,0.96559491250213,4,0.233118673102088,0.224245958776588,0.117636058399897,0.183752276737143,0.0211862418918837,0.021183970841342,0.704730339007721,1,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
