"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Kenya","Kenya2013",5,0.0388161808372134,0.0326829726825495,0.0390650143133464,0.0186274509803922,0.00678478399569392,0.0125136074116966,0.45846798201712,5,0.0388161808372134,0.0326829726825495,0.0390650143133464,0.0186274509803922,0.00678478399569392,0.0125136074116966,0.45846798201712,-5,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",6,0.151728601619749,0.141656321204916,0.0342541329362483,0.0627892800840777,0.0272053961714898,0.0300607694113523,0.163823470486412,6,0.151728601619749,0.141656321204916,0.0342541329362483,0.0627892800840777,0.0272053961714898,0.0300607694113523,0.163823470486412,-6,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",6,0.301912807797545,0.280642187329288,0.196011714257749,0.279066518811346,-0.196310011933917,-0.113717064626107,3.53635351925263,6,0.301912807797545,0.280642187329288,0.196011714257749,0.279066518811346,-0.196310011933917,-0.113717064626107,3.53635351925263,-6,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",5,0.0651119876631673,0.059998489436278,0.0214418184405836,0.0225,0.0015187824540848,-0.0068984126984127,0.839527496426015,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nigeria","Nigeria2014",5,0.228189993618185,0.169040419788059,0.195168325735167,0.38,-0.0803152274047688,-0.0727220207039337,1.78013654804062,5,0.228189993618185,0.169040419788059,0.195168325735167,0.38,-0.0803152274047688,-0.0727220207039337,1.78013654804062,-4,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",12,0.169065732816502,0.137069666958931,0.148693568362794,0.25,-0.0239575675958058,-0.0631093163966879,0.48360823552952,12,0.169065732816502,0.137069666958931,0.148693568362794,0.25,-0.0239575675958058,-0.0631093163966879,0.48360823552952,-12,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",5,0.0514845963244868,0.0389460069822138,0.0431799869422501,0.0377714932126697,-0.0160177519345114,-0.0216596575895383,3.445873815838,5,0.0514845963244868,0.0389460069822138,0.0431799869422501,0.0377714932126697,-0.0160177519345114,-0.0216596575895383,3.445873815838,-5,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",6,0.09916331830854,0.120497125850008,0.0535093363541313,0.0893525952613062,0.00828818177345974,0.00340075751219098,0.949854357121145,6,0.09916331830854,0.120497125850008,0.0535093363541313,0.0893525952613062,0.00828818177345974,0.00340075751219098,0.949854357121145,-3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",11,0.20347366228717,0.197308267760005,0.180719884386121,0.188712522045855,0.0569134238598598,0.104758733367943,0.420683321632417,11,0.20347366228717,0.197308267760005,0.180719884386121,0.188712522045855,0.0569134238598598,0.104758733367943,0.420683321632417,-10,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",2,0.0906361898684506,0.0906361898684506,0.0170844693904044,0.0241610883178579,0.00386920563152714,0.00390294503596167,0.671492163378212,2,0.0906361898684506,0.0906361898684506,0.0170844693904044,0.0241610883178579,0.00386920563152714,0.00390294503596167,0.671492163378212,1,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Sweden","Sweden2014",7,0.186440694902375,0.193269430818003,0.0707124674295702,0.0942857142857142,0.00278919892979883,-0.0120615321116149,0.603271075311311,7,0.186440694902375,0.193269430818003,0.0707124674295702,0.0942857142857142,0.00278919892979883,-0.0120615321116149,0.603271075311311,-7,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",3,0.0671781160150546,0.0641848860369354,0.0165157226500619,0.00845155653575173,0.0301182336811318,0.025521841492828,0.0185411975273311,3,0.0671781160150546,0.0641848860369354,0.0165157226500619,0.00845155653575173,0.0301182336811318,0.025521841492828,0.0185411975273311,-1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",2,0.683088808150392,0.683088808150392,0.306412938514171,0.433333333333333,-0.115920540201439,-0.108333333333333,1.69343627007512,2,0.683088808150392,0.683088808150392,0.306412938514171,0.433333333333333,-0.115920540201439,-0.108333333333333,1.69343627007512,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",5,0.11910050174553,0.120999926019556,0.0743088020809342,0.088314332247557,-0.0121955192316738,-0.00830231392298473,1.62481750022541,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uruguay","Uruguay2010",NA,NA,NA,NA,NA,NA,NA,NA,5,0.112928687232646,0.0974198663601041,0.0366365077205179,0.00391690217660766,0.00888320637411187,0.00630107373591895,0.6643949579826,1,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",23,0.0920399057179607,0.0574640142361216,0.106688376156095,0.0638095238095238,0.0290326887202264,0.0356358002137602,0.175367070343592,23,0.0920399057179607,0.0574640142361216,0.106688376156095,0.0638095238095238,0.0290326887202264,0.0356358002137602,0.175367070343592,-23,"2009","East Asia and Pacific","Vietnam","Lower middle income"
