"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Burkinafaso","Burkinafaso2009",NA,NA,NA,NA,NA,NA,NA,NA,6,0.218143726937882,0.199997486204356,0.122723792657566,0.141025641025641,-0.0706335996603776,-0.0872084164566004,0.430304549079219,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",4,0.321505612258801,0.380931531243692,0.283418653662997,0.381481481481481,0.140311886718717,0.0616318299991769,0.834011353418359,4,0.31766289850117,0.266177351614542,0.225847799911344,0.286913273307958,0.129063506244163,0.13602940769949,0.211343449922356,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",40,0.398720643678606,0.388888888888889,0.194771908824984,0.224358974358974,0.0153346525171788,0.0218291297033346,1.00592773387063,90,0.421896012439928,0.422672319357634,0.181189939219585,0.318627822562613,0.00741273353594045,0.0169329977901753,1.81227801661101,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",36,0.449561197122855,0.425160166854364,0.139599669616913,0.06875,-0.0360762577509537,-0.0325063431135702,1.01772421511749,117,0.355990575465043,0.333333333333333,0.198057521128917,0.29,-0.00584117762091029,0.0757238150156782,1.36443358802462,6,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",51,0.350222651273994,0.336576999295794,0.152135618880584,0.240261437908497,0.0473129239775296,-0.000727574440491897,0.596267601803775,61,0.292026571974277,0.231876910301167,0.173257169903365,0.208022388059702,0.0343367812142176,0.00403410283793976,0.545426092354484,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",6,0.644417942065503,0.526290849418032,0.329487175617032,0.4,0.0407174659241691,0.0555531865006311,2.08199497760684,15,0.348712186244982,0.295574288709824,0.201007172973669,0.29,0.0772067382987468,0.0728342893562779,0.557936369694684,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,0.612244897959184,0.612244897959184,NA,0,0,0,1,2,0.2,0.2,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",10,0.47746006005808,0.474019515639994,0.129322252359436,0.113333333333333,-0.0943048036242418,-0.122560630508076,1.24821740285948,3,0.439725295907585,0.505006708745471,0.173067064059062,0.337164750957854,-0.0316623719153032,-0.0339354132457581,0.99320514571204,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",7,0.292519491466835,0.247766558996641,0.189940867352127,0.33375,-0.105105926147492,-0.14575632142076,1.55858265182036,2,0.191869688622991,0.191869688622991,0.351533085504169,0.497142857142857,-0.0447172742299119,-0.0497142857142857,1.3099011752355,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",2,0.471961435127875,0.471961435127875,0.00673435029701471,0.00952380952380949,0.0034422559287587,0.00379693727711348,0.606015071594465,1,0.355555555555556,0.355555555555556,NA,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",1,0.230769230769231,0.230769230769231,NA,0,0,0,1,23,0.189236557376724,0.197917724184747,0.129256612769826,0.158762832125604,0.0175792026259798,0.023882020404,0.749393205319275,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,0.6,0.6,NA,0,0,0,1,10,0.494668624439511,0.525360743117786,0.220463351878344,0.332889615412992,-0.188531056549831,-0.160346964970617,1.62134639983828,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",8,0.474178052469794,0.442234441891187,0.291294045492016,0.435740885991573,-0.0705864315240692,-0.0663483734406047,2.17763326140224,67,0.531864303102,0.55359008421174,0.280800463120678,0.25,0.0414049156506647,-0.0430822380467143,0.417030800811733,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,0.420767535962445,0.487827815451638,0.117665206150136,0.2,0.0582195031424529,0.0513159707868265,0.837040464859483,2,0.786571219600467,0.786571219600467,0.377454847629783,0.53380176470151,-0.0986460804210314,-0.0970548663093654,1.38968592212659,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",6,0.33827938195822,0.286823011098185,0.321619541530466,0.570909090909091,0.274336912613992,0.294611529922578,0.116973503271631,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",NA,NA,NA,NA,NA,NA,NA,NA,4,0.817200176332138,0.819388865916684,0.0608924649851704,0,0.00118249246622261,0.00371337695470287,4.10096163223906,4,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",3,0.29792520059623,0.323960934194896,0.207825790360229,0.394117647058824,0.0308844658083469,0.0278798327761665,0.953668192427435,10,0.550599368379391,0.539169270912044,0.256770893541836,0.300900510770597,-0.0454248302768015,0.03846564882181,0.835182679661492,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",NA,NA,NA,NA,NA,NA,NA,NA,5,0.488582724878066,0.441488196639224,0.3326279457826,0.547511637890353,0.0752471440419135,0.0895635136014305,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",1,0.0416666666666667,0.0416666666666667,NA,0,0,0,1,54,0.346410766393843,0.339456856424849,0.246528143809535,0.390109890109891,0.112826362509257,0.120874916820493,0.516614013360471,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,0.5,0.5,NA,0,0,0,1,6,0.653086362488978,0.501383668435099,0.540553067051548,0.584666666666667,0.25287778164547,0.220841011743451,0.363636363636364,7,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",2,0.0452644836127356,0.0452644836127356,0.0170897477610587,0.0241685530612245,-0.00373007573611534,-0.00397175522334808,1.55648179523999,10,0.551746132680322,0.5273545939652,0.389235414496738,0.602040816326531,0.0184951790595644,0.059863489526655,0.763223998747511,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",3,0.246770342720975,0.245453142559301,0.124661030269529,0.167736835704731,0.010950411247607,-0.0299730235460352,0.870388102691397,3,0.611861458389275,0.613282457120806,0.0759368320084554,0.0957269700332964,-0.00442671180283664,-0.0262365920893483,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",96,0.630573830637166,0.66280320058004,0.176187974367861,0.2,0.0317361230918082,0.0334096291499864,1.35281658077996,445,0.55464095612101,0.57708386647853,0.176018399684185,0.2,0.0283715583833355,0.0211127180217231,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",2,0.294871794871795,0.294871794871795,0.0543928293220422,0.076923076923077,0.00146986771190593,0.00146986771190593,0.96319018404908,13,0.433385483465732,0.538704545742886,0.249687379439751,0.381818181818182,0.126777327027187,0.129534303720437,0.754241784056225,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,0.0545454545454545,0.0545454545454545,NA,0,0,0,1,34,0.202674693378281,0.10232452023406,0.234248868763569,0.284126984126984,-0.0017383536573665,-0.0187937584702558,0.900013078562916,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",3,0.35851818447125,0.334718828159756,0.172846077785551,0.141176470588235,0.130929491488627,0.0852374007454222,0.422192800372141,3,0.418826806724848,0.406182472728031,0.0859101079124263,0.0682692307692309,0.062215482071178,0.0615880397743143,0.200331246002942,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",1,0.15,0.15,NA,0,0,0,1,9,0.192489874420537,0.0887103354487761,0.199103726234228,0.408333333333333,0.0893501831167866,0.0568156724731119,0.194681172559686,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",NA,NA,NA,NA,NA,NA,NA,NA,4,0.529059822735554,0.511115137751103,0.0505118232351966,0.0981382978723403,-0.0143777400681076,-0.0130545964497532,1.68931885819723,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",1,0.1,0.1,NA,0,0,0,1,1,0.454545454545455,0.454545454545455,NA,0,0,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,0.5,0.5,NA,0,0,0,1,4,0.42758220876731,0.444125802079613,0.314989343115636,0.342682926829268,-0.0904169844116981,-0.0967749413864296,1.45144969819324,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",1,0.261111111111111,0.261111111111111,NA,0,0,0,1,3,0.307112295424557,0.253009747108992,0.339979049249102,0.704227129337539,0.0980971932627881,0.108278006381981,0.503380131377212,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",64,0.471062993919628,0.411453687278457,0.202003921490688,0.317267080745342,-0.00974831833616482,-0.00193841300540418,0.0788933826496984,87,0.367797275302628,0.416666666666667,0.173268188096944,0.285714285714286,0.0140039241189218,0.0399041530494714,0.895660817098762,9,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",NA,NA,NA,NA,NA,NA,NA,NA,7,0.453081487829546,0.513900537928167,0.173248531230238,0.147533926200937,0.0536220071883263,0.0491584543949313,1.90311942300772,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,5,0.221725065613117,0.366921122803156,0.240954528490151,0.407141670863836,0.0624247218438115,0.04620902704827,0.895330024659711,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",1,0.03,0.03,Inf,0,0,0,1,4,0.391949299881631,0.410046331364406,0.0909868484315297,0.141179390402075,0.0455221279805974,0.0178162200089012,0.658944554433643,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,16,0.34988268971976,0.339592520617543,0.166048089490263,0.3,0.030065033862205,0.00226058714339498,0.601341291822593,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",1,0.45,0.45,NA,0,0,0,1,15,0.49070079329091,0.5,0.193695615284923,0.236363636363636,0.0970122351259159,0.0634402326114684,0.249014903175088,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,0.572727272727273,0.572727272727273,NA,0,0,0,1,3,0.131647370529005,0.132068263768429,0.062633545674101,0.0702254911661554,0.0218744233396228,0.0259628267569657,0.8357747197696,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",16,0.139241383307558,0.0904660629289244,0.156568750083101,0.278723404255319,-0.0387605264353948,-0.0507839892734739,1.298161198186,54,0.302641474788528,0.2,0.29308172203565,0.369444444444444,-0.0382312299166764,0.00212813129761369,1.04119721853607,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",5,0.278668324873516,0.242371017415949,0.12757545120493,0.191666666666667,-0.0265139568933781,-0.0287219887955182,3.57111674357286,20,0.205402092268167,0.120120073676489,0.218620128736437,0.294523501509271,-0.0263674497786257,-0.0224067972797671,1.16666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",1,0.2,0.2,NA,0,0,0,1,5,0.17638228438671,0.0725092266661944,0.262394171474284,0.284815321477428,-0.057344870890411,-0.0295965173837721,2.1601634944246,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Peru","Peru2010",31,0.327849239814122,0.375612710070347,0.22840373215855,0.363655723158829,0.100110463358273,0.0439487224568187,0.732818670819545,71,0.449553508959053,0.473085130024048,0.224090322837345,0.3,0.0143088525270706,0.0362118917531931,1.08786323225235,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",6,0.455328908484637,0.509463718885943,0.403905438859225,0.850567394317394,0.117955068950808,0.00555891027644067,0.84269234144612,11,0.601768655871128,0.629735875885969,0.282365728792428,0.23394495412844,0.0395662896849198,-0.0111429180909562,0.366031106827305,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",7,0.389544729981329,0.379258564309298,0.144931740535408,0.245541258019139,0.0542188576915672,0.00543728843482919,0.307123254735537,5,0.361055835845681,0.507367639548273,0.239047729931477,0.400675346676046,-0.0368237852704284,-0.0370586835472378,2.90839547139606,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",11,0.614136177733796,0.572888796329001,0.14307388287789,0.207017543859649,-0.110009740910367,-0.0609431865924442,6.25,64,0.460803474564539,0.5,0.249173641021402,0.431444446805822,-0.0395380552617034,-0.0189105502870168,0.326017593675989,1,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",NA,NA,NA,NA,NA,NA,NA,NA,5,0.52624530218845,0.517441022366725,0.180343641441362,0.25,0.0149915742495288,0.0104292929292929,1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",8,0.33161026588146,0.363713371743865,0.220053057495729,0.153291627663899,0.162655621766191,0.0525638162363527,0.0982577712100209,2,0.377709510820153,0.377709510820153,0.13750381713321,0.194459763067856,0.0230644603044182,0.0234692817495688,0.748082935839047,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",14,0.381385436393547,0.44263444210267,0.171968025095723,0.228696069688803,0.106066192614594,0.235327477140105,0.798856902014965,1,0.48748781280468,0.48748781280468,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",NA,NA,NA,NA,NA,NA,NA,NA,7,0.413288174187144,0.375,0.25040943288724,0.521425088382299,0.0262564276478503,0.0262564276478503,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",86,0.318389268730149,0.293152997136904,0.17118781532903,0.225013237871492,0.0615388774646148,0.0384781929446438,0.557435093650226,20,0.215267749353576,0.166757112528707,0.133209119399688,0.186111111111111,0.0376683809679854,0.057614833909519,0.823386452348103,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",NA,NA,NA,NA,NA,NA,NA,NA,8,0.343563984063413,0.367666934276026,0.0613425350938933,0.075,0.00861132840253854,0.00861947698554787,0.709614133712122,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",1,0.5,0.5,NA,0,0,0,1,10,0.36761388887248,0.388493826279466,0.065750093834377,0.066666666666667,0.0358625343757797,0.0533923831105224,0.389025329519751,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",12,0.410398505679996,0.37605312796332,0.182649406486449,0.118927535560855,0.0346081318776349,0.0514495441557374,1.06329002057641,2,0.56673228654453,0.56673228654453,0.0080812203564177,0.0114285714285715,0.00150426940171289,0.00163265306122449,0.817366698953935,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",27,0.229399994596244,0.127719748977362,0.245564978293043,0.449089933912939,-0.143787743654468,-0.124517055896696,1.8977795781806,21,0.18495034392776,0.13474215225325,0.185049462042028,0.280032467532468,-0.0275301374190106,0.015029358316967,1.56710406095387,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",6,0.222412851354777,0.0458824017040361,0.320440438247603,0.438,-0.187415738742375,-0.19268152866242,1.03995041740542,16,0.136057133833895,0.133825210011503,0.129569443277463,0.1225,0.0220963737607674,0.0135930477996494,2.36435143806269,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",3,0.236826773525913,0.236033587510544,0.305188109659081,0.433157894736842,-0.0949063940312247,-0.0445797750994287,1.76238925860039,10,0.0297386853718078,0.0297468061866594,0.0154496705871347,0.01875,0.00325770521897406,-0.00028284447427467,0.67576178622447,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",6,0.347169000925525,0.332897798460552,0.269438898604042,0.433333333333333,0.0724226287245581,-0.0240451365852129,0.682646634229766,3,0.0910336842435985,0.0884016340452375,0.0512895608592872,0.0542857142857143,0.0523330653682524,0.099527950310559,0.53010700146734,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",3,338.910779710737,156.150188544843,501.095986824679,825.867142982379,389.875047279223,416.730156627338,0.262434283415361,8,0.532959970163692,0.595460855366933,0.252841859188486,0.44713603652238,0.0461403518387849,0.011602544204869,0.311793074032951,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",22,0.596996890330305,0.6,0.133515497071536,0.2,-0.0137945738062059,-0.0159024639262746,1.71472960780098,58,0.54015598190446,0.594498922591864,0.363024785747039,0.471153846153846,0.0617037080347004,0.0417368295019235,0.978756333598068,0,1,0.300069541029207,0.300069541029207,NA,0,0,0,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0.511523922958877,0.571428571428571,0.166476740283218,0.338497673518265,0.0455349441394603,0.0211573126654755,NA,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,0.897959183673469,0.897959183673469,NA,0,0,0,1,11,0.465419407230228,0.398307002720604,0.234843559840246,0.212,0.0308096123243958,0.0425646091864534,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",2,0.163379649534445,0.163379649534445,0.151865406446443,0.214770117451862,0.0166888126018452,0.0174812886298027,0.880852460665938,23,0.205870460348998,0.212818639446719,0.119559137783705,0.144444444444444,-0.0263371095176603,-0.0247695749062205,1.01096323639752,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
