"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Drc","Drc2013",6,0.219345839771325,0.239600209045819,0.110195958627612,0.0702702702702703,0.0226433038665254,0.0220760091409032,0.103478116634134,6,0.121415686414257,0.147996428528162,0.111875257156336,0.217718401909722,0.082347125070555,0.0554423251198777,2.29059863883189,12,0.223258820337296,0.205128129225444,0.13635785706703,0.279070693660803,0.0422385021576245,0.0377644896549747,0.29104907848723,1,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,0.385908551645602,0.385908551645602,NA,0,0,0,1,9,0.483601826273847,0.507363665748384,0.237401767273532,0.332889615412992,-0.129805690406348,-0.0676276566184585,1.62043300782016,1,0.6,0.6,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",22,0.566095130890151,0.586691505316102,0.233897003588358,0.35472972972973,0.10714941901479,-0.0123913941692047,0.558460998360984,43,0.476537347136753,0.440318834000285,0.369527037088616,0.4,-0.118288876943915,-0.0237454777432275,NA,5,0.60751507930111,0.598312029567659,0.0374668565825682,0.0339869281045752,-0.0052603585580933,0.006905153919074,0.967792457625786,8,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,0.434782608695652,0.434782608695652,NA,0,0,0,1,1,0.968584373397162,0.968584373397162,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,0.25885663196347,0.243389565168792,0.269241612636375,0.570909090909091,0.185218696283207,0.184403871492705,NA,1,0.789778787878788,0.789778787878788,NA,0,0,0,1,1,0.2,0.2,NA,0,0,0,1,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",3,0.633958808479309,0.703703703703704,0.305124423906262,0.598172721734222,0.1553456915839,0.1553456915839,0.80327868852459,1,0.818695216658135,0.818695216658135,NA,0,0,0,1,3,0.183029804333789,0.184334148604064,0.147441553914128,0.284967272857143,-0.0641678267454244,-0.072027366332085,15.979012345679,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,0.466666666666667,0.466666666666667,NA,0,0,0,1,6,0.52687476482018,0.519190941454547,0.376834652042688,0.650538191930018,0.0482790862296697,0.0825513116557682,0.58597262824394,3,0.439471365999668,0.392577732762727,0.366308484586208,0.694117647058824,0.0207518285394181,0.0183332226379449,0.977865179326508,3,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",1,0.878330804557019,0.878330804557019,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.319381057392716,0.369507108511378,0.210355625283608,0.125151118492607,0.044289283736319,0.0502967721993791,0.861825962581384,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",29,0.341494097736103,0.335253896765981,0.238808465804949,0.369642857142857,0.16961621026938,0.173324983551657,0.196216962895769,14,0.213343644741639,0.184699469693978,0.171116670649802,0.290272851296044,-0.0578181288028649,-0.0599536518058676,0.967533295173436,12,0.476789273719574,0.484559003975005,0.289288010154144,0.533333333333333,0.0818098163088409,0.0877335333948908,1,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,0.5,0.5,NA,0,0,0,1,1,0.5,0.5,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,12,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,0.857142857142857,0.857142857142857,NA,0,0,0,1,1,0.255102040816327,0.255102040816327,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,10,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",5,0.390727401102885,0.334403502371397,0.25613183966786,0.495098039215686,-0.0378741431342745,-0.0370616814782989,NA,1,0.566037735849057,0.566037735849057,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",169,0.533030198648504,0.565680209233583,0.182000347369736,0.183333401309164,0.0150437403279092,-0.0130775105577497,0.370149429841952,279,0.587015538517971,0.6,0.170385637401671,0.214285714285714,0.0570498612192078,0.053024639352268,0.705429252750967,93,0.590290896149797,0.6,0.184231779407583,0.214285714285714,0.0317768176535151,0.040583572471326,1.61208246618803,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,0.567355703936028,0.669405227511748,0.243652099669077,0.394444444444445,-0.0368671793941405,0.0601353245372384,1,11,0.362102547803605,0.244701862945034,0.242401680972384,0.381818181818182,0.129231892823878,0.0597242730654311,0.623330400722218,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",25,0.259657308782857,0.216788772526702,0.236693283385928,0.278787878787879,-0.00228882977328469,-0.0209008932715163,0.651976165434508,5,0.0265033443741078,0.0217935458879513,0.0333759791879555,0,-0.00361811189397431,-0.00898506009690639,1.74790418642136,3,0.267661355657039,0.288318322514307,0.366403215158744,0.477526395173454,-0.0214414809827403,-0.0284715937657114,1.7518567508031,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,0.393573284407764,0.393573284407764,0.0482736360233124,0.0682692307692309,0.0103698764002064,0.0103197674418605,0.701262980479358,5,0.40191590976242,0.380359026933925,0.176646980842788,0.296732026143791,0.105027546485378,0.0406790428589737,0.369150079065934,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",6,0.300810989849367,0.435037869420452,0.22743752155084,0.358333333333333,0.119682266332445,0.0416742743081574,0.735625817501171,3,0.110040436635991,0.089707622694048,0.138862816635366,0.1,0.15749860431745,0.129786324786325,0.0625324233114908,1,0.05,0.05,Inf,0,0,0,1,3,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",3,0.532474606557815,0.518773733447272,0.0542263913973383,0.0981382978723403,-0.0114413440891901,-0.0114904668550231,1.58128090637678,1,0.5,0.5,NA,0,0,0,1,1,0.258620689655172,0.258620689655172,NA,0,0,0,1,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",1,0.1,0.1,NA,0,0,0,1,9,0.380333497034571,0.404774613935151,0.2606160457747,0.46984126984127,-0.119762005113833,-0.100982184056958,1.11111111111111,1,0.454545454545455,0.454545454545455,NA,0,0,0,1,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,0.5,0.5,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.682627971003695,0.682627971003695,0.454445455713793,0.642682926829268,-0.170452414547311,-0.160670731707317,1.83204957790121,3,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",3,0.653572937302003,0.654700617177974,0.0965042815854724,0.138075833333333,0.00589375213957688,0.0022515798611111,0.840529682896173,1,0.261111111111111,0.261111111111111,NA,0,0,0,1,1,0.283050909090909,0.283050909090909,NA,0,0,0,1,2,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",37,0.338358045105531,0.339420422663087,0.182501079617786,0.227380952380953,0.106640323209182,0.196766321700619,0.525705028818079,99,0.421596446197182,0.420905338358013,0.184135462696843,0.283333333333333,0.00852935074022833,0.0231601175032797,0.99735407090108,15,0.392076671608817,0.391946261388058,0.187143104627927,0.23,-0.0516278837452329,-0.00647436733656586,1.14510097035651,9,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",4,0.408305001059155,0.442490620086249,0.205605808519281,0.164184613829773,0.00965778349119387,0.00965778349119388,1.4,3,0.541259144318243,0.540763656922145,0.0281650929393744,0.0405998128299715,-0.0072935768772761,-0.0092475299055929,1.46666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",1,0.00888380684317002,0.00888380684317002,NA,0,0,0,NA,2,0.176573188743781,0.176573188743781,0.270738419310558,0.382881944444445,0.0634367985138557,0.0617878270135215,0.722313432835821,1,0.416025477707006,0.416025477707006,NA,0,0,0,1,1,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",3,0.18854845815437,0.23983707332936,0.202843235270114,0.303333333333333,-0.00124577214309528,0.0206466416353775,1.10524678484306,2,0.466248967586477,0.466248967586477,0.0146607207669409,0.0207333901427728,-0.00143002673747393,-0.00144910791320455,1.1295360155724,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",11,0.312376660034269,0.249824942746085,0.145926589812968,0.157142857142857,0.0127630684619277,-0.00849803516835278,0.546731322864236,1,0.620689655172414,0.620689655172414,NA,0,0,0,1,3,0.329074074074074,0.347222222222222,0.180684853988665,0.36,0.0386868686868687,0.0386868686868687,0.555555555555555,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",6,0.457644653217765,0.5,0.0678353604342726,0.1,0.00863210443607478,-0.0167992145311733,0.86525958651188,7,0.485282926695635,0.481784599516406,0.0497227777551239,0.0672413793103449,-0.00297559554482496,0.0370798990356653,1.00388299132095,3,0.582927828730926,0.642863318133292,0.147104418836947,0.275675675675676,-0.0169043280249831,-0.014999414999415,1.50079860699063,2,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,5,0.257474405485637,0.19483200592485,0.224316113408157,0.403558824499489,-0.0190160952540344,-0.00405198255477347,1.00382950879665,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",27,0.177103289846,0.0792095730036391,0.221978363322626,0.141666666666667,-0.021608393267127,-0.037697972105075,1.50358474896542,25,0.29591399221564,0.230453618128336,0.235537463305904,0.16,0.000507484943331756,-0.0254409995034095,0.858711664796351,17,0.235360835548379,0.1761683114795,0.252615472025713,0.313333333333333,-0.0293890596489749,-0.00139212671386028,1,2,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,0.150657624926409,0.138087187396922,0.147650443886413,0.189285714285714,0.0291418355627048,0.0299260962601003,0.993510034694434,16,0.271374504520506,0.229476871806757,0.214032558984037,0.328,-0.0386048842937672,-0.033120419973545,1.33333333333333,2,0.039404915912031,0.039404915912031,0.000841575987958109,0.00119016817593789,0.000148771021992237,0.000148771021992237,0.8,0,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",2,0.265220721652355,0.265220721652355,0.358086126370111,0.506410256410256,0.0411874416953411,0.0422008547008547,NA,4,0.0750335755815904,0.0759436310779526,0.175060855329059,0.194117647058824,0.0408411473683232,0.0205015689251341,0.69627126842295,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Peru","Peru2010",40,0.480906950350865,0.454514100402214,0.164462235321366,0.171428571428571,-0.0177998082691382,-0.0057335512829131,1.5352587863577,53,0.30886378791401,0.29675587655031,0.242432034213346,0.391111111111111,0.109767485451561,0.0837201605308271,0.644849643800856,9,0.556628365005522,0.639648525777695,0.224090039581215,0.237468078108826,0.0498521173877161,0.0979163917166537,0.494717303777112,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,0.550960096025693,0.552742228214817,0.0712013491335314,0.0809717094294192,-0.023871739254393,-0.00390328100267536,NA,8,0.548518178851137,0.679827972664508,0.393065511971115,0.57394495412844,-0.0103298856531191,-0.00325455485462095,0.981252322687243,NA,NA,NA,NA,NA,NA,NA,NA,4,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",7,0.367791170213301,0.435555347064331,0.180533205337478,0.351485520165436,0.0307132216351444,0.0366647388491506,0.695747048552148,5,0.377933587283832,0.399933133891015,0.25355049814196,0.47418725143795,0.00508237602846679,0.00096452077609722,0.970531347140664,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",43,0.485123654505243,0.562306796275077,0.263585665654915,0.447619047619047,-0.041514278260388,-0.00127469417742958,0.270134763213965,15,0.447505698382958,0.38721820251132,0.201016054799417,0.234351145038168,0.0002998469998104,0.0455248330742501,0.695031850658182,17,0.506385640471679,0.437933741508037,0.224796008241339,0.238095238095238,-0.066398279375585,-0.0345185978806292,1.19574742602254,1,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",4,0.480665150770385,0.46012376721475,0.186064419152521,0.2125,-0.00973835772845952,-0.0113677536231884,1.2,NA,NA,NA,NA,NA,NA,NA,NA,1,0.666666666666667,0.666666666666667,NA,0,0,0,1,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",1,0.503677966101695,0.503677966101695,NA,0,0,0,NA,5,0.396126759617904,0.319517288939292,0.142420465713535,0.253134738142632,0.134392314092802,0.0473966390719401,0.0665660117849987,2,0.214431009769822,0.214431009769822,0.262434182739397,0.371137980460355,-0.0265098557471682,-0.0265098557471682,1.16666666666667,2,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",1,0.48748781280468,0.48748781280468,NA,0,0,0,1,12,0.380127749617286,0.454534608436429,0.170033879718761,0.228696069688803,0.0760314482110629,0.219407517589599,0.84698922380008,1,0.405720338983051,0.405720338983051,NA,0,0,0,1,3,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",1,0.228574911617701,0.228574911617701,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,0.444073717948718,0.3815,0.259393067323023,0.442307692307692,0.0143074633699634,0.0143074633699634,0.75,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",21,0.22695983966371,0.205530143518166,0.149530228018086,0.182222222222222,0.0147695963773066,0.0390749854185867,1.8466148944278,75,0.286381845498193,0.251591819890755,0.174875331592546,0.263888888888889,0.111862426356571,0.0342743698654431,0.206095956075199,10,0.262777802326721,0.283482398315027,0.0945911228868362,0.153483992467043,-0.010654335453393,-0.024092383382248,0.905359746945604,0,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",5,0.311632057565642,0.343853801427271,0.170082613687329,0.191570881226054,-0.169419111809644,-0.160816057263119,1.05014787416673,1,0.3,0.3,NA,0,0,0,1,1,0.375,0.375,NA,0,0,0,1,3,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",4,0.417556808406007,0.424113116604242,0.100808971835045,0.166666666666667,-0.0169457312554438,0.00886053329636826,1.44788091605379,6,0.379288881478693,0.4,0.0830936749705624,0.1,0.0358573389051314,0.0808291788436193,1,1,0.38961038961039,0.38961038961039,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",6,0.313799957805407,0.321437682111346,0.142977145598012,0.142327423694455,-0.0302572385071653,-0.045221905161159,1.08438127488003,6,0.575887399783874,0.563945656321296,0.179096692894795,0.358183626373626,0.0178168924869863,0.0109073212041125,0.9427920850862,4,0.53360488278809,0.575942626055159,0.126418519231505,0.232843137254902,0.00260711948741027,-0.0302445978391357,1.2236297725974,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",19,0.273296036555795,0.193484242698996,0.221681903081488,0.354089933912939,-0.0705036360284179,-0.129692805689356,0.200533296521834,22,0.152231805081369,0.0336514404526455,0.194855410125739,0.274156809733018,-0.0897087408543852,-0.102405793984131,2.72930700003808,6,0.0330314646488699,0.0327515313048103,0.0137243112084456,0.0148333333333333,0.00112253989022401,-0.000919753086419752,5.57957965725336,3,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,0.15,0.15,NA,0,0,0,1,10,0.207489754003776,0.215837608219913,0.147381334879623,0.258333333333333,-0.172987082724579,-0.170592744642396,2.02377233192235,1,0.0275,0.0275,NA,0,0,0,1,15,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",4,0.0350345760320823,0.0353628110663618,0.0141106651111164,0.0166666666666667,0.00817915802850267,0.00664771906052394,0.278912879373898,8,0.17193758262412,0.0365396566484864,0.241018125576409,0.433157894736842,-0.101264095330892,-0.038350806520002,2.28335199240595,1,0.02125,0.02125,NA,0,0,0,1,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",1,0.604166666666667,0.604166666666667,NA,0,0,0,1,6,0.11935298251839,0.115411424183314,0.0689502553547141,0.106666666666667,0.0654763056207954,0.0529714152968998,0.301837808505107,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",1,0.229682914408246,0.229682914408246,NA,0,0,0,1,9,0.648749845651231,0.682141510185114,0.154248104696671,0.239943805157466,-0.0287577504656933,-0.00601456758791169,0.655935651628031,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",55,0.551635186103334,0.6,0.290874315494004,0.375420875420875,0.0442024055963234,0.00559117766096982,1.37685223840409,18,0.512084595600742,0.551553770187743,0.255452380386207,0.326865671641791,0.0495219307617847,0.0219702275006588,3.571956080654,7,0.389364091001617,0.248079246777899,0.283205088576286,0.46,0.109955083248978,0.117418300653595,0.425118031473027,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",5,0.463093395931189,0.405618064382701,0.181584979235148,0.266883116883116,-0.0105809072099196,0.030859693877551,1.00098190331108,1,0.64304312806372,0.64304312806372,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",4,0.696600230277199,0.663313675038166,0.2903383863981,0.382495266147696,-0.0608027351975549,0.0167691809916939,1.17201399052744,7,0.463703967168975,0.390091498486119,0.239244534636127,0.212,0.0192341825589162,0.0657963054764323,1.0845117139222,1,0.684210526315789,0.684210526315789,NA,0,0,0,1,1,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",11,0.171668700689018,0.161733894825432,0.098935267535522,0.1775,-0.0219202275241028,-0.0167583737579772,NA,8,0.185582232977595,0.21115397769015,0.136660361781967,0.196596973123228,-0.00380603253510684,0.000742913701204864,0.985100766740062,6,0.282216991545847,0.261538544909656,0.110351643988047,0.174603174603175,0.00548119424619433,0.00855288537009337,0.769572449956579,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
