"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Indonesia","Indonesia2009",40,1420.83617646317,1474.94933459048,894.466101732684,1404.20798008783,214.581927901548,1109.3321289666,1.13445378576998,51,3827.26605822066,2230.81507618232,4318.10464932953,3830.39911460925,483.594424437049,389.006241115125,0.691334040019863,4,9567.41721991755,476.951027237384,17009.1590774624,32656.7797733039,6447.11516743453,5132.93541440811,0.57626496254847,49,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",3,5387.8133210421,5111.04463186534,695.192069189694,1305.13038824905,27.793559434386,27.793559434386,1.18181818181818,4,10746.1825354605,8727.91717997191,6765.54664589991,4458.2260189419,4353.20974171109,4808.2337771404,0.532869686542485,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",21,15542.5137306329,7827.16360539747,18575.1715460694,16347.3472143163,7581.43239248393,4872.18456632141,1.00249322493225,11,5530.68269083434,4521.20665874563,1850.66197498219,3084.13168005968,521.075308426943,1856.5486825057,0.7485731961816,15,24076.2928444517,24955.5586109606,19444.7587126242,27787.6206305376,-12441.105017171,-11333.1364238588,0.144485261573869,19,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",11,2017.01507472298,2121.1383860353,578.063825696777,1151.05377680655,-71.5642657253322,-74.6792393948337,0.573163619634567,6,-3272.73595700467,-101.917876353722,6106.09472203033,9268.3350607271,-408.722057687235,-433.479240036029,1.86132742534523,1,1933.82259571227,1933.82259571227,NA,0,0,0,1,8,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",1,27499.2454351191,27499.2454351191,Inf,0,0,0,1,4,38995.6336772425,36715.3292178631,31409.2410623464,52433.1722351255,9285.76557544419,9397.2087983354,1.6126854874345,1,19867.5741102351,19867.5741102351,NA,0,0,0,1,7,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mauritius","Mauritius2009",1,2570.7122704917,2570.7122704917,NA,0,0,0,1,1,3198.74407403935,3198.74407403935,NA,0,0,0,1,4,2211.05597548411,2554.54630626447,1674.84306162949,3577.67221819479,-1022.35005466183,-804.821975112234,0.32657314239667,10,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",35,7639.30565355668,5635.59811513313,5865.1102840178,5827.51660842234,5748.96968311992,6591.88374530513,0.758561900046975,67,13330.1612701211,11252.1918462338,10411.3747035004,6846.1210273685,1099.98383857033,3651.80021372362,1.95321408025155,6,4653.56879117506,4379.43221771251,1391.63497045936,1606.23987190128,1193.6240834035,1759.63756137231,1.3557937453729,15,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",6,8430.82216462443,6500.47954931072,7104.35592545424,14325.7192732962,-1076.13074133591,-2780.90228841059,0.959725680186517,1,4707.80984717715,4707.80984717714,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",10,5109.25689938596,4606.33683887735,5577.02089953807,6482.87744304783,-864.50148025257,50.2462316412223,3.59367761983903,9,7233.96772223599,8265.90284099224,4534.63176694574,6769.07786948624,345.554963192178,247.356397896062,1.84467838571739,3,9152.18106484964,9322.70776341444,1702.83187576861,1589.55264621249,-2348.28139167827,-1683.64150585987,0.0152043010105255,16,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",9,2211.68776385584,2214.30420733454,284.210099873029,0,144.923120835174,158.079064774566,0.0921952344297122,1,1818.04467425255,1818.04467425255,NA,0,0,0,1,22,3097.01381976742,2091.71217439751,2750.16303092973,2586.32314475982,-1319.48410316916,-867.247520106992,0.107600732585358,33,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",6,1481.28443127469,1537.32142804369,455.450544144949,623.106902383041,16.0598149772172,61.715483644983,1.04738345989191,7,5685.81602065155,4788.1331316998,5510.64191307123,7837.38281755576,410.387720806039,4885.5948577971,0.464821426898995,2,1179.7265228076,1179.7265228076,127.984145305608,180.99691405992,33.9369213862351,33.9369213862351,1.6,4,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",25,350.75819977456,295.523895276888,515.066475024768,516.075741716972,-311.283220072502,-181.300809703526,1.39879354557318,15,67.0735184213105,-6.84874601629393,304.315050950628,361.29842735926,96.0724373934226,154.076974103245,1.58193617647908,1,-23.8218743313798,-23.8218743313798,NA,0,0,0,1,123,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",9,10598.1152822971,1073.60045033667,24955.4682469162,8282.81154839146,-4099.30385924995,-11462.5778719006,0.768594097458835,16,6118.37277088767,4116.84107983238,6239.74738302083,7277.89371166903,-730.001851893243,-1001.50882766398,0.124442854253343,1,14901.1928603159,14901.1928603159,NA,0,0,0,1,60,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",1,30735.2390798309,30735.2390798309,NA,0,0,0,1,4,6051.08213863197,5615.30021430323,1914.72480480693,440.829049515507,2513.32282345289,2128.05912883876,1.26043809117265,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",33,15384.6518124911,17505.8155581013,11069.0675223216,19855.3142897201,-2890.40038344839,-3437.14040337721,1.16585494110033,48,7938.20882826015,7872.8903436979,6491.91197050921,7553.5877008561,3729.54732378773,800.180766262494,1.04444572334601,3,20079.762233088,11961.522603568,23394.0047588867,44625.1094182226,-66.6894426963208,-66.6894426963204,1.5,29,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",25,3113.70800792308,2134.09035852295,4028.55999395246,3687.76667910137,1339.37413756115,1401.48547431152,0.323237283837757,31,5401.08524078117,6361.89230347649,2656.95870514414,2786.2904016691,-1596.50761520343,-381.524918156898,0.70422727969283,1,3865.68522035705,3865.68522035705,Inf,0,0,0,1,73,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",11,11072.7985691697,9727.90661089773,6684.28677844836,5849.83605155473,-3441.89820385397,-879.181819812964,0.533660626645975,7,9044.96549658405,10145.280538777,5099.95887945338,3302.08591148064,51.1791384783942,-551.453074682202,1.3707354133393,2,6160.66776697178,6160.66776697178,3013.52594209166,4261.76925786919,759.383758376522,817.509197264215,1.31191643103695,11,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",4,3014.73301704377,2653.42618128777,926.650736588468,842.766488305805,-48.1826285545603,-90.2507931590854,0.923659789246628,4,3913.8198800272,3509.60174234999,1707.00520678975,1165.68217025116,-377.678904049995,-533.085738977555,0.503361430267168,1,2385.58211586283,2385.58211586283,NA,0,0,0,1,28,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,7668.73882420705,8771.5245677276,5988.66922560157,8977.71057046325,1712.14361224975,1481.25730258776,1.3214672080976,1,3577.17461484142,3577.17461484142,NA,0,0,0,1,1,458.280603266833,458.280603266833,NA,0,0,0,1,15,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",1,5386.54165281736,5386.54165281736,NA,0,0,0,1,1,5582.38060399908,5582.38060399908,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,12,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",33,2589.80216538275,2144.7775502334,1564.18034742024,2799.70947041656,762.630698999193,480.301731616416,1.33159205369291,34,1602.43373488121,1189.24513346092,844.913741611265,671.422702174931,-229.285432294758,-605.313094322586,0.460306945765532,13,3071.14097795344,2770.17878919262,2604.21211781156,1988.79644354156,-365.433514034833,-734.284203923397,0.310993218256833,33,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",5,10020.0479481363,7863.44847542393,5130.47604423166,8690.70825211176,2112.63529239429,1867.31038546446,0.559523792966964,2,9329.56681194754,9329.56681194754,3174.12377332628,4488.88888888889,1018.24113840506,1156.22895622896,2.26059319996279,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",3,382.328961802013,399.298213143928,187.645240980221,264.118647670018,101.345350614072,124.026415269896,1.88224304051141,3,2903.21019119367,2427.8639430517,3033.92968973179,2438.69862387509,1840.83801059721,1838.99994091132,10.142088777033,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",1,3641.34376373755,3641.34376373755,NA,-9.09494701772928e-13,0,0,1,7,1188.04691123853,992.108454720487,882.832876291577,1222.29023657005,227.474759880111,571.53418097705,1.75503524146491,3,203.811418347669,150.476674647949,155.064316402357,272.28742370766,-52.7190970525512,-46.4311260237984,0.931836845516328,46,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",3,30270.786293067,29664.1176392138,21010.618298804,30610.8959857565,-5869.6697282097,-8813.38028427385,0.62717088562974,2,12009.4240434863,12009.4240434863,22.6642699707815,32.0521179739644,-8.099191100948,-8.099191100948,0.664285714285714,NA,NA,NA,NA,NA,NA,NA,NA,4,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",23,6027.7804379863,5315.55736434183,4465.97854574927,5146.62791877061,116.293306584355,98.4794185275309,1.12222341639117,36,5695.59741039417,5246.12768443283,3804.5853482758,4019.45695330008,1902.31039827508,1571.75197676947,0.535810876399087,10,6579.69613573026,7507.40202510817,2607.63753167733,3538.3734433237,812.782053305272,566.070555693189,2.16432668463439,15,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",8,49389.1808900168,61890.171462637,30210.7238742907,46770.5652663402,7755.79171910756,19793.9294750648,1.36765732141024,14,21131.0542786013,16727.2354377484,16315.2269021122,32643.4930873223,-3724.84518612616,8104.09553442664,0.63328777528605,12,21128.9937547756,8159.67109476462,23498.163463346,41891.0916158463,-1362.34388453832,-6507.18781088241,0.829058797608221,120,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",2,6824.5249135645,6824.5249135645,5907.07640904888,8353.86757165109,1872.56829182176,2088.46689291277,2.16779113905481,2,1833.76128870958,1833.76128870958,2401.18146262765,3395.78339016688,0,0,1,1,212.59236428099,212.59236428099,NA,0,0,0,1,6,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",22,2173.66848410798,2033.59059042234,1273.36327580363,0,-485.190157367586,-850.198828636829,0.233692418613647,17,4577.15688668935,3411.92854240256,3653.3275318524,4332.84991748114,-1511.4797329773,-1715.25368827542,0.0822553650188628,1,5669.14942474168,5669.14942474168,NA,0,0,0,1,116,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",16,12718.2860455496,8747.37992981683,11178.5327916498,10178.241341268,-1738.44333018519,-1922.53686741504,0.799761211296213,15,15868.6237326541,14874.7994023987,8112.65099481837,8012.15505822845,2426.99429875899,2533.34566153957,0.761496578412241,1,6770.13515299909,6770.13515299909,NA,0,0,0,1,40,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",2,929.974614492976,929.974614492975,1016.6896878978,1437.81634534994,-431.876920258293,-457.487018974979,0.64299759130905,1,207.701891708188,207.701891708188,NA,0,0,0,1,1,4834.84309480487,4834.84309480487,NA,0,0,0,1,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",50,2883.2980527531,2263.76996874386,2795.67378723563,2818.1756810498,174.197788019559,-303.787952472359,0.869425455053891,19,3108.58568285388,2618.75130436792,1782.36063574359,1610.8143264528,484.997254536819,798.010391780022,3.56202667974674,21,3645.66195400344,2965.12978638845,2901.23481768689,2580.36753400077,-500.169283506284,-297.842872760266,1.48480675277791,27,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",2,7730.02170334084,7730.02170334084,494.437118883111,699.239679265173,-21.1062624490211,-23.3079893088391,NA,5,6237.29968645195,7255.61274100829,4321.33480848516,7396.71208761919,125.270848904095,134.635470614773,0.85550088489201,1,853.178087244458,853.178087244458,NA,0,0,0,1,2,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",4,2451.54508857498,1976.86458826389,2086.0287470682,2142.67537410625,16.5712585566924,30.9363456813775,0.9068626889066,1,1404.65213306453,1404.65213306453,NA,0,0,0,1,1,5787.16678822586,5787.16678822586,NA,0,0,0,1,3,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",9,2403177.51980615,2365108.03297829,1439489.91930552,2823591.45706989,289961.758045214,288228.615151284,1.04886223290465,2,2857822.48499771,2857822.48499771,1280050.78250827,1810265.17714948,-479517.074823992,-825267.948406382,0.730292563554671,3,2457437.05755584,2254993.30249395,861690.339897455,1713454.61364051,349071.245688118,354267.946521558,1,17,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
