"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Lebanon","Lebanon2013",1,37764.1587254073,37764.1587254073,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,11,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",3,597.492200886253,503.090356484657,362.492066697123,682.977259208371,177.191254198646,168.12860713992,1,1,755.45771374099,755.45771374099,NA,0,0,0,NA,6,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",4,1710.49017800084,2032.4262435638,3056.66866710199,5484.16766365727,-152.699677020577,-259.840715385169,0.946337899170607,1,17921.1687225025,17921.1687225025,NA,0,0,0,1,5,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",122,18621.4366576556,14338.5164465753,13869.5728664218,24240.679343079,1677.66406842019,2237.2786766151,1.56215620545504,13,48273.3636054602,40480.9449492628,47963.8016906424,44122.6257494834,-3832.62226841508,-2474.53510689299,6.74295774686315,16,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",5,5635.38615538732,5234.49417379035,2380.96833920141,4264.52920452407,39.0499636755549,-73.5133267980756,0.685723840970158,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",6,356975.519398655,21069.0023003179,595710.898010206,1043931.68102373,-41214.5883959793,-99960.980780387,1.53396493384939,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",22,4139.4724537977,2682.33687481743,2828.17176666497,3116.64801300438,461.511670997447,950.391085159404,1.28864372361229,NA,NA,NA,NA,NA,NA,NA,NA,10,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",22,2757.32688535161,1666.25958270523,2312.91707051464,2901.63214244043,176.746553442108,1842.73429644746,0.687990380935486,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",7,1228.19521331762,552.620386083136,1833.20259467219,3425.50805934239,-299.193280650765,-402.700351577857,0.446133430942652,3,154.514587543185,172.736876403209,51.4301806131254,35.4238715643346,-34.956480180421,-35.4444539078861,0.213333333333333,16,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",9,10230.6428898242,10783.5805433852,11942.1135625075,7074.82601101421,6142.44212194319,7408.19202972244,3.83908913713272,1,159687.663062185,159687.663062185,NA,0,0,0,1,30,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",7,10276.36608294,8655.65790675042,4276.07664080453,7737.63899053253,848.303628935197,1144.2863163097,0.955420721609258,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",27,16584.5635950406,14823.3170280509,7314.84234814418,7748.73688908462,6116.59523587892,7131.02676571121,2.72294508712457,3,136841.076008116,62447.9427529395,170648.138019697,316038.183154806,-39230.2411651579,-39230.2411651579,1,12,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",87,9744.46812375497,7463.61197364538,10486.9042061592,8468.66554443036,791.431974225671,271.656945829245,2.00600271754717,22,15975.9205465331,12805.3861144324,16363.9428005109,15012.692210702,-250.325724856023,8466.1723312307,2.0642019306987,59,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",5,105105.388997319,44001.7232313804,143034.292771693,277198.779637794,-61157.3876117464,-42141.1011417854,0.482283646605519,NA,NA,NA,NA,NA,NA,NA,NA,13,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",1,12382.250755999,12382.250755999,Inf,0,0,0,1,1,39951.9353020883,39951.9353020883,NA,0,0,0,1,7,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",47,13160.4408704096,9939.62664470944,9974.84933586792,8527.68152456162,-325.625966035603,-1645.82596124961,0.935331904468214,1,18141.2676356296,18141.2676356296,NA,0,0,0,1,83,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovenia","Slovenia2013",7,123101.932293519,33794.8660991623,164777.072300016,255568.244826784,-54367.039633739,-18478.4987914747,0.814142684259747,1,109088.798335735,109088.798335735,NA,0,0,0,1,4,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",8,5619.99185063717,3600.33670189748,5928.8218552842,7495.12410833438,1999.23400796234,3067.51002527047,3.36283388560841,1,50895.2981079961,50895.2981079961,NA,0,0,0,1,5,"2011","South Asia","Sri Lanka","Lower middle income"
"Sweden","Sweden2014",8,148298.82644186,162017.324275847,32472.796815792,60765.589899198,-3222.12837461902,6560.1964647821,0.478855726947207,2,634757.050024591,634757.050024591,74569.6103681626,105457.354323533,32391.7898868568,29659.8809034936,NA,2,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",7,6736.19800056911,6298.19571198501,3057.38891455196,5255.54770023976,-1218.1379974137,-1283.03344074985,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",9,18158.0615898388,17220.3769435801,11883.8214715493,15497.822034916,-936.081480784326,1237.30658760749,1.02438442452259,1,14508.5993518362,14508.5993518362,NA,0,0,0,1,5,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",8,24650.5139635522,15532.7643145583,19853.89484636,31799.6127445007,-78.0125384164649,5791.66155340701,0.971128645766642,1,265502.746007664,265502.746007664,NA,0,0,0,1,30,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",2,11246.5274685076,11246.5274685076,275.08639961295,0,38.4877285729973,173.072809601351,15.4351708988938,NA,NA,NA,NA,NA,NA,NA,NA,13,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",10,30959.9741666029,30155.5131253607,23037.2614404785,24868.5335198316,12316.7268277825,25413.900926727,0.543670147455643,1,55731.6079785597,55731.6079785597,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",5,8420.10403833321,3856.3339938785,7419.16362849366,15792.7287259719,128.9898319707,837.286125687752,0.757099297492363,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",21,5888.58037790791,5896.75035189379,4370.25390259998,4814.96612834365,-128.077610424231,-307.2859364581,0.962656741316976,3,1756.18559179807,1358.0824063629,3842.60431398473,3490.21523590834,2029.93773512738,1856.17408047772,1.12623866118115,5,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",10,11073.1478759242,11609.6171033094,4440.36956321563,3897.86162080711,3596.36931578902,15432.2439777667,1.55019251287485,1,37121.9892926123,37121.9892926123,NA,0,0,0,1,4,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",9,7240466.91811725,7036867.67026284,4629588.56973352,7746734.2721129,4224474.55761095,4926292.83075438,3.4160683387555,6,17844290.4248725,9121738.82732607,20615618.0410965,31654131.5184166,-696979.770222831,1478410.3052316,1.57215845180511,8,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
