"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Guatemala","Guatemala2010",19,0.964474459229632,0.963723487568112,0.46080054970627,0.509259259259259,0.210340168987681,0.2118745766244,0.968320982598094,12,0.844124407335497,0.695806016804961,0.528888790499936,0.638670166229222,-0.195912458825243,-0.159282312113731,0.878119996744572,7,0.884145258819103,0.457285685704746,0.996414185318206,2.00555691468913,1.09422591405204,0.949725457572267,0.0911657958713129,2,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,0.696257615317668,0.696257615317668,NA,0,0,0,1,2,0.29506846494389,0.29506846494389,0.0969696522743211,0.137135797384948,0,0,1,1,0.053156146179402,0.053156146179402,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",29,2.48107590065383,1.51082003770169,2.68387946656668,2.23572657884382,-0.627558286807156,-0.151659316931205,7.94417499961198,253,1.44338737612337,1.36904941749065,0.80352964600615,0.815943043884224,0.269517639295211,-0.104563422466994,0.507620306256513,94,1.90777005517477,1.50338230843192,1.47185023793384,1.65344387452816,0.0612964984765465,0.414584542305709,0.46384533626713,25,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",14,0.176272088230547,0.918985792781072,2.77361314015096,3.28774960321854,2.44077599057498,0.333756837570103,4.73086540869493,1,0.0257898130238556,0.0257898130238556,NA,-3.46944695195361e-18,0,0,1,98,0.784524177817489,0.672996374556276,0.726540548185877,0.705035971223022,0.0464471068869214,0.145518549521977,0.701536141632834,13,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",8,1.05287984662938,0.703829652820261,0.8731410426029,1.4190486950627,-0.578063903166249,-0.527534733882042,0.663333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",10,0.450744213924431,0.163546265640463,0.699917963642775,0.542883981689952,-0.210282568076144,-0.206294493579658,2.37188520282507,6,0.0633271224125495,0.077572215891295,0.0505061926116695,0.0283405825371151,-0.00236154315144123,-0.00696026047661836,0.591617980705404,10,0.363944575020989,0.23379731525993,0.38968548184424,0.25980064216093,-0.0224228022625981,0.0229848784386562,1.71344132609724,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Madagascar","Madagascar2013",12,0.159176593023031,0.0609921272456182,0.282042954675314,0.142257268771307,0.0499030980071222,-0.0635209005554256,0.124275089914226,12,0.134705111150038,0.118071686749833,0.192738600874306,0.112780644209667,-0.0799971228024793,-0.112355156868947,0.413924537277645,2,0.147679420968712,0.147679420968712,0.145678103520645,0.206019949739688,0.025752493717461,0.025752493717461,0.8,18,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",11,0.527469214493935,0.692018243351186,0.327115983491665,0.598710899249997,-0.0937078047943455,0.0144720472231483,0.955648254621223,4,0.870003014977354,0.810186161596868,0.476581958297035,0.39456040630822,-0.14658059318003,-0.281790680578397,2,12,0.700436291760103,0.97744292270752,0.477012617217763,0.794899620184482,-0.0536699227566086,-0.00237602724479619,1.02902310046888,6,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",6,2.08462518415075,1.97118115144578,1.26133058176926,1.24087768707068,-0.347209857651358,0.0560916406673753,1.77305729691494,1,0.605652759084791,0.605652759084791,NA,0,0,0,1,7,1.50295438807438,1.67661863699443,1.28613891794032,2.14234620886981,0.568978980566305,0.57163000593853,NA,8,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",3,6.79840363875423,6.29116186433424,5.77500184484231,8.54011579818033,-3.39542963689768,-2.10793141072089,1.87580793593654,NA,NA,NA,NA,NA,NA,NA,NA,4,0.780363004977729,0.617120708793057,0.924866665895961,1.53633281688628,-0.214602889819901,-0.0636490343937508,1.64940551667193,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",4,0.666537606452274,0.702290101480672,0.457932821112906,0.468889567291928,-0.261441832464356,-0.261200756242031,0.762344937882885,1,0.312695434646654,0.312695434646654,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,1,0.0816993464052288,0.0816993464052288,NA,0,0,0,1,5,0.659853187308008,0.264150943396226,0.671601282405787,1.28237959223875,-0.336267144098508,-0.290888648478342,4.88897328854582,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",5,1.11943021657982,1.21323529411764,0.869322519067519,1.2750426626373,0.131670425320272,0.151494840384043,0.770011040199787,2,1.04646822989355,1.04646822989355,0.00385638515045029,0,0,0,1,4,0.987106734270019,0.930944298073972,0.439853150447024,0.791395324009822,-0.12946922064176,-0.127961169763082,0.903302819503512,6,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",6,-0.692250185118309,0.000333572732533796,1.15794673213676,2.12820512820513,0.709340738624752,0.321927794131581,22.7373636779462,1,0.140845070422535,0.140845070422535,NA,0,0,0,1,10,0.6846661948916,0.787737958429742,0.484037946967984,0.960565476190476,-0.104213707901215,0.0293063038862676,1.33017370354852,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",4,-0.0651399032902669,0.0468700947313817,0.538529554736738,0.361379362623072,0.0516780039475992,0.0138783987091554,0.496814277744118,1,0.0619834710743802,0.0619834710743802,Inf,0,0,0,1,18,1.48248600329484,0.201644563087631,1.94764193766053,4.06121134020619,-0.311126055384304,-0.212890798333009,0.929104050766398,5,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",23,1.07668340734034,0.596116318411902,1.24450298502817,1.83668693722345,-0.232366147163845,-0.0901830147926325,0.298122458305794,14,0.801898849432681,0.526374849943877,0.886314061773104,0.865207153312544,-0.168782754056723,-0.222176868263421,0.193592131814408,3,-72.7087843631593,-14.5686013111738,103.930331234046,164.145244394933,-63.4767116112649,-73.8300099184969,0.473045309639045,2,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,0.166666666666667,0.166666666666667,NA,0,0,0,1,3,4.7399659196281,2.27586080417625,8.17292918373615,14,-2.58176459356656,-2.67853881278539,2.61908831018328,10,3.25449765244227,1.02691897709565,4.69272220557694,4.04552780197771,3.05934094596392,3.02646256782918,0.258256028629993,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",3,0.158381586780897,0.123674427651428,0.193996647153314,0,0.093545272602479,0.0808386454245894,0.306574250221563,1,1.94244604316547,1.94244604316547,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,1,0.187032418952618,0.187032418952618,NA,0,0,0,1,10,0.801945352688593,0.733962880290154,0.446334501645527,0.931066770411595,-0.265949691637844,-0.264176790915088,1.2,1,"2011","South Asia","Sri Lanka","Lower middle income"
"Tajikistan","Tajikistan2013",NA,NA,NA,NA,NA,NA,NA,NA,2,57.3948388426139,57.3948388426139,58.3363034389406,82.499991502062,16.9290550544302,23.8476537935648,0.769643109507748,5,0.403760176743246,0.116525292745862,0.546935102761321,1.06963249516441,-0.207734756157096,-0.114316887993028,3.02521986240582,1,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",2,0.826627253636306,0.826627253636306,0.0860390758902603,0.121677628018054,0.00200773948564373,0.00200719636662319,0.967493279357305,1,0.357142857142857,0.357142857142857,NA,-5.55111512312578e-17,0,0,1,1,0.0946969696969697,0.0946969696969697,NA,0,0,0,1,3,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",13,1.88437719659602,2.03834260711626,0.793138457014528,0.536010209718281,-0.476395375517626,-0.52876029695074,2.69482125355413,1,0.532484076433121,0.532484076433121,NA,0,0,0,1,1,2.5,2.5,NA,0,0,0,1,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",8,0.901466874066044,0.807194525955776,0.672943837857217,0.614919183584995,-0.376848884681344,-0.090595865635086,1.41270181226169,1,-3,-3,NA,0,0,0,1,14,0.541659978226175,0.446204266253591,0.481538869048225,0.591789929919961,0.815149002996143,1.72707881475079,0.303684898306507,10,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",4,0.496080653624845,0.522252068778679,0.461374646777327,0.645261750891534,-0.125642701157864,-0.148672984395225,3.21666403440423,1,0.00403505453628397,0.00403505453628397,NA,0,0,0,1,4,0.321751349617955,0.157703083197043,0.40501730962815,0.865742024965326,-0.0906904654508153,-0.0898651479089521,2.11470118805645,4,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uruguay","Uruguay2010",14,0.358592241128137,0.185632572136618,0.316083264724635,0.576699905685179,0.0753828269329981,0.0296678883164867,0.328832274479572,8,0.424570761635432,0.435509788327636,0.0585313154556094,0.079884327106352,0.0247507228372864,0.0237191332732589,0.383633708788353,1,0.0526870389884089,0.0526870389884089,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",4,3.78043389019838,2.0535186307849,3.8917564068955,7.31810071613648,0.0848748084862328,0.47537494358532,1.02854225531417,NA,NA,NA,NA,NA,NA,NA,NA,16,1.36593888742334,1.1255749865289,1.22078063553832,2.59622353681287,0.0461117031858328,0.0486231283771349,0.434537592746284,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",30,1.46890730999725,1.02996912209657,3.00708458177899,1.01014045875018,0.298851803252143,0.682557667767474,1.42597023680427,20,1.17874064515511,1.21791562229269,1.87281667860203,2.46135265700483,-0.508716116996376,-0.336758649816143,1.92872519570643,20,1.22212328932177,0.885051933263491,1.53768210688379,1.81769049118845,-0.114244999040261,-0.145859314473707,1.14527729281036,13,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Yemen","Yemen2013",1,0.361620057859209,0.361620057859209,NA,0,0,0,1,2,0.389475529662446,0.389475529662446,0.183473378242089,0.259470539844372,0.0576601199654159,0.0576601199654159,0.692307692307692,2,0.0919504980066812,0.0919504980066812,0.0235916730150198,0.0333636639369123,0.00195421960991631,0.00203436975225075,0.90743239511468,0,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
