"countryOnly","country","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","outliersOut","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","yearOnly","region","countryDes","incomeLevel"
"Belize","Belize2010",NA,NA,NA,NA,NA,NA,NA,NA,26,0.356646240466284,0.316702291928286,0.161199197334682,0.146509373511,-0.0535501864233249,-0.054808647725456,0.969846319602317,-26,26,0.356646240466284,0.316702291928286,0.161199197334682,0.146509373511,-0.0535501864233249,-0.054808647725456,0.969846319602317,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",6,0.503062454230163,0.414220306039437,0.386306931562338,0.498311736349695,-0.214266585232437,-0.170508921149701,0.909048176652783,6,0.503062454230163,0.414220306039437,0.386306931562338,0.498311736349695,-0.214266585232437,-0.170508921149701,0.909048176652783,-11,6,0.503062454230163,0.414220306039437,0.386306931562338,0.498311736349695,-0.214266585232437,-0.170508921149701,0.909048176652783,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",6,0.966093302327334,0.884079437722405,0.761460328611157,0.670005477736912,-0.264381261644855,-0.464721176961639,3.85297631147584,6,0.966093302327334,0.884079437722405,0.761460328611157,0.670005477736912,-0.264381261644855,-0.464721176961639,3.85297631147584,-12,6,0.966093302327334,0.884079437722405,0.761460328611157,0.670005477736912,-0.264381261644855,-0.464721176961639,3.85297631147584,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",NA,NA,NA,NA,NA,NA,NA,NA,1,0.14760147601476,0.14760147601476,NA,0,0,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",NA,NA,NA,NA,NA,NA,NA,NA,6,0.200829615778483,0.234392344851238,0.114528320638332,0.241615529246472,-0.0168472005129248,-0.0214163295397545,0.64111972670528,-6,6,0.200829615778483,0.234392344851238,0.114528320638332,0.241615529246472,-0.0168472005129248,-0.0214163295397545,0.64111972670528,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",122,0.35694077387719,0.298530548879202,0.235064573920094,0.316022453889334,-0.0154646523451337,-0.109565818453773,1.4,122,0.35694077387719,0.298530548879202,0.235064573920094,0.316022453889334,-0.0154646523451337,-0.109565818453773,1.4,-236,122,0.35694077387719,0.298530548879202,0.235064573920094,0.316022453889334,-0.0154646523451337,-0.109565818453773,1.4,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",NA,NA,NA,NA,NA,NA,NA,NA,6,0.295688732290252,0.198799136107065,0.338363158608863,0.579437650907392,0.33572383245074,0.184926232187774,0.0428466832904453,-5,6,0.295688732290252,0.198799136107065,0.338363158608863,0.579437650907392,0.33572383245074,0.184926232187774,0.0428466832904453,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",9,0.262846137261981,0.125204231554327,0.372720331305519,0.211633851807049,-0.00789897386922308,-0.0241826140948536,0.448425109585829,9,0.262846137261981,0.125204231554327,0.372720331305519,0.211633851807049,-0.00789897386922308,-0.0241826140948536,0.448425109585829,-18,9,0.262846137261981,0.125204231554327,0.372720331305519,0.211633851807049,-0.00789897386922308,-0.0241826140948536,0.448425109585829,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",22,0.345154889459199,0.265268441801137,0.265137535407668,0.362114955931096,-0.0936450119287931,-0.107791844949197,1.31066142748523,22,0.345154889459199,0.265268441801137,0.265137535407668,0.362114955931096,-0.0936450119287931,-0.107791844949197,1.31066142748523,-44,22,0.345154889459199,0.265268441801137,0.265137535407668,0.362114955931096,-0.0936450119287931,-0.107791844949197,1.31066142748523,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",NA,NA,NA,NA,NA,NA,NA,NA,17,0.236721545408461,0.223776236535884,0.158752787060779,0.244517395231588,0.0204566155835715,0.0759329195782479,0.152562806748659,-17,17,0.236721545408461,0.223776236535884,0.158752787060779,0.244517395231588,0.0204566155835715,0.0759329195782479,0.152562806748659,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",139,0.395989830721752,0.338192076566347,0.315153325983388,0.390320588651607,0.0223896258994454,-0.0265649772356228,0.862861984204523,139,0.395989830721752,0.338192076566347,0.315153325983388,0.390320588651607,0.0223896258994454,-0.0265649772356228,0.862861984204523,-269,139,0.395989830721752,0.338192076566347,0.315153325983388,0.390320588651607,0.0223896258994454,-0.0265649772356228,0.862861984204523,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",111,0.24611916292693,0.203327383366757,0.225442610903887,0.297047529115518,0.0519888825831274,0.0453881066793383,0.903029894467201,111,0.24611916292693,0.203327383366757,0.225442610903887,0.297047529115518,0.0519888825831274,0.0453881066793383,0.903029894467201,-221,111,0.24611916292693,0.203327383366757,0.225442610903887,0.297047529115518,0.0519888825831274,0.0453881066793383,0.903029894467201,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",115,0.423427427977611,0.412634531895914,0.245692102767903,0.360571297021401,-0.11369152240343,-0.137783481043384,1.26901996564503,115,0.423427427977611,0.412634531895914,0.245692102767903,0.360571297021401,-0.11369152240343,-0.137783481043384,1.26901996564503,-226,115,0.423427427977611,0.412634531895914,0.245692102767903,0.360571297021401,-0.11369152240343,-0.137783481043384,1.26901996564503,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",64,0.537708880297328,0.417584314007786,0.354855844195099,0.531069722785006,-0.156502446867165,-0.132178734717647,1.74637939005757,64,0.537708880297328,0.417584314007786,0.354855844195099,0.531069722785006,-0.156502446867165,-0.132178734717647,1.74637939005757,-125,64,0.537708880297328,0.417584314007786,0.354855844195099,0.531069722785006,-0.156502446867165,-0.132178734717647,1.74637939005757,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",21,0.471055599010959,0.296517026343436,0.489456575432504,0.435335090361446,-0.146621584911303,-0.19363430972817,1.02058030595516,21,0.471055599010959,0.296517026343436,0.489456575432504,0.435335090361446,-0.146621584911303,-0.19363430972817,1.02058030595516,-37,21,0.471055599010959,0.296517026343436,0.489456575432504,0.435335090361446,-0.146621584911303,-0.19363430972817,1.02058030595516,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",17,0.4232070116167,0.327397558330023,0.255616219272587,0.254268664517815,-0.215088318517382,-0.215488809855254,0.388394358132686,17,0.4232070116167,0.327397558330023,0.255616219272587,0.254268664517815,-0.215088318517382,-0.215488809855254,0.388394358132686,-33,17,0.4232070116167,0.327397558330023,0.255616219272587,0.254268664517815,-0.215088318517382,-0.215488809855254,0.388394358132686,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",NA,NA,NA,NA,NA,NA,NA,NA,6,0.887196728363461,0.508724355565599,1.17367080696898,0.824018658686851,-0.115146166360727,-0.0526257127709144,0.940049072342085,-6,6,0.887196728363461,0.508724355565599,1.17367080696898,0.824018658686851,-0.115146166360727,-0.0526257127709144,0.940049072342085,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominica","Dominica2010",15,0.542031041996159,0.510548775624152,0.247224084210391,0.363750492914108,-0.0172750598146952,-0.00991066715505425,0.769230769230769,15,0.542031041996159,0.510548775624152,0.247224084210391,0.363750492914108,-0.0172750598146952,-0.00991066715505425,0.769230769230769,-30,15,0.542031041996159,0.510548775624152,0.247224084210391,0.363750492914108,-0.0172750598146952,-0.00991066715505425,0.769230769230769,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",12,0.27043415544156,0.222251582618505,0.1908540669005,0.132289776102359,0.0994698155783843,0.0777197910794561,0.179093295963672,12,0.27043415544156,0.222251582618505,0.1908540669005,0.132289776102359,0.0994698155783843,0.0777197910794561,0.179093295963672,-21,12,0.27043415544156,0.222251582618505,0.1908540669005,0.132289776102359,0.0994698155783843,0.0777197910794561,0.179093295963672,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",30,0.25746204686002,0.169446177036432,0.249886153931913,0.400894322307739,-0.176852034530737,-0.182394216411855,0.8621096105855,30,0.25746204686002,0.169446177036432,0.249886153931913,0.400894322307739,-0.176852034530737,-0.182394216411855,0.8621096105855,-59,30,0.25746204686002,0.169446177036432,0.249886153931913,0.400894322307739,-0.176852034530737,-0.182394216411855,0.8621096105855,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",NA,NA,NA,NA,NA,NA,NA,NA,24,0.259434436238308,0.235977936243771,0.172222895020995,0.269666812170635,-0.0762552571315549,-0.132234260632757,0.428805931659177,-24,24,0.259434436238308,0.235977936243771,0.172222895020995,0.269666812170635,-0.0762552571315549,-0.132234260632757,0.428805931659177,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",160,0.309949966207547,0.250894065687768,0.332258045687661,0.365549749936248,-0.0554859164699133,0.0382490716734295,1.53586740466451,160,0.309949966207547,0.250894065687768,0.332258045687661,0.365549749936248,-0.0554859164699133,0.0382490716734295,1.53586740466451,-307,160,0.309949966207547,0.250894065687768,0.332258045687661,0.365549749936248,-0.0554859164699133,0.0382490716734295,1.53586740466451,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",28,0.474340627003555,0.391743577659249,0.319568858471431,0.516068808144243,-0.136378620927929,-0.0920344004772138,0.315417358048575,28,0.474340627003555,0.391743577659249,0.319568858471431,0.516068808144243,-0.136378620927929,-0.0920344004772138,0.315417358048575,-55,28,0.474340627003555,0.391743577659249,0.319568858471431,0.516068808144243,-0.136378620927929,-0.0920344004772138,0.315417358048575,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",9,0.622781110298719,0.574396779651824,0.33157329780101,0.43225613920923,-0.121868278183008,-0.072594816915843,2.62657560482839,9,0.622781110298719,0.574396779651824,0.33157329780101,0.43225613920923,-0.121868278183008,-0.072594816915843,2.62657560482839,-7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",21,0.0897099223564539,0.0637499999999999,0.119614150199707,0.118096342687581,-0.0355133544593317,-0.0399858158382529,5.35348478590115,21,0.0897099223564539,0.0637499999999999,0.119614150199707,0.118096342687581,-0.0355133544593317,-0.0399858158382529,5.35348478590115,-38,21,0.0897099223564539,0.0637499999999999,0.119614150199707,0.118096342687581,-0.0355133544593317,-0.0399858158382529,5.35348478590115,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",23,0.385526570113383,0.276377566389832,0.353052930520547,0.345713206597004,0.0160070356226197,-0.0691359245504982,0.401863932504723,23,0.385526570113383,0.276377566389832,0.353052930520547,0.345713206597004,0.0160070356226197,-0.0691359245504982,0.401863932504723,-43,23,0.385526570113383,0.276377566389832,0.353052930520547,0.345713206597004,0.0160070356226197,-0.0691359245504982,0.401863932504723,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",24,0.530297482098343,0.494936913586579,0.425965023528736,0.370620048173789,-0.158762438860883,-0.122452957022751,1.39168074475987,24,0.530297482098343,0.494936913586579,0.425965023528736,0.370620048173789,-0.158762438860883,-0.122452957022751,1.39168074475987,-45,24,0.530297482098343,0.494936913586579,0.425965023528736,0.370620048173789,-0.158762438860883,-0.122452957022751,1.39168074475987,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",27,0.31786846202489,0.37337788979188,0.402086853280523,0.635365165284556,0.182528207423934,0.0932079723958083,0.796180126586937,27,0.31786846202489,0.37337788979188,0.402086853280523,0.635365165284556,0.182528207423934,0.0932079723958083,0.796180126586937,-54,27,0.31786846202489,0.37337788979188,0.402086853280523,0.635365165284556,0.182528207423934,0.0932079723958083,0.796180126586937,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",NA,NA,NA,NA,NA,NA,NA,NA,8,0.540359492370815,0.58056508397541,0.135344608843164,0.262569408910872,-0.0250812291925936,-0.0174281888853239,0.982566568869664,-7,8,0.540359492370815,0.58056508397541,0.135344608843164,0.262569408910872,-0.0250812291925936,-0.0174281888853239,0.982566568869664,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",65,0.40987576056116,0.396937610693508,0.26898816782049,0.32528818955837,-0.00123336400875279,-0.0316843233658129,0.155842411163931,65,0.40987576056116,0.396937610693508,0.26898816782049,0.32528818955837,-0.00123336400875279,-0.0316843233658129,0.155842411163931,-126,65,0.40987576056116,0.396937610693508,0.26898816782049,0.32528818955837,-0.00123336400875279,-0.0316843233658129,0.155842411163931,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",19,0.312557231420334,0.233284392533896,0.276716498107142,0.269233348983835,0.0126476887838618,0.0163894415962915,0.848498784081411,19,0.312557231420334,0.233284392533896,0.276716498107142,0.269233348983835,0.0126476887838618,0.0163894415962915,0.848498784081411,-38,19,0.312557231420334,0.233284392533896,0.276716498107142,0.269233348983835,0.0126476887838618,0.0163894415962915,0.848498784081411,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",26,0.216661045770733,0.256865698316307,0.133856428139522,0.265899833364192,0.0644088808025165,0.00162431545465802,0.100887793431225,26,0.216661045770733,0.256865698316307,0.133856428139522,0.265899833364192,0.0644088808025165,0.00162431545465802,0.100887793431225,-51,26,0.216661045770733,0.256865698316307,0.133856428139522,0.265899833364192,0.0644088808025165,0.00162431545465802,0.100887793431225,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",9,0.358777991192705,0.351293803008195,0.287632536300703,0.283303211579744,0.128487813806033,0.127178106726067,0.0657712718168111,9,0.358777991192705,0.351293803008195,0.287632536300703,0.283303211579744,0.128487813806033,0.127178106726067,0.0657712718168111,-18,9,0.358777991192705,0.351293803008195,0.287632536300703,0.283303211579744,0.128487813806033,0.127178106726067,0.0657712718168111,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",410,0.281178797279481,0.229305299749885,0.231347759982272,0.3253045596937,0.0771665123112625,0.0655537868956162,0.940720499867911,410,0.281178797279481,0.229305299749885,0.231347759982272,0.3253045596937,0.0771665123112625,0.0655537868956162,0.940720499867911,-818,410,0.281178797279481,0.229305299749885,0.231347759982272,0.3253045596937,0.0771665123112625,0.0655537868956162,0.940720499867911,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",105,0.525976535320832,0.496888227719758,0.273986367047689,0.403361644955092,-0.100772593143419,-0.255883740676134,1.2,105,0.525976535320832,0.496888227719758,0.273986367047689,0.403361644955092,-0.100772593143419,-0.255883740676134,1.2,-206,105,0.525976535320832,0.496888227719758,0.273986367047689,0.403361644955092,-0.100772593143419,-0.255883740676134,1.2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",158,0.342233511584158,0.286474975852315,0.239678218207448,0.31103552532124,0.0540721581070985,0.0713724300677746,0.892680813800928,158,0.342233511584158,0.286474975852315,0.239678218207448,0.31103552532124,0.0540721581070985,0.0713724300677746,0.892680813800928,-311,158,0.342233511584158,0.286474975852315,0.239678218207448,0.31103552532124,0.0540721581070985,0.0713724300677746,0.892680813800928,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",70,0.296610132211391,0.267975772486477,0.16974115375804,0.23374466065496,-0.0214104578852346,-0.0313866529495564,1.20634169444526,70,0.296610132211391,0.267975772486477,0.16974115375804,0.23374466065496,-0.0214104578852346,-0.0313866529495564,1.20634169444526,-140,70,0.296610132211391,0.267975772486477,0.16974115375804,0.23374466065496,-0.0214104578852346,-0.0313866529495564,1.20634169444526,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",NA,NA,NA,NA,NA,NA,NA,NA,33,0.371128816528083,0.389225532253403,0.153366445894214,0.245144724556489,-0.0896001768217805,-0.0748848471072437,0.976656505559362,-32,33,0.371128816528083,0.389225532253403,0.153366445894214,0.245144724556489,-0.0896001768217805,-0.0748848471072437,0.976656505559362,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",70,0.552691838866985,0.410911200595654,0.51178315040765,0.629079630061038,-0.171552938475202,-0.0273049369635029,1.52589830277365,70,0.552691838866985,0.410911200595654,0.51178315040765,0.629079630061038,-0.171552938475202,-0.0273049369635029,1.52589830277365,-140,70,0.552691838866985,0.410911200595654,0.51178315040765,0.629079630061038,-0.171552938475202,-0.0273049369635029,1.52589830277365,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",15,0.669211637658467,0.499012387253361,0.648798689811661,0.394550593882611,0.0207625263108965,-0.0567676219154116,0.262202475834379,15,0.669211637658467,0.499012387253361,0.648798689811661,0.394550593882611,0.0207625263108965,-0.0567676219154116,0.262202475834379,-30,15,0.669211637658467,0.499012387253361,0.648798689811661,0.394550593882611,0.0207625263108965,-0.0567676219154116,0.262202475834379,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",92,0.193863075098895,0.0930811042802931,0.238513666427765,0.19346649447709,-0.00891046752784302,-0.0475292840117357,0.685698029275624,92,0.193863075098895,0.0930811042802931,0.238513666427765,0.19346649447709,-0.00891046752784302,-0.0475292840117357,0.685698029275624,-179,92,0.193863075098895,0.0930811042802931,0.238513666427765,0.19346649447709,-0.00891046752784302,-0.0475292840117357,0.685698029275624,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",5,0.561350647921265,0.650608703429544,0.369344349011236,0,-0.0175686051276751,0.0268361131368908,1.11654630931038,5,0.561350647921265,0.650608703429544,0.369344349011236,0,-0.0175686051276751,0.0268361131368908,1.11654630931038,-8,5,0.561350647921265,0.650608703429544,0.369344349011236,0,-0.0175686051276751,0.0268361131368908,1.11654630931038,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",12,1.07216234590576,0.706717466486043,1.17221745450439,0.295634202903243,0.051747637304046,0.305118788290585,0.640470673889811,12,1.07216234590576,0.706717466486043,1.17221745450439,0.295634202903243,0.051747637304046,0.305118788290585,0.640470673889811,-23,12,1.07216234590576,0.706717466486043,1.17221745450439,0.295634202903243,0.051747637304046,0.305118788290585,0.640470673889811,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",8,-0.746360738230997,0.0207684071727808,1.41543227196717,2.69492268889133,0.792699063991364,0.328842413417842,2.35813383673505,8,-0.746360738230997,0.0207684071727808,1.41543227196717,2.69492268889133,0.792699063991364,0.328842413417842,2.35813383673505,-16,8,-0.746360738230997,0.0207684071727808,1.41543227196717,2.69492268889133,0.792699063991364,0.328842413417842,2.35813383673505,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",NA,NA,NA,NA,NA,NA,NA,NA,5,0.369807790049233,0.26058286874111,0.389332599844156,0.573941881902281,0.151272741604219,-0.0334434684067225,0.0547586756644503,-5,5,0.369807790049233,0.26058286874111,0.389332599844156,0.573941881902281,0.151272741604219,-0.0334434684067225,0.0547586756644503,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",57,0.288611144810754,0.274339478617812,0.228352779775965,0.221547768043388,0.0731628645052878,0.0556842614517273,2.79080940914988,57,0.288611144810754,0.274339478617812,0.228352779775965,0.221547768043388,0.0731628645052878,0.0556842614517273,2.79080940914988,-113,57,0.288611144810754,0.274339478617812,0.228352779775965,0.221547768043388,0.0731628645052878,0.0556842614517273,2.79080940914988,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",3,2.68549163056175,2.65821399913252,2.99363962422194,4.28430710345604,-1.89864881656314,-1.50793809542784,2.88023574185693,3,2.68549163056175,2.65821399913252,2.99363962422194,4.28430710345604,-1.89864881656314,-1.50793809542784,2.88023574185693,1,3,2.68549163056175,2.65821399913252,2.99363962422194,4.28430710345604,-1.89864881656314,-1.50793809542784,2.88023574185693,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",52,0.357610540851392,0.384016395578847,0.383455053796296,0.25703341584957,0.120846532778954,0.0129836743836779,0.230205503621478,52,0.357610540851392,0.384016395578847,0.383455053796296,0.25703341584957,0.120846532778954,0.0129836743836779,0.230205503621478,-100,52,0.357610540851392,0.384016395578847,0.383455053796296,0.25703341584957,0.120846532778954,0.0129836743836779,0.230205503621478,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mali","Mali2010",NA,NA,NA,NA,NA,NA,NA,NA,3,0.446537205423997,0.195652173913044,0.363619228540814,0.556138933764136,-0.0831426678969519,-0.0590115703640322,1.4,0,3,0.446537205423997,0.195652173913044,0.363619228540814,0.556138933764136,-0.0831426678969519,-0.0590115703640322,1.4,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",20,0.154134293020535,0.149591109426355,0.124613830634413,0.16491452821637,0.0583387300779378,0.0508116186005361,0.276116935886035,20,0.154134293020535,0.149591109426355,0.124613830634413,0.16491452821637,0.0583387300779378,0.0508116186005361,0.276116935886035,-38,20,0.154134293020535,0.149591109426355,0.124613830634413,0.16491452821637,0.0583387300779378,0.0508116186005361,0.276116935886035,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",51,0.331920473043337,0.261357247544481,0.261530781085154,0.29851447850061,-0.0630904877843981,-0.0516375694258434,0.792979706076193,51,0.331920473043337,0.261357247544481,0.261530781085154,0.29851447850061,-0.0630904877843981,-0.0516375694258434,0.792979706076193,-98,51,0.331920473043337,0.261357247544481,0.261530781085154,0.29851447850061,-0.0630904877843981,-0.0516375694258434,0.792979706076193,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",159,0.364012991959104,0.317460317460317,0.291996768747768,0.558888609342442,-0.0549314216327193,-0.123791517049767,3.17498233257189,159,0.364012991959104,0.317460317460317,0.291996768747768,0.558888609342442,-0.0549314216327193,-0.123791517049767,3.17498233257189,-316,159,0.364012991959104,0.317460317460317,0.291996768747768,0.558888609342442,-0.0549314216327193,-0.123791517049767,3.17498233257189,"2010","Latin America and Caribbean","Mexico","Upper middle income"
