"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","yearOnly","region","countryDes","incomeLevel"
"Georgia","Georgia2013",NA,NA,NA,NA,NA,NA,NA,NA,0,13,1.99216977452748,2.15188758836978,0.398390409645327,0.389370665085458,0.220465761863098,0.370163582615982,3.49742165775819,2,2.4697636178043,2.4697636178043,0.102580926636028,0.145071337689471,0.0641315775208234,0.0536646005274059,2.53111690867031,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,0,20,2.52635919719906,2.54496255726461,0.602990763058009,0.914383244336126,-0.269233227683356,-0.257835437008324,1.00951363557996,7,2.52672873909953,2.3134646270019,0.706864417796299,0.69836508166099,-0.116860437669012,0.101469464334902,1.55860534864706,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,0,46,2.34337940950463,2.29307655471651,0.381976878264492,0.517747082367489,0.0577103652056308,0.0782106555131848,0.941591582255503,21,2.27107459357597,2.28085658480085,0.60662035131016,1.05801041656347,0.675234673104418,0.424029529859521,4.32859559066822,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",NA,NA,NA,NA,NA,NA,NA,NA,1,7,2.68762433443426,2.71572720754074,0.355142799938887,0.512740885292924,0.0683920311789347,0.0721561717978172,0.651773785071972,13,3.05470562734411,3.09332512486937,0.454811122902919,0.763739485935883,0.027119818387738,0.0137867057753156,1.18916525131426,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,6,3.77014138227393,3.50240448057319,1.23287512579584,2.17767760732191,0.310484908475445,0.309485436238368,1.26883184449297,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,1,222,2.78081254011868,2.67649334719393,0.551338285341904,0.747259020430031,0.104882943720515,0.0589589923789585,0.9,33,2.92926696937621,2.97767705869868,0.605517941023837,0.593018714815713,-0.249730056018162,0.154497066187897,0.274124786922628,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,12,70,2.59322698932476,2.52786202167481,0.450767369336364,0.3802783134721,0.0426699931666706,0.141557948860013,1.09108371687409,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,1,156,3.17576384806463,3.04805138533265,0.684758261523977,0.954335464777373,-0.111619885223203,-0.0900034627507399,0.95839714135631,6,3.09876697044612,2.94955211984286,0.851219104716508,0.932396599626948,0.0636950837279205,0.0601705431668339,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",NA,NA,NA,NA,NA,NA,NA,NA,0,44,2.73482044109236,2.55715343141224,0.634440261246838,0.634811973818131,-0.0924810339697214,-0.0565907189489575,1.12930261145886,16,2.74898331393509,2.59169627029467,0.438279421802485,0.589833243638665,0.0017822617151454,-0.0158492808732375,0.961472758872494,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",NA,NA,NA,NA,NA,NA,NA,NA,5,20,2.43180698838204,2.39625761601242,0.252014205561625,0.475209589123025,0.243470970554376,0.30171966354383,0.976656505559362,8,2.68133695539493,2.75675802564197,0.292159597441056,0.569774697796412,0.175983068701174,0.0789721233846851,2.52251975977022,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",NA,NA,NA,NA,NA,NA,NA,NA,0,40,2.54151407051003,2.49399485941905,0.674527642881207,1.06313890063471,-0.0717853409548119,-0.0683613885501063,2.241186345831,28,2.4305185882289,2.54210552566795,0.542095046980284,0.921830987731663,0.319787333010504,0.289631856020873,1.31106235521605,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",NA,NA,NA,NA,NA,NA,NA,NA,1,41,3.36826434577096,3.33732043233529,1.03054915819697,1.53237281771479,0.0159058663234027,-0.0457395954856291,0.392829564257771,41,3.61402319118892,3.5709421039728,1.04300162339018,1.99007147068347,-0.0704196195379911,0.0236416680476431,0.7256038026637,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",NA,NA,NA,NA,NA,NA,NA,NA,1,22,3.14351105063067,2.97146021158235,0.558695696362948,0.674981443125475,0.0510812472037521,0.043134108099226,4.0023305678858,20,3.27225752349498,3.27893256903194,0.569643386161621,0.672335097728187,0.00035466850534633,0.0422802188541968,1.13975877624962,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",NA,NA,NA,NA,NA,NA,NA,NA,4,32,2.39923721831978,2.38484351265268,0.593986321666921,0.395779224055541,0.331891224701667,0.287055672587364,1.66538707474795,5,2.02077851507896,2.04026805580595,0.150782841901008,0.0349114227424501,0.035836197387954,0.0523297525078743,3.32787681212482,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",NA,NA,NA,NA,NA,NA,NA,NA,6,29,2.42999433010958,2.46617177945315,0.389478237804534,0.44760683756535,0.196979516035307,0.21563783164954,1.5036763237109,11,2.71404701450263,2.64682439391191,0.987043748561472,0.655682510413808,0.133675665359345,0.0606216039226977,4.11764955287336,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",NA,NA,NA,NA,NA,NA,NA,NA,0,124,2.41725358207891,2.37764392409922,0.520445892813721,0.655610449668695,0.261047798094991,0.276132143197478,2.69651117986272,34,2.76744886532552,2.72737879285878,0.443094418378542,0.580462477175676,0.677520904349716,0.630144852297068,0.429838115732709,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,2,13,2.68742087840134,2.52372944519877,0.569930318004469,0.457059131852905,0.0189316928020203,0.0755079453432969,0.95173855452399,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",NA,NA,NA,NA,NA,NA,NA,NA,1,21,3.04244331821135,3.10075972244738,0.973506399659871,1.19882987921629,0.759297683187382,1.03092660898065,0.666784118618906,19,2.69654850293613,2.73202651776534,0.567280466247284,0.729272096783529,-0.0519914481174147,-0.033207888657919,0.61993875686489,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,0,56,3.05649828406971,3.10409850195636,0.695153795315125,0.737746992424324,-0.0618581447017994,-0.0291116385239847,0.89355195722408,8,3.72793132193916,3.64845190069619,0.441357628402885,0.639155804176617,0.160749611147619,0.198519573351269,4.73802345354178,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",NA,NA,NA,NA,NA,NA,NA,NA,8,26,1.94167877103195,1.93021297076742,0.290249558399992,0.258461568615573,0.0517706323852052,0.0747276921894224,0.75,3,1.369732707415,1.3627824749438,0.110371532136405,0.113554834401439,0.0357516694214513,0.131086003328289,0.8,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,1,10,1.76014027366397,1.45532629392281,0.553454561591669,0.701276730519572,0.468606201886377,0.40560251961216,1.81318244508721,7,2.52923160126686,2.32708247399288,0.84680894057362,0.984106682027779,0.201117247040444,0.174245922341735,0.210279123446554,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",NA,NA,NA,NA,NA,NA,NA,NA,0,52,5.43342013777453,2.84798831498212,4.41707961758741,9.44795473563312,-1.22140768329044,-0.330010457299306,2.02674072601038,23,4.91534885537261,2.30400697229051,5.73301570671313,7.33745828796067,-7.08411393481859,-5.30136419237693,0.0837802053008198,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",NA,NA,NA,NA,NA,NA,NA,NA,0,41,3.66717384166831,3.20098015799793,1.25182277053451,2.08509483137136,0.104374661982922,0.164316761565898,1.65838754312995,6,3.80838021960111,3.7738707183494,0.787196525901562,0.971632856104627,-0.802910413132461,-0.789541902255076,0.0858166623344882,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",NA,NA,NA,NA,NA,NA,NA,NA,0,17,2.92888475089954,2.82861415635489,0.45098878628665,0.411797296102435,0.258866460286457,0.161193071377291,1.10752746287837,6,3.89552599450843,3.89516645500158,1.39877971734124,2.45808358777501,0.85516744836801,0.579926775475919,4.02725707699314,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",NA,NA,NA,NA,NA,NA,NA,NA,2,55,2.37938518964484,2.48632117816396,0.313018353976752,0.431226792823136,0.0915855696887895,0.082203119105797,1.49548598403564,50,2.73201410335626,2.64011294877457,0.480135739935141,0.524102318705843,0.250705865687413,0.264037944452203,2.40287216592489,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",NA,NA,NA,NA,NA,NA,NA,NA,1,38,2.77717269059412,2.70768866355668,0.631699105427493,0.526242729992763,0.264526381795931,0.209636054625675,1.03131019736875,7,3.00767508259689,2.93696360737413,0.488206297526135,0.836064481767882,-0.0771205976489143,-0.00595605675850606,0.674718337066762,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",NA,NA,NA,NA,NA,NA,NA,NA,3,26,3.14628920235175,2.82825061697448,0.894447221649378,0.846894727843184,-0.126943193279816,-0.148097882925083,0.742584175575574,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",NA,NA,NA,NA,NA,NA,NA,NA,1,41,2.97972261796361,2.8324000080111,0.535934451393831,0.574364849170109,0.422666462539952,0.214376175043562,1,6,3.29471979690359,3.25494215301114,0.375491029177387,0.275823610417149,0.118276190418724,0.149601359821024,2.35822068523885,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Southsudan","Southsudan2014",NA,NA,NA,NA,NA,NA,NA,NA,0,15,2.51542117240746,2.46592323853916,1.06165334358139,2.0022828306621,1.01162564063404,1.09983677964087,0.611981164518856,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,2,67,2.75085296211308,2.49252741666266,0.777069497599753,0.975167817624707,0.327248677061051,0.343491715970752,0.586759734007238,24,2.88524441056316,2.72240533789316,0.71961338687772,0.734448580956176,0.00636804640986158,0.0107519335945189,1.50551861851108,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,0,10,2.04936194310159,2.07005382699591,0.270751816241006,0.463437359910138,0.0933693788977432,0.092127703420221,1.23055555169229,8,2.0492485143768,2.06319987389857,0.162713376237668,0.248731027901675,0.0871172661200228,0.0966843167042425,3.69047603909931,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",NA,NA,NA,NA,NA,NA,NA,NA,1,8,2.3885658304352,2.36800920170612,0.107772729727458,0.160173181932365,0.0184314493686451,0.0193627555507481,2.50659341166963,10,2.30438364656734,2.27696658427554,0.451188929748604,0.323838599025832,0.553574110348388,0.552071460811329,2.47939562850765,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,2,21,2.06981256673788,2.0312395844688,0.101762490897298,0.0826740532319263,0.045253627328779,0.0454537017914738,0.594828642184491,5,2.13143030943924,2.11385526181029,0.181402613241935,0.265939632015584,0.155113327948788,0.145996918618627,1.60476904006476,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Tanzania","Tanzania2013",NA,NA,NA,NA,NA,NA,NA,NA,1,17,2.06913605544513,2.09944985610368,0.579553970270217,0.549726252848487,0.0683507842693272,-0.0217287940071981,1.55555555555556,10,2.15904072085679,2.14763232955973,0.298356477729873,0.407786826492821,0.0897348337989396,0.0898175945112488,5.78384402553038,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",NA,NA,NA,NA,NA,NA,NA,NA,2,6,2.00409736443289,2.0035560428075,0.129671105741451,0.130361071983073,0.0420671074681532,0.0484781077833455,4.43184332630181,7,2.87391018399658,3.04791444993522,0.460891445349794,0.511832510527036,0.0418923400265646,0.0121728544640681,1.29767338315203,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,30,2.2766949504424,2.4155882175874,0.73042294233384,0.930738718367079,0.216829844270632,0.365204294742468,0.984381687219339,43,2.8980534058195,3.12859008871405,0.391569733348026,0.526104702167544,-0.025145189314744,0.0493256997193313,0.453836151865167,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",NA,NA,NA,NA,NA,NA,NA,NA,7,17,2.41294416984084,2.3682317765788,0.360809999343535,0.50532608279851,0.213635614714663,0.597059539629803,0.550378482494437,13,1.6380550080768,1.4129215472777,1.57908635700319,0,1.01491520548557,0.077939268232823,1.16497499816451,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",NA,NA,NA,NA,NA,NA,NA,NA,2,14,2.73665905808599,3.17725706709898,1.26200558273517,0.937826522981329,0.120348853119502,0.509963985327704,1.25595124348054,9,1.23133973557667,1.83360828511723,2.64173429382913,5.08803271223231,0.774638769976765,0.324401782373796,2.51311475939955,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",NA,NA,NA,NA,NA,NA,NA,NA,1,29,2.9935063440291,2.95460857522541,0.591055154042055,0.518554418234986,0.076497042892852,0.0838466801487188,0.901786668669964,5,3.42719479128497,3.3117917023508,0.983061499170138,1.55498091046213,0.963312932219622,0.828032216226715,1.64993934887673,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",NA,NA,NA,NA,NA,NA,NA,NA,2,38,2.70242861696205,3.05588249039784,0.589976645532062,0.869452888757692,-0.101270277647373,0.145526225699532,0.622364490978243,13,2.81699494812214,2.84326803013635,0.432267722563964,0.362068958220064,0.0418340125728514,0.0598314399825837,0.797286978197028,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",NA,NA,NA,NA,NA,NA,NA,NA,1,51,3.22203240575144,3.06300956855533,0.646514060029876,0.683576764949308,0.0105891501201585,-0.00535690795539904,0.81627301729377,43,3.51832224592413,3.53145777185298,0.723390340727967,0.821556665126206,0.109190977866514,0.0918409882438031,2.98074718157342,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",26,3.15573031379155,3.0117004362377,1.10227112496628,1.53910112271451,0.0177149699075885,-0.011334221017619,0.946208148089171,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA
"Zambia","Zambia2013",NA,NA,NA,NA,NA,NA,NA,NA,0,17,3.18314316196875,3.12599280880575,0.824712419037488,0.684710649601687,0.473236308745189,0.355346328892163,1.450680699774,5,3.98336171700612,4.34345091730026,0.627689878845928,0.862251520195343,-0.303743858811683,-0.169736531069189,0.560258209279293,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
