"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Costarica","Costarica2010",5,0.359556332547712,0.271246589949644,0.441853916631678,0.533333333333333,-0.0578379131798668,-0.126715092816788,1.38610651104008,5,0.359556332547712,0.271246589949644,0.441853916631678,0.533333333333333,-0.0578379131798668,-0.126715092816788,1.38610651104008,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",26,0.0994111348176074,0.0739200824853305,0.0935301758949289,0.0827907711757269,-0.0372140620725583,-0.064510248150595,1.4,26,0.0994111348176074,0.0739200824853305,0.0935301758949289,0.0827907711757269,-0.0372140620725583,-0.064510248150595,1.4,26,0.0994111348176074,0.0739200824853305,0.0935301758949289,0.0827907711757269,-0.0372140620725583,-0.064510248150595,1.4,-44,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",9,0.392035522243718,0.338089904009626,0.142422654870124,0.234127722222222,-0.00058198412741249,-0.0482021091348103,0.71426004523788,NA,NA,NA,NA,NA,NA,NA,NA,9,0.392035522243718,0.338089904009626,0.142422654870124,0.234127722222222,-0.00058198412741249,-0.0482021091348103,0.71426004523788,-9,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,35,0.155769712220445,0.135397597927012,0.127364372787975,0.163875469672571,0.00504209524813286,0.00675831467156088,0.861330938277018,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",7,0.281075453475629,0.198575415114703,0.167377733095984,0.235997718696296,-0.037944395008632,-0.0373874424586253,0.978646045180482,7,0.281075453475629,0.198575415114703,0.167377733095984,0.235997718696296,-0.037944395008632,-0.0373874424586253,0.978646045180482,7,0.281075453475629,0.198575415114703,0.167377733095984,0.235997718696296,-0.037944395008632,-0.0373874424586253,0.978646045180482,-12,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",158,0.440269007185722,0.440223683416406,0.235548380617274,0.294570135746606,-0.016553380127523,0.0453659845357967,3.07873345410204,158,0.440269007185722,0.440223683416406,0.235548380617274,0.294570135746606,-0.016553380127523,0.0453659845357967,3.07873345410204,158,0.440269007185722,0.440223683416406,0.235548380617274,0.294570135746606,-0.016553380127523,0.0453659845357967,3.07873345410204,-313,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",8,0.472779209339895,0.550175094244943,0.264137547897536,0.254450095928469,-0.308012750856889,-0.106360666070488,2.08476922447406,8,0.472779209339895,0.550175094244943,0.264137547897536,0.254450095928469,-0.308012750856889,-0.106360666070488,2.08476922447406,8,0.472779209339895,0.550175094244943,0.264137547897536,0.254450095928469,-0.308012750856889,-0.106360666070488,2.08476922447406,-7,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",5,0.105265284410978,0.069222873576623,0.0968919740525246,0.175614754098361,-0.0449900046811835,-0.0364684751212353,0.904905452282673,5,0.105265284410978,0.069222873576623,0.0968919740525246,0.175614754098361,-0.0449900046811835,-0.0364684751212353,0.904905452282673,5,0.105265284410978,0.069222873576623,0.0968919740525246,0.175614754098361,-0.0449900046811835,-0.0364684751212353,0.904905452282673,-9,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",5,0.179630787628804,0.149319065287352,0.184393313596017,0.109044018859853,0.163672225076885,0.171265569110658,0.114961329162012,5,0.179630787628804,0.149319065287352,0.184393313596017,0.109044018859853,0.163672225076885,0.171265569110658,0.114961329162012,5,0.179630787628804,0.149319065287352,0.184393313596017,0.109044018859853,0.163672225076885,0.171265569110658,0.114961329162012,-5,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,15,0.309492024054984,0.375,0.237720141639192,0.453333333333333,-0.116379483387419,-0.12398833611911,1.05124657075379,15,0.309492024054984,0.375,0.237720141639192,0.453333333333333,-0.116379483387419,-0.12398833611911,1.05124657075379,-15,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",21,0.278811519388416,0.261477917397776,0.201344386042071,0.146428571428571,-0.0815223232641463,-0.0656630682796461,0.953973040988702,21,0.278811519388416,0.261477917397776,0.201344386042071,0.146428571428571,-0.0815223232641463,-0.0656630682796461,0.953973040988702,21,0.278811519388416,0.261477917397776,0.201344386042071,0.146428571428571,-0.0815223232641463,-0.0656630682796461,0.953973040988702,-41,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",7,0.288188302439188,0.152548592893099,0.294114553433828,0.579888311688312,0.145292548109716,0.0951595084221265,0.030955180836995,7,0.288188302439188,0.152548592893099,0.294114553433828,0.579888311688312,0.145292548109716,0.0951595084221265,0.030955180836995,7,0.288188302439188,0.152548592893099,0.294114553433828,0.579888311688312,0.145292548109716,0.0951595084221265,0.030955180836995,-13,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",228,0.545317317794358,0.579419463709957,0.191470803949588,0.180854358333334,0.0307745863586319,0.0196715333228026,0.773568384565384,228,0.545317317794358,0.579419463709957,0.191470803949588,0.180854358333334,0.0307745863586319,0.0196715333228026,0.773568384565384,228,0.545317317794358,0.579419463709957,0.191470803949588,0.180854358333334,0.0307745863586319,0.0196715333228026,0.773568384565384,-453,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",112,0.464876292951457,0.48025270252832,0.236104501252837,0.271560283687944,-0.0321089471500529,-0.018859014548903,1.24090713171238,112,0.464876292951457,0.48025270252832,0.236104501252837,0.271560283687944,-0.0321089471500529,-0.018859014548903,1.24090713171238,112,0.464876292951457,0.48025270252832,0.236104501252837,0.271560283687944,-0.0321089471500529,-0.018859014548903,1.24090713171238,-219,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",8,0.394626787173133,0.402718905292044,0.0856132168604257,0.111111111111111,0.0141414113025698,0.00579774575977849,0.242606046385332,8,0.394626787173133,0.402718905292044,0.0856132168604257,0.111111111111111,0.0141414113025698,0.00579774575977849,0.242606046385332,8,0.394626787173133,0.402718905292044,0.0856132168604257,0.111111111111111,0.0141414113025698,0.00579774575977849,0.242606046385332,-16,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",51,0.279193797520953,0.195063549113829,0.209789595288956,0.370512820512821,0.0341885358445075,0.0673401471314688,0.112439869155282,51,0.279193797520953,0.195063549113829,0.209789595288956,0.370512820512821,0.0341885358445075,0.0673401471314688,0.112439869155282,51,0.279193797520953,0.195063549113829,0.209789595288956,0.370512820512821,0.0341885358445075,0.0673401471314688,0.112439869155282,-102,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",3,0.537311289037123,0.534831793114114,0.0120157152956251,0.00627683839611914,-0.00389584567602831,-0.00780912067224206,4.79152020439729,3,0.537311289037123,0.534831793114114,0.0120157152956251,0.00627683839611914,-0.00389584567602831,-0.00780912067224206,4.79152020439729,NA,NA,NA,NA,NA,NA,NA,NA,-1,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",7,0.203524286050564,0.104992596225003,0.201823114423029,0.335064935064935,-0.13932517039816,-0.141174984591591,0.989741582714292,7,0.203524286050564,0.104992596225003,0.201823114423029,0.335064935064935,-0.13932517039816,-0.141174984591591,0.989741582714292,7,0.203524286050564,0.104992596225003,0.201823114423029,0.335064935064935,-0.13932517039816,-0.141174984591591,0.989741582714292,-14,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",19,0.451663075457615,0.2,0.798393791952739,0.35,0.50902839658081,0.510428322005891,0.227085050196466,19,0.451663075457615,0.2,0.798393791952739,0.35,0.50902839658081,0.510428322005891,0.227085050196466,19,0.451663075457615,0.2,0.798393791952739,0.35,0.50902839658081,0.510428322005891,0.227085050196466,-36,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",8,0.262433341043232,0.26002315924677,0.118863721977185,0.110714285714286,-0.0162592901166204,0.00575702732738869,0.640354810859717,8,0.262433341043232,0.26002315924677,0.118863721977185,0.110714285714286,-0.0162592901166204,0.00575702732738869,0.640354810859717,NA,NA,NA,NA,NA,NA,NA,NA,-8,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mali","Mali2010",9,0.127357223910109,0.121058280166168,0.124680475997777,0.241666666666667,-0.00531593814239834,-0.0068652331902498,1.02713477394492,9,0.127357223910109,0.121058280166168,0.124680475997777,0.241666666666667,-0.00531593814239834,-0.0068652331902498,1.02713477394492,NA,NA,NA,NA,NA,NA,NA,NA,-9,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",10,0.316542186012487,0.21700672011208,0.230417875140271,0.329411764705882,0.051433427686395,0.0148651158666724,0.414569031770002,10,0.316542186012487,0.21700672011208,0.230417875140271,0.329411764705882,0.051433427686395,0.0148651158666724,0.414569031770002,NA,NA,NA,NA,NA,NA,NA,NA,-7,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",113,0.382627146969364,0.371976603215233,0.211504075442537,0.388888888888889,0.0311133623854507,-0.00289679991744893,0.433594268310279,113,0.382627146969364,0.371976603215233,0.211504075442537,0.388888888888889,0.0311133623854507,-0.00289679991744893,0.433594268310279,113,0.382627146969364,0.371976603215233,0.211504075442537,0.388888888888889,0.0311133623854507,-0.00289679991744893,0.433594268310279,-222,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",4,0.479761757726025,0.489295820094867,0.0672717449920324,0.119826658523107,0.039390437675462,0.112992123413351,0.593868984639839,4,0.479761757726025,0.489295820094867,0.0672717449920324,0.119826658523107,0.039390437675462,0.112992123413351,0.593868984639839,4,0.479761757726025,0.489295820094867,0.0672717449920324,0.119826658523107,0.039390437675462,0.112992123413351,0.593868984639839,-4,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",29,0.264647802293327,0.213978717298691,0.233072091841389,0.282088625694895,0.0164908126456608,0.0148526087996686,1.04424924026813,29,0.264647802293327,0.213978717298691,0.233072091841389,0.282088625694895,0.0164908126456608,0.0148526087996686,1.04424924026813,29,0.264647802293327,0.213978717298691,0.233072091841389,0.282088625694895,0.0164908126456608,0.0148526087996686,1.04424924026813,-55,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",24,0.146468057158981,0.22002863606405,0.125531450679202,0.21,-0.104852741237844,-0.0357790423557803,1.04313555145816,24,0.146468057158981,0.22002863606405,0.125531450679202,0.21,-0.104852741237844,-0.0357790423557803,1.04313555145816,24,0.146468057158981,0.22002863606405,0.125531450679202,0.21,-0.104852741237844,-0.0357790423557803,1.04313555145816,-25,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",19,0.419180927705933,0.440791729491924,0.156227327269183,0.247619047619047,0.0221880505094503,-0.0278447174312808,0.529910548132117,19,0.419180927705933,0.440791729491924,0.156227327269183,0.247619047619047,0.0221880505094503,-0.0278447174312808,0.529910548132117,19,0.419180927705933,0.440791729491924,0.156227327269183,0.247619047619047,0.0221880505094503,-0.0278447174312808,0.529910548132117,-38,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",4,0.295372971407336,0.241299996895761,0.26066149205304,0.532142857142857,-0.0319089853514697,-0.00645153243050606,1.4528026431751,4,0.295372971407336,0.241299996895761,0.26066149205304,0.532142857142857,-0.0319089853514697,-0.00645153243050606,1.4528026431751,NA,NA,NA,NA,NA,NA,NA,NA,-3,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",57,0.543646382223197,0.682532878127633,0.406779888206146,0.5,-0.10917321989845,-0.0508378038725752,1.52759994680414,57,0.543646382223197,0.682532878127633,0.406779888206146,0.5,-0.10917321989845,-0.0508378038725752,1.52759994680414,57,0.543646382223197,0.682532878127633,0.406779888206146,0.5,-0.10917321989845,-0.0508378038725752,1.52759994680414,-112,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",46,0.21961854762555,0.201637334852069,0.183446172044777,0.355555555555556,0.163827150822273,0.161478869909476,0.477648528695327,46,0.21961854762555,0.201637334852069,0.183446172044777,0.355555555555556,0.163827150822273,0.161478869909476,0.477648528695327,46,0.21961854762555,0.201637334852069,0.183446172044777,0.355555555555556,0.163827150822273,0.161478869909476,0.477648528695327,-91,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",6,0.514132001087875,0.514849958524663,0.215949569791929,0.358974358974359,-0.112220802037664,-0.091785027502178,0.758143279230493,6,0.514132001087875,0.514849958524663,0.215949569791929,0.358974358974359,-0.112220802037664,-0.091785027502178,0.758143279230493,6,0.514132001087875,0.514849958524663,0.215949569791929,0.358974358974359,-0.112220802037664,-0.091785027502178,0.758143279230493,-12,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",94,0.430472107969368,0.417965193514897,0.162091809910808,0.166666666666667,-0.0383108689633722,-0.0293429716462752,1.36878326248344,94,0.430472107969368,0.417965193514897,0.162091809910808,0.166666666666667,-0.0383108689633722,-0.0293429716462752,1.36878326248344,94,0.430472107969368,0.417965193514897,0.162091809910808,0.166666666666667,-0.0383108689633722,-0.0293429716462752,1.36878326248344,-187,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",75,0.322204323241088,0.216891737490283,0.325001006144878,0.503231905724696,0.17450415377825,0.0551393985902083,0.242878759846486,75,0.322204323241088,0.216891737490283,0.325001006144878,0.503231905724696,0.17450415377825,0.0551393985902083,0.242878759846486,75,0.322204323241088,0.216891737490283,0.325001006144878,0.503231905724696,0.17450415377825,0.0551393985902083,0.242878759846486,-143,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",21,0.150175706431236,0.0985485243604825,0.147064002994756,0.197404919200283,0.0409342031522456,0.0487008089723527,1.91880988342633,21,0.150175706431236,0.0985485243604825,0.147064002994756,0.197404919200283,0.0409342031522456,0.0487008089723527,1.91880988342633,21,0.150175706431236,0.0985485243604825,0.147064002994756,0.197404919200283,0.0409342031522456,0.0487008089723527,1.91880988342633,-41,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",11,0.27291089101042,0.138358026575417,0.229433628540988,0.384223531202792,-0.0262584234937638,-0.0128455270408053,3.36273304402128,11,0.27291089101042,0.138358026575417,0.229433628540988,0.384223531202792,-0.0262584234937638,-0.0128455270408053,3.36273304402128,NA,NA,NA,NA,NA,NA,NA,NA,-11,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",14,0.249053338841059,0.281468060047364,0.198574643457267,0.416666666666667,0.0414202200107666,0.0361598947252742,0.644529731300716,14,0.249053338841059,0.281468060047364,0.198574643457267,0.416666666666667,0.0414202200107666,0.0361598947252742,0.644529731300716,NA,NA,NA,NA,NA,NA,NA,NA,-14,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",10,0.30952367919528,0.32851722258196,0.104809079455272,0.0711749188311688,-0.00566645564451456,0.0789252155367458,1.74504599925503,10,0.30952367919528,0.32851722258196,0.104809079455272,0.0711749188311688,-0.00566645564451456,0.0789252155367458,1.74504599925503,10,0.30952367919528,0.32851722258196,0.104809079455272,0.0711749188311688,-0.00566645564451456,0.0789252155367458,1.74504599925503,-18,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",98,0.339533011026957,0.337933788454354,0.209664356003929,0.405555555555556,0.00280793163040151,0.0492957817379268,0.971500135183479,98,0.339533011026957,0.337933788454354,0.209664356003929,0.405555555555556,0.00280793163040151,0.0492957817379268,0.971500135183479,98,0.339533011026957,0.337933788454354,0.209664356003929,0.405555555555556,0.00280793163040151,0.0492957817379268,0.971500135183479,-196,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",7,0.470824678463261,0.46846004802616,0.0954324786211078,0.112146667544784,0.00809383045777843,0.00717897928402131,2.14999993046125,7,0.470824678463261,0.46846004802616,0.0954324786211078,0.112146667544784,0.00809383045777843,0.00717897928402131,2.14999993046125,NA,NA,NA,NA,NA,NA,NA,NA,-7,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",7,0.420072235599214,0.3877318828921,0.265880547322497,0.451428571428571,-0.149482241440025,-0.0922952377661698,1.45958499505155,NA,NA,NA,NA,NA,NA,NA,NA,7,0.420072235599214,0.3877318828921,0.265880547322497,0.451428571428571,-0.149482241440025,-0.0922952377661698,1.45958499505155,-7,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",20,0.284091975881493,0.242527136813482,0.204353876136216,0.311688311688311,0.0733455641680431,0.0987525191000775,1,20,0.284091975881493,0.242527136813482,0.204353876136216,0.311688311688311,0.0733455641680431,0.0987525191000775,1,20,0.284091975881493,0.242527136813482,0.204353876136216,0.311688311688311,0.0733455641680431,0.0987525191000775,1,-40,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",8,0.346340308423616,0.36980713142805,0.130926402975509,0.228246753246753,0.00445917477497201,0.00547287221731254,1.35283874491504,8,0.346340308423616,0.36980713142805,0.130926402975509,0.228246753246753,0.00445917477497201,0.00547287221731254,1.35283874491504,NA,NA,NA,NA,NA,NA,NA,NA,-8,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",62,0.357804316789639,0.313067227916456,0.251733386344909,0.336477987421384,0.0891074035600469,0.0802782291273368,1.50214904995001,62,0.357804316789639,0.313067227916456,0.251733386344909,0.336477987421384,0.0891074035600469,0.0802782291273368,1.50214904995001,62,0.357804316789639,0.313067227916456,0.251733386344909,0.336477987421384,0.0891074035600469,0.0802782291273368,1.50214904995001,-104,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",55,0.330010520907634,0.37687295866466,0.167289397230526,0.270833333333333,-0.152037942714663,-0.186561890166714,0.886943025029095,55,0.330010520907634,0.37687295866466,0.167289397230526,0.270833333333333,-0.152037942714663,-0.186561890166714,0.886943025029095,55,0.330010520907634,0.37687295866466,0.167289397230526,0.270833333333333,-0.152037942714663,-0.186561890166714,0.886943025029095,-108,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",6,0.138835309703531,0.143578892777051,0.0927477981742144,0.080497512437811,-0.0183680829834185,-0.0171030995258449,2.3341966381117,6,0.138835309703531,0.143578892777051,0.0927477981742144,0.080497512437811,-0.0183680829834185,-0.0171030995258449,2.3341966381117,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",104,0.0685963107063347,0.07863141799611,0.0504934903076649,0.0776,-0.0194098738379378,-0.00951836387608775,0.993328944628121,104,0.0685963107063347,0.07863141799611,0.0504934903076649,0.0776,-0.0194098738379378,-0.00951836387608775,0.993328944628121,104,0.0685963107063347,0.07863141799611,0.0504934903076649,0.0776,-0.0194098738379378,-0.00951836387608775,0.993328944628121,-204,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",37,0.322284905469379,0.303521419008214,0.216341997789854,0.261904761904762,0.0432429118532114,0.0570016666896403,0.880724588512313,37,0.322284905469379,0.303521419008214,0.216341997789854,0.261904761904762,0.0432429118532114,0.0570016666896403,0.880724588512313,37,0.322284905469379,0.303521419008214,0.216341997789854,0.261904761904762,0.0432429118532114,0.0570016666896403,0.880724588512313,-74,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",100,0.357321216970569,0.302314292261576,0.243618306112863,0.413013698630137,0.00307037727485842,0.0382988643417043,0.150509683424536,100,0.357321216970569,0.302314292261576,0.243618306112863,0.413013698630137,0.00307037727485842,0.0382988643417043,0.150509683424536,100,0.357321216970569,0.302314292261576,0.243618306112863,0.413013698630137,0.00307037727485842,0.0382988643417043,0.150509683424536,-197,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",9,0.281163018057272,0.23214389759631,0.182325568564946,0.277777777777778,0.0166593415320805,-0.00419203272922689,4.28264234568253,9,0.281163018057272,0.23214389759631,0.182325568564946,0.277777777777778,0.0166593415320805,-0.00419203272922689,4.28264234568253,9,0.281163018057272,0.23214389759631,0.182325568564946,0.277777777777778,0.0166593415320805,-0.00419203272922689,4.28264234568253,-18,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",5,0.0817349256674663,0.0712838471799639,0.26338738730726,0,0.0392299344468067,0.0539783996072656,1,5,0.0817349256674663,0.0712838471799639,0.26338738730726,0,0.0392299344468067,0.0539783996072656,1,NA,NA,NA,NA,NA,NA,NA,NA,-2,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",19,0.219469237001163,0.195112729392719,0.120068983734451,0.18,0.0640790430621903,0.0486933130426712,1.91270473994847,19,0.219469237001163,0.195112729392719,0.120068983734451,0.18,0.0640790430621903,0.0486933130426712,1.91270473994847,19,0.219469237001163,0.195112729392719,0.120068983734451,0.18,0.0640790430621903,0.0486933130426712,1.91270473994847,-38,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
