"countryOnly","country","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","outliersOut","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","yearOnly","region","countryDes","incomeLevel"
"Hungary","Hungary2013",1,0.296296296296296,0.296296296296296,NA,0,0,0,1,6,0.985484674282045,0.188781058539745,1.74318444266754,3.25070546064674,0.736963813941721,0.710789195303931,0.480158758822409,1,1,1.06666666666667,1.06666666666667,NA,0,0,0,1,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",64,2.12211126878229,1.49044557217325,2.14049382073652,2.2,-0.489295041986885,-0.250650899134338,0.428234448577291,175,2.04647802421323,1.89781472665619,1.36224085306111,1.58282992565056,-0.248791305770931,-0.345564947245583,1.17647058823529,21,152,1.61667230551754,1.29082534815176,1.39260096224465,1.50238403959107,0.218625660158683,0.305249805574853,0.842731930415086,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,0.802561254124389,0.695899830111207,0.591340644810272,1.0057346976716,-0.0465587402013755,-0.0602430837221532,1,67,1.01138133786365,0.887398779776356,1.05277061019584,1.06448099878284,0.294775048642064,0.514752165438362,0.875,7,36,0.684394680692343,0.630051240485221,0.534759615296824,0.434420985284709,0.141985313348226,0.416366452417636,0.875409803752445,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",35,0.346594636556541,0.252227370410752,0.36893676834549,0.408347571393703,0.00183258580796897,-0.00711556495232696,1.70807345459566,23,0.10683905123989,0.0467129242902425,0.137575284407937,0.151496998954626,0.110341015064476,0.139497691427687,0.480247750984092,12,93,0.305867428175701,0.242727267322155,0.276905203242518,0.232583671014375,0.00179280335878921,-0.00841143460627309,1.20802186855863,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",12,0.68493757639574,0.637042079797346,0.502818682078934,0.469001055115559,0.228717754876888,0.192920452114614,0.353325561438796,35,2.01188991437122,1.05321386194653,1.79526961782837,3.74290660923741,-0.545638623386551,-0.168720270797178,1.0473894026991,0,24,1.11209346152666,0.607192078522855,0.988101471260518,1.50620453572957,-0.367443556264078,-0.435837305290369,1.09818168058796,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",NA,NA,NA,NA,NA,NA,NA,NA,31,1.08533298319493,0.99323121229953,0.512413599341713,0.472178512107702,0.277602633888343,0.254378710200524,0.224861784749632,2,1,0.688468158347676,0.688468158347676,NA,0,0,0,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",20,0.469719599959947,0.271396116214481,0.446626120242018,0.654914160617583,-0.00468516228244825,-0.041392064828782,0.348971042180526,25,0.457640302477799,0.443104328387779,0.292889836491424,0.421617752326414,0.0277176706881044,0.167563997462055,1.79348355518044,10,16,0.644387361533799,0.657674798777716,0.262919515344947,0.219967412235225,-0.165419059075965,-0.11293644607984,0.307221006300919,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",4,2.15380592039933,1.83300828698558,1.61766718512899,3.13507387684559,0.121623765847642,0.260371468461272,0.866829843225615,1,0.689655172413793,0.689655172413793,Inf,0,0,0,1,2,8,0.704567018669412,0.495901086107586,0.51736107051545,0.671571401622335,0.474377410815335,0.977597571203484,0.278816318251206,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",9,0.124503802053707,0.0933238720473724,0.0987161570014431,0.219011855323503,0.0160779343119163,0.0440876849554683,1.35776848591078,63,0.310989018582518,0.131024200889209,0.370570598992596,0.578963492896287,-0.00183693191672278,-0.0795598390159472,0.394334741582773,11,17,0.30180140575354,0.0636615083376525,0.461070502514812,0.424685138539043,-0.0824034019290833,-0.262470775721934,0.928041703357511,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,2.5,2.5,NA,0,0,0,1,3,0.926496733405866,0.696864727572037,0.797899347993054,1.55021503557214,-0.338643656294288,-0.354576312185678,4.07441692208567,0,4,0.669760623653905,0.655172942778123,0.271675636866247,0.263455450022614,0.085145443364135,0.036762198957603,0.634030350840387,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",2,1.33087452308903,1.33087452308903,0.387980448885995,0.137171803187544,0.120016450351922,0.225691538249457,0.774165449043046,5,4.29410990206434,3.39329982439685,3.42004645782874,7.86627228628871,1.17790859287515,1.11156262697967,NA,1,5,1.82851835431295,1.68297821579074,0.938767320981296,1.17665589066268,-0.250193733452395,-0.222281296805617,0.932046671652383,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",1,0.715547703180212,0.715547703180212,Inf,0,0,0,1,3,-11.8220918772664,-10.9773487528453,12.6889362882574,18.260486312078,10.7581424530523,6.22059095476044,2.97269374589649,0,4,0.107638641746057,0.143800275717227,1.22048803485907,1.32324880078327,0.586725739351649,0.641527122693836,1.1612286143108,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",NA,NA,NA,NA,NA,NA,NA,NA,2,1.71166469166677,1.71166469166677,1.91217812851658,2.70422824302135,-0.824893382960328,-1.10627519032691,6.77965287284975,0,3,2.1135271445973,2.21551769449173,1.34008372957209,2.10111184982611,0.304262871534051,0.213684739343685,2.02273760879753,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",5,0.413518482398382,0.41150563171258,0.111237782172976,0.126501616168792,0.0186688280014936,0.0153836096976975,0.48347343608599,38,0.814770411317556,0.695396535851944,0.700061112067929,0.799907791609036,0.365430802538108,0.38452155965782,2.295288288301,7,9,0.891689080305534,0.687984635363711,0.677308128924679,0.40859367678115,-0.0297292103348759,0.0518281331070012,2.28490273385939,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",4,4.24413885575057,4.32721102116248,2.71035345057273,3.10350529100529,-1.29489297586357,-0.900183752206398,1.21081801885787,1,16.1489361702128,16.1489361702128,NA,0,0,0,1,5,1,1.1942898892823,1.1942898892823,NA,0,0,0,1,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",19,0.703069605100748,0.578113254168189,1.14196057062747,1.59684780194261,0.0680713346808015,-0.155206463431332,0.909232964289893,17,1.11551494098027,1.20441681900528,1.35003578621818,1.12896580572169,0.934972871106421,1.17055317164211,1.04226708799012,5,15,0.819788009659445,0.481532165645706,2.02943840257755,2.00872093023256,-0.789468392156851,-0.763800526368241,0.550292122497028,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mali","Mali2010",NA,NA,NA,NA,NA,NA,NA,NA,1,0.75,0.75,NA,0,0,0,1,0,7,0.189753844361419,0.0443215883130009,0.272137975487471,0.572080205264658,0.0853715861604566,0.0644203026826899,0.591517792129343,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",4,2.96331731885418,2.85489720698657,3.40322519089424,5.97859988757371,1.79380915848855,0.961919340902104,0.986052136216699,12,1.00805611781472,0.77586913670089,1.19166102645625,1.35931977713317,-0.200277237197601,-0.215021289457365,0.480050066184442,2,5,0.610996042789425,0.388885320148991,0.717381205180778,0.875697304383376,0.780855512046536,0.844984204985353,0.10006598986039,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",3,0.467076782866256,0.394736842105263,0.282995518134635,0.551948051948052,0.0918551319008985,0.0918551319008985,0.5,27,0.753824822892368,0.497510535353816,0.985203485201499,0.878373861820964,-0.3435066900725,-0.274702450815746,1.16924868076119,9,16,0.704886378495924,0.541707196936087,0.704580333783749,0.805299836531016,-0.127598530064656,-0.135126482821002,0.673796506590836,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",5,0.240547036337683,0.235693806392014,0.0991106025331382,0,-0.00554180359740428,-0.0137918188579362,1.95475374366019,114,0.775431427940716,0.515551685974766,0.73124461451818,1.01073345259392,0.058505285575894,-0.193267235855771,3.8,8,34,1.17395876439264,0.935278775285891,0.905029181993849,1.63368827433416,0.591521065244816,0.809144371397488,0.417354411131672,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",2,1.082757219962,1.082757219962,2.38554023766258,3.37366335768915,-0.790330844010828,-1.23700989781936,4.87941672160849,1,0.0739546157222742,0.0739546157222742,NA,0,0,0,1,4,15,1.68085660006434,0.916037720469293,1.94044673894844,1.63384216016846,0.14805881010938,1.23519541627959,1.2388237678874,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",3,0.836086620369654,1.05882849823146,0.611584486804187,1.20211538681196,-0.0995623391066228,-0.110786444439599,0.958104149708162,3,0.548825851571651,0.46677193495399,0.433886498915604,0.8741833030853,-0.0983104953144839,-0.118359329064789,4.62668425350167,0,15,1.07068966491307,0.720653557958299,1.08006094746973,0.928268472356574,0.0219262179820091,-0.0914576715866002,0.516860621461972,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",NA,NA,NA,NA,NA,NA,NA,NA,1,0.666666666666667,0.666666666666667,NA,0,0,0,1,0,4,0.605206893225529,0.479411974694078,0.640762218361392,1.03926345796871,0.126052418436724,0.112910004919642,4.87857367829021,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",4,1.05706625040668,0.572811774874728,2.26623478722985,4.82889180136887,-0.830038715963277,-0.758617696798138,0.801790381681925,15,1.60680450218182,0.951378379511806,1.77693803380563,1.8458916397328,-0.378672938367424,-0.556007121286556,3.29796136616614,0,13,5.682662480116,3.71005237723429,5.78909169720934,10.9262820512821,-2.95359295184463,-3.20643279542528,1.34439267185011,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",9,0.619010094713879,0.232715155180306,0.871411327809895,1.63009943917841,-0.152313183917839,-0.0704261775511185,1.17445522216853,15,0.382646261408541,0.160817142242575,0.389200788654222,0.576391309399326,0.0203375985374662,-0.0597736817843597,2.18553731931323,5,45,0.557704827032468,0.225044145605531,0.607911760994485,0.836087243886319,-0.0440039065140642,-0.261456731143122,9.46073331329987,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",2,6.11893525289047,6.11893525289047,8.07282598966249,11.4167000012587,-0.428411781487938,-0.428126250047201,1.07583109077857,1,1.33932404227191e-09,1.33932404227191e-09,NA,0,0,0,1,0,2,0.0968044625765709,0.0968044625765709,3.83483189727861,5.42327127855235,1.30779374539077,1.35581781963809,2.06474988039767,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
