"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Egypt","Egypt2013",25,0.340032132769531,0.197118297515907,0.572217103856678,0.106628921915546,0.211682341169846,-0.11861327876568,0.328339575843969,40,0.570791263251693,0.635028932796951,0.47421942976361,0.646437005660307,0.0788368748142082,-0.0688866634067442,0.864016966975317,38,0.573193548165783,0.522112805141325,0.477790093884111,0.437148808142813,-0.10961950948045,-0.298579419589813,1.04509440743989,28,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",8,2.06416924291164,1.36418284023053,1.50485114132201,2.34593332479488,-0.484282794007872,-0.13478209902634,1.06114988588061,1,0.129533678756477,0.129533678756477,NA,0,0,0,1,2,0.533655118124718,0.533655118124718,0.040678951318168,0.0575287246572681,-0.0242479176565635,-0.0277278087312058,31.2035636096035,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",3,1.07155678118133,1.0462074978204,0.930091538825364,1.83320175916536,0.0502197833217018,0.0505826596549034,0.914990735300764,2,1.02079493286293,1.02079493286293,1.07574321366797,1.52133064240006,-0.0992172158086994,-0.0992172158086994,1.15,5,0.404346841779692,0.981328735127457,1.89746229527239,3.43837574663425,0.235108153138424,0.247741790408336,3.05635648754915,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",1,6.63953488372094,6.63953488372094,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.808576766402657,0.969411088510963,2.64124149341545,5.07979936160511,-2.01354759194792,-2.25497570891752,0.25587564354396,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",6,0.654571220827021,0.734686600069787,0.746387208021041,1.29339723109691,-0.167274106031977,0.0631015591179075,0.831384600117801,6,1.62630239223278,0.31682760369557,2.66537461263806,2.00877192982456,-0.351104225493056,-0.307087120394871,0.91316254098656,2,0.679473162747521,0.679473162747521,0.0123525501663651,0.0174691439751675,-0.00462518520860293,-0.00436728599379188,1.84034158469355,2,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",9,1.06393876705661,0.920211315192824,0.950861532216633,0.964521030409545,-0.0481603118409156,-0.17964930766193,5.20992254111254,NA,NA,NA,NA,NA,NA,NA,NA,3,-0.683712694706009,-1.00729655898111,0.89689600483706,1.73230485764387,0.815074945831171,0.797459265355872,0.942152805847388,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,0.338218714768884,0.338218714768884,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.336209794912025,0.336209794912025,NA,0,0,0,1,9,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",174,1.77942801759192,1.57571368851561,0.97216338711609,1.32857733664185,0.600241203160016,0.352805786267377,0.223190920781612,72,1.80380468841094,1.65201325947197,1.12646827869316,1.46395188907907,0.321068753102796,0.234554790680796,0.689280443225663,145,1.59016351943047,1.48155694194344,0.852194560144634,0.94736842105263,0.199145186856902,0.181319523580401,0.546861028691847,15,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",50,0.565152484751152,0.505057337841391,0.383049891601111,0.505576419710937,0.176473500128201,0.0459752216358025,1.03938283256478,1,48.780487804878,48.780487804878,NA,0,0,0,1,21,0.630400608994269,0.515219113067441,0.438202091252657,0.564905719183419,-0.571062775205184,-0.661633629566753,0.276996357738886,18,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",10,0.83746950832129,0.390821736690688,1.02725774895373,1.1797922876304,-0.0134404177160073,-0.0891439900431494,0.273512993933018,2,0.385543751696086,0.385543751696086,0.267981022387524,0.378982396319044,-0.0211157294525752,-0.0210545775732802,1.11626793409457,22,0.214698474420986,0.17495704226575,0.207021871309979,0.195439090988516,0.0574512557339254,0.0583356043101461,1.5254310286245,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",4,0.64691650965614,0.729863505781982,0.465197043613791,0.675480272670936,0.131439793423118,0.201152600910748,1.09732954188697,1,-1.0351966873706,-1.0351966873706,NA,0,0,0,1,1,1.33333333333333,1.33333333333333,NA,0,0,0,1,1,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",20,0.681788066801576,0.158785372557475,0.926933856624053,0.870660420183775,-0.362310803835661,-0.144956277302471,4.90517407823168,4,0.620154726843674,0.62981553193422,0.264999993831151,0.217360916969528,-0.109356903737693,-0.171944691778578,2.78011260031524,7,-0.459881772548033,0.393923680122227,2.33308239563256,4.51873120043752,-0.313940289499498,0.110045223006973,0.92418453976765,3,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",15,0.39143337474398,0.522792148918281,0.719152847202224,0.739693072596129,-0.107948297568307,-0.117170411519763,0.370172040046774,3,1.17752925611364,0.795822391158886,0.817744792954729,1.3974279472685,0.166211974832178,0.169373502778651,NA,5,0.534188920568017,0.333301717872751,0.721749618241909,0.523764256515348,-0.0843345339910434,-0.19470839340668,1.49675785452559,2,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",1,0.833333333333333,0.833333333333333,NA,0,0,0,1,1,6.12244897959184,6.12244897959184,NA,0,0,0,1,1,0.536480686695279,0.536480686695279,NA,0,0,0,1,3,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",5,5.6447889262921,6.4804710604227,4.2524704905369,5.9871562861308,-2.63704174623548,-1.0343395395961,1.53945445082101,1,0.467532467532467,0.467532467532467,NA,0,0,0,1,6,-0.705628574507047,-0.658766853799111,1.85091354106025,2.06025344167988,-0.392345259281865,-0.178821443699545,0.866910928027488,2,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",101,1.04540498831833,0.736472905680781,0.988939882720886,1.110441781124,-0.254832455382531,-0.140028241081941,1.50368880214745,7,0.722012770722556,0.401141937721258,0.778899599466387,1.42917730761263,-0.107192275687095,-0.108960120289025,1.19062797804174,23,0.797982592330656,0.905442788613563,0.619355201780772,0.782086446490815,0.232994244094256,0.243147153821669,0.773927383628146,11,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",2,0.501452781181107,0.501452781181107,0.691558140709176,0.978010901760438,0.431040310961685,0.409167826246714,0.514599222163422,3,2.95914397027401,2.92561262666336,2.32700266697393,3.27167255777649,0.494492360046801,1.05567474768382,0.891079705641238,1,1.01522842639594,1.01522842639594,NA,0,0,0,1,2,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",1,1.15207373271889,1.15207373271889,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3.75,3.75,NA,0,0,0,1,8,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",7,2.50606123294579,1.77025751218208,2.44162759666161,5.46060975408891,-0.639531330974599,-0.450654020320317,1.23790569282336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",4,0.208419695665232,0.225608537547101,0.167398002436805,0.195804195804196,-0.0543386997489815,-0.0570039842251422,1,1,0.636363636363636,0.636363636363636,NA,0,0,0,1,2,0.207501721726421,0.207501721726421,0.00750928062650827,0.0106197265056735,0.00180012187352878,0.00176995441761225,0.680594761283683,4,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",12,0.857152770477938,0.771333576467078,1.12751162452535,1.41308320426189,-0.601445771733396,-0.810628475872762,0.444306505862852,1,-0.254237288135593,-0.254237288135593,NA,0,0,0,1,7,0.375755576608022,0.161087016184206,1.49963989616465,2.01829669606424,0.0843802996723351,-0.0613125456173389,0.839691270106998,2,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",9,0.482251985693571,0.551592184747717,0.183985879788082,0.278457928587465,-0.0673932494289506,-0.0435245418148838,1.35302401717671,NA,NA,NA,NA,NA,NA,NA,NA,1,0.320471199634539,0.320471199634539,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",44,1.18835445874776,0.884276393716655,1.02767407749343,1.38610254848067,-0.238869860534536,-0.200744894433972,0.859091623375874,1,2.95857988165681,2.95857988165681,NA,0,0,0,1,37,1.50905950069163,0.760357236572706,1.65789942781415,2.00138276146003,-0.412328160132482,-0.475695451180871,2.38782968821238,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",67,1.54935624097302,1.0792627518822,1.76722518558722,1.65098720182123,-0.509141505989306,-0.558635360769722,0.450480793174092,2,1.83952591872227,1.83952591872227,1.24029125742299,1.75403671754037,0.612260879228695,0.607166556071666,0.585904735835039,16,0.848206227640982,0.16552672557428,1.26708461627449,1.62929022660763,-0.706040172644992,-0.595242637432137,1.47089281001437,7,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",1,0.436046511627907,0.436046511627907,NA,0,0,0,1,9,3.06779003807327,2.88147134812397,2.50412845478297,1.55769230769231,1.24833951737534,2.3530149672786,0.119733457520683,16,0.585755926860407,0.533549752504232,0.442455716394939,0,-0.0234393565787964,0.0518442648743908,1.52825368223508,19,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",4,0.400095857362598,0.430894415136973,0.325381022667426,0.485851312199376,0.0171323062233847,0.0123812764590451,7.66837438018992,NA,NA,NA,NA,NA,NA,NA,NA,2,0.118922708010368,0.118922708010368,0.0630300760069746,0.0891379883264705,0.0329498688673847,0.0329423000336956,0.574867862587895,1,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",1,0.202839756592292,0.202839756592292,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419815281276239,0.419815281276239,Inf,0,7.38009773237285e-33,0,1,3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",5,0.885553712201204,0.645764633379083,0.720766652694209,1.0697092015434,-0.0933550738599137,0.0909321807732985,1.40786235330299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",7,1.263110698906,1.16916201956905,0.790962027646529,0.538308567474535,-0.0434704140481679,-0.0537062865961696,2.43285519622654,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,0,0,0,1,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Trinidadandtobago","Trinidadandtobago2010",4,0.567100100049277,0.55129085348204,0.217911248286484,0.297401476297531,0.116200105320378,0.163587622298853,0.456324992915522,NA,NA,NA,NA,NA,NA,NA,NA,5,0.7251506176177,0.675793692931096,0.111120060217455,0.0939353274750014,0.0755342782337946,0.0566699705399695,1.13015229397189,2,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",3,1.38971303004193,1.39023721874198,0.0716130518842815,0.102237178011027,0.0241008934657401,0.0450364300378565,0.617156970276545,NA,NA,NA,NA,NA,NA,NA,NA,1,2.12314225053079,2.12314225053079,NA,0,0,0,1,5,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",13,0.569991674815729,0.583773345414048,0.49407671864184,0.76765237597002,-0.0697529276669853,-0.0824758573023483,0.448133335046969,1,1.51843817787419,1.51843817787419,NA,0,0,0,1,12,1.86085680236918,2.34223006597222,1.41726441721662,2.36693978839775,-0.716779563380036,-0.764883147740366,1.04802639200808,5,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uruguay","Uruguay2010",23,0.935675788334993,0.663750610952963,0.671564799904035,0.816911933833244,-0.00072655152789,0.0794148135751314,1.06350313019991,1,2.66311584553928,2.66311584553928,NA,0,0,0,1,1,1.97700590060223,1.97700590060223,Inf,0,0,0,1,1,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",1,1.44317221509302,1.44317221509302,NA,0,0,0,1,1,1.78764897074756,1.78764897074756,NA,0,0,0,1,3,1.57313720130974,1.33172119001349,1.58415425654331,0.996066133000876,0.0590171126568541,-0.441604680710707,17,1,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",11,1.43925848221128,1.11115338643168,1.448288914181,3.0355856275399,-0.182606195255943,0.320634557256163,0.886190999584267,NA,NA,NA,NA,NA,NA,NA,NA,7,1.53319972556377,1.70436991883719,0.670612337724881,0.900769769069279,0.172052698119558,0.253726262899555,0.234362082870946,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,2.16684723726977,2.16684723726977,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.40979436082256,1.40979436082256,0.00749530189936967,0.0105999576001694,0.00294443266671372,0.00294443266671372,0.642857142857143,3,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",8,0.340342065658176,0.244091940598912,0.271236073034744,0.489324228054985,0.0677157839024255,0.0670075964765199,0.974491813154859,2,0.177315102408137,0.177315102408137,0.00830728103889708,0.0117482695116531,0.000261652554657002,0.000267006125264843,0.949321230374114,5,0.330411774711489,0.295042463896004,0.141956560329298,0.218165106951872,0.116282596561549,0.124675749159587,0.0736958806275249,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
