"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Ethiopia","Ethiopia2011",10,0.0626639787831433,0.0648446273462212,0.0368063033867546,0.0491692520437918,-0.0006868756414853,-0.0006868756414853,1.375,4,0.120852223741859,0.111775862575716,0.107712033607707,0.158909047578847,-0.0413023787907587,-0.0413023787907587,1.27586206896552,1,5,0.296325847088016,0.233333333333333,0.335162104272296,0.215840685002595,-0.0564111593435178,-0.0564111593435178,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Ghana","Ghana2013",3,0.0379175975423808,0.0413934433263623,0.0123768497666328,0.02,0.00516425288272432,0.00486684226796284,0.593442639832696,2,0.0430778166605757,0.0430778166605757,0.0196038385393475,0,-0.00528342243570706,-0.011999946504039,11.1916187832669,2,1,0.38,0.38,NA,0,0,0,1,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,0.4,0.4,NA,0,0,0,1,7,0.534220423285941,0.55782729913421,0.269327585586633,0.390625,-0.383946093762217,-0.268370130475126,1.26638297725037,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",254,0.143787156146889,0.1,0.126513010426488,0.161125,-0.0229326391201902,-0.0130199508533172,0.779653021114627,268,0.0969924844872836,0.0796168022046309,0.0716841309716167,0.088435183333333,0.00124617643030957,-0.0114626393893283,1.07648910141094,4,121,0.118610006668015,0.12,0.0707773070938625,0.086279069767442,-0.0191269122323608,-0.0149444521137686,1.11774221431757,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",3,0.379388315075999,0.423355976219227,0.200712117295821,0.417333333333333,-0.00228574768838899,-0.00465656565656566,1,6,0.251450741084155,0.208475492415764,0.258864077278763,0.190643274853801,0.0473820155281022,-0.0137468539239634,0.232398308329661,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",3,0.323541922085721,0.340904200664853,0.151689561582765,0.14,-0.176611253387368,-0.158,1.94376951747759,3,0.0388499122011726,0.0392585594256117,0.0155426019978151,0.0193155848863871,-0.00130302729512221,-0.00414244638208713,0.939212228101117,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",2,0.1265625,0.1265625,0.174566986605429,0.246875,-0.0557459677419355,-0.0557459677419355,1.82352941176471,8,0.0325396459699725,0.0329516305564257,0.0258369640770811,0.043,-0.0114634006047166,-0.00828802574260121,0.743856490336601,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",1,0.0816326530612245,0.0816326530612245,NA,0,0,0,1,1,0.25,0.25,NA,0,0,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",5,0.260093846306408,0.0932746283645221,0.288930758458716,0.50478527607362,-0.110510118829552,-0.0673273790840348,1.61973035511192,1,0.1,0.1,NA,0,0,0,1,0,6,0.301716363308295,0.261651055509882,0.195477081805029,0.36,-0.0117219598741009,-0.00934634038800706,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",2,0.141219539582929,0.141219539582929,0.0942809041582063,0.133333333333333,-0.0254613654137932,-0.0246913580246914,1.51865112132709,1,0.0847512884615385,0.0847512884615385,NA,0,0,0,1,0,3,0.469615580829042,0.361095244567331,0.391733275770251,0.64,-0.0654640626124196,-0.0535,1,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",1,0.333333333333333,0.333333333333333,NA,0,0,0,1,11,0.130290347713616,0.0876562429034375,0.131517230499957,0.277935222672065,-0.0912828774628884,-0.0393523218287844,2.34678535154298,6,1,0.375,0.375,NA,0,0,0,1,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",9,0.0752740337751036,6.10198551217523e-05,0.183227269085337,0.1499875,0.0375782226914916,-0.0195344010918433,1.44335955137159,5,0.280223116826218,0.000211744400330378,0.52077849560254,0.666666458333333,0.522579973614808,0.36695403755144,0.0689796449155706,2,4,0.166931391414059,0.169393610145266,0.144190182971085,0.179347826086957,-0.0288253846190298,-0.0592133731584621,0.5,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",5,0.177642628324489,0.154946579479925,0.172599152573445,0.14,-0.0271270987646613,-0.0206149425287356,1.32271851675268,10,0.0689098765253689,0.0209489800952491,0.0950877660664421,0.0433345964380447,-0.00687159321785501,-0.0223130425759478,0.283847865835325,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",2,0.287955597175136,0.287955597175136,0.0380069894887769,0.05375,-0.02592489759961,-0.0211160714285714,3.15489526912875,1,0.0272727272727273,0.0272727272727273,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",2,0.0647578541783365,0.0647578541783365,0.0272990009958602,0.0386066174475821,0.0111469810940202,0.0111469810940202,0.633928571428571,1,0.194736842105263,0.194736842105263,NA,0,0,0,1,8,1,0.233333333333333,0.233333333333333,NA,2.77555756156289e-17,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",3,0.0309846677084309,0.0254348435562688,0.0264292833565177,0,-0.00385212074959197,-0.00888798896115674,1.40877691684889,2,0.0277892453397525,0.0277892453397525,0.0265798703318284,0.0375896131093899,-0.00254131313108292,-0.00268497236495642,1.11523406901676,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",2,0.0764837757831742,0.0764837757831742,0.051425947722658,0.0727272727272727,-0.00172159153340169,-0.00173160173160173,1.04483480829814,1,0.00759731469458795,0.00759731469458795,NA,0,0,0,1,3,1,0.06,0.06,NA,0,0,0,1,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,0.076212864307309,0.076212864307309,Inf,0,0,0,1,3,0.67197691357084,0.63825802862721,0.564117851617789,0.801581108829569,-0.487537128690616,-0.251054419644484,5.66737666600125,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",1,0.3,0.3,NA,0,0,0,1,4,0.3172147871813,0.316956101346654,0.0847152322033546,0.107142857142857,0.0321712286443874,0.0440992340992341,1.04913841114814,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",3,0.175058874495407,0.174301040889718,0.0047119761108237,0.00716049382716047,0.00285765553244036,0.00268484060881721,0.305374038105201,8,0.0735343653179195,0.0196749236375197,0.116545475936655,0.183690476190476,-0.0116364375197262,-0.00838423620020096,0.961467232068423,0,1,0.092,0.092,NA,0,0,0,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",16,0.114537435485031,0.0990359659433408,0.0798582446400381,0.115740740740741,-0.00103242642489804,-0.00117177368747721,0.330615927690125,6,0.103403704434786,0.107977158159444,0.056700581668966,0.0633431085043988,-0.0112402433901137,-0.00995520821355736,0.639383138607969,1,1,0.086,0.086,NA,0,0,0,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",1,0.0213333333333333,0.0213333333333333,NA,0,0,0,1,3,0.237804406586517,0.244078214320378,0.0229334010552624,0.0375,-0.00197653702784184,-0.00352564102564103,2.98299690438022,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
