"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Costarica","Costarica2010",2,0.260153995668774,0.260153995668774,0.00830912786353173,0,-0.00114919451972283,-0.00340157090729174,3.36746116361515,8,0.598583570550373,0.476550834718392,0.376597104131185,0.280531571218796,0.0467446933913781,0.0126918070031478,0.6478758675815,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",4,0.370032754104366,0.392553318699109,0.316876441358445,0.550514546939774,-0.239512693959698,-0.220793339398156,18.7279162745747,6,0.240887166148346,0.2421915896429,0.113568610575386,0.120758362516604,-0.19976616840824,-0.116466783085738,0.972402826086368,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",2,0.40791010937484,0.40791010937484,0.029725815754214,0.0420386517922133,-0.00209548569813596,-0.00210193258961066,1.11385153882961,5,0.320029462294961,0.349361150709258,0.255916220316905,0.548799342788442,0.065362462361206,-0.00951127459690526,0.60818604085857,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",3,0.21887347917987,0.220817088809437,0.130433464330703,0.148680709878132,-0.0499305617097791,-0.0251548691360281,2.46357621065253,2,6.49471204268394,6.49471204268394,6.19586095508315,8.76227059325651,1.114551376022,1.5260134179267,0.846915424416515,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",5,0.357154299731827,0.44855578132913,0.220342545353383,0.325817461011794,-0.164322493209965,-0.118948699344613,4.40909761638285,3,0.390950936374506,0.415656761014652,0.274454723408306,0.536706349206349,0.13288323162177,0.133532547439679,0.686190496986948,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",66,0.23243246418323,0.135126605651145,0.21297296886536,0.239525318324051,-0.0735385746995811,0.0193602868258296,1,19,0.493758100612155,0.456798301829541,0.293420672919625,0.400720594424926,-0.161133333672384,-0.00659820608334411,2.41902026385569,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,0.927891643081517,0.927891643081517,NA,0,0,0,1,5,1.37265070757872,0.406144559398141,1.94366298022716,3.99299525298136,0.10558034613928,0.0782003803539866,0.99654042092896,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",13,0.249214038241968,0.187654777587736,0.348277427001376,0.362210120748121,0.0283619959360659,0.0262601459793459,0.833733365019011,1,-0.0764505119453925,-0.0764505119453925,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Ghana","Ghana2013",5,0.196378396913451,0.147904311415626,0.174605626848825,0.119906218599978,0.192575513616852,0.197011091719662,0.100167595744241,12,0.195776795952669,0.0784430146011629,0.23756855062463,0.192597745926912,-0.0367535224198321,0.00453868547336715,1.32545846945945,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,2.35219139914558,2.35219139914558,NA,0,0,0,1,6,0.532536969469258,0.502650330058042,0.319471027119364,0.398179374242406,0.0420851304612698,0.016447543622018,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",436,0.340796423243444,0.31152590829068,0.256033626816185,0.346153846153846,0.0213422651994173,0.0108333567243438,0.715820979112246,59,0.239693809889906,0.184321990904013,0.179663734746711,0.226833518137178,0.0200844219736563,0.0415394571545288,0.658037687603405,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",74,0.455091315996516,0.447003342106821,0.309693914407356,0.339352257377938,-0.077573212760277,-0.0723080175673784,1.03495742542596,14,0.543183931973817,0.615174563746604,0.384451296150817,0.664478675330673,-0.0726739534326107,0.0169136618639704,2.72928767982903,3,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",26,0.320106698582806,0.294221310099511,0.204887564875916,0.263516525399718,-0.018286721468785,-0.0330075022849693,0.818181818181818,1,0.137867647058824,0.137867647058824,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",1,0.123711340206186,0.123711340206186,NA,0,0,0,1,6,0.31685353815399,0.328077698477351,0.290482616767227,0.513191211304419,0.0920964088478686,0.0657481686178113,0.559826617128704,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",7,0.375855880997243,0.410151027639265,0.20517145944305,0.367180959215405,-0.0937678925512298,-0.123227483218883,0.237374448030347,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",1,0.479452054794521,0.479452054794521,Inf,0,0,0,1,4,0.0379058070325386,0.00984832056674748,0.0591206802358785,0.116146212235598,-0.0134865044954867,-0.0073879111983992,1.33025540085599,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",2,0.40718938518209,0.40718938518209,0.183083793068402,0.258919583208043,-0.069360000421252,-0.0647298958020107,1.7169068763975,1,0.187891440501044,0.187891440501044,Inf,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",3,0.584371571953519,0.585572214038541,0.210354394900332,0.410595430832884,0.134406744902287,0.122123893575594,0.362413772006302,2,0.653056038342616,0.653056038342616,0.595799684842916,0.842587994762468,-0.0757907903372088,-0.0752882809008289,1.18983064133743,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",3,-0.0579687934377313,0.0954435733952205,0.759910304526429,1.27851124345989,-0.0597816735121963,-0.0544205539532026,0.892675798341214,3,0.459404041601143,0.22883295194508,0.520272051775663,0.966666666666666,0.246947771190707,0.251443081877864,0.353686280098184,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",78,0.425884443701983,0.390630167330391,0.279995645783965,0.506894258635051,0.0569479582561662,0.0250252450784529,1.19793417444501,54,0.419566416476553,0.368317607388314,0.266609329289994,0.387295574036658,-0.0506579262672492,-0.0222117788232188,1.43133062475445,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",3,0.263037446603058,0.21270400028932,0.23915617265425,0.443476082125049,0.0128957436130982,0.00970694132554294,0.960761062510711,2,0.559190738418233,0.559190738418233,0.286122048271426,0.40463768115942,-0.0221824148803102,-0.0224798711755234,1.10221918919361,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",4,0.349028431640939,0.382191986157155,0.421242120949618,0.406947780992489,-0.118255860705307,-0.124809353801956,1.16236204223471,1,0.432658757850663,0.432658757850663,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",24,0.432597269504082,0.468711857001359,0.248076111754116,0.390731163168035,-0.0467508631364197,-0.0807462312136408,1.83808537393586,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",21,0.47037366027583,0.504438025156466,0.324998824845036,0.543980343980344,-0.111862130201415,-0.0943462493539273,1.76889836703966,1,0.288461538461538,0.288461538461538,NA,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",8,0.310601592858963,0.19812881849574,0.308383402644657,0.648935601815542,-0.0900595290143423,-0.0505578815546696,1.27413897133166,3,0.688193405901185,0.723655746464352,0.380466730001332,0.35948115190016,0.160650202854007,0.311578582617947,0.626033240407563,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",3,0.00299351187547038,0.00182875202386222,0.010007415120818,0,0.0115957664068845,0.00828840998654141,0.0456050644067631,1,0.23696682464455,0.23696682464455,Inf,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",7,0.301265653956622,0.287054129837985,0.151396838127809,0.0861251580278129,-0.0617614985165535,-0.0832968806216434,2.72977349031217,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",1,0.390995260663507,0.390995260663507,NA,0,0,0,1,21,0.267822463057788,0.170266367056117,0.222512023993418,0.40046764891003,0.00113398131589747,-0.0717513557495356,0.224087168405342,12,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",74,0.326986896652166,0.262038575848596,0.341889191829627,0.459804151363933,-0.00347671954384632,-0.043564703596671,1.5,34,0.250360187300902,0.263171197598513,0.215087033341032,0.284765309652866,0.0567192700810804,0.0326521304089815,1.51224788526674,7,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",1,0.139967400569015,0.139967400569015,NA,0,0,0,1,3,0.302473134473311,0.300634279887227,0.280769304615035,0.558768365114098,0.148498743334514,0.141593227040694,0.4932239675404,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",2,-2.39209067745684,-2.39209067745684,1.95677227413585,2.76729388855857,-0.486843238793482,-0.645701907330332,2.18156225218081,3,0.418276450362585,0.41813706078511,0.199541620012544,0.282103425871396,0.0416939293891565,-0.0689205273014381,0.76615464564573,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",45,0.555904977053888,0.553472478535048,0.379415240028391,0.511392004500545,-0.0738303326933085,-0.00578395810811782,1.56693756277757,1,0.101522842639594,0.101522842639594,NA,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovenia","Slovenia2013",NA,NA,NA,NA,NA,NA,NA,NA,8,0.588918900101505,0.349382562474583,0.504580028618209,0.950156932046429,-0.0693958434235376,-0.0989470505986134,1.09388551401865,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",6,0.513408591398077,0.537906070064946,0.290058751827514,0.290415812045497,-0.264870086412616,-0.103181460728097,2.16116352283096,5,0.256412821320323,0.257054987448607,0.154471167193339,0.20188609144156,-0.0941375128289276,-0.0631931764431183,5.77419362129552,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Sweden","Sweden2014",3,0.468072498874219,0.432872033062481,0.174369093795374,0.108730199336115,0.0360153932812587,0.0509449502674658,0.520033433836781,7,0.469307710822097,0.490802097826099,0.12001259789707,0.0425232501223687,-0.0275887642158165,-0.0197987881886571,0.874082541993382,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",1,0.00179510193614566,0.00179510193614566,NA,0,0,0,1,7,0.331191216693122,0.380617758729987,0.126369806033426,0.220794774088187,0.019233994542477,0.0239617010717858,0.623479745826097,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",4,0.498642455471245,0.390307580961013,0.341591237342396,0.529999999999999,0.028061419095177,0.0219273464461612,0.94115771821633,7,0.526648950973503,0.601924874027148,0.266263321545249,0.310642704151832,-0.231972167279777,-0.154407178848102,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",4,0.517868663396793,0.524034084190741,0.175658689626715,0.248820962407781,-0.0250426074451639,-0.139330671546295,0.938147872724732,1,0.104384133611691,0.104384133611691,Inf,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",1,0.20627802690583,0.20627802690583,NA,0,0,0,1,2,0.105666122560633,0.105666122560633,0.0773963765692051,0.109455005422705,-0.00164208236699109,-0.00164417390119943,1.02931031680892,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",5,0.301793249421896,0.364961681882496,0.249781172213493,0.43112031500688,-0.104135852510896,-0.0757362918320613,NA,5,0.515444563169525,0.545278708269336,0.228823498282503,0.174366710228492,-0.150490795267376,-0.048733839192254,1.71298726105241,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",6,0.233533500981581,0.250393973723054,0.134404126958461,0.151577916698049,-0.00299915669694196,-0.0338067314558594,1.44471278820749,1,0.59375,0.59375,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",11,0.431711454280039,0.418715180652714,0.255014266778643,0.331011554688276,0.043520308435109,0.1046395850281,0.982013079453119,12,0.279588298721878,0.265320818473829,0.137158210565551,0.0493130125605242,-0.0338509359475125,-0.0691640110917697,0.865573851663676,3,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,0.203428883793381,0.140993848925523,0.225287034064141,0.16591695110649,-0.0251435397801048,-0.0176634934415346,0.647058823529412,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",8,0.177237630314925,0.169808030256204,0.169312866036372,0.169703769395997,-0.00641764177336987,-0.0382829805519652,1.29211219589897,7,0.263578713581816,0.213211623458886,0.215107143568091,0.309387440445762,-0.0792790552944752,-0.0722873240746253,1.06910959396518,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
