"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Egypt","Egypt2013",117,12791.4003848708,11648.4122835796,9490.42298385399,10979.853396935,-1506.72477045818,-1881.0074702985,3.91332577554375,55,11982.3713102545,9450.85778333644,7963.55564972787,8971.46795664143,2119.68470063144,-1330.35046206432,0.319304070947054,52,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,9789,9789,NA,0,0,0,1,5,10556.9048003534,11670.524322711,5353.78898393467,3464.28571428571,1234.02606280617,-519.253779610316,2.67273124512049,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",1,91496.0010709835,91496.0010709835,NA,0,0,0,1,4,38925.2450638476,31470.6256210288,25553.3427720677,44412.9091544453,7170.37883504723,15174.0984236393,1.01528800127223,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",7,7590.17744374696,2567.24957333525,10315.5790262829,12791.5555254577,15941.6384558504,15902.3719244118,1.016875,5,7312.33836884986,4715.41881185552,7902.38778203134,7363.59684894252,-3770.6750733946,-4376.01181884852,0.37704347826087,6,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,15446.9914042432,15446.9914042432,NA,0,0,0,1,4,19464.2930367216,17585.8158946494,13625.186676153,10170.5652296674,-4852.32546112512,-7631.32356802883,0.605133238485467,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",18,7245.48878771201,6220.83849586628,4542.41668857061,5472.81301006094,-1708.85538858154,-1741.30785846154,1.66003805102366,26,24071.8890590915,17034.1838337693,21679.5755763478,26343.0178469352,15211.1628011396,12817.7041383468,0.910371163352508,17,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",4,65689.1721902654,74804.8258468827,46882.9129704573,26461.8869442342,-25625.4102395513,-21449.1635878662,1,1,5570.9235672072,5570.9235672072,NA,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",361,16868.7689997324,11991.0298990513,14486.8269177108,14629.0564768426,-518.586867730946,-2076.17196337914,0.75,153,40573.8176027298,31976.0797308033,35481.5244293083,40683.4122113452,-11820.3884843138,-11132.7298246158,0.729232330011299,50,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",130,2310.26137044388,1783.35554101494,2128.30017984133,2826.52711078045,443.10754345941,768.741333741479,1.4,28,7339.60757265924,7489.36190801734,6479.79057911645,7136.98095472065,6252.70929813595,3733.68997426248,0.362492234069223,44,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",2,57607.6165203791,57607.6165203791,32497.9563148429,45959.0505698592,23716.6391673652,19915.5885802723,5.93103448275862,6,36112.4975659303,31992.9986153517,29591.5338208729,46253.1827202283,-21326.8687871941,-22199.7929820017,0.125875706214689,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",14,20760.6589324004,15800.4411239988,19330.0758789715,7230.98165263339,1960.83709442413,-965.380222713454,0.89112454220699,19,33071.828455088,21189.4465708172,33723.7548238361,57365.7877775583,-14610.6291869668,-6923.366488762,0.702083690244029,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",2,5846.08925048083,5846.08925048083,740.158827289626,1046.74265186315,226.635725828019,310.686563999223,2.96749759989855,4,33468.9270456333,18980.0148431289,34720.7851695197,58557.9509072756,-12177.4901895179,-6859.97954451483,0.683510238274822,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Lithuania","Lithuania2013",1,27865.3380288768,27865.3380288768,NA,0,0,0,1,4,21481.1625442665,19433.8520889033,38175.9692628209,28258.7310363433,23500.4265848674,23444.8764010103,1.09128659243674,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",14,9474.98272151607,1573.33320170328,13136.4988818025,26159.7582547819,5036.01353420185,1762.38311700609,0.702059564645843,38,2491.62343862979,1301.37658754074,3153.00802976111,2902.45686325863,632.707043013076,188.87224862192,0.382342276517579,13,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mali","Mali2010",6,805.319838496053,408.015155016769,831.315698367438,1058.90410160075,-348.522965534538,-271.705166069829,1.23490679618717,2,223546.421449047,223546.421449047,307822.844690235,435327.241769197,-43532.7241769197,-43532.7241769197,0.833333333333333,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",19,6943.35966607906,7426.9764833376,3184.58551738902,4757.10657164827,-249.542097920996,293.327556222532,0.56,17,14727.1902840095,15955.0878475437,9921.54588215933,16596.8018321198,-1278.64546692296,801.450048743285,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",1,21142.9174001717,21142.9174001717,NA,0,0,0,1,10,34564.1895713804,36944.0503537642,15287.5753148611,29710.4201541959,786.528142196696,1595.71474617783,1.01781237396763,12,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",1,28408.2410890885,28408.2410890885,NA,0,0,0,1,8,14706.1033275829,13750.0280317673,7022.39633906028,9188.66986081362,-479.84299337944,-559.795173117692,1.35537191872605,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",5,21906.279710722,16267.3176696128,23528.6218268246,44187.9106503439,18688.4687363665,10480.0972054892,1.14614683358898,5,22615.6344114394,22835.5686664915,17967.0940202376,37466.0589055285,-557.553421654611,-4652.45587227599,1.94270356645866,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",7,8892.91848366332,4947.06033810218,7981.22159293888,11130.8857607299,-2962.90127346843,-2481.09412888224,1.28460389869382,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",11,16573.1196138322,16772.4897640992,9926.93182742145,14260.157964985,-119.184323974918,15372.1295205919,0.722931358508241,4,1336.6784432396,1227.6135987248,310.877896324085,332.267317010225,-2.31583593004138,-2.31583593004138,1.11111111111111,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",22,687.970715481097,525.671678929413,654.688925753729,822.421851916683,19.3510483628348,-144.575116414699,0.948929402623489,7,1493.70165581462,1033.47186768122,1428.89791540128,2630.33195742318,910.032040290323,922.814853836894,2.56095276871837,17,1,496.289048570412,496.289048570412,NA,0,0,0,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",44,14803.0763694431,4248.39923138337,20906.650226108,23167.8002967269,12545.9452596108,3883.21970105339,2.22552494090194,20,26171.1713904135,23939.9941854463,26120.1831831076,49826.6321459343,9161.13465700761,12885.3443504218,1.41422525774447,103,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",3,7624.44664684174,9190.74955812684,7686.63982283822,13000.2826262335,447.410409144621,204.330512942202,1.07376618416885,2,17809.3933871315,17809.3933871315,9245.15612725759,13074.6251814244,7186.1388804885,6047.88811868027,10.7354263596426,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",12,23286.426608165,14032.5552331563,19767.6354126834,21083.1438815201,1692.11717935335,-354.106716759767,3.01863823757333,31,33416.7746924688,26564.7612907154,23957.3243690204,27011.2823861797,5235.45336624031,5711.91379055223,3.41702285194558,9,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",9,13347.3175379854,16861.7207649014,10581.6346936905,19047.0269570681,5394.39832694462,5247.3522629441,1.26142034429605,6,12458.1884765379,11718.1796370901,5581.18997746771,996.198992360922,-616.515428683938,-1226.10265280974,0.748911600459794,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",2,31582.3452736375,31582.3452736375,22672.9570026737,32064.4032922832,5419.67206461941,5549.60826212594,1.56063275670751,6,259318.123515372,48721.6494230774,390592.213940363,392020.273128257,-186984.652289136,-191158.350846091,0.196297522055311,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",NA,NA,NA,NA,NA,NA,NA,NA,4,32418.8742329985,15140.8374830101,55490.9230046683,8712.57476165254,38614.6087054957,31522.2129171664,12.5846198922957,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",1,16265.3326081557,16265.3326081557,NA,0,0,0,1,2,33032.7085371238,33032.7085371238,37850.8805610642,53529.2286372212,18020.3533625045,20160.358837395,4.45509315270934,11,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"SriLanka","SriLanka2011",11,4330.90783928296,3112.78586082977,3655.79190489955,3844.45170257825,-69.5436482715473,-230.403933008312,1.2,1,2096.97365595177,2096.97365595177,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Tajikistan","Tajikistan2013",5,4316.52968081194,1797.5652222812,6319.25144415589,522.390736775091,3369.41847166686,2353.52705750765,0.37425235168417,4,5550.60932987259,1489.21804668109,6530.49835250274,10054.3773320085,-3959.94510632564,-4350.77485257676,0.459873431069739,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",17,1238.37760107175,1340.13751142613,980.658497564585,1561.64845949982,145.876888986952,849.659785960052,0.905448228730614,1,750.79252860568,750.79252860568,NA,0,0,0,1,19,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",8,29187.5478529388,34275.7989293495,17230.0793392439,27175.3979641357,130.824052892737,-2753.47443052326,0.519036921131468,6,36768.8657189992,40253.9746767075,11006.1107300347,14610.0580885623,-3998.88334915704,-3222.08291018978,0.685511087041132,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",23,22909.7290135927,22136.9469240593,8908.46263261759,12227.0914948614,-149.967153069041,-2894.50189526366,1.71061467323492,72,50704.0531031944,34404.121684126,49858.2201437348,62044.3354904324,4150.74766420456,-3360.04103307833,1.88264799134409,74,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",19,2712.50750731737,1779.20425895309,2561.59603292392,1097.12845137868,-147.064671270383,-264.113472971536,0.75,1,37962.9221930339,37962.9221930339,Inf,0,0,0,1,23,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",10,15860.7946636047,7917.5594334383,13713.2947820096,24296.3546774643,-6911.87701976882,-4146.3422363121,0.045963265832601,1,34709.0781106633,34709.0781106633,NA,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",15,18896.4670059127,15158.6843007549,10733.0955791221,12554.65892315,1613.4911269853,1975.35326976249,0.860211334041668,18,79420.7350015973,31523.0100491421,92093.468573924,150914.826202277,-4506.93998312358,-1889.28252675283,1.41653351409757,11,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",1,6048.27908654245,6048.27908654245,NA,0,0,0,1,15,61669.360175513,50778.0862688484,74586.6816390666,85430.842970608,1566.63052107441,-3670.26704210975,0.991749387457253,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",46,18726.3655801716,14425.7621699076,14434.9442641146,16538.3856729605,-3594.72638766608,-2620.65953187037,1.33333333333333,45,20862.5108556246,10915.1477171716,23655.8638707062,23287.3017885651,-4124.85445445951,-896.357160160511,0.0802885583645961,8,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,15528.3045158964,18085.4922636467,7755.29475303089,16027.9120436098,2118.52474627501,12520.8867072476,1.64571895378624,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",5,4452.21673844925,3291.01516894135,2683.47527483545,2292.26003539004,-651.570466748195,-718.878657553666,1.44168385963656,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",4,6455777.6130727,6389408.59734292,3350528.21670739,5864156.71250237,1173357.51496786,896693.826072709,1.21784023819875,3,55901894.6318577,65937299.8787989,36535916.7313502,70230606.8281066,-4754478.93456588,-4609041.87444514,0.953499044443106,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
