"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Dominicanrepublic","Dominicanrepublic2010",9,0.243321583894276,0.21573591877359,0.079232073953641,0.0931722105263158,-0.00685695487574082,-0.036300680740918,0.60077947730289,9,0.243321583894276,0.21573591877359,0.079232073953641,0.0931722105263158,-0.00685695487574082,-0.036300680740918,0.60077947730289,NA,NA,NA,NA,NA,NA,NA,NA,-9,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0.223429100291413,0.224457346979701,0.146626437556027,0.243333333333333,0.000125630824525759,0.0012324097944201,0.857142857142857,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",7,0.317975624518086,0.215220464124458,0.234056647771261,0.338850595113802,-0.133933028580555,-0.103808990827027,5.38123252243169,7,0.317975624518086,0.215220464124458,0.234056647771261,0.338850595113802,-0.133933028580555,-0.103808990827027,5.38123252243169,7,0.317975624518086,0.215220464124458,0.234056647771261,0.338850595113802,-0.133933028580555,-0.103808990827027,5.38123252243169,-12,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",171,0.19242998464599,0.146740948942519,0.140062178574266,0.175,0.0154926865067257,-0.00945994879711848,0.180116657796899,171,0.19242998464599,0.146740948942519,0.140062178574266,0.175,0.0154926865067257,-0.00945994879711848,0.180116657796899,171,0.19242998464599,0.146740948942519,0.140062178574266,0.175,0.0154926865067257,-0.00945994879711848,0.180116657796899,-337,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",11,0.248444772685731,0.13725103656088,0.337136552978195,0,0.379356978857361,0.172690897591483,0.0367428549221993,11,0.248444772685731,0.13725103656088,0.337136552978195,0,0.379356978857361,0.172690897591483,0.0367428549221993,11,0.248444772685731,0.13725103656088,0.337136552978195,0,0.379356978857361,0.172690897591483,0.0367428549221993,-15,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",6,0.599128878047903,0.527434585317572,0.223525665587609,0.380105554045483,-0.0979690777429376,-0.308597775939818,3.61158281969714,6,0.599128878047903,0.527434585317572,0.223525665587609,0.380105554045483,-0.0979690777429376,-0.308597775939818,3.61158281969714,6,0.599128878047903,0.527434585317572,0.223525665587609,0.380105554045483,-0.0979690777429376,-0.308597775939818,3.61158281969714,-11,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",12,0.48707817194487,0.379490519132853,0.272747950354627,0.499125818537374,0.0156025866566078,0.015873541974072,0.642129229382759,12,0.48707817194487,0.379490519132853,0.272747950354627,0.499125818537374,0.0156025866566078,0.015873541974072,0.642129229382759,12,0.48707817194487,0.379490519132853,0.272747950354627,0.499125818537374,0.0156025866566078,0.015873541974072,0.642129229382759,-24,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",17,0.192383296368168,0.161253309245981,0.165830590240861,0.348062015503876,-0.0581493044664882,-0.0631935022808314,0.81157951694284,NA,NA,NA,NA,NA,NA,NA,NA,17,0.192383296368168,0.161253309245981,0.165830590240861,0.348062015503876,-0.0581493044664882,-0.0631935022808314,0.81157951694284,-17,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",22,0.267498818340271,0.206519604443465,0.180852597271444,0.160983660902247,0.112684336345314,0.11458739988176,0.20957287105861,22,0.267498818340271,0.206519604443465,0.180852597271444,0.160983660902247,0.112684336345314,0.11458739988176,0.20957287105861,22,0.267498818340271,0.206519604443465,0.180852597271444,0.160983660902247,0.112684336345314,0.11458739988176,0.20957287105861,-44,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",9,0.161304261035598,0.170260512627835,0.113103804926001,0.1,-0.133094425666521,-0.117969278014725,0.277777777777778,9,0.161304261035598,0.170260512627835,0.113103804926001,0.1,-0.133094425666521,-0.117969278014725,0.277777777777778,9,0.161304261035598,0.170260512627835,0.113103804926001,0.1,-0.133094425666521,-0.117969278014725,0.277777777777778,-18,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",235,0.148622763590031,0.113365997462444,0.117034259853194,0.147,-0.0315155738751335,-0.0117602440051996,1.65057097242546,235,0.148622763590031,0.113365997462444,0.117034259853194,0.147,-0.0315155738751335,-0.0117602440051996,1.65057097242546,235,0.148622763590031,0.113365997462444,0.117034259853194,0.147,-0.0315155738751335,-0.0117602440051996,1.65057097242546,-470,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",124,0.292027708326364,0.266666666666667,0.188308769014368,0.233137931034483,0.00197738994388502,0.0302755050131064,0.625729369652145,124,0.292027708326364,0.266666666666667,0.188308769014368,0.233137931034483,0.00197738994388502,0.0302755050131064,0.625729369652145,124,0.292027708326364,0.266666666666667,0.188308769014368,0.233137931034483,0.00197738994388502,0.0302755050131064,0.625729369652145,-247,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",8,0.273745236952699,0.287477143687006,0.0666253657960302,0.0814285714285715,-0.0507590524979197,-0.0595916131722206,1.07914250612084,8,0.273745236952699,0.287477143687006,0.0666253657960302,0.0814285714285715,-0.0507590524979197,-0.0595916131722206,1.07914250612084,8,0.273745236952699,0.287477143687006,0.0666253657960302,0.0814285714285715,-0.0507590524979197,-0.0595916131722206,1.07914250612084,-16,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",45,0.268871459808781,0.354866908822418,0.164706651534886,0.24,-0.105499069694227,-0.0505002210449735,2.59275872476018,45,0.268871459808781,0.354866908822418,0.164706651534886,0.24,-0.105499069694227,-0.0505002210449735,2.59275872476018,45,0.268871459808781,0.354866908822418,0.164706651534886,0.24,-0.105499069694227,-0.0505002210449735,2.59275872476018,-78,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",NA,NA,NA,NA,NA,NA,NA,NA,7,0.389760147826814,0.405867694734027,0.08954039328936,0.138458386070024,-0.0159850626244709,-0.0154296567071213,1.10169996206867,7,0.389760147826814,0.405867694734027,0.08954039328936,0.138458386070024,-0.0159850626244709,-0.0154296567071213,1.10169996206867,-6,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",NA,NA,NA,NA,NA,NA,NA,NA,6,0.19548050725522,0.231970418101468,0.0899879362546931,0.155555555555556,0.0121856872967204,0.0122438355990988,4.59934262447706,6,0.19548050725522,0.231970418101468,0.0899879362546931,0.155555555555556,0.0121856872967204,0.0122438355990988,4.59934262447706,-6,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",22,0.546961839434241,0.54848883487103,0.385585790364773,0.396666666666667,-0.164258733031218,-0.163501985436654,1.45350887312143,22,0.546961839434241,0.54848883487103,0.385585790364773,0.396666666666667,-0.164258733031218,-0.163501985436654,1.45350887312143,22,0.546961839434241,0.54848883487103,0.385585790364773,0.396666666666667,-0.164258733031218,-0.163501985436654,1.45350887312143,-42,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",12,0.22875382091517,0.253454419802664,0.0936897638104232,0.2,0.0176575948280382,-0.0222355652341465,0.319100499361472,12,0.22875382091517,0.253454419802664,0.0936897638104232,0.2,0.0176575948280382,-0.0222355652341465,0.319100499361472,12,0.22875382091517,0.253454419802664,0.0936897638104232,0.2,0.0176575948280382,-0.0222355652341465,0.319100499361472,-24,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mali","Mali2010",NA,NA,NA,NA,NA,NA,NA,NA,10,0.179531740501394,0.214338169488994,0.154410617551589,0.28,0.114374465147511,0.119576860538236,0.213333333333333,10,0.179531740501394,0.214338169488994,0.154410617551589,0.28,0.114374465147511,0.119576860538236,0.213333333333333,-10,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",NA,NA,NA,NA,NA,NA,NA,NA,15,0.499105645131763,0.494200739216282,0.236024258229884,0.429412403883644,-0.0804359415987613,-0.0938365302509206,1.0930183574101,15,0.499105645131763,0.494200739216282,0.236024258229884,0.429412403883644,-0.0804359415987613,-0.0938365302509206,1.0930183574101,-15,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",115,0.294398829320269,0.257483996401832,0.217520104588817,0.22,-0.0388964302205036,-0.0058566627142441,1.55483286735672,115,0.294398829320269,0.257483996401832,0.217520104588817,0.22,-0.0388964302205036,-0.0058566627142441,1.55483286735672,115,0.294398829320269,0.257483996401832,0.217520104588817,0.22,-0.0388964302205036,-0.0058566627142441,1.55483286735672,-230,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",8,0.442592537011621,0.44202276559113,0.25801916847508,0.299520547945205,0.0352997071552696,0.00554422533658424,0.854403959654546,8,0.442592537011621,0.44202276559113,0.25801916847508,0.299520547945205,0.0352997071552696,0.00554422533658424,0.854403959654546,8,0.442592537011621,0.44202276559113,0.25801916847508,0.299520547945205,0.0352997071552696,0.00554422533658424,0.854403959654546,-16,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",36,0.30553899255604,0.3,0.179716440800683,0.187714494341,0.0389215490277506,0.037953714484966,0.37556771237325,36,0.30553899255604,0.3,0.179716440800683,0.187714494341,0.0389215490277506,0.037953714484966,0.37556771237325,36,0.30553899255604,0.3,0.179716440800683,0.187714494341,0.0389215490277506,0.037953714484966,0.37556771237325,-72,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",54,0.368463323895884,0.36,0.218920911998993,0.243713080168776,0.0412425645786029,-0.00588413883888076,0.0962371794426811,54,0.368463323895884,0.36,0.218920911998993,0.243713080168776,0.0412425645786029,-0.00588413883888076,0.0962371794426811,54,0.368463323895884,0.36,0.218920911998993,0.243713080168776,0.0412425645786029,-0.00588413883888076,0.0962371794426811,-108,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",19,0.304239033754661,0.331994496827567,0.150842864707316,0.142857142857143,-0.0185379446925171,-0.139006901474358,0.390470523080118,19,0.304239033754661,0.331994496827567,0.150842864707316,0.142857142857143,-0.0185379446925171,-0.139006901474358,0.390470523080118,19,0.304239033754661,0.331994496827567,0.150842864707316,0.142857142857143,-0.0185379446925171,-0.139006901474358,0.390470523080118,-38,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,4,0.25817881321106,0.260821860389676,0.0564893841714792,0.100451756440281,0.0198724131842159,0.0213200056002444,0.553448625971467,4,0.25817881321106,0.260821860389676,0.0564893841714792,0.100451756440281,0.0198724131842159,0.0213200056002444,0.553448625971467,-3,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",94,0.294936869603426,0.274865399427097,0.260837476436966,0.326,0.0120291328928191,-0.00261050161038088,1.56786551326872,94,0.294936869603426,0.274865399427097,0.260837476436966,0.326,0.0120291328928191,-0.00261050161038088,1.56786551326872,94,0.294936869603426,0.274865399427097,0.260837476436966,0.326,0.0120291328928191,-0.00261050161038088,1.56786551326872,-180,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",49,0.248070633688428,0.2,0.261221403601151,0.166666666666667,-0.061949618256527,-0.0191592272464974,5,49,0.248070633688428,0.2,0.261221403601151,0.166666666666667,-0.061949618256527,-0.0191592272464974,5,49,0.248070633688428,0.2,0.261221403601151,0.166666666666667,-0.061949618256527,-0.0191592272464974,5,-96,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",6,0.200366048463406,0.159747050510281,0.145552603200727,0.291329179594921,0.0652194543955347,0.086091465382049,0.501409903783405,6,0.200366048463406,0.159747050510281,0.145552603200727,0.291329179594921,0.0652194543955347,0.086091465382049,0.501409903783405,6,0.200366048463406,0.159747050510281,0.145552603200727,0.291329179594921,0.0652194543955347,0.086091465382049,0.501409903783405,-12,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",90,0.216436189394142,0.216638712906154,0.124728712253956,0.161333333333333,-0.00529900634774952,0.0166583527602299,0.969935339437062,90,0.216436189394142,0.216638712906154,0.124728712253956,0.161333333333333,-0.00529900634774952,0.0166583527602299,0.969935339437062,90,0.216436189394142,0.216638712906154,0.124728712253956,0.161333333333333,-0.00529900634774952,0.0166583527602299,0.969935339437062,-176,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",80,0.229322969352036,0.242650067618682,0.167717955773702,0.125,0.0738399110084821,0.102667710685935,0.177650602455838,80,0.229322969352036,0.242650067618682,0.167717955773702,0.125,0.0738399110084821,0.102667710685935,0.177650602455838,80,0.229322969352036,0.242650067618682,0.167717955773702,0.125,0.0738399110084821,0.102667710685935,0.177650602455838,-147,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",24,0.341302305650008,0.262682098391806,0.281886996576776,0.478562041517292,0.130759325514374,0.0780255770759292,0.841878506375903,24,0.341302305650008,0.262682098391806,0.281886996576776,0.478562041517292,0.130759325514374,0.0780255770759292,0.841878506375903,24,0.341302305650008,0.262682098391806,0.281886996576776,0.478562041517292,0.130759325514374,0.0780255770759292,0.841878506375903,-47,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",19,0.368959574754507,0.391739898734846,0.152359999887845,0.094666666666667,-0.0241041062318001,0.0316233494159626,2.59798955498888,19,0.368959574754507,0.391739898734846,0.152359999887845,0.094666666666667,-0.0241041062318001,0.0316233494159626,2.59798955498888,19,0.368959574754507,0.391739898734846,0.152359999887845,0.094666666666667,-0.0241041062318001,0.0316233494159626,2.59798955498888,-30,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",NA,NA,NA,NA,NA,NA,NA,NA,11,0.234423832013149,0.212402110922817,0.111520357265433,0.143333333333333,0.0236493471889821,0.0264002902387416,0.719524314532836,11,0.234423832013149,0.212402110922817,0.111520357265433,0.143333333333333,0.0236493471889821,0.0264002902387416,0.719524314532836,-8,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",12,0.505271390566634,0.569252024717022,0.201741385858312,0.204545454545455,0.0246972228166912,-0.0383821072429172,0.515665589354504,12,0.505271390566634,0.569252024717022,0.201741385858312,0.204545454545455,0.0246972228166912,-0.0383821072429172,0.515665589354504,12,0.505271390566634,0.569252024717022,0.201741385858312,0.204545454545455,0.0246972228166912,-0.0383821072429172,0.515665589354504,-24,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",104,0.306200184195625,0.32,0.210177582828602,0.256,0.147901309251753,0.113179471837097,0.15,104,0.306200184195625,0.32,0.210177582828602,0.256,0.147901309251753,0.113179471837097,0.15,104,0.306200184195625,0.32,0.210177582828602,0.256,0.147901309251753,0.113179471837097,0.15,-208,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,7,0.296962090485468,0.315413447922389,0.0948861190114463,0.166153846153846,-0.0163358817358454,-0.0134273965996655,1.34374995653828,7,0.296962090485468,0.315413447922389,0.0948861190114463,0.166153846153846,-0.0163358817358454,-0.0134273965996655,1.34374995653828,-7,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",8,0.271390020780177,0.278856618376131,0.176896654530778,0.241932426238403,-0.0216572446678733,-0.044879736343352,0.95805900158815,8,0.271390020780177,0.278856618376131,0.176896654530778,0.241932426238403,-0.0216572446678733,-0.044879736343352,0.95805900158815,NA,NA,NA,NA,NA,NA,NA,NA,-8,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",22,0.201713837513957,0.182047038541294,0.130752829893301,0.2,-0.0329523177493519,-0.0559310677350855,0.658938465713163,22,0.201713837513957,0.182047038541294,0.130752829893301,0.2,-0.0329523177493519,-0.0559310677350855,0.658938465713163,22,0.201713837513957,0.182047038541294,0.130752829893301,0.2,-0.0329523177493519,-0.0559310677350855,0.658938465713163,-44,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",NA,NA,NA,NA,NA,NA,NA,NA,8,0.248531660258553,0.252339550353245,0.139353766834733,0.272415584415584,0.0469951149624904,0.0388504302011199,0.204340847976543,8,0.248531660258553,0.252339550353245,0.139353766834733,0.272415584415584,0.0469951149624904,0.0388504302011199,0.204340847976543,-8,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",84,0.383315805939988,0.332342462548613,0.282475771508494,0.415805407662596,-0.0701471195838474,-0.0594907445978586,1.15717621260636,84,0.383315805939988,0.332342462548613,0.282475771508494,0.415805407662596,-0.0701471195838474,-0.0594907445978586,1.15717621260636,84,0.383315805939988,0.332342462548613,0.282475771508494,0.415805407662596,-0.0701471195838474,-0.0594907445978586,1.15717621260636,-168,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",77,0.283941936644461,0.218643785798922,0.205939503009237,0.252941176470588,-0.0428384857858023,-0.0914416212884462,2.01173206988167,77,0.283941936644461,0.218643785798922,0.205939503009237,0.252941176470588,-0.0428384857858023,-0.0914416212884462,2.01173206988167,77,0.283941936644461,0.218643785798922,0.205939503009237,0.252941176470588,-0.0428384857858023,-0.0914416212884462,2.01173206988167,-149,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",NA,NA,NA,NA,NA,NA,NA,NA,8,0.16798107784782,0.154271579990224,0.10801252394184,0.108888888888889,-0.0163967563852053,-0.0218434353148348,2.08183382838982,8,0.16798107784782,0.154271579990224,0.10801252394184,0.108888888888889,-0.0163967563852053,-0.0218434353148348,2.08183382838982,-8,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",78,0.295693932667846,0.294182420579876,0.129613720328459,0.066176470588235,0.0067137767885951,0.0333411894190811,0.243720384953003,78,0.295693932667846,0.294182420579876,0.129613720328459,0.066176470588235,0.0067137767885951,0.0333411894190811,0.243720384953003,78,0.295693932667846,0.294182420579876,0.129613720328459,0.066176470588235,0.0067137767885951,0.0333411894190811,0.243720384953003,-110,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",38,0.294797806412272,0.241538502946428,0.20502630593309,0.235,-0.0367083503975548,-0.0532127637361429,1.73784621300042,38,0.294797806412272,0.241538502946428,0.20502630593309,0.235,-0.0367083503975548,-0.0532127637361429,1.73784621300042,38,0.294797806412272,0.241538502946428,0.20502630593309,0.235,-0.0367083503975548,-0.0532127637361429,1.73784621300042,-76,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",3,0.0280159797057426,0.0193789876971246,0.162223692999655,0,0.088741485368067,0.0574721348445498,0.246001622203149,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0280159797057426,0.0193789876971246,0.162223692999655,0,0.088741485368067,0.0574721348445498,0.246001622203149,-1,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",111,0.36230430919474,0.3,0.226327232197014,0.388571428571429,-0.0381374106070251,-0.0280934515445617,0.779845780706364,111,0.36230430919474,0.3,0.226327232197014,0.388571428571429,-0.0381374106070251,-0.0280934515445617,0.779845780706364,111,0.36230430919474,0.3,0.226327232197014,0.388571428571429,-0.0381374106070251,-0.0280934515445617,0.779845780706364,-222,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",10,0.278261719794626,0.252829724549941,0.147323805576269,0.233333333333333,0.0140821400789615,-0.00976204253853441,0.761938268076922,10,0.278261719794626,0.252829724549941,0.147323805576269,0.233333333333333,0.0140821400789615,-0.00976204253853441,0.761938268076922,10,0.278261719794626,0.252829724549941,0.147323805576269,0.233333333333333,0.0140821400789615,-0.00976204253853441,0.761938268076922,-20,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
