"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Costarica","Costarica2010",5,0.359556332547712,0.271246589949644,0.441853916631678,0.533333333333333,-0.0578379131798668,-0.126715092816788,1.38610651104008,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",23,0.0812653763682218,0.070154304101922,0.0648273765617884,0.0553571428571429,-0.025562620720182,-0.0473408409753858,2.28469352974133,1,0.29126213592233,0.29126213592233,NA,0,0,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",1,0.265872277777778,0.265872277777778,NA,0,0,0,1,6,0.436327023964677,0.461481945498349,0.118735929433067,0.183908045977011,-0.0527302364522993,-0.0561245375460559,4.20271074639393,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",33,0.158555014156815,0.138672105808505,0.131257055283879,0.197826086956522,0.00554387605132421,0.00730370890236091,0.861330938277018,2,0.11559559302027,0.11559559302027,0.0264193742421347,0.0373626373626374,-0.00138027976522775,-0.00143702451394759,1.0970980899586,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",5,0.310985394880004,0.24411569050485,0.221074317475711,0.35384790821472,-0.0978500691288099,-0.118743533928841,3.62873137204433,1,0.2,0.2,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",106,0.448451859644666,0.5,0.224043852970497,0.294570135746606,0.0812904231575359,0.0521113321905445,2.49474945619058,52,0.402442594236975,0.333333333333333,0.294614626983408,0.271428571428572,-0.0832495541091444,0.0543270973218903,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,0.250668238503394,0.0983430289278197,0.248734023053562,0.204422018253735,-0.129715645824244,-0.117887783709077,1.17542602400657,10,0.473530487018645,0.547807497928501,0.255708833229989,0.254450095928469,-0.305899186176136,-0.104342285907675,0.633766046222726,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",NA,NA,NA,NA,NA,NA,NA,NA,6,0.104184229348254,0.0668709281010646,0.0967664003729106,0.175614754098361,-0.0455200563341388,-0.0306967704257457,0.904905452282673,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",1,0.2025,0.2025,NA,0,0,0,1,3,0.11479718357824,0.114024876400889,0.0841775137984452,0.109044018859853,-0.0404337509499113,-0.0159660582437317,1.49374069857755,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",10,0.342382370467456,0.392482921766704,0.245778607529403,0.453333333333333,-0.159125017498368,-0.164917332002661,1,5,0.216923294488746,0.178822912123598,0.216306172868672,0.349418604651163,0.0222210570872851,0.0171420666298883,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",14,0.360430814888504,0.289686498375035,0.21090547891733,0.255280898876404,0.00656057307621328,0.00280588960154531,0.920172165105172,7,0.161772039052344,0.188069465951909,0.118017268917158,0.244445,0.0148526673475593,0.0191708087963064,1.19473094622164,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",6,0.201328621958626,0.145714285714286,0.166714133109026,0.3,0.0910797037247123,0.0910797037247123,0.183333333333333,2,0.471785694537249,0.471785694537249,0.465040151617911,0.65766608946609,-0.0355691424761619,-0.0393065738602182,1.08591697980503,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",112,0.510868507451651,0.539015850061318,0.188387041816724,0.167857142857143,0.0440833091053886,0.0207668857597817,0.51135671562499,117,0.582262669390359,0.608366503636288,0.190863017488337,0.19047619047619,0.00170128115053872,0.0138370275551325,0.636602489976685,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",79,0.484838652113013,0.490255761932728,0.229227006164434,0.265134099616858,-0.0181797793005374,-0.0535495762529749,1.24090713171238,33,0.222381140232671,0.319710898625602,0.198535728595086,0.286183333333333,0.156095362923693,0.0312030605753159,0.0706559481206751,5,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",7,0.416565512055567,0.408142155793266,0.0716158369716828,0.0844444444444444,0.00117469561859412,-0.00690166975881259,0.288721949194342,1,0.272727272727273,0.272727272727273,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",14,0.327621989936338,0.431766809140227,0.207529568680354,0.279166666666667,0.11016108034504,0.0431261461345672,1.01639909386388,35,0.194044207335676,0.147050313631946,0.169311884785938,0.147435897435898,0.0921174917171444,0.0895005097840879,0.190666666666667,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",3,0.533611139596433,0.534218739736963,0.0245063093794922,0.0294855137787075,-0.00387730469974939,-0.00321281865784483,5.1481495070078,1,0.536231884057971,0.536231884057971,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",4,0.204996392496393,0.213888888888889,0.176543696629852,0.2879329004329,-0.00184474616292796,-0.00184474616292796,2.58333333333333,3,0.201477489900084,0.103158900988405,0.276870257514987,0.4995,-0.157288431607526,-0.149290476190476,2.35286738299407,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",5,0.168749287223864,0.124945321512202,0.0744842935270884,0.12962962962963,-0.0306974408352971,-0.030609921848454,1.3797416636788,13,0.322213238222996,0.199911336289092,0.340266480835261,0.35,0.173298340081612,0.173388214967864,0.312052366381619,3,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",3,0.214582599343307,0.195963347941919,0.12285366124828,0.1,0.0665286204645424,0.0754208754208754,0.251309895796881,5,0.275867169962315,0.286051349014553,0.124516635252417,0.109517766497462,-0.0329697352500751,-0.0237309393941336,0.888270332809323,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mali","Mali2010",7,0.146121703210148,0.130434782608696,0.133175993150544,0.282142857142857,-0.00478977408561483,-0.00651009358942029,1,2,0.0622055274107205,0.0622055274107205,0.0850211724998111,0.120238095238095,0.0442132241575793,0.0414906103286385,0.549237542611429,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",5,0.162399394799439,0.17326054126845,0.0908866316980204,0.113218390804598,-0.0135601523290132,-0.0137573475031198,9.33333333333333,1,0.529411764705882,0.529411764705882,NA,0,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",87,0.380440517241671,0.369125926847938,0.219708518913396,0.404761904761904,0.038202957891248,0.0022988600826562,0.317715046292769,26,0.397314659270419,0.383087686949023,0.153979083662209,0.211693952879581,0.0093882986927941,-0.0167512571907227,0.838075162277339,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",3,0.465516395201527,0.46699483989194,0.0907478367823379,0.119826658523107,0.0155613198062385,-0.00981845327015906,0.75,1,0.48828125,0.48828125,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",7,0.245552447797997,0.292533731152005,0.154850939909409,0.198755292361562,0.137531813625739,0.133190564946769,0.0822393997507643,24,0.268595328857592,0.21221714149042,0.248824264478335,0.433333333333333,-0.00219696145488004,-0.00440781996251836,0.967002636094284,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",9,0.183484130511679,0.248093645782864,0.127589991382181,0.208333333333333,-0.0622706468596086,-0.041382572416665,1,15,0.0309112015949089,0.0133103900242735,0.0304591773603733,0.0639022261021388,-0.0106064831784866,-0.00585573805589183,1.18047807717364,23,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",16,0.387262777726368,0.4259933309777,0.16304307235804,0.247619047619048,0.0295888960169379,-0.0272567089950619,1.27519873574724,2,0.535897435897436,0.535897435897436,0.00362618862146938,0.005128205128205,0.00138067061143981,0.00138067061143981,0.65,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",5,0.311215300034791,0.292612026326071,0.254465920056737,0.418722482435597,0.0293405531204182,0.12054145063539,1.56483301147559,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",41,0.558823990853713,0.683770354899801,0.396992174929844,0.45,-0.115188818319517,-0.0558610350403147,1.4461597501408,16,0.372404472836502,0.0928341662851503,0.511618408878166,0.573235294117647,-0.067681828420268,-0.0391979531357375,1.23348187158674,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",29,0.246092995056646,0.226925445394385,0.20211214638391,0.345006599208095,0.203345567367591,0.172159985808661,0.0720676318203948,17,0.168482787036937,0.2,0.137507795216079,0.236263736263736,0.181349176888238,0.162790949264136,0.013913946113254,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",3,0.52022265991439,0.506181519511891,0.240677352824485,0.358974358974359,-0.14209519918988,-0.106083459024635,1.23227266315109,3,0.50328623336695,0.490929999345057,0.274592878754158,0.40537319922671,-0.0614005654834266,-0.0680169396603751,1.27639796363342,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",36,0.430903470312693,0.416666666666667,0.171948570259639,0.166666666666667,-0.0503151615364617,-0.0690382093565783,0.965277466124759,59,0.419814650325298,0.424595805016392,0.14433394875092,0.129722222222223,-0.0261113810479188,-0.0167286184290228,3.21663824312284,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",44,0.232130593038982,0.0716997548354586,0.277913329301504,0.330243902439024,0.120423332189147,0.0895585659114091,0.660492576841395,31,0.558618790481467,0.607598733060813,0.325641184311109,0.470161545095886,-0.00663201019302361,-0.0276743139939144,1.17074698648222,7,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,0.187546399607654,0.060860844080435,0.212768713905919,0.413851741415971,0.0327511292371747,0.0589176741763238,1.42182370613743,16,0.133454260311117,0.10086254440049,0.11796818237543,0.103573443079394,0.0558223261090213,0.0560873409318231,3.11843883382315,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",10,0.256905034311385,0.137882658695582,0.218039930196028,0.23231876929803,-0.0193491207888358,0.00690081686378402,4.35919116627938,1,0.666666666666667,0.666666666666667,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",10,0.196793173974089,0.121472231657095,0.189768811697681,0.278275492858483,-0.00369448547474607,0.0121745361782326,1.04381228561801,4,0.373375298417266,0.382370094012104,0.20367704330711,0.351648351648352,0.0711314343941057,0.0829157732511391,0.652914749281855,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",2,0.37838300957726,0.37838300957726,0.0235965320953993,0.0333705357142857,0.000530495931594088,0.000575354064039408,0.956814217572408,8,0.275488242160815,0.295846991008143,0.122159140105747,0.175671342685371,0.0159495481240169,0.0292628442167799,4.46335507898678,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",79,0.344514999736896,0.375,0.224484433755321,0.420555555555556,0.0329644876815407,0.0567318909489063,0.914168094995904,19,0.319243926763082,0.281539882231259,0.148828159966121,0.233333333333334,0.0124871016011775,0.0281289989684393,0.444357397402006,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",5,0.507506477318892,0.483621329976621,0.0785555468403908,0.0652915851272016,-0.0142378775350387,-0.0163175257961217,3.62033889866944,2,0.362307692307692,0.362307692307692,0.0315478410067845,0.0446153846153847,-0.00318681318681319,-0.00318681318681319,1.16666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",4,0.540391291662308,0.551589666152583,0.225874607302979,0.36864962406015,0.0294899347473493,0.0503896811922279,1.03372695883214,3,0.184509540381693,0.127503224129897,0.173086913495889,0.324339896724265,0.0355033747961629,0.0385818974032813,0.62537819847815,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",18,0.290822698883738,0.256020074002591,0.206383049359274,0.311688311688311,0.0885482855845019,0.115257701343064,1.3169819107509,2,0.132577841982052,0.132577841982052,0.117851130197758,0.166666666666667,-0.0711897209992012,-0.0631868131868132,3.53752485631188,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",6,0.404287117195922,0.422782770137932,0.107991449114666,0.1,-0.00662426348712874,-0.0021195320147012,0.98077422024732,1,0.218181818181818,0.218181818181818,Inf,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",8,0.37518098611292,0.446034182703502,0.31463780755546,0.47284162378502,0.0797816786119602,0.0528599991862735,0.438695975596567,54,0.354727960077157,0.3101139637068,0.244192448735096,0.3195,0.0919370623207158,0.0864238333772764,1.04276531805761,20,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",16,0.209719506079247,0.148163832063094,0.176872153869688,0.295,-0.00355036016418013,-0.0260334189943545,2.57562991142933,39,0.363057664212137,0.4,0.152909392534809,0.143382352941176,-0.186478669935465,-0.187490498373615,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",3,0.157091522145176,0.178039694180712,0.0435704071156374,0.080497512437811,0.0101081044346402,0.0116346582499688,0.299570915503787,3,0.123232752354912,0.100073987360136,0.132937016226466,0.26,-0.034274206256403,-0.0376851851851852,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",78,0.0611177765287447,0.0761215042951429,0.0456197880926348,0.0585457137765104,-0.00341924169916578,0.00385468969061546,0.6342673785762,24,0.0745685880167573,0.0978971073983263,0.0488988813634223,0.0510204081632653,-0.0343686307531618,-0.0105332692507042,1.00615367227,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",27,0.345697601508631,0.303689277841108,0.22892634882081,0.232967032967033,0.0123510682627951,0.0205292833346835,0.703631010504165,10,0.264701575052897,0.298831562709781,0.181052542409993,0.3,0.114617320352998,0.140826046402275,0.769038274416459,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",26,0.434098903094777,0.488131313993938,0.164850855183662,0.245454545454546,0.014601065102099,0.00506348920871919,0.707793446182176,75,0.323807129815499,0.221158044040748,0.264678085036321,0.4625,0.0352547679245457,0.0771857825181217,0.383714254699487,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0.281163018057272,0.23214389759631,0.182325568564946,0.277777777777778,0.0166593415320805,-0.00419203272922689,4.28264234568253,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,0.0642857142857143,0.0642857142857143,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",18,0.215386045532465,0.190889568598807,0.121800608301869,0.18,0.0678590860482931,0.0524392385865531,1.88023100232275,1,0.3,0.3,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
