"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","yearOnly","region","countryDes","incomeLevel"
"Ghana","Ghana2013",8,0.160629417843519,0.0764197614616604,0.195421290881839,0.140842395567556,-0.0819142161487534,-0.0755852678879485,1.13333333333333,NA,NA,NA,NA,NA,NA,NA,NA,-8,8,0.160629417843519,0.0764197614616604,0.195421290881839,0.140842395567556,-0.0819142161487534,-0.0755852678879485,1.13333333333333,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",6,0.822880362374283,0.924185029873083,0.229906799353434,0.304514762346087,-0.246219402761232,-0.0422290039429891,0.964143000884552,6,0.822880362374283,0.924185029873083,0.229906799353434,0.304514762346087,-0.246219402761232,-0.0422290039429891,0.964143000884552,-9,6,0.822880362374283,0.924185029873083,0.229906799353434,0.304514762346087,-0.246219402761232,-0.0422290039429891,0.964143000884552,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",511,0.35604398340371,0.313317073961913,0.250475897863857,0.334380403458213,-0.00454458884582278,-0.0091704422399928,0.857142857142857,511,0.35604398340371,0.313317073961913,0.250475897863857,0.334380403458213,-0.00454458884582278,-0.0091704422399928,0.857142857142857,-1014,511,0.35604398340371,0.313317073961913,0.250475897863857,0.334380403458213,-0.00454458884582278,-0.0091704422399928,0.857142857142857,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,0.427923935531091,0.646848853251541,0.395391692965331,0.529942140257326,-0.2121984077688,-0.0927992077643863,0.0888888888888889,5,0.427923935531091,0.646848853251541,0.395391692965331,0.529942140257326,-0.2121984077688,-0.0927992077643863,0.0888888888888889,-7,5,0.427923935531091,0.646848853251541,0.395391692965331,0.529942140257326,-0.2121984077688,-0.0927992077643863,0.0888888888888889,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",6,0.0215245481682456,0.00532395587644213,0.0363229571274041,0.0128030716331956,-0.00347261004987035,-0.00299681588648687,1.13013000750203,6,0.0215245481682456,0.00532395587644213,0.0363229571274041,0.0128030716331956,-0.00347261004987035,-0.00299681588648687,1.13013000750203,-11,6,0.0215245481682456,0.00532395587644213,0.0363229571274041,0.0128030716331956,-0.00347261004987035,-0.00299681588648687,1.13013000750203,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",3,0.978581964836681,0.983724039876715,0.377388673443292,0,-0.357631676428961,-0.047882701962172,1,3,0.978581964836681,0.983724039876715,0.377388673443292,0,-0.357631676428961,-0.047882701962172,1,3,3,0.978581964836681,0.983724039876715,0.377388673443292,0,-0.357631676428961,-0.047882701962172,1,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",9,0.232201831839726,0.143399102721058,0.24393800332982,0.0115384615384615,0.00765815257400508,-0.0198776917921662,0.666666666666667,9,0.232201831839726,0.143399102721058,0.24393800332982,0.0115384615384615,0.00765815257400508,-0.0198776917921662,0.666666666666667,-16,9,0.232201831839726,0.143399102721058,0.24393800332982,0.0115384615384615,0.00765815257400508,-0.0198776917921662,0.666666666666667,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",17,0.53306589049334,0.650173917506605,0.399880872123974,0.550055617352614,-0.455428356069411,-0.116235272956526,0.656625644797923,17,0.53306589049334,0.650173917506605,0.399880872123974,0.550055617352614,-0.455428356069411,-0.116235272956526,0.656625644797923,-32,17,0.53306589049334,0.650173917506605,0.399880872123974,0.550055617352614,-0.455428356069411,-0.116235272956526,0.656625644797923,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",11,0.112619913758738,0.026441622711663,0.174501337924785,0.263020375827992,-0.0281935046332228,0.0259959231182423,0.297327222268194,11,0.112619913758738,0.026441622711663,0.174501337924785,0.263020375827992,-0.0281935046332228,0.0259959231182423,0.297327222268194,-21,11,0.112619913758738,0.026441622711663,0.174501337924785,0.263020375827992,-0.0281935046332228,0.0259959231182423,0.297327222268194,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,0.224040276202336,0.0948073473049879,0.288529209659432,0.508969258589512,0.131846036993683,0.189145922337475,1,NA,NA,NA,NA,NA,NA,NA,NA,-7,7,0.224040276202336,0.0948073473049879,0.288529209659432,0.508969258589512,0.131846036993683,0.189145922337475,1,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",11,0.38548570878755,0.394961600409116,0.15804065371369,0,-0.00419140796684444,-0.0425398433970473,0.23669803708955,11,0.38548570878755,0.394961600409116,0.15804065371369,0,-0.00419140796684444,-0.0425398433970473,0.23669803708955,-22,11,0.38548570878755,0.394961600409116,0.15804065371369,0,-0.00419140796684444,-0.0425398433970473,0.23669803708955,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",6,0.167252531022152,0.199877612048844,0.171515477815919,0.196605184415412,-0.0441411531994199,-0.155114248214222,7.09173814146304,NA,NA,NA,NA,NA,NA,NA,NA,-6,6,0.167252531022152,0.199877612048844,0.171515477815919,0.196605184415412,-0.0441411531994199,-0.155114248214222,7.09173814146304,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",NA,NA,NA,NA,NA,NA,NA,NA,6,0.556205723965134,0.572239910022897,0.15633996231458,0.236864193385933,0.0664290848171505,0.0857143686512699,0.612499757180588,-6,6,0.556205723965134,0.572239910022897,0.15633996231458,0.236864193385933,0.0664290848171505,0.0857143686512699,0.612499757180588,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",NA,NA,NA,NA,NA,NA,NA,NA,10,0.153891374799765,0.118970415228546,0.179494231620508,0.240966637346326,0.025271696732303,0.000677808240468753,0.40335869257449,-9,10,0.153891374799765,0.118970415228546,0.179494231620508,0.240966637346326,0.025271696732303,0.000677808240468753,0.40335869257449,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",22,0.341153646487535,0.395653639748726,0.264818882155169,0.492437794763376,-0.0319365199056256,-0.0790576150497275,3.75,22,0.341153646487535,0.395653639748726,0.264818882155169,0.492437794763376,-0.0319365199056256,-0.0790576150497275,3.75,-44,22,0.341153646487535,0.395653639748726,0.264818882155169,0.492437794763376,-0.0319365199056256,-0.0790576150497275,3.75,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",5,0.245275790406867,0.282907649689898,0.178720115129028,0.287523470182844,-0.00652257005663442,-0.0146568964582768,2.75233138952919,5,0.245275790406867,0.282907649689898,0.178720115129028,0.287523470182844,-0.00652257005663442,-0.0146568964582768,2.75233138952919,-10,5,0.245275790406867,0.282907649689898,0.178720115129028,0.287523470182844,-0.00652257005663442,-0.0146568964582768,2.75233138952919,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
