"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Bulgaria","Bulgaria2013",10,59439.171396043,45980.0667604957,65231.3985137424,50532.9901916224,-11885.2764323469,-8515.65561508706,1,10,59439.171396043,45980.0667604957,65231.3985137424,50532.9901916224,-11885.2764323469,-8515.65561508706,1,10,59439.171396043,45980.0667604957,65231.3985137424,50532.9901916224,-11885.2764323469,-8515.65561508706,1,-20,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",12,13311.3895161473,10795.208979024,15786.4263112241,23970.1059152347,2451.18249221917,2945.71655075705,1.48991360909944,12,13311.3895161473,10795.208979024,15786.4263112241,23970.1059152347,2451.18249221917,2945.71655075705,1.48991360909944,12,13311.3895161473,10795.208979024,15786.4263112241,23970.1059152347,2451.18249221917,2945.71655075705,1.48991360909944,-22,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",10,25277.0949703641,12675.7501628681,26862.6359147545,27516.0855128119,3388.62108167467,1148.73476170375,2.20485811273909,10,25277.0949703641,12675.7501628681,26862.6359147545,27516.0855128119,3388.62108167467,1148.73476170375,2.20485811273909,NA,NA,NA,NA,NA,NA,NA,NA,-9,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",134,58336.3863950571,39442.9862471786,50901.2190781178,43610.5771153627,14555.1535535539,5611.63997965782,1.20827695215192,134,58336.3863950571,39442.9862471786,50901.2190781178,43610.5771153627,14555.1535535539,5611.63997965782,1.20827695215192,134,58336.3863950571,39442.9862471786,50901.2190781178,43610.5771153627,14555.1535535539,5611.63997965782,1.20827695215192,-253,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",162,51067.1825722607,29678.0388730658,56395.8376043879,42701.63827167,-14712.8811837805,-12964.8320742098,2.20308764528851,162,51067.1825722607,29678.0388730658,56395.8376043879,42701.63827167,-14712.8811837805,-12964.8320742098,2.20308764528851,162,51067.1825722607,29678.0388730658,56395.8376043879,42701.63827167,-14712.8811837805,-12964.8320742098,2.20308764528851,-309,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",95,17920.912866174,14027.5110282928,14140.829144691,15959.3885028748,9963.37371336055,8579.16186011433,0.957513123574334,95,17920.912866174,14027.5110282928,14140.829144691,15959.3885028748,9963.37371336055,8579.16186011433,0.957513123574334,95,17920.912866174,14027.5110282928,14140.829144691,15959.3885028748,9963.37371336055,8579.16186011433,0.957513123574334,-160,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",25,18439.3650785106,16752.862507844,10288.0836870449,0,1068.13447177851,1672.32103423815,1.78559639733444,25,18439.3650785106,16752.862507844,10288.0836870449,0,1068.13447177851,1672.32103423815,1.78559639733444,25,18439.3650785106,16752.862507844,10288.0836870449,0,1068.13447177851,1672.32103423815,1.78559639733444,-41,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",6,1601.7100045783,1429.02579994815,1267.54282789577,0,-105.794440471175,-384.639986756425,0.765793127119231,6,1601.7100045783,1429.02579994815,1267.54282789577,0,-105.794440471175,-384.639986756425,0.765793127119231,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",15,75370.6742193871,63817.6468732109,45853.5800491859,50809.3667161989,-2789.74650882701,-1057.75499199087,0.785052464275997,15,75370.6742193871,63817.6468732109,45853.5800491859,50809.3667161989,-2789.74650882701,-1057.75499199087,0.785052464275997,15,75370.6742193871,63817.6468732109,45853.5800491859,50809.3667161989,-2789.74650882701,-1057.75499199087,0.785052464275997,-30,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",16,282145.958280062,70830.7261414488,546122.151096276,68802.1566045747,79693.9004064186,59535.2225599383,1.00293456095452,16,282145.958280062,70830.7261414488,546122.151096276,68802.1566045747,79693.9004064186,59535.2225599383,1.00293456095452,NA,NA,NA,NA,NA,NA,NA,NA,-14,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",5,42952.6134176647,45852.8201518485,16877.7222685746,10828.544595701,-18866.2337314211,-8986.3625898379,0.0769824832999857,5,42952.6134176647,45852.8201518485,16877.7222685746,10828.544595701,-18866.2337314211,-8986.3625898379,0.0769824832999857,NA,NA,NA,NA,NA,NA,NA,NA,-1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",24,58002.5806605084,1541.30620327661,150943.199562043,4342.52574829739,-4290.94151321389,8096.57406094007,0.40887611414071,24,58002.5806605084,1541.30620327661,150943.199562043,4342.52574829739,-4290.94151321389,8096.57406094007,0.40887611414071,24,58002.5806605084,1541.30620327661,150943.199562043,4342.52574829739,-4290.94151321389,8096.57406094007,0.40887611414071,-42,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",10,41238.9149289762,40000.496822815,25712.536439591,33333.3333333333,27217.7831664718,56649.8381485748,0.291285178354176,10,41238.9149289762,40000.496822815,25712.536439591,33333.3333333333,27217.7831664718,56649.8381485748,0.291285178354176,10,41238.9149289762,40000.496822815,25712.536439591,33333.3333333333,27217.7831664718,56649.8381485748,0.291285178354176,-18,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",64,14977.7973385121,12560.055139298,15418.9035658488,13031.0572070217,5161.69970093153,3681.43265431469,3.44026451510906,64,14977.7973385121,12560.055139298,15418.9035658488,13031.0572070217,5161.69970093153,3681.43265431469,3.44026451510906,64,14977.7973385121,12560.055139298,15418.9035658488,13031.0572070217,5161.69970093153,3681.43265431469,3.44026451510906,-101,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",4,12007.9786951824,12795.8064086133,3481.33833217765,5702.47619047619,145.125593963455,165.928968253968,0.7649164471892,4,12007.9786951824,12795.8064086133,3481.33833217765,5702.47619047619,145.125593963455,165.928968253968,0.7649164471892,NA,NA,NA,NA,NA,NA,NA,NA,-1,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",8,88493.1882968996,49937.3012509476,90491.4014807537,81868.6676932798,-18501.037542709,-25683.7209813426,1.26037006111602,8,88493.1882968996,49937.3012509476,90491.4014807537,81868.6676932798,-18501.037542709,-25683.7209813426,1.26037006111602,8,88493.1882968996,49937.3012509476,90491.4014807537,81868.6676932798,-18501.037542709,-25683.7209813426,1.26037006111602,-14,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",8,52660.8023439063,67974.7322694424,36788.4025454422,38536.0946221467,10580.1271662835,17177.5575575808,10.2806063328841,8,52660.8023439063,67974.7322694424,36788.4025454422,38536.0946221467,10580.1271662835,17177.5575575808,10.2806063328841,8,52660.8023439063,67974.7322694424,36788.4025454422,38536.0946221467,10580.1271662835,17177.5575575808,10.2806063328841,-7,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",14,24569.3847497065,22431.6088924275,13949.5294460362,20048.6930518768,1873.93531163898,2144.60137202292,1,14,24569.3847497065,22431.6088924275,13949.5294460362,20048.6930518768,1873.93531163898,2144.60137202292,1,14,24569.3847497065,22431.6088924275,13949.5294460362,20048.6930518768,1873.93531163898,2144.60137202292,1,-25,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",7,18328.1585891864,9970.30495540607,21546.3688918092,5380.50114135129,-4881.41812423911,-8058.37633046387,0.76845723947082,7,18328.1585891864,9970.30495540607,21546.3688918092,5380.50114135129,-4881.41812423911,-8058.37633046387,0.76845723947082,7,18328.1585891864,9970.30495540607,21546.3688918092,5380.50114135129,-4881.41812423911,-8058.37633046387,0.76845723947082,-12,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",56,6076.41916718846,4524.6400328846,6413.05181032332,5294.55678893573,4906.1481535118,5010.75470441426,1.11623091911107,56,6076.41916718846,4524.6400328846,6413.05181032332,5294.55678893573,4906.1481535118,5010.75470441426,1.11623091911107,56,6076.41916718846,4524.6400328846,6413.05181032332,5294.55678893573,4906.1481535118,5010.75470441426,1.11623091911107,-98,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",14,25963.6842575092,28095.2977744563,15067.3063614882,3770.02044321075,1648.05117892701,495.458385021368,11.0995081806812,14,25963.6842575092,28095.2977744563,15067.3063614882,3770.02044321075,1648.05117892701,495.458385021368,11.0995081806812,NA,NA,NA,NA,NA,NA,NA,NA,-8,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",4,4741.44186978376,4734.84853687619,3419.19349406817,5334.71640795762,-82.8156535704234,-441.272011679155,1,4,4741.44186978376,4734.84853687619,3419.19349406817,5334.71640795762,-82.8156535704234,-441.272011679155,1,NA,NA,NA,NA,NA,NA,NA,NA,7,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",8,61692.2142039517,46848.4709016567,52384.8975442543,21571.5093035465,-7621.20066594949,-7658.99177135049,0.300053082832473,8,61692.2142039517,46848.4709016567,52384.8975442543,21571.5093035465,-7621.20066594949,-7658.99177135049,0.300053082832473,8,61692.2142039517,46848.4709016567,52384.8975442543,21571.5093035465,-7621.20066594949,-7658.99177135049,0.300053082832473,-10,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",524,24791.6918775416,15988.0398654017,23534.486856259,23982.0597981025,636.780475103768,2473.5852695044,1.27930422098965,524,24791.6918775416,15988.0398654017,23534.486856259,23982.0597981025,636.780475103768,2473.5852695044,1.27930422098965,524,24791.6918775416,15988.0398654017,23534.486856259,23982.0597981025,636.780475103768,2473.5852695044,1.27930422098965,-990,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",12,4288.75655598793,4435.16614437337,3831.18627204735,5282.4189263973,-1064.89730665279,-2337.45309400528,0.17664262125907,12,4288.75655598793,4435.16614437337,3831.18627204735,5282.4189263973,-1064.89730665279,-2337.45309400528,0.17664262125907,NA,NA,NA,NA,NA,NA,NA,NA,-3,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",33,27859.6961918617,19457.1112516848,26976.0325315966,33909.0612354348,-4099.07409669942,-3657.9560805969,0.904056754389914,33,27859.6961918617,19457.1112516848,26976.0325315966,33909.0612354348,-4099.07409669942,-3657.9560805969,0.904056754389914,33,27859.6961918617,19457.1112516848,26976.0325315966,33909.0612354348,-4099.07409669942,-3657.9560805969,0.904056754389914,-64,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",8,147406.213653732,147942.702961984,58474.7774748649,98633.2581906582,2400.5222903044,7915.20719814601,1.82667372166914,8,147406.213653732,147942.702961984,58474.7774748649,98633.2581906582,2400.5222903044,7915.20719814601,1.82667372166914,NA,NA,NA,NA,NA,NA,NA,NA,-6,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",14,57348.1955370318,14139.869214328,110758.59461657,33479.0610006478,6137.39532716782,-15716.7396364493,NA,14,57348.1955370318,14139.869214328,110758.59461657,33479.0610006478,6137.39532716782,-15716.7396364493,NA,14,57348.1955370318,14139.869214328,110758.59461657,33479.0610006478,6137.39532716782,-15716.7396364493,NA,-23,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",11,25534.335424803,25876.311656616,13603.0943442187,24657.6806723623,-7888.59543397775,-4856.77656075058,2.44915192683197,11,25534.335424803,25876.311656616,13603.0943442187,24657.6806723623,-7888.59543397775,-4856.77656075058,2.44915192683197,11,25534.335424803,25876.311656616,13603.0943442187,24657.6806723623,-7888.59543397775,-4856.77656075058,2.44915192683197,-19,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",11,51689.9452095239,23986.6081222278,54156.3112448798,100108.92376868,51054.6777579259,36700.9457864246,0.0989657101322231,11,51689.9452095239,23986.6081222278,54156.3112448798,100108.92376868,51054.6777579259,36700.9457864246,0.0989657101322231,11,51689.9452095239,23986.6081222278,54156.3112448798,100108.92376868,51054.6777579259,36700.9457864246,0.0989657101322231,-17,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",5,35881.5101800077,17183.8721101931,68696.046489042,0,12633.3503815479,3354.24176831749,1.25800043659978,NA,NA,NA,NA,NA,NA,NA,NA,5,35881.5101800077,17183.8721101931,68696.046489042,0,12633.3503815479,3354.24176831749,1.25800043659978,-1,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Latvia","Latvia2013",5,28907.5865445593,28316.2840435269,22602.3912676695,46667.3808181139,5212.99018466433,4221.6193010984,1.75279165035495,5,28907.5865445593,28316.2840435269,22602.3912676695,46667.3808181139,5212.99018466433,4221.6193010984,1.75279165035495,5,28907.5865445593,28316.2840435269,22602.3912676695,46667.3808181139,5212.99018466433,4221.6193010984,1.75279165035495,-7,"2013","Europe and Central Asia","Latvia","High income"
"Lithuania","Lithuania2013",9,58579.494061425,40399.609770737,78800.1405277205,13236.0355637165,34053.3950295168,29952.289012754,0.730684488475474,9,58579.494061425,40399.609770737,78800.1405277205,13236.0355637165,34053.3950295168,29952.289012754,0.730684488475474,9,58579.494061425,40399.609770737,78800.1405277205,13236.0355637165,34053.3950295168,29952.289012754,0.730684488475474,-14,"2013","Europe and Central Asia","Lithuania","High income"
"Mali","Mali2010",6,54662.3134195186,18737.7753023957,100456.639137985,30545.3106230985,4365.20503707938,5076.18964081193,7.01776230878347,6,54662.3134195186,18737.7753023957,100456.639137985,30545.3106230985,4365.20503707938,5076.18964081193,7.01776230878347,6,54662.3134195186,18737.7753023957,100456.639137985,30545.3106230985,4365.20503707938,5076.18964081193,7.01776230878347,-7,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",6,403033.191243077,423684.729190274,298131.352124633,0,-303829.354785027,-81492.8091636132,0.18330497909811,6,403033.191243077,423684.729190274,298131.352124633,0,-303829.354785027,-81492.8091636132,0.18330497909811,6,403033.191243077,423684.729190274,298131.352124633,0,-303829.354785027,-81492.8091636132,0.18330497909811,-11,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",147,31341.0107291308,22923.3846827359,26260.8009450936,30833.4212085838,9859.64519789657,11802.5961912645,0.962190460764981,147,31341.0107291308,22923.3846827359,26260.8009450936,30833.4212085838,9859.64519789657,11802.5961912645,0.962190460764981,147,31341.0107291308,22923.3846827359,26260.8009450936,30833.4212085838,9859.64519789657,11802.5961912645,0.962190460764981,-275,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",9,29532.2689576706,24084.8644680952,17635.6597658264,24621.5548582479,-6931.09084911585,-5630.90537736036,0.164088738723156,9,29532.2689576706,24084.8644680952,17635.6597658264,24621.5548582479,-6931.09084911585,-5630.90537736036,0.164088738723156,9,29532.2689576706,24084.8644680952,17635.6597658264,24621.5548582479,-6931.09084911585,-5630.90537736036,0.164088738723156,-16,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",4,121090.793374807,18649.604093098,156828.31146185,255721.744500415,-61441.8690022369,-48341.2917989395,0.614351874947265,4,121090.793374807,18649.604093098,156828.31146185,255721.744500415,-61441.8690022369,-48341.2917989395,0.614351874947265,4,121090.793374807,18649.604093098,156828.31146185,255721.744500415,-61441.8690022369,-48341.2917989395,0.614351874947265,-7,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",8,25959.8179218881,18122.2660185866,28991.0493820164,21793.9819777257,4848.75002495288,6620.99859333983,1.14852450412791,8,25959.8179218881,18122.2660185866,28991.0493820164,21793.9819777257,4848.75002495288,6620.99859333983,1.14852450412791,8,25959.8179218881,18122.2660185866,28991.0493820164,21793.9819777257,4848.75002495288,6620.99859333983,1.14852450412791,-14,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",14,7341.15394257585,6005.4928823468,3933.18202577395,6924.08554231102,2515.46273091973,4034.03231780615,0.559576024446924,14,7341.15394257585,6005.4928823468,3933.18202577395,6924.08554231102,2515.46273091973,4034.03231780615,0.559576024446924,14,7341.15394257585,6005.4928823468,3933.18202577395,6924.08554231102,2515.46273091973,4034.03231780615,0.559576024446924,-23,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",16,18061.3230994716,5358.66212453544,42000.8985457872,8259.9599196495,-1592.64859587892,-2540.94261844917,NA,16,18061.3230994716,5358.66212453544,42000.8985457872,8259.9599196495,-1592.64859587892,-2540.94261844917,NA,16,18061.3230994716,5358.66212453544,42000.8985457872,8259.9599196495,-1592.64859587892,-2540.94261844917,NA,-30,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,5,13510.5801555192,12277.0773842393,10781.5906044926,11142.2110674334,5372.55602367796,7564.74423064335,5.05865770096495,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",110,2421.37576460337,474.330213730849,4925.49181011364,1602.30464252733,-1090.0579098252,-894.601345896548,0.198482426384891,110,2421.37576460337,474.330213730849,4925.49181011364,1602.30464252733,-1090.0579098252,-894.601345896548,0.198482426384891,110,2421.37576460337,474.330213730849,4925.49181011364,1602.30464252733,-1090.0579098252,-894.601345896548,0.198482426384891,-178,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",28,17100.9462194481,9441.2476487245,21706.2427060265,15474.2872038402,-7893.72389257117,-7844.56421069273,0.370204321029464,28,17100.9462194481,9441.2476487245,21706.2427060265,15474.2872038402,-7893.72389257117,-7844.56421069273,0.370204321029464,28,17100.9462194481,9441.2476487245,21706.2427060265,15474.2872038402,-7893.72389257117,-7844.56421069273,0.370204321029464,-49,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",8,110369.317990016,13873.9643692225,191943.07890244,96605,77061.3150712535,32029.2359025916,2.69984243064714,8,110369.317990016,13873.9643692225,191943.07890244,96605,77061.3150712535,32029.2359025916,2.69984243064714,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",NA,NA,NA,NA,NA,NA,NA,NA,4,24945.7931334337,27770.1724414325,9708.70331219451,8583.55998832236,2967.37145598865,5470.08025810071,1.31112495866406,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",111,27709.3783859416,23523.5488810724,18452.4359356414,22026.6145702181,1626.63630524997,2535.09266575121,1.55377805224302,111,27709.3783859416,23523.5488810724,18452.4359356414,22026.6145702181,1626.63630524997,2535.09266575121,1.55377805224302,111,27709.3783859416,23523.5488810724,18452.4359356414,22026.6145702181,1626.63630524997,2535.09266575121,1.55377805224302,-208,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",17,43696.4595561078,15770.4713156484,77363.3016929098,23783.6598222741,38682.134502436,23096.6414796899,1.8423175894066,17,43696.4595561078,15770.4713156484,77363.3016929098,23783.6598222741,38682.134502436,23096.6414796899,1.8423175894066,NA,NA,NA,NA,NA,NA,NA,NA,-14,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",13,148412.125246988,88933.9790003999,149474.126107302,231400.855665985,-34636.7204697642,-53086.5247377728,2.25,13,148412.125246988,88933.9790003999,149474.126107302,231400.855665985,-34636.7204697642,-53086.5247377728,2.25,NA,NA,NA,NA,NA,NA,NA,NA,-1,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",12,23742.1501374385,22011.1110863185,13618.6636415567,7049.73214960948,-329.800304314907,-4679.99945803238,0.662578000568809,12,23742.1501374385,22011.1110863185,13618.6636415567,7049.73214960948,-329.800304314907,-4679.99945803238,0.662578000568809,NA,NA,NA,NA,NA,NA,NA,NA,-8,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",119,58205.5892552001,32530.6652163114,72681.7365575259,42599.6806404077,-10342.8405459039,-1982.10710623983,2.14602113815299,119,58205.5892552001,32530.6652163114,72681.7365575259,42599.6806404077,-10342.8405459039,-1982.10710623983,2.14602113815299,119,58205.5892552001,32530.6652163114,72681.7365575259,42599.6806404077,-10342.8405459039,-1982.10710623983,2.14602113815299,-210,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",6,2480.81231141299,1395.39557096965,2567.88155620776,4334.47664173556,-279.825697742048,-233.128622154458,0.6,6,2480.81231141299,1395.39557096965,2567.88155620776,4334.47664173556,-279.825697742048,-233.128622154458,0.6,6,2480.81231141299,1395.39557096965,2567.88155620776,4334.47664173556,-279.825697742048,-233.128622154458,0.6,-3,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",8,33979.2402773433,26754.1192411532,24162.9939911801,37663.9002729493,2534.24091274797,1941.20427755302,0.90168122563167,8,33979.2402773433,26754.1192411532,24162.9939911801,37663.9002729493,2534.24091274797,1941.20427755302,0.90168122563167,8,33979.2402773433,26754.1192411532,24162.9939911801,37663.9002729493,2534.24091274797,1941.20427755302,0.90168122563167,-10,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",7,151803.539287881,188197.607532999,125516.709023103,253114.466384438,-59193.976632559,-48571.2525833761,1,7,151803.539287881,188197.607532999,125516.709023103,253114.466384438,-59193.976632559,-48571.2525833761,1,NA,NA,NA,NA,NA,NA,NA,NA,-2,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",14,100957.049594863,96982.0664888378,69123.3682189817,61043.995886594,-15456.0080173231,4566.2482848818,0.771536307107451,14,100957.049594863,96982.0664888378,69123.3682189817,61043.995886594,-15456.0080173231,4566.2482848818,0.771536307107451,14,100957.049594863,96982.0664888378,69123.3682189817,61043.995886594,-15456.0080173231,4566.2482848818,0.771536307107451,-22,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",8,6263.61749585,4988.81737875298,4697.20508938412,4341.49570759346,-920.749744515074,-920.749744515074,0.75,NA,NA,NA,NA,NA,NA,NA,NA,8,6263.61749585,4988.81737875298,4697.20508938412,4341.49570759346,-920.749744515074,-920.749744515074,0.75,-8,"2014","Sub-Saharan Africa","South Sudan","Low income"
