"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",36,15612.0856306665,14384.7470750401,7445.77552324006,10887.1869471856,2685.05338860629,5259.40596580765,1.08899789116491,51,36687.8064245163,26705.4499161598,27043.7144259474,22449.2947467254,2321.8665923166,2394.7978314572,2.11621405629403,32,16535.4845318207,16511.8521247817,8958.52498874062,8803.82842690458,-1566.90876862203,-1307.63734742308,1.46537034755834,30,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1,31983.8866826464,31983.8866826464,NA,0,0,0,1,7,25983.4732749239,15458.7927554503,29983.2176656591,28770.4274669145,-8516.00155252122,-20195.576082586,1.65012857512319,128,21181.1440548031,16323.2790191781,18931.1705203941,15039.7142086956,-3518.18709469997,-3661.15536721093,1.05964952882513,41,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",40,14536.1940083009,12148.912517089,9618.74256481638,10461.0475596419,1413.91018765363,4581.75010011275,0.909540931152883,30,16635.2878845914,14390.9722235581,11958.3650461353,9498.41025413038,3061.10607441657,1287.06224666944,0.318563801623494,22,7402.78126892726,5780.63299335189,4531.31084433825,1513.39130348736,1443.13078943863,1217.17700021039,1,33,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",10,9528.28265233761,10159.5509504208,6840.77165408779,12484.376783225,-4220.72091003433,-3445.91048587305,NA,9,17860.2096534045,17109.3284410085,5637.5920026195,5096.16257089886,-412.099653792148,-582.582975063503,2.20548747133492,NA,NA,NA,NA,NA,NA,NA,NA,15,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,1071.76934996111,1071.76934996111,NA,0,0,0,1,1,495.355581914799,495.355581914799,NA,0,0,0,1,3,597.170584911757,727.765482961449,368.726365617337,626.627813277263,-8.02158144529483,-16.1445890970333,1.03060588663652,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",2,38046.3433813485,38046.3433813485,32930.8448331772,46571.2473834831,-1294.1137150002,-1293.64576065231,1,7,30532.5459571261,28899.8482788316,12799.053400033,10258.7321577859,10067.1609270092,12886.9524240632,0.923720016153341,1,15798.2107569992,15798.2107569992,NA,0,0,0,1,5,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",4,43772.1731574563,46879.0720959167,16408.541142555,34180.9114011527,1546.45418293501,705.530462201281,1.56318134210327,2,28944.347406927,28944.347406927,6215.81318164164,8790.48730265507,1531.88383681899,2197.62182566377,2.40305905072351,1,1882858.70450731,1882858.70450731,NA,0,0,0,1,11,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",2,12986.4890098673,12986.4890098673,2094.53471107942,2962.11939526972,36.1234072593869,36.1234072593869,1.025,1,29672.6602005324,29672.6602005324,NA,0,0,0,1,2,10211.4205321896,10211.4205321896,4986.27172210868,7051.65309508354,2737.25853269899,2391.64458119966,2.45578181266634,4,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",5,206158.44257506,53639.9434812195,257036.950659303,453966.909330986,104817.737047761,88581.2143341054,1.17102623301185,4,29202.6427566163,31025.9429760701,21102.3364438584,45745.5093006585,-5812.50268276,-6020.04292491959,1.5375,15,778.369227149267,592.335061400238,685.71136946409,997.577331397683,-293.862725781287,-282.451984238895,0.223811529031602,6,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,7350,7350,NA,0,0,0,1,4,13297.3138235791,12033.2626215574,4927.91478428316,9846.15384615385,-1056.26088468475,-440.690530058177,0.592348225754834,3,23591.8068310001,21001.4444444444,17139.0175739837,37223.7716894977,-8720.54522122398,-9930.81760789175,0.181066990326771,4,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",24,8627.04734221185,7393.89384054401,5643.23972029111,8323.91487575434,3263.61609348385,2388.94188149286,1.14858357774322,8,5299.88664081555,2251.80398560756,4655.88817712724,6943.09381387777,-2425.53531032342,-1098.24476591546,0.572177164644752,33,3543.82306893443,2002.43457732628,4265.69336722798,4536.69191631443,1009.83994175859,645.635060208389,1.6532451989399,26,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",NA,NA,NA,NA,NA,NA,NA,NA,4,985.920238639232,707.713944545829,4863.84476283196,5194.28571428571,2515.91491418388,4309.11967418546,1.38968592212659,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",1,44402.4711079773,44402.4711079773,NA,0,0,0,1,3,93135.4822039993,86095.2643649799,108927.220896191,140631.032041694,-72148.6828964904,-59603.2492656265,0.366064935942449,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",NA,NA,NA,NA,NA,NA,NA,NA,4,23149.122038195,7339.63310597835,32067.3266463388,59811.533586911,9668.94242573509,8728.37804132693,0.897713981924508,1,12465.8836127438,12465.8836127438,Inf,0,-3.49875588683623e-28,0,1,12,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",2,15201.9830806064,15201.9830806064,9900.64398527963,14001.6250002101,4502.43120169212,4586.73922420674,2.95208260056342,4,11290.7669463435,14191.8015894902,7417.72944287508,13622.8990976256,-743.858349209035,-784.549658443528,0.946400545911657,7,8478.10173489352,9009.19252872703,4212.91143567068,8241.29301373396,1992.55485164866,397.041338994903,3.1795231943755,4,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",NA,NA,NA,NA,NA,NA,NA,NA,2,7339.10818466919,7339.10818466919,5232.43581774085,7399.78169769586,0,0,1,3,32297.5563475943,36702.7178789826,29632.0998420901,59635.1666719625,-9831.53983791149,-10114.1036275192,0.6,4,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",27,3567.81053551427,2884.51235597562,2512.13911056845,4580.05635026886,748.270125414608,746.461879505722,1.03495753177684,7,35459.1984952271,8897.0654832399,52177.5047230633,55910.9841259674,-17378.7630145602,-17011.5970953956,0.31155015605425,8,1215.33768626176,299.917997633926,1825.09615458128,1805.35562241394,397.977291212705,366.236378481409,1,28,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,6980.97517500405,3454.70593756178,10199.7503830686,20905.5934047182,-2411.60023701417,-2291.57220723064,0.374455398639213,9,17397.2901023539,14531.4742469298,14914.7997277149,13195.0715512376,-261.893287088189,-232.32857136466,0.920663092060693,1,5115.44648888158,5115.44648888158,NA,0,0,0,NA,6,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,3109.09530336789,3109.09530336789,NA,0,0,0,1,4,45484.1435753635,39336.4134813714,39205.705469466,0,14290.9728300289,24580.826321964,4.48070354162833,2,898.645680626194,898.645680626194,285.909881835249,404.337632507898,0,0,1,8,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",3,45097.1554787855,48141.7354737881,41758.3085731581,59619.3365343642,3701.75003608348,2466.48705259145,1.14470395406759,1,20925.6076859399,20925.6076859399,NA,0,0,0,1,1,14442.5206421364,14442.5206421364,NA,0,0,0,1,9,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",228,8748.79445088491,6261.50273910368,7830.64658174547,8788.35254747701,-947.445762883544,-260.284401095547,0.829135138821054,20,15824.3823998416,17266.3593696566,10566.2001756748,19933.532814408,-1229.11499601895,-1002.59745834709,1.08810758450473,134,6828.08309573831,4216.63974997679,6818.6567227715,7195.53154170878,252.507037962093,42.1052078106235,1.70683060311315,200,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",2,43203.2590554035,43203.2590554035,10544.3825705518,14912.0088381248,-1636.68389686736,-1636.68389686736,0.82,3,27402.4530806323,29641.7239465482,28830.4946237599,38327.7548411909,-1842.80042827727,-2198.49817495862,0.943072750759264,2,1741.51380316603,1741.51380316603,6.29828724970687,8.90712324825699,-1.80657194584379,-1.7814246496514,0.703302008845287,14,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",29,23110.8725294884,13145.3847207947,26606.4792662742,32791.7058809803,-3386.43756937059,-2059.35972492224,0.899001373007867,5,15127.7767762997,15362.4744779592,6868.61082812666,8785.25170738771,-112.879565823944,397.802551165169,0.887609048446323,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,79432.1804260815,79432.1804260815,9301.11978192025,13153.7697408483,4331.17213019489,3908.00405344044,1.99932899318019,4,91936.8326973002,90003.1423017121,28946.009267395,35719.3299304741,-20907.7048589938,-14360.9479807949,NA,1,65426.7279331366,65426.7279331366,NA,-7.27595761418343e-12,0,0,1,3,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",1,10981.1320082125,10981.1320082125,NA,0,0,0,1,1,93741.3708018137,93741.3708018137,NA,0,0,0,1,7,9703.70316889453,9963.9948317849,2868.44686227577,4080.07860803546,-314.023613066651,-1321.62253353472,2.60738893925657,10,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",3,12605.7829547893,12560.4829447595,7511.53994605848,15566.1012418842,6077.11080664314,6261.48872698384,3.75,1,5511.61490411834,5511.61490411834,NA,0,0,0,1,7,69359.3062352558,79240.1390111281,53680.4042652321,84782.322527653,30540.1232025591,63462.3300794802,47.8637853683108,5,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,5045.73535317924,5045.73535317924,NA,0,0,0,1,2,3784.30151488443,3784.30151488443,1308.22035091211,1850.10296283239,102.783497935133,102.783497935133,1.125,1,132618.744199394,132618.744199394,NA,0,0,0,1,5,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",1,21606.2815315065,21606.2815315065,NA,0,0,0,1,1,31648.0576662968,31648.0576662968,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,11,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",30,14787.1641254944,13680.0448825177,10471.4934880082,11930.0673340252,2160.19764336567,767.277216899532,2.24516130889988,64,23431.4883429285,20682.9106483867,15154.8865230416,19802.4564370008,1994.45326018624,184.480504985934,0.874958590196166,50,13074.9807365239,7494.68092587455,11657.8028564982,13055.4872081385,3698.05716844001,2179.55850969868,0.771470769626287,22,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",NA,NA,NA,NA,NA,NA,NA,NA,1,8393.9742420384,8393.9742420384,NA,0,0,0,1,5,20202.7212853485,13858.6340799005,19878.1714538031,12912.98026967,-8581.11175607863,-8591.30621487146,1.79301440264536,5,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",1,2718.12584216579,2718.12584216579,NA,0,0,0,1,3,21962.0423235569,23950.8548451168,8814.6040396991,16020.5259681963,-3832.87279030302,-2242.31454137156,0.690292470289266,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",2,3316.76365860983,3316.76365860983,1088.94850803787,1540.0057487931,502.068408175001,483.490176946671,2.57694528941633,2,15861.0743481096,15861.0743481096,6461.35990207143,9137.7428048831,32.8695784348314,32.8695784348311,1.00724637681159,12,3955.36130009835,2628.28236389635,2320.93451113444,3888.05962172578,-213.063426030315,-96.6735334285919,2.18716172521781,3,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",1,2566.8284336973,2566.8284336973,NA,0,0,0,1,7,18597.5256730312,6110.1564251125,25880.0424028511,46709.1031281035,-9013.4739976609,3884.53070558862,0.29489894372714,7,1912.13402081238,1870.27206796282,352.129934582656,334.803708743127,-75.6147040343914,30.3078239569099,0.533333333333333,3,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,1,15730.7623467212,15730.7623467212,NA,0,0,0,1,2,1367.38979770909,1367.38979770909,1029.88519666084,1456.47761280505,80.9154229336138,80.9154229336138,1.125,3,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",11,2298.68038355446,1658.91119975054,3105.50403861169,2725.98812661336,-473.763304696232,-451.875106195265,0.7,6,2909.70791144272,2317.8716135711,2715.29852064399,5348.50707644333,-227.519680067382,-240.154837790706,0.967740863474256,39,991.486185299697,455.27898610567,1324.46813181174,1301.29891826096,-365.735377370653,-386.244991647325,0.994180918728643,96,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",2,2726.48130417288,2726.48130417288,111.960440060152,158.335972782328,9.38529173609934,12.076472500347,1.25496943197364,NA,NA,NA,NA,NA,NA,NA,NA,13,20638.3808185802,6300.53765265078,29429.2704377871,18791.4178489616,-2208.96641540508,-2185.0187856617,0.707916170496938,20,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",3,195963.88241955,79682.5,267846.909016254,399452.380952381,84978.587903694,-27982.8820448557,5.0348866242288,NA,NA,NA,NA,NA,NA,NA,NA,2,6171.36675620537,6171.36675620537,1202.08152801713,1700,-870.952396526609,-695.454545454545,0.36473860805934,6,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Peru","Peru2010",35,16442.3846994139,11226.9911770738,12312.982118535,24948.7383121969,-1985.47665814797,-1569.84799989958,1.01707434391495,35,18570.3951574123,12907.5779369869,17966.7032535079,22606.4869872782,-825.379050143963,-2575.23884554638,1.15859280211787,22,10396.6949706079,8801.11474165771,7063.82258696539,10124.2254094784,573.153038943931,-645.212287147898,0.771661602552684,33,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,733.526607278381,733.526607278381,NA,0,0,0,1,7,41409.2321676911,5035.70228981788,94978.5739823975,21898.747219896,5494.11456534613,3398.59515747457,0.399418207128868,3,1282.41428945161,1232.74089959515,716.213673303436,711.488866596014,-237.021794306836,-276.204338506522,0.36860735073333,9,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",4,17962.7079371965,12524.9033734887,14828.9400868823,27623.5015099701,-7269.68588425407,-4690.38047239112,0.710551674959071,6,14226.2187676589,14216.3865319091,6036.20597442355,6986.33014327402,3248.49361623231,3374.05708825473,2.13787494818271,1,7636.00351607419,7636.00351607419,NA,0,0,0,1,5,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",24,20009.7799300789,16383.6483921968,23967.3176709091,24653.848198124,23884.2001194623,18243.6004084884,2.58805257982437,1,22848.9196162187,22848.9196162187,NA,0,0,0,1,30,18635.8927065653,11325.0221963384,18365.9149202691,16084.6066902873,-2689.60819444763,-1827.69417353696,10.8092776021476,92,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,-75.8533412303724,-75.8533412303724,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1807.55055029999,1531.50544679089,1840.00299033501,1920.35375548226,-284.801956522854,-261.987507434069,0.6,10,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",3,23376.7712824599,18178.0987428812,17599.3003144893,26967.6801776784,3262.40271588969,707.313998195841,1.32565222661749,4,9111.8614631385,9092.87666935498,4830.00464519587,6701.55214515339,2892.62679061378,2061.51091319955,1,1,13432.7895889328,13432.7895889328,Inf,0,0,0,1,6,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",3,44456.1011500761,46855.5967892047,7577.339550392,14786.4751577556,1900.25363282783,1939.47078420902,1,9,45097.7111015901,40646.2353339865,21840.1479526885,33296.5973566567,3981.68911537478,8559.2997184295,0.955443263605751,4,76119.5165016084,87427.0788308687,51555.9408599392,97782.353000029,-20824.8257721824,-15252.6909824154,0.48,4,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",5,4414.51612512209,3075.4591840783,4275.5352360349,7068.19000048531,-704.479370466401,-704.479370466401,0.7,2,2953.90502689321,2953.90502689321,1425.2485173981,2015.60578305654,-524.057503594701,-524.057503594701,0.657894736842105,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",32,134888.32245039,125293.579790698,67290.7542084501,83899.6824204169,6363.53248465105,1660.23895579581,0.94566572207029,52,148471.734320037,120757.465476018,70763.1077856622,116766.552752438,-866.982087409899,6349.90525387085,2.74350326815158,12,108707.800196901,99197.358059063,21989.752942072,27347.0837382358,684.750124776698,-4994.17535528207,0.437658445587096,19,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",1,825.871781466248,825.871781466248,NA,0,0,0,1,4,7443.42309893386,5714.38507596986,3701.09724228991,5953.92125957551,243.367069782286,137.577680931405,1.09698412236591,2,3566.31794778324,3566.31794778324,142.27865084866,201.212397666322,-45.205852841735,-43.1169423570689,0.646109311943803,25,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",1,18182.0816902485,18182.0816902485,NA,0,0,0,1,5,10194.0391446671,11035.06520708,4619.10204042727,5407.77856391127,3194.71053353171,2654.39973490863,6.22210409294151,NA,NA,NA,NA,NA,NA,NA,NA,6,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",2,17266.643075342,17266.643075342,9529.61882561917,13476.9161874366,-5331.69500573287,-4813.18435265593,0.51052401122251,9,17945.0131190787,17483.2389126128,10023.459866503,8670.87827196063,1763.68835267569,1510.46613647694,0.862398858601056,3,8276.83204751963,8627.69632112033,1777.37056129363,3429.30530134311,325.35189925678,326.398261560798,1.55499601203931,8,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",2,108619.974470717,108619.974470717,1830.61328137303,0,871.079879367433,862.959376659351,NA,10,25778.8139527617,20928.2079884444,25027.0682280612,44385.5835640022,-6328.62963473963,-6003.69239031352,1.21540309670334,29,50469.4853693614,35656.1396098807,39813.806780452,46064.8595831552,1907.57202013773,-1338.28519165486,0.331627097638227,100,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,133.629486119479,133.629486119479,NA,0,0,0,1,4,14568.6253263776,10182.3284983729,16906.9938446285,34782.8281423796,-8203.68577099164,-7611.32013259797,25.0428993974276,3,1067.48766842785,1070.07507355706,58.5378448705686,0,1.2923383497465,7.249863613253,1,45,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,3290.13136257329,3290.13136257329,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,3026.94370080809,2999.55534705553,909.758881706862,1034.50239632126,300.434002605548,420.388051584958,0.904395034480429,23,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",3,17853.151844017,11833.5262652805,9363.24511887906,14976.9695859695,-2806.75446689978,-3114.0214241878,1,1,36098.3369507984,36098.3369507984,NA,0,0,0,1,1,21330.0068058912,21330.0068058912,NA,0,0,0,1,7,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",4,75587.0865285823,50821.728107672,68470.8394518717,39105.5553466198,-1968.87647505428,-2249.29810096615,1.33013122097305,4,82790.4465297605,99520.1427733948,68304.0719917098,99257.651634684,9397.09355049828,1742.42422223076,1.1288124436505,2,24714.7992142727,24714.7992142727,10580.3685588275,14962.9007107997,4809.50379989991,4809.50379989991,2.8,5,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",13,9580.09294713053,4629.05869361814,11058.9442612355,9529.10085493692,-3512.33347220462,-2442.62773896273,0.505797884282744,22,15077.3452610448,12303.9224780038,12924.475667696,12971.5938226017,4070.83313448821,1503.42336043457,1.30648327386133,32,3922.68774355674,3670.83534092477,4016.2492599458,4274.14724862691,1497.22724242777,1315.09343218194,1.45431133072461,27,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",2,93643.802669846,93643.802669846,98070.9175420131,138693.221662288,0,0,1,4,6963.54692043197,6941.38165121564,2676.12779138357,3596.71865026852,1095.43420639109,557.644035615979,2.44619155409862,NA,NA,NA,NA,NA,NA,NA,NA,11,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",4,6918.91282999739,6969.29136425094,1696.90467811801,2451.63547561505,271.951163346248,65.2582370692158,1.29642741999949,6,7157.63761532707,6674.00433249961,7681.24965233153,12656.6550095078,1620.62274344417,598.421614430357,1.09591560366558,2,2578.35470613523,2578.35470613523,1633.09409868842,2309.54382299663,293.112277243773,288.692977874578,1.28160617219008,5,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",2,4016108.20706644,4016108.20706644,858591.885410307,1214232.28889074,-142709.419792953,-151779.036111343,0.830741034712261,7,32460709.9480614,26869625.4032557,23569889.1439014,51955732.1041614,-9663081.21620801,-11111615.4071974,1.04260435354976,11,3600720.53362799,3317877.03436485,2177879.10019415,3117165.80248954,511167.372354882,267406.475482523,2.28457075053591,14,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
