"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"Belarus","Belarus2013",31,0.187274916508335,0.172544215141583,0.126949774072561,0.169811320754717,-0.00281378070777015,-0.0062245996829902,1,27,0.266578613900819,0.250763536611535,0.187119634290491,0.190789473684211,-0.0114314578205905,-0.00575922929804618,0.729166666666667,1,23,0.258045740113343,0.139219772340571,0.202907693056917,0.265878378378378,-0.0631846190314881,-0.0228892357562898,1.85880910559685,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",42,0.257084315227314,0.195198927807482,0.151397464376094,0.141379310344828,-0.0319184952342883,-0.0151872137117465,2,23,0.214473285689922,0.2,0.110058408177004,0.11,-0.00254730050230077,0.00101181258347669,0.55329106092579,0,7,0.194274983357303,0.21589026850789,0.119408628227756,0.151914838035528,-0.0256262379200649,-0.0224386751877703,0.962378782076427,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",52,0.321996544891532,0.264164723287851,0.229799602700488,0.395714285714286,0.0295789537663962,0.0136725097169229,0.421052631578947,22,0.311997755056623,0.352970541746614,0.227635054575827,0.399948040486274,-0.025045248556862,-0.0334695811552193,0.869565217391304,0,6,0.19538565026973,0.152233767029303,0.157452706299975,0.291675697012034,-0.0193113567119339,-0.0114670780256085,1.21409817759992,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",40,0.202071528856218,0.15,0.164428796312226,0.176598240469208,-0.00755394832984653,-0.00457390420463229,1.36611367264602,34,0.271328558687182,0.19298653592553,0.213917752981809,0.320120406508505,0.00585180413433282,-0.0108592389799651,0.78395538314038,2,11,0.313177726075798,0.282832096357779,0.251071168745978,0.138271747258225,0.0346958463627755,0.00107242711345469,0.797903264701852,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",22,0.203563193222874,0.200462322732318,0.249522123307476,0.206164073550212,-0.0325954087721067,-0.0223596241133182,1.35106682825713,6,0.135021040174715,0.133454335930855,0.0205649360016852,0,-0.000674314762043331,0.00070542894709523,1.3157174008817,16,24,0.227716759943278,0.133302843195447,0.208204109870027,0.207639751552795,0.080121213233719,0.0751145153197166,1.09232453171682,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",27,0.282666948463084,0.264121822493859,0.151542030670914,0.196061643835616,-0.0138279245028252,-0.0157853143771764,1.2494432111673,26,0.152550968531889,0.139979188636841,0.106267781214352,0.12,-0.00858622896433626,-0.00936991991929042,0.841407230074869,1,15,0.156438681180617,0.132907179457431,0.0822429929843635,0.10563829787234,-0.00739054360346084,-0.00679998959699832,1,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",447,0.220024079754405,0.233445448297315,0.119570290479486,0.141666666666667,-0.0102455708709256,0.00350525321643738,0.9,572,0.246997144563879,0.2,0.169541942320042,0.2175,0.011320827872271,-0.00447171200733442,1.02380952380952,24,262,0.221777433106348,0.179640625224556,0.184422501893931,0.236666666666667,-0.0175941542164193,-0.0257950868021086,0.82503679069335,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",45,0.202586521832405,0.137624063005938,0.163697365064701,0.201818181818182,-0.00976153422899323,-0.0120094551868788,1.22435618287964,33,0.25210405106992,0.18,0.193246347885239,0.379624669471476,-0.0175459791504699,-0.019377657168371,1.00043861483875,0,21,0.357123330750111,0.262587867343965,0.310218212169075,0.414576332739812,0.101775170142755,0.132011460223975,0.387067413018024,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",40,0.15972366253217,0.175698771735246,0.0983757071116107,0.12421052631579,-0.0076407547142556,0.000427199774596276,0.692896611188668,24,0.129372834140019,0.0921213781770422,0.105045114290782,0.13134825,-0.00220765424718399,-0.00442749282449177,0.563546999782623,2,16,0.041390950266383,0.0254917269244864,0.046170094544788,0.0283333333333333,0.00663097058530669,0.00572581864571622,0.906443837007394,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",11,0.159740406334236,0.141056853149656,0.142540811202312,0.196510965371288,-0.0155802842430718,-0.0164130669979283,1.28550696100745,43,0.129477639911382,0.0797507590645048,0.103575475088163,0.112005453811722,-0.000198130562129961,-0.00338121595800769,0.777991365496761,0,3,0.103143770888883,0.098573628699676,0.0509879980952435,0.0978688955336528,-0.0195970551287896,-0.0156050599698672,4.73548567299011,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",33,0.271084692133198,0.25314839112359,0.132837542933844,0.17670609,0.0155295669794549,0.0108633545705926,0.558225620527392,30,0.18070429239791,0.13727144851381,0.15446163761128,0.217972778283288,0.0158259733159328,0.00177463805829874,1.08771475014887,0,30,0.134638135230542,0.114554712467518,0.11734051148184,0.141111111111111,0.0308705261361366,0.0401996487506787,0.715555167815314,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",193,0.216558394802516,0.209282617159088,0.12191876177236,0.105758907938968,-4.96540542842841e-06,0.00468489223097295,0.923076923076923,271,0.225145211846017,0.206021071932439,0.132227110299417,0.146461621014733,0.00197740761737087,0.000214871531761393,0.857142857142857,10,183,0.172914988878655,0.136707318101168,0.139747317044407,0.1875,-0.0437152922018916,-0.027119057894383,1.08290144243744,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",222,0.148165376105463,0.127607689029731,0.0922078109988421,0.104166666666667,0.000244477172608792,0.00319327303470896,0.933333333333333,706,0.156217306055216,0.133333333333333,0.0993871556370996,0.124,0.00169442706208552,0.00151499769430523,0.843772352667252,19,717,0.166685674656706,0.130144393069637,0.126645445787388,0.153139589796979,0.0189192556370039,0.0038643379165267,0.706174455361633,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",234,0.316656567820828,0.29320123510686,0.200222512024292,0.315212256329102,-0.0348573775322671,-0.00520266890238835,0.390272829534333,234,0.197600405859741,0.192190472637239,0.145774592391415,0.219593095238096,-0.00972162308902616,-0.00711085329960493,1.15832465449043,2,165,0.254132153651621,0.3,0.11553991976627,0.106818181818182,-0.0127348525277821,-0.0357905727118574,2.32987419977279,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",88,0.328019931216929,0.333333333333333,0.172970490726065,0.206304347826087,-0.0269447760265584,-0.00786854764080986,1.4,96,0.3502221281817,0.3,0.258282033993534,0.35,-0.0241365074213816,-0.00823781166556061,0.793063713737779,4,50,0.192138667124978,0.179405843489628,0.127483134278794,0.138709024686362,-0.0285307945554872,-0.0320903793000651,1.03397752916527,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",122,0.289236514122054,0.248139739344745,0.212334985676221,0.29375,-0.0356856377292061,-0.0248700345488889,1.97916485015324,49,0.394309567364667,0.424783176271794,0.234160455141151,0.343333333333333,-0.0296087777970425,-0.0375726496704242,1.01200936237123,1,26,0.0917035233835053,0.0726453315539912,0.0732412473074114,0.123061224489796,-0.044172353132198,-0.0357608519634894,0.814986070621956,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",52,0.269334529409459,0.230556117308513,0.146321224055769,0.218776666666667,-0.00348410210990412,-0.00158819240325465,0.598226211779832,32,0.301387086443874,0.296185775862123,0.207907201358409,0.217818642993025,-0.0121181952703524,-0.00893964211520131,1.00867452738957,2,16,0.177222471465058,0.15,0.12316058374012,0.123379310344828,0.0246580299888549,0.00752427347776826,0.228206227033184,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",32,0.248308587307167,0.220997815230487,0.164876851434724,0.308333333333333,-0.0255559641329513,-0.0119745812294389,2.64698636795974,30,0.194520158615103,0.193374637946639,0.137255646193042,0.18,0.0289335824265628,0.0213608650762146,0.610161586008247,1,10,0.161941703183308,0.154578182825138,0.111368846095618,0.178518518518519,-0.0131520191766593,-0.019386532914024,1.61369966157404,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",12,0.199908180225752,0.149168121944254,0.148263305186712,0.208882727272727,0.0591684757778013,0.0563409362558095,0.64,7,0.195951132314073,0.183355094752442,0.0966320065091944,0.146030425963489,0.00782905108259704,0.00650827007435491,0.660661664706682,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",14,0.274850019543766,0.280552884615385,0.146557654871727,0.159183673469388,0.00875786980160701,0.00875786980160701,0.625,8,0.208501908587919,0.18397449451566,0.133589677584108,0.177762192952127,-0.00750244886492419,-0.00786604950263006,1.01764705882353,0,2,0.309802955597519,0.309802955597519,0.146844758873012,0.207669849561621,0.00446232734595218,0.00460701031450695,0.949019607843137,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",24,0.223538555170974,0.180306731393844,0.144692803987742,0.177754272124181,0.000283222858912942,-0.00426755076881666,1.21248446270372,45,0.185361257714633,0.186148424571148,0.0913530964200384,0.118461538461539,-0.00904324860774365,0.00559139460370811,1.22185430434705,0,44,0.249745967730739,0.209725430734507,0.158256269765264,0.16385174759559,-0.0137116074451228,-0.0182565877162629,0.679435540768141,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",150,0.226529500842294,0.215745626635039,0.146856610818297,0.230353138737997,-0.00510144236374141,0.000548792169066607,1.16666666666667,49,0.182998906891634,0.164971178006904,0.160053848882007,0.33263972007722,-0.00991805629505946,-0.012798170710552,1.04226644266773,0,11,0.132778189405756,0.13770382941206,0.116679456499597,0.121075828519307,-0.0660982960495142,-0.0667245836504449,1.20565146327667,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",35,0.211162959393082,0.169843536331221,0.147601977111083,0.206666666666667,-0.0145653049286295,-0.0179089287302645,1.28571428571429,33,0.219882553780476,0.205285534805851,0.111864750546507,0.0875,-0.0103991534395619,-0.0153116213566379,1.38062344471405,6,33,0.121136542459084,0.124355459905919,0.0601784024020857,0.0965426633131638,-0.00821735686322021,-0.0122286249212937,1.92261468384246,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",644,0.21010737243657,0.16,0.180900035977893,0.245192307692308,-0.0179491340380379,-0.0118932991467984,1.25,640,0.172469347516305,0.133333333333333,0.131250162748143,0.172983175226948,-0.00327841352444656,-0.00410785358274465,1.06666666666667,56,369,0.146619542501349,0.113502890275207,0.132919786171504,0.143679775280899,0.000159212937522249,0.00596250848039428,1,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",30,0.233321446606191,0.2,0.140677066063901,0.213503843416862,0.00700245500749023,-0.00722220296229682,1.18948228804881,36,0.305244865553417,0.323956163704416,0.214480135426143,0.276216258800106,-0.0245608444403694,-0.0297379561222832,1.21647308381028,4,43,0.158864736153388,0.135743337467499,0.0883689531153236,0.146495436941744,-0.00671446522505158,0.0152562140608548,0.84529092932528,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",35,0.297583031521543,0.256881948095165,0.191347392392143,0.240658793763325,-0.0204496010278985,-0.0199166178845577,1.39313709004844,21,0.268294387117523,0.183435321662694,0.221113741223901,0.275809054436765,0.00170828913870794,0.0216563513196471,0.644566646227113,0,12,0.375744444546939,0.207595460674998,0.308697478610938,0.396061111111111,-0.0389698979955672,-0.018144889873562,1.0343302361129,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",103,0.155255611000538,0.16701797946222,0.114881495446807,0.164782683349794,-0.00686569120802817,-0.00513577277720779,1.26939351198872,61,0.152003041257394,0.0998967782447574,0.132616764768856,0.128744778400408,-0.00786354843371797,-0.00295199544687652,1.28942689616039,7,48,0.079134979914559,0.0449909969733844,0.0830986819896934,0.107018172051962,0.0444434830159769,0.0450575593719585,0.643475854985603,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",66,0.283197358986732,0.1942522999449,0.247896246026479,0.32843137254902,-0.0287346344912924,-0.000967795793064516,1.5537648188098,41,0.346184219837521,0.271826304814044,0.257278946954137,0.5325,0.017711606793533,-0.0043659426586729,0.968658222832264,0,12,0.320691407377287,0.338453285325508,0.212580458303643,0.205962409088973,-0.0129561624959832,0.000520020310656107,0.850467412360802,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",38,0.211410561935054,0.164972676041183,0.210487235377431,0.143654548535758,-0.0331669696789618,-0.0383520786763029,1.92884744838129,29,0.166210600612407,0.163046082504466,0.101296930414047,0.174205236166557,0.0165227212021796,0.00325797230224659,0.571428571428571,4,13,0.178123226959902,0.136832771813604,0.189390513733644,0.185648355724902,-0.00722986878096086,-0.0275237950575656,1.48487457153979,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",180,0.183489095903007,0.14161600115137,0.156433412582149,0.185714285714286,-0.00307560210999495,-0.00263704702694829,1.14285714285714,61,0.132455737280515,0.0906840251672575,0.120155615942468,0.136682449055377,-0.00326492746647612,-0.00483651948492064,0.871556977719988,2,25,0.0936870132545612,0.0519063982848509,0.0931299027560587,0.13859649122807,-0.0061362135456796,-0.00237246516075976,1.00773280195956,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",13,0.269176815240638,0.26369168356998,0.0979913919103311,0.126666666666667,-0.00202774691240056,-0.00191651089590092,1.5,8,0.224243998587759,0.243431677018634,0.104232377090609,0.153191749655241,-0.0223724725017168,-0.0223724725017168,1.08333333333333,0,2,0.255534694734763,0.255534694734763,0.248243545960923,0.351069389469527,0.007692755546145,0.007692755546145,0.958015267175573,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",91,0.287676457622505,0.3,0.146248050690028,0.176086956521739,-0.00521464129890122,-0.00708865953518708,0.934394797264309,73,0.19663670704117,0.127153743340883,0.151174140295625,0.233235767127694,-0.00504116732279045,-0.00972572532012918,0.64157678440736,2,79,0.217774700355606,0.173387351084392,0.139530868414995,0.166666666666667,-0.0284546761111423,-0.0242486822310359,0.479426447229771,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",12,0.207351395170068,0.155491422087448,0.122852401723954,0.21037049062049,0.00627813278614566,0.00645471872092507,NA,31,0.181587920061275,0.138078607686939,0.129634506397298,0.198017914999047,0.0171476493423532,0.0162402338220847,1.35167392123477,2,18,0.105357189573766,0.0801646404199717,0.0795011896111666,0.0747008491928632,0.0120659849657729,0.0115870368631606,1.69264444064177,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",63,0.277766836115522,0.244892622127361,0.250426507054674,0.417068645640074,0.00270110467122409,-8.7870132221782e-07,0.782281813017248,34,0.167662573483283,0.134705083963923,0.0696738768954662,0.0624855838492006,0.00954026316168971,0.00435690799784159,0.945724855770124,10,28,0.347244911479219,0.273504691126608,0.224592029787327,0.25,-0.00828209987962013,-0.0180098617733634,1.01610824291851,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",19,0.141201137894224,0.151781147986844,0.0993569550733694,0.174213836477988,-0.00583305368797243,-0.00228366161632964,1.5,8,0.168104473362225,0.138494055305274,0.080979301289273,0.0830909090909091,-0.0289022370516449,-0.0313605889238834,3.25168576748652,3,9,0.175582572904316,0.157647093123041,0.137301689626896,0.142222222222222,0.0428730696281504,0.0249522698416762,0.65625,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",2135,0.123309507013044,0.100557752860146,0.0910232592125795,0.113333333333334,-0.0013689146366363,-0.00193768198075626,1.2,3041,0.139388814133906,0.112,0.106925183506984,0.145454545454546,-0.00181660251766317,-0.000931662366546928,1,40,1599,0.128799728473163,0.119223070019762,0.0933754974972512,0.11365634556575,0.000862877589663642,0.00819060368040557,0.913378161534763,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",483,0.342645037950801,0.319162216171359,0.205356159388012,0.298621553884712,-0.00903700192203882,-0.00941110758418445,1,231,0.266620251654669,0.227189801190588,0.19255536198793,0.219333333333333,-0.0107003143215885,-0.0136718294560145,1.13333333333333,1,199,0.181540357192051,0.116619037542578,0.164167546498376,0.21,0.108981766822226,0.0103963944871493,0.0653388558044975,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",367,0.234516995865611,0.194444444444444,0.180013013075405,0.19742206235012,0.0115285351573046,0.0129498278166253,0.766562488179346,100,0.251883902488181,0.25,0.178840964249109,0.251136363636364,0.00612600048112953,0.0155209698325301,1.04347826086957,1,5,0.250952721320073,0.267994573615565,0.0786227258945209,0.115789473684211,0.0206606134593519,0.0173811456815651,0.460597630976444,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",68,0.216815333497628,0.1875,0.138347351537795,0.199715909090909,0.00403250077561346,0.00489528362743406,1.0014906871495,63,0.169577958869623,0.151712611134579,0.139792401615997,0.1675,0.019421067945179,0.0118620281141048,0.675,4,36,0.147111576424874,0.133333333333333,0.0813195052720209,0.088888888888889,-0.0080182460317265,-0.00338748060335794,0.8925986135296,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",42,0.264017411109444,0.28,0.0781026025651806,0.12,0.000984604820529867,0.00178339944479618,0.923076923076923,41,0.206013297496249,0.196737813977902,0.0887672898301838,0.134545454545455,-0.0158213276542914,-0.0163696047717909,1.24439260807666,0,26,0.106897437014161,0.0955587403930038,0.0798891103578958,0.0816129032258065,-0.00263889873047941,-0.0026064505639741,0.740724426177542,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",108,0.280946629620408,0.244576255735554,0.203482800146877,0.337142857142857,-0.0535875770742463,-0.0278623543280049,2,96,0.171372012992109,0.142857142857143,0.131227537576841,0.205555555555556,-0.0029686171993836,-0.00180943078227508,0.972584147665581,0,93,0.158224450378819,0.1,0.133404888436791,0.183333333333333,0.00313193750546474,0.00380478939066086,0.682749340518363,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",59,0.263675801855898,0.236132796483105,0.169971472093748,0.255329566854991,-0.00225531729582071,-0.00391377686032766,0.984073840689744,58,0.284135687165155,0.24,0.188496804519923,0.274014155712841,0.0138204983615081,0.0026268895160926,NA,0,29,0.24193034589411,0.243998336170909,0.148242726223533,0.219691074046485,0.0803506500222182,0.0819607488432591,0.606225801548475,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",109,0.132771294392034,0.0837846492206306,0.126138945349008,0.143845896312773,0.00636005850254919,-0.00612010267522106,0.813975588448743,121,0.123499543889539,0.0667647106171728,0.131175913637314,0.159265204209024,-0.00386421909050543,-0.0110180055681304,0.757743789008814,3,90,0.104776597580297,0.0840260844206588,0.0906473103407521,0.126871062687183,-0.0399246378403523,-0.0246653549925031,1.29566049642485,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",26,0.389733868912416,0.20824000343249,0.367538790235433,0.3825,-0.0612130637297411,-0.0350324572630201,1.07400651361696,26,0.207436474158406,0.13622403543993,0.17169964929141,0.31989247311828,-0.0272228140681952,-0.0114726352554885,1.1434475714418,0,5,0.328581810363191,0.245500958810077,0.365027254205742,0.259846153846154,0.110590629410877,0.1123450411224,0.461538461538462,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",25,0.247359304816698,0.261938146065651,0.125137097484418,0.120412066550348,0.00501333442165296,0.00429946154354028,0.892118612278671,29,0.237812571379097,0.249078827985131,0.149478279927674,0.225075,-0.00278492914348524,0.00148006187712264,0.994888998178015,1,13,0.222417644440798,0.212123503618162,0.119985485467412,0.210218927722886,-0.00454354204799095,-0.00458018817531182,0.890216008221198,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",37,0.363961729457544,0.251083519615719,0.287644505112613,0.414755555555556,-0.0318969401109299,-0.00954639144828238,1.51521562231318,33,0.377754745764265,0.304069925770063,0.374389393754815,0.41456434972513,0.00212388619041552,0.0154345224580226,1.43845464921054,4,18,0.325930173231099,0.258173588876755,0.296337160343141,0.527916666666667,-0.0548635649628866,-0.0655102813780405,1.34696501667868,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",19,0.142202021701267,0.1,0.114372764861921,0.15,0.000197120557097621,-0.0128846991150253,0.807613119901084,18,0.200067162134234,0.125652174460097,0.174942913664414,0.257272727272727,0.0232266479645174,0.0202512658788961,0.950216033295883,1,6,0.297043105549417,0.239625257474597,0.174518474052544,0.308695652173913,-0.0591932161956406,-0.0322650624373348,2.2,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",71,0.187483157296133,0.166666666666667,0.107558533273417,0.138888888888889,0.0173239056199505,-0.000129175839800205,0.726716098509686,78,0.210272938498397,0.2,0.148086674684927,0.195714285714286,-0.0149561685146476,-0.00567175177643451,0.893725246135309,3,38,0.14634829748831,0.128831963655438,0.0706045330859512,0.071815718157182,-0.00784876246862928,-0.00704203953688498,1.02016965375818,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",32,0.255216025666582,0.233980433356561,0.180513984799514,0.365333333333333,0.0234179018872517,0.000267891237555223,0.854872642945369,21,0.222587402839695,0.2,0.181541089758666,0.160285714285714,0.0107609386881033,-0.00936098101754435,0.453614096957171,1,13,0.221878996731495,0.171069382639777,0.211860020402208,0.165,-0.0442406329034523,-0.019089971823076,1.46405689430285,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",117,0.395040268865895,0.317907738130787,0.303543543675722,0.476070656223309,0.0115605362567209,-0.0144604791211218,0.704417564713242,41,0.21735826582165,0.122276849472849,0.204363274052449,0.320925925925926,-0.0258892017688152,-0.0188817142419526,1.34868580978559,5,45,0.276356267318367,0.242937591687099,0.222054779908778,0.368888888888889,0.0170746085220919,0.0192479189698654,0.260885707634072,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",69,0.198523315739352,0.137661657898791,0.193113689323527,0.28279,-0.00706633743853347,0.00214458180523465,0.861423621616678,33,0.164430093475864,0.140976324006454,0.13562795749322,0.232222011111111,-0.027091264702597,-0.0217391728007467,0.920061356660458,4,11,0.0489560978968954,0.0437606248562252,0.0415473556113505,0.0255555555555556,-0.0181540165306104,-0.0116540327189026,1.53784566839967,"2014","Sub-Saharan Africa","Malawi","Low income"
