"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Cotedivoire","Cotedivoire2009",2,0.397150825016678,0.397150825016678,0.0208472936698319,0,0.00261889842447287,0.0048033327974881,0.899573049911197,4,0.291344550026176,0.327407899335557,0.164071127206727,0.106060606060606,0.0549271716937884,0.0507357497206606,0.561020336292889,1,0.357142857142857,0.357142857142857,NA,0,0,0,1,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",4,0.255435019963144,0.224969431446018,0.189771998429679,0.303267973856209,-0.094888395180699,-0.0224742595191212,1.55598856776563,6,1.79381445705636,0.52589803589326,2.60583015499869,5.15065312046444,-1.37549071198937,-0.890021133338079,1.79517949670953,3,0.150262107436211,0.056,0.167834804333186,0.293332124163653,-0.0499673916177648,-0.049935694667894,1.02886019669351,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",6,0.324207391070266,0.370835300236497,0.116239596080572,0.22555,0.0377932057152507,0.0403032263773194,0.88036567370525,5,0.201256014641651,0.213942046268894,0.178724903120406,0.197518518518519,0.0153651452688174,-0.00277112109070649,1.37930951077899,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Czech Republic","High income"
"Egypt","Egypt2013",17,0.0755639470300613,0.0312591076227524,0.108916227815957,0.134384615384615,-0.0435798493147481,-0.0718602997544574,18.1750000134895,1,0.32,0.32,NA,0,0,0,1,2,0.0585276251806712,0.0585276251806712,0.00282842712474618,0.00399999999999999,0.000533788655138383,0.000620689655172412,0.825639824026854,25,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",1,0.218599550526435,0.218599550526435,NA,0,0,0,NA,2,0.15809381852609,0.15809381852609,0.169931426288848,0.240319327731092,-0.0951152885023887,-0.085828331332533,3.0607797040694,2,0.110233489009816,0.110233489009816,0.0583214120234915,0.082478931860371,0.0179051772450177,0.017183110804244,0.663048049434455,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",1,0.333333333333333,0.333333333333333,NA,0,0,0,1,1,0.247058823529412,0.247058823529412,NA,0,0,0,1,3,0.126247224278312,0.1,0.063573452035003,0.118741672834937,-0.00583960795324026,-0.00583960795324025,1,2,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Hungary","Hungary2013",1,0.339435171910082,0.339435171910082,NA,0,0,0,1,2,0.295010435622497,0.295010435622497,0.0469308570058566,0,0.001668595561381,0.00976033153992277,1,1,0.02,0.02,NA,0,0,0,1,1,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",211,0.134023539913224,0.12,0.0916546554907881,0.114571428571429,-0.00407476799187357,0.00192258824675277,1.06366814548096,388,0.115234276338484,0.106373741559998,0.0756661910651351,0.0920388349514563,0.0100416060782096,-3.86498856717394e-06,1,74,0.127141078118769,0.116854199210288,0.0798266326107222,0.088,-0.00850659891619323,-0.00313902930208173,0.891569579968056,9,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,1,0.35,0.35,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,0.555555555555556,0.555555555555556,NA,0,0,0,1,3,0.179938039984529,0.189785330121291,0.0760445966527444,0.158055853920516,0.0188948352707547,0.0242002148227712,1.03015604880146,NA,NA,NA,NA,NA,NA,NA,NA,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,0.0296208530805687,0.0296208530805687,NA,0,0,0,1,1,0.452380952380952,0.452380952380952,NA,0,0,0,1,1,0.111111111111111,0.111111111111111,NA,0,0,0,1,5,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",4,0.0502627382684407,0.0233358405451062,0.0574375551060285,0.102,0.000599909326193645,-0.0102294917967187,0.885146712358107,1,0.01,0.01,NA,0,0,0,1,1,0.04,0.04,NA,0,0,0,1,3,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",9,0.457937987903198,0.491159506973843,0.271947850731533,0.29693094629156,-0.0208551182862909,-0.0619882767079293,0.901192012537717,6,0.12984533723167,0.116306771077302,0.0626582400448504,0.0843447009434903,0.000835166803527205,0.00642096010455408,0.237064500592079,2,0.129216867075688,0.129216867075688,0.00479626692665293,0.00678294573643409,-0.000283441389595819,-0.000294910684192787,1.07205967830993,1,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",2,0.23072403420708,0.23072403420708,0.149909577883312,0.212004158172205,-0.0770094779462571,-0.0706680527240684,2.68441914654152,16,0.152670469014325,0.156407765141909,0.0790699670637748,0.109090909090909,-0.057623289372021,-0.0605210355355033,1.88899569422446,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",3,0.29912394539081,0.245259059854024,0.166118946230973,0.245664,-0.0626395593714444,-0.0539757726098191,2.90297646533032,5,0.272033632997292,0.28741802482073,0.0978303579937531,0,-0.0792290038404788,-0.0291798376689649,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",2,0.227453476890217,0.227453476890217,0.0871501090603661,0.123248866195464,-0.0492199725257746,-0.0572999114768385,16.2218667359887,3,0.20396679723753,0.202181462643768,0.0124840996967977,0.00746522411128284,0.00967976088519532,0.0108509620769213,0.124396890985154,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",34,0.22045397682276,0.170843667974046,0.174401409974852,0.253333333333333,0.0253844264506127,0.00929115730801828,2.0966057702098,2,0.166666666666667,0.166666666666667,0,0,0,0,1,3,0.180788083990333,0.2,0.0505253293344424,0.0975656999086664,0.00956762358988461,0.0108219863795524,0.422732945978651,64,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",3,0.196145901042448,0.186490971280281,0.10989506971666,0.177777777777778,-0.0288546170012509,-0.0203703703703704,1.82158125847747,3,0.375686024750753,0.402564967546236,0.237631323095281,0.219432282003711,-0.249556899053754,-0.226208625662332,0.926488618971118,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",19,0.22201401972608,0.199859592525752,0.170117834618973,0.175,0.0157290465181209,-0.00727963379794683,1.15763677661814,2,0.3,0.3,3.98175136914262e-17,0,-7.49757048475799e-19,-5.55111512312578e-18,1,4,0.183428971246916,0.161676979775048,0.146815058878678,0.208333333333333,0.0046865304305493,-0.0222894265232975,0.816116228236821,12,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",4,0.279093566691277,0.278461973578143,0.079177253907481,0.163636363636364,0.00020883791945159,-0.0282644628099174,0.833865737993756,6,0.204375184145107,0.19054394810794,0.0523371217292382,0.0878306878306878,-0.00245870638293119,-0.00731700254499705,1.0288174939394,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",1,0.187935034802784,0.187935034802784,NA,0,0,0,NA,1,0.25,0.25,NA,0,0,0,1,1,0.0375,0.0375,NA,0,0,0,1,6,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",6,0.203311602321218,0.103745031059552,0.28703969627398,0.3582,0.238147814865472,0.166177447484253,0.213291241522623,7,0.306172499741267,0.010702665264635,0.428110191983728,0.704285714285714,-0.243768665182358,-0.214992175045457,0.978850305708484,1,0.084,0.084,NA,0,0,0,1,1,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",6,0.176998720724041,0.201649456239855,0.0493567727180642,0.0929487179487179,-0.00870310887555216,-0.0165133712268244,1.10495827668485,14,0.193223085056382,0.174582393988892,0.0929129559338275,0.172,-0.0186810023940172,-0.00709632482658054,3.80681004991949,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",3,0.118113001770465,0.128918335816202,0.0552964499949311,0.0381298562843968,0.00599216436551417,0.00396747913167576,0.838297186713128,3,0.266243224764752,0.305928982791365,0.11133065429598,0.211793930588241,0.0269289259693369,0.0293138621070051,0.999077439495631,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",NA,NA,NA,NA,NA,NA,NA,NA,6,0.269013424977095,0.235507328777864,0.200584968825203,0.155,0.133313788204024,0.149056041817625,0.236234305958671,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",5,0.294326810324895,0.338250348664437,0.239253381755194,0.370393948028072,0.167498524154895,0.173497326806547,0.230858925691265,6,0.381344459915618,0.348343851471355,0.235059241616198,0.395771618642354,0.0447417517354873,0.0588275169622403,1.03875635586723,1,0.681818181818182,0.681818181818182,Inf,0,0,0,1,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",33,0.403588452539277,0.375863187349325,0.231562037665745,0.391711229946524,-0.20030907308496,-0.160224726197176,1.05461359041731,25,0.301841132270401,0.285714285714286,0.168965602166116,0.295357993381375,-0.0829510881640555,0.0016664535980298,1.34202318350882,9,0.322749033255733,0.33042472496844,0.0558880683201636,0,-0.00497968115805669,-0.0146961256694054,0.847347391277562,11,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovakia","Slovakia2013",2,0.0798722083525486,0.0798722083525486,0.0391850428583873,0.0554160190525023,-0.0117788656179502,-0.0112710547225428,1.54761576538333,4,0.324150209081185,0.266338473754003,0.212688079273643,0.402794117647059,0.111858969378061,0.113454497912049,0.357620593542211,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",2,0.367125662122142,0.367125662122142,0.182263823128461,0.257759970598241,-0.0603027609159385,-0.0660116997873544,2.19892979823924,9,0.184107216708716,0.156282781159733,0.163289859695025,0.321241664947635,0.0294933886408499,-0.0414377367007094,0.70646941339578,1,0.215384615384615,0.215384615384615,Inf,0,0,0,1,0,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",16,0.304076123840632,0.320038651905736,0.0644608183837761,0.114190687361419,-0.0234574000496658,-0.0397696779093952,2.15894654716442,76,0.222153809042135,0.211545010164408,0.110938179571046,0.171998856707317,0.00150187444885773,-0.0333290930739995,0.711559461541406,13,0.261301489621072,0.291661266848718,0.122065624872537,0.110344827586207,-0.0129549691511411,-0.00720768461300829,0.857176097443824,1,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",3,0.33049799565678,0.33656700458717,0.101898438059209,0.100242314424269,0.00880952826652784,-0.0338632782279936,0.813867310820786,8,0.0974328757213137,0.0574265672382434,0.093204159119892,0.107199083479677,-0.030548284749115,-0.0308380359002384,1.49917947841806,2,0.222527472527473,0.222527472527473,0.0116556062832948,0.0164835164835165,0,0,1,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",10,0.0984433126596402,0.0140108590264686,0.134004541816791,0.268830769230769,0.0222753733149634,-0.0112069344395028,0.7736428743568,7,0.199725430328637,0.164408016070828,0.128910591098275,0.12090395480226,0.0197856392808604,-0.00884006197763158,2.95037355386483,3,0.450737605448435,0.435884437004758,0.281595909623558,0.491666666666667,0.160159718127346,0.180111111111111,0.480820197516198,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",3,0.133638495362695,0.100850329589107,0.133585963846712,0.260307692307692,0.00450367879960919,0.0065006993006993,1,2,0.0683407310077664,0.0683407310077664,0.0408247028983696,0.0577348485187265,-0.0164924629997679,-0.0155439976781187,2.00077639602389,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",50,0.273789139105079,0.252240705771247,0.204196226200592,0.286299435028249,-0.0302260059212407,-0.0461754597602824,1.51324189887641,24,0.238851086775769,0.235681964537035,0.141364446392458,0.143333333333333,0.0264094547466695,0.0347277348290758,0.743225723208236,9,0.431918376679616,0.375630908160144,0.255560311828988,0.395238095238095,-0.0288378473933106,-0.0134524672235405,1.17736155042375,2,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",1,0.3,0.3,NA,0,0,0,1,5,0.453035855818311,0.431090923638683,0.196252109016199,0.218902863223686,-0.0927220972426759,-0.115010846043401,25.6816405771041,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",16,0.106564837172667,0.0682211778604887,0.106887662735923,0.12,-0.0487861199779451,-0.0340728773251414,1.32103297141148,1,0.138235294117647,0.138235294117647,NA,0,0,0,1,1,0.0455,0.0455,NA,0,0,0,1,8,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",4,0.229364791690931,0.258353964702569,0.096942100070168,0.0633541261075132,0.0345825036243791,0.0381092021776634,0.541208202323478,8,0.0783086217800567,0.0692388407136504,0.046406895536787,0.0444444444444444,0.0106753596441433,0.0137364449685037,0.850115962063208,1,0.0906666666666667,0.0906666666666667,NA,0,0,0,1,2,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
