"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Croatia","Croatia2013",63,0.254953376074643,0.209330517140927,0.184138264646665,0.224397590361446,-0.0319276461015077,-0.0366503645060422,1.0146234894308,37,0.293471156027859,0.248495336423403,0.139867111681775,0.167776666666667,-0.00916011726319356,-0.0132976665077767,0.634580014683913,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",53,0.220068921795085,0.210145885709149,0.138496282431569,0.183500577615693,-0.014120988087014,-0.0072087482886361,1.11758529991673,19,0.216853490773548,0.15860950871995,0.186070503830546,0.385773924213231,-0.0749628982803556,-0.0794160020454343,2.55834895305227,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",3,0.191463775385085,0.222154152,0.0892524557479197,0.171477805642633,0.0508581326764257,0.0515671518961039,NA,16,0.199534444638104,0.169121428181815,0.135040331282789,0.208882727272727,0.0132526548740398,0.00800035681864073,1.23958919188853,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",7,0.3141984443001,0.314023881571365,0.192455309058188,0.358333333333333,0.0485077263027953,0.0505381306029786,2.20454545454545,17,0.230753460191605,0.226735015772871,0.108896925257961,0.135867956744451,-0.0222699236533157,-0.0255662314697215,1.85,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",40,0.208491157452786,0.182417085987223,0.108174509888977,0.125425111914421,-0.00510070616857236,-0.00591427110950248,1.43346549830741,72,0.211448892669383,0.183501578452249,0.130589381388869,0.143157894736842,0.00937687382027163,0.0184400450407822,0.758550172785987,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",23,0.159464824495813,0.146563826373564,0.139673449440509,0.154811389759666,-0.016991425678071,-0.0193712356953518,3.37420442295464,187,0.217020048775157,0.208599990506322,0.15070016596298,0.244444444444444,-0.107725318257313,-0.110061440827537,1.19302750718998,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",36,0.232375219296652,0.20184836244612,0.153603230647395,0.282673476529714,-0.104137221297063,-0.0527736355686185,1.85642076046069,70,0.196237871617025,0.166666666666667,0.133786897582244,0.206666666666667,-0.0442225543441174,-0.0618049891999176,1.44444444444444,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",360,0.158535176209284,0.125,0.150975834607025,0.183513423389403,-0.0122927687170342,0.00992354498209518,1.16666666666667,1299,0.19728991423809,0.15,0.16540129799661,0.218352941176471,-0.0200530276287754,-0.00976462031206331,1.42873950182276,50,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",72,0.201326957845226,0.149793202165492,0.138186961070737,0.125870954003407,-0.0327176053001906,0.00512516614029032,0.739146287653983,37,0.318679346110005,0.334755012582652,0.191885957352784,0.205390858021636,-0.112327362038991,-0.0723452585413383,0.606133617287403,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",55,0.315119953899196,0.254656235473245,0.21480079118514,0.277091415651486,-0.00985053172195038,-0.0212874744351358,1.28754268475676,13,0.201687740032401,0.165303558480201,0.143865065796859,0.279211663066955,0.00644582702999963,-0.0121880079424773,0.634235673713715,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",34,0.112765687914431,0.0626181818181819,0.132525842944376,0.181382851787602,0.0651923068790556,0.0339211641186261,1.06201954397394,179,0.145700241571532,0.143263758725367,0.116670156862916,0.157516566534443,-0.0455674251801169,-0.0463565275741935,0.342857142857143,6,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",54,0.38262176893528,0.25,0.294076810588095,0.579286936203558,-0.0219377200619116,0.028517523393761,1.20446731526692,65,0.239842944231247,0.211804304596029,0.18623153293041,0.233217699427986,-0.00174882683692356,-0.0249695583879444,1.03647950355731,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",14,0.150473525235178,0.146555570294459,0.0849033392844052,0.128719101123595,0.00716356531262757,0.0426748533201125,0.860426257836195,64,0.175850546312047,0.165712697374978,0.136797296439624,0.175,0.00851469417871069,0.0275568607369237,1.64754236293037,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",62,0.148377069559345,0.0954172429352469,0.148747329178765,0.176527777777778,-0.0275202521120654,-0.0267050651913982,1.09073701095165,205,0.170075573394464,0.123381829920226,0.150733225438724,0.188101501774071,-0.0554880732975088,-0.0356091135582669,1.42857142857143,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",7,0.209962956643227,0.23083362536359,0.107588145852559,0.126388888888889,0.0208546175338832,0.0320917802618346,0.242953611733594,16,0.271274822812717,0.273776264361523,0.103143574415351,0.184625850340136,-0.0374098891946082,-0.0506691169330592,1.51666667204764,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",104,0.221973902199441,0.209794317692728,0.13019120988144,0.191304347826087,-0.0277290319314573,-0.0325752110941793,1.97510247115574,139,0.2560742041494,0.289481714465801,0.156576447190416,0.222810350877193,-0.0615410516519661,-0.010538987681258,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",32,0.16321848867486,0.121919451847822,0.120356637822729,0.209248573232323,-6.64016497260911e-05,-0.00378186506268771,6.15514988728612,30,0.180154857175158,0.13193008446878,0.128135217195459,0.155534254868328,-0.0229364460831401,-0.0255936355432568,1.29873756857202,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",32,0.383095754923055,0.5,0.225147319731866,0.288690693877551,0.0105856317744588,-0.0323152200464721,1.00853714050702,97,0.214167311614463,0.185075504182803,0.158841680796598,0.140229373121033,0.012105766153222,0.0149778160969606,1.18174087266521,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",19,0.138826762079136,0.123225508409083,0.0777461673689749,0.12,0.0180254002930935,0.0114893603999979,0.423282883065561,17,0.169484356229506,0.159153996624213,0.125470196397037,0.273802686903907,0.140645511486855,0.129154347654282,0.617057286747892,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",1215,0.0999783258656928,0.08,0.0813469457387124,0.1,0.00977467294998622,0.0119899654886812,1.2,5570,0.138290754984444,0.117592615309597,0.102061904755523,0.14,0.00806501231297425,0.0112168282769983,0.833333333333333,30,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",171,0.262733284223099,0.217774639632419,0.217602419416268,0.338793103448276,0.0370740386529598,-0.00729945854979047,2.66165051718417,742,0.335322336199345,0.309586615515341,0.204523465685835,0.308571428571429,-0.0471356312138991,-0.111055247314694,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",18,0.175451012769756,0.167072741728263,0.11322416293365,0.157142857142857,0.00943562610693326,0.00368227440466869,0.88,454,0.239666567271014,0.19891377687241,0.179974743133349,0.217753623188406,0.0151208710059196,0.0317663597609248,0.909090909090909,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",73,0.181875326850726,0.128422811600496,0.181268204641325,0.195833333333333,0.0166486078273258,-0.0106447054581316,0.640858859461218,97,0.209257607311073,0.167573519274831,0.120963956260914,0.184615384615385,-0.000984041943407765,0.124640237941277,1.0286528906963,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",31,0.171880073050944,0.149367854755795,0.0858589633564837,0.133333333333333,-0.0486624353146766,-0.0300013869881645,1.12364554012841,78,0.245828072389936,0.257148455837476,0.0890181764151744,0.129166666666667,-0.0585937234508601,-0.0875764102723525,1.00862387268734,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",156,0.179712483032743,0.128730139732385,0.165136452296993,0.257142857142857,-0.0205324193972391,0.0057638314484621,2.54828374351739,141,0.276260287001332,0.24,0.191564720240763,0.28,-0.0913312234136506,-0.0239632729267209,2.66666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",18,0.165376208132855,0.138363437909333,0.116966652901738,0.16336027986959,-0.0125763880014614,-0.0117595838389882,0.246307890195537,128,0.283322967074912,0.257008476241419,0.176283623486433,0.248019323671498,0.102747164733245,0.10325839423747,0.439349716728863,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",170,0.113067297310658,0.0697691938231079,0.106749663265255,0.118253968253968,-0.0554111659725453,-0.0394450645511892,1.70900306131272,149,0.1269193217814,0.0745276799044175,0.124165391217658,0.1525,0.0170930062173669,0.00936782021211886,1.66726167641512,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",20,0.26848158842194,0.161749620500746,0.225784106971239,0.337662337662338,0.0506145349302186,0.162575594905055,1.54937995698446,37,0.354816734312898,0.197813975932423,0.370808749626481,0.352380952380952,-0.110731317322984,-0.0125470951320547,1.14285714285714,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",15,0.233051419785959,0.231888503363937,0.145504789734933,0.210218927722886,0.0241046832484313,0.0195945342473451,1.40996484747782,53,0.244472359556157,0.249251221748325,0.138475210729719,0.196133426966292,-0.0365204108046455,-0.0397218828806362,0.785272770261247,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",39,0.33085724737608,0.151951843317065,0.365587836064102,0.397959183673469,-0.0212766489212011,-0.0393033934171994,1.27440085669098,49,0.391243002686581,0.382374408807484,0.267280429076288,0.351010101010101,-0.110580367619604,-0.0853649834594973,1.60650970080266,4,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",31,0.190331568067158,0.116322121787655,0.169526771532504,0.276,0.0377508645630891,-0.000857880625780024,0.456292709917336,9,0.136919527634262,0.109844906157562,0.0688486815528805,0.05,0.0181352891294762,0.017057952981625,0.480546915861889,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",110,0.19107804679931,0.190324602363558,0.12194939368781,0.15,-0.0267575667780147,-0.0171388779023602,1.19005889044184,78,0.196158266311829,0.160944073528873,0.127534909058136,0.088888888888889,-0.0220430465603803,-0.0263884152173503,0.206249279006498,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",39,0.240611916013588,0.218246192248746,0.179338090518291,0.365333333333333,-0.016792984701048,-0.0529240358776002,0.234222799205925,28,0.250323484370028,0.208610680281567,0.19998975153147,0.24,-0.00759761647059828,0.0242852344084361,0.795943157511706,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",62,0.288921455658691,0.25,0.230921955774716,0.412832,0.0577830804320418,0.0609741909067601,0.138341942370184,139,0.331380914558198,0.25,0.279753935345466,0.288888888888889,-0.165047754713986,-0.118288263028879,1.00467763032226,7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",10,0.169177861960178,0.0652594573675602,0.202565325550706,0.242776737777778,-0.059306528127447,-0.0943265761016587,1.28088937870503,104,0.177414638223143,0.110803024226977,0.170250688368614,0.240847943661972,-0.0913949098269893,-0.089353175941723,1.19907265145173,3,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",2,0.100467640978158,0.100467640978158,0.00196418550329597,0,0.00225961460068165,0.00137851113878511,0.171469436816537,54,0.120943747863728,0.0699772085012796,0.144264168713544,0.182115384615385,-0.0169726273276561,-0.0156496466154961,0.923070966593494,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",21,0.0542674960437144,0.0504459282639281,0.0240208867481199,0.0494166666666667,-0.000747598101950585,-0.00257066960429382,1.26369379645733,12,0.150471484392793,0.107081870575776,0.168272093536818,0.221127450980392,-0.00413283576911811,-0.00671611755032806,1.63157429053731,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",75,0.242891285697505,0.199036560253372,0.178824052060465,0.290322580645161,-0.00290309281627432,-0.0203946265402276,1.65018943825912,135,0.247456141855689,0.177708411497719,0.234008487093323,0.329317738791423,-0.0729971346750101,-0.0944428948902945,3.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",360,0.181293805686428,0.176096806217076,0.11778156000229,0.173473136645962,-0.0115167214085676,-0.0424503265619637,1.67119892950602,730,0.250299871577838,0.247398969851654,0.146256522175235,0.223280423280423,-0.0189627540589727,-0.0233796965343897,0.666666666666667,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",28,0.385056285558429,0.399532181579985,0.309628276782187,0.438235294117647,-0.128491002497729,-0.0384810674258493,0.242300227989275,58,0.232105287607581,0.195396392459584,0.161798230789804,0.221109704155635,-0.0277294541514394,-0.0587997316113363,1.25,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",15,0.206734358868744,0.209749979067914,0.0876398279993026,0.125916666666667,-0.0622438145849153,-0.0813359925083106,0.395056771323102,81,0.225140506097202,0.205184484681409,0.135407698298771,0.151613454534337,-0.0277900999374798,-0.0289546535019032,1.2971189487103,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",8,0.247252825694162,0.135088408137709,0.259399975665093,0.244444444444444,-0.0142127476538823,0.00355796494715181,1.19246346254815,16,0.411940970202948,0.456369138078428,0.170071804009068,0.353333333333333,-0.0287295503813242,-0.0245186370743604,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",74,0.228792382821969,0.141336038525606,0.192946178720723,0.25,0.0328732363771047,0.00338205829985429,0.192194155408404,88,0.206963300036405,0.120332937179612,0.190935314902754,0.204639225907452,-0.077398540004229,-0.0613940859441009,1.21634261986434,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",60,0.268260048204449,0.175192822003602,0.253023923522427,0.445714285714286,0.138074796963535,0.0777540366994673,0.343642611683849,238,0.222744440380414,0.2,0.166416681732544,0.236666666666667,0.0087496595168259,0.0175621155343824,0.90635561397786,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",20,0.126258022438878,0.0660525184869766,0.184659119632852,0.15681,-0.0595651889763166,-0.0357179286885051,2.81094458046298,48,0.262402230584215,0.2,0.223536326461636,0.237142857142857,-0.0739949434698328,-0.14466401695872,1.02687632546424,1,4,0.196386794163905,0.225715554403701,0.178185421387287,0.280034982508746,-0.0411877454418834,-0.0357519296111523,1,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
