"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Ethiopia","Ethiopia2011",5,0.15896244826219,0.148584905660377,0.0807569162237827,0.146007556780835,0.0257276169767634,0.0257276169767634,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",4,0.47788674902952,0.473901888769616,0.277173577185306,0.236851081223256,0.0458813633922954,0.0451573761969556,0.552210822883664,2,1,0.471133830484695,0.471133830484695,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",3,0.295808762522151,0.190208481516498,0.377500068490692,0.618161491254648,-0.0704181965835909,-0.0727194645090792,1.7746921396257,0,2,0.729626377210174,0.729626377210174,0.718498929374593,1.0161109304721,0.0162475031107963,0.0180161512495053,0.975949965873183,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,0.337772270014607,0.224593243601926,0.320378858395506,0.535312706695083,-0.00601508537901836,0.106648765247592,0.952935853485792,3,1,0.418848167539267,0.418848167539267,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",3,0.594647840742833,0.804289544235925,0.451043807970512,0.829979018752156,0.177412809566394,0.181709989983734,1.01973002411125,0,6,0.399096855252042,0.319115119343469,0.268454268647768,0.500337314449584,-0.0560017713744469,-0.0572890971950865,2.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",1,0.136195276008482,0.136195276008482,NA,0,0,0,1,9,1,0.253164556962025,0.253164556962025,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",101,0.359414363855439,0.293306869743274,0.197888890600237,0.293427230046948,0.0810321035613209,0.0907357149434734,0.347522421483706,2,9,0.370846733739294,0.364164488579416,0.175581969733406,0.286689419795222,0.0232575876840484,-0.046821802858531,0.448151711798659,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",18,0.345673661528221,0.381856645345859,0.371396795496803,0.404159737620103,0.0369973546483137,0.0576042504374523,0.659748740083863,2,3,0.354670227885999,0.316506160153777,0.192978949744166,0.130219448900515,0.0403460180662158,0.0588085938157359,0.795221749671868,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",8,0.440672261543581,0.4773461971215,0.167706593086317,0.312146414865448,0.0102888375746135,0.014096142882723,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",1,0.734693877551021,0.73469387755102,Inf,0,0,0,1,3,2,0.0797570517199773,0.0797570517199773,0.043068674081007,0,0.0109478499683764,0.0141128994753286,0.466013071895425,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",4,0.398827935586156,0.465331779831413,0.352772620198406,0.715869742458395,0.122832701303989,0.126991518011613,2.30612614034612,2,7,-0.113038414093109,0.00229953838291528,0.49798232690208,0.543710927731933,0.177817498915657,0.176591286981381,4.67395933047896,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lithuania","Lithuania2013",2,0.331940862627863,0.331940862627863,0.395730014076397,0.559646752944936,-0.0163392859887794,-0.0164601986160275,1.06633424419498,0,8,0.477678950011808,0.446221969391188,0.166378439841595,0.133384341428811,-0.024717360480778,-0.0869437263969122,1.10495718582359,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",24,0.395902337731295,0.416258015052335,0.358679823579939,0.532557056357708,0.108423882404466,0.104089887965271,0.78204433104768,1,3,0.215913930622441,0.214223859994044,0.234907994834694,0.281901084815367,-0.00594504237074431,-0.0520217613922001,8.71311938856436,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",6,0.678834433890544,0.791487033509894,0.340154847552609,0.516418189174889,-0.164072601009658,-0.0723179747533459,1.29537271336908,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",5,0.67037275203477,0.720255332382874,0.294474927313398,0.495013684405741,-0.0333347127934827,-0.0205983038208784,2.29668023153231,0,2,0.414563270133724,0.414563270133724,0.03364823373623,0.0475857884996764,-0.0169949244641702,-0.0169949244641702,3.5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Myanmar","Myanmar2014",8,0.232785400090491,0.2207312462766,0.215226808630137,0.362776692322141,0.0730762883570244,0.091555107808115,2.28254443074687,0,1,0.391134289439374,0.391134289439374,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",9,0.403511093751028,0.34401619568376,0.229299817996135,0.23251455725855,-0.00245199752312643,0.0726074670685687,0.948287209653739,3,1,0.279329608938548,0.279329608938548,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",14,0.510237327294001,0.738487235308505,0.794315196670592,0.782581131424101,0.313213851698296,0.253598840868389,2.33325494477497,0,9,0.418579060834082,0.382977647957457,0.511072291208341,0.21267162260024,0.00858747259173382,0.0366193990472101,1.67056103510582,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",2,0.313645358784606,0.313645358784606,0.192325872984805,0.271989857970357,0.0679974644925893,0.0679974644925893,0.666666666666667,0,4,0.291136161492903,0.274389628995169,0.171890592939869,0.187938196366818,0.0112802287088614,-0.00752523974101225,2.33338257331525,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",5,0.221494280898355,0.0971843512863602,0.31356027134126,0.626220169241921,-0.0129759986902052,-0.0116508850936578,0.978393158309002,0,3,-0.476937278161748,-0.473885461710363,0.615375814421852,0.866223804383966,-0.226864493311758,-0.180566119993617,0.764548725899781,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",2,0.440757090086622,0.440757090086622,0.0325467138741404,0.0460280041714859,0.00328771458367756,0.00328771458367756,0.875,1,6,0.262249147182726,0.205499122898333,0.468190622962955,0.366757029695361,-0.0222500501999626,0.0180537131076794,0.96563324000754,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",32,0.517396715399541,0.573591928961132,0.348864688976672,0.680749715232474,-0.0664338474550529,-0.0410489753819675,1.22839226852276,0,5,0.303030135453355,0.249904033539286,0.114772454967855,0.156531407266471,0.00791258234009254,0.0435371639308877,0.0639144596979103,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",15,0.544248845468137,0.643517637248139,0.231629906129049,0.356511978213871,0.0601869801925679,0.0515630431822262,0.721098772924022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"SriLanka","SriLanka2011",17,0.590939915337162,0.667058948272062,0.291973920703929,0.550951503990178,0.0381924797182975,0.0156368798596816,1.02549422832324,3,1,0.297828335056877,0.297828335056877,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",5,0.70416374612272,0.566929133858268,0.250931663800631,0.2109304755656,-0.0132104701398388,-0.0223222977551072,1.60446442329245,0,4,1.00225379032766,0.975756457564576,0.417103212211328,0.673544839087205,0.00691063322732659,0.00691063322732657,0.6875,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",2,0.373624094275539,0.373624094275539,0.193726374148146,0.273970465709673,0.0547940931419346,0.0547940931419346,0.714285714285714,0,10,1.75419830212542,1.74557219549924,1.27708957232172,1.88298502745626,-0.335669952164132,-0.238148069237135,0.959632826820196,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,0.348670423911789,0.15378137731338,0.379934077434994,0.691677282377919,0.171742548684069,0.186517938307961,0.479328324786096,0,2,0.379114344893567,0.379114344893567,0.0996211393851088,0.140885566417481,-0.039808574292325,-0.0369824611845889,1.72830214342936,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Uganda","Uganda2013",4,0.357699911615342,0.287094146585941,0.238204599867243,0.2849244314016,0.0126980168491815,0.0126980168491815,0.928571428571429,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Vietnam","Vietnam2009",15,0.574184413633987,0.710171313083746,0.355926183002851,0.530958145970252,-0.158274874789807,0.0167384576782997,0.411131538993729,4,13,0.289951638403327,0.320749074274692,0.164797475886895,0.180797184196032,-0.0253461100617799,-0.0560518303896411,0.386757456331639,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7,0.157006525558149,0.0893916419051153,0.138272041107832,0.145796213808463,0.0257111153531638,-0.0455981746164246,0.711208209759332,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",10,0.29810920875313,0.200527033872347,0.241772587537381,0.244994439653716,-0.00395626730071709,-0.0193138908191602,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
