"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Drc","Drc2013",17,0.294321046011647,0.291394118669223,0.218036762333225,0.342738028876034,-0.133014269712256,-0.134988722189736,1,10,0.517036015058101,0.339448855337168,0.442016569404127,0.650492058852188,0.247952297779215,0.227785027728723,0.117780876868721,2,16,0.161624514539344,0.145295863662232,0.127512756287621,0.155178774979763,0.0175750840859992,0.0171958587693184,0.938842329406068,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",31,0.750703073234641,0.86942482887396,0.531735001918706,0.876470588235294,-0.0479168007448701,0.139584200535063,0.725191455615342,28,0.918913135634875,0.510504482322933,1.07949848916466,1.3664611469955,-0.405477913956662,-0.0217355827073927,0.788341517197511,8,35,0.90403822056621,0.630907931385926,0.764205673401149,1.05549872326354,0.015708738141611,-0.00446582447908479,0.616575290764163,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",4,0.550646296830799,0.726281454847959,0.485862500343404,0.747894955532461,-0.0231839680685038,0.0817584781967705,1,1,0.985584953671408,0.985584953671408,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ghana","Ghana2013",9,0.918083222759044,0.309864383407662,1.07123550979179,1.69651008794246,-0.528657090682345,-0.483962818675244,1.74027482369017,4,0.0741853823159243,0.06783672779987,0.0168686527537468,0.0285589702184531,-0.00907410875686433,-0.00893935427178982,1.22698539569237,1,3,0.963671945233669,0.468226320477164,1.01928362857839,1.86669156086632,0.388902307881243,0.398211042223987,0.457195068696691,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",3,0.0457747777244064,0.261324041811847,1.38921074434551,2.02265341495756,-0.530298726764965,-0.0495782004464478,0.616666666666667,7,0.381614626163417,0.513177768907421,0.302446705012333,0.478790517791142,-0.209280498691349,-0.0185061631504113,1.44678069423672,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,2,0.0917308138658506,0.0917308138658506,0.0111282351399274,0,6.81065445581865e-05,0.000140515188037162,0.994974302095873,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",32,1.64541068106491,1.62035292142979,0.806489542682942,0.868728075873718,-0.0260570852517228,0.0402968121636321,0.836207783159424,23,1.45260216877073,1.25675053132448,0.826159655224514,0.666961826052734,0.152094029883437,0.250970858729671,0.299908605207508,3,8,1.98832702048456,1.99251618608023,0.122031439664995,0.166355140186917,0.0363696029135473,0.0740389270016591,0.655011528735223,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",7,0.239090932650033,0.217142670542812,0.100169250658807,0.143494155058897,-0.00655713027522039,0.119590516096036,1,8,0.391021764867478,0.555239279619924,0.702632078196056,0.762588764939248,-0.813760222962938,-0.635409667833759,0.0124456897437185,3,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",7,0.515407234913147,0.466251842337428,0.32925302031124,0.455163043478261,-0.104183398216082,-0.100061388903353,0.857142857142857,10,0.36570130231312,0.331672015925141,0.125481650118733,0.207649092480553,0.00161898092895244,0.00137256255519317,0.583333333333333,2,3,0.331610734372839,0.318683292959666,0.263260465457417,0.527294900680047,0.0256385973496187,0.0217683872133611,0.975709606539105,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,0.0925069380203515,0.0925069380203515,NA,-1.38777878078145e-17,0,0,1,4,0.829836405033283,0.771169072987485,0.519763431705006,0.662703090564297,0.394041040863505,0.407405909379654,0.145727752391227,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",2,0.71371971926647,0.71371971926647,0.000800437832450224,0.00113199003848763,-9.43325032073024e-05,-9.43325032073024e-05,1,8,0.893642142358607,0.830451329952295,0.195417065925359,0.148588930212207,0.0515927438608097,0.03038609042932,0.406357831595687,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",NA,NA,NA,NA,NA,NA,NA,NA,1,5.35714285714286,5.35714285714286,NA,0,0,0,1,0,5,0.338358534271679,0.324168704832494,0.169890080312953,0.155848257999305,0.0892534485959045,0.0268311850893007,0.0283839187956097,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",3,0.735435239957604,0.782790990939434,0.482591923269145,0.653724146681893,-0.141908690859403,-0.120763153146735,1.09314189994599,4,0.572603549211349,0.564523646146473,0.490337953842749,0.777084153098446,-0.340488858344387,-0.287649326932951,2.51748080877238,0,1,-3.33333333333333,-3.33333333333333,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",NA,NA,NA,NA,NA,NA,NA,NA,1,0.273972602739726,0.273972602739726,NA,0,0,0,1,1,4,0.857518301827245,0.781841742357606,0.498232507923972,0.365332296929654,0.0751242624837724,0.0305952163808758,0.58189725502176,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",1,-1.46788990825688,-1.46788990825688,NA,0,0,0,1,3,8.70780094141571,6.86608934530912,10.4743983729521,15.6262295081968,-6.57168834185894,-4.41118571391222,0.616696245561213,1,1,-1.1101243339254,-1.1101243339254,NA,0,0,0,1,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",3,0.591490402651719,0.583645848280191,0.287804523631861,0.417263100999221,-0.00952423329607291,-0.0529080124128638,0.904126053200279,5,0.356185184164424,0.295801271968986,0.153901077634806,0.12730533785628,-0.0681581520733809,-0.0580105214648449,3.77303863827347,5,1,5.71725604412586e-08,5.71725604412587e-08,Inf,0,0,0,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",1,0.318021201413428,0.318021201413428,NA,0,0,0,1,2,0.20060360397856,0.20060360397856,0.0271069807545764,0.0383350598181085,-0.00172073199137535,-0.00174250271900493,1.08346610791436,4,4,0.147166483565003,0.152919501133787,0.027307021956252,0.016432138544944,-0.00215738158829382,-0.00215738158829382,0.727272727272727,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",3,0.356509272068827,0.0400454494114759,0.606345223467285,1.06963550299903,-0.227314831369028,-0.24686006798348,2.73602355243214,1,0.185758513931889,0.185758513931889,NA,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",1,1.17032820894728,1.17032820894728,NA,0,0,0,1,48,0.5060747571264,0.478860952520256,0.250321088119453,0.137314734088928,0.102231005551467,0.0926692129397857,0.75,59,9,0.786016091210586,0.91571888231892,0.547200620830825,0.936080387060224,-0.28611303762764,-0.143468206680053,2.78747963681552,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",8,0.298887150605556,0.340838015807155,0.275150637400945,0.329808231337008,0.0545360314798787,0.0341562554192628,0.277825947590355,1,0.680272108843537,0.680272108843537,NA,0,0,0,1,1,5,0.739745155164533,0.505021760531623,0.529578881823016,0.509802090561953,0.149034666122838,0.773737482371796,1.12625570333262,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",3,0.0590498491619054,0.00857642548039194,0.0908820194401921,0.157894513732352,0.0417204268992047,0.0404036794202468,0.421052631578947,3,0.664976613973051,0.757978968034964,0.477989895169089,0.972810412404171,0.248978159837027,0.280751048941349,NA,1,3,-2.52157643792625,-1.66666666666667,3.09326074405457,6.00669925764982,0.934375440078861,0.934375440078861,1,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",9,1.30959475690303,0.690936664196507,1.29479163691721,2.22330949864815,-0.0016288868593867,-0.228488204337637,1,11,0.868937069331481,0.964815804715202,0.46583571106678,0.565656565656566,7.82220411479881e-06,0.50396556979277,1.10823180706668,1,6,0.528744970959133,0.47173977945966,0.306028330779548,0.260172289665103,-0.0180722195179128,-0.00772028960257412,0.724962027498019,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",2,0.120364018205989,0.120364018205988,0.108730004674817,0.153767447248016,0.00794530057032942,0.00854263595822314,0.921776165199046,8,0.676299234518727,0.343225884728638,0.652797105824244,0.922634705423777,0.275256335094638,0.229274068092341,0.472991477199131,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",41,0.827946612333115,0.523992707552469,1.04473534381239,1.01197104280457,-0.28173091601183,-0.144586690907941,1.57647208654728,22,0.192860122697576,0.120455373097067,0.498996315857339,0.499946437586031,0.154430334003641,0.195427096856015,0.950722858227636,8,17,0.607014153348232,0.7942976724997,0.546739537598275,0.774653833164472,-0.0959024671636309,-0.159110896841953,0.890895396383632,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",5,0.269808466379574,0.158476756627494,0.265051565674693,0.44574913642232,-0.110431215873898,-0.111668062461806,1,4,0.164824543865908,0.146272458334304,0.0903075582399198,0.139906290824418,0.0782315791197543,0.0582949180577644,0.841272062088767,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",3,1.01668019830896,0.948384389425094,0.710725656737855,1.09963235452906,0.2065696389488,0.0248284852928895,NA,6,0.530405867751717,0.562719942268382,0.171030729997832,0.353951890034364,0.0580445131972859,0.046857457668864,1.25782856100436,1,1,0.701508242721852,0.701508242721852,NA,0,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,0.261522207438448,0.255898936804642,0.0894970002922931,0.0946342194993294,0.0235585966934257,0.0655271914729127,0.993894585854364,18,0.874085036136609,0.670834609745971,0.637594592189792,1.01509574644092,-0.0128143513442739,0.0899356207502546,0.78927157010102,6,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",1,0.661098761511591,0.661098761511591,NA,0,0,0,1,4,1.81727550471194,1.49929121770635,2.63308321539791,1.54384452777817,0.137993311834943,0.827898474082212,0.527637550488624,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",20,0.92714594021916,0.583137161599784,1.06319682927377,1.52970281656609,0.276414192104422,0.466239002454915,0.329597828510017,7,0.577631408970885,0.138375974368896,0.766016975393754,0.971135094495207,0.0284114402916375,0.235241682580514,1.00669380356378,3,9,1.11154482389827,1.15416337326079,0.548329146265395,0.260632171650387,-0.0970025542636852,-0.0931960387734321,2,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",2,0.307574056903031,0.307574056903031,0.2068764410333,0.292567468644771,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,18,0.279412924402289,0.22316096379753,0.212102483058343,0.335070349140177,-0.00839159690903866,-0.00865946063259202,0.9,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",2,0.459140231446758,0.459140231446758,0.15561563979733,0.22007374831875,0.0839923057447355,0.07335791610625,0.457882547917647,4,0.793292511566572,0.82234598277324,0.127995915681166,0.0890860225158343,-0.0288474212397906,-0.0580627663241368,0.879380310791023,2,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",3,0.765766316310275,0.873362445414847,0.28483654829551,0.538327647427418,-0.0130629854614365,-0.0130629854614365,1.57142857142857,3,1.14364343695577,1.04997455230503,0.528586097156339,0.971980710969292,0.12165044027514,0.125180305721796,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",4,0.904378457177955,0.864691039494454,0.310306858230524,0.614829984214343,-0.0267066803582598,-0.0344272793805435,0.911891680655291,2,0.474379127007539,0.474379127007539,0.412125613790873,0.582833632424388,-0.193920607670497,-0.181150993861634,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",5,1.88744971507865,1.44000538564872,1.02551256345424,1.62189054726368,-0.494761046636708,-0.463126608109307,2.31954030918026,6,0.723947587481413,0.733766233766234,0.202467620989633,0.192079207920792,-0.0446445046226878,-0.0452027901966021,0.86528736425136,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,0.851175264192809,0.878125440836594,0.330946185618387,0.642786925534529,0.107218615295843,0.0634136156611973,0.50900988413408,5,0.49179763199656,0.657181498870575,0.306607080866548,0.27903314323662,0.0169186652978629,0.0464982846251956,1.63924453212576,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",5,0.696247498274041,0.638234734145798,0.182156380816979,0.017792839501518,-0.0195834212047333,-0.0564129381974829,3.05006857497163,8,0.576502137796743,0.207962044521595,0.797108194797938,0.82521847690387,0.922312369028643,0.629012960320441,0.0678263335800075,3,5,0.369475207107871,0.290692129142474,0.463870026915255,0.425852944488233,0.136874158380095,0.179348676176548,0.322369681349029,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",4,0.79485134640653,0.79669772809778,0.0933588024800107,0.108201581027668,-0.00214476886840193,0.00791779116391353,1.33333333333333,2,0.467647956482194,0.467647956482194,0.049140419108206,0.0694950471635229,0.0293032111311629,0.0293032111311629,0.5425,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",1,0.263852242744063,0.263852242744063,NA,0,0,0,1,4,0.640683180670246,0.453864327352984,0.380730938070588,0.655754762378941,0.0524200771739049,-0.000116417899098848,0.851504957671367,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",1,0.151515151515152,0.151515151515152,NA,0,0,0,1,7,0.275143514448356,0.258403996499048,0.300026332929381,0,-0.0392611317370785,-0.0792028127546606,1.01074747572058,5,4,0.189816164996214,0.146044175431944,0.160178698842148,0.270319650834215,0.0667099312270934,0.053096936640995,0.555700937471996,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,0.190217391304348,0.190217391304348,NA,0,0,0,1,4,1.15851217696545,1.14365413523534,1.86995850376569,1.85735468361816,1.47401517470312,1.7190238828761,0.133333333333333,5,4,0.688272498005296,0.694406525843818,0.281753690605455,0.360524849910256,0.0197014742397666,-0.130242955287372,0.870327944984715,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uzbekistan","Uzbekistan2013",2,1.10878245529348,1.10878245529348,0.496353429610296,0.701949751885281,-0.23500472289666,-0.217270161297825,2.36457136211749,1,0.25,0.25,Inf,0,0,0,1,0,4,0.472747914570974,0.442879264121291,0.41780057097454,0.569274393546376,-0.0725303258264419,-0.0725303258264419,1.05,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",3,2.1100951737828,2.34496755903989,3.02329568894606,4.3698392417857,1.98628305937478,1.05032863749341,0.614324763534562,1,2.91666666666667,2.91666666666667,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,0.340831629175187,0.340831629175187,NA,0,0,0,1,3,0.313409670908508,0.313306524304811,0.0911591741602601,0,-0.00257890754146987,-0.00532978848601098,1,3,1,0.778192813945215,0.778192813945215,NA,0,0,0,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",3,-1.02952114725402,1.20521355686977,5.02649693564558,9.43266246426107,0.737613534238293,0.798227842986658,1.51240451687176,2,0.411887854208729,0.41188785420873,0.134219115278375,0.189814493156395,-0.0103927596164141,-0.0105452496197997,1.13467222862132,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",18,0.372768832384736,0.257371305961872,0.339147873011081,0.542388162433694,0.0789546369161028,0.0564418669598682,0.985619804020569,7,0.101238956387525,0.0942271777568268,0.0372000541749194,0.0444658944658945,-0.0126417458496363,-0.0122208583906082,0.952293112479633,1,5,0.348662968671697,0.296817011623951,0.148281321544346,0.176694222706493,-0.0162654488352626,-0.0246165942197708,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
