"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,2,32081.5423110877,32081.5423110877,2951.08751090275,4173.46798166853,-494.273509781487,-500.660914105928,0.751915392890824,3,13688.6678316309,13310.4960742675,9090.24719244654,9597.84371167403,8312.77315070288,8010.96618310381,0.960958076637149,2,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",27,38692.5957146932,24299.848595839,41106.1008391777,41945.3662166425,-1618.43244870822,9121.59065844039,0.66284583682872,17,31475.9176656559,24289.7977953676,22439.0181391065,22170.0819466903,-6618.77493160567,-5581.13386384993,1.16254660532671,48,35801.5599475645,25280.0461656376,34971.5931638046,69738.3072224187,17102.7125675014,8163.06832376337,0.90917347632281,9,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",11,2842.5732557538,1676.8016244922,3520.03915301182,1745.79615665852,92.3990355080822,-469.352525754488,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5611.48764640238,5611.48764640238,NA,0,0,0,1,2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",NA,NA,NA,NA,NA,NA,NA,NA,4,91071.5569365563,60039.8316940604,98849.327359555,100347.896381702,-402.85455741507,-1442.97840414629,1.13904550075531,1,17760.3058134855,17760.3058134855,NA,0,0,0,1,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",2,47046.9133076518,47046.9133076518,15609.4404211928,22075.0823447057,2708.83599109073,3679.18039078429,1.70265112240289,1,9460.74957630245,9460.74957630245,NA,0,0,0,1,1,220750.823447057,220750.823447057,NA,0,0,0,1,3,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",12,6706.9593446387,5719.95981320982,5549.85558406762,10019.6285559414,1862.47978964101,294.938807599162,1.82740272231605,6,31132.1134962385,24508.5850443782,21832.2691982588,15084.6583758918,-10396.1316586298,-8834.63648235525,0.162831507659011,1,13566.7053317769,13566.7053317769,NA,0,0,0,1,10,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",1,27900.3090619272,27900.3090619272,Inf,0,0,0,1,1,2176.22410683032,2176.22410683032,NA,0,0,0,1,1,3138.78476946681,3138.78476946681,NA,0,0,0,1,3,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,2123.94790957258,2123.94790957258,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,8849.78295655241,8849.78295655241,NA,0,0,0,1,6,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",7,1350.76442071178,1273.43657293454,1551.41443852055,2171.45546789885,-1291.28130965604,-1645.91820359951,0.0103256535397105,3,11476.9725352581,10064.6996642809,9881.40721289447,14913.4859095409,-3150.77535694945,-2322.12926566605,1,5,755.726286280325,466.705943240849,786.642022459087,1437.34761590726,24.0480611315506,-21.8392730356751,0.88114030244909,13,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",10,10169.3607225857,2908.7006022256,12559.4126380665,12895.2393365335,2112.32669882263,1458.8053365651,1.30160961449607,4,47421.4782543996,3377.51725875291,71395.8285804665,128522.258245975,-31964.8313445994,-23518.401112425,0.431258190710395,2,5374.77740923566,5374.77740923566,5399.00004072218,7635.33908084219,4319.97946546704,3524.0026526964,9.89442426274374,27,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",2,39042.1491696877,39042.1491696877,30168.4397276102,42664.6166184217,2647.07475369769,2647.07475369769,1.14166666666667,14,27937.9249495936,28293.5820525833,10009.4270789922,10244.3893275365,-4744.01633302289,-6458.31480367697,0.384052038271316,4,13140.6244379201,14527.60383086,3908.45252198441,2656.47612907153,-560.193012668379,-560.193012668379,0.75,3,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",3,3870.714414963,1884.94437945654,5107.6269351911,3008.25161558751,-1213.25792225846,-2065.73303376643,1,2,21934.1596691011,21934.1596691011,34285.6542559318,48487.2372435735,4773.51383047266,5142.5857682578,1.16588363693713,1,22739.3248256297,22739.3248256297,NA,0,0,0,1,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Senegal","Senegal2014",5,1757.94179496367,1367.24787356521,1899.77739061322,1137.80011845559,374.559270670921,369.676053812389,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Tunisia","Tunisia2013",1,12064.3661488886,12064.3661488886,NA,0,0,0,1,10,21250.7834228513,6865.58351612574,26223.2336246473,32720.4425941761,-5615.6369074454,-9760.2393625782,1.10422656059095,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",7,30434.9481963577,25561.5457532671,13405.9823731646,20179.7473283436,-3908.68306075555,-8941.70680427044,1.6984733176637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",3,3892.58006823321,4145.96299808358,2619.17935169258,5242.49877903802,1966.99335815142,1889.44208869033,0.979251634458272,2,93614.8273682265,93614.8273682265,109203.198943802,154436.645000852,-56763.1377321013,-56763.1377321013,0.576335877862595,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",3,7003.91796265696,7000.6736132287,1160.07930690334,1648.68121025651,-334.963918276124,-202.469622312203,0.772817648865854,1,10412.723433199,10412.723433199,NA,0,0,0,1,1,28275.9300125662,28275.9300125662,NA,0,0,0,1,3,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Vietnam","Vietnam2009",1,4121.64633425931,4121.64633425931,NA,0,0,0,1,6,8638.34068779014,10984.3446489054,4841.73852463003,9144.90280413785,701.575440929416,92.9493379930491,0.78102497385968,1,4817.17415316557,4817.17415316557,NA,0,0,0,1,2,"2009","East Asia and Pacific","Vietnam","Lower middle income"
