"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Colombia","Colombia2010",47,23295.2171468054,20817.5152508293,15533.3891293497,21892.6772930566,3376.28002835146,5664.27089160237,3.51974086683594,54,9293.61222986854,5795.94839120761,6487.56202987803,7283.04120233775,938.106396911238,-219.075487357224,0.425612713320639,24,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,17176.8896559952,16574.3707118199,2966.61891067299,2556.80639600089,-52.8162337344123,-354.994843204568,4.57113891755102,13,12163.1814806999,12439.7353953591,6002.75433234101,7637.64767277139,-1361.13930496129,-1213.99685310268,0.135108204510131,17,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,495.355581914799,495.355581914799,NA,0,0,0,1,5,909.961205522855,964.023623229015,385.722283820726,250.079514990926,-118.45033036028,-99.6235129106709,0.694182740905994,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",9,35595.6399531101,28696.054037185,24350.3663622978,17330.4633926665,6730.05096890383,9524.36573617506,1.02206314381842,2,39207.4006378173,39207.4006378173,32073.2638649815,45358.4447474278,-647.902313500898,-647.977782106111,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",5,39952.5079493066,35818.949688433,14722.9362989356,22012.6429277813,698.414672547304,279.999295100395,1.81466141756896,2,1175660.22582089,1175660.22582089,1315275.99011583,1860081.14348551,167311.58335687,186008.114348551,1.3099011752355,11,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",3,8599.28499498472,8474.60230185295,994.53178526043,882.635175562629,504.870571649087,575.286482721943,7.21720190723379,5,25816.1582288668,27064.5405086269,9437.62044814469,7253.43352760242,-6133.88197014249,-1284.4229738558,0.436442053266054,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",1,19806.820382984,19806.820382984,NA,0,0,0,NA,19,1230.82701986851,589.24637252282,1640.78270187956,1449.56625522829,249.422847621749,265.987885358526,0.237063995665606,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,54250,54250,NA,0,0,0,1,8,15751.8228915721,12033.2626215574,11048.4283118063,9846.15384615385,-2463.25140227184,-3303.68059781226,0.938775364316458,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",5,2719.99305902622,2405.45048310072,2338.16348741933,4106.49867264926,-1157.66896309696,-1431.17516460208,0.461186434044477,62,6103.77019513576,5417.73292593925,5279.61146438523,6943.09381387777,1333.24010453232,378.034665832577,3.85808622968373,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",2,12439.3053237846,12439.3053237846,1679.37860531805,2375,876.730198690589,877.717391304348,3.83764077253861,2,476.836801779638,476.836801779637,3672.91465199184,5194.28571428571,959.899273820805,944.415584415584,1.38968592212659,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",6,78774.9407604246,44357.5639528906,86914.2446666275,140631.032041694,-55550.2169793906,-58562.4490020337,0.116973503271631,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",NA,NA,NA,NA,NA,NA,NA,NA,1,12465.8836127438,12465.8836127438,Inf,0,-3.49875588683623e-28,0,1,16,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",3,11347.8411886711,14344.7998190731,7654.52808378024,13622.8990976256,-647.324781010837,-517.471709057429,0.953668192427435,10,10025.4768079928,9108.10915935962,5938.58361192099,3534.14290836247,2018.1735531889,705.76125983575,1.26475008268649,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",NA,NA,NA,NA,NA,NA,NA,NA,5,20709.6763184251,10363.4982361518,24711.6507095726,31419.6683743034,-5816.25663407421,-6522.65470384859,0.75,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",1,7430.02802713982,7430.02802713982,NA,0,0,0,1,39,3357.80582696733,2597.86479239357,3141.10179041011,4172.42219419836,648.633607793335,733.332567616963,1,30,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",8,17601.5119080732,14913.646378401,15294.6642837404,13195.0715512376,-420.926161495864,-1457.17727118665,0.932341578074454,6,6914.84997423327,4607.00866234225,8522.9782058206,7651.9319514923,-1313.21086816273,-675.645517830611,0.363636363636364,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",2,256591.587738662,256591.587738662,192906.071228883,272810.382195997,42104.4397904921,44832.4753958456,1.55648179523999,2,898.645680626194,898.645680626194,285.909881835249,404.337632507898,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",2,49916.0335786499,49916.0335786499,38156.5683006518,53961.5363843971,-3874.23585183131,-3854.39545602837,0.865689397322773,2,14855.1640890546,14855.1640890546,583.565959056082,825.286893836374,31.7418036090913,31.7418036090913,1.08333333333333,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",70,12413.6890346859,9692.32775059357,9845.65260148576,18820.2069272728,-3690.31880903751,-3702.54359079657,0.82888034941911,315,7754.61896848974,5175.33436346528,7383.18579213273,7554.34883640233,112.660535803604,886.681989274679,0.894610793852342,197,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",3,27402.4530806323,29641.7239465482,28830.4946237599,38327.7548411909,-1842.80042827727,-2198.49817495862,0.943072750759264,6,1540.4575684168,1739.37794077662,506.449657705173,8.90712324825699,-174.440449316964,-56.2086675418845,1.01773133203296,12,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,11782.5083747719,11782.5083747719,NA,0,0,0,1,33,22376.1153857422,14003.3773888265,25127.1062023413,18138.7302786411,-2842.94562490905,-1882.6249658592,0.890462239222298,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",3,90656.1401381526,89012.3594195356,27374.2103021166,35719.3299304741,-21564.3578960395,-13442.4618275759,NA,3,71825.5341127134,70577.9060571326,10610.9176395069,9516.93520994385,7508.11830806484,7311.64759652306,1.46909580402157,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",2,56406.2683923005,56406.2683923005,62725.7545991007,88707.6128641347,22450.6921446267,22450.6921446267,2.025,8,9727.56628351965,9966.7872829291,2834.78523235084,4080.07860803546,-265.538686135354,-1120.75887132536,2.64909338168631,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",1,100577.598505425,100577.598505425,NA,0,0,0,1,6,6045.23014829675,5525.56166995014,2841.28861719839,0,683.772687648537,971.013192520556,1.83164761644829,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,5045.73535317924,5045.73535317924,NA,0,0,0,1,4,43919.9154877026,24901.4116389433,57780.3846659721,33610.2038247883,2768.1452645126,4534.32477808736,1.81431212274156,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",1,31648.0576662968,31648.0576662968,NA,0,0,0,1,2,42501.0478067924,42501.0478067924,35295.0601455498,49914.7527426106,18406.4288004682,16831.7189480896,2.73423741390192,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",62,21073.0500680226,20632.7893367392,15214.3865289046,23490.9264078359,3632.3995978509,1023.13033695315,0.329736050433118,81,14269.3775633644,10848.8466585481,11225.0345046171,11975.7007974139,3943.60622647368,4560.92063316236,0.82973375907278,23,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",NA,NA,NA,NA,NA,NA,NA,NA,6,20048.062265433,13560.9067417778,19742.5255802534,12912.98026967,-8699.12873340393,-8468.87478929996,1.80486582234638,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",1,27958.7403629981,27958.7403629981,NA,0,0,0,1,3,9303.42607913204,8344.42992682406,9710.83802588908,9220.08855263604,6100.90443124291,4787.38363123339,5.27155643546914,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,15,4021.04527519531,2767.02985213842,2414.03925739107,3888.05962172578,1320.39541144048,2556.93598416943,2.15773023098751,4,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",1,6196.80548638593,6196.80548638593,NA,0,0,0,1,13,2192.74801556282,1927.72053502177,661.966038691021,896.994936340958,566.963603956516,532.087071517121,0.533333333333333,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,-2025.61698783311,-2025.61698783311,NA,0,0,0,1,3,9636.66515473124,8387.93347417994,9353.82259260265,13635.1337426096,5113.78669421299,7195.17217832832,5.86477312129691,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",11,4035.63854640837,2459.65867825084,5415.2523286266,5348.50707644333,-2077.62101326785,-1982.94082026101,0.235577089994208,45,1042.25965310419,542.401624597465,1315.84703172161,1454.19781074682,-294.472345347327,-306.528347018291,0.709958776868618,96,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",3,3243.10543652809,2772.6760740627,1240.22304427876,0,-349.506084854454,-485.761896071029,1.14993886394728,11,22605.3241386863,6300.53765265078,31636.8256614335,31120.3695369993,-1943.04086179684,-2101.13841144521,0.718351608074957,21,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",1,79682.5,79682.5,NA,0,0,0,1,5,141935.734525813,6246.65469475791,224737.075189,399452.380952381,102868.248591012,32430.0798977309,3.02422889219445,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Peru","Peru2010",28,20155.986745973,16365.1218564291,14717.9823911355,27382.1769717849,-3933.32372496643,-3388.42247898234,1.05411657589395,64,13595.204344076,8864.42294289177,12114.0539193232,14260.4468565158,1202.62977716817,1037.99469685923,0.663047923280246,33,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,7801362.72656376,3745.02000839007,13737958.3131324,24760153.180218,-4148210.2316528,-2620092.36111869,0.839722134958961,8,3160.14888301128,1762.54073003831,3997.36026415937,2709.55274766341,-930.45905814656,-1582.56490409343,0.375,7,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",7,16108.7495313392,14642.0194208492,4562.69543504791,1627.29881951212,1232.92198481846,2851.68342751322,1.06036870275847,3,7898.09709282674,7798.51448280896,327.425615597166,602.082533376996,-140.759696372562,-126.40132285027,0.936412083144426,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",9,15986.8419370918,13598.7371099948,12481.795190009,14922.7972182762,-1025.50823404498,-806.205700237975,7.59119534413955,48,17429.4076454573,14311.3737232017,16041.2504061441,15163.5499588651,169.584561800124,1376.93969972269,5.86253937073805,90,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",NA,NA,NA,NA,NA,NA,NA,NA,5,1509.85043718201,1202.10030428751,1807.31023619624,1920.35375548226,-172.294987304165,-127.031360699895,1.2,10,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",6,11066.1746400555,12709.4737583859,4800.04992890579,8043.2504582413,1176.84614177571,616.639144695026,1,2,23129.8966802059,23129.8966802059,19468.0067193288,27531.9191348453,3265.50256964217,3322.81782661926,1.22413571319117,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",12,53911.9577584928,43999.4259580267,26577.2574526888,33296.5973566567,-1129.92349769156,4089.64178445404,0.758937265733773,3,68469.0933786199,35479.4966001703,68281.5899100066,97782.353000029,-27191.9411876486,-17438.2802139449,0.28,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",NA,NA,NA,NA,NA,NA,NA,NA,7,3997.19866848526,3075.4591840783,3610.16694207464,7068.19000048531,-811.829631598914,-811.829631598914,0.7,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",76,132559.486694268,116971.615139359,62651.5374693969,54988.6639955661,2775.1396331591,2040.7180171593,2.38666577049223,18,121953.49199135,110641.499837464,46082.3496489439,39227.9636568195,15130.9926821925,27116.7536721267,0.528344373594972,21,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",NA,NA,NA,NA,NA,NA,NA,NA,2,3566.31794778324,3566.31794778324,142.27865084866,201.212397666322,-45.205852841735,-43.1169423570689,0.646109311943803,30,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",1,6772.16665854183,6772.16665854183,NA,0,0,0,1,7,15739.6489340347,17900.1662232092,3748.67798522514,6002.1364677954,-884.642496283465,104.40093641884,0.722302663520441,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",10,17513.2659183855,17446.9453321823,9399.20559085035,12539.691106929,379.693785514209,1770.81498079373,0.342684904709766,3,8276.83204751963,8627.69632112033,1777.37056129363,3429.30530134311,325.35189925678,326.398261560798,1.55499601203931,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",27,51750.1060686772,35612.357221407,53119.5156686853,47731.5599506776,5129.00656743768,3169.22162943368,0.862845288595991,17,48469.8209545262,35681.2895643964,27983.6929611217,38043.4100201386,-12527.9704508543,-13386.6592380063,0.311225547820354,97,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",3,18396.6690141472,15717.3593752468,17545.5210381854,34782.8281423796,-12008.7250150644,-12008.7250150644,0.225263157894737,15,468.258742818684,190.257957874525,598.120728577602,938.823065833729,-217.635703355757,-260.570023751422,1.01538358811138,35,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",2,2830.35701483434,2830.35701483434,731.503659592498,1034.50239632126,-228.183983950299,-226.297399195276,0.689630579452326,5,3597.87057602602,3615.27671210651,808.276319364281,920.316465055469,64.2658900391484,218.01297398075,1.15328686109947,22,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",1,36098.3369507984,36098.3369507984,NA,0,0,0,1,3,18975.212467229,21330.0068058912,10259.7010794645,14976.9695859695,734.430042067662,1396.75205759752,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",3,-130944552.049871,-60220326.9362094,193991750.475565,319763228.465371,-150931813.831543,-161329029.097251,0.262434283415361,5,29618.6326008716,31791.4632755036,12827.6991431677,22361.4816069404,7973.8054382448,6914.21305332333,4.17517731713173,7,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",20,13272.203207765,9924.71094803986,12661.1626378958,16632.3885761117,733.568448988345,-2141.01204801235,1.22121082312546,45,5248.24027110734,4640.41803029482,6060.46748289028,4296.12936240962,2532.68150558636,2676.69580118151,0.978756333598068,28,1,7314.63422883082,7314.63422883082,Inf,0,0,0,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5,6938.41176129574,6898.86256854298,2652.95001794436,3596.71865026852,1070.98503594864,524.782196556032,3.22873327930392,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,-1.16856288955067e-11,-1.16856288955067e-11,NA,0,0,0,1,12,6020.76010044949,6180.66783356757,3170.24133307544,4238.35298887313,1497.86169003656,3087.53174848378,1.08009719253078,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",1,23911098.9952284,23911098.9952284,NA,0,0,0,1,19,8856849.91385959,4702213.33709748,10294732.7553685,6677222.04069083,2475360.87826684,2405900.98239935,2.08977432908385,14,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
