"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Honduras","Honduras2010",1,13482.2784743134,13482.2784743134,NA,0,0,0,1,1,26461.8869442342,26461.8869442342,NA,7.27595761418343e-12,0,0,1,17,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",124,14239.5007058694,11665.5000423617,12169.1119975574,9965.878182767,-2688.47809488975,-1769.72505420646,0.451597489683649,10,46409.3859389477,43401.8888911097,39616.9102464141,58676.1063060241,-4427.35339961478,-2277.39004399968,0.889873047146117,10,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",27,2688.49129957477,1397.40551553723,2817.87173072511,4934.29885944456,-587.706404049352,2177.41190063319,1.2,11,6246.27946442278,4785.37652792218,3788.65427375107,7705.02368792377,49.8957268818961,-407.92543177904,0.987612267882868,10,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",7,21649.4486051792,17570.7298466232,18076.7293611893,10933.9665212689,-1669.74300797725,-2398.21283139783,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",1,7811.78090015114,7811.78090015114,NA,0,0,0,1,3,171882.394605406,180920.389928634,85641.1775386769,73045.2240014133,-65265.5708211659,-48852.231371158,0.177736185383244,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",5,18362.9506709966,16781.5899865433,6027.99459683479,12814.6265753846,-2032.39736221692,-2210.79986690102,0.379803835137787,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",3,11765.9676767541,4499.27747274967,14192.6668508285,25442.3428518582,2172.01145078564,2172.01145078564,0.952380952380952,3,14078.7060257814,11958.9737287654,14358.0280938523,27464.3395732428,-3063.50702807315,-2264.20992583724,0.990684120884437,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",6,6711.70944788637,6232.48607780561,3450.33709856847,4852.36147113961,-721.132164714825,-575.622969549297,1.02302445894999,9,14947.601358995,13492.9943757505,8514.89844572019,14263.4701842734,-4868.17318654475,-4441.83793660565,0.122040405400299,2,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",4,18170.6829427645,16610.6720615957,6496.49179106392,12539.3768432012,1954.96215022397,1151.83054219771,2.33659718377807,12,46533.9350914084,35901.3476624868,34458.290711341,50685.3276538792,239.640077236785,607.10887365707,4.33932511828344,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lithuania","Lithuania2013",1,13166.3722186443,13166.3722186443,NA,0,0,0,1,12,27228.115780232,26860.5534242482,9848.94140768201,3731.53222299741,96.9879436501133,1214.56097406848,1.34684870468715,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",26,1482.23044040188,1046.51802010109,1686.62938348306,2054.48853999024,258.849458806996,150.599135330425,NA,4,6134.9116932507,6849.13885687691,4400.79484268544,8079.66092927016,1875.81130127262,2514.97271183326,5.22040579299185,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",4,138073.05016876,3197.00255367461,257120.261577931,495974.7489612,195781.009019745,188367.680268254,0.677884990732843,2,10761.1777581431,10761.1777581431,947.439097805695,1339.88122163934,321.501762413988,467.227953671284,4.15282591940085,3,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mauritius","Mauritius2009",3,4240.99261070654,4651.69277078144,2424.67470469349,1804.41973407348,-51.7352368515988,208.775837000238,1,3,10703.0796748534,12722.5725378435,5784.32760046337,11029.6132662847,-728.761749991431,-1104.46232937814,0.933333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",5,16376.5264300619,19400.1115417681,7251.40748758571,10483.3632109185,-3280.73118404737,-342.143593697091,0.346341296455766,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",6,10067.4624255222,8884.6144532294,2381.48535144687,4419.05972496933,-111.14188381856,-372.823387467811,1.49274588078178,2,16996.3835575743,16996.3835575743,6009.12903460417,8498.19177878716,3035.06849242399,3035.06849242399,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Myanmar","Myanmar2014",9,18241.3254917356,5925.9868982983,24037.119115302,27604.5966866102,-1616.60032982285,-8.57326377001143,1.99546276189423,1,3710.29525357664,3710.29525357664,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",4,21096.1406819251,16634.3285869799,16881.7951845532,13905.2590531785,9112.4277425432,9112.4277425432,1.125,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1979.48510185061,1979.48510185061,NA,0,0,0,1,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",9,7679.35036102681,7075.89552779644,5122.86071436356,4612.85109823863,835.168209691624,-609.057039145228,1,1,3306.70329622841,3306.70329622841,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",18,639.28085534039,361.094702102668,621.815815302098,468.993150899039,-18.4870659745545,-87.688937653052,1.04866993461218,10,422.043651708752,423.899256578019,321.284477378425,205.463666108151,-100.23706191216,-218.541896100172,1.23518828770072,29,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",8,3750.70286774858,2545.1130269474,4104.26065440267,2850.52659018109,-573.78571911554,-1120.00372659446,0.155933155801272,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",3,13118.2974140884,12808.0636034718,1276.4824775681,2005.8840608412,-337.537715374189,-267.451208112149,NA,4,72108.6254734462,47935.1834597098,70242.7959289769,148960.579285814,-20871.6932366182,-21748.9027352825,0.946702171650725,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",7,25454.1189721817,2696.50268622879,47089.3872383414,36667.2621506406,-6308.88555656919,1271.51433959845,NA,3,6436.5899717558,1610.44112359818,9401.40288278663,13837.4961148212,-3570.30837352675,-3032.22910520049,0.764548725899781,3,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",2,98005.0682820643,98005.0682820643,1.57720777292189e-11,1.45519152283669e-11,-4.31541100015101e-12,-4.85063840945562e-12,0.659495789880811,6,162057.888508233,133475.156144722,151820.768087828,250646.147222708,40703.8596884733,47480.1941308548,3.82231765971441,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",4,34727.6636580093,38530.9146009301,11962.0214354448,8290.1109050136,-1322.71745265871,-970.436393360855,0.785184275014265,7,32341.7377460717,21714.6557710304,26936.225277944,50775.3427005242,24931.1366035422,27812.9477525736,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",58,45173.4675376497,32198.6947825054,40788.6748617756,50603.257003151,4360.37177083915,3179.46714659382,0.446579370372536,12,42853.4479130955,26771.1814107858,51019.1247798954,40843.3715713966,-27648.6901525248,-29740.0288302838,0.285026125807143,9,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",18,2920.15663007334,2229.90543883447,2335.42995498092,4356.84050942099,64.2409262451085,-1.39009525451015,0.688091142939256,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovakia","Slovakia2013",4,92427.8456572513,82902.0001216455,80609.7481362696,92050.2069096706,14552.8418959515,18720.3720889895,2.73978836810494,3,197712.320327292,135728.669327336,205950.372855751,349874.089611418,-37483.8699879242,-39941.3220020322,0.334857887927428,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",1,102798.448262105,102798.448262105,NA,0,0,0,1,1,280318.63073218,280318.63073218,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",19,5414.55566938127,4245.66593546748,3366.73796881098,4980.31243288546,-141.543693743578,-269.358073705623,1.04268327450647,1,3640.57926380516,3640.57926380516,NA,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",4,24195.0036008643,25581.9022223184,15210.5048689018,20166.5365599792,-602.125877159554,124.057040783105,1.21557553440356,4,30131.7080005605,20645.9296623231,30671.6517401294,33466.4424828359,-4711.75252596018,-4711.75252596017,0.6875,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",2,270525.872191414,270525.872191414,92013.2378619272,130126.368902199,-26025.2737804398,-26025.2737804398,0.714285714285714,11,641564.519847092,662132.202868806,393297.044922476,575816.626692511,-128841.404857817,-15104.5112501574,1.35583119612055,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",7,775.900718349395,838.53711692573,798.267397033708,1184.58376735563,-177.141445256278,-321.314723379149,0.81639297659044,2,6678.99934879235,6678.99934879235,13723.816859447,19408.4079301545,5484.03267013047,5094.70708166555,1.72830214342936,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Uganda","Uganda2013",15,9575.4968610232,4181.08574955814,11599.2400643739,13378.1337808252,-1904.48652754094,-801.639040602198,1.09242494362724,2,239548.009288812,239548.009288812,287094.86576638,406013.452854498,-18246.5567758979,-18455.1569479317,0.90330291570291,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Vietnam","Vietnam2009",17,14646.9990946308,17422.1509875785,7754.17457074508,12154.7350397307,9.45832472899433,-1788.59337803811,1.45324900157116,19,51393.6097535886,42789.5817608027,55837.6221487829,78016.877041337,-22882.5416960209,-18485.5752019438,0.756994075782636,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,19890.4932772781,13016.5223268472,19345.8800249446,19054.1611707249,6115.56671826049,5879.67921575873,1.50499404710343,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",15,5648133.05589705,3761408.76897376,5789516.27570722,5084443.77561628,247232.993264557,295567.528147416,0.563211954339922,1,4374969.54735374,4374969.54735374,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
