"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Burkinafaso","Burkinafaso2009",NA,NA,NA,NA,NA,NA,NA,NA,1,1125.35708522228,1125.35708522228,NA,0,0,0,1,4,50912.0310671229,22751.1550311398,62160.8542486954,108443.500939602,-35107.0779890006,-26715.753144929,0.50589347533042,0,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",1,13504.2850226674,13504.2850226674,NA,0,0,0,1,10,4116.34439170997,3449.09204341105,3473.72340234062,3959.21083619113,361.68085366192,511.369582753629,1.30710154377224,1,3950.00336913022,3950.00336913022,NA,0,0,0,1,2,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",12,43223.461141524,44200.1782642762,5918.54060640106,1500.21726948069,-2453.5121880085,-3905.64335473911,0.30464978612852,6,36448.9242675924,35399.1792501878,30617.2172277259,51067.9486074152,5940.77384435378,5665.20038033514,1.28586337046344,22,26602.1581929423,22726.9473650302,18116.4845892636,24961.6706931099,6444.15731581349,4558.81671768438,1.72448422526758,11,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",12,26810.9150968036,25869.7756908652,19804.5707668374,35775.2751859058,6282.70178706614,2365.13426625899,1.7989504183863,101,35972.7999884731,30980.0735462246,19326.6330318205,23593.1771700154,-60.973217852977,1217.19241601647,0.944525275708626,8,22274.9254852534,22973.7395602836,15188.6914120961,19710.2566165543,-10320.9290519827,-9722.21677234555,0.0372764284584514,6,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",23,30474.3204695653,22631.3819746278,23336.6120442253,20960.4872042366,5325.91118754275,14953.6614444145,0.788724292898961,27,15781.0979535246,16498.997754951,7086.74350430932,4183.96857699587,3815.11882947041,2314.01429815714,3.61954890931689,39,16808.4244645999,11355.1057369589,14735.4573210914,24343.0176494223,3944.07653108663,-1621.45164666547,NA,25,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",3,1080988.23560696,673613.093875569,1429525.63383582,2294544.59518815,841100.960470235,905955.463516462,1.59226535498068,1,4186.37784347665,4186.37784347665,NA,0,0,0,1,1,3737.83736024701,3737.83736024701,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",NA,NA,NA,NA,NA,NA,NA,NA,27,1753.5638397844,1126.110224458,1248.34327438282,1571.21386704299,-68.0243590145399,457.940476693329,1.09090909090909,6,1534.96687560906,1622.90511867746,565.756782373791,347.049122844551,-71.5133841539918,-160.261841021804,1.36203329219126,8,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",3,36282.8873858441,29791.8314239072,27992.2787517068,54337.7949603794,-7960.96011556205,-7671.67343126724,0.985311961265938,1,29583.9105895399,29583.9105895399,NA,0,0,0,1,2,47042.4428592173,47042.4428592173,38066.8582607343,53834.6672292648,-5383.46672292648,-5383.46672292648,0.833333333333333,1,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",3,41936.3892623245,38883.1452695979,26046.843946155,40445.1904153199,-6851.32547286399,-4012.96160780278,1.8485828427056,1,1674.6975238436,1674.6975238436,NA,0,0,0,1,1,222595.212544212,222595.212544212,NA,-2.91038304567337e-11,0,0,1,1,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",6,25323.6620095286,13225.0794035868,23434.8970451857,39724.5752390336,-15669.2795805286,-6762.27997320133,0.197887008695472,2,76916.8123484415,76916.8123484415,21755.3598395345,30766.7249393766,-3076.67249393766,-3076.67249393766,0.833333333333333,3,18956.5923946292,22372.0240396677,7708.44118270064,14236.7391597525,2221.07235943157,2221.07235943157,1,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",2,2236.0995835687,2236.0995835687,2759.44165969382,3902.43981971633,-177.68910956057,-177.383628168924,0.914433707915991,23,981.362461825309,553.086637481038,1024.27698857644,953.30876048473,-91.5508224925527,-82.0503015703064,0.8,11,454.02069448524,197.478350794164,521.934405611784,595.100535863143,29.8885675263683,25.3561813233711,1.09064560321979,4,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",4,14503.4632930562,13263.0447247035,2702.56146064821,4274.08056042032,1626.22061829082,580.570394671424,12.0329309301964,1,20512.8205128205,20512.8205128205,NA,0,0,0,1,2,13217.426517284,13217.426517284,235.702260395516,333.333333333334,-111.009802874612,-100,0.51079033611097,3,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",23,8400.03315987922,7194.88125226225,4202.12909633754,1698.54546839922,-296.781266492886,-1623.61591152332,0.915951075144131,75,19482.631430442,12501.2321006811,17927.39879689,19886.7539705551,1820.63469033323,4606.0666247432,0.171461833873654,73,15274.3532697625,12746.334243801,13247.4639774684,24618.1352857839,-922.79191046804,1466.02909756368,1.5300885406982,35,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",11,37580.3110016696,40008.7203355281,24353.482643689,24631.8888888889,-25394.8270561204,-8362.40913091693,0.0244188408184536,3,3144.71104126237,3288.20992064987,963.108280214986,1350,-306.782837297027,-320.958333333333,0.692964471874118,2,6618.99034242352,6618.99034242352,102.479243650224,144.927536231884,-22.5318339795638,-22.7743271221532,0.679071000437176,5,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",3,8692.68973256681,8369.35701459798,6934.32946579453,9972.94179588015,-703.252916663756,6.63354280672826,0.88688627180822,NA,NA,NA,NA,NA,NA,NA,NA,2,12664.3327947202,12664.3327947202,951.432982481531,1345.52942751446,648.026502647897,569.262450102273,5.53371534895268,2,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",2,9305.88568060062,9305.88568060062,4300.71221926763,6082.12554835197,-1086.77263571057,-1105.84100879127,0.74481658692185,3,1001.52634132956,1157.35122391873,527.502572340062,1019.5060672529,416.170901559688,428.492817575088,18.8995215311004,1,3207.43481832373,3207.43481832373,NA,0,0,0,1,3,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,8753.29512907115,8753.29512907115,NA,0,0,0,1,5,8506.83839670293,4448.19392424471,11327.9607861624,10369.9690578529,-323.434744876555,-2978.49355864459,1.31907390040187,3,4614.2430028305,4558.14488584334,1010.26265153447,1065.49604070311,92.8515614278047,-40.7538421592305,2.46169366154604,4,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",2,8642.24985045325,8642.24985045325,3743.81700883373,5294.55678893574,-659.085917244947,-661.819598616967,0.747084170028107,5,21173.2810004378,20154.9409390723,20542.289291251,37350.3248066712,-3308.29351434161,-2586.23109312617,0.884474156772372,11,4137.63320334712,2828.61523012293,5093.17885804586,4235.64543114859,-1437.8723870806,-1818.91854762069,0.307695029438969,7,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",11,16412.3567783744,12178.3211649339,10819.0064869141,17357.8024572828,-5278.02046953099,-5529.03351011669,0.188631264422045,6,3071.87173164646,2144.38152542692,1991.31308734235,2246.30384741307,-23.973634512014,547.0541350008,0.916560397974943,12,10151.5645839486,8917.86299108093,6750.37157929927,10035.435370261,-1412.6262870736,-3305.25193556141,0.727712578798447,15,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",3,46438.0172844895,24563.5341851913,47901.0856280109,85119.0696706201,50510.5190563829,51909.2383754534,10.9420289855072,1,21169.5095553874,21169.5095553874,NA,0,0,0,1,4,19358.4121456533,20634.5348794132,11569.9858861303,15135.9841087548,-2430.45375079606,-2430.45375079606,1.1,3,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",22,38473.7240687404,22613.9527527436,44015.7579077154,23982.0597981025,-9067.18733676145,-3085.19487004269,0.315796471531309,69,22996.5279949152,19362.1812339921,18905.1912735141,29311.4064199031,12667.7301365609,7781.69808035294,0.852843060017151,141,27949.2807944633,15988.0398654017,30614.820763233,34107.8183795236,6770.69658930176,986.657663451276,1.39108302717526,15,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",16,18006.6398463615,11435.5532209159,15039.130912007,24020.9868829077,-3602.41476128407,-3150.88646812576,0.526878098446811,99,3370.50627407225,2653.67808535597,3124.13642154206,3429.24245057923,197.671587245194,-292.506367356427,1.33333333333333,9,4551.9355876959,4115.61827403663,2716.83499549166,4348.50324735455,18.8502334475021,1095.07513956301,0.457900436094603,20,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",1,15169.7671722031,15169.767172203,Inf,0,0,0,1,2,22208.4869651816,22208.4869651816,16797.6284779692,23755.4340092485,9120.43621137889,8447.78803002688,3.15857142622613,4,9386.27205420362,9416.33342650507,1355.12904773711,1750.35775063881,236.587839213437,287.231279573241,1,3,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",40,18356.0104889743,22319.3740004318,7730.23556837039,8927.7496001727,-6455.91477743276,-3438.80636460864,0.143197814282651,7,65761.3704923918,44576.502734727,58519.1706151714,100437.183001943,5716.78912210396,1963.68902308147,1.21909233176839,10,26207.4050280985,21298.4465907967,26205.0843962161,22000.5258004257,11152.1197406459,11953.6879678077,0.318181818181818,9,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",2,15046.7096440251,15046.7096440251,1906.49338531195,2696.18880208275,-932.107009914064,-857.878255208147,0.547303177201093,1,11361.4847101376,11361.4847101376,NA,0,0,0,1,4,9071.62740698315,9402.04847038127,8390.7790756038,17603.9314570939,1456.31668966031,998.041083793933,1.66868828824601,3,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",2,11616.0662170467,11616.0662170467,530.24493523686,749.879578791611,161.939564317068,160.688481169631,1.73586322172964,3,13235.3745656719,7873.73557731192,12325.0299731067,22833.8331742046,-2422.1110394969,-2422.1110394969,0.4,5,8205.5265857072,4003.21465455549,8274.11906234563,12694.3900124008,6069.78784092469,5722.68451627026,1,2,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",12,4218.59412087959,2609.14884067483,4651.26578007551,3884.39457547477,2401.92296451541,2407.34541535864,0.735142505135712,2,14015.6516575162,14015.6516575162,17728.2732678996,25071.5644929201,8342.29608825804,8357.18816430669,NA,10,2492.14021716577,2807.48334732389,1112.20608245964,954.246244722518,-592.285638861194,-597.288606286416,0.428638995648612,2,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",6,46252.3316694011,32757.3912403311,27511.5885034212,44926.4313213132,10530.5425470637,7958.48235123129,0.560715919059923,3,59465.1054503908,59048.1325943912,22470.5138474986,31535.8319210082,-5470.84132077985,-2876.95308753057,0.614498940528209,4,52029.5074081097,61151.0159617897,34395.8117731455,54872.3475425542,-24413.9550246249,-22959.2072603075,0.277028520571276,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mali","Mali2010",3,1259.91952505552,698.876707056494,980.570022696772,1686.00636337056,87.3811348039083,111.084388258432,0.927525596341989,12,2506.76221940625,2446.89933869923,1757.88708566991,3600.27394544255,349.031667863971,102.002604787044,1.20181602772957,10,1904.84350257365,1919.56469874657,966.774090403707,1149.66731030938,-37.8740536981634,146.991068358844,0.518304473947288,1,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",5,5614.97594199757,6102.77272688851,3099.98310884343,2597.27082934819,601.214757517788,613.352992218881,1.40455370280664,8,3502.98303282002,3506.51642430991,2260.65660501457,2282.7687672004,-808.612951894691,-1591.14232928842,0.803821862317563,2,3009.75500789859,3009.75500789859,1159.92493642744,1640.38157643044,497.179106470052,455.661549008455,1.83697392598127,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",25,61482.9541977196,29580.7047791882,71377.4407270718,47835.8506178885,-17822.0277491032,-5426.59934259797,6.93325310993065,49,22817.6616092132,13792.3801824687,22250.1885313175,22200.0632701803,3585.84290547342,14.6896473147875,2.1586291175811,41,26185.1831504307,18455.5619406375,20242.215887747,13508.3684988502,6405.32959794718,7691.30738649442,1.17546345844757,8,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",1,3298.22170610546,3298.22170610546,NA,0,0,0,1,1,73421.2831967825,73421.2831967825,NA,0,0,0,1,3,22062.7055360072,15048.1365341062,23765.2354474325,45951.421399564,893.856727228708,893.856727228708,0.941176470588235,6,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",4,16511.8187197938,14372.4795350751,13241.3100886459,15733.8008313561,5523.72801069197,2896.63092988966,NA,3,13107.3538145732,10613.4749284969,9611.30252062885,18721.8859752672,-3072.77911830847,-3073.16879887434,0.477816059242627,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",20,9699.59055119151,8931.85119395167,6692.8911729772,11690.827162265,-1199.09025202121,-698.187061204238,0.812119756689665,8,11290.3273495848,9861.51707517359,9660.98507572108,11662.2291201032,1248.26931577611,-3164.95336491715,1.01837391928314,7,10795.466447207,10285.4344323448,5593.17735767208,3463.24914252784,-1899.15786417036,-1131.95130183266,0.322381683739307,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",30,2651.90669445601,2559.63722357689,1505.55496611748,2221.25079793203,-110.368392858237,-100.434056297186,0.40625,17,5610.47367330037,2968.23620286131,8984.42930151604,0,676.019182209882,530.050131045496,0.0666666666666667,4,2593.33439603473,2697.76499513035,1767.11273836665,3104.86929791366,-1363.13999642276,-1014.4779915641,0.269487792117748,14,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",4,3310.03311641362,3430.20702569905,397.265250746902,583.370098567568,38.4413492963681,-89.936631571595,1.14484261507545,4,2110.63245443249,2211.89209007208,555.936119441351,1041.61153831195,11.2091690259162,-135.601502107431,0.941170887085436,7,6881.28062176139,3492.52199974926,7110.6017003481,14694.162772615,-73.7661477945447,-1555.09910697507,1.54360956384191,4,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,9996.9770435129,9996.9770435129,NA,0,0,0,1,1,5735.97043480249,5735.97043480249,NA,0,0,0,1,3,5488.53037399769,5609.68593075967,4061.36614269393,6760.25086958864,1095.54142326631,568.04860540654,0.948188534632491,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",4,978.914913072569,1037.75904232249,544.056383319344,680.624980896565,209.565911755651,188.400143646027,1.58114235799839,90,1136.47391404339,357.328114970697,1440.64121061359,2337.52141876664,-165.843667482879,-280.898964882412,1.00258003183937,17,1071.27302266554,595.546858284495,1037.4791414535,1569.66648554867,174.379914145631,93.9915887959574,0.733100956938803,53,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",9,56783.8873958834,9955.37934411826,75696.4250133764,162887.233724633,-43161.3684607752,-20187.326447858,1.77377000587615,39,7615.53848118803,2268.34307895936,10543.4086725272,13179.7699210845,-1284.22475589174,-644.155383366464,0.145253736155245,4,8906.99869805588,5393.78249318274,7704.46808154761,12094.377104054,-3993.1378952495,-1738.5949877414,0.962045840529791,34,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",2,95872.3361581662,95872.3361581662,11739.4910883985,16602.1475125713,-2005.22406074718,-1976.44613244897,1,1,16782.8318343467,16782.8318343467,NA,0,0,0,1,1,8727.0725538603,8727.0725538603,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",57,32549.0528617814,27175.0726285492,19371.0698813328,33205.9516133942,-10143.6635550628,-8173.74457828943,0.118273909518739,19,10714.4722769266,6384.34056969922,13827.9591798402,5977.07129041096,6975.6869323317,2735.00451278493,1.20431087239181,26,15359.4932969174,16420.4376453354,10600.1163596072,15731.3195768455,2755.63524755439,4032.74667400992,NA,11,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",35,33321.8263172854,10791.2282515977,40786.2638265457,59724.9549829662,-11219.4773665322,-13141.9456180815,0.488803202817085,36,6489.58390315572,7479.91197159059,3571.74411521541,3486.69647326323,-341.08702684525,-136.07247537602,0.944474190022174,17,4959.52724627662,3894.44332105204,5035.99562711979,5730.30985605869,1459.64577820054,1149.43009380384,1.2,42,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",1,19601.0136564129,19601.0136564129,NA,0,0,0,1,4,22246.229031679,21932.2248959905,13539.5079615865,16532.5688734926,-2206.86215720104,-1888.41275227204,0.798647946909873,1,9975.07056305998,9975.07056305998,NA,0,0,0,1,3,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",15,12834.9718894227,9608.53284149521,9956.0594305887,9820.24234061855,588.27158346947,462.991873840387,0.734603548037428,1,22238.7491389237,22238.7491389237,NA,-7.27595761418343e-12,0,0,1,9,11346.611962451,10861.3625891707,6220.48157130731,8305.2359477818,-949.786373832417,-425.495724599531,2.43260904075185,6,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",1,25559.8083842447,25559.8083842446,Inf,0,0,0,1,22,17547.8063873325,12228.5008713048,11227.7412593665,15297.1580481464,4029.96819551737,1193.6307376726,0.797915143781584,8,5895.9738252655,3251.5811773761,3932.36165899622,7478.75278733837,-932.34407477455,-817.983056500706,0.907213517649225,6,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",NA,NA,NA,NA,NA,NA,NA,NA,8,1597.47735356313,919.878920695986,1363.84139633676,1580.27794229942,-142.606162064589,-264.696555335154,1.68169072432078,5,8008.79254966008,8623.4038449412,5025.8823164318,4562.0292278588,877.807968250302,1969.4532780623,2.61165899712742,9,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",7,16535.437553657,9492.86668099721,14154.3548176101,26201.8389866245,2370.48765834367,8986.92443907136,NA,4,12706.0788021445,13399.1594919686,5968.20185497959,9046.53617983102,-2046.92669166455,-1385.20217857389,0.509517804188527,1,13611.273505981,13611.273505981,NA,1.81898940354586e-12,0,0,NA,2,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",12,4521.75448669292,3699.90158615098,3180.55936508778,2852.53185348835,-993.080294947511,-1138.20522173552,1.30645036482854,65,3792.46262614783,2660.49270769507,2624.19555341532,1997.11776757311,958.096089677882,194.377304911524,2.2166789303964,10,1792.32159004567,1788.45622046557,725.699583349749,1480.66798389765,-230.496521296386,-404.225871398122,0.393640072316406,26,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",1,16049.3827160494,16049.3827160494,NA,0,0,0,1,6,28614.2900022417,25840.1337629681,16066.9618911531,25097.4658869396,1919.32992905986,1474.97408645069,0.982142832307589,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",3,8926.62062083286,10258.1102944301,6805.49953109278,10139.9659637029,524.007893848424,351.700934842855,1.03126739960683,3,1314.38844719356,1580.92692184272,879.368459544747,1585.13178848063,157.772344974746,233.251299745177,NA,2,884.311421209226,884.311421209226,4.15733776078842,5.87936344467278,0.440442402444583,0.496309901173676,1.25773650392889,4,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",1,8258.71781466248,8258.71781466248,NA,0,0,0,1,3,241.47168247706,185.562586085216,104.569837655955,180.190206865363,-36.4512436595694,-35.7133743336756,NA,28,1370.58373729785,1306.90925211549,908.048422649769,1151.21521052871,-136.118887621857,21.635657892042,1.14788089938867,25,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",4,59318.7646141739,61751.3652444639,22769.0299185138,21080.6744234765,-17604.4783779998,-15256.2294642315,0.191234408393059,1,15641.1821744338,15641.1821744338,Inf,0,0,0,1,1,36891.1802410839,36891.1802410839,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",62,10911.1218593279,7642.35709107278,9024.76636588811,9190.96791519033,3924.75697734907,3449.0366846934,0.554611283028218,12,15307.5161136563,14925.3647020599,8077.71796457816,17326.0304255387,3226.78998290105,444.678978572816,1.19636129076187,4,6203.82587990848,6330.55057610652,3881.92059601656,8116.6989380902,-1209.56217147462,-1043.23119959534,0.958810504210758,6,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",24,75311.3887941202,94127.3487406837,51253.559073887,78299.3504629831,-36848.9755044386,-859.811140921249,0.314159073706611,70,35422.4431603966,35696.317320018,27944.7983471325,39900.8640355884,16156.3592556619,15792.4146730821,1,4,30711.887716148,29740.3309051246,42144.9054093454,70500.6990752949,-8670.22705814979,-5918.70223649469,0.908926039454247,56,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",NA,NA,NA,NA,NA,NA,NA,NA,5,1245.40403584873,658.815139616538,1387.19162186295,1632.40565430046,-426.700014883958,-459.869034747434,NA,5,7224.88159095237,5976.18595872635,5950.5343938136,8655.54626001173,1677.63782606894,1989.7747991267,NA,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,3644.45320161965,3644.45320161965,Inf,0,0,0,1,52,9763.63658003461,12511.3116842083,7442.79514528584,8422.73628818766,-4529.5994851026,-4028.6201562293,0.139771348668552,63,6476.33053708887,4548.95342127972,6255.8636451,5831.12512259145,1511.10101317113,976.28265107082,0.650977497053448,40,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",18,24156.6091636971,21310.6082196471,13861.2034650563,14767.7004074356,3564.09243855635,4303.98265465009,1.247260623865,1,9495.12019397899,9495.12019397899,NA,0,0,0,1,20,17142.4947706601,13598.3813383329,13012.5541232765,17806.6726789483,4226.66140847729,4548.10632933027,0.956521739130435,33,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",2,12384.4758026744,12384.4758026744,1872.23644685931,2647.74217511765,0,0,1,1,207.701891708188,207.701891708188,NA,0,0,0,1,1,540.02491844129,540.02491844129,NA,0,0,0,1,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",53,7122.58873909427,4138.77584655172,6861.09668760156,7831.12803509271,-121.182744841868,-384.256292376333,2.17239038882561,22,6359.4130886759,4945.97560111118,4363.38196850323,5255.09907618062,-2088.058942169,-2205.62462692212,0.102771064711114,33,4400.293997468,3666.41674557804,3340.89824618309,3289.55664543918,-1206.26231383473,-917.762323986214,1.25086504250154,9,"2009","East Asia and Pacific","Vietnam","Lower middle income"
