"countryOnly","country","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Nigeria","Nigeria2014",5,-0.351849349979155,-0.181672009849191,0.809643031252275,1.24038461538462,0.679761531807198,0.491339025958801,0.964837038286937,6,0.218294764568564,0.260106667264405,0.148101793622175,0.0912139503688799,0.0459452738127468,0.0513778477296745,0.827348579349452,9,0.949666742932618,1.23121177820636,0.613289920418974,0.557009198676155,0.000851541560218187,0.0389479269691628,0.942512010452497,4,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",1,0.20669698222406,0.20669698222406,NA,0,0,0,1,2,0.415285250622692,0.415285250622692,0.222393625422431,0.314512081257724,0.0591198498886287,0.0673954459837981,0.762903044861022,3,0.807140449041624,0.930046667244656,0.620231657986978,0.961136068955391,-0.575418113070869,-0.587029077031447,1,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",NA,NA,NA,NA,NA,NA,NA,NA,4,0.501476588664527,0.491497157327496,0.506962222283574,1.01737934479244,-0.170522431781985,-0.143434353307395,1.95412005383071,1,-4.15512465373961,-4.15512465373961,NA,0,0,0,1,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",1,0.37037037037037,0.37037037037037,NA,0,0,0,1,3,1.32568806203093,1.58030756245922,1.33133778948973,2.02290504508507,0.913920339496523,0.798497660131255,0.0628766685190056,3,1.55973709407804,1.4722980585227,0.338644350613465,0.611974956288492,-0.124981134817155,-0.105242347061073,2.54913427656713,2,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",14,0.969550287664489,0.750252200010401,0.669765732425141,0.745089184917589,-0.182735153839231,-0.371458997798428,0.994836088395268,11,0.730283515382021,0.74417008901186,0.685952362746135,0.769722133503673,-0.47923281027025,-0.453118067318346,1.49640958534228,11,0.972834945868189,0.973730041211983,0.520476027459722,0.639337937692861,0.37077646493769,0.286274493306595,0.125832806446859,1,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,0.335365853658537,0.335365853658537,Inf,0,0,0,1,7,0.859345782933907,0.881668350636289,0.544750397544374,0.824715998908812,0.0894270790976214,0.043760944227201,1.66666666666667,8,0.897385161228326,0.787660216440911,0.841160670624588,0.873720338481567,-0.133428107028878,-0.102974619576321,3,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,8,1.03233123104958,0.893080013201044,0.856109674755404,0.784883720930233,-0.198222001738006,-0.43236908899885,1.09118654063303,10,1.00580190993189,1.05060874313168,0.64236924149885,1.29702401470757,-0.238990862282697,-0.314153426558592,1.0939074939305,3,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,6,1.06736178068719,0.957640819384476,0.304237697144146,0.296705192340866,0.0346500886044233,0.0346500886044233,0.8375,3,1.01122716396085,0.94488188976378,0.276165331723654,0.567979633284705,-0.0709212996336293,-0.081051705534874,0.915895778774752,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",NA,NA,NA,NA,NA,NA,NA,NA,10,0.690667384939352,0.730584865209276,0.171735725775705,0.243141635306242,0.0308948637921011,0.00108578687060793,0.289424476925114,1,25.1372549019609,25.1372549019609,NA,0,0,0,1,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",1,0.25531914893617,0.25531914893617,NA,0,0,0,1,2,0.324639783452293,0.324639783452293,0.0435588071759138,0.0616014558689718,0,0,1,1,0.833333333333333,0.833333333333333,NA,0,0,0,1,3,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Vietnam","Vietnam2009",1,0.458015267175573,0.458015267175573,NA,0,0,0,1,9,2.65445210365379,2.86188031071155,1.63046826168403,2.52361381498306,-0.434877960406379,-0.377925996215082,0.957532711412657,22,1.63459353264179,1.44588030807564,1.50630462354241,1.93012798339675,-0.372763541680276,-0.268631388384566,0.741870816316214,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,0.8,0.8,NA,0,0,0,1,1,1.02258201959949,1.02258201959949,NA,0,0,0,1,2,0.399986080178174,0.399986080178174,0.30050069640347,0.424972160356347,0.106243040089087,0.106243040089087,0.666666666666667,3,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",4,0.361204307212745,0.357123139073947,0.289630121118714,0.643759225848778,0.0691433618964111,0.0683143064969354,0.548852139280909,NA,NA,NA,NA,NA,NA,NA,NA,6,0.506395094121717,0.506324243907821,0.360211210087636,0.610165118679051,-0.14362879878739,-0.115652215809971,1.25,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
