"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Jordan","Jordan2013",6,39392.117259544,10929.9972066409,66890.3317364912,57392.6760011105,35643.5199121384,4737.18656194484,0.371212889659902,-4,6,39392.117259544,10929.9972066409,66890.3317364912,57392.6760011105,35643.5199121384,4737.18656194484,0.371212889659902,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",9,210014.617677346,96795.9640265716,330477.4522834,265346.732921589,101078.411429433,44401.8199340805,1.66083571435707,-7,9,210014.617677346,96795.9640265716,330477.4522834,265346.732921589,101078.411429433,44401.8199340805,1.66083571435707,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",1,3700.01054503005,3700.01054503005,NA,0,0,0,1,13,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",4,6966.68740041801,7190.14993009904,1794.69206132887,1272.1012297977,-110.208113945103,-31.8025307449426,0.707657154862205,10,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",6,26564.8249252002,14258.3091417369,33491.4462408273,71273.4773483793,26662.3835957084,24435.9388566416,2.33209201280555,-5,6,26564.8249252002,14258.3091417369,33491.4462408273,71273.4773483793,26662.3835957084,24435.9388566416,2.33209201280555,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",10,5825.65681653292,4052.38030810861,7687.81305171733,0,16313.3953769043,14487.7777254696,0.445422262955188,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",20,707.25466853376,264.687492570886,1250.15618532336,451.532799826607,90.0055851003793,867.147609799223,0.532154176714552,2,20,707.25466853376,264.687492570886,1250.15618532336,451.532799826607,90.0055851003793,867.147609799223,0.532154176714552,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",17,6178.38543290473,1912.67867494963,9570.98301625155,6379.74998754815,-1877.35607364981,-4892.9700083696,3.82990121583256,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",4,24251.6537938568,24996.9211900038,16950.223810919,10069.699100608,18322.6611167468,19004.3086347356,0.577505577839966,1,4,24251.6537938568,24996.9211900038,16950.223810919,10069.699100608,18322.6611167468,19004.3086347356,0.577505577839966,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",9,45896.3343328602,37364.3776236598,49381.4645217859,0,18690.756856288,13320.1332663931,0.617289989786029,-5,9,45896.3343328602,37364.3776236598,49381.4645217859,0,18690.756856288,13320.1332663931,0.617289989786029,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",2,487590.260847192,487590.260847192,947534.095060673,1340015.56804572,90594.1529384739,95715.3977175515,1.11523406901676,3,2,487590.260847192,487590.260847192,947534.095060673,1340015.56804572,90594.1529384739,95715.3977175515,1.11523406901676,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",13,1047973.5805403,111225.256218492,1205872.24328384,2073858.26135302,-166055.296647825,-76194.9966137504,0.549460254405366,-8,13,1047973.5805403,111225.256218492,1205872.24328384,2073858.26135302,-166055.296647825,-76194.9966137504,0.549460254405366,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,59662.3845280723,25136.4511289481,84112.4930220898,79818.214485691,54692.0480923636,38274.1403775287,1.48713596041834,-5,5,59662.3845280723,25136.4511289481,84112.4930220898,79818.214485691,54692.0480923636,38274.1403775287,1.48713596041834,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",4,27285.7312746515,26362.8206852681,5631.22100870531,4767.10705712708,-1763.9495078051,-3522.56880111153,0.856959478761739,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",11,166976.1565134,98869.5946483353,156147.457350416,300317.860709337,-47763.4712972301,1279.00325398075,0.974370575998982,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",6,150841.882799187,159421.348142726,145678.891838182,299961.360252263,-143169.842568102,-93314.4403269352,0.0186779193161233,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Vietnam","Vietnam2009",20,23280.4251557513,15575.9569843143,19822.2186134234,24523.7956888429,4464.55528075358,6406.62728535039,1.17796089549283,-14,20,23280.4251557513,15575.9569843143,19822.2186134234,24523.7956888429,4464.55528075358,6406.62728535039,1.17796089549283,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",5,19098215.9871874,3652225.88577785,40706599.6661567,15252671.6092187,-630625.879317535,1172699.84322874,0.914649198974125,-3,5,19098215.9871874,3652225.88577785,40706599.6661567,15252671.6092187,-630625.879317535,1172699.84322874,0.914649198974125,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
