"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Kenya","Kenya2013",17,0.151063386800154,0.153345994957307,0.0778907658778553,0.109090909090909,-0.0556661574399711,-0.057769879304207,1.88899569422446,17,0.151063386800154,0.153345994957307,0.0778907658778553,0.109090909090909,-0.0556661574399711,-0.057769879304207,1.88899569422446,-16,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",9,0.272238439023597,0.278781178369067,0.124746130683718,0.095664,-0.0775771323252495,-0.0498754842727727,NA,9,0.272238439023597,0.278781178369067,0.124746130683718,0.095664,-0.0775771323252495,-0.0498754842727727,NA,-9,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",2,0.201199155463111,0.201199155463111,0.00527871059216541,0,-0.000768371190010329,-0.00192286075593649,2.78365654920395,2,0.201199155463111,0.201199155463111,0.00527871059216541,0,-0.000768371190010329,-0.00192286075593649,2.78365654920395,1,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",45,0.177469127528912,0.166666666666667,0.121284199941707,0,0.035100831652814,-0.0264073208227867,1,45,0.177469127528912,0.166666666666667,0.121284199941707,0,0.035100831652814,-0.0264073208227867,1,13,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",6,0.290949485919595,0.290086041700045,0.193613433429167,0.231632653061225,-0.160061808246324,-0.156334651012349,0.676470588235294,6,0.290949485919595,0.290086041700045,0.193613433429167,0.231632653061225,-0.160061808246324,-0.156334651012349,0.676470588235294,-6,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,37,0.237912502562869,0.275687022424059,0.133961895893603,0.155,-0.000284122376060688,-0.00478587623619675,0.508316114972112,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",10,0.249069468126452,0.251812458614315,0.074202359611899,0.105925925925926,-0.0191934406670051,-0.0165610225318772,0.995810343292374,10,0.249069468126452,0.251812458614315,0.074202359611899,0.105925925925926,-0.0191934406670051,-0.0165610225318772,0.995810343292374,-10,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",3,0.245910262774815,0.246389505648111,0.051258232143022,0,0.00226829865034337,0.0147220196663352,1,3,0.245910262774815,0.246389505648111,0.051258232143022,0,0.00226829865034337,0.0147220196663352,1,3,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",NA,NA,NA,NA,NA,NA,NA,NA,14,0.235938136951587,0.0472475704028799,0.328786034996233,0.3582,-0.0957041121324261,-0.153944848102928,0.994217445892726,1,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",21,0.194099117905483,0.188785101671984,0.0850028423196047,0.134615384615385,-0.0195460663427633,-0.0113878883642801,3.22748576193537,21,0.194099117905483,0.188785101671984,0.0850028423196047,0.134615384615385,-0.0195460663427633,-0.0113878883642801,3.22748576193537,-19,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",6,0.125361612735165,0.133628363682134,0.070136515702284,0.0381298562843968,0.0264657434304689,0.0712443932572879,0.741982952587404,6,0.125361612735165,0.133628363682134,0.070136515702284,0.0381298562843968,0.0264657434304689,0.0712443932572879,0.741982952587404,-6,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",5,0.271414194077584,0.239732847568729,0.201410693795893,0.155,0.131410859781508,0.128558733186868,0.236234305958671,5,0.271414194077584,0.239732847568729,0.201410693795893,0.155,0.131410859781508,0.128558733186868,0.236234305958671,-4,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",10,0.325703764596326,0.34084566766396,0.227545290010211,0.370393948028072,0.118193459362694,0.106150591319531,0.174603238915689,10,0.325703764596326,0.34084566766396,0.227545290010211,0.370393948028072,0.118193459362694,0.106150591319531,0.174603238915689,-8,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",58,0.347005063392398,0.333333333333333,0.178614206457844,0.214722378014582,-0.0325732423817078,0.00581533899544172,0.737141126791939,58,0.347005063392398,0.333333333333333,0.178614206457844,0.214722378014582,-0.0325732423817078,0.00581533899544172,0.737141126791939,-38,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovakia","Slovakia2013",6,0.270904432142609,0.20843063433737,0.211658338546064,0.169731457900075,0.0663867654862359,0.0370908016763119,0.372781239176048,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",12,0.238876991243348,0.216026687913657,0.161366242086064,0.321241664947635,-0.00228926603103123,-0.0446034167921431,1.47093903480812,12,0.238876991243348,0.216026687913657,0.161366242086064,0.321241664947635,-0.00228926603103123,-0.0446034167921431,1.47093903480812,-12,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",105,0.236946697600032,0.257373547477433,0.107297732029335,0.183610731707317,-0.00660046710882212,-0.0352362671866861,0.736283984321809,105,0.236946697600032,0.257373547477433,0.107297732029335,0.183610731707317,-0.00660046710882212,-0.0352362671866861,0.736283984321809,-104,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",13,0.213979350813667,0.228404702365137,0.130496593838317,0.209900542495479,-0.0817504640132684,-0.0659224167274311,0.877893300585792,13,0.213979350813667,0.228404702365137,0.130496593838317,0.209900542495479,-0.0817504640132684,-0.0659224167274311,0.877893300585792,-13,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",16,0.177284590097313,0.161034892655042,0.131778009630433,0.12090395480226,0.0246752298120795,0.00444812221245486,2.8499216859175,16,0.177284590097313,0.161034892655042,0.131778009630433,0.12090395480226,0.0246752298120795,0.00444812221245486,2.8499216859175,-11,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",NA,NA,NA,NA,NA,NA,NA,NA,5,0.110662059587357,0.0932928896826071,0.105970531466996,0.0737223093337735,-0.00628392865685936,-0.00870737739804591,0.944056432621312,0,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",83,0.279442077949083,0.251186109874672,0.197865128388906,0.236212591986917,-0.0141908610985881,-0.0162016283546394,1.67644304020466,83,0.279442077949083,0.251186109874672,0.197865128388906,0.236212591986917,-0.0141908610985881,-0.0162016283546394,1.67644304020466,-81,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",3,0.300032611701618,0.3,0.0374937796133675,0,-0.0310170949358714,-0.0392758995327486,1,3,0.300032611701618,0.3,0.0374937796133675,0,-0.0310170949358714,-0.0392758995327486,1,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",25,0.119079728320365,0.131254706179088,0.0787259568348365,0.092735294117647,-0.0192179640002151,-0.0171163485520054,1.27988013167152,25,0.119079728320365,0.131254706179088,0.0787259568348365,0.092735294117647,-0.0192179640002151,-0.0171163485520054,1.27988013167152,-24,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",15,0.149432873873955,0.0951635047907913,0.111426246628806,0.195506947141316,0.0609811727797842,0.0624657626139687,0.633015825723065,15,0.149432873873955,0.0951635047907913,0.111426246628806,0.195506947141316,0.0609811727797842,0.0624657626139687,0.633015825723065,-15,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
