"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Ecuador","Ecuador2010",8,0.750461682677623,0.736369517777432,0.880795584682907,0.809515750486078,0.329032768616627,0.164756661666623,0.315584312378476,8,0.750461682677623,0.736369517777432,0.880795584682907,0.809515750486078,0.329032768616627,0.164756661666623,0.315584312378476,8,0.750461682677623,0.736369517777432,0.880795584682907,0.809515750486078,0.329032768616627,0.164756661666623,0.315584312378476,-16,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",36,1.1717184065806,0.789132286049523,1.39325351879508,1.18963239637764,-0.130886543953828,0.0780976437652957,1.23436291576453,36,1.1717184065806,0.789132286049523,1.39325351879508,1.18963239637764,-0.130886543953828,0.0780976437652957,1.23436291576453,36,1.1717184065806,0.789132286049523,1.39325351879508,1.18963239637764,-0.130886543953828,0.0780976437652957,1.23436291576453,-68,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",2,0.314212882650788,0.314212882650788,0.23594704612321,0,-0.190772242411349,-0.152557753828577,1,2,0.314212882650788,0.314212882650788,0.23594704612321,0,-0.190772242411349,-0.152557753828577,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",7,1.02900653435748,0.673260739064305,0.993304506042849,2.10157315456868,0.0301918892988321,0.0704470073856121,0.973280512530372,NA,NA,NA,NA,NA,NA,NA,NA,7,1.02900653435748,0.673260739064305,0.993304506042849,2.10157315456868,0.0301918892988321,0.0704470073856121,0.973280512530372,-6,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",22,1.12314125722898,0.465001119298629,2.17220251499915,1.04896863994634,2.70435337096388,2.60509757496515,0.189013576126363,22,1.12314125722898,0.465001119298629,2.17220251499915,1.04896863994634,2.70435337096388,2.60509757496515,0.189013576126363,22,1.12314125722898,0.465001119298629,2.17220251499915,1.04896863994634,2.70435337096388,2.60509757496515,0.189013576126363,-42,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",6,0.764970892797761,0.86014877989906,0.305463267988114,0.124746481313507,0.097652766131117,0.0776964589171953,3.69987219039136,6,0.764970892797761,0.86014877989906,0.305463267988114,0.124746481313507,0.097652766131117,0.0776964589171953,3.69987219039136,6,0.764970892797761,0.86014877989906,0.305463267988114,0.124746481313507,0.097652766131117,0.0776964589171953,3.69987219039136,-10,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",7,1.34263739067955,1.15336414012421,0.803519623502149,1.19952002299298,-0.190393830397162,-0.213860185210078,0.986946292039825,7,1.34263739067955,1.15336414012421,0.803519623502149,1.19952002299298,-0.190393830397162,-0.213860185210078,0.986946292039825,7,1.34263739067955,1.15336414012421,0.803519623502149,1.19952002299298,-0.190393830397162,-0.213860185210078,0.986946292039825,-14,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"India","India2014",108,1.57697670250739,1.50805067615807,0.983920435973631,1.19184612855499,0.102830242062233,0.069027072101631,1.05709143653715,108,1.57697670250739,1.50805067615807,0.983920435973631,1.19184612855499,0.102830242062233,0.069027072101631,1.05709143653715,108,1.57697670250739,1.50805067615807,0.983920435973631,1.19184612855499,0.102830242062233,0.069027072101631,1.05709143653715,-215,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",8,0.695421205018933,0.402821777658124,0.575925814812378,1.20319634703196,0.333314632491045,0.313668729410614,0.933725286587931,8,0.695421205018933,0.402821777658124,0.575925814812378,1.20319634703196,0.333314632491045,0.313668729410614,0.933725286587931,8,0.695421205018933,0.402821777658124,0.575925814812378,1.20319634703196,0.333314632491045,0.313668729410614,0.933725286587931,-16,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",5,0.135269324212849,0.0288802416914581,0.195687815253987,0.321828707813086,-0.0823690323066751,-0.115937027625572,3.20892980032748,NA,NA,NA,NA,NA,NA,NA,NA,5,0.135269324212849,0.0288802416914581,0.195687815253987,0.321828707813086,-0.0823690323066751,-0.115937027625572,3.20892980032748,-4,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",14,0.978599615806227,0.958412695172745,0.298899964298682,0.358697746099018,-0.0329564228896427,-0.129079375573156,0.482758620689655,14,0.978599615806227,0.958412695172745,0.298899964298682,0.358697746099018,-0.0329564228896427,-0.129079375573156,0.482758620689655,14,0.978599615806227,0.958412695172745,0.298899964298682,0.358697746099018,-0.0329564228896427,-0.129079375573156,0.482758620689655,-28,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",8,0.89705588120715,0.511612989332116,0.810661757643478,1.60136110538255,-0.139348100300103,0.164944819684853,1.40510887772194,8,0.89705588120715,0.511612989332116,0.810661757643478,1.60136110538255,-0.139348100300103,0.164944819684853,1.40510887772194,8,0.89705588120715,0.511612989332116,0.810661757643478,1.60136110538255,-0.139348100300103,0.164944819684853,1.40510887772194,-16,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",10,0.437266068528232,0.5773180472614,0.307025751280686,0.539485590354668,-0.0726334643364905,-0.104147378594901,0.426582885389334,10,0.437266068528232,0.5773180472614,0.307025751280686,0.539485590354668,-0.0726334643364905,-0.104147378594901,0.426582885389334,10,0.437266068528232,0.5773180472614,0.307025751280686,0.539485590354668,-0.0726334643364905,-0.104147378594901,0.426582885389334,-18,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",17,0.409951831507232,0.441758983296201,0.241373093151556,0.424360220278588,-0.00754769967066657,0.00705565570728525,0.949805484706011,17,0.409951831507232,0.441758983296201,0.241373093151556,0.424360220278588,-0.00754769967066657,0.00705565570728525,0.949805484706011,17,0.409951831507232,0.441758983296201,0.241373093151556,0.424360220278588,-0.00754769967066657,0.00705565570728525,0.949805484706011,-34,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",8,0.973369488100261,0.153436307708446,3.37555644903669,0.707387627948376,-0.307631441460547,-1.11037255246162,0.317708067515666,8,0.973369488100261,0.153436307708446,3.37555644903669,0.707387627948376,-0.307631441460547,-1.11037255246162,0.317708067515666,8,0.973369488100261,0.153436307708446,3.37555644903669,0.707387627948376,-0.307631441460547,-1.11037255246162,0.317708067515666,-11,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",4,0.431733184610553,0.470432847596398,0.272628840819694,0,-0.337724402237761,-0.28442348662346,1.35153075661086,4,0.431733184610553,0.470432847596398,0.272628840819694,0,-0.337724402237761,-0.28442348662346,1.35153075661086,4,0.431733184610553,0.470432847596398,0.272628840819694,0,-0.337724402237761,-0.28442348662346,1.35153075661086,-2,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",4,0.719196521892556,0.829858152357423,0.51935472855788,1.00076052001027,0.00395347393759875,-0.0148328275431099,0.756925727359236,NA,NA,NA,NA,NA,NA,NA,NA,4,0.719196521892556,0.829858152357423,0.51935472855788,1.00076052001027,0.00395347393759875,-0.0148328275431099,0.756925727359236,-2,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",5,0.899470053878829,0.746772883817997,0.938001851525202,2.13685113685114,-0.199816142602427,-0.147341956594658,1.13670536321094,5,0.899470053878829,0.746772883817997,0.938001851525202,2.13685113685114,-0.199816142602427,-0.147341956594658,1.13670536321094,5,0.899470053878829,0.746772883817997,0.938001851525202,2.13685113685114,-0.199816142602427,-0.147341956594658,1.13670536321094,-8,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",5,0.795857447160794,0.807167081736913,0.122800229385559,0.132505175983437,0.00542757123983237,0.0404626835670868,0.958729709614966,NA,NA,NA,NA,NA,NA,NA,NA,5,0.795857447160794,0.807167081736913,0.122800229385559,0.132505175983437,0.00542757123983237,0.0404626835670868,0.958729709614966,-2,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",2,0.941163296023702,0.941163296023702,0.625365428155724,0,0.0809113450803123,0.312775705221651,0.9065182718181,NA,NA,NA,NA,NA,NA,NA,NA,2,0.941163296023702,0.941163296023702,0.625365428155724,0,0.0809113450803123,0.312775705221651,0.9065182718181,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",39,0.513820170795878,0.45661373468287,0.775319951410975,0.73225516621743,-0.0978745674843887,-0.106469707798231,0.32,39,0.513820170795878,0.45661373468287,0.775319951410975,0.73225516621743,-0.0978745674843887,-0.106469707798231,0.32,39,0.513820170795878,0.45661373468287,0.775319951410975,0.73225516621743,-0.0978745674843887,-0.106469707798231,0.32,-74,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",NA,NA,NA,NA,NA,NA,NA,NA,6,0.848501312639779,0.768280535600199,0.434327750476751,0.0996488104404207,-0.24565585609027,-0.223873954789054,5.27292466085843,6,0.848501312639779,0.768280535600199,0.434327750476751,0.0996488104404207,-0.24565585609027,-0.223873954789054,5.27292466085843,-6,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",17,0.957121463420137,0.707017582719669,0.741921978127468,1.19410892138165,-0.0115375341525507,-0.0309070127528132,0.425198804293969,17,0.957121463420137,0.707017582719669,0.741921978127468,1.19410892138165,-0.0115375341525507,-0.0309070127528132,0.425198804293969,17,0.957121463420137,0.707017582719669,0.741921978127468,1.19410892138165,-0.0115375341525507,-0.0309070127528132,0.425198804293969,-34,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",6,0.653772320931274,0.514431718954697,0.56084695367098,0.686777768510702,0.577626880059928,0.459847486952755,0.0360263746399757,6,0.653772320931274,0.514431718954697,0.56084695367098,0.686777768510702,0.577626880059928,0.459847486952755,0.0360263746399757,6,0.653772320931274,0.514431718954697,0.56084695367098,0.686777768510702,0.577626880059928,0.459847486952755,0.0360263746399757,-9,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",36,1.31859413773505,1.50842164115028,1.60961632923338,1.70772466986093,-0.26596023157869,0.250811325947737,3.94772560268902,36,1.31859413773505,1.50842164115028,1.60961632923338,1.70772466986093,-0.26596023157869,0.250811325947737,3.94772560268902,36,1.31859413773505,1.50842164115028,1.60961632923338,1.70772466986093,-0.26596023157869,0.250811325947737,3.94772560268902,-71,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",8,0.492151059957328,0.369735445807518,0.402157893486653,0.810967103394692,-0.190124865496827,-0.140009861329909,2.40375089952714,8,0.492151059957328,0.369735445807518,0.402157893486653,0.810967103394692,-0.190124865496827,-0.140009861329909,2.40375089952714,8,0.492151059957328,0.369735445807518,0.402157893486653,0.810967103394692,-0.190124865496827,-0.140009861329909,2.40375089952714,-16,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,0.582723947419291,0.644113319426362,0.258168366872202,0.388651379712398,-0.0399595817497769,-0.0436035559852771,1.1116758235413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",7,0.937466897065877,0.873135762316395,0.355355795736775,0.171703036950191,0.125200620711029,0.151252318596257,0.535337934840653,NA,NA,NA,NA,NA,NA,NA,NA,7,0.937466897065877,0.873135762316395,0.355355795736775,0.171703036950191,0.125200620711029,0.151252318596257,0.535337934840653,-7,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",5,0.43732112037754,0.411762135465149,0.29003621321311,0.375611890502366,0.0766096622294538,0.12391549765415,0.618271627494358,NA,NA,NA,NA,NA,NA,NA,NA,5,0.43732112037754,0.411762135465149,0.29003621321311,0.375611890502366,0.0766096622294538,0.12391549765415,0.618271627494358,-4,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",8,0.662108915286593,0.319896213679914,0.62629879511658,0.889991325092171,-0.0970353695064651,-0.0734332311390296,6.3662765400109,8,0.662108915286593,0.319896213679914,0.62629879511658,0.889991325092171,-0.0970353695064651,-0.0734332311390296,6.3662765400109,8,0.662108915286593,0.319896213679914,0.62629879511658,0.889991325092171,-0.0970353695064651,-0.0734332311390296,6.3662765400109,-16,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",11,0.560265026679499,0.552732686165171,0.242004145202841,0.45443538622972,0.0817671554141923,0.223601415099563,1.06928041886075,11,0.560265026679499,0.552732686165171,0.242004145202841,0.45443538622972,0.0817671554141923,0.223601415099563,1.06928041886075,11,0.560265026679499,0.552732686165171,0.242004145202841,0.45443538622972,0.0817671554141923,0.223601415099563,1.06928041886075,-21,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Turkey","Turkey2013",5,0.369211193678894,0.30719062175244,0.686504896953614,0.485885750633116,0.128479125864235,2.25617811427908,1.21517466171447,NA,NA,NA,NA,NA,NA,NA,NA,5,0.369211193678894,0.30719062175244,0.686504896953614,0.485885750633116,0.128479125864235,2.25617811427908,1.21517466171447,-5,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",8,0.144658555159625,0.0886803256632295,0.143108819675714,0.180703203110233,-0.0377098960025397,-0.037025114800647,1.0375604108175,NA,NA,NA,NA,NA,NA,NA,NA,8,0.144658555159625,0.0886803256632295,0.143108819675714,0.180703203110233,-0.0377098960025397,-0.037025114800647,1.0375604108175,-6,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",5,0.0424381640258791,0.0477754057533806,0.0245836834778071,0.0516994783779236,0.0125787254472517,0.011447353719999,0.0881085162983343,5,0.0424381640258791,0.0477754057533806,0.0245836834778071,0.0516994783779236,0.0125787254472517,0.011447353719999,0.0881085162983343,5,0.0424381640258791,0.0477754057533806,0.0245836834778071,0.0516994783779236,0.0125787254472517,0.011447353719999,0.0881085162983343,-10,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",8,0.777108123377298,0.683513333074941,0.421700884875853,0.458776660094566,-0.0417752875591025,-0.119890885088673,0.482731598060089,8,0.777108123377298,0.683513333074941,0.421700884875853,0.458776660094566,-0.0417752875591025,-0.119890885088673,0.482731598060089,8,0.777108123377298,0.683513333074941,0.421700884875853,0.458776660094566,-0.0417752875591025,-0.119890885088673,0.482731598060089,-15,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",6,8.97908895467492,0.942924096989613,16.9767557662564,2.44511278195489,-6.24125918242587,-4.77950434363677,2.88263671115328,6,8.97908895467492,0.942924096989613,16.9767557662564,2.44511278195489,-6.24125918242587,-4.77950434363677,2.88263671115328,6,8.97908895467492,0.942924096989613,16.9767557662564,2.44511278195489,-6.24125918242587,-4.77950434363677,2.88263671115328,-12,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",21,0.243468453352513,0.162576477007333,0.235176754579156,0.173258429640915,0.102534580164131,0.0910737595550124,0.272547689779916,NA,NA,NA,NA,NA,NA,NA,NA,21,0.243468453352513,0.162576477007333,0.235176754579156,0.173258429640915,0.102534580164131,0.0910737595550124,0.272547689779916,-21,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
