"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Egypt","Egypt2013",3,0.0224166483907268,0.0221662170394653,0.00755488694292292,0,-0.000107522480196397,-0.00352196970502478,1,1,0.198473282442748,0.198473282442748,NA,0,0,0,1,33,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",1,0.600000000000001,0.600000000000001,NA,0,0,0,1,4,0.167411501498918,0.117914730133513,0.189219079507118,0.0991958018128535,0.154864389358827,0.15971639320093,0.169263516389953,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"India","India2014",140,0.295999897741857,0.278863502122741,0.263606181973031,0.336916835699797,0.0457510309991658,0.0226610752043473,1.63168366585058,399,0.349807392194375,0.315789473684211,0.212858341055447,0.259208542539801,0.0560262152221495,0.002978495839549,0.9,6,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",2,0.0940923990985895,0.0940923990985895,0.064796758688975,0.0916364549357651,-0.0304171692704274,-0.040493622300203,10.637434409867,1,0.823529411764706,0.823529411764706,NA,0,0,0,1,3,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,5,0.549600776303423,0.584702168732024,0.242108540250693,0,0.00659494478343428,0.0346025669267741,1,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",4,0.635819416846237,0.680165964558073,0.166183024067571,0.242406644845669,-0.0667467249683995,-0.0671051318435405,1.05936702916786,1,0.750394944707741,0.750394944707741,NA,0,0,0,1,2,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",4,0.110659102264493,0.0751133827877623,0.149201647237816,0.247881653212275,0.0512100514951977,0.0879151054325701,0.524214593891428,2,0.0380580276390999,0.0380580276390999,0.00124539695671588,0.00176125726672578,-0.000963603792421078,-0.000745147305153216,3.92250922509225,3,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",NA,NA,NA,NA,NA,NA,NA,NA,8,0.533153832675589,0.645987702575639,0.237404327271554,0.465779822036999,-0.00232895423522632,-0.0967701845120097,0.442335803580065,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",12,0.246531642373298,0.276474454706092,0.128219235674846,0.223393003202736,-0.0640083916088854,-0.026793563743599,1.94645193333038,3,0.313882367980398,0.319010878695354,0.0291001453233472,0,-0.00394233975153572,-0.00866158224359611,1.99994457121636,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",4,0.463858170712339,0.470458394709019,0.0848098119624154,0.0906318754936947,-0.0478968097973295,-0.103576894128109,1.25484235212049,1,0.694980694980695,0.694980694980695,NA,0,0,0,1,3,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",43,0.434060710173001,0.465845283911388,0.328263113825405,0.506339983622132,0.0207608305221367,0.0365336632969171,1.21556229670414,56,0.429843122788199,0.357970324744554,0.283946252164741,0.415745943557043,-0.0108831606225306,-0.100671854772346,1.12875838187382,3,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,27,0.373152500496447,0.408350713835409,0.21247205268479,0.396429161844933,0.0507202378189079,-0.00776940014357279,1.36670734549675,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",1,0.431910569105691,0.431910569105691,NA,0,0,0,1,9,0.508412066122258,0.474643925993367,0.159328090976947,0.0816156533774789,-0.0339716115541733,-0.0189811365077497,1.99267865814049,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",1,0.258785942492013,0.258785942492013,NA,0,0,0,1,3,0.0645339641453262,0.0389059395653413,0.0779675133951594,0.00716782696971885,-0.0112390060130413,-0.0229624788150892,0.76462466065427,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",NA,NA,NA,NA,NA,NA,NA,NA,7,0.429161568017157,0.206758112754339,0.485659229823755,0.992409626402657,-0.184568175429721,-0.181580893880697,0.521668922323916,0,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",11,0.429805038316638,0.436984954089377,0.251329658269652,0.323283858998144,-0.00990730021694655,0.0152112127180802,0.536768203702348,10,0.453748950112223,0.346105192928129,0.239247414742854,0.443886500806779,-0.0529795871410431,-0.0592920070948382,0.348744150789562,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",2,0.647100210572665,0.647100210572665,0.00754035042499895,0.0106636658360793,-0.000710308751992752,-0.000710911055738617,1.13241502960683,3,-0.67125786144242,-0.499834395544133,1.0693571423644,1.54277752679984,-0.0791036615930275,0.0183637809348196,0.917703139753786,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",1,0.141379310344828,0.141379310344828,NA,0,0,0,1,3,1.10694097334546,0.425202470269801,1.33493897420836,2.40909090909091,-0.496795759799165,-0.537112107795219,2.69714327540044,1,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",4,0.196468260618946,0.156423977017023,0.216521276285803,0.202387270001034,0.262475960029688,0.270685054054596,0.120643598247762,2,0.561277360258306,0.561277360258306,0.0284044900551728,0.0401700150683171,0,0,1,4,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",1,0.72463768115942,0.72463768115942,NA,0,0,0,1,26,0.53564934686322,0.556689593318476,0.308241970511983,0.213651887253192,-0.0717083914540018,-0.0429009707710075,1.16695894103104,16,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovakia","Slovakia2013",5,0.260496886005409,0.228894538193797,0.122119610984467,0.204878480695353,-0.00846823521481701,-0.00724628069499945,1.08744995977586,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",11,0.342240970868521,0.390574952141988,0.207132779935478,0.377332291194675,-0.0416985876458438,-0.0957149665021848,1.49267878245748,1,0.922712933753943,0.922712933753943,NA,0,0,0,1,0,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",83,0.535006296342679,0.523371826412636,0.156850867697104,0.233588416348695,-0.0730650306991288,-0.0607893056215917,1.00916056024944,7,0.278972641136483,0.276121817227739,0.17396318995156,0.221803104255205,-0.0358097722177344,0.00909507714462719,2.19980916663797,1,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",7,0.277642614690921,0.198379297995835,0.344455435621883,0.260043544455016,-0.0221635371034945,-0.0459248996164736,0.627216835485233,3,0.63136079978327,0.68184074445509,0.138584270449776,0.27562188306911,0.0170342344726607,0.0173397470996098,1.31164397697759,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",12,0.328707013209116,0.224483759012635,0.37787176432838,0.360730999783867,0.276665155568997,0.077903012198455,0.25,1,0.452488687782805,0.452488687782805,NA,0,0,0,1,2,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",19,0.38880904751617,0.328995814342644,0.325208116854152,0.379411102389831,-0.0703647348703058,0.00425211269818911,0.223021147659344,24,0.431293691222456,0.368650072303268,0.312061687512743,0.421230257295831,0.11621505796545,0.196598029852615,0.176601543797901,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",1,0.722543352601156,0.722543352601156,NA,0,0,0,1,1,0.3,0.3,NA,0,0,0,1,3,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",3,0.296073333997338,0.296101178323442,0.0116441939195804,0,0.00033437526306083,-0.00102334255695135,1,14,0.269878901754957,0.215987255381001,0.175167026038313,0.283135897366707,-0.0559942010719985,-0.0308448523854668,4.1099990524675,7,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",2,0.138717917835255,0.138717917835255,0.0632561462955321,0.089457699994598,0.0103203803289533,0.010322042307069,NA,12,0.214895120637104,0.145914901301597,0.202085039852471,0.244140800463504,-0.000843647738167103,0.0039296584620994,1.20123250098521,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
