"countryOnly","country","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","outliersOut","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","yearOnly","region","countryDes","incomeLevel"
"Belarus","Belarus2013",NA,NA,NA,NA,NA,NA,NA,NA,6,0.763535319136569,0.665250375583057,0.233174067877586,0.137628844024193,0.227180673829868,0.174994340438746,0.167819384945383,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",NA,NA,NA,NA,NA,NA,NA,NA,24,0.366564389255668,0.333333333333333,0.143587819413601,0.179545454545455,-0.0423165551369164,-0.0367561271503228,2.04167613496863,-22,24,0.366564389255668,0.333333333333333,0.143587819413601,0.179545454545455,-0.0423165551369164,-0.0367561271503228,2.04167613496863,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",5,0.599684887016194,0.627000045202677,0.278039101384742,0.276855244603989,-0.0707015376495753,-0.128971878307452,0.3482164546855,5,0.599684887016194,0.627000045202677,0.278039101384742,0.276855244603989,-0.0707015376495753,-0.128971878307452,0.3482164546855,-8,5,0.599684887016194,0.627000045202677,0.278039101384742,0.276855244603989,-0.0707015376495753,-0.128971878307452,0.3482164546855,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",6,0.648900537004812,0.840201936547401,0.30083164749325,0.513348843751758,-0.0464956143415027,-0.148753094313898,0.964742889119091,6,0.648900537004812,0.840201936547401,0.30083164749325,0.513348843751758,-0.0464956143415027,-0.148753094313898,0.964742889119091,-12,6,0.648900537004812,0.840201936547401,0.30083164749325,0.513348843751758,-0.0464956143415027,-0.148753094313898,0.964742889119091,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",NA,NA,NA,NA,NA,NA,NA,NA,9,0.21661989608955,0.122353927919754,0.340435001115307,0.106397925506836,-0.0305606694765291,-0.0120516932102935,1.77350003578011,-2,9,0.21661989608955,0.122353927919754,0.340435001115307,0.106397925506836,-0.0305606694765291,-0.0120516932102935,1.77350003578011,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",NA,NA,NA,NA,NA,NA,NA,NA,8,0.419061291865291,0.482711382684891,0.304341345643302,0.433333333333333,-0.0839158034640186,-0.078304164504477,0.953703604707641,-8,8,0.419061291865291,0.482711382684891,0.304341345643302,0.433333333333333,-0.0839158034640186,-0.078304164504477,0.953703604707641,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",131,0.305713955439051,0.3,0.198587497989144,0.290109890109891,0.0196632629415854,-0.0557542497918336,0.727870388871195,131,0.305713955439051,0.3,0.198587497989144,0.290109890109891,0.0196632629415854,-0.0557542497918336,0.727870388871195,-259,131,0.305713955439051,0.3,0.198587497989144,0.290109890109891,0.0196632629415854,-0.0557542497918336,0.727870388871195,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",7,0.457480326560536,0.362803439814918,0.250957530311825,0.446667542476791,0.21678591518714,0.157321653284658,0.0454897897827567,7,0.457480326560536,0.362803439814918,0.250957530311825,0.446667542476791,0.21678591518714,0.157321653284658,0.0454897897827567,-13,7,0.457480326560536,0.362803439814918,0.250957530311825,0.446667542476791,0.21678591518714,0.157321653284658,0.0454897897827567,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",11,0.166757350482491,0.155577983591919,0.105294725094719,0.213083147849268,-0.0382567915496617,-0.0362708946688623,0.61148788862869,11,0.166757350482491,0.155577983591919,0.105294725094719,0.213083147849268,-0.0382567915496617,-0.0362708946688623,0.61148788862869,-22,11,0.166757350482491,0.155577983591919,0.105294725094719,0.213083147849268,-0.0382567915496617,-0.0362708946688623,0.61148788862869,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",25,0.370956096006278,0.3357163927674,0.22175896786432,0.366888642249353,-0.0523538151801873,-0.0581154528666094,0.610771590470396,25,0.370956096006278,0.3357163927674,0.22175896786432,0.366888642249353,-0.0523538151801873,-0.0581154528666094,0.610771590470396,-50,25,0.370956096006278,0.3357163927674,0.22175896786432,0.366888642249353,-0.0523538151801873,-0.0581154528666094,0.610771590470396,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",NA,NA,NA,NA,NA,NA,NA,NA,20,0.164505494840166,0.181376339566832,0.15038944241728,0.236570376255347,0.0143223612138034,0.0287963509283401,8.21778190183048,-20,20,0.164505494840166,0.181376339566832,0.15038944241728,0.236570376255347,0.0143223612138034,0.0287963509283401,8.21778190183048,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",150,0.431314074932613,0.458890214702288,0.20829161953267,0.313063063063063,0.0676889106227247,0.04448454597377,0.741199590967382,150,0.431314074932613,0.458890214702288,0.20829161953267,0.313063063063063,0.0676889106227247,0.04448454597377,0.741199590967382,-300,150,0.431314074932613,0.458890214702288,0.20829161953267,0.313063063063063,0.0676889106227247,0.04448454597377,0.741199590967382,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",127,0.434456242137585,0.321990739462083,0.608371715383946,0.346153846153846,-0.0593922544765845,-0.00465690107504935,2.18905892380098,127,0.434456242137585,0.321990739462083,0.608371715383946,0.346153846153846,-0.0593922544765845,-0.00465690107504935,2.18905892380098,-254,127,0.434456242137585,0.321990739462083,0.608371715383946,0.346153846153846,-0.0593922544765845,-0.00465690107504935,2.18905892380098,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",129,0.496491928765176,0.553808566011276,0.197946072528329,0.240026525198939,0.0170448715190022,0.0424853588685868,2.98318662135922,129,0.496491928765176,0.553808566011276,0.197946072528329,0.240026525198939,0.0170448715190022,0.0424853588685868,2.98318662135922,-257,129,0.496491928765176,0.553808566011276,0.197946072528329,0.240026525198939,0.0170448715190022,0.0424853588685868,2.98318662135922,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",77,0.539707032941899,0.525322057219136,0.251020699838566,0.303030303030303,-0.131976929000096,-0.118503749499361,1.03392669404143,77,0.539707032941899,0.525322057219136,0.251020699838566,0.303030303030303,-0.131976929000096,-0.118503749499361,1.03392669404143,-152,77,0.539707032941899,0.525322057219136,0.251020699838566,0.303030303030303,-0.131976929000096,-0.118503749499361,1.03392669404143,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",17,0.299861790659669,0.250030238115128,0.229068695754771,0.386904761904762,0.0954801250119634,0.113266533034812,0.355988082683896,17,0.299861790659669,0.250030238115128,0.229068695754771,0.386904761904762,0.0954801250119634,0.113266533034812,0.355988082683896,-25,17,0.299861790659669,0.250030238115128,0.229068695754771,0.386904761904762,0.0954801250119634,0.113266533034812,0.355988082683896,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",20,0.39427727769813,0.373473020819408,0.231152253300316,0.405695366666667,-0.0491523974647289,-0.064262844888586,1.32962509768535,20,0.39427727769813,0.373473020819408,0.231152253300316,0.405695366666667,-0.0491523974647289,-0.064262844888586,1.32962509768535,-40,20,0.39427727769813,0.373473020819408,0.231152253300316,0.405695366666667,-0.0491523974647289,-0.064262844888586,1.32962509768535,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",NA,NA,NA,NA,NA,NA,NA,NA,6,0.678262981438396,0.838915026126152,0.366016152540348,0.713391136801541,0.0652072664453263,0.0942876351448333,0.9557047915468,-6,6,0.678262981438396,0.838915026126152,0.366016152540348,0.713391136801541,0.0652072664453263,0.0942876351448333,0.9557047915468,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominica","Dominica2010",14,0.488117663158372,0.474387862400481,0.0820392947643647,0.0943432757718473,0.00943803594728035,0.0134904400556274,0.591549295774648,14,0.488117663158372,0.474387862400481,0.0820392947643647,0.0943432757718473,0.00943803594728035,0.0134904400556274,0.591549295774648,-27,14,0.488117663158372,0.474387862400481,0.0820392947643647,0.0943432757718473,0.00943803594728035,0.0134904400556274,0.591549295774648,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",22,0.407774945106243,0.406610640368069,0.181066125855442,0.116666666666667,0.105664680797206,0.0859180797751421,0.254719644589887,22,0.407774945106243,0.406610640368069,0.181066125855442,0.116666666666667,0.105664680797206,0.0859180797751421,0.254719644589887,-44,22,0.407774945106243,0.406610640368069,0.181066125855442,0.116666666666667,0.105664680797206,0.0859180797751421,0.254719644589887,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",32,0.182489077443498,0.14402199021381,0.125269745458129,0.224086921017301,-0.0399152077845061,-0.0396323861925756,2.49662536299611,32,0.182489077443498,0.14402199021381,0.125269745458129,0.224086921017301,-0.0399152077845061,-0.0396323861925756,2.49662536299611,-63,32,0.182489077443498,0.14402199021381,0.125269745458129,0.224086921017301,-0.0399152077845061,-0.0396323861925756,2.49662536299611,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",NA,NA,NA,NA,NA,NA,NA,NA,25,0.31429505282098,0.3,0.28957555587245,0.464817468553459,-0.0132439225606815,-0.109106175198387,0.377487281980875,-25,25,0.31429505282098,0.3,0.28957555587245,0.464817468553459,-0.0132439225606815,-0.109106175198387,0.377487281980875,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",187,0.459518744532435,0.461749671606211,0.253233759782379,0.301321753319537,0.0588455228392622,-0.0178298199688377,0.588120727509141,187,0.459518744532435,0.461749671606211,0.253233759782379,0.301321753319537,0.0588455228392622,-0.0178298199688377,0.588120727509141,-370,187,0.459518744532435,0.461749671606211,0.253233759782379,0.301321753319537,0.0588455228392622,-0.0178298199688377,0.588120727509141,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",31,0.472973846888156,0.514862378841659,0.222645910952766,0.265476469660451,0.103896129482882,0.0751728898061631,0.226363929504003,31,0.472973846888156,0.514862378841659,0.222645910952766,0.265476469660451,0.103896129482882,0.0751728898061631,0.226363929504003,-62,31,0.472973846888156,0.514862378841659,0.222645910952766,0.265476469660451,0.103896129482882,0.0751728898061631,0.226363929504003,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",12,0.587279022685016,0.576865987142615,0.188123216435423,0.297069922854966,-0.0230377074599,0.0276226101535141,1.42968809359934,12,0.587279022685016,0.576865987142615,0.188123216435423,0.297069922854966,-0.0230377074599,0.0276226101535141,1.42968809359934,-11,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",24,0.418497361189177,0.249649912119596,0.560737703912474,0.375174421052632,-0.0894011283913816,-0.0874484944588213,1.0481687796326,24,0.418497361189177,0.249649912119596,0.560737703912474,0.375174421052632,-0.0894011283913816,-0.0874484944588213,1.0481687796326,-44,24,0.418497361189177,0.249649912119596,0.560737703912474,0.375174421052632,-0.0894011283913816,-0.0874484944588213,1.0481687796326,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",26,0.490561594479193,0.488723586726834,0.195353705574672,0.366666666666667,0.065783808501608,0.0734051634227694,0.321920264967521,26,0.490561594479193,0.488723586726834,0.195353705574672,0.366666666666667,0.065783808501608,0.0734051634227694,0.321920264967521,-52,26,0.490561594479193,0.488723586726834,0.195353705574672,0.366666666666667,0.065783808501608,0.0734051634227694,0.321920264967521,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",28,0.555411150499978,0.6,0.204936938388409,0.154102337891487,-0.0393996727483462,-0.08425641256277,2.41181400057269,28,0.555411150499978,0.6,0.204936938388409,0.154102337891487,-0.0393996727483462,-0.08425641256277,2.41181400057269,-54,28,0.555411150499978,0.6,0.204936938388409,0.154102337891487,-0.0393996727483462,-0.08425641256277,2.41181400057269,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",36,0.284291937735855,0.244860382752974,0.236644281612098,0.433333333333333,0.184590043792325,0.165466279850467,0.104137452459108,36,0.284291937735855,0.244860382752974,0.236644281612098,0.433333333333333,0.184590043792325,0.165466279850467,0.104137452459108,-72,36,0.284291937735855,0.244860382752974,0.236644281612098,0.433333333333333,0.184590043792325,0.165466279850467,0.104137452459108,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",NA,NA,NA,NA,NA,NA,NA,NA,10,0.49585698070229,0.5,0.276153380680037,0.223131571469167,-0.0346107984703869,-0.0433521997120173,0.250493924812657,-10,10,0.49585698070229,0.5,0.276153380680037,0.223131571469167,-0.0346107984703869,-0.0433521997120173,0.250493924812657,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",69,0.401472788288302,0.4,0.220160009792527,0.25,0.041014040813542,0.0486274959118276,0.393590604019852,69,0.401472788288302,0.4,0.220160009792527,0.25,0.041014040813542,0.0486274959118276,0.393590604019852,-137,69,0.401472788288302,0.4,0.220160009792527,0.25,0.041014040813542,0.0486274959118276,0.393590604019852,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",22,0.46574748928011,0.436735881357602,0.187774896292927,0.260984048318337,-0.0192950638488744,-0.0324661619817057,0.345751992266838,22,0.46574748928011,0.436735881357602,0.187774896292927,0.260984048318337,-0.0192950638488744,-0.0324661619817057,0.345751992266838,-44,22,0.46574748928011,0.436735881357602,0.187774896292927,0.260984048318337,-0.0192950638488744,-0.0324661619817057,0.345751992266838,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",28,0.208469926650191,0.237104273183695,0.13452611313146,0.207619047619048,0.026309692490831,-0.0317896088609233,0.100887793431225,28,0.208469926650191,0.237104273183695,0.13452611313146,0.207619047619048,0.026309692490831,-0.0317896088609233,0.100887793431225,-56,28,0.208469926650191,0.237104273183695,0.13452611313146,0.207619047619048,0.026309692490831,-0.0317896088609233,0.100887793431225,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",9,0.297274619156864,0.194564851473906,0.256646764901451,0.36011914893617,0.0918855784759578,0.136536165298901,0.0672242106029764,9,0.297274619156864,0.194564851473906,0.256646764901451,0.36011914893617,0.0918855784759578,0.136536165298901,0.0672242106029764,-18,9,0.297274619156864,0.194564851473906,0.256646764901451,0.36011914893617,0.0918855784759578,0.136536165298901,0.0672242106029764,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",505,0.56588772122971,0.6,0.199665747268239,0.243614579439252,-0.0867945584060469,-0.0784714523557739,1.33333333333333,505,0.56588772122971,0.6,0.199665747268239,0.243614579439252,-0.0867945584060469,-0.0784714523557739,1.33333333333333,-1003,505,0.56588772122971,0.6,0.199665747268239,0.243614579439252,-0.0867945584060469,-0.0784714523557739,1.33333333333333,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",126,0.402903069770721,0.392181009020615,0.261324902146463,0.291486111111111,0.0175018456263957,0.118113628499125,1.03425021472213,126,0.402903069770721,0.392181009020615,0.261324902146463,0.291486111111111,0.0175018456263957,0.118113628499125,1.03425021472213,-247,126,0.402903069770721,0.392181009020615,0.261324902146463,0.291486111111111,0.0175018456263957,0.118113628499125,1.03425021472213,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",159,0.179757960191441,0.142857142857143,0.150849920858578,0.176293706293706,0.0110465613367833,0.00630786628954169,1.12722143432864,159,0.179757960191441,0.142857142857143,0.150849920858578,0.176293706293706,0.0110465613367833,0.00630786628954169,1.12722143432864,-314,159,0.179757960191441,0.142857142857143,0.150849920858578,0.176293706293706,0.0110465613367833,0.00630786628954169,1.12722143432864,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",76,0.466602076768761,0.415106455218582,0.210951323062139,0.291666666666667,-0.0420875819206259,-0.0241255574161332,0.8,76,0.466602076768761,0.415106455218582,0.210951323062139,0.291666666666667,-0.0420875819206259,-0.0241255574161332,0.8,-152,76,0.466602076768761,0.415106455218582,0.210951323062139,0.291666666666667,-0.0420875819206259,-0.0241255574161332,0.8,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",NA,NA,NA,NA,NA,NA,NA,NA,35,0.47287774972525,0.449483153679242,0.0980729559639915,0.116153846153846,0.0354147671279614,0.025081410722962,0.220974970016606,-34,35,0.47287774972525,0.449483153679242,0.0980729559639915,0.116153846153846,0.0354147671279614,0.025081410722962,0.220974970016606,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",56,0.276610656838761,0.3,0.153469504460048,0.204022988505747,0.00433777275065276,0.0397760140917444,0.183781434183629,56,0.276610656838761,0.3,0.153469504460048,0.204022988505747,0.00433777275065276,0.0397760140917444,0.183781434183629,-95,56,0.276610656838761,0.3,0.153469504460048,0.204022988505747,0.00433777275065276,0.0397760140917444,0.183781434183629,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",24,0.451659064557479,0.385433169400512,0.21496524683903,0.315384615384615,0.0843176496112091,0.0979303681462889,0.295228175309903,24,0.451659064557479,0.385433169400512,0.21496524683903,0.315384615384615,0.0843176496112091,0.0979303681462889,0.295228175309903,-48,24,0.451659064557479,0.385433169400512,0.21496524683903,0.315384615384615,0.0843176496112091,0.0979303681462889,0.295228175309903,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",104,0.184576771098263,0.0982005556521083,0.19659495874064,0.246551872823806,-0.0363929174243396,-0.0747596966020192,1.00458918352063,104,0.184576771098263,0.0982005556521083,0.19659495874064,0.246551872823806,-0.0363929174243396,-0.0747596966020192,1.00458918352063,-206,104,0.184576771098263,0.0982005556521083,0.19659495874064,0.246551872823806,-0.0363929174243396,-0.0747596966020192,1.00458918352063,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",5,0.358227119907259,0.34442339060386,0.123874067016764,0,-0.00921825282461122,-0.0376061904532535,0.940122228530531,5,0.358227119907259,0.34442339060386,0.123874067016764,0,-0.00921825282461122,-0.0376061904532535,0.940122228530531,-7,5,0.358227119907259,0.34442339060386,0.123874067016764,0,-0.00921825282461122,-0.0376061904532535,0.940122228530531,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",18,0.587320474828914,0.572459580784233,0.168470436304427,0.21927735042735,-0.101534443763641,-0.123602264155034,1.48528799058931,18,0.587320474828914,0.572459580784233,0.168470436304427,0.21927735042735,-0.101534443763641,-0.123602264155034,1.48528799058931,-36,18,0.587320474828914,0.572459580784233,0.168470436304427,0.21927735042735,-0.101534443763641,-0.123602264155034,1.48528799058931,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",9,0.824943650638557,0.764998557157173,0.634135108650879,1.31290322580645,-0.253635652732066,-0.0160088838267085,1.43700199061024,9,0.824943650638557,0.764998557157173,0.634135108650879,1.31290322580645,-0.253635652732066,-0.0160088838267085,1.43700199061024,-18,9,0.824943650638557,0.764998557157173,0.634135108650879,1.31290322580645,-0.253635652732066,-0.0160088838267085,1.43700199061024,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",NA,NA,NA,NA,NA,NA,NA,NA,7,0.523559212552898,0.562810041606668,0.26175628665334,0.25,0.00293214814965235,0.00279822510450845,NA,-7,7,0.523559212552898,0.562810041606668,0.26175628665334,0.25,0.00293214814965235,0.00279822510450845,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",60,0.361615542915845,0.340066055668971,0.199944562670884,0.25,0.0848632537093008,0.0760128449990214,1.3398283813158,60,0.361615542915845,0.340066055668971,0.199944562670884,0.25,0.0848632537093008,0.0760128449990214,1.3398283813158,-118,60,0.361615542915845,0.340066055668971,0.199944562670884,0.25,0.0848632537093008,0.0760128449990214,1.3398283813158,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",6,0.741248217400508,0.781789563634394,0.14889252067738,0.0255102040816325,-0.155270655792421,-0.0784599122551843,0.636510111533103,6,0.741248217400508,0.781789563634394,0.14889252067738,0.0255102040816325,-0.155270655792421,-0.0784599122551843,0.636510111533103,-6,6,0.741248217400508,0.781789563634394,0.14889252067738,0.0255102040816325,-0.155270655792421,-0.0784599122551843,0.636510111533103,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",54,0.456266818118412,0.430258076518174,0.298975342948229,0.39,0.0655285948920316,0.0763882960080461,0.215120793319627,54,0.456266818118412,0.430258076518174,0.298975342948229,0.39,0.0655285948920316,0.0763882960080461,0.215120793319627,-104,54,0.456266818118412,0.430258076518174,0.298975342948229,0.39,0.0655285948920316,0.0763882960080461,0.215120793319627,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mali","Mali2010",NA,NA,NA,NA,NA,NA,NA,NA,13,0.1307244709076,0.0733336930953754,0.135200527829696,0.283957219251337,0.0129802619976433,0.0150719121755912,0.549653798333709,-12,13,0.1307244709076,0.0733336930953754,0.135200527829696,0.283957219251337,0.0129802619976433,0.0150719121755912,0.549653798333709,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",24,0.376786457497074,0.383882700118281,0.293623526732147,0.541513888888889,0.00481219612951097,-0.0266451972131511,1.10154704804452,24,0.376786457497074,0.383882700118281,0.293623526732147,0.541513888888889,0.00481219612951097,-0.0266451972131511,1.10154704804452,-47,24,0.376786457497074,0.383882700118281,0.293623526732147,0.541513888888889,0.00481219612951097,-0.0266451972131511,1.10154704804452,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",49,0.359229403114307,0.333333333333333,0.239067239595616,0.29925,-0.0850790245735579,-0.0884778708094591,0.943709304289316,49,0.359229403114307,0.333333333333333,0.239067239595616,0.29925,-0.0850790245735579,-0.0884778708094591,0.943709304289316,-92,49,0.359229403114307,0.333333333333333,0.239067239595616,0.29925,-0.0850790245735579,-0.0884778708094591,0.943709304289316,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",158,0.374461527278111,0.332898582890994,0.18395600823617,0.253246753246753,0.0173162650619212,-0.0146385270834481,3.01085949305552,158,0.374461527278111,0.332898582890994,0.18395600823617,0.253246753246753,0.0173162650619212,-0.0146385270834481,3.01085949305552,-313,158,0.374461527278111,0.332898582890994,0.18395600823617,0.253246753246753,0.0173162650619212,-0.0146385270834481,3.01085949305552,"2010","Latin America and Caribbean","Mexico","Upper middle income"
