"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",5,24431.7457663725,26594.072183088,11458.3481292051,16938.2765417531,317.179077446626,-1109.76778362874,1.11911198021716,10,33605.8914845332,23619.6425299989,25305.284904384,45146.9905346014,5117.09793296351,-428.612690868081,1.03281028856132,2,3,91616.004277282,68332.7479461887,111440.460687736,178765.007304147,33531.3327712289,18767.3773041993,1.87463701772908,"2010","Latin America and Caribbean","Chile","High income"
"Costarica","Costarica2010",6,13902.2637160496,9244.09599090203,10143.7189336433,16454.7906903318,-837.877050362419,-1236.86898712608,0.915359758070151,4,18723.3195354678,15945.1761107436,9002.18087550463,6522.35541125779,3466.02999075812,3487.76434794131,0.898850561108278,3,2,48032.1129384399,48032.1129384399,14300.5611677848,20224.0475530273,-1233.17363128215,-1233.17363128215,0.891304347826087,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",6,2090.33852013503,2143.53869992222,548.894017171076,0,25.3436562124467,104.872054673614,2,4,35479.2713916354,4078.92605863862,61335.5312437702,117542.135465068,23650.5805203346,18544.7180872819,1.19498246040069,10,2,57339.1375423857,57339.1375423857,30179.4851645315,42680.237225118,-8528.80620035962,-8207.73792790732,0.674640980159474,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",4,53413.58294123,53448.2886544751,19420.6560638021,34499.7333265988,-5449.24900622342,-5387.74898301386,1.1,5,71139.8815722061,68969.3776404064,34305.5967051611,31436.4510965847,3592.38329897693,4866.16978663503,0.940200469489621,1,2,48740.1255135435,48740.1255135435,6074.43377746725,8590.54663183141,-1878.08345465827,-2034.60314964428,0.721816887013287,"2013","Europe and Central Asia","Croatia","High income"
"Drc","Drc2013",8,2988.23108523922,2901.42436266163,2285.2747614141,2915.54882887146,-218.94471825475,-240.320702555737,0.4375,5,105210.079385237,8223.36756787135,159883.326005682,146892.579502373,-14724.1547924223,-14657.598938844,0.349921622058606,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",42,5676.73127008039,4976.25628045227,3274.05523458333,1831.67470781429,296.004991688231,203.832654201217,1.24562359615395,17,17427.5585259643,17163.6586394944,13257.343345141,16642.0730595698,1478.75759881916,1334.41967473648,1.00316346201374,14,5,74261.5971150618,66349.1454428801,70266.2835850046,103647.688805229,-8026.93134142005,-3343.34113909927,0.741477272727273,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",5,27227.4704318927,20349.8493435211,16793.5374965459,21202.2818881067,3613.111404079,3785.32881226013,1.57836588618135,2,49926.295311804,49926.295311804,12450.1801707583,17607.213651475,-1450.02990446238,-1467.26780428958,0.864824654622742,2,1,158619.32275577,158619.32275577,NA,0,0,0,1,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",1,4584.27712575297,4584.27712575297,NA,0,0,0,1,2,1980.15185480073,1980.15185480073,2796.35904347588,3954.64888454824,-804.867272103179,-820.776183585485,0.719298245614035,10,1,5798.56501246542,5798.56501246542,NA,0,0,0,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",7,23663.9681674059,22804.1964663131,15730.2997166115,17056.0530088519,-2706.57900816217,-2624.01842579766,1.02959961179987,1,58355.3008604743,58355.3008604743,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",12,10959.7603373157,2921.62191813669,17803.9891844334,14068.3937534578,3113.75868653757,2571.75772485952,0.807314683053961,2,13202.0117334502,13202.0117334502,5834.52001376685,8251.25733340634,95.9448527140273,95.9448527140274,1.02380952380952,4,3,25589.9858402072,7513.65510186872,31560.2189521082,53104.3457863969,3271.0747765203,3192.02608917666,1.05988825110895,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,5939.6042500852,5741.45622644722,2313.57659713928,3267.35105078265,-161.263331030696,-826.718864663755,0.897263125011836,3,12528.0539328512,12473.7774321302,4154.13503644901,5513.65489819572,297.654857367166,495.937213065224,1.14681966101544,5,2,58292.5130650995,58292.5130650995,24678.9104483395,34901.2498606328,-4212.21981076603,-4212.21981076603,0.805555555555556,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",4,46103.347770423,7627.14172863719,77134.1175816714,38612.4050012257,-19793.6951176327,-19793.6951176327,NA,6,26554.6581929305,26158.6618743859,19914.5181100169,22534.9350330963,299.815222999478,351.207820384017,0.84969345066664,0,1,12257.9063495955,12257.9063495955,NA,0,0,0,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",12,15890.2727267253,20699.7861131066,12332.0911699266,23815.6982498108,-1740.81263882197,-905.445698048152,0.725700520518343,1,13482.2784743134,13482.2784743134,NA,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",74,19265.2626815632,13323.3665545014,16080.9919299724,18066.4850479039,-580.047352794442,-197.411203081893,1.05510047610525,46,9849.98695705347,10755.4989199117,6248.38439528232,9992.52491587608,-302.372824418288,-618.867667057361,0.951250911382612,6,18,53350.1513644757,41400.3788924525,61331.1283180958,71219.4503095166,-13733.7231846648,-5937.47197706564,0.977593283661654,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",20,2807.10285363771,1537.49131649528,2809.8634520554,4697.02299291458,210.603672980265,170.082223879458,1.07195114909574,10,2898.96406248716,2067.63518348185,4568.43909110027,4630.57550622631,-16.5116982875358,68.6046491182517,1.02247014162237,10,8,6099.44122697419,3908.81422198755,4041.11443407185,7705.02368792377,202.450047031365,-567.632274357562,1.19442851615578,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",7,21649.4486051792,17570.7298466232,18076.7293611893,10933.9665212689,-1669.74300797725,-2398.21283139783,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",1,7811.78090015114,7811.78090015114,NA,0,0,0,1,1,133916.244002591,133916.244002591,NA,0,0,0,1,4,1,53566.4976010364,53566.4976010364,NA,0,0,0,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",2,20864.6761539058,20864.6761539057,7413.79855895,10484.6944707692,0,0,1,3,15071.1043535234,14504.781966282,3885.23696103028,6161.37600998288,-843.670822841208,-1074.5794967256,0.551496532735377,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",3,12410.1744803109,7139.90515049109,15379.5505477029,27464.3395732428,1160.63019419177,1040.01155868122,0.916666666666667,2,15399.3127787563,15399.3127787563,17990.453159822,25442.3428518582,-310.272473803149,-310.272473803149,0.976190476190476,2,1,9924.87677812426,9924.87677812426,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",10,14387.4412435709,11231.1840547412,9467.86126934107,18663.0476073099,-882.821178458177,-971.303833272869,0.974662904808574,1,11812.5640399335,11812.5640399335,NA,0,0,0,NA,3,3,483404.944113483,371834.586662468,544406.398451743,964040.59727159,-36771.404983326,-32930.3092605154,0.916573888909386,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",6,18304.5616601913,15171.8894416522,11139.30148058,2884.05667393628,2088.9901918959,4229.27481685506,1.16666666666667,5,45354.6578341406,35546.5400954159,28890.6982150012,49519.6671825352,4006.55500861486,3523.36046778162,1.03534909676236,2,4,29701.0040275286,25673.4836007175,33931.8253150959,37578.5060987792,617.200321160964,976.172136935641,1,"2013","Europe and Central Asia","Latvia","High income"
"Lithuania","Lithuania2013",12,20881.7653719249,13409.9497911055,14771.5885313447,11912.4320073448,2486.03663106348,1993.38120117644,1,1,27138.4161672539,27138.4161672539,NA,0,0,0,1,6,3,91161.1611817823,64254.1912195276,77648.1001633713,152415.087748496,-2196.71286318231,-1606.94176282291,1.23209748254113,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",27,1450.16982746764,1067.241736902,1661.13123599806,1992.60635505078,67.5779145785007,131.724513659744,NA,2,6813.30878076311,6813.30878076311,5563.76781900061,7868.35590752564,-1128.98808175363,-1106.48754949579,0.752480937602475,6,1,7580.56765508447,7580.56765508447,Inf,9.09494701772928e-13,0,0,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",2,2694.49055664533,2694.49055664533,3169.24090945138,4481.98347657379,-183.645286568613,-203.726521662445,0.939637186491413,3,203934.024464136,69898.4945593609,297813.409397855,496446.085655678,77746.8462837503,72762.7864945478,1.80591628564206,3,1,11184.6520907633,11184.6520907633,NA,0,0,0,1,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mauritius","Mauritius2009",3,4240.99261070654,4651.69277078144,2424.67470469349,1804.41973407348,-51.7352368515988,208.775837000238,1,2,10053.9917664337,10053.9917664337,7799.11433445499,11029.6132662847,-184.606737341048,-190.165745970425,0.960382345770396,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",5,16376.5264300619,19400.1115417681,7251.40748758571,10483.3632109185,-3280.73118404737,-342.143593697091,0.346341296455766,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",4,11703.6982348656,12775.9651473386,2533.91788595369,4419.05972496933,440.517448353329,543.567851808062,0.998459204413958,4,13130.4789843753,9045.841688354,6986.83150904585,12449.8509559232,781.367584272058,577.588339320443,1.21273051351758,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Myanmar","Myanmar2014",4,3967.03898314126,3985.75689414244,1602.71612589701,2077.76534200292,99.1176899084545,-50.3540070128257,1.11564339476658,3,25493.8459730129,10823.6534115371,31376.665207401,54417.663719124,-7099.9165911465,-6726.26624917402,0.652108021651534,3,1,3710.29525357664,3710.29525357664,NA,0,0,0,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",1,1979.48510185061,1979.48510185061,NA,0,0,0,1,1,45051.3065897373,45051.3065897373,NA,0,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",6,7703.13395467375,7249.16092571864,5192.70673812629,4612.85109823863,1207.42389207844,99.9596179275431,1.00254176975218,1,3306.70329622841,3306.70329622841,NA,0,0,0,1,5,1,44640.4944990835,44640.4944990835,NA,0,0,0,1,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",22,539.202035105438,372.216786427809,500.883556099903,431.771472256258,5.78876580670899,35.2379929651852,1.15029554688607,5,594.486177517892,594.629885677739,288.063476709251,207.165228560392,21.3284910776133,25.9121589064687,1,29,1,72.6276656444505,72.6276656444505,NA,0,0,0,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,4082.89729007035,2545.1130269474,4236.65586496498,2850.52659018109,803.379013815843,542.553459554025,NA,1,678.696807185973,678.696807185973,NA,0,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",4,14036.3163589646,13310.9468562306,2738.84517173885,2005.8840608412,-330.393772141606,-400.054759982728,NA,1,41957.0795858668,41957.0795858668,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",6,4117.59341085196,2635.83923643327,7699.58294491161,209.90145992889,989.22619289997,3451.77112073657,NA,4,3584761.50730997,1465948.67733781,4435425.53727598,6547603.49601243,-2066229.87764789,-933791.36265877,0.2779798939555,3,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",5,46856.4710354604,32664.0759575418,40510.4674935978,54447.2601567024,-2264.17254775934,-2171.29073837032,1.02891692027761,4,223561.721551117,208023.328621717,129122.670866553,170790.165659544,21968.3671561301,19272.4420049995,1.29880533357045,4,1,164298.496612861,164298.496612861,NA,0,0,0,1,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",5,34698.4944855295,38520.0281085634,11971.3762718812,8290.1109050136,-1312.02704710193,7.54178350788006,0.783959765302879,5,26910.209809732,18791.6395734355,23341.7556493744,14433.9905497046,4154.37544490455,4308.0939389739,0.985274027219141,3,1,72670.7594226724,72670.7594226724,NA,0,0,0,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",35,48071.2081439693,29716.4656195801,45918.8186439555,65061.3304326227,-3450.53789938181,-1889.53709995516,0.742269605025629,25,39873.8005780456,39405.3906361244,31482.9805211456,34445.0679208458,-2449.46466581756,-2261.27236127699,0.69624448332368,9,10,43802.253787207,22608.6565559358,55056.4043963637,47221.9333785165,-14814.0284004941,-10682.0207323385,1.52108399381294,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",17,2758.71720546254,1960.70532905722,2316.69370035,3776.86428209562,-488.596354135437,-524.127730803738,0.688091142939256,2,16847.8865858587,16847.8865858587,13802.9559274872,19520.3274734905,1093.35877521088,1148.25455726415,1.15595991192502,4,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovakia","Slovakia2013",4,753493.540429581,106220.641300523,1320925.97670245,2607404.81428693,174381.349701871,174093.017530181,2,4,183819.331018452,139468.96157935,177053.750287777,346958.472197989,-31767.1990679135,-37575.0573623874,0.33124483920873,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",3,189773.452078735,188902.596369882,124512.847268488,177520.182470075,49754.2875413324,38635.7412862279,1.94353380893783,1,53821.1771005785,53821.1771005785,NA,0,0,0,NA,0,1,107642.354201157,107642.354201157,NA,0,0,0,NA,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",20,5235.67689112977,3773.75030874875,3231.13952706228,3873.57633668869,-252.601216478557,-314.766125515179,1.13006499004133,2,10591.6642742619,10591.6642742619,9408.80584404697,13306.0608303865,-3457.90995755101,-3291.49925804297,0.626125510597069,3,1,2417.34463116663,2417.34463116663,NA,0,0,0,1,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",4,30966.2511740771,23845.9797145027,29284.1306754595,24412.0178546408,-1130.30020509246,-1046.44666068524,0.753018727137017,4,22606.0369502992,22768.6703096539,15081.6699282264,21695.2901379131,-54.2111197848901,-54.2111197848905,0.9375,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,294699.50857878,288764.078357834,179026.261570212,297920.897223456,19622.9671620244,26053.0390085128,1.96818918090424,1,875449.712980469,875449.712980469,NA,0,0,0,NA,5,3,376469.024266585,299407.626020361,140867.239695184,248125.748298776,-46425.2841267228,-47484.3307889438,0.676345609364974,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",6,775.592497151701,490.605860781714,844.868969779111,1184.58376735563,-193.799815012385,-365.608154300277,0.790823127082009,2,531.705323967348,531.705323967348,350.946554332124,496.313376804597,-76.9204246507614,-77.0141446765753,0.764076240285088,9,1,6322.46339878467,6322.46339878467,NA,0,0,0,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Uganda","Uganda2013",16,9308.2134366035,4058.34522317902,11350.0193223571,5405.92012028803,-1920.71999671837,-794.133890595446,1.15426891397826,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Vietnam","Vietnam2009",7,15800.9415592774,17731.3409326364,9711.2512447483,12868.0969052756,-2270.23482198679,-1351.63823179844,0.605426405471098,19,41592.4829603462,19870.7142713347,53692.3048508801,79133.8431979213,3338.08524145268,3357.89909464791,1.19783811723698,1,10,22019.6720499621,14162.7256923259,19877.1308214191,42659.0395595839,-5654.56136323684,-1630.37156699955,0.631679669663264,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",6,19890.4932772781,13016.5223268472,19345.8800249446,19054.1611707249,6115.56671826049,5879.67921575873,1.50499404710343,1,739749.786628143,739749.786628143,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",14,4409242.41500457,3148015.19803129,3275332.47154635,5084443.77561628,-522538.762558465,-312648.562297905,0.563211954339922,2,13727287.8112794,13727287.8112794,20940035.8943082,29613682.75831,-5448599.88337453,-7476721.88452382,0.788074390017904,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
