"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Brazil","Brazil2009",52,0.258369655709836,0.228237865053701,0.176034188282356,0.224705882352941,-0.0754337528423238,-0.0755538747452633,0.614603278305453,1,0.583333333333333,0.583333333333333,NA,0,0,0,1,100,0.261883496603459,0.249969475861629,0.119990602351568,0.219444444444444,-0.0514307614968195,-0.0385336955959613,1.20687559806409,1,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",3,0.250857717662337,0.166696388692462,0.193466960945112,0.366666666666667,-0.0484234633471891,-0.055622438304951,1.74730166545712,NA,NA,NA,NA,NA,NA,NA,NA,3,0.323736321920367,0.274188810899747,0.17890382239984,0.353333333333333,-0.0847497993301957,-0.0920954817297552,4.34140875192047,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",4,0.134082908125442,0.12808261231542,0.0881038007225303,0.175473922123995,-0.0282288923066717,-0.057022544145202,0.9,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0757894736842105,0.0757894736842105,NA,0,0,0,1,0,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"China","China2012",7,0.125674737141806,0.110510621282946,0.0819319360663167,0.148717948717949,0.00228551597653798,0.0298378530777099,0.730479848274108,3,0.341185515629643,0.306138211812983,0.240471659627172,0.384615384615385,-0.0742630240052249,-0.053306342780027,1.64696402189607,3,0.0957366634230414,0.0883221786922408,0.064145672333227,0,0.031797632739012,-0.00408955223880596,0.236968131103746,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",3,0.174086309993625,0.177476454946883,0.0590641999053336,0.0649165390727377,-0.0212165458034663,0.0044996647933969,2.63791371479504,NA,NA,NA,NA,NA,NA,NA,NA,7,0.264825025748864,0.288737101600845,0.106379213386574,0.136617764309764,-0.0500476396604614,-0.0595888143354163,0.516320986484626,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",1,0.268882175226586,0.268882175226586,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,0.258304273375463,0.30072381527324,0.124135118190773,0.136507936507936,-0.0726680814242733,-0.0978344486486245,3.24102485841245,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",17,0.247878927351105,0.232454650350687,0.1342877942907,0.184347826086957,-0.0985927895083462,-0.0961779405460776,1,20,0.274411482706366,0.265171393353106,0.175639636966995,0.365938766321477,-0.0317974817915454,-0.00802366689327787,1.29842115392441,11,0.19854301280133,0.108216740392881,0.162910986986405,0.24562154959071,-0.0484451017412825,-0.0439824763531085,0.985308365414542,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",40,0.227595866958745,0.248193877163336,0.178830091229312,0.316287347990658,-0.0228596569189557,0.0137971855831261,1.89873417721519,41,0.20737048713699,0.151170108310047,0.147439665274214,0.2,0.0146611465556107,-0.0144263240454667,0.41585487683356,33,0.208076375471158,0.2,0.0793775524589824,0.126571428571429,-0.00247784239265317,0.0178281254415254,1.34471718590424,6,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",4,0.249577625444818,0.332112786373621,0.235380532160929,0.362094793713163,-0.0120802432823187,0.0478077409908989,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.362011734300634,0.362011734300634,0.118417445092259,0.167467556871043,-0.0489545196565814,-0.0456729700557391,1.98917425795331,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",2,0.147513500847997,0.147513500847997,0.0724519675323192,0.102462555104821,0.0170770925174702,0.0170770925174702,0.75,4,0.0953928997455272,0.0801374570446735,0.0818950190979903,0.10488201434382,-0.00398739892448726,-0.00398739892448726,1.25,1,0.0552490842490842,0.0552490842490842,NA,0,0,0,1,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,0.25,0.25,NA,0,0,0,1,1,0.381278165643169,0.381278165643169,NA,0,0,0,NA,3,0.298618403918223,0.377884709829825,0.177607451279283,0.316271517415125,-0.0796845821760972,-0.101769856847248,1.10381741749664,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",3,0.186237992051864,0.184537157190286,0.0306796648463811,0.0333333333333333,0.00554643726157384,0.0230352303523035,0.874777338390453,3,0.205821530459865,0.210976924024719,0.0765075950746753,0.0757203876817086,0.0360398570065926,0.0431936080015899,0.508067542697813,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",11,0.154967548647319,0.175795955034347,0.0835844488447244,0.1,0.0381099765429424,0.0461392888367105,0.391615544210058,6,0.251894514542584,0.213027888446215,0.161323706252444,0.116985507246377,0.00039180122711354,0.00238455299151643,1,6,0.058941390955451,0.0406205783143901,0.0559533555633221,0.110349096750158,-0.0288388444149386,-0.0326577102768145,0.895518578298137,1,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",3,1.4523202333572,1.42880476294773,1.60563582941915,2.31356357462999,0.510518194736484,-0.357978021300207,0.616666666666667,NA,NA,NA,NA,NA,NA,NA,NA,5,0.372484752049031,0.363990775461439,0.0256445200615423,0.03,0.015047945432273,0.0231757344464321,0.32615905822561,2,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.169199443041199,0.161212988660359,0.116121808222548,0.133333333333333,-0.0125345670000227,-0.0245502174772637,4.35676132911894,0,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",40,0.207137677812393,0.24,0.129279675702896,0.201398601398601,-0.056719955690744,-0.0257664013660025,0.857142857142857,14,0.162822148393302,0.160909940974656,0.077184949387576,0.152,0.00463014251501522,-0.00181464420042447,0.868930581784514,34,0.168751809746908,0.13933457646103,0.118570090049755,0.126785714285714,-0.032059759177799,-0.0243427511447123,NA,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",13,0.527085403652458,0.57680428267374,0.204956255199096,0.308980351109914,-0.0963366668693818,-0.285467992963826,1,NA,NA,NA,NA,NA,NA,NA,NA,11,0.443309953538593,0.439062235450019,0.243459253587833,0.237878787878788,-0.146789657043895,-0.122761775771462,0.964705597659135,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",8,0.184250486791973,0.172087715974024,0.117223716526874,0.22280701754386,-0.0101330307795983,-0.00730368355215811,1.2,3,0.0484950319821335,0.0513324986941952,0.0173579246075162,0.0351417004048583,-0.00203036323676711,-0.00195562435500516,0.975709606539105,11,0.178975214113152,0.178890039339393,0.0976287253619432,0.133946280297173,0.000294073351440984,0.00200492161821703,1.07359404634762,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,0.333333333333333,0.333333333333333,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,0.248168826452378,0.248920921023627,0.0765591225709841,0.107692307692308,-0.0211691084519485,-0.00826237379865141,0.88391674208029,1,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",6,0.299286514859066,0.302210858431342,0.0494736341050428,0.045833333333333,0.000564484202539459,0.00147596153846154,0.965579524236862,NA,NA,NA,NA,NA,NA,NA,NA,9,0.249110550126837,0.248894336518316,0.0748284303311267,0.118214285714286,-0.0625468865942071,-0.0793051411164988,1.51761471766099,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",2,0.145184782436144,0.145184782436144,0.00505076272276108,0.00714285714285717,-0.00164840756399914,-0.00229591836734695,3.42686965218358,5,0.32232541661699,0.327071435850403,0.161331588994267,0.26875,-0.122820009254539,-0.123833427431497,1.12241613780598,1,0.6,0.6,NA,0,0,0,1,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",2,0.140569530478727,0.140569530478727,0.0662912607362389,0.09375,0.0164764219593903,0.0164695945945946,0.73969232905534,3,0.238100500963896,0.263294631131801,0.133087068811576,0.253524305555556,0.0473459124209753,0.0457183772755807,0.324324324324324,3,0.299144163315832,0.285010258716316,0.0346934652229935,0.0565455140186916,0.00269421418634054,-0.00286315061226605,0.75795891791442,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",4,0.14935720226908,0.158264815145869,0.0991187413231422,0.0611842105263158,0.0496187600382643,0.0583919732717374,0.84542946536736,1,0.428571428571429,0.428571428571429,Inf,0,0,0,1,6,0.166551178537531,0.178069257484299,0.111714458776621,0.194777070063694,0.0305173722939628,0.026261028987066,0.814400775980888,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",NA,NA,NA,NA,NA,NA,NA,NA,3,0.114880387442728,0.115876482726104,0.0577061476256807,0.0757575757575758,0.00612774662917675,0.00800025327549475,0.502005687247831,1,1,1,NA,0,0,0,1,3,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",3,0.797613449072015,0.737616682188406,0.471702505405737,0.4,0.0405828316376305,0.0814102564102564,0.716595292800036,1,0.547945205479452,0.547945205479452,NA,0,0,0,1,1,0.555555555555556,0.555555555555556,NA,0,0,0,1,2,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",3,0.126800623838239,0.126200145178826,0.0491676652648942,0.0688888888888889,-0.0113577869410658,-0.0255925925925926,1.35618907980042,7,0.393306968165816,0.445293755777415,0.219568793746701,0.358205689277899,0.0499229853415199,0.0733476837027571,0.97789744964285,6,0.191287215963383,0.204052349580462,0.0830648764013116,0.0733333333333333,0.0361916905363742,0.0402777777777778,0.978637227828094,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",1,0.44,0.44,NA,0,0,0,1,2,0.17120401795765,0.17120401795765,0.133407479383862,0.188666666666667,-0.00381592281958866,-0.00410144927536232,1.03250689786814,1,0.467602380486501,0.467602380486501,NA,0,0,0,1,1,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",1,0.5,0.5,NA,0,0,0,1,6,0.158567600793157,0.109891164088578,0.328301100154584,0.226666666666667,-0.00742892407633151,-0.00655318498622175,1.13318207389605,2,0.0977835391063768,0.0977835391063768,0.00861332836612995,0.0121810857925539,0.000546768000686254,0.000553685717843357,0.902888423261965,4,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",2,0.306528827595987,0.306528827595987,0.427496393399391,0.604571197411003,-0.0210835837888856,-0.0215918284789644,1.0863433346046,NA,NA,NA,NA,NA,NA,NA,NA,2,0.172199390378015,0.172199390378015,0.149670935351153,0.211666666666667,0.00363536366962829,0.00364942528735632,0.963947314554755,1,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mauritius","Mauritius2009",6,0.154357620025683,0.0798777140393357,0.163294458766852,0.258947368421053,-0.000216343470655903,-0.0383304030652209,0.411097532430529,4,0.574410131765808,0.597490392463016,0.208411570818553,0.183622828784119,-0.112885553891733,-0.135072294330979,1.96797544176856,9,0.150766880518093,0.115630435939046,0.0843584554095651,0.0878612716763006,0.0364071289998446,-0.0200609858602741,0.638749247242383,4,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",4,0.371600666404266,0.371420776765092,0.00590698015095718,0,-0.000250907521774402,-0.0019378905408317,1,11,0.133313481356593,0.119682813220568,0.0819877133905833,0.0855020011297424,-0.0362485394926843,-0.0339627012308001,3.27864322687549,62,0.277831773464777,0.208813583084511,0.182660935918403,0.15,-0.0607060495260373,-0.0577393493762778,3.32811044227285,40,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",10,0.313954090327857,0.328752488268152,0.148230167569449,0.0947368421052632,-0.0142016422492461,-0.0165909860200197,1.36854255155167,4,0.18878477994015,0.152592747949976,0.110826966305297,0.152,0.00954974610099848,-0.0414159226190476,3.83787782757891,1,0.36,0.36,NA,0,0,0,NA,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",5,0.317453570180575,0.230957288824578,0.35611108675709,0.501777777777778,0.126897576859883,0.115564000986193,0.421052631578947,3,0.261962361183465,0.222013691904046,0.227201114069774,0.463368315842079,-0.0175636952305063,-0.0145910023711549,1,4,0.164751296160772,0.182365861874879,0.119426277207561,0.278,-0.0116127328041064,-0.0112954545454545,2.07694230216581,0,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",10,0.288494919192254,0.244932577425761,0.203271023794983,0.4625,-0.0195958372142781,-0.0734004166666667,1.2,7,0.189170051395892,0.160654996709036,0.0624883694546954,0.123809523809524,-0.013919104248938,-0.011183733848569,1.2097230970243,11,0.205482592820794,0.213430762692383,0.143060520014851,0.141333333333333,-0.0570851707700988,-0.0650773256743299,1.04460449639166,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",2,0.242407129984713,0.242407129984713,0.105594612657191,0.149333333333333,-0.00771618596612835,-0.0082962962962963,1.15222020649881,NA,NA,NA,NA,NA,NA,NA,NA,10,0.190938652850119,0.18786285426527,0.0889041884927278,0.11,-0.0343450321370125,-0.034324667859105,0.326197515478568,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",72,0.259981086045236,0.2,0.279361570024227,0.328125,-0.0131299118019268,0.00130975088821481,0.635233654914032,23,0.191352053527794,0.213176450939742,0.141177354512058,0.221428571428572,0.00112203171791677,-0.0131569409311733,0.812957619407076,33,0.125766501368565,0.0851584724360787,0.116509963515083,0.146666666666667,0.00713068256003115,0.00994048399039503,1.00671491751744,5,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",5,0.194393314420705,0.170379843418806,0.103758382389333,0.17980985919725,0.0409322999916471,0.04356477125536,1,NA,NA,NA,NA,NA,NA,NA,NA,6,0.141043347369343,0.0992015742234143,0.099750897777109,0.195107033639144,0.050092836080324,0.0362162474273271,1.79167942561068,0,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",NA,NA,NA,NA,NA,NA,NA,NA,1,0.22,0.22,Inf,0,0,0,1,5,0.16599811401255,0.123803541788694,0.262330570134135,0.229061185,0.17007936749091,0.370478683525473,0.364348591687813,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",3,0.141352193503831,0.149311648397882,0.149101105227452,0.222698581516761,-0.00208629908458515,0.0486289363780056,0.679154581824165,1,0.125,0.125,NA,0,0,0,1,7,0.242846533245032,0.267201477182212,0.085433483365553,0.169142857142857,-0.020048011313289,-0.048739778380843,1.25666962244163,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",12,0.232580059734276,0.231101142605498,0.127535301298767,0.19267604,-0.00714266559304643,0.076178878249796,1.39869736588986,NA,NA,NA,NA,NA,NA,NA,NA,25,0.24554942581244,0.288524516824771,0.139835244993647,0.246771428571429,-0.0480060185647548,-0.0226807529546841,0.710574454783277,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.537907950316132,0.160609697277526,0.848512724433459,1.78285714285714,-0.193161336449173,-0.125445822102426,0.817921865906028,0,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",1,0.128531666666667,0.128531666666667,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,0.187476832774154,0.214978614659602,0.122032710850309,0.171249730527541,-0.0458349377225155,-0.136916886483696,6.80061686878563,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",30,0.194283204423743,0.196943153011325,0.0915852387461886,0.152777777777778,-0.0263255549232448,0.00080893667968043,1.07564713652274,12,0.173744858409662,0.154079770124967,0.0664942937711706,0.019491525423729,-0.00595286455368346,-0.00757989639039073,0.666666666666667,12,0.214309545342577,0.2,0.0973256105508257,0.0993284786863819,-0.0554448927587292,-0.0439971880954756,3.53953130871105,2,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",2,0.185,0.185,0.0919238815542512,0.13,0,0,1,23,0.291663793373698,0.260520224360143,0.207355421296486,0.366666666666667,-0.0156710345438403,-0.0106410328955116,1.18737337886493,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",2,0.392616677682218,0.392616677682218,0.130042626425112,0.183908045977012,0.0701894748675118,0.0613026819923372,0.457882547917647,NA,NA,NA,NA,NA,NA,NA,NA,6,0.243686906051662,0.240723538557629,0.085668365377626,0.0856548856548857,0.00729024388129609,0.0148437376321992,0.485567235678715,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",3,0.360891812865497,0.336842105263158,0.104186363173224,0.204166666666667,0.00800106326422115,0.00800106326422115,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.113015442507357,0.117675545547594,0.0297527547127722,0.0551307847082495,-0.00704134245997773,-0.0072837667027808,4.4,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",4,0.287901053806759,0.314119433432154,0.0764393587144834,0.155023923444976,0.0156366004872162,0.0162344497607655,0.531936813715586,NA,NA,NA,NA,NA,NA,NA,NA,2,0.169505443511384,0.169505443511384,0.0480832611206853,0.068,0.0226249835081446,0.0211351351351351,0.565992745471492,0,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",5,0.265233923624388,0.275,0.0172284066034824,0.0234019501625136,0.000399060476123483,-0.000284515539693665,0.695862092754079,NA,NA,NA,NA,NA,NA,NA,NA,6,0.273104252090082,0.266028708133971,0.0324007656465858,0.0560975609756097,0.00249763489086712,0.00222856371805345,0.259586209275408,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,0.283598493682342,0.22285987135167,0.179882820360251,0.31717061842901,-0.0405932112577936,-0.0117146387712431,1.3473791050608,1,0.307692307692308,0.307692307692308,NA,0,0,0,1,6,0.558443448423256,0.688593092373541,0.405936448481908,0.585836214740673,-0.131703479427967,-0.112933144658243,1.77126561022459,0,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",13,0.190357057815245,0.187510189558847,0.1421704157227,0.16825,0.0118046633473355,-0.00938275514860879,1.33511619969764,8,0.0808811666552806,0.0558877523573553,0.0627672461390532,0.0638888888888889,0.0109358469046522,0.00801377217553688,0.482149307344813,12,0.0982946780703895,0.0593138327969629,0.0979752648213401,0.085,0.0137662128372548,-0.0117949093489523,0.582098393320146,3,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",5,0.276328902134995,0.357142857142857,0.129392356344265,0.237142857142857,-0.0124937780326394,-0.00906122448979591,0.975240693176848,NA,NA,NA,NA,NA,NA,NA,NA,3,0.402084436494691,0.394490159099566,0.164525019899911,0.238497302384874,0.0874906662506398,0.0579384054729996,0.5425,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",1,0.3,0.3,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,0.100475482595677,0.0619605928610722,0.0674148811090236,0.0689158404722944,-0.0145418760668252,-0.0162311995985885,1.09157093693558,3,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",1,0.16,0.16,NA,0,0,0,1,3,0.0472716670314186,0.0438785319471117,0.00983336950443508,0.0158117867796264,0.00375193709020055,0.00365541307270933,NA,8,0.069618473974862,0.0250606499632744,0.115410724707149,0.113885454545455,0.0448244984243849,0.0386775541962403,0.524738687522752,6,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,0.0228310502283105,0.0228310502283105,NA,0,0,0,1,1,0.412844036697248,0.412844036697248,NA,0,0,0,1,4,0.130117788420094,0.0288298293872055,0.246443058091336,0.443461538461538,0.0569251381096583,0.0781824893473873,0.487838534987663,16,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",4,0.223289943811962,0.255408000284832,0.134509915942242,0.200366596838697,-0.111396249288782,-0.0742573060028064,1.64702164636643,2,0.494545454545455,0.494545454545455,0.133707464078911,0.189090909090909,-0.0205533596837945,-0.0205533596837945,1.27777777777778,1,0.23,0.23,NA,0,0,0,1,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",2,0.239057327946702,0.239057327946702,0.113894699398262,0.161071428571429,0.0539248661835613,0.0498554421768707,0.556369732262938,4,0.320998093119339,0.163655172413793,0.379219950657913,0.22716939456539,0.117500802641095,0.117500802641095,0.525,1,0.366666666666667,0.366666666666667,NA,0,0,0,1,0,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",3,0.106177153132821,0.106463713648812,0.037700609749097,0.0538461538461538,0.0248158752075212,0.0152527472527472,0.614869019621666,NA,NA,NA,NA,NA,NA,NA,NA,1,0.13840830449827,0.13840830449827,NA,0,0,0,1,2,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,0.375,0.375,NA,0,0,0,1,1,0.204697156983931,0.204697156983931,NA,0,0,0,1,1,0.3375,0.3375,NA,0,0,0,1,6,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",2,0.378952439947691,0.378952439947691,0.282842712474619,0.4,-0.0459405520102064,-0.0476190476190476,1.34538681258173,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0192048750658288,0.010449724801282,0.0146775631599413,0.0210666666666667,-0.00199949965134325,-0.00508586497295269,1.13796274114539,0,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
