"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Dominicanrepublic","Dominicanrepublic2010",3,46684.7435271917,36092.5511185377,24472.0962406409,37810.7666142469,5538.09798962839,-203.813638900126,2.16351648484611,1,30766.7249393766,30766.7249393766,Inf,0,0,0,1,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",1,64000,64000,NA,0,0,0,1,1,94339.6226415094,94339.6226415094,Inf,0,0,0,1,8,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",92,24540.7954088636,15271.5062588775,24096.7338002994,18614.0968683724,-8628.62840037873,4163.59537834131,1.17647058823529,5,37989.4144852166,35412.0258676711,40401.8099813148,68033.6320045308,31641.2027675946,9150.16002763853,3.33333333333333,24,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,94091.9329648682,29846.8107128413,93117.1223483454,156333.333333333,-70410.4865615564,-31872.7371970252,0.0794596802188423,2,45705.6826927965,45705.6826927965,25002.790706484,35359.2857142857,9002.54634609266,16873.4050721266,31.8548400835307,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",17,7206.24184160882,4100.3294317993,7709.35631060939,7740.30642869801,-1931.57446052522,-1948.94705787711,0.877272727272727,3,15156.8265720391,5727.56217557809,17897.3330327301,31851.6096541871,-6078.21309373468,-6078.21309373468,1,7,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",6,33175.7274742505,39186.4067501048,25788.8010031406,48640.3235031653,-5361.42593405078,-2091.23839792683,0.903992718877331,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",9,18743.4829674232,11372.0219838057,22428.8815763141,19222.182564275,17362.5095920493,15033.415352406,1.16334867921842,11,33106.5387045366,25663.4442840956,28558.219754345,36532.4418436566,8430.70437755603,5713.05497660027,0.463466977289436,5,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",10,52822.9542960012,37579.8257516488,46863.7506720181,45028.7707266019,18605.2893372097,14084.2163860225,1.05344795253908,2,87366.1259231013,87366.1259231013,49723.0961669598,70319.0769624961,19457.2203245742,19457.2203245742,2.23913043478261,3,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",647,26679.8402155098,17084.9505907879,26163.7632518468,26832.1016871524,2430.92733948078,3469.89525654625,0.879739771689148,1,3426.00854258607,3426.00854258607,Inf,0,0,0,1,56,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",83,4247.14384811631,3531.41913072773,3618.68907958504,4064.28734883464,2459.90159292702,755.943783013978,1,15,32172.0248765058,2077.52585300109,45221.6017979635,82353.7770328496,-3712.92941405154,3372.37464858272,0.844448612648252,40,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",27,29146.4677989,17785.2846828748,29997.2465522212,31334.7345413768,-5932.42271870575,-8214.55436362371,0.804947280102843,NA,NA,NA,NA,NA,NA,NA,NA,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",4,113987.08938372,106166.925872642,46173.1843230016,24658.3145476645,3699.55138544701,-21114.7302291651,0.989458440100386,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",10,60078.7376082263,42467.9875306694,35377.0632691674,69636.4468813474,2262.88956732529,2406.43624429873,1.01269852754965,1,58224.45391417,58224.45391417,NA,0,0,0,1,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",11,34696.7450412127,33144.0544896833,24357.1835735108,19254.3000311965,22481.5566833719,26999.0110277597,0.511975091720722,1,48685.8729360255,48685.8729360255,NA,-7.27595761418343e-12,0,0,NA,3,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",8,63132.6510116331,44400.7630609712,75055.0912442369,66305.1417036793,-30679.6616621313,-35322.9987218501,0.487371167613003,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",3,7410.9273497829,6960.31746021774,4871.60016885572,6508.96385873886,-2153.68086164043,-1446.43641305308,0.731548852941772,1,7036.91875798953,7036.91875798953,NA,0,0,0,1,1,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",5,37432.9886249564,35537.9978068154,31742.4258293339,48092.6899859578,-3111.12912569647,5589.29531650557,0.527771975959219,1,72414.9012694871,72414.9012694871,NA,0,0,0,1,0,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",11,162365.028410252,113446.96981089,128269.555460803,204982.907486554,33250.109053794,37445.7360269483,2.5,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",4,381.532374330546,363.112410918737,120.840475511145,0,-77.5531609450958,-113.956474475948,0.0114773765036456,1,1490.12301334232,1490.12301334232,NA,0,0,0,NA,5,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",8,17598.0954513544,16755.4751278479,11102.1134922615,18778.0522565063,-3629.83061189933,-3012.16911160305,0.521518714534109,1,24605.7236464566,24605.7236464566,NA,0,0,0,1,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",119,33697.4048720269,33259.4275925595,23242.6339345063,26617.9863090222,8574.03805796848,7041.30754529998,1.6653173106283,13,73449.2568117373,75157.3075453218,52685.8584793844,76860.8160682512,-2958.39596059299,877.679589015776,7.80740286897225,19,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",8,15417.7589146116,11723.4984312879,13245.9770536519,27908.2563471085,-1177.04719779743,-1173.51336814576,1.33717741146878,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",6,79965.7942822516,67371.8105455545,64842.9411086469,54488.7107142836,-788.451373168943,-29968.376306154,1.72763411053166,1,979504.807987673,979504.807987673,Inf,0,0,0,1,2,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",24,9635.8236407212,6705.27409723699,8799.89883821779,8014.23774772556,-2555.8363164996,-3043.52177812268,0.319243134049554,NA,NA,NA,NA,NA,NA,NA,NA,8,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",22,7150.502925497,5580.06181238544,3331.27456056916,4279.44590122793,1355.46655529316,4355.80637000184,0.593757162009998,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",7,40681.3036588342,48715.3961234325,18861.8036450966,21223.5003209431,-14551.526417929,-13457.8244176582,0.0385563113035514,2,854454.748121993,854454.748121993,1025864.03162716,1450790.82667787,220772.517103155,220772.517103155,1.4375,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",9,970.192318291798,403.482971567715,1571.06230007665,864.960913222718,-7.14549297822726,-282.977013926892,0.132526075630987,1,11421446.5972369,11421446.5972369,NA,0,0,0,1,16,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",20,14111.2858740451,8802.82212072632,12345.7407460727,19003.5106012073,10256.9994479022,7933.52627578452,0.502171506038626,1,189065.539144664,189065.539144664,NA,0,0,0,1,19,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",9,40341.8216408693,21700.6572307999,47692.5261698976,33086.1541877121,-3736.41569268567,-3020.92092321418,0.876033452692066,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",33,46373.0946633251,39961.1975756379,27932.709660319,30834.0979267232,17866.4460825013,17906.623001601,2.39226744555655,5,186968.480629722,203007.827302224,128809.042920058,122446.946574391,-23561.7056446919,-28695.286823052,1.06837999448259,4,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",116,21397.6289919148,15263.8096043984,22503.655071195,19708.5063364708,3467.67232705957,1770.45887756553,1.00428660779078,22,31838.9093647644,23541.0697953397,33139.9770412752,27844.3032489836,12873.2862044667,45980.0442363654,1.82039098828729,30,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",11,244875.658088844,89656.1093998476,325214.709012404,301096.291761708,-9283.61397634298,51886.6931329033,0.504193827710658,1,60740.1595717987,60740.1595717987,NA,0,0,0,1,6,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",1,19049.6165476908,19049.6165476908,NA,0,0,0,1,1,70435.6396914777,70435.6396914777,NA,0,0,0,1,7,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",86,30879.1597932361,28775.4910728579,22669.7778984141,32878.586769427,1068.72611367259,863.532520243036,0.260964452920707,7,94107.1694691683,56798.6136421505,108251.498329114,158261.686277355,-25441.1038717388,-27102.4378417827,0.867156549395309,38,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",3,138849.373228909,136337.922689451,30607.5843292949,27654.86399024,2764.81443199593,-7524.93846341003,5.11521865650754,1,167323.546831704,167323.546831704,NA,0,0,0,1,4,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovenia","Slovenia2013",9,74472.9303306073,64410.4610011551,37592.0832845511,76526.9861898851,-14665.0483704128,-9045.5601801668,0.808581537387427,1,160420.745995412,160420.745995412,NA,0,0,0,NA,2,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",13,15689.7068276196,11927.5582299831,17932.1358624495,21443.3967943932,-1348.61670120504,-7128.41286418696,0.429659481184435,1,65530.4267484929,65530.4267484929,Inf,0,0,0,1,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Sudan","Sudan2014",4,7885.97710823542,7317.22520982669,7612.59664934213,10607.8922622346,-4745.7927436136,-4695.30844903095,0.335433971569514,1,26260.5801931541,26260.5801931541,NA,0,0,0,1,2,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Sweden","Sweden2014",8,219054.965522776,226921.982243995,59030.7791022685,48797.3883383246,55585.9101871201,61283.0639911468,0.745930467746943,2,770874.290583416,770874.290583416,368440.375607127,521053.376109437,160044.328696078,146546.262030779,1.82999649134303,2,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",9,17345.9368143038,14448.2304061713,17036.845221384,22490.0323737387,-1606.67710621479,-2553.20200226719,3.5519624356274,NA,NA,NA,NA,NA,NA,NA,NA,8,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",5,29154.06458645,25247.3869765822,19176.5400514631,35761.8583969691,-839.322496824302,-2164.98222134668,1.63214219726557,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",13,84926.4040217733,87501.9405340956,21626.2954680506,25364.6841815319,-578.474616240207,-13.0879089026772,0.946652615828078,1,25364.6841815319,25364.6841815319,NA,0,0,0,1,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",22,52343.2285936635,57787.4582584384,39663.5176226062,60539.2419850307,4478.52590396742,-4502.65877502205,NA,1,266301.650960546,266301.650960546,NA,0,0,0,1,16,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",9,5874.27592128352,5856.87567934674,1636.37701592495,3109.93339871544,116.053505174631,-877.613349220667,0.896702915726823,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",11,49702.166572986,45608.2795586892,24718.4181948874,40886.6693079615,3438.09737110904,4506.78047702143,0.790696231631585,2,126521.721051358,126521.721051358,58696.9736581269,83010.0562175794,6343.305707049,6791.7318723474,1.23315084223688,2,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",6,30571.8563849987,23915.7828452728,25676.4156794639,16504.5115698619,552.492302403843,2601.27884067766,0.292195994304394,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",6,92303.6023827009,89840.0579129719,49194.7331430302,77653.5734616778,22710.1962332141,22520.2177577942,1.79169211727908,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",25,28158.7714367758,26790.7011726855,21493.709571991,35033.9938412042,13024.6960055145,29536.324670788,1.04450001092059,1,105985.191452382,105985.191452382,Inf,0,0,0,1,3,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",11,17495.8008803168,16438.8841472921,6814.56448641475,10225.9529328009,4938.5314335961,15428.7172445447,NA,1,107599.968964094,107599.968964094,NA,0,0,0,1,3,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",5,9480450.49447093,9418619.6650105,1560273.06004209,0,229215.189844164,-108222.751500044,1.14679027247463,6,13327218.9341605,7328430.50744013,13966014.5349789,12706561.3856813,2256280.50450364,2277665.38034781,1.51207631202138,12,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
