"countryOnly","country","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Croatia","Croatia2013",10,35296.1596652797,32243.0793777297,18692.1413245002,14117.4756751772,-7115.21249840312,-8164.17376245312,0.165966652933046,10,35296.1596652797,32243.0793777297,18692.1413245002,14117.4756751772,-7115.21249840312,-8164.17376245312,0.165966652933046,10,35296.1596652797,32243.0793777297,18692.1413245002,14117.4756751772,-7115.21249840312,-8164.17376245312,0.165966652933046,-18,"2013","Europe and Central Asia","Croatia","High income"
"Drc","Drc2013",10,16768.9461683323,2315.99561055552,44701.5428101345,4228.78765680001,21795.1004971305,21712.3485008146,0.42012808591824,10,16768.9461683323,2315.99561055552,44701.5428101345,4228.78765680001,21795.1004971305,21712.3485008146,0.42012808591824,10,16768.9461683323,2315.99561055552,44701.5428101345,4228.78765680001,21795.1004971305,21712.3485008146,0.42012808591824,-17,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",51,4340.97436158213,2567.18814581132,5336.37629643607,1864.38318473955,1875.9877029255,384.988301270677,0.605733687348728,51,4340.97436158213,2567.18814581132,5336.37629643607,1864.38318473955,1875.9877029255,384.988301270677,0.605733687348728,51,4340.97436158213,2567.18814581132,5336.37629643607,1864.38318473955,1875.9877029255,384.988301270677,0.605733687348728,-75,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",NA,NA,NA,NA,NA,NA,NA,NA,5,18673.4537787773,18071.7484032155,8019.01991083063,13529.5517725761,1580.46973086312,1425.73572122698,1.1212603501978,5,18673.4537787773,18071.7484032155,8019.01991083063,13529.5517725761,1580.46973086312,1425.73572122698,1.1212603501978,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",6,9253.13113565734,2930.06772211046,16092.4403490389,3096.58739835238,-12.9816169615491,-12.9816169615491,1.125,6,9253.13113565734,2930.06772211046,16092.4403490389,3096.58739835238,-12.9816169615491,-12.9816169615491,1.125,6,9253.13113565734,2930.06772211046,16092.4403490389,3096.58739835238,-12.9816169615491,-12.9816169615491,1.125,-4,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",7,8613.0756285793,7020.67217566019,5413.19528807402,3525.96404822625,-191.396347022279,-146.010641127743,1.09278755731002,7,8613.0756285793,7020.67217566019,5413.19528807402,3525.96404822625,-191.396347022279,-146.010641127743,1.09278755731002,7,8613.0756285793,7020.67217566019,5413.19528807402,3525.96404822625,-191.396347022279,-146.010641127743,1.09278755731002,-13,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",6,10089.1515294809,6333.13836150404,9614.62780984531,12586.3074324683,-5335.73974383936,-4962.53673462209,2.21941310155254,6,10089.1515294809,6333.13836150404,9614.62780984531,12586.3074324683,-5335.73974383936,-4962.53673462209,2.21941310155254,6,10089.1515294809,6333.13836150404,9614.62780984531,12586.3074324683,-5335.73974383936,-4962.53673462209,2.21941310155254,3,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,4,7070.11738322447,4782.49966349766,6674.4610989055,4774.41672295614,916.930433685899,942.844949027598,1.37402465123207,4,7070.11738322447,4782.49966349766,6674.4610989055,4774.41672295614,916.930433685899,942.844949027598,1.37402465123207,6,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",8,10620.3900489355,6074.82068565851,9431.73281103343,17828.4248590341,1997.03320010296,2032.34556394804,0.666666666666667,8,10620.3900489355,6074.82068565851,9431.73281103343,17828.4248590341,1997.03320010296,2032.34556394804,0.666666666666667,8,10620.3900489355,6074.82068565851,9431.73281103343,17828.4248590341,1997.03320010296,2032.34556394804,0.666666666666667,-13,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,2,12213.1595995817,12213.1595995817,8329.55600577665,0,-1153.07697217914,-2835.87081360931,1,2,12213.1595995817,12213.1595995817,8329.55600577665,0,-1153.07697217914,-2835.87081360931,1,15,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",106,5141.84904532576,3789.167230362,4698.22133063541,4456.66611248072,116.987458440192,593.026900018956,1.00817369461751,106,5141.84904532576,3789.167230362,4698.22133063541,4456.66611248072,116.987458440192,593.026900018956,1.00817369461751,106,5141.84904532576,3789.167230362,4698.22133063541,4456.66611248072,116.987458440192,593.026900018956,1.00817369461751,-174,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,22,1884.87269991913,1774.65330115692,2187.5826669656,3277.60758440089,1249.41017921434,254.474012394847,1,22,1884.87269991913,1774.65330115692,2187.5826669656,3277.60758440089,1249.41017921434,254.474012394847,1,4,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",7,16699.0672113863,15713.4323383704,13785.0530136229,11027.8028011156,-1060.92679227151,-1403.37623043517,1,7,16699.0672113863,15713.4323383704,13785.0530136229,11027.8028011156,-1060.92679227151,-1403.37623043517,1,7,16699.0672113863,15713.4323383704,13785.0530136229,11027.8028011156,-1060.92679227151,-1403.37623043517,1,-13,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",5,12853.5155253055,5858.34925878268,34817.8280930446,0,9517.86346802015,9675.06155193181,0.997667047039432,5,12853.5155253055,5858.34925878268,34817.8280930446,0,9517.86346802015,9675.06155193181,0.997667047039432,5,12853.5155253055,5858.34925878268,34817.8280930446,0,9517.86346802015,9675.06155193181,0.997667047039432,-8,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",10,1630.307189406,3221.6216745188,7459.64068408902,17606.3454499961,1516.62224303656,-1037.73119238607,1.57937032636056,10,1630.307189406,3221.6216745188,7459.64068408902,17606.3454499961,1516.62224303656,-1037.73119238607,1.57937032636056,10,1630.307189406,3221.6216745188,7459.64068408902,17606.3454499961,1516.62224303656,-1037.73119238607,1.57937032636056,-13,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lithuania","Lithuania2013",7,14254.1697803464,14474.3367082578,5181.60082741273,1053.14016239049,-321.266196068134,-1139.34576928029,1.51626633768516,7,14254.1697803464,14474.3367082578,5181.60082741273,1053.14016239049,-321.266196068134,-1139.34576928029,1.51626633768516,7,14254.1697803464,14474.3367082578,5181.60082741273,1053.14016239049,-321.266196068134,-1139.34576928029,1.51626633768516,1,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",27,1928.21651056654,1224.13804760347,6023.46186800164,1321.66595434044,760.158870409411,545.231483265557,0.851778920112653,27,1928.21651056654,1224.13804760347,6023.46186800164,1321.66595434044,760.158870409411,545.231483265557,0.851778920112653,27,1928.21651056654,1224.13804760347,6023.46186800164,1321.66595434044,760.158870409411,545.231483265557,0.851778920112653,-45,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",NA,NA,NA,NA,NA,NA,NA,NA,2,7900.29365250224,7900.29365250224,2415.71935159379,3416.34306991108,-1130.3549011982,-1024.90292097332,0.470498579617816,2,7900.29365250224,7900.29365250224,2415.71935159379,3416.34306991108,-1130.3549011982,-1024.90292097332,0.470498579617816,2,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",7,6614.65780407472,6466.7739634783,3913.05860635362,6724.19424496534,795.587400807898,424.187128823093,2.29668023153231,NA,NA,NA,NA,NA,NA,NA,NA,7,6614.65780407472,6466.7739634783,3913.05860635362,6724.19424496534,795.587400807898,424.187128823093,2.29668023153231,-5,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Myanmar","Myanmar2014",7,10229.4801068313,4307.16088648227,15324.5721412819,1647.27215138126,-3768.58676138057,-637.778968122017,4.04395046680407,7,10229.4801068313,4307.16088648227,15324.5721412819,1647.27215138126,-3768.58676138057,-637.778968122017,4.04395046680407,7,10229.4801068313,4307.16088648227,15324.5721412819,1647.27215138126,-3768.58676138057,-637.778968122017,4.04395046680407,-10,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",10,2677.54573529195,2413.58151835786,1200.02978442474,87.6276373500532,-121.138120753701,-52.7055463512774,0.904148386195985,10,2677.54573529195,2413.58151835786,1200.02978442474,87.6276373500532,-121.138120753701,-52.7055463512774,0.904148386195985,10,2677.54573529195,2413.58151835786,1200.02978442474,87.6276373500532,-121.138120753701,-52.7055463512774,0.904148386195985,-17,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",20,327.207523190366,266.722443316884,473.722059918374,180.661124616796,-50.1430295192126,-227.107787783017,0.883017700753801,20,327.207523190366,266.722443316884,473.722059918374,180.661124616796,-50.1430295192126,-227.107787783017,0.883017700753801,20,327.207523190366,266.722443316884,473.722059918374,180.661124616796,-50.1430295192126,-227.107787783017,0.883017700753801,-3,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",6,32684.5397411933,12541.3206582093,48381.6731832208,32753.3746079111,139.682418713293,-1161.02264375063,1.32538304031102,6,32684.5397411933,12541.3206582093,48381.6731832208,32753.3746079111,139.682418713293,-1161.02264375063,1.32538304031102,6,32684.5397411933,12541.3206582093,48381.6731832208,32753.3746079111,139.682418713293,-1161.02264375063,1.32538304031102,-10,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",NA,NA,NA,NA,NA,NA,NA,NA,6,1490648.54142566,24558.3770667349,3079782.65980774,46090.3097520903,-339934.536623695,-437495.713958823,0.190657505429498,6,1490648.54142566,24558.3770667349,3079782.65980774,46090.3097520903,-339934.536623695,-437495.713958823,0.190657505429498,1,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",9,50487.1769537611,7625.18767152556,108126.498831986,22443.3912147106,-20106.2243467209,-14499.1754777185,0.863685727426346,9,50487.1769537611,7625.18767152556,108126.498831986,22443.3912147106,-20106.2243467209,-14499.1754777185,0.863685727426346,9,50487.1769537611,7625.18767152556,108126.498831986,22443.3912147106,-20106.2243467209,-14499.1754777185,0.863685727426346,-13,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",36,13831.1977527992,9348.52278771717,14060.4122670276,19137.790346756,-103.747616896621,-1418.97325869309,1.468643515839,36,13831.1977527992,9348.52278771717,14060.4122670276,19137.790346756,-103.747616896621,-1418.97325869309,1.468643515839,36,13831.1977527992,9348.52278771717,14060.4122670276,19137.790346756,-103.747616896621,-1418.97325869309,1.468643515839,-29,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",15,2383.4380352458,1353.30441968184,3133.18261333833,1874.20963956712,2346.09632928994,1759.15580203759,0.4,15,2383.4380352458,1353.30441968184,3133.18261333833,1874.20963956712,2346.09632928994,1759.15580203759,0.4,15,2383.4380352458,1353.30441968184,3133.18261333833,1874.20963956712,2346.09632928994,1759.15580203759,0.4,-22,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,18,2252.37888116454,2240.36090451098,1111.74913843148,1880.28637817009,61.8399511962755,-68.7108315367435,1.09931904544779,18,2252.37888116454,2240.36090451098,1111.74913843148,1880.28637817009,61.8399511962755,-68.7108315367435,1.09931904544779,-10,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,9,19196.196766484,14853.1024276189,22181.7552091046,14101.3230849296,634.15696218969,546.278226988192,0.722008990481603,9,19196.196766484,14853.1024276189,22181.7552091046,14101.3230849296,634.15696218969,546.278226988192,0.722008990481603,-9,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",NA,NA,NA,NA,NA,NA,NA,NA,12,95945.3056455355,38114.3000695788,106437.434832186,89544.8193620658,13850.8790373194,25192.7051103959,0.836368006280127,12,95945.3056455355,38114.3000695788,106437.434832186,89544.8193620658,13850.8790373194,25192.7051103959,0.836368006280127,-11,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",6,2872.2021119346,420.867518663752,5138.19446392209,1282.32202654151,-1030.01594516001,-765.452922291595,1,6,2872.2021119346,420.867518663752,5138.19446392209,1282.32202654151,-1030.01594516001,-765.452922291595,1,6,2872.2021119346,420.867518663752,5138.19446392209,1282.32202654151,-1030.01594516001,-765.452922291595,1,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Uganda","Uganda2013",5,3215.36733449754,1728.68775251187,4137.85103901167,1021.66358533353,-399.88425693205,-403.769778621655,1,5,3215.36733449754,1728.68775251187,4137.85103901167,1021.66358533353,-399.88425693205,-403.769778621655,1,5,3215.36733449754,1728.68775251187,4137.85103901167,1021.66358533353,-399.88425693205,-403.769778621655,1,7,"2013","Sub-Saharan Africa","Uganda","Low income"
"Vietnam","Vietnam2009",30,7354.18912745847,5088.06645826591,7712.59887756565,9932.35949961706,522.309008322214,144.152892397189,2.28978860218364,30,7354.18912745847,5088.06645826591,7712.59887756565,9932.35949961706,522.309008322214,144.152892397189,2.28978860218364,30,7354.18912745847,5088.06645826591,7712.59887756565,9932.35949961706,522.309008322214,144.152892397189,2.28978860218364,-53,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",6,40839.2100201167,12501.3315678436,62600.2609310731,24592.5706843489,1145.78154728892,2565.7536395691,1.25618055038221,6,40839.2100201167,12501.3315678436,62600.2609310731,24592.5706843489,1145.78154728892,2565.7536395691,1.25618055038221,6,40839.2100201167,12501.3315678436,62600.2609310731,24592.5706843489,1145.78154728892,2565.7536395691,1.25618055038221,-9,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",8,5079232.35279922,3594671.75704505,4139587.73077141,2118694.95620265,1089149.52983881,1109280.53276776,1.14915034295243,NA,NA,NA,NA,NA,NA,NA,NA,8,5079232.35279922,3594671.75704505,4139587.73077141,2118694.95620265,1089149.52983881,1109280.53276776,1.14915034295243,3,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
