"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",40,0.195897200912387,0.174124940826784,0.105201399185387,0.155359536576107,-0.00709768144131106,-0.00824704461768062,0.773303961668504,33,0.159675289048313,0.151151735687615,0.0976217208481145,0.119042482149278,-0.0331163108585225,-0.0413641311387372,0.829835169444398,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",95,0.174201233570707,0.145663022443929,0.113375537195073,0.127840909090909,0.0165484328193285,-0.00353260237418597,1.39723645740508,49,0.178763444237194,0.129314877799439,0.130817913606988,0.197875361099482,-0.0254457159184802,-0.0264817929717815,0.480022780878408,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",16,0.146609740549257,0.180344640819729,0.0603668610552609,0.0807666746216579,-0.00358935765063262,-0.00388833351833415,0.994744958574298,34,0.185727775092163,0.168334585133529,0.088333771608255,0.158441558441558,-0.0222484483952984,-0.0136849340431984,0.444110188288692,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",1,0.375,0.375,NA,0,0,0,1,9,0.505435117052917,0.354888938218996,0.418786991149292,0.557,0.036605164731871,-0.0197619334839261,0.752941413425429,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",5,0.222390063481685,0.197781972302137,0.193399293604391,0.3748,-0.134421059131828,-0.110791472081218,5.04226618424353,7,0.199785574880995,0.205164890519769,0.0982592594865367,0.09,-0.163622063184706,-0.0890335662501623,0.994202768492861,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",2,0.250411064157775,0.250411064157775,0.0235702260395515,0.0333333333333333,0.00166155479049251,0.00166666666666666,0.91133307722423,5,0.153488090214209,0.156466485080606,0.128171773530124,0.294761904761905,-0.00756664404563461,-0.0241592442645074,0.60818604085857,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",3,0.108116244912776,0.104801322906319,0.0677136461324854,0.0875,-0.0297388874276426,-0.01716321098144,1.63134660067364,2,0.560701868902142,0.560701868902142,0.451762665758072,0.638888888888889,0.0812659781112322,0.111267166042447,0.846915424416515,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",5,0.119055967341833,0.120928963994635,0.078610712953106,0.099544,-0.0592703269058867,-0.0711268688923587,8.90708195090784,3,0.158260588800828,0.184413896080948,0.0618050504441193,0.114444444444444,0.0290133366770554,0.0296938637810514,0.686190496986948,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",75,0.140828137304194,0.0655196186928522,0.142911345263274,0.158333333333333,-0.0429594843772151,-0.0190652022127712,1,22,0.141654357705714,0.128818219197386,0.0899249402360972,0.126283367556468,-0.019667645126688,-0.0132500095700842,0.970668234316865,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,0.434003709495581,0.434003709495581,NA,0,0,0,1,4,0.134000720632817,0.13621222844985,0.0224555037942833,0.00380952380952382,0.00810375415986099,0.00802419487690693,0.0828650188175535,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",16,0.0999339043499368,0.0761645655420669,0.0853281013978195,0.058377951982206,-0.00704831107495027,-0.00254107653421647,0.789024226110363,1,0.541935483870968,0.541935483870968,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",3,0.172025788186724,0.168718090368597,0.183356352036758,0.240260058837311,0.0334715463666738,-0.0520858485891628,0.762664912087861,2,0.119153013201851,0.119153013201851,0.0315456829837975,0.0446123327100086,-0.00148707775700029,-0.00148707775700028,1.07142857142857,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",6,0.112563678162361,0.10724973514105,0.0801753932503317,0.124444444444444,0.0639367459818905,0.0683666310961143,0.109289546601965,12,0.0509680208981169,0.0550065583549438,0.026727051629195,0.0433583959899749,-0.000139544587474349,0.000676811467652022,3.65183998675462,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,0.126566747075556,0.126566747075556,NA,0,0,0,1,8,0.179076359165918,0.200589023861965,0.0839790660359483,0.141666666666667,-0.00270731319879416,-0.0128749702439149,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",588,0.133782834016977,0.106666666666667,0.10082548918169,0.134868421052632,0.0101726389004281,0.0151883673509688,1.0290259214115,82,0.0972363206791387,0.0797541493139212,0.0738999641611273,0.106222222222222,0.0039532717031306,0.00971042366751812,0.859037429999903,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",91,0.250495474941408,0.201512867800552,0.175140364440014,0.238203463203463,-0.0594834226048588,-0.0761218581392283,1.4,19,0.187953421004859,0.125829994633916,0.161929854082345,0.26,-0.0385293739316013,-0.0159788796585617,3.13558409708048,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",26,0.22901957209171,0.18561014609484,0.148240185346182,0.157142857142857,-0.00179350100373412,-0.0095293546262935,0.780511951016458,1,0.125,0.125,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",1,0.1,0.1,NA,0,0,0,1,9,0.087323210482023,0.0675125928836811,0.0671952416751751,0.0953571428571428,0.00752893345038708,0.00626105879606436,1.57839354612417,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",13,0.141108994241588,0.135034663520939,0.0947089961360889,0.147246376811594,-0.0400154522875245,-0.0404494231431268,0.928087704502912,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",2,0.17274252723859,0.17274252723859,0.154384980559063,0.218333333333333,0.0754207882225289,0.0715728476821192,0.568604953769299,5,0.085591809364701,0.0123697356469387,0.129549492707201,0.094,-0.0522456897472351,-0.0425849577214063,2.53749820605389,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",4,0.238035764663599,0.226256980053573,0.185751066751419,0.211319762634107,0.0238450578289423,-0.0129793659351602,1.16498756445258,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",2,0.19434935072995,0.19434935072995,0.0111468101325434,0.0157639700666407,-0.0042228901997894,-0.00394099251666017,1.7169068763975,1,0.09,0.09,NA,0,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",1,0.347222222222222,0.347222222222222,NA,0,0,0,1,2,0.0996231217399514,0.0996231217399514,0.0456236919196227,0.0645216438782622,0.00580372188280228,0.00576524194349491,0.82904328557705,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",4,0.0842397619171999,0.0903089636108359,0.0403630820630259,0.0907142857142857,0.012240283463623,0.0105594539868733,0.528892094178746,5,0.24793354120665,0.205664332865325,0.106941098099038,0.183333333333333,0.0542619076857329,0.0505181277056277,0.450321584274914,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",81,0.214719534150705,0.168809491412688,0.132454013563758,0.138893863746633,0.00378418027765698,-0.0110473949727134,1.22303615069743,54,0.177238857042125,0.152639369973488,0.123346388273345,0.160922619047619,-0.0131634448425816,-0.00350320169448117,0.481960933062647,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",4,0.205109247015632,0.195318437484363,0.159316529260645,0.255201440348138,0.000449120456729189,-0.00153663999589638,0.868618192049331,2,0.357477482273723,0.357477482273723,0.342553951774816,0.484444444444444,-0.0265574565926159,-0.0269135802469136,1.10221918919361,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",4,0.124745534941949,0.11815193915757,0.0249570567484224,0.0322395879188619,-0.00698372135859348,0.000216200475029787,2.02825646005473,3,0.0984719584891459,0.100125866178327,0.0367150735547758,0.0427431509411197,0.0141098536785009,0.00921314071870289,0.631593493135933,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",24,0.240009718799192,0.272194044423141,0.157197715290808,0.2,0.0531030001678141,0.03415301705353,0.507871949322073,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",20,0.171235012875112,0.138834396315994,0.131233837809306,0.126,-0.0471056373446163,-0.0351672896538538,1.47770515634921,1,0.1,0.1,NA,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",6,0.152396998937032,0.0979217652822165,0.11376918054927,0.190748938336603,0.0717741349382937,0.0670234983223027,1.44743015385786,2,0.154897733867506,0.154897733867506,0.126621447707178,0.179069768634807,0.0611664691526236,0.0548762194203439,0.472994541535547,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",11,0.227590078249678,0.2992388815063,0.179933995275208,0.335714285714286,-0.0909125974726664,-0.0821850650869744,2.61656939916064,4,0.554432728590037,0.592941240642513,0.402457778168537,0.383333333333333,0.182787939178458,0.248858209074876,0.575706320877189,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",20,0.0920552714070391,0.0554964113784095,0.107570273768623,0.193951612903226,-0.0346813042223006,-0.0451962177604574,1.28612969079837,2,0.20598480740817,0.20598480740817,0.267530667821188,-1.38777878078145e-17,0.100594589708443,0.101862249672469,0.456024624381546,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",8,0.129658056821092,0.154039888196177,0.0650530025064084,0.08,-0.0150577857511421,-0.0269474070965406,0.888726392720942,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",6,0.0852665784105869,0.0863266711807499,0.0134892387323318,0,-0.00441108131295971,-0.00294139859895352,1.03260298919001,25,0.121655757861911,0.107690233215244,0.0808798941959513,0.0839688172715895,-0.00513282813084461,-0.0245761485565906,1.59739999581683,8,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",96,0.161959613237504,0.103491979538884,0.15437474607642,0.205490614163324,-0.00875507539982693,-0.0217880029313001,0.981378910013634,45,0.135348450517427,0.109789605618434,0.120452134783033,0.149185874778808,-0.0229429611682227,-0.0256162030976746,1.83830980667056,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",1,0.0364637752072822,0.0364637752072822,NA,0,0,0,1,3,0.15855772430192,0.197644997793944,0.1180983472587,0.216666666666667,0.0572204747524437,0.0535583984837716,0.4932239675404,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",1,0.262,0.262,NA,0,0,0,1,3,0.261295189071441,0.261271292443625,0.145667920118222,0.205652005042469,0.0301521201996872,-0.0565777955459172,0.76615464564573,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",71,0.240590200274225,0.173333333333333,0.165238421858757,0.2,-0.0205869246370335,-0.0131548020400928,1.25,3,0.0591024219330656,0.0603376137564463,0.0400773822356194,0.0622834645669292,-0.00784483038751825,-0.0065501784187089,1.20438332987815,3,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,0.0142857142857143,0.0142857142857143,NA,0,0,0,1,5,0.0425276529824615,0.0483127237736994,0.023718519963255,0.0109025146400276,0.00516751506338142,0.00501440580673235,3.65892084110622,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovenia","Slovenia2013",NA,NA,NA,NA,NA,NA,NA,NA,8,0.277824466224054,0.234248795549421,0.20042765227258,0.415108132320938,0.00959420542300732,0.0171470671501392,1.11176811244862,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",7,0.409528177869373,0.400974777307371,0.369261172392261,0.557971014492753,-0.252329772050383,0.0467233128066673,2.17954112738632,5,0.0911153703714262,0.091206975947325,0.0426844697478132,0.055,-0.0254718734648211,-0.0168644472298493,5.8777869754802,2,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Sweden","Sweden2014",3,0.393811162401649,0.372597304412882,0.190332849979613,0.175,0.0296392657076043,0.0477495543672014,0.520033433836781,3,0.233225259945779,0.233265030662115,0.000450840861795169,0,-0.000178769529711106,-2.18995805933297e-05,2.43876794578848,5,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",2,0.0894714912280702,0.0894714912280702,0.124056922606329,0.17544298245614,-0.0406514227642276,-0.0406514227642276,1.86363636363636,8,0.16588846727987,0.186455990041977,0.0730256596371228,0.138571428571429,0.00957749274608679,0.0113643588865363,0.221085671420879,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",5,0.0740995227271891,0.0776335175656439,0.0491910649926686,0.0845714285714286,0.00189712635716105,-0.0143602074260257,1.00390156609742,7,0.173513759367655,0.187543276646015,0.0829200471071594,0.06,-0.0750293540001737,-0.0370846486846487,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",7,0.339961604775381,0.335949248137776,0.122260899533758,0.15,-0.0203450167516908,-0.00164652917022255,1,14,0.115802951746328,0.0684028068916734,0.0916805161576078,0.1375,-0.0133799240921764,-0.0389823224914203,0.805410895195656,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",10,0.318219795853104,0.29895210547846,0.202336418843697,0.347936752136752,-0.0945479420224768,0.0332990035210667,0.989631211621333,2,0.0859406933455592,0.0859406933455592,0.0750805980263876,0.10618,-0.00159294958740138,-0.00159497854077253,1.02931031680892,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",7,0.121343837285914,0.141828260538335,0.0846710856532219,0.115925112388374,-0.0214597264161779,-0.0236906052460356,1.60595854724773,7,0.293019265797828,0.264069819400338,0.193167242242839,0.288888888888889,-0.186991505286074,-0.076492471009804,2.50541976176762,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",6,0.138898812796564,0.119538649928816,0.106947245237639,0.0607142857142857,0.0423321581926704,-0.00254077754964944,0.284475142846866,1,0.0405549626467449,0.0405549626467449,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",13,0.140545862900851,0.167410742465909,0.0774245426659311,0.123076923076923,-0.00531326704988634,0.00201326573300702,1.07791726112237,12,0.0480593210664654,0.0459827544108668,0.0198604573321797,0.0217479674796748,0.00809821798532923,0.00592596412108372,0.742026218262949,4,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,0.104335469445118,0.0686165126482745,0.094594149630968,0.1546875,-0.010469237593163,0.00850007504325755,0.800970952171324,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",10,0.124457997157407,0.104579971713988,0.12319920129259,0.114915966386555,-0.0259078921305863,-0.0451776957786962,1.28816749657806,8,0.141430324965497,0.126954081823939,0.107197606374469,0.161592039800995,-0.0241385157306555,-0.0214120117291324,1.02402303804512,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
